,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity
2021-10-15,1955.579,1979.656,1952.904,1979.656,6910787.0
2021-10-16,1955.579,1979.656,1952.904,1979.656,6910787.0
2021-10-17,1955.579,1979.656,1952.904,1979.656,6910787.0
2021-10-18,1955.579,1979.656,1952.904,1979.656,6910787.0
2021-10-19,1964.273,1999.72,1954.241,1974.974,6660039.0
2021-10-20,1970.961,1979.656,1960.261,1964.273,3977754.0
2021-10-21,1952.904,1958.923,1922.808,1946.216,8166633.0
2021-10-22,1942.872,1942.872,1930.164,1932.84,5456653.0
2021-10-23,1942.872,1942.872,1930.164,1932.84,5456653.0
2021-10-24,1942.872,1942.872,1930.164,1932.84,5456653.0
2021-10-25,1946.216,1952.904,1916.788,1932.84,6206129.0
2021-10-26,1923.476,1959.592,1919.464,1959.592,9554915.0
2021-10-27,1939.528,1956.248,1912.776,1917.457,11161810.0
2021-10-28,1912.776,1938.19,1906.088,1932.84,6982868.0
2021-10-29,1926.152,1926.152,1892.711,1904.081,14648307.0
2021-10-30,1926.152,1926.152,1892.711,1904.081,14648307.0
2021-10-31,1926.152,1926.152,1892.711,1904.081,14648307.0
2021-11-01,1926.152,1926.152,1892.711,1904.081,14648307.0
2021-11-02,1918.795,1918.795,1904.081,1908.763,6747707.0
2021-11-03,1906.088,1932.84,1899.399,1932.84,8941835.0
2021-11-04,1932.84,1972.968,1916.12,1920.132,9498288.0
2021-11-05,1930.164,1932.84,1924.145,1924.145,4637018.0
2021-11-06,1930.164,1932.84,1924.145,1924.145,4637018.0
2021-11-07,1930.164,1932.84,1924.145,1924.145,4637018.0
2021-11-08,1919.464,1954.91,1919.464,1954.91,5640906.0
2021-11-09,1940.196,1969.624,1935.515,1964.273,6463581.0
2021-11-10,1966.28,1976.981,1912.776,1926.152,12135058.0
2021-11-11,1938.859,1945.547,1909.432,1915.451,4441965.0
2021-11-12,1906.088,1923.476,1886.023,1899.399,4057950.0
2021-11-13,1906.088,1923.476,1886.023,1899.399,4057950.0
2021-11-14,1906.088,1923.476,1886.023,1899.399,4057950.0
2021-11-15,1906.088,1923.476,1886.023,1899.399,4057950.0
2021-11-16,1886.023,1899.399,1845.895,1845.895,5613888.0
2021-11-17,1845.895,1859.94,1813.124,1852.583,6306844.0
2021-11-18,1825.831,1845.226,1807.774,1845.226,8222251.0
2021-11-19,1825.831,1825.831,1765.639,1768.983,9313395.0
2021-11-20,1825.831,1825.831,1765.639,1768.983,9313395.0
2021-11-21,1825.831,1825.831,1765.639,1768.983,9313395.0
2021-11-22,1768.983,1789.047,1752.263,1752.263,4203864.0
2021-11-23,1776.34,1784.365,1770.321,1779.015,3979993.0
2021-11-24,1782.359,1795.066,1781.69,1795.066,1700213.0
2021-11-25,1792.391,1797.073,1780.353,1785.703,624426.0
2021-11-26,1779.015,1779.015,1674.013,1696.083,11299503.0
2021-11-27,1779.015,1779.015,1674.013,1696.083,11299503.0
2021-11-28,1779.015,1779.015,1674.013,1696.083,11299503.0
2021-11-29,1735.543,1758.282,1718.823,1735.543,19034738.0
2021-11-30,1706.116,1738.887,1699.428,1738.887,23596991.0
2021-12-01,1738.887,1819.143,1738.887,1738.887,9450523.0
2021-12-02,1725.511,1789.047,1725.511,1778.346,6131027.0
2021-12-03,1782.359,1811.786,1775.002,1779.684,10709235.0
2021-12-04,1782.359,1811.786,1775.002,1779.684,10709235.0
2021-12-05,1782.359,1811.786,1775.002,1779.684,10709235.0
2021-12-06,1805.767,1818.474,1792.391,1797.741,3007293.0
2021-12-07,1805.767,1829.175,1805.767,1819.143,3416560.0
2021-12-08,1805.767,1829.175,1805.767,1819.143,3416560.0
2021-12-09,1813.793,1823.825,1806.436,1812.455,3482371.0
2021-12-10,1825.162,1825.162,1797.741,1810.449,3069361.0
2021-12-11,1825.162,1825.162,1797.741,1810.449,3069361.0
2021-12-12,1825.162,1825.162,1797.741,1810.449,3069361.0
2021-12-13,1805.767,1805.767,1759.62,1759.62,2947731.0
2021-12-14,1758.951,1766.977,1747.581,1747.581,2719016.0
2021-12-15,1738.887,1751.594,1726.18,1738.887,1950102.0
2021-12-16,1738.887,1767.645,1726.18,1767.645,8036244.0
2021-12-17,1748.919,1779.015,1738.887,1768.983,14456509.0
2021-12-18,1748.919,1779.015,1738.887,1768.983,14456509.0
2021-12-19,1748.919,1779.015,1738.887,1768.983,14456509.0
2021-12-20,1738.887,1738.887,1708.791,1726.18,8685943.0
2021-12-21,1728.855,1759.62,1728.855,1736.88,3217651.0
2021-12-22,1734.874,1772.996,1732.199,1772.996,2600757.0
2021-12-23,1775.671,1793.06,1765.639,1772.327,1044193.0
2021-12-24,1768.983,1770.321,1765.639,1770.321,103836.0
2021-12-25,1768.983,1770.321,1765.639,1770.321,103836.0
2021-12-26,1768.983,1770.321,1765.639,1770.321,103836.0
2021-12-27,1765.639,1804.43,1754.269,1804.43,1568017.0
2021-12-28,1805.098,1825.831,1785.703,1802.423,1882670.0
2021-12-29,1793.06,1805.767,1775.671,1805.767,1240317.0
2021-12-30,1805.767,1805.767,1768.983,1799.079,1872967.0
2021-12-31,1805.767,1805.767,1768.983,1799.079,1872967.0
2022-01-01,1805.767,1805.767,1768.983,1799.079,1872967.0
2022-01-02,1805.767,1805.767,1768.983,1799.079,1872967.0
2022-01-03,1772.996,1824.494,1772.996,1819.143,1485217.0
2022-01-04,1825.831,1840.545,1819.143,1832.519,1835536.0
2022-01-05,1839.207,1845.226,1772.996,1779.015,3494795.0
2022-01-06,1785.034,1801.086,1742.231,1748.919,2915271.0
2022-01-07,1785.703,1799.079,1748.919,1772.996,1891873.0
2022-01-08,1785.703,1799.079,1748.919,1772.996,1891873.0
2022-01-09,1785.703,1799.079,1748.919,1772.996,1891873.0
2022-01-10,1785.703,1799.079,1748.919,1772.996,1891873.0
2022-01-11,1775.002,1848.57,1760.957,1846.564,5376506.0
2022-01-12,1852.583,1886.023,1839.207,1865.959,6445367.0
2022-01-13,1847.902,1877.998,1832.519,1871.31,12694470.0
2022-01-14,1849.239,1906.088,1849.239,1873.316,16307521.0
2022-01-15,1849.239,1906.088,1849.239,1873.316,16307521.0
2022-01-16,1849.239,1906.088,1849.239,1873.316,16307521.0
2022-01-17,1886.023,1946.216,1880.004,1946.216,16611409.0
2022-01-18,1952.904,2026.472,1952.904,2013.096,36911657.0
2022-01-19,2013.096,2059.912,1993.032,1999.72,23154391.0
2022-01-20,1999.72,1999.72,1939.528,1943.54,8401319.0
2022-01-21,1939.528,1942.872,1892.043,1906.756,13863443.0
2022-01-22,1939.528,1942.872,1892.043,1906.756,13863443.0
2022-01-23,1939.528,1942.872,1892.043,1906.756,13863443.0
2022-01-24,1897.393,1897.393,1865.959,1888.699,13372595.0
2022-01-25,1886.692,1946.216,1873.316,1936.184,11107880.0
2022-01-26,1949.56,1972.968,1932.84,1933.508,11891193.0
2022-01-27,1950.228,1964.942,1926.152,1942.872,4163245.0
2022-01-28,1952.904,1972.968,1924.814,1930.164,5774786.0
2022-01-29,1952.904,1972.968,1924.814,1930.164,5774786.0
2022-01-30,1952.904,1972.968,1924.814,1930.164,5774786.0
2022-01-31,1930.164,1959.592,1916.12,1942.872,6130784.0
2022-02-01,1942.872,1950.897,1922.808,1927.489,5063447.0
2022-02-02,1932.84,1944.878,1923.476,1932.171,6617229.0
2022-02-03,1932.84,1932.84,1884.017,1898.062,4880281.0
2022-02-04,1903.412,1972.299,1903.412,1940.196,9715789.0
2022-02-05,1903.412,1972.299,1903.412,1940.196,9715789.0
2022-02-06,1903.412,1972.299,1903.412,1940.196,9715789.0
2022-02-07,1951.566,1964.273,1932.84,1962.267,7396143.0
2022-02-08,1966.28,1996.376,1932.84,1949.56,8901783.0
2022-02-09,1949.56,1952.235,1928.827,1938.859,2794938.0
2022-02-10,1926.152,1964.273,1906.088,1906.088,7209811.0
2022-02-11,1919.464,1987.681,1919.464,1987.681,13695401.0
2022-02-12,1919.464,1987.681,1919.464,1987.681,13695401.0
2022-02-13,1919.464,1987.681,1919.464,1987.681,13695401.0
2022-02-14,1974.974,1986.344,1946.884,1970.293,11582281.0
2022-02-15,1962.267,1962.267,1926.82,1951.566,15178169.0
2022-02-16,1966.28,2039.848,1966.28,2017.778,36605391.0
2022-02-17,2006.408,2031.154,2000.389,2016.44,6267680.0
2022-02-18,2016.44,2016.44,1993.032,2004.402,4793160.0
2022-02-19,2016.44,2016.44,1993.032,2004.402,4793160.0
2022-02-20,2016.44,2016.44,1993.032,2004.402,4793160.0
2022-02-21,2004.402,2014.434,1999.72,2012.427,3813654.0
2022-02-22,2013.096,2057.906,2009.083,2023.128,13491882.0
2022-02-23,2033.16,2055.231,2013.765,2042.523,5149743.0
2022-02-24,2043.192,2106.06,2023.128,2043.861,13387186.0
2022-02-25,2039.848,2049.211,2019.784,2049.211,5739641.0
2022-02-26,2039.848,2049.211,2019.784,2049.211,5739641.0
2022-02-27,2039.848,2049.211,2019.784,2049.211,5739641.0
2022-02-28,2014.434,2182.303,2014.434,2182.303,34517449.0
2022-03-01,2173.609,2239.82,2126.792,2166.252,16216845.0
2022-03-02,2173.609,2228.45,2107.397,2124.117,10980706.0
2022-03-03,2120.104,2159.564,2086.664,2142.844,12463616.0
2022-03-04,2146.856,2235.807,2146.856,2233.801,16244962.0
2022-03-05,2146.856,2235.807,2146.856,2233.801,16244962.0
2022-03-06,2146.856,2235.807,2146.856,2233.801,16244962.0
2022-03-07,2233.801,2275.935,2232.463,2273.929,24658241.0
2022-03-08,2280.617,2324.089,2200.361,2267.241,19963431.0
2022-03-09,2247.177,2247.177,2166.921,2187.653,15815327.0
2022-03-10,2182.303,2253.865,2182.303,2245.839,15201690.0
2022-03-11,2245.839,2287.305,2245.839,2273.929,11974382.0
2022-03-12,2245.839,2287.305,2245.839,2273.929,11974382.0
2022-03-13,2245.839,2287.305,2245.839,2273.929,11974382.0
2022-03-14,2253.865,2253.865,2130.136,2144.85,19354640.0
2022-03-15,2126.792,2142.175,2050.549,2140.168,19914296.0
2022-03-16,2140.837,2174.946,2112.079,2126.792,9235072.0
2022-03-17,2150.2,2233.801,2150.2,2230.457,12913446.0
2022-03-18,2229.119,2229.119,2180.297,2186.985,23470109.0
2022-03-19,2229.119,2229.119,2180.297,2186.985,23470109.0
2022-03-20,2229.119,2229.119,2180.297,2186.985,23470109.0
2022-03-21,2229.119,2229.119,2180.297,2186.985,23470109.0
2022-03-22,2233.801,2253.865,2221.094,2246.508,4465475.0
2022-03-23,2253.865,2380.269,2253.865,2360.873,18266190.0
2022-03-24,2359.536,2374.249,2325.427,2364.217,13642896.0
2022-03-25,2340.809,2414.378,2340.14,2401.001,11197149.0
2022-03-26,2340.809,2414.378,2340.14,2401.001,11197149.0
2022-03-27,2340.809,2414.378,2340.14,2401.001,11197149.0
2022-03-28,2374.249,2374.249,2326.764,2340.809,6932464.0
2022-03-29,2334.121,2334.121,2283.292,2326.764,10327164.0
2022-03-30,2340.809,2367.561,2337.465,2352.179,8969996.0
2022-03-31,2337.465,2366.224,2331.446,2366.224,8624478.0
2022-04-01,2362.88,2406.352,2352.848,2360.873,9923633.0
2022-04-02,2362.88,2406.352,2352.848,2360.873,9923633.0
2022-04-03,2362.88,2406.352,2352.848,2360.873,9923633.0
2022-04-04,2350.841,2386.288,2337.465,2363.549,4047837.0
2022-04-05,2362.88,2421.066,2362.88,2412.371,6643194.0
2022-04-06,2394.313,2447.818,2368.23,2369.568,12412293.0
2022-04-07,2407.69,2414.378,2360.205,2414.378,5507741.0
2022-04-08,2426.416,2438.454,2387.625,2387.625,12116893.0
2022-04-09,2426.416,2438.454,2387.625,2387.625,12116893.0
2022-04-10,2426.416,2438.454,2387.625,2387.625,12116893.0
2022-04-11,2374.249,2400.333,2350.841,2358.867,5125297.0
2022-04-12,2387.625,2424.41,2380.937,2394.313,5706343.0
2022-04-13,2553.935,2553.935,2416.08,2427.689,8603801.0
2022-04-14,2553.935,2553.935,2416.08,2427.689,8603801.0
2022-04-15,2553.935,2553.935,2416.08,2427.689,8603801.0
2022-04-16,2553.935,2553.935,2416.08,2427.689,8603801.0
2022-04-17,2553.935,2553.935,2416.08,2427.689,8603801.0
2022-04-18,2429.866,2464.692,2409.55,2418.257,9585332.0
2022-04-19,2421.159,2437.121,2396.49,2429.866,9382755.0
2022-04-20,2429.866,2466.143,2416.806,2466.143,13838365.0
2022-04-21,2466.869,2488.635,2388.509,2404.471,14071159.0
2022-04-22,2389.235,2434.219,2379.803,2434.219,12121244.0
2022-04-23,2389.235,2434.219,2379.803,2434.219,12121244.0
2022-04-24,2389.235,2434.219,2379.803,2434.219,12121244.0
2022-04-25,2405.922,2405.922,2329.014,2379.803,16781329.0
2022-04-26,2400.118,2414.629,2355.134,2355.134,10587178.0
2022-04-27,2361.664,2400.844,2330.465,2379.803,9823025.0
2022-04-28,2387.058,2413.178,2353.683,2408.825,6758303.0
2022-04-29,2414.629,2424.061,2315.954,2326.112,7915042.0
2022-04-30,2414.629,2424.061,2315.954,2326.112,7915042.0
2022-05-01,2414.629,2424.061,2315.954,2326.112,7915042.0
2022-05-02,2321.759,2359.487,2299.267,2359.487,6976007.0
2022-05-03,2357.311,2411.727,2345.702,2403.746,9994912.0
2022-05-04,2408.825,2492.263,2408.099,2485.007,19448935.0
2022-05-05,2492.263,2524.913,2398.667,2405.197,9724254.0
2022-05-06,2401.569,2417.531,2366.017,2378.352,3961668.0
2022-05-07,2401.569,2417.531,2366.017,2378.352,3961668.0
2022-05-08,2401.569,2417.531,2366.017,2378.352,3961668.0
2022-05-09,2358.036,2358.036,2241.948,2245.576,14981554.0
2022-05-10,2256.459,2296.364,2196.239,2233.967,6817853.0
2022-05-11,2270.97,2307.248,2234.693,2234.693,15293357.0
2022-05-12,2246.302,2249.204,2196.964,2212.926,7438751.0
2022-05-13,2249.204,2272.421,2228.888,2250.655,7706578.0
2022-05-14,2249.204,2272.421,2228.888,2250.655,7706578.0
2022-05-15,2249.204,2272.421,2228.888,2250.655,7706578.0
2022-05-16,2247.753,2287.658,2241.948,2249.204,9137923.0
2022-05-17,2249.204,2267.343,2238.321,2238.321,9933418.0
2022-05-18,2231.065,2249.929,2083.778,2098.289,15353061.0
2022-05-19,2098.289,2125.86,2031.539,2031.539,10094070.0
2022-05-20,2031.539,2077.249,1988.006,2059.835,7977121.0
2022-05-21,2031.539,2077.249,1988.006,2059.835,7977121.0
2022-05-22,2031.539,2077.249,1988.006,2059.835,7977121.0
2022-05-23,2024.283,2112.075,2024.283,2096.838,5337946.0
2022-05-24,2093.211,2105.545,2061.286,2087.406,3297405.0
2022-05-25,2104.094,2135.292,2089.583,2114.977,5706392.0
2022-05-26,2114.977,2172.296,2114.977,2140.371,5791234.0
2022-05-27,2140.371,2176.649,2111.349,2175.923,4954261.0
2022-05-28,2140.371,2176.649,2111.349,2175.923,4954261.0
2022-05-29,2140.371,2176.649,2111.349,2175.923,4954261.0
2022-05-30,2140.371,2176.649,2111.349,2175.923,4954261.0
2022-05-31,2176.649,2399.393,2176.649,2263.715,46273560.0
2022-06-01,2343.525,2394.314,2336.27,2392.863,11246594.0
2022-06-02,2372.547,2379.803,2350.781,2359.487,7132586.0
2022-06-03,2352.232,2399.393,2338.446,2394.314,11597736.0
2022-06-04,2352.232,2399.393,2338.446,2394.314,11597736.0
2022-06-05,2352.232,2399.393,2338.446,2394.314,11597736.0
2022-06-06,2387.058,2408.825,2365.292,2371.822,4598283.0
2022-06-07,2371.822,2389.235,2363.115,2387.058,7170384.0
2022-06-08,2393.588,2393.588,2358.036,2358.036,4921973.0
2022-06-09,2353.683,2353.683,2303.62,2303.62,8733067.0
2022-06-10,2292.737,2299.992,2249.929,2285.481,6344693.0
2022-06-11,2292.737,2299.992,2249.929,2285.481,6344693.0
2022-06-12,2292.737,2299.992,2249.929,2285.481,6344693.0
2022-06-13,2278.226,2299.992,2176.649,2176.649,9141484.0
2022-06-14,2180.277,2225.986,2129.488,2154.882,6088210.0
2022-06-15,2154.882,2154.882,2068.542,2081.602,7046062.0
2022-06-16,2075.072,2078.7,2031.539,2042.422,11726058.0
2022-06-17,2042.422,2042.422,1948.101,2002.517,39523174.0
2022-06-18,2042.422,2042.422,1948.101,2002.517,39523174.0
2022-06-19,2042.422,2042.422,1948.101,2002.517,39523174.0
2022-06-20,2042.422,2042.422,1948.101,2002.517,39523174.0
2022-06-21,1966.239,1966.239,1721.729,1763.811,25004815.0
2022-06-22,1742.045,1742.045,1668.764,1684.001,12483075.0
2022-06-23,1798.98,1798.98,1568.241,1568.241,26266483.0
2022-06-24,1612.824,1689.477,1579.973,1673.051,11747960.0
2022-06-25,1612.824,1689.477,1579.973,1673.051,11747960.0
2022-06-26,1612.824,1689.477,1579.973,1673.051,11747960.0
2022-06-27,1612.824,1689.477,1579.973,1673.051,11747960.0
2022-06-28,1759.871,1861.553,1759.871,1860.771,19859415.0
2022-06-29,1869.374,1885.018,1777.861,1777.861,20328210.0
2022-06-30,1775.515,1807.583,1742.664,1762.218,9054237.0
2022-07-01,1775.515,1838.088,1741.882,1838.088,10699220.0
2022-07-02,1775.515,1838.088,1741.882,1838.088,10699220.0
2022-07-03,1775.515,1838.088,1741.882,1838.088,10699220.0
2022-07-04,1775.515,1838.088,1741.882,1838.088,10699220.0
2022-07-05,1841.999,1869.374,1669.922,1699.645,8613559.0
2022-07-06,1697.298,1705.12,1640.982,1683.219,13906625.0
2022-07-07,1720.763,1783.336,1720.763,1783.336,4971410.0
2022-07-08,1791.158,1799.762,1740.317,1798.98,5030759.0
2022-07-09,1791.158,1799.762,1740.317,1798.98,5030759.0
2022-07-10,1791.158,1799.762,1740.317,1798.98,5030759.0
2022-07-11,1782.554,1808.366,1748.921,1791.158,7095067.0
2022-07-12,1790.376,1820.88,1752.05,1795.851,19966931.0
2022-07-13,1712.941,1806.019,1712.941,1773.168,5508819.0
2022-07-14,1758.307,1758.307,1647.24,1666.012,8270276.0
2022-07-15,1680.873,1681.655,1630.814,1640.982,5832165.0
2022-07-16,1680.873,1681.655,1630.814,1640.982,5832165.0
2022-07-17,1680.873,1681.655,1630.814,1640.982,5832165.0
2022-07-18,1653.497,1682.437,1637.854,1662.101,4644568.0
2022-07-19,1655.061,1722.327,1654.279,1720.763,5127802.0
2022-07-20,1655.061,1722.327,1654.279,1720.763,5127802.0
2022-07-21,1705.12,1712.159,1642.547,1666.794,7409333.0
2022-07-22,1674.615,1680.873,1611.26,1611.26,4512408.0
2022-07-23,1674.615,1680.873,1611.26,1611.26,4512408.0
2022-07-24,1674.615,1680.873,1611.26,1611.26,4512408.0
2022-07-25,1634.725,1702.773,1626.903,1702.773,2817647.0
2022-07-26,1716.852,1759.089,1706.684,1720.763,2764700.0
2022-07-27,1726.238,1783.336,1684.001,1783.336,4067297.0
2022-07-28,1798.197,1798.197,1723.11,1777.861,3606294.0
2022-07-29,1798.98,1834.177,1783.336,1783.336,7960916.0
2022-07-30,1798.98,1834.177,1783.336,1783.336,7960916.0
2022-07-31,1798.98,1834.177,1783.336,1783.336,7960916.0
2022-08-01,1759.871,1776.297,1725.456,1759.871,3705747.0
2022-08-02,1787.247,1816.969,1777.079,1798.98,14759269.0
2022-08-03,1802.108,1802.108,1756.743,1795.069,9795816.0
2022-08-04,1798.98,1814.623,1691.823,1723.11,12296777.0
2022-08-05,1730.931,1759.871,1720.763,1759.871,4967710.0
2022-08-06,1730.931,1759.871,1720.763,1759.871,4967710.0
2022-08-07,1730.931,1759.871,1720.763,1759.871,4967710.0
2022-08-08,1723.11,1820.88,1723.11,1810.712,5045596.0
2022-08-09,1810.712,1841.999,1810.712,1826.355,6248690.0
2022-08-10,1815.405,1824.791,1792.722,1814.623,4250261.0
2022-08-11,1817.752,1837.306,1816.969,1830.266,3434744.0
2022-08-12,1818.534,1836.524,1791.94,1836.524,3481580.0
2022-08-13,1818.534,1836.524,1791.94,1836.524,3481580.0
2022-08-14,1818.534,1836.524,1791.94,1836.524,3481580.0
2022-08-15,1818.534,1836.524,1791.94,1836.524,3481580.0
2022-08-16,1796.633,1807.583,1759.871,1760.654,14903531.0
2022-08-17,1755.178,1794.287,1755.178,1775.515,4789225.0
2022-08-18,1795.069,1827.92,1791.94,1816.969,13500923.0
2022-08-19,1791.94,1816.187,1773.168,1773.168,2992851.0
2022-08-20,1791.94,1816.187,1773.168,1773.168,2992851.0
2022-08-21,1791.94,1816.187,1773.168,1773.168,2992851.0
2022-08-22,1759.871,1802.108,1755.961,1797.415,3761761.0
2022-08-23,1798.197,1896.75,1798.197,1885.018,13877097.0
2022-08-24,1900.661,1934.294,1874.85,1924.126,6358022.0
2022-08-25,1939.769,1939.769,1892.839,1924.126,4671873.0
2022-08-26,1908.483,1908.483,1861.553,1891.275,9272266.0
2022-08-27,1908.483,1908.483,1861.553,1891.275,9272266.0
2022-08-28,1908.483,1908.483,1861.553,1891.275,9272266.0
2022-08-29,1882.671,1943.68,1882.671,1933.512,9155932.0
2022-08-30,1920.997,1920.997,1841.999,1864.681,9900741.0
2022-08-31,1838.088,1847.474,1765.347,1765.347,23852106.0
2022-09-01,1759.871,1765.347,1705.12,1728.585,7260050.0
2022-09-02,1755.178,1802.89,1734.06,1797.415,4997266.0
2022-09-03,1755.178,1802.89,1734.06,1797.415,4997266.0
2022-09-04,1755.178,1802.89,1734.06,1797.415,4997266.0
2022-09-05,1803.673,1845.91,1803.673,1825.573,1089796.0
2022-09-06,1838.088,1853.731,1814.623,1827.138,2978120.0
2022-09-07,1786.465,1814.623,1759.871,1777.861,4054581.0
2022-09-08,1773.95,1795.069,1748.139,1752.05,5573422.0
2022-09-09,1787.247,1841.999,1784.901,1824.009,5190574.0
2022-09-10,1787.247,1841.999,1784.901,1824.009,5190574.0
2022-09-11,1787.247,1841.999,1784.901,1824.009,5190574.0
2022-09-12,1826.355,1904.572,1826.355,1875.632,4305164.0
2022-09-13,1846.692,1881.889,1845.127,1868.592,5586669.0
2022-09-14,1869.374,1916.304,1869.374,1876.414,7384883.0
2022-09-15,1877.196,1877.196,1798.98,1802.89,5064177.0
2022-09-16,1802.89,1802.89,1738.753,1798.98,21572838.0
2022-09-17,1802.89,1802.89,1738.753,1798.98,21572838.0
2022-09-18,1802.89,1802.89,1738.753,1798.98,21572838.0
2022-09-19,1752.05,1791.158,1734.842,1783.336,2612146.0
2022-09-20,1758.307,1759.871,1734.842,1737.189,7905464.0
2022-09-21,1745.792,1759.871,1702.773,1705.12,7001838.0
2022-09-22,1735.624,1755.178,1701.209,1727.803,4102971.0
2022-09-23,1686.348,1686.348,1590.924,1590.924,9944859.0
2022-09-24,1686.348,1686.348,1590.924,1590.924,9944859.0
2022-09-25,1686.348,1686.348,1590.924,1590.924,9944859.0
2022-09-26,1603.438,1603.438,1517.4,1540.865,5590268.0
2022-09-27,1561.984,1637.071,1558.073,1579.191,4025883.0
2022-09-28,1572.152,1612.042,1559.637,1612.042,3738569.0
2022-09-29,1591.706,1629.25,1560.419,1626.903,2743619.0
2022-09-30,1625.339,1654.279,1603.438,1622.21,3932254.0
2022-10-01,1625.339,1654.279,1603.438,1622.21,3932254.0
2022-10-02,1625.339,1654.279,1603.438,1622.21,3932254.0
2022-10-03,1654.279,1705.12,1654.279,1705.12,6272451.0
2022-10-04,1705.12,1796.633,1705.12,1796.633,7237401.0
2022-10-05,1798.98,1826.355,1752.05,1818.534,10043541.0
2022-10-06,1818.534,1859.988,1818.534,1855.296,10533768.0
2022-10-07,1841.999,1878.76,1821.662,1830.266,6702153.0
2022-10-08,1841.999,1878.76,1821.662,1830.266,6702153.0
2022-10-09,1841.999,1878.76,1821.662,1830.266,6702153.0
2022-10-10,1838.87,1838.87,1752.05,1766.129,4409461.0
2022-10-11,1754.396,1754.396,1698.862,1704.338,5892516.0
2022-10-12,1704.338,1719.199,1674.615,1691.823,4927800.0
2022-10-13,1681.655,1755.178,1669.14,1728.585,6309464.0
2022-10-14,1719.199,1723.892,1689.477,1689.477,4774223.0
2022-10-15,1719.199,1723.892,1689.477,1689.477,4774223.0
2022-10-16,1719.199,1723.892,1689.477,1689.477,4774223.0
2022-10-17,1719.199,1723.892,1689.477,1689.477,4774223.0
2022-10-18,1720.763,1759.871,1642.547,1759.871,6116479.0
2022-10-19,1766.129,1822.445,1763.0,1809.93,12400647.0
