,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity
2019-01-02,240.128,240.128,233.758,235.548,24125.0
2019-01-03,233.785,239.071,233.195,239.044,11625.0
2019-01-04,239.602,239.602,235.936,236.441,3625.0
2019-01-05,239.602,239.602,235.936,236.441,3625.0
2019-01-06,239.602,239.602,235.936,236.441,3625.0
2019-01-07,236.414,240.664,236.414,239.06,45375.0
2019-01-08,239.071,239.071,235.883,238.97,17375.0
2019-01-09,236.414,240.664,233.864,235.501,5750.0
2019-01-10,235.617,239.071,235.617,236.372,16000.0
2019-01-11,235.883,236.946,235.883,236.398,21250.0
2019-01-12,235.883,236.946,235.883,236.398,21250.0
2019-01-13,235.883,236.946,235.883,236.398,21250.0
2019-01-14,234.879,239.076,234.879,237.047,27375.0
2019-01-15,237.211,239.921,234.821,237.222,10750.0
2019-01-16,235.086,235.086,229.566,232.887,14125.0
2019-01-17,233.221,233.758,230.916,232.015,91875.0
2019-01-18,231.208,233.599,230.57,231.5,8750.0
2019-01-19,231.208,233.599,230.57,231.5,8750.0
2019-01-20,231.208,233.599,230.57,231.5,8750.0
2019-01-21,231.638,233.758,228.451,232.159,16125.0
2019-01-22,232.69,232.69,220.556,221.342,140750.0
2019-01-23,221.459,225.789,221.459,224.015,19000.0
2019-01-24,228.44,229.242,225.205,228.164,34875.0
2019-01-25,230.023,230.57,220.482,223.669,10000.0
2019-01-26,230.023,230.57,220.482,223.669,10000.0
2019-01-27,230.023,230.57,220.482,223.669,10000.0
2019-01-28,227.749,228.977,227.749,228.514,11375.0
2019-01-29,232.685,239.937,232.159,239.937,298125.0
2019-01-30,242.444,243.847,241.727,242.2,35500.0
2019-01-31,240.139,241.467,238.539,241.238,63500.0
2019-02-01,241.196,241.461,238.008,239.634,27000.0
2019-02-02,241.196,241.461,238.008,239.634,27000.0
2019-02-03,241.196,241.461,238.008,239.634,27000.0
2019-02-04,243.671,245.578,243.399,244.937,63375.0
2019-02-05,243.671,245.578,243.399,244.937,63375.0
2019-02-06,244.491,246.936,242.318,243.008,33250.0
2019-02-07,245.572,245.572,241.78,243.942,12875.0
2019-02-08,239.835,241.774,239.058,240.145,34875.0
2019-02-09,239.835,241.774,239.058,240.145,34875.0
2019-02-10,239.835,241.774,239.058,240.145,34875.0
2019-02-11,237.971,240.145,237.482,239.237,11250.0
2019-02-12,235.526,239.058,234.711,238.851,4250.0
2019-02-13,238.515,239.02,237.433,238.563,29000.0
2019-02-14,239.058,239.058,236.341,236.352,5625.0
2019-02-15,236.341,236.341,230.827,233.054,21250.0
2019-02-16,236.341,236.341,230.827,233.054,21250.0
2019-02-17,236.341,236.341,230.827,233.054,21250.0
2019-02-18,243.931,243.931,229.876,231.794,7250.0
2019-02-19,230.365,231.452,230.365,230.979,875.0
2019-02-20,228.768,231.452,228.735,230.647,3750.0
2019-02-21,229.822,230.908,228.192,228.327,4875.0
2019-02-22,228.192,233.081,225.475,231.131,40750.0
2019-02-23,228.192,233.081,225.475,231.131,40750.0
2019-02-24,228.192,233.081,225.475,231.131,40750.0
2019-02-25,229.284,229.881,229.284,229.881,750.0
2019-02-26,228.192,230.908,226.915,227.404,14750.0
2019-02-27,221.547,237.966,217.597,227.942,18875.0
2019-02-28,230.908,230.908,224.714,226.6,35000.0
2019-03-01,227.105,231.452,225.491,227.654,12250.0
2019-03-02,227.105,231.452,225.491,227.654,12250.0
2019-03-03,227.105,231.452,225.491,227.654,12250.0
2019-03-04,228.735,229.822,228.197,228.202,2125.0
2019-03-05,233.554,233.554,228.192,228.192,3125.0
2019-03-06,228.192,229.278,228.186,229.278,1375.0
2019-03-07,230.637,230.637,227.675,227.675,8625.0
2019-03-08,225.078,227.105,223.307,226.562,2500.0
2019-03-09,225.078,227.105,223.307,226.562,2500.0
2019-03-10,225.078,227.105,223.307,226.562,2500.0
2019-03-11,225.475,229.278,224.932,229.278,3125.0
2019-03-12,220.075,229.262,220.075,224.1,10750.0
2019-03-13,225.698,229.822,224.932,225.698,2750.0
2019-03-14,225.475,225.475,224.66,224.796,1125.0
2019-03-15,224.986,224.986,213.576,220.515,6500.0
2019-03-16,224.986,224.986,213.576,220.515,6500.0
2019-03-17,224.986,224.986,213.576,220.515,6500.0
2019-03-18,217.869,222.758,217.325,222.758,5250.0
2019-03-19,223.845,223.845,222.894,223.372,1500.0
2019-03-20,223.302,223.302,220.047,220.585,3500.0
2019-03-21,218.412,218.412,216.239,216.891,14625.0
2019-03-22,218.955,219.499,210.262,214.044,34625.0
2019-03-23,218.955,219.499,210.262,214.044,34625.0
2019-03-24,218.955,219.499,210.262,214.044,34625.0
2019-03-25,211.892,214.609,208.904,209.719,9625.0
2019-03-26,212.436,212.436,210.806,211.398,3625.0
2019-03-27,212.707,215.152,212.604,213.386,15000.0
2019-03-28,214.609,217.325,211.947,213.332,14250.0
2019-03-29,214.277,216.51,214.277,216.51,750.0
2019-03-30,214.277,216.51,214.277,216.51,750.0
2019-03-31,214.277,216.51,214.277,216.51,750.0
2019-04-01,212.441,215.913,212.441,215.196,875.0
2019-04-02,212.599,212.979,212.544,212.979,875.0
2019-04-03,211.892,216.728,210.806,211.403,15750.0
2019-04-04,212.082,214.609,212.082,214.158,1875.0
2019-04-05,211.892,224.861,203.748,211.36,23125.0
2019-04-06,211.892,224.861,203.748,211.36,23125.0
2019-04-07,211.892,224.861,203.748,211.36,23125.0
2019-04-08,209.176,219.988,205.372,210.094,14000.0
2019-04-09,209.719,217.869,207.546,216.0,10375.0
2019-04-10,215.152,222.758,211.077,218.477,11000.0
2019-04-11,214.609,222.753,212.707,217.972,11250.0
2019-04-12,208.089,214.609,207.078,207.078,119500.0
2019-04-13,208.089,214.609,207.078,207.078,119500.0
2019-04-14,208.089,214.609,207.078,207.078,119500.0
2019-04-15,197.929,206.465,197.929,205.508,15625.0
2019-04-16,203.748,206.459,203.748,204.748,13125.0
2019-04-17,201.569,204.286,195.593,196.19,22125.0
2019-04-18,198.847,201.026,192.387,196.772,35375.0
2019-04-19,195.685,202.656,195.685,200.173,16375.0
2019-04-20,195.685,202.656,195.685,200.173,16375.0
2019-04-21,195.685,202.656,195.685,200.173,16375.0
2019-04-22,199.966,201.015,199.124,200.754,6750.0
2019-04-23,196.853,198.309,196.842,197.918,3125.0
2019-04-24,194.001,202.656,193.702,197.772,11625.0
2019-04-25,198.309,202.656,196.136,197.06,4125.0
2019-04-26,198.853,199.124,195.598,197.63,12875.0
2019-04-27,198.853,199.124,195.598,197.63,12875.0
2019-04-28,198.853,199.124,195.598,197.63,12875.0
2019-04-29,198.733,198.853,193.99,194.425,7625.0
2019-04-30,196.076,197.158,194.512,195.327,4625.0
2019-05-01,196.076,197.158,194.512,195.327,4625.0
2019-05-02,194.561,195.587,193.691,194.164,6250.0
2019-05-03,193.691,193.691,190.16,190.529,7875.0
2019-05-04,193.691,193.691,190.16,190.529,7875.0
2019-05-05,193.691,193.691,190.16,190.529,7875.0
2019-05-06,190.296,197.766,187.986,191.898,7750.0
2019-05-07,191.518,191.518,190.154,190.16,1375.0
2019-05-08,187.986,187.986,180.652,184.607,26750.0
2019-05-09,182.07,184.727,179.331,181.695,9000.0
2019-05-10,178.207,181.467,176.854,177.723,5375.0
2019-05-11,178.207,181.467,176.854,177.723,5375.0
2019-05-12,178.207,181.467,176.854,177.723,5375.0
2019-05-13,181.467,181.526,168.84,168.84,33000.0
2019-05-14,165.705,165.711,160.402,160.402,44500.0
2019-05-15,159.223,162.994,157.561,158.474,33125.0
2019-05-16,158.702,158.702,150.552,151.15,25625.0
2019-05-17,148.325,148.325,143.592,145.065,23375.0
2019-05-18,148.325,148.325,143.592,145.065,23375.0
2019-05-19,148.325,148.325,143.592,145.065,23375.0
2019-05-20,140.718,146.695,138.545,146.695,69750.0
2019-05-21,142.348,146.695,140.229,143.929,66750.0
2019-05-22,145.065,150.362,145.065,149.444,92375.0
2019-05-23,152.073,156.914,149.96,156.914,182375.0
2019-05-24,155.393,158.648,155.121,155.898,50875.0
2019-05-25,155.393,158.648,155.121,155.898,50875.0
2019-05-26,155.393,158.648,155.121,155.898,50875.0
2019-05-27,157.425,163.689,157.018,161.945,64750.0
2019-05-28,162.994,162.994,154.871,157.018,30000.0
2019-05-29,162.983,164.624,160.277,163.173,41000.0
2019-05-30,166.254,169.514,162.994,166.02,57250.0
2019-05-31,166.254,169.514,162.994,166.02,57250.0
2019-06-01,166.254,169.514,162.994,166.02,57250.0
2019-06-02,166.254,169.514,162.994,166.02,57250.0
2019-06-03,162.994,168.318,163.537,166.607,5875.0
2019-06-04,162.994,168.318,163.537,166.607,5875.0
2019-06-05,162.994,168.318,163.537,166.607,5875.0
2019-06-06,162.994,168.318,163.537,166.607,5875.0
2019-06-07,162.994,168.318,163.537,166.607,5875.0
2019-06-08,162.994,168.318,163.537,166.607,5875.0
2019-06-09,162.994,168.318,163.537,166.607,5875.0
2019-06-10,161.375,171.089,161.364,167.036,6000.0
2019-06-11,170.057,171.144,168.427,171.144,3250.0
2019-06-12,168.563,176.034,168.036,172.85,10875.0
2019-06-13,171.144,177.663,171.144,175.143,21125.0
2019-06-14,173.86,177.12,172.899,176.191,3875.0
2019-06-15,173.86,177.12,172.899,176.191,3875.0
2019-06-16,173.86,177.12,172.899,176.191,3875.0
2019-06-17,173.86,176.55,173.317,175.675,5250.0
2019-06-18,173.86,175.354,173.86,173.86,750.0
2019-06-19,172.774,173.806,172.774,173.806,625.0
2019-06-20,172.909,173.86,171.687,173.643,2375.0
2019-06-21,174.941,174.941,172.768,173.73,1750.0
2019-06-22,174.941,174.941,172.768,173.73,1750.0
2019-06-23,174.941,174.941,172.768,173.73,1750.0
2019-06-24,168.97,168.97,165.173,165.711,8125.0
2019-06-25,160.283,161.907,158.104,158.414,8125.0
2019-06-26,157.626,158.648,153.486,154.051,31875.0
2019-06-27,155.931,155.931,152.128,154.844,59375.0
2019-06-28,154.844,158.919,152.128,156.751,58750.0
2019-06-29,154.844,158.919,152.128,156.751,58750.0
2019-06-30,154.844,158.919,152.128,156.751,58750.0
2019-07-01,155.931,156.474,148.933,151.139,13875.0
2019-07-02,153.214,157.561,153.214,157.43,9500.0
2019-07-03,158.104,164.858,158.104,162.999,18250.0
2019-07-04,165.711,165.711,159.327,162.994,11500.0
2019-07-05,162.451,162.994,160.886,160.886,9250.0
2019-07-06,162.451,162.994,160.886,160.886,9250.0
2019-07-07,162.451,162.994,160.886,160.886,9250.0
2019-07-08,160.848,162.994,158.648,162.483,44125.0
2019-07-09,162.451,162.994,161.364,162.994,27250.0
2019-07-10,162.717,162.929,162.717,162.929,500.0
2019-07-11,162.994,170.057,158.648,163.434,49125.0
2019-07-12,162.994,165.711,161.907,163.825,4125.0
2019-07-13,162.994,165.711,161.907,163.825,4125.0
2019-07-14,162.994,165.711,161.907,163.825,4125.0
2019-07-15,158.381,162.994,158.376,162.125,7125.0
2019-07-16,161.907,161.907,156.203,156.567,19500.0
2019-07-17,157.561,157.561,156.474,156.474,1625.0
2019-07-18,157.561,157.561,151.258,151.258,6625.0
2019-07-19,151.041,151.041,145.065,147.977,19000.0
2019-07-20,151.041,151.041,145.065,147.977,19000.0
2019-07-21,151.041,151.041,145.065,147.977,19000.0
2019-07-22,154.301,154.301,148.868,150.987,30000.0
2019-07-23,148.868,149.683,148.868,148.879,7000.0
2019-07-24,151.802,152.073,148.488,148.488,11500.0
2019-07-25,146.912,147.238,145.717,146.418,8250.0
2019-07-26,145.065,146.151,145.065,145.684,2250.0
2019-07-27,145.065,146.151,145.065,145.684,2250.0
2019-07-28,145.065,146.151,145.065,145.684,2250.0
2019-07-29,143.978,146.695,138.404,139.425,72750.0
2019-07-30,142.348,143.163,138.545,141.261,10375.0
2019-07-31,139.088,146.695,138.545,146.216,16500.0
2019-08-01,146.151,153.165,145.608,151.606,8375.0
2019-08-02,147.781,154.573,147.781,152.193,137875.0
2019-08-03,147.781,154.573,147.781,152.193,137875.0
2019-08-04,147.781,154.573,147.781,152.193,137875.0
2019-08-05,152.128,152.128,148.325,149.254,10875.0
2019-08-06,151.476,151.476,146.151,147.363,9250.0
2019-08-07,146.151,146.151,141.289,142.229,11000.0
2019-08-08,136.915,139.632,135.122,136.421,36625.0
2019-08-09,138.545,138.605,132.025,133.079,20875.0
2019-08-10,138.545,138.605,132.025,133.079,20875.0
2019-08-11,138.545,138.605,132.025,133.079,20875.0
2019-08-12,138.545,138.605,132.025,133.079,20875.0
2019-08-13,138.545,138.605,132.025,133.079,20875.0
2019-08-14,138.545,138.605,132.025,133.079,20875.0
2019-08-15,138.545,138.605,132.025,133.079,20875.0
2019-08-16,130.395,130.395,126.429,126.565,17500.0
2019-08-17,130.395,130.395,126.429,126.565,17500.0
2019-08-18,130.395,130.395,126.429,126.565,17500.0
2019-08-19,126.576,130.939,123.365,130.422,6875.0
2019-08-20,129.852,136.942,129.58,136.91,48875.0
2019-08-21,140.169,141.153,136.372,139.229,12750.0
2019-08-22,141.799,146.189,139.289,146.015,101375.0
2019-08-23,146.695,149.14,143.978,146.646,36250.0
2019-08-24,146.695,149.14,143.978,146.646,36250.0
2019-08-25,146.695,149.14,143.978,146.646,36250.0
2019-08-26,143.978,146.695,139.316,142.783,91.0
2019-08-27,140.175,142.837,140.169,142.25,18.0
2019-08-28,142.891,146.695,142.891,143.391,8500.0
2019-08-29,143.114,143.435,140.229,140.648,8.0
2019-08-30,140.713,143.924,135.285,140.713,4250.0
2019-08-31,140.713,143.924,135.285,140.713,4250.0
2019-09-01,140.713,143.924,135.285,140.713,4250.0
2019-09-02,141.261,144.934,141.261,144.217,3875.0
2019-09-03,145.88,146.151,143.706,145.608,1.0
2019-09-04,143.978,148.053,143.706,147.08,19375.0
2019-09-05,152.265,154.003,147.955,150.234,13875.0
2019-09-06,150.065,151.757,150.065,151.362,875.0
2019-09-07,150.065,151.757,150.065,151.362,875.0
2019-09-08,150.065,151.757,150.065,151.362,875.0
2019-09-09,150.065,151.757,150.065,151.362,875.0
2019-09-10,150.065,151.757,150.065,151.362,875.0
2019-09-11,152.321,155.142,151.763,152.733,13500.0
2019-09-12,152.321,154.572,152.321,152.761,10500.0
2019-09-13,152.321,156.919,148.993,155.385,126.0
2019-09-14,152.321,156.919,148.993,155.385,126.0
2019-09-15,152.321,156.919,148.993,155.385,126.0
2019-09-16,157.963,158.978,154.578,156.259,12375.0
2019-09-17,156.835,164.056,156.835,162.922,120.0
2019-09-18,168.625,168.625,161.404,165.116,20375.0
2019-09-19,166.425,173.077,166.425,172.828,22250.0
2019-09-20,174.887,179.852,174.887,177.849,116250.0
2019-09-21,174.887,179.852,174.887,177.849,116250.0
2019-09-22,174.887,179.852,174.887,177.849,116250.0
2019-09-23,177.849,179.401,176.58,177.003,46250.0
2019-09-24,174.887,180.811,174.887,178.842,156625.0
2019-09-25,177.765,178.837,177.708,177.714,14000.0
2019-09-26,177.144,177.144,172.067,172.315,35375.0
2019-09-27,172.631,176.01,171.503,175.26,5000.0
2019-09-28,172.631,176.01,171.503,175.26,5000.0
2019-09-29,172.631,176.01,171.503,175.26,5000.0
2019-09-30,177.426,177.426,173.759,173.759,5125.0
2019-10-01,175.446,175.452,172.349,173.031,2875.0
2019-10-02,175.446,175.446,174.831,174.831,250.0
2019-10-03,174.887,175.988,174.887,175.576,7250.0
2019-10-04,174.323,176.016,173.759,174.323,6750.0
2019-10-05,174.323,176.016,173.759,174.323,6750.0
2019-10-06,174.323,176.016,173.759,174.323,6750.0
2019-10-07,175.452,179.965,174.887,178.272,16875.0
2019-10-08,179.401,180.444,169.421,171.723,18375.0
2019-10-09,173.477,177.708,172.067,173.009,103250.0
2019-10-10,174.887,177.144,172.123,173.195,71500.0
2019-10-11,172.14,173.477,169.528,171.074,114250.0
2019-10-12,172.14,173.477,169.528,171.074,114250.0
2019-10-13,172.14,173.477,169.528,171.074,114250.0
2019-10-14,170.944,173.189,170.261,170.47,15375.0
2019-10-15,169.246,169.81,166.425,166.865,7375.0
2019-10-16,166.425,170.938,166.425,170.081,12125.0
2019-10-17,170.081,170.374,169.246,169.246,5.0
2019-10-18,170.938,172.067,168.4,169.161,3750.0
2019-10-19,170.938,172.067,168.4,169.161,3750.0
2019-10-20,170.938,172.067,168.4,169.161,3750.0
2019-10-21,166.425,168.112,163.604,163.745,6875.0
2019-10-22,163.604,165.861,161.912,164.721,6000.0
2019-10-23,165.861,166.425,163.887,163.887,5625.0
2019-10-24,165.297,165.297,163.604,164.169,141.0
2019-10-25,164.451,164.451,162.194,162.482,7500.0
2019-10-26,164.451,164.451,162.194,162.482,7500.0
2019-10-27,164.451,164.451,162.194,162.482,7500.0
2019-10-28,162.482,163.61,162.482,163.509,65.0
2019-10-29,162.99,165.297,161.63,165.167,26500.0
2019-10-30,166.369,170.12,166.369,168.879,25250.0
2019-10-31,172.574,172.625,166.989,170.408,29500.0
2019-11-01,172.631,172.631,169.81,170.357,12375.0
2019-11-02,172.631,172.631,169.81,170.357,12375.0
2019-11-03,172.631,172.631,169.81,170.357,12375.0
2019-11-04,170.369,171.362,169.195,169.325,231375.0
2019-11-05,171.328,171.362,169.037,169.274,328875.0
2019-11-06,169.528,173.195,166.989,172.067,1050125.0
2019-11-07,176.016,178.205,170.515,171.802,1303125.0
2019-11-08,172.902,180.388,172.067,180.388,712000.0
2019-11-09,172.902,180.388,172.067,180.388,712000.0
2019-11-10,172.902,180.388,172.067,180.388,712000.0
2019-11-11,184.19,189.403,183.914,189.403,964.0
2019-11-12,191.248,194.069,187.299,187.976,397500.0
2019-11-13,189.838,190.966,186.171,188.444,89625.0
2019-11-14,188.991,191.248,186.171,187.192,88250.0
2019-11-15,187.299,195.197,186.171,193.866,161500.0
2019-11-16,187.299,195.197,186.171,193.866,161500.0
2019-11-17,187.299,195.197,186.171,193.866,161500.0
2019-11-18,194.633,202.136,191.812,198.503,233000.0
2019-11-19,201.403,205.888,197.454,199.637,211000.0
2019-11-20,196.889,197.454,194.633,195.107,66625.0
2019-11-21,191.869,194.633,186.171,192.427,88375.0
2019-11-22,192.517,195.761,191.812,194.723,28250.0
2019-11-23,192.517,195.761,191.812,194.723,28250.0
2019-11-24,192.517,195.761,191.812,194.723,28250.0
2019-11-25,195.197,197.51,194.633,196.737,67250.0
2019-11-26,197.346,197.346,188.991,190.419,85250.0
2019-11-27,191.812,192.94,191.248,192.309,17375.0
2019-11-28,192.94,196.325,192.94,195.197,47500.0
2019-11-29,196.325,204.957,196.325,204.759,304.0
2019-11-30,196.325,204.957,196.325,204.759,304.0
2019-12-01,196.325,204.957,196.325,204.759,304.0
2019-12-02,205.916,210.959,203.095,210.26,93000.0
2019-12-03,209.47,212.122,206.48,208.387,279125.0
2019-12-04,210.841,211.557,208.173,210.903,128375.0
2019-12-05,212.686,214.44,210.429,212.009,351875.0
2019-12-06,213.25,214.942,209.329,209.842,146500.0
2019-12-07,213.25,214.942,209.329,209.842,146500.0
2019-12-08,213.25,214.942,209.329,209.842,146500.0
2019-12-09,207.575,209.865,206.474,207.01,85875.0
2019-12-10,208.714,211.557,207.608,211.038,34000.0
2019-12-11,212.68,212.686,208.173,208.376,24250.0
2019-12-12,207.608,214.378,205.916,213.887,63250.0
2019-12-13,216.353,216.635,214.378,214.626,70250.0
2019-12-14,216.353,216.635,214.378,214.626,70250.0
2019-12-15,216.353,216.635,214.378,214.626,70250.0
2019-12-16,214.626,217.199,209.301,214.22,98000.0
2019-12-17,214.66,214.66,211.134,214.096,23000.0
2019-12-18,211.563,213.814,210.429,211.557,155750.0
2019-12-19,211.557,212.122,208.737,211.281,79250.0
2019-12-20,211.557,215.507,211.557,214.982,35625.0
2019-12-21,211.557,215.507,211.557,214.982,35625.0
2019-12-22,211.557,215.507,211.557,214.982,35625.0
2019-12-23,212.184,213.25,208.731,208.737,43000.0
2019-12-24,208.737,208.737,201.403,207.682,42750.0
2019-12-25,208.737,208.737,201.403,207.682,42750.0
2019-12-26,207.326,211.557,207.326,210.672,37375.0
2019-12-27,209.301,211.557,203.659,205.318,194500.0
2019-12-28,209.301,211.557,203.659,205.318,194500.0
2019-12-29,209.301,211.557,203.659,205.318,194500.0
2019-12-30,207.608,208.737,206.48,206.593,70625.0
2019-12-31,208.455,208.737,204.788,208.624,18250.0
2020-01-01,208.878,210.937,206.057,207.417,28750.0
2020-01-02,208.737,212.065,208.596,209.318,215875.0
2020-01-03,211.552,216.635,207.608,211.405,63500.0
2020-01-04,211.552,216.635,207.608,211.405,63500.0
2020-01-05,211.552,216.635,207.608,211.405,63500.0
2020-01-06,205.916,208.731,205.634,206.108,34625.0
2020-01-07,208.737,211.552,208.173,209.177,34750.0
2020-01-08,205.916,208.173,202.051,202.824,57875.0
2020-01-09,208.731,211.501,203.659,210.435,61250.0
2020-01-10,212.517,217.199,209.927,215.856,159125.0
2020-01-11,212.517,217.199,209.927,215.856,159125.0
2020-01-12,212.517,217.199,209.927,215.856,159125.0
2020-01-13,214.378,219.958,214.378,218.316,62625.0
2020-01-14,219.456,224.477,218.327,222.519,98125.0
2020-01-15,221.712,222.841,213.25,216.624,140750.0
2020-01-16,216.635,218.327,214.389,217.904,41500.0
2020-01-17,218.327,218.327,215.507,217.645,13000.0
2020-01-18,218.327,218.327,215.507,217.645,13000.0
2020-01-19,218.327,218.327,215.507,217.645,13000.0
2020-01-20,216.071,217.763,214.378,216.595,36000.0
2020-01-21,217.199,217.199,204.788,212.533,109000.0
2020-01-22,203.659,203.659,200.844,200.844,328250.0
2020-01-23,192.946,204.223,192.94,196.416,94875.0
2020-01-24,197.172,197.448,194.272,195.693,32250.0
2020-01-25,197.172,197.448,194.272,195.693,32250.0
2020-01-26,197.172,197.448,194.272,195.693,32250.0
2020-01-27,193.505,195.761,191.276,191.784,82750.0
2020-01-28,193.505,193.505,188.991,189.499,53375.0
2020-01-29,188.427,191.248,188.151,189.132,32625.0
2020-01-30,189.443,191.812,187.581,190.441,84125.0
2020-01-31,194.633,194.633,189.542,190.985,40125.0
2020-02-01,194.633,194.633,189.542,190.985,40125.0
2020-02-02,194.633,194.633,189.542,190.985,40125.0
2020-02-03,189.542,190.115,183.816,184.509,63250.0
