,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity
2018-03-18,20.5148,20.6043,20.3805,20.5297,135203.0
2018-03-19,20.4849,21.1563,20.3805,21.037,168045.0
2018-03-20,21.1116,21.5592,21.0519,21.4547,210596.0
2018-03-21,21.5442,21.6487,21.2458,21.4398,224739.0
2018-03-22,21.4398,21.6338,21.2309,21.4398,593825.0
2018-03-23,21.2757,21.4547,21.0071,21.3055,453940.0
2018-03-24,21.2757,21.4547,21.0071,21.3055,453940.0
2018-03-25,21.2757,21.4547,21.0071,21.3055,453940.0
2018-03-26,21.4398,21.783,21.4249,21.4846,268507.0
2018-03-27,21.783,21.8426,21.4696,21.5144,109297.0
2018-03-28,21.4846,21.4846,21.1414,21.2608,377264.0
2018-03-29,21.395,21.8128,21.395,21.6338,104072.0
2018-03-30,21.395,21.8128,21.395,21.6338,104072.0
2018-03-31,21.395,21.8128,21.395,21.6338,104072.0
2018-04-01,21.395,21.8128,21.395,21.6338,104072.0
2018-04-02,21.395,21.8128,21.395,21.6338,104072.0
2018-04-03,21.4995,22.2604,21.4547,22.2007,209666.0
2018-04-04,22.2306,22.4544,21.4846,21.6487,292951.0
2018-04-05,21.9172,22.3648,21.8725,22.2902,142402.0
2018-04-06,22.1858,22.4991,22.0664,22.4842,178605.0
2018-04-07,22.1858,22.4991,22.0664,22.4842,178605.0
2018-04-08,22.1858,22.4991,22.0664,22.4842,178605.0
2018-04-09,22.6036,22.6632,22.2455,22.5737,686480.0
2018-04-10,22.7826,23.0661,22.7229,22.8124,718925.0
2018-04-11,22.7826,22.8572,22.0217,22.2306,424918.0
2018-04-12,22.2306,22.6185,22.1709,22.5886,174937.0
2018-04-13,22.6185,22.6782,22.4842,22.6483,148938.0
2018-04-14,22.6185,22.6782,22.4842,22.6483,148938.0
2018-04-15,22.6185,22.6782,22.4842,22.6483,148938.0
2018-04-16,22.7378,22.7826,22.529,22.6782,168396.0
2018-04-17,22.7378,22.7378,22.2604,22.5588,331077.0
2018-04-18,22.6632,22.6632,22.1261,22.2455,251424.0
2018-04-19,22.2753,22.9915,22.2455,22.7975,449602.0
2018-04-20,22.8572,22.9915,22.5737,22.902,131759.0
2018-04-21,22.8572,22.9915,22.5737,22.902,131759.0
2018-04-22,22.8572,22.9915,22.5737,22.902,131759.0
2018-04-23,22.9467,22.9467,22.6782,22.9169,196665.0
2018-04-24,22.8274,23.0959,22.6782,22.7826,270479.0
2018-04-25,22.6782,23.0511,22.3947,22.7229,180581.0
2018-04-26,22.7528,23.0959,22.6483,23.0959,182760.0
2018-04-27,23.2003,23.2003,22.9169,23.1257,253742.0
2018-04-28,23.2003,23.2003,22.9169,23.1257,253742.0
2018-04-29,23.2003,23.2003,22.9169,23.1257,253742.0
2018-04-30,22.9915,23.2749,22.9915,23.1556,255386.0
2018-05-01,22.9915,23.2749,22.9915,23.1556,255386.0
2018-05-02,23.2003,23.5883,23.1556,23.5286,168739.0
2018-05-03,23.4838,23.4987,23.26,23.3495,101729.0
2018-05-04,23.454,23.8717,23.2749,23.4838,198926.0
2018-05-05,23.454,23.8717,23.2749,23.4838,198926.0
2018-05-06,23.454,23.8717,23.2749,23.4838,198926.0
2018-05-07,23.5435,23.7076,23.3645,23.4241,217034.0
2018-05-08,23.4241,23.6032,23.4241,23.5584,139578.0
2018-05-09,23.6479,23.8717,23.4689,23.8419,142250.0
2018-05-10,23.9165,24.2298,23.8419,24.0359,136956.0
2018-05-11,24.2447,24.2447,23.8419,23.9463,155294.0
2018-05-12,24.2447,24.2447,23.8419,23.9463,155294.0
2018-05-13,24.2447,24.2447,23.8419,23.9463,155294.0
2018-05-14,23.7971,24.0955,23.6479,23.7375,153212.0
2018-05-15,23.7971,24.3939,23.7375,24.2895,181311.0
2018-05-16,24.3193,24.4536,24.2149,24.379,100419.0
2018-05-17,24.3939,24.4536,24.3343,24.3939,96649.0
2018-05-18,24.4685,24.6177,24.2597,24.3939,93055.0
2018-05-19,24.4685,24.6177,24.2597,24.3939,93055.0
2018-05-20,24.4685,24.6177,24.2597,24.3939,93055.0
2018-05-21,24.5133,24.7222,24.4387,24.5879,206947.0
2018-05-22,24.7222,25.125,24.7073,24.9907,1450016.0
2018-05-23,24.9609,25.304,24.752,25.304,275410.0
2018-05-24,25.2742,25.4831,24.9161,25.4831,185077.0
2018-05-25,25.5129,25.7367,25.1698,25.2444,179118.0
2018-05-26,25.5129,25.7367,25.1698,25.2444,179118.0
2018-05-27,25.5129,25.7367,25.1698,25.2444,179118.0
2018-05-28,25.2891,25.4682,25.1399,25.2294,143024.0
2018-05-29,25.1399,25.1399,23.7524,24.1552,490320.0
2018-05-30,23.7971,24.573,23.7375,24.3343,291768.0
2018-05-31,24.3343,24.4685,23.9165,24.2746,645460.0
2018-06-01,24.4089,25.1996,24.1701,25.0504,373281.0
2018-06-02,24.4089,25.1996,24.1701,25.0504,373281.0
2018-06-03,24.4089,25.1996,24.1701,25.0504,373281.0
2018-06-04,25.1996,25.7218,25.1996,25.7218,305777.0
2018-06-05,25.8113,26.5573,25.7964,26.1694,412784.0
2018-06-06,26.1843,26.423,26.1843,26.4081,282485.0
2018-06-07,26.6468,26.9601,26.4976,26.5275,247211.0
2018-06-08,26.7065,26.7363,25.5875,26.3932,558655.0
2018-06-09,26.7065,26.7363,25.5875,26.3932,558655.0
2018-06-10,26.7065,26.7363,25.5875,26.3932,558655.0
2018-06-11,26.6617,26.8706,26.5872,26.7363,331748.0
2018-06-12,26.7811,27.0795,26.2589,26.3634,256746.0
2018-06-13,26.3037,26.3335,25.8859,26.0799,406332.0
2018-06-14,26.0053,26.0948,25.871,26.0948,820727.0
2018-06-15,26.244,26.423,26.0202,26.0202,1879632.0
2018-06-16,26.244,26.423,26.0202,26.0202,1879632.0
2018-06-17,26.244,26.423,26.0202,26.0202,1879632.0
2018-06-18,26.1097,26.244,25.4383,25.9456,463833.0
2018-06-19,25.7516,25.8561,25.4532,25.692,281130.0
2018-06-20,25.8262,25.8262,24.7818,24.9161,333247.0
2018-06-21,24.931,24.9907,23.6181,23.6778,803264.0
2018-06-22,23.7971,23.9911,22.7826,22.9318,820973.0
2018-06-23,23.7971,23.9911,22.7826,22.9318,820973.0
2018-06-24,23.7971,23.9911,22.7826,22.9318,820973.0
2018-06-25,22.6782,22.6782,21.589,22.2604,891973.0
2018-06-26,22.3052,22.8274,22.3052,22.4544,486721.0
2018-06-27,22.4544,22.8124,21.8874,22.6036,448967.0
2018-06-28,22.6632,22.7826,22.0068,22.1112,443819.0
2018-06-29,22.0633,22.5536,20.8122,21.3701,794289.0
2018-06-30,22.0633,22.5536,20.8122,21.3701,794289.0
2018-07-01,22.0633,22.5536,20.8122,21.3701,794289.0
2018-07-02,21.1334,21.9112,20.9475,21.6576,426204.0
2018-07-03,21.9112,21.9112,21.5899,21.8943,307530.0
2018-07-04,21.9619,22.0295,21.7083,21.9281,1470803.0
2018-07-05,22.0971,23.1284,22.0633,23.0439,1119237.0
2018-07-06,23.2468,23.5511,22.9425,23.5511,695718.0
2018-07-07,23.2468,23.5511,22.9425,23.5511,695718.0
2018-07-08,23.2468,23.5511,22.9425,23.5511,695718.0
2018-07-09,23.6695,23.94,23.5173,23.754,556265.0
2018-07-10,23.8216,23.9062,22.9932,23.027,356865.0
2018-07-11,22.6043,22.6551,22.0802,22.1986,532778.0
2018-07-12,22.2831,22.4015,22.0464,22.2493,425875.0
2018-07-13,22.6889,22.8241,22.3845,22.7734,472178.0
2018-07-14,22.6889,22.8241,22.3845,22.7734,472178.0
2018-07-15,22.6889,22.8241,22.3845,22.7734,472178.0
2018-07-16,22.7903,23.0608,22.5705,22.8241,242688.0
2018-07-17,22.7903,23.027,22.5874,22.9594,575823.0
2018-07-18,23.1961,23.6695,23.1961,23.3313,324778.0
2018-07-19,23.2637,23.4328,22.9763,23.1961,374519.0
2018-07-20,23.1454,23.1961,22.4522,22.7396,554025.0
2018-07-21,23.1454,23.1961,22.4522,22.7396,554025.0
2018-07-22,23.1454,23.1961,22.4522,22.7396,554025.0
2018-07-23,22.7565,23.0608,22.5198,22.9087,234233.0
2018-07-24,23.1792,23.399,22.8579,22.8748,250225.0
2018-07-25,22.8072,23.0608,21.6068,22.0633,646311.0
2018-07-26,22.6889,22.9087,22.2662,22.5367,532039.0
2018-07-27,22.4184,22.672,22.3,22.486,321345.0
2018-07-28,22.4184,22.672,22.3,22.486,321345.0
2018-07-29,22.4184,22.672,22.3,22.486,321345.0
2018-07-30,22.486,22.6212,22.0802,22.2324,291583.0
2018-07-31,22.114,22.2831,21.7252,22.2324,427945.0
2018-08-01,22.2831,22.3169,21.6237,21.6576,249632.0
2018-08-02,21.6407,21.6407,21.2349,21.3194,554918.0
2018-08-03,21.3194,21.7252,21.1842,21.4547,260656.0
2018-08-04,21.3194,21.7252,21.1842,21.4547,260656.0
2018-08-05,21.3194,21.7252,21.1842,21.4547,260656.0
2018-08-06,21.5054,21.6745,21.3194,21.3532,246588.0
2018-08-07,21.5054,21.6407,21.3025,21.3025,419141.0
2018-08-08,21.3025,21.404,21.2349,21.3363,256498.0
2018-08-09,21.3194,21.5223,21.2349,21.404,230028.0
2018-08-10,21.2518,21.3532,20.9813,21.0996,236867.0
2018-08-11,21.2518,21.3532,20.9813,21.0996,236867.0
2018-08-12,21.2518,21.3532,20.9813,21.0996,236867.0
2018-08-13,21.0489,21.1842,20.8798,21.0489,421565.0
2018-08-14,21.1673,21.7928,21.1165,21.6745,430523.0
2018-08-15,21.7421,21.7421,21.0151,21.3025,414744.0
2018-08-16,21.4378,21.6576,21.404,21.5223,291036.0
2018-08-17,21.5899,21.5899,20.9644,21.0151,227601.0
2018-08-18,21.5899,21.5899,20.9644,21.0151,227601.0
2018-08-19,21.5899,21.5899,20.9644,21.0151,227601.0
2018-08-20,20.9982,21.3194,20.8291,21.2011,316800.0
2018-08-21,21.2011,21.3363,21.1673,21.218,183051.0
2018-08-22,21.2518,21.2856,20.3388,20.5248,605450.0
2018-08-23,20.5755,20.7784,20.4403,20.5755,424502.0
2018-08-24,20.5248,20.9137,20.5248,20.8798,171366.0
2018-08-25,20.5248,20.9137,20.5248,20.8798,171366.0
2018-08-26,20.5248,20.9137,20.5248,20.8798,171366.0
2018-08-27,21.0151,21.7252,20.9137,21.7252,185530.0
2018-08-28,21.8773,22.6043,21.8097,22.5367,554847.0
2018-08-29,22.6551,22.8241,22.3507,22.3676,356440.0
2018-08-30,22.4353,22.7903,22.0126,22.6551,364391.0
2018-08-31,22.672,22.672,21.9112,22.3507,395544.0
2018-09-01,22.672,22.672,21.9112,22.3507,395544.0
2018-09-02,22.672,22.672,21.9112,22.3507,395544.0
2018-09-03,22.3507,22.3507,21.5223,21.6745,352901.0
2018-09-04,21.8097,21.8097,21.2011,21.5561,703617.0
2018-09-05,21.6068,21.7083,21.1165,21.1504,319753.0
2018-09-06,21.1504,21.1504,20.7108,20.7615,288263.0
2018-09-07,20.8968,20.9137,20.677,20.8122,280052.0
2018-09-08,20.8968,20.9137,20.677,20.8122,280052.0
2018-09-09,20.8968,20.9137,20.677,20.8122,280052.0
2018-09-10,20.8798,21.0151,20.5924,20.9982,195382.0
2018-09-11,21.1165,21.1165,20.7615,20.8968,166566.0
2018-09-12,20.9982,21.1334,20.8629,21.1334,273225.0
2018-09-13,21.1504,21.4716,21.1334,21.3363,450293.0
2018-09-14,21.4547,21.6576,21.387,21.5054,134826.0
2018-09-15,21.4547,21.6576,21.387,21.5054,134826.0
2018-09-16,21.4547,21.6576,21.387,21.5054,134826.0
2018-09-17,21.404,22.5705,21.3701,22.4522,438016.0
2018-09-18,22.4522,22.6551,22.1479,22.6381,281057.0
2018-09-19,22.6551,23.0946,22.5536,22.6212,393087.0
2018-09-20,22.7058,23.213,22.6043,23.213,282122.0
2018-09-21,23.3313,23.7202,23.2975,23.382,437984.0
2018-09-22,23.3313,23.7202,23.2975,23.382,437984.0
2018-09-23,23.3313,23.7202,23.2975,23.382,437984.0
2018-09-24,23.4328,23.4666,23.0777,23.2468,221978.0
2018-09-25,23.2975,23.5342,22.8072,22.8918,471593.0
2018-09-26,23.027,23.027,22.5198,22.8241,326529.0
2018-09-27,22.841,23.2299,22.4522,23.0608,342905.0
2018-09-28,23.0101,23.0777,22.6551,22.7903,354991.0
2018-09-29,23.0101,23.0777,22.6551,22.7903,354991.0
2018-09-30,23.0101,23.0777,22.6551,22.7903,354991.0
2018-10-01,22.841,23.1623,22.7396,22.9932,464048.0
2018-10-02,22.7903,22.9425,22.5367,22.672,225831.0
2018-10-03,22.8579,22.9763,22.6381,22.7565,147976.0
2018-10-04,22.6551,22.7903,22.1817,22.2324,561240.0
2018-10-05,22.0971,22.2493,21.1334,21.4716,938910.0
2018-10-06,22.0971,22.2493,21.1334,21.4716,938910.0
2018-10-07,22.0971,22.2493,21.1334,21.4716,938910.0
2018-10-08,21.2856,21.4209,20.677,20.7953,404705.0
2018-10-09,20.7953,20.9644,20.2543,20.8968,517786.0
2018-10-10,20.8798,20.8798,19.578,19.578,1023581.0
2018-10-11,19.1892,19.7978,18.7327,19.3921,832428.0
2018-10-12,19.6118,19.95,19.0201,19.0539,235655.0
2018-10-13,19.6118,19.95,19.0201,19.0539,235655.0
2018-10-14,19.6118,19.95,19.0201,19.0539,235655.0
2018-10-15,18.8003,19.1723,18.6989,18.8848,345652.0
2018-10-16,18.8003,19.3921,18.31,19.3751,517912.0
2018-10-17,19.5442,19.5949,18.9863,19.3582,371611.0
2018-10-18,19.2737,19.6287,19.1892,19.2399,330684.0
2018-10-19,19.2399,19.2399,18.496,19.037,697416.0
2018-10-20,19.2399,19.2399,18.496,19.037,697416.0
2018-10-21,19.2399,19.2399,18.496,19.037,697416.0
2018-10-22,19.1892,19.764,19.1892,19.578,599044.0
2018-10-23,18.851,19.2399,18.3776,18.6312,639514.0
2018-10-24,18.682,19.409,18.124,18.1579,793108.0
2018-10-25,18.0564,18.9356,17.9043,18.5974,476601.0
2018-10-26,18.4791,18.6143,17.9043,18.5805,490781.0
2018-10-27,18.4791,18.6143,17.9043,18.5805,490781.0
2018-10-28,18.4791,18.6143,17.9043,18.5805,490781.0
2018-10-29,18.5636,19.5949,18.5636,19.0877,359920.0
2018-10-30,19.2737,19.3075,18.851,19.0708,1071328.0
2018-10-31,19.1554,19.9162,19.1554,19.7809,566188.0
2018-11-01,19.7809,20.119,19.2737,19.8147,406724.0
2018-11-02,20.2036,20.7615,19.95,20.0683,519027.0
2018-11-03,20.2036,20.7615,19.95,20.0683,519027.0
2018-11-04,20.2036,20.7615,19.95,20.0683,519027.0
2018-11-05,20.0852,20.1867,19.6287,19.6287,309951.0
2018-11-06,19.6118,19.9838,19.3244,19.8147,349536.0
2018-11-07,20.1021,20.5586,19.95,20.491,290549.0
2018-11-08,20.6939,20.6939,20.0345,20.0345,322379.0
2018-11-09,19.9669,20.0007,19.2399,19.5273,264824.0
2018-11-10,19.9669,20.0007,19.2399,19.5273,264824.0
2018-11-11,19.9669,20.0007,19.2399,19.5273,264824.0
2018-11-12,19.5273,19.7809,19.3751,19.4428,250701.0
2018-11-13,19.4428,19.764,19.1723,19.5611,201407.0
2018-11-14,19.4935,19.7978,19.037,19.0708,303728.0
2018-11-15,19.0877,19.3244,18.7158,18.9356,201911.0
2018-11-16,19.037,19.223,18.6312,18.6312,204763.0
2018-11-17,19.037,19.223,18.6312,18.6312,204763.0
2018-11-18,19.037,19.223,18.6312,18.6312,204763.0
2018-11-19,18.6143,19.037,18.6143,18.7158,302024.0
2018-11-20,18.5974,18.8172,18.3607,18.6989,279487.0
2018-11-21,18.6989,19.223,18.682,19.2061,305210.0
2018-11-22,19.0708,19.3244,18.851,19.1215,203469.0
2018-11-23,19.0539,19.409,18.9863,19.2568,629947.0
2018-11-24,19.0539,19.409,18.9863,19.2568,629947.0
2018-11-25,19.0539,19.409,18.9863,19.2568,629947.0
2018-11-26,19.5273,19.95,19.4259,19.7978,331058.0
2018-11-27,19.7809,19.9331,18.9694,19.0201,431025.0
2018-11-28,19.223,19.223,18.7834,18.9863,297457.0
2018-11-29,19.1554,19.5442,19.1554,19.4259,247874.0
2018-11-30,19.3413,19.409,18.7327,18.7665,185133.0
2018-12-01,19.3413,19.409,18.7327,18.7665,185133.0
2018-12-02,19.3413,19.409,18.7327,18.7665,185133.0
2018-12-03,19.2399,19.7133,19.2061,19.3582,262113.0
2018-12-04,19.2906,19.2906,18.7834,18.8341,212178.0
2018-12-05,18.5974,18.6651,18.4115,18.4453,214005.0
2018-12-06,18.2424,18.31,17.2787,17.3632,399340.0
2018-12-07,17.583,17.9212,17.3125,17.4985,380599.0
2018-12-08,17.583,17.9212,17.3125,17.4985,380599.0
2018-12-09,17.583,17.9212,17.3125,17.4985,380599.0
2018-12-10,17.2618,17.3125,16.8222,16.8983,394215.0
2018-12-11,17.1942,17.7014,17.1435,17.2111,487463.0
2018-12-12,17.4478,18.4453,17.228,18.2255,217492.0
2018-12-13,18.4115,18.5129,17.8028,18.1579,267885.0
2018-12-14,18.0226,18.0226,17.583,17.7014,258431.0
2018-12-15,18.0226,18.0226,17.583,17.7014,258431.0
2018-12-16,18.0226,18.0226,17.583,17.7014,258431.0
2018-12-17,17.7859,17.9212,17.2618,17.5492,546314.0
2018-12-18,17.3294,18.2931,17.3294,18.1748,394542.0
2018-12-19,18.3438,18.496,18.124,18.3607,228762.0
2018-12-20,18.0057,18.2424,17.8704,18.0226,309392.0
2018-12-21,17.9381,18.1071,17.5492,17.8028,1643424.0
2018-12-22,17.9381,18.1071,17.5492,17.8028,1643424.0
2018-12-23,17.9381,18.1071,17.5492,17.8028,1643424.0
2018-12-24,17.6337,18.1917,17.5661,18.1748,101943.0
2018-12-25,17.6337,18.1917,17.5661,18.1748,101943.0
2018-12-26,17.6337,18.1917,17.5661,18.1748,101943.0
2018-12-27,18.4115,18.4453,17.3801,17.583,288708.0
2018-12-28,17.414,17.8366,17.414,17.7859,173540.0
2018-12-29,17.414,17.8366,17.414,17.7859,173540.0
2018-12-30,17.414,17.8366,17.414,17.7859,173540.0
2018-12-31,18.0057,18.124,17.8873,18.124,94032.0
2019-01-01,18.0057,18.124,17.8873,18.124,94032.0
2019-01-02,18.3385,18.4243,17.6351,18.2699,222965.0
2019-01-03,18.287,18.287,17.6866,17.841,179146.0
2019-01-04,18.0468,18.9389,18.0125,18.9389,280642.0
2019-01-05,18.0468,18.9389,18.0125,18.9389,280642.0
2019-01-06,18.0468,18.9389,18.0125,18.9389,280642.0
2019-01-07,19.1448,19.1962,18.6301,18.733,236814.0
2019-01-08,18.8531,19.4535,18.5958,19.2648,235226.0
2019-01-09,19.6079,20.0711,19.5222,19.8138,210785.0
2019-01-10,19.728,19.8653,19.4192,19.6422,183774.0
2019-01-11,19.7623,19.7795,19.1104,19.4707,231659.0
2019-01-12,19.7623,19.7795,19.1104,19.4707,231659.0
2019-01-13,19.7623,19.7795,19.1104,19.4707,231659.0
2019-01-14,19.3849,19.8309,19.2648,19.7795,155746.0
2019-01-15,19.8996,20.0883,19.5393,19.6079,426112.0
2019-01-16,19.7109,20.4485,19.6937,20.3627,356616.0
2019-01-17,20.3113,20.3799,20.0711,20.3627,482669.0
2019-01-18,20.4828,20.8431,20.4828,20.8431,203467.0
2019-01-19,20.4828,20.8431,20.4828,20.8431,203467.0
2019-01-20,20.4828,20.8431,20.4828,20.8431,203467.0
2019-01-21,20.8602,20.9289,20.6201,20.6887,187576.0
2019-01-22,20.6372,20.7402,20.5,20.723,169046.0
2019-01-23,20.5858,20.9975,20.5514,20.8088,311182.0
2019-01-24,20.8259,21.4092,20.8259,21.3749,281499.0
2019-01-25,21.5464,21.8037,21.4607,21.6665,569303.0
2019-01-26,21.5464,21.8037,21.4607,21.6665,569303.0
2019-01-27,21.5464,21.8037,21.4607,21.6665,569303.0
2019-01-28,21.7866,21.7866,21.0661,21.1347,164377.0
2019-01-29,20.9632,20.9632,20.6029,20.7573,265737.0
2019-01-30,20.7745,20.8431,20.1569,20.3799,294269.0
2019-01-31,20.5686,21.0318,20.3456,21.0146,372876.0
2019-02-01,21.0661,21.169,20.8088,20.946,288294.0
2019-02-02,21.0661,21.169,20.8088,20.946,288294.0
2019-02-03,21.0661,21.169,20.8088,20.946,288294.0
2019-02-04,20.9117,20.9975,20.6887,20.8088,407902.0
2019-02-05,20.8774,21.0661,20.5343,21.0489,372055.0
2019-02-06,21.0318,21.1347,20.946,21.0318,103224.0
2019-02-07,20.8431,21.1004,20.3456,20.3456,538221.0
2019-02-08,20.1912,20.2427,19.7452,19.7966,264080.0
2019-02-09,20.1912,20.2427,19.7452,19.7966,264080.0
2019-02-10,20.1912,20.2427,19.7452,19.7966,264080.0
2019-02-11,19.951,20.174,19.8996,20.1569,140409.0
2019-02-12,20.277,21.0318,20.277,20.7916,278682.0
2019-02-13,20.8431,21.1176,20.8088,20.8431,117595.0
2019-02-14,20.9803,21.2205,20.7402,21.0318,269872.0
2019-02-15,20.9632,21.7351,20.7916,21.5293,248347.0
2019-02-16,20.9632,21.7351,20.7916,21.5293,248347.0
2019-02-17,20.9632,21.7351,20.7916,21.5293,248347.0
2019-02-18,21.6665,21.6837,21.3406,21.5636,155006.0
2019-02-19,21.4435,21.5293,20.8602,20.9117,410941.0
2019-02-20,20.9289,21.5121,20.9117,21.4263,268873.0
2019-02-21,21.4435,21.7523,21.3577,21.4607,241777.0
2019-02-22,21.5807,21.718,21.4435,21.4435,141758.0
2019-02-23,21.5807,21.718,21.4435,21.4435,141758.0
2019-02-24,21.5807,21.718,21.4435,21.4435,141758.0
2019-02-25,21.7866,22.2498,21.6494,22.1983,296109.0
2019-02-26,22.3184,22.3699,21.6665,22.0439,266318.0
2019-02-27,22.0268,22.0439,21.4778,21.5807,158530.0
2019-02-28,21.4435,21.4778,21.2033,21.4435,171214.0
2019-03-01,21.615,21.8381,21.5464,21.6665,192978.0
2019-03-02,21.615,21.8381,21.5464,21.6665,192978.0
2019-03-03,21.615,21.8381,21.5464,21.6665,192978.0
2019-03-04,21.8209,21.8552,21.5121,21.5464,282824.0
2019-03-05,21.5979,21.6837,21.1862,21.6837,188387.0
2019-03-06,21.6494,21.7351,21.4435,21.6494,339743.0
2019-03-07,21.6494,21.6494,20.7916,20.8945,243944.0
2019-03-08,20.5858,20.6029,20.1569,20.3284,302755.0
2019-03-09,20.5858,20.6029,20.1569,20.3284,302755.0
2019-03-10,20.5858,20.6029,20.1569,20.3284,302755.0
2019-03-11,20.3113,20.4485,20.1226,20.4485,233359.0
2019-03-12,20.5171,20.8945,20.5171,20.6029,169265.0
2019-03-13,20.5858,20.8431,20.5343,20.6372,124883.0
2019-03-14,20.6029,20.8259,20.277,20.277,142959.0
2019-03-15,20.277,20.5858,20.2084,20.5858,279351.0
2019-03-16,20.277,20.5858,20.2084,20.5858,279351.0
2019-03-17,20.277,20.5858,20.2084,20.5858,279351.0
2019-03-18,20.5858,20.8774,20.4142,20.4142,160459.0
2019-03-19,20.4828,20.8774,20.4485,20.7916,144618.0
2019-03-20,20.723,20.7916,20.2598,20.3456,145094.0
2019-03-21,20.3971,20.6029,20.0883,20.277,179689.0
2019-03-22,20.3284,20.4314,19.4707,19.4707,373793.0
2019-03-23,20.3284,20.4314,19.4707,19.4707,373793.0
2019-03-24,20.3284,20.4314,19.4707,19.4707,373793.0
2019-03-25,19.282,19.5565,19.0075,19.4879,299074.0
2019-03-26,19.6251,19.6937,19.3335,19.6766,159480.0
2019-03-27,19.7452,20.277,19.728,19.9167,182149.0
2019-03-28,19.8824,20.1397,19.7795,19.951,283861.0
2019-03-29,20.0711,20.7058,20.0711,20.5686,424397.0
2019-03-30,20.0711,20.7058,20.0711,20.5686,424397.0
2019-03-31,20.0711,20.7058,20.0711,20.5686,424397.0
2019-04-01,20.9289,21.1519,20.5858,20.6715,412712.0
2019-04-02,20.6715,20.8088,20.5858,20.6715,172331.0
2019-04-03,20.9117,21.0489,20.8088,20.8602,195709.0
2019-04-04,20.946,21.0146,20.8602,20.9803,236341.0
2019-04-05,21.0318,21.1004,20.946,20.9632,248396.0
2019-04-06,21.0318,21.1004,20.946,20.9632,248396.0
2019-04-07,21.0318,21.1004,20.946,20.9632,248396.0
2019-04-08,20.9803,20.9975,20.7916,20.9289,121512.0
2019-04-09,20.8088,21.0146,20.5514,20.6887,142768.0
2019-04-10,20.6715,20.8088,20.5686,20.6201,235466.0
2019-04-11,20.7058,20.8945,20.5858,20.6887,140867.0
2019-04-12,20.7573,21.1347,20.5514,21.0146,370867.0
2019-04-13,20.7573,21.1347,20.5514,21.0146,370867.0
2019-04-14,20.7573,21.1347,20.5514,21.0146,370867.0
2019-04-15,21.169,21.1862,20.946,21.0146,162217.0
2019-04-16,21.0318,21.169,20.9289,21.1176,129077.0
2019-04-17,21.2033,21.718,21.1519,21.5807,233995.0
2019-04-18,21.5293,21.7694,21.2376,21.7694,146357.0
2019-04-19,21.5293,21.7694,21.2376,21.7694,146357.0
2019-04-20,21.5293,21.7694,21.2376,21.7694,146357.0
2019-04-21,21.5293,21.7694,21.2376,21.7694,146357.0
2019-04-22,21.5293,21.7694,21.2376,21.7694,146357.0
2019-04-23,21.8724,21.9067,21.4607,21.5121,116802.0
2019-04-24,21.5464,21.5464,21.1862,21.4607,161554.0
2019-04-25,21.3234,21.4778,21.2376,21.3577,87200.0
2019-04-26,21.4778,21.5636,21.1862,21.4778,154934.0
2019-04-27,21.4778,21.5636,21.1862,21.4778,154934.0
2019-04-28,21.4778,21.5636,21.1862,21.4778,154934.0
2019-04-29,21.2033,21.6665,21.2033,21.5979,142067.0
2019-04-30,21.6665,21.7008,21.272,21.3234,155101.0
2019-05-01,21.6665,21.7008,21.272,21.3234,155101.0
2019-05-02,21.3063,21.6322,21.272,21.3577,294984.0
2019-05-03,21.5121,21.5121,21.3063,21.4263,124148.0
2019-05-04,21.5121,21.5121,21.3063,21.4263,124148.0
2019-05-05,21.5121,21.5121,21.3063,21.4263,124148.0
2019-05-06,21.0489,21.0489,20.3113,20.6887,262303.0
2019-05-07,20.7916,20.8431,20.3627,20.3971,177714.0
2019-05-08,20.5686,21.7523,19.8309,21.7523,379776.0
2019-05-09,21.5979,22.1812,21.3577,21.5121,446967.0
2019-05-10,21.7694,22.2498,21.718,21.9925,427750.0
2019-05-11,21.7694,22.2498,21.718,21.9925,427750.0
2019-05-12,21.7694,22.2498,21.718,21.9925,427750.0
2019-05-13,22.0439,22.0439,20.9975,21.1004,359834.0
2019-05-14,21.2548,21.495,21.1176,21.4092,131400.0
2019-05-15,21.4263,21.6837,20.6715,21.5636,260613.0
2019-05-16,21.6494,21.7008,21.1862,21.392,127091.0
2019-05-17,21.4263,21.4263,20.946,21.2205,179195.0
2019-05-18,21.4263,21.4263,20.946,21.2205,179195.0
2019-05-19,21.4263,21.4263,20.946,21.2205,179195.0
2019-05-20,21.2376,21.3406,20.8431,20.8774,177728.0
2019-05-21,21.0146,21.1862,20.7058,20.7745,119155.0
2019-05-22,20.8431,20.9803,20.5171,20.6544,166864.0
2019-05-23,20.4657,20.4657,20.0025,20.1912,162822.0
2019-05-24,20.1912,20.3627,20.0711,20.1054,99506.0
2019-05-25,20.1912,20.3627,20.0711,20.1054,99506.0
2019-05-26,20.1912,20.3627,20.0711,20.1054,99506.0
2019-05-27,20.1569,20.5514,20.0368,20.0368,80032.0
