,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity
2021-03-19,129.401,129.496,128.171,128.361,266100.0
2021-03-20,129.401,129.496,128.171,128.361,266100.0
2021-03-21,129.401,129.496,128.171,128.361,266100.0
2021-03-22,128.644,129.023,127.982,128.171,79200.0
2021-03-23,128.171,128.834,127.982,128.266,88000.0
2021-03-24,128.55,129.59,128.171,129.59,66900.0
2021-03-25,128.739,129.212,128.077,128.077,31500.0
2021-03-26,128.266,129.401,127.982,129.401,119600.0
2021-03-27,128.266,129.401,127.982,129.401,119600.0
2021-03-28,128.266,129.401,127.982,129.401,119600.0
2021-03-29,129.401,129.401,128.928,129.117,272800.0
2021-03-30,129.117,129.59,127.888,128.266,106500.0
2021-03-31,128.739,128.739,126.847,127.698,193100.0
2021-04-01,127.982,128.361,127.509,128.171,29800.0
2021-04-02,128.171,128.266,128.077,128.171,10400.0
2021-04-03,128.171,128.266,128.077,128.171,10400.0
2021-04-04,128.171,128.266,128.077,128.171,10400.0
2021-04-05,128.644,128.644,128.171,128.171,20800.0
2021-04-06,127.793,128.455,127.793,128.171,75600.0
2021-04-07,128.171,129.117,128.077,129.117,121200.0
2021-04-08,129.117,129.59,127.509,127.793,147100.0
2021-04-09,127.793,129.117,127.793,128.739,56100.0
2021-04-10,127.793,129.117,127.793,128.739,56100.0
2021-04-11,127.793,129.117,127.793,128.739,56100.0
2021-04-12,128.739,129.306,128.644,129.117,56300.0
2021-04-13,129.117,129.117,128.455,128.455,46600.0
2021-04-14,128.266,129.117,128.171,128.171,65300.0
2021-04-15,128.077,129.023,128.077,129.023,78100.0
2021-04-16,128.739,129.117,128.361,129.117,57300.0
2021-04-17,128.739,129.117,128.361,129.117,57300.0
2021-04-18,128.739,129.117,128.361,129.117,57300.0
2021-04-19,129.117,129.117,128.266,128.928,9600.0
2021-04-20,129.9,129.995,128.947,129.9,84100.0
2021-04-21,129.138,129.233,128.852,129.042,43900.0
2021-04-22,129.328,129.709,128.661,129.233,29600.0
2021-04-23,129.138,129.138,128.566,128.566,41200.0
2021-04-24,129.138,129.138,128.566,128.566,41200.0
2021-04-25,129.138,129.138,128.566,128.566,41200.0
2021-04-26,128.566,129.995,128.566,129.995,47000.0
2021-04-27,129.995,129.995,129.042,129.519,44800.0
2021-04-28,129.519,129.519,128.947,129.138,126400.0
2021-04-29,129.519,129.519,128.947,129.138,126400.0
2021-04-30,129.042,129.995,128.852,129.233,65200.0
2021-05-01,129.042,129.995,128.852,129.233,65200.0
2021-05-02,129.042,129.995,128.852,129.233,65200.0
2021-05-03,129.233,129.519,128.947,129.519,17700.0
2021-05-04,129.709,129.804,129.233,129.328,19000.0
2021-05-05,129.042,129.423,128.757,129.138,86000.0
2021-05-06,128.852,129.804,128.566,129.519,74100.0
2021-05-07,128.947,129.519,128.661,128.661,28900.0
2021-05-08,128.947,129.519,128.661,128.661,28900.0
2021-05-09,128.947,129.519,128.661,128.661,28900.0
2021-05-10,128.661,129.519,128.661,129.042,176800.0
2021-05-11,129.042,129.519,128.376,129.233,40300.0
2021-05-12,128.566,129.519,128.471,129.519,11800.0
2021-05-13,128.566,129.519,128.471,129.519,11800.0
2021-05-14,128.566,129.519,128.471,129.519,11800.0
2021-05-15,128.566,129.519,128.471,129.519,11800.0
2021-05-16,128.566,129.519,128.471,129.519,11800.0
2021-05-17,128.757,129.709,128.471,128.566,79100.0
2021-05-18,128.947,129.042,128.566,128.757,76300.0
2021-05-19,128.566,129.042,128.566,128.852,156900.0
2021-05-20,129.042,129.519,128.566,128.661,65200.0
2021-05-21,128.566,129.423,127.995,128.471,71700.0
2021-05-22,128.566,129.423,127.995,128.471,71700.0
2021-05-23,128.566,129.423,127.995,128.471,71700.0
2021-05-24,128.566,129.328,127.995,129.328,112800.0
2021-05-25,128.376,129.423,128.185,128.852,71400.0
2021-05-26,128.376,129.423,128.185,128.852,71400.0
2021-05-27,129.328,130.185,128.757,129.995,554200.0
2021-05-28,129.709,129.995,129.042,129.995,64100.0
2021-05-29,129.709,129.995,129.042,129.995,64100.0
2021-05-30,129.709,129.995,129.042,129.995,64100.0
2021-05-31,129.138,129.995,129.042,129.995,8900.0
2021-06-01,129.995,129.995,129.519,129.995,6900.0
2021-06-02,129.519,129.995,128.757,129.328,43800.0
2021-06-03,129.328,129.995,128.757,129.328,15800.0
2021-06-04,128.947,129.233,127.328,129.233,101600.0
2021-06-05,128.947,129.233,127.328,129.233,101600.0
2021-06-06,128.947,129.233,127.328,129.233,101600.0
2021-06-07,128.947,129.233,127.328,129.233,101600.0
2021-06-08,128.376,129.519,128.281,129.519,40900.0
2021-06-09,128.947,129.423,128.281,128.376,56600.0
2021-06-10,128.185,128.661,128.09,128.376,47600.0
2021-06-11,128.757,129.328,127.9,129.328,47300.0
2021-06-12,128.757,129.328,127.9,129.328,47300.0
2021-06-13,128.757,129.328,127.9,129.328,47300.0
2021-06-14,129.233,129.233,128.471,129.042,18300.0
2021-06-15,128.757,128.947,128.376,128.947,20900.0
2021-06-16,129.042,129.042,128.185,128.185,16000.0
2021-06-17,128.185,128.566,127.995,127.995,34100.0
2021-06-18,127.995,128.661,127.995,128.471,321700.0
2021-06-19,127.995,128.661,127.995,128.471,321700.0
2021-06-20,127.995,128.661,127.995,128.471,321700.0
2021-06-21,128.566,128.947,128.09,128.185,90400.0
2021-06-22,127.9,128.09,127.519,127.614,92600.0
2021-06-23,127.519,128.185,127.423,127.614,67300.0
2021-06-24,127.328,127.995,126.757,127.138,67500.0
2021-06-25,126.947,128.185,126.757,127.328,86900.0
2021-06-26,126.947,128.185,126.757,127.328,86900.0
2021-06-27,126.947,128.185,126.757,127.328,86900.0
2021-06-28,126.757,127.138,124.852,126.662,59500.0
2021-06-29,127.138,127.614,126.852,126.947,39700.0
2021-06-30,126.471,127.614,126.471,126.947,86600.0
2021-07-01,127.519,127.614,126.757,126.947,36100.0
2021-07-02,127.519,127.804,126.947,127.138,51700.0
2021-07-03,127.519,127.804,126.947,127.138,51700.0
2021-07-04,127.519,127.804,126.947,127.138,51700.0
2021-07-05,126.852,127.423,126.852,127.423,12200.0
2021-07-06,126.662,127.423,126.566,126.662,49100.0
2021-07-07,127.519,127.519,126.566,127.233,33500.0
2021-07-08,126.662,127.995,126.566,126.662,69700.0
2021-07-09,126.471,127.423,126.471,127.233,7500.0
2021-07-10,126.471,127.423,126.471,127.233,7500.0
2021-07-11,126.471,127.423,126.471,127.233,7500.0
2021-07-12,127.233,127.614,125.043,126.662,64300.0
2021-07-13,126.662,128.185,126.662,127.804,29600.0
2021-07-14,126.757,127.233,126.662,126.852,29900.0
2021-07-15,127.519,128.281,126.662,126.662,33400.0
2021-07-16,126.471,127.519,126.185,127.042,33600.0
2021-07-17,126.471,127.519,126.185,127.042,33600.0
2021-07-18,126.471,127.519,126.185,127.042,33600.0
2021-07-19,126.185,127.614,126.185,127.042,59500.0
2021-07-20,126.185,127.614,126.185,127.042,59500.0
2021-07-21,127.709,127.709,126.566,127.138,72300.0
2021-07-22,127.519,127.614,127.328,127.519,41300.0
2021-07-23,126.947,127.519,126.662,126.947,163900.0
2021-07-24,126.947,127.519,126.662,126.947,163900.0
2021-07-25,126.947,127.519,126.662,126.947,163900.0
2021-07-26,126.757,126.947,125.328,126.662,51500.0
2021-07-27,127.042,127.709,126.471,127.423,37600.0
2021-07-28,126.662,127.614,126.281,126.662,13800.0
2021-07-29,126.662,127.614,126.662,126.662,40700.0
2021-07-30,126.662,127.519,126.185,126.662,100400.0
2021-07-31,126.662,127.519,126.185,126.662,100400.0
2021-08-01,126.662,127.519,126.185,126.662,100400.0
2021-08-02,127.614,127.614,126.471,126.947,13400.0
2021-08-03,127.423,127.614,126.09,127.328,58000.0
2021-08-04,126.757,127.9,126.281,126.662,41000.0
2021-08-05,126.662,127.995,126.566,127.519,23400.0
2021-08-06,126.947,127.138,126.662,126.757,25300.0
2021-08-07,126.947,127.138,126.662,126.757,25300.0
2021-08-08,126.947,127.138,126.662,126.757,25300.0
2021-08-09,126.757,127.423,126.281,126.757,26900.0
2021-08-10,126.757,127.423,126.281,126.757,26900.0
2021-08-11,126.757,126.947,126.281,126.852,48700.0
2021-08-12,126.281,126.947,126.281,126.947,22100.0
2021-08-13,126.662,127.328,125.9,126.947,33000.0
2021-08-14,126.662,127.328,125.9,126.947,33000.0
2021-08-15,126.662,127.328,125.9,126.947,33000.0
2021-08-16,126.09,126.947,125.995,126.947,19700.0
2021-08-17,126.185,127.423,126.185,127.328,53400.0
2021-08-18,127.328,127.519,126.376,126.852,21800.0
2021-08-19,127.233,127.804,126.852,127.614,21900.0
2021-08-20,127.614,127.614,127.423,127.614,26400.0
2021-08-21,127.614,127.614,127.423,127.614,26400.0
2021-08-22,127.614,127.614,127.423,127.614,26400.0
2021-08-23,127.233,127.995,126.947,127.233,28800.0
2021-08-24,127.042,127.614,126.757,127.519,53400.0
2021-08-25,127.233,129.138,127.042,128.281,63400.0
2021-08-26,128.661,129.328,127.138,128.185,108800.0
2021-08-27,128.185,128.661,127.328,128.281,68500.0
2021-08-28,128.185,128.661,127.328,128.281,68500.0
2021-08-29,128.185,128.661,127.328,128.281,68500.0
2021-08-30,127.614,128.566,127.614,128.281,174700.0
2021-08-31,127.614,128.566,127.614,128.281,174700.0
2021-09-01,129.995,129.995,128.281,128.661,84300.0
2021-09-02,127.709,129.804,127.709,129.042,29600.0
2021-09-03,129.042,129.042,128.281,128.852,30300.0
2021-09-04,129.042,129.042,128.281,128.852,30300.0
2021-09-05,129.042,129.042,128.281,128.852,30300.0
2021-09-06,127.9,128.566,127.423,127.519,33900.0
2021-09-07,127.995,128.471,127.614,128.281,16300.0
2021-09-08,128.281,128.566,127.519,128.471,74300.0
2021-09-09,128.947,128.947,127.709,128.566,34200.0
2021-09-10,128.471,128.471,127.614,128.281,16800.0
2021-09-11,128.471,128.471,127.614,128.281,16800.0
2021-09-12,128.471,128.471,127.614,128.281,16800.0
2021-09-13,128.566,128.566,127.614,128.281,29300.0
2021-09-14,128.951,129.238,128.568,129.046,106300.0
2021-09-15,129.142,129.238,128.759,128.951,21900.0
2021-09-16,129.142,129.238,128.759,128.951,21900.0
2021-09-17,129.046,129.046,127.61,128.281,155600.0
2021-09-18,129.046,129.046,127.61,128.281,155600.0
2021-09-19,129.046,129.046,127.61,128.281,155600.0
2021-09-20,128.185,128.568,127.898,128.089,17500.0
2021-09-21,128.089,128.855,128.089,128.089,7400.0
2021-09-22,127.706,128.951,127.706,128.951,118200.0
2021-09-23,128.089,128.568,128.089,128.185,60000.0
2021-09-24,128.185,128.185,127.515,128.185,43600.0
2021-09-25,128.185,128.185,127.515,128.185,43600.0
2021-09-26,128.185,128.185,127.515,128.185,43600.0
2021-09-27,128.089,128.855,127.515,128.855,36900.0
2021-09-28,127.706,128.855,127.61,128.663,28300.0
2021-09-29,128.185,128.281,127.515,128.281,38400.0
2021-09-30,127.323,127.993,126.94,127.419,94100.0
2021-10-01,127.323,127.802,126.366,127.036,78500.0
2021-10-02,127.323,127.802,126.366,127.036,78500.0
2021-10-03,127.323,127.802,126.366,127.036,78500.0
2021-10-04,127.036,127.228,125.983,127.036,78200.0
2021-10-05,126.366,127.132,126.27,126.653,39000.0
2021-10-06,127.132,127.898,126.462,127.323,54600.0
2021-10-07,127.323,127.802,126.845,127.515,59600.0
2021-10-08,127.132,128.281,126.845,128.281,13000.0
2021-10-09,127.132,128.281,126.845,128.281,13000.0
2021-10-10,127.132,128.281,126.845,128.281,13000.0
2021-10-11,128.281,128.759,128.185,128.759,100400.0
2021-10-12,127.323,128.089,126.462,128.089,78600.0
2021-10-13,128.089,128.281,127.515,128.281,34100.0
2021-10-14,127.802,128.376,127.419,128.089,52000.0
2021-10-15,128.281,128.376,127.802,128.281,117800.0
2021-10-16,128.281,128.376,127.802,128.281,117800.0
2021-10-17,128.281,128.376,127.802,128.281,117800.0
2021-10-18,128.472,128.568,127.323,127.61,49600.0
2021-10-19,128.472,128.568,127.323,127.61,49600.0
2021-10-20,127.61,128.281,126.94,128.281,65500.0
2021-10-21,128.281,128.759,127.036,128.759,135300.0
2021-10-22,127.419,128.759,126.94,128.663,24900.0
2021-10-23,127.419,128.759,126.94,128.663,24900.0
2021-10-24,127.419,128.759,126.94,128.663,24900.0
2021-10-25,127.61,128.376,127.61,127.993,18900.0
2021-10-26,127.61,128.281,127.515,128.281,38500.0
2021-10-27,128.281,128.663,127.802,128.089,23400.0
2021-10-28,128.568,128.568,127.515,128.472,33400.0
2021-10-29,128.472,129.046,127.802,128.759,98200.0
2021-10-30,128.472,129.046,127.802,128.759,98200.0
2021-10-31,128.472,129.046,127.802,128.759,98200.0
2021-11-01,128.089,128.281,127.419,127.802,49200.0
2021-11-02,127.802,129.717,127.802,129.238,105700.0
2021-11-03,127.802,129.238,127.61,128.281,66200.0
2021-11-04,127.802,129.238,127.61,128.281,66200.0
2021-11-05,128.281,129.142,127.419,128.089,104400.0
2021-11-06,128.281,129.142,127.419,128.089,104400.0
2021-11-07,128.281,129.142,127.419,128.089,104400.0
2021-11-08,128.472,129.334,127.515,128.185,91800.0
2021-11-09,127.802,128.281,127.228,128.281,97900.0
2021-11-10,127.706,128.281,127.419,128.281,25900.0
2021-11-11,127.898,128.472,127.802,128.281,40600.0
2021-11-12,127.802,128.568,127.802,128.281,100300.0
2021-11-13,127.802,128.568,127.802,128.281,100300.0
2021-11-14,127.802,128.568,127.802,128.281,100300.0
2021-11-15,129.238,129.238,127.419,127.419,55400.0
2021-11-16,127.515,127.993,126.749,127.61,76600.0
2021-11-17,127.802,128.281,127.61,128.089,81200.0
2021-11-18,127.706,128.089,127.706,128.089,59200.0
2021-11-19,128.089,128.089,127.802,128.089,32100.0
2021-11-20,128.089,128.089,127.802,128.089,32100.0
2021-11-21,128.089,128.089,127.802,128.089,32100.0
2021-11-22,127.515,128.759,127.419,127.802,44800.0
2021-11-23,127.802,128.089,127.802,127.993,50700.0
2021-11-24,128.475,128.571,127.993,128.475,43600.0
2021-11-25,127.993,128.86,127.897,128.763,45100.0
2021-11-26,128.763,128.956,128.186,128.956,117000.0
2021-11-27,128.763,128.956,128.186,128.956,117000.0
2021-11-28,128.763,128.956,128.186,128.956,117000.0
2021-11-29,128.956,128.956,127.512,128.956,133300.0
2021-11-30,128.186,128.956,128.09,128.571,724700.0
2021-12-01,128.475,128.86,128.378,128.86,102000.0
2021-12-02,128.282,128.956,127.801,128.86,96300.0
2021-12-03,128.282,128.956,127.801,128.86,96300.0
2021-12-04,128.282,128.956,127.801,128.86,96300.0
2021-12-05,128.282,128.956,127.801,128.86,96300.0
2021-12-06,128.378,128.956,128.09,128.378,88200.0
2021-12-07,128.09,128.86,128.09,128.763,121300.0
2021-12-08,128.378,128.86,126.742,127.32,63800.0
2021-12-09,127.32,127.608,125.684,127.32,90800.0
2021-12-10,126.357,127.031,126.069,126.261,60100.0
2021-12-11,126.357,127.031,126.069,126.261,60100.0
2021-12-12,126.357,127.031,126.069,126.261,60100.0
2021-12-13,126.742,126.839,126.357,126.55,81200.0
2021-12-14,126.55,126.839,125.876,126.646,129000.0
2021-12-15,126.454,127.801,126.454,126.55,56100.0
2021-12-16,126.357,126.935,126.357,126.55,63100.0
2021-12-17,127.127,127.127,126.165,126.55,104000.0
2021-12-18,127.127,127.127,126.165,126.55,104000.0
2021-12-19,127.127,127.127,126.165,126.55,104000.0
2021-12-20,126.454,127.031,126.069,127.031,24200.0
2021-12-21,127.127,127.512,125.876,126.646,45300.0
2021-12-22,127.031,127.127,126.261,126.935,17200.0
2021-12-23,127.416,127.512,127.127,127.512,24900.0
2021-12-24,126.55,127.512,126.55,127.512,3300.0
2021-12-25,126.55,127.512,126.55,127.512,3300.0
2021-12-26,126.55,127.512,126.55,127.512,3300.0
2021-12-27,127.031,128.186,127.031,127.993,18300.0
2021-12-28,128.282,128.763,127.608,128.378,26000.0
2021-12-29,128.763,129.437,127.993,128.86,75900.0
2021-12-30,128.282,128.956,127.801,128.186,59100.0
2021-12-31,127.512,129.437,127.512,129.148,88100.0
2022-01-01,127.512,129.437,127.512,129.148,88100.0
2022-01-02,127.512,129.437,127.512,129.148,88100.0
2022-01-03,128.186,128.86,127.993,128.571,10500.0
2022-01-04,128.282,128.956,127.512,128.956,9400.0
2022-01-05,128.571,128.571,127.801,128.09,71400.0
2022-01-06,128.09,128.475,126.935,127.608,46800.0
2022-01-07,127.224,127.416,126.839,127.031,113400.0
2022-01-08,127.224,127.416,126.839,127.031,113400.0
2022-01-09,127.224,127.416,126.839,127.031,113400.0
2022-01-10,127.031,127.512,126.742,127.416,30200.0
2022-01-11,127.127,128.956,126.742,128.763,38800.0
2022-01-12,128.956,128.956,127.897,128.86,26200.0
2022-01-13,128.86,128.956,128.378,128.86,16100.0
2022-01-14,128.86,128.86,127.897,128.86,20600.0
2022-01-15,128.86,128.86,127.897,128.86,20600.0
2022-01-16,128.86,128.86,127.897,128.86,20600.0
2022-01-17,128.378,128.86,128.186,128.475,24800.0
2022-01-18,128.378,128.86,128.186,128.475,24800.0
2022-01-19,127.897,127.897,126.55,126.935,60200.0
2022-01-20,127.224,127.512,126.935,127.224,24200.0
2022-01-21,127.031,127.512,127.031,127.224,32900.0
2022-01-22,127.031,127.512,127.031,127.224,32900.0
2022-01-23,127.031,127.512,127.031,127.224,32900.0
2022-01-24,127.224,128.475,127.224,127.993,41200.0
2022-01-25,127.32,127.801,126.935,127.32,52000.0
2022-01-26,127.705,127.897,127.224,127.801,32100.0
2022-01-27,127.993,127.993,127.416,127.993,17300.0
2022-01-28,128.475,128.475,127.127,128.282,26500.0
2022-01-29,128.475,128.475,127.127,128.282,26500.0
2022-01-30,128.475,128.475,127.127,128.282,26500.0
2022-01-31,127.993,127.993,126.646,127.031,58400.0
2022-02-01,127.993,127.993,126.646,127.031,58400.0
2022-02-02,127.993,127.993,126.646,127.031,58400.0
2022-02-03,127.416,128.09,126.839,127.993,55200.0
2022-02-04,127.993,128.186,127.512,128.186,30700.0
2022-02-05,127.993,128.186,127.512,128.186,30700.0
2022-02-06,127.993,128.186,127.512,128.186,30700.0
2022-02-07,127.801,128.186,127.416,128.186,49500.0
2022-02-08,127.993,127.993,127.705,127.993,11700.0
2022-02-09,128.378,128.956,128.186,128.571,58400.0
2022-02-10,128.09,128.667,128.09,128.571,56600.0
2022-02-11,128.667,128.86,128.667,128.86,21200.0
2022-02-12,128.667,128.86,128.667,128.86,21200.0
2022-02-13,128.667,128.86,128.667,128.86,21200.0
2022-02-14,128.86,128.956,127.512,128.86,58000.0
2022-02-15,128.86,128.86,128.763,128.86,54100.0
2022-02-16,128.86,129.533,128.86,129.437,73200.0
2022-02-17,129.726,130.111,129.244,129.726,40800.0
2022-02-18,129.918,133.479,129.726,130.784,140800.0
2022-02-19,129.918,133.479,129.726,130.784,140800.0
2022-02-20,129.918,133.479,129.726,130.784,140800.0
2022-02-21,130.88,130.88,129.918,130.88,35000.0
2022-02-22,129.726,131.65,129.726,131.265,59200.0
2022-02-23,131.458,131.554,130.207,130.399,72600.0
2022-02-24,130.88,130.977,128.378,128.956,61100.0
2022-02-25,128.667,131.073,128.378,130.014,67400.0
2022-02-26,128.667,131.073,128.378,130.014,67400.0
2022-02-27,128.667,131.073,128.378,130.014,67400.0
2022-02-28,131.458,131.843,128.956,128.956,259700.0
2022-03-01,129.918,131.169,129.918,130.399,90300.0
2022-03-02,131.554,131.554,129.822,131.169,44500.0
2022-03-03,131.458,131.458,129.437,130.303,47400.0
2022-03-04,129.533,130.592,127.993,130.303,27900.0
2022-03-05,129.533,130.592,127.993,130.303,27900.0
2022-03-06,129.533,130.592,127.993,130.303,27900.0
2022-03-07,129.148,130.784,127.993,130.784,44900.0
2022-03-08,130.688,130.688,128.09,130.111,64305.0
2022-03-09,129.244,129.533,127.512,128.86,66327.0
2022-03-10,129.629,130.88,128.667,130.399,39203.0
2022-03-11,130.592,131.362,129.052,131.073,25600.0
2022-03-12,130.592,131.362,129.052,131.073,25600.0
2022-03-13,130.592,131.362,129.052,131.073,25600.0
2022-03-14,131.362,131.747,130.111,131.747,74000.0
2022-03-15,131.843,131.843,130.111,130.88,37054.0
2022-03-16,130.303,130.592,129.822,129.918,55440.0
2022-03-17,129.629,130.784,129.629,130.688,75800.0
2022-03-18,130.688,130.977,130.014,130.977,193335.0
2022-03-19,130.688,130.977,130.014,130.977,193335.0
2022-03-20,130.688,130.977,130.014,130.977,193335.0
2022-03-21,130.303,131.362,128.86,131.073,60000.0
2022-03-22,131.843,131.843,130.014,130.399,39618.0
2022-03-23,130.688,131.265,130.207,130.303,39218.0
2022-03-24,130.014,130.88,129.148,130.88,53900.0
2022-03-25,130.977,131.458,129.629,131.458,55244.0
2022-03-26,130.977,131.458,129.629,131.458,55244.0
2022-03-27,130.977,131.458,129.629,131.458,55244.0
2022-03-28,131.747,131.747,130.111,130.88,49995.0
2022-03-29,131.65,131.65,129.437,129.918,52789.0
2022-03-30,129.822,130.592,129.148,129.437,46286.0
2022-03-31,129.822,129.822,127.031,128.571,111028.0
2022-04-01,129.052,130.784,128.186,130.784,36600.0
2022-04-02,129.052,130.784,128.186,130.784,36600.0
2022-04-03,129.052,130.784,128.186,130.784,36600.0
2022-04-04,130.592,131.843,129.918,131.843,19000.0
2022-04-05,131.843,131.843,129.244,129.726,38441.0
2022-04-06,129.244,130.592,129.244,130.399,44410.0
2022-04-07,129.822,130.207,129.052,129.052,40020.0
2022-04-08,129.629,129.629,128.86,129.341,43354.0
2022-04-09,129.629,129.629,128.86,129.341,43354.0
2022-04-10,129.629,129.629,128.86,129.341,43354.0
2022-04-11,129.726,130.207,128.86,129.148,51708.0
2022-04-12,128.956,129.148,128.667,128.667,76703.0
2022-04-13,128.571,129.244,128.475,128.667,48237.0
2022-04-14,128.667,129.533,128.378,128.475,27576.0
2022-04-15,128.475,129.052,128.475,128.571,6566.0
2022-04-16,128.475,129.052,128.475,128.571,6566.0
2022-04-17,128.475,129.052,128.475,128.571,6566.0
2022-04-18,129.269,129.269,128.105,128.202,15017.0
2022-04-19,129.269,129.269,128.105,128.202,15017.0
2022-04-20,128.105,129.851,128.105,128.299,70643.0
2022-04-21,129.269,129.269,128.299,128.784,16915.0
2022-04-22,128.881,129.657,128.299,129.657,20515.0
2022-04-23,128.881,129.657,128.299,129.657,20515.0
2022-04-24,128.881,129.657,128.299,129.657,20515.0
2022-04-25,129.754,129.754,128.493,128.493,29415.0
2022-04-26,128.687,129.754,128.59,129.366,36871.0
2022-04-27,128.784,129.56,128.784,129.269,28200.0
2022-04-28,128.881,131.887,128.784,131.597,99172.0
2022-04-29,130.918,131.306,129.172,129.172,47101.0
2022-04-30,130.918,131.306,129.172,129.172,47101.0
2022-05-01,130.918,131.306,129.172,129.172,47101.0
2022-05-02,130.918,131.306,129.172,129.172,47101.0
2022-05-03,130.918,131.306,129.172,129.172,47101.0
2022-05-04,130.918,131.306,129.172,129.172,47101.0
2022-05-05,129.366,131.597,127.233,127.233,118031.0
2022-05-06,127.33,128.396,127.33,127.814,144080.0
2022-05-07,127.33,128.396,127.33,127.814,144080.0
2022-05-08,127.33,128.396,127.33,127.814,144080.0
2022-05-09,127.62,127.62,126.554,127.427,63563.0
2022-05-10,127.62,128.493,127.33,127.911,81539.0
2022-05-11,127.136,130.627,127.136,128.687,63552.0
2022-05-12,128.493,129.56,128.008,128.008,48698.0
2022-05-13,127.717,129.851,127.524,127.524,69226.0
2022-05-14,127.717,129.851,127.524,127.524,69226.0
2022-05-15,127.717,129.851,127.524,127.524,69226.0
2022-05-16,127.717,129.851,127.524,127.524,69226.0
2022-05-17,128.493,129.754,128.008,128.784,65201.0
2022-05-18,128.784,131.403,128.687,130.336,182400.0
2022-05-19,128.881,130.821,128.881,130.336,200900.0
2022-05-20,130.821,131.887,129.56,129.56,159872.0
2022-05-21,130.821,131.887,129.56,129.56,159872.0
2022-05-22,130.821,131.887,129.56,129.56,159872.0
2022-05-23,129.948,131.015,129.657,130.142,117087.0
2022-05-24,129.754,130.724,128.59,129.269,109832.0
2022-05-25,129.657,130.239,129.269,129.851,56217.0
2022-05-26,130.142,130.336,130.142,130.336,102800.0
2022-05-27,130.433,130.627,129.269,130.045,79600.0
2022-05-28,130.433,130.627,129.269,130.045,79600.0
2022-05-29,130.433,130.627,129.269,130.045,79600.0
2022-05-30,130.045,130.142,128.881,129.075,74150.0
2022-05-31,128.978,130.724,128.687,130.724,691103.0
2022-06-01,130.821,131.015,129.366,129.366,73400.0
2022-06-02,129.754,130.433,128.978,129.269,41501.0
2022-06-03,128.978,129.56,128.784,129.075,30334.0
2022-06-04,128.978,129.56,128.784,129.075,30334.0
2022-06-05,128.978,129.56,128.784,129.075,30334.0
2022-06-06,128.978,129.56,128.784,129.075,30334.0
2022-06-07,129.269,129.754,128.202,129.754,70345.0
2022-06-08,129.269,129.56,128.493,128.59,42919.0
2022-06-09,128.493,128.978,128.299,128.493,87469.0
2022-06-10,128.299,128.59,128.299,128.299,35137.0
2022-06-11,128.299,128.59,128.299,128.299,35137.0
2022-06-12,128.299,128.59,128.299,128.299,35137.0
2022-06-13,128.008,128.881,127.427,128.008,69702.0
2022-06-14,128.784,131.403,128.784,131.306,104522.0
2022-06-15,130.433,130.433,128.105,129.172,51302.0
2022-06-16,129.366,135.766,128.396,135.766,76600.0
2022-06-17,134.312,134.312,127.233,127.233,174494.0
2022-06-18,134.312,134.312,127.233,127.233,174494.0
2022-06-19,134.312,134.312,127.233,127.233,174494.0
2022-06-20,127.911,128.978,127.427,127.62,20510.0
2022-06-21,128.493,130.433,127.911,130.433,53705.0
2022-06-22,129.463,130.627,128.493,128.493,60729.0
2022-06-23,129.172,129.657,128.59,128.784,32513.0
2022-06-24,129.075,129.366,128.59,128.59,31293.0
2022-06-25,129.075,129.366,128.59,128.59,31293.0
2022-06-26,129.075,129.366,128.59,128.59,31293.0
2022-06-27,128.493,130.142,128.493,129.463,31100.0
2022-06-28,129.754,131.887,129.075,131.306,75444.0
2022-06-29,129.657,131.693,129.075,129.269,34654.0
2022-06-30,129.269,130.724,128.59,128.59,70035.0
2022-07-01,129.172,130.821,128.978,130.53,54397.0
2022-07-02,129.172,130.821,128.978,130.53,54397.0
2022-07-03,129.172,130.821,128.978,130.53,54397.0
2022-07-04,130.821,130.821,128.687,128.687,33931.0
2022-07-05,128.784,130.045,128.784,130.045,28100.0
2022-07-06,129.463,129.754,128.105,128.105,44523.0
2022-07-07,129.075,129.851,128.881,128.978,39700.0
2022-07-08,129.269,129.851,129.269,129.657,25600.0
2022-07-09,129.269,129.851,129.269,129.657,25600.0
2022-07-10,129.269,129.851,129.269,129.657,25600.0
2022-07-11,129.269,129.851,129.269,129.657,25600.0
2022-07-12,129.56,129.754,128.784,129.754,31300.0
2022-07-13,129.172,130.336,129.172,130.336,141200.0
2022-07-14,129.851,130.045,129.463,129.948,29000.0
2022-07-15,130.239,130.239,129.657,129.948,23757.0
2022-07-16,130.239,130.239,129.657,129.948,23757.0
2022-07-17,130.239,130.239,129.657,129.948,23757.0
2022-07-18,129.657,130.045,129.657,129.948,39008.0
2022-07-19,129.463,129.851,128.299,129.754,83097.0
2022-07-20,129.56,130.239,129.366,129.56,33426.0
2022-07-21,129.754,130.433,129.657,130.336,66900.0
2022-07-22,129.657,130.821,129.657,130.53,116201.0
2022-07-23,129.657,130.821,129.657,130.53,116201.0
2022-07-24,129.657,130.821,129.657,130.53,116201.0
2022-07-25,130.53,130.53,129.657,130.433,11600.0
2022-07-26,130.433,130.433,129.948,130.045,15513.0
2022-07-27,130.045,130.627,129.948,130.433,79327.0
2022-07-28,130.627,130.724,129.948,130.724,30784.0
2022-07-29,130.724,130.724,130.045,130.627,50100.0
