,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity
2014-08-19,8.61,8.636,8.61,8.636,21000.0
2014-08-20,8.636,8.649,8.61,8.649,86900.0
2014-08-21,8.636,8.649,8.584,8.597,107900.0
2014-08-22,8.766,8.817,8.649,8.74,139600.0
2014-08-23,8.766,8.817,8.649,8.74,139600.0
2014-08-24,8.766,8.817,8.649,8.74,139600.0
2014-08-25,8.74,8.792,8.74,8.753,61100.0
2014-08-26,8.805,8.805,8.714,8.74,66500.0
2014-08-27,8.727,8.727,8.701,8.727,62400.0
2014-08-28,8.714,8.74,8.714,8.74,21500.0
2014-08-29,8.74,8.74,8.636,8.675,41300.0
2014-08-30,8.74,8.74,8.636,8.675,41300.0
2014-08-31,8.74,8.74,8.636,8.675,41300.0
2014-09-01,8.74,8.74,8.636,8.675,41300.0
2014-09-02,8.662,8.662,8.623,8.623,13600.0
2014-09-03,8.623,8.792,8.571,8.701,37900.0
2014-09-04,8.688,8.688,8.546,8.559,583100.0
2014-09-05,8.61,8.61,8.52,8.546,414500.0
2014-09-06,8.61,8.61,8.52,8.546,414500.0
2014-09-07,8.61,8.61,8.52,8.546,414500.0
2014-09-08,8.546,8.546,8.455,8.455,187600.0
2014-09-09,8.507,8.546,8.455,8.468,99800.0
2014-09-10,8.507,8.546,8.468,8.481,40800.0
2014-09-11,8.481,8.533,8.468,8.533,131000.0
2014-09-12,8.533,8.546,8.481,8.494,33700.0
2014-09-13,8.533,8.546,8.481,8.494,33700.0
2014-09-14,8.533,8.546,8.481,8.494,33700.0
2014-09-15,8.481,8.494,8.468,8.468,61300.0
2014-09-16,8.481,8.494,8.468,8.468,61300.0
2014-09-17,8.468,8.481,8.403,8.403,136600.0
2014-09-18,8.39,8.39,8.3,8.325,121200.0
2014-09-19,8.416,8.416,8.325,8.364,57100.0
2014-09-20,8.416,8.416,8.325,8.364,57100.0
2014-09-21,8.416,8.416,8.325,8.364,57100.0
2014-09-22,8.364,8.364,8.338,8.338,23700.0
2014-09-23,8.338,8.403,8.338,8.377,10000.0
2014-09-24,8.338,8.377,8.338,8.351,43500.0
2014-09-25,8.416,8.416,8.39,8.403,37600.0
2014-09-26,8.39,8.39,8.377,8.377,37400.0
2014-09-27,8.39,8.39,8.377,8.377,37400.0
2014-09-28,8.39,8.39,8.377,8.377,37400.0
2014-09-29,8.39,8.39,8.351,8.351,19200.0
2014-09-30,8.364,8.364,8.287,8.3,356200.0
2014-10-01,8.3,8.3,8.261,8.261,58000.0
2014-10-02,8.261,8.3,8.235,8.261,32900.0
2014-10-03,8.287,8.3,8.261,8.3,81800.0
2014-10-04,8.287,8.3,8.261,8.3,81800.0
2014-10-05,8.287,8.3,8.261,8.3,81800.0
2014-10-06,8.287,8.3,8.261,8.3,81800.0
2014-10-07,8.313,8.313,8.209,8.274,23000.0
2014-10-08,8.274,8.274,8.183,8.196,69600.0
2014-10-09,8.196,8.235,8.196,8.222,76200.0
2014-10-10,8.222,8.248,8.183,8.196,45300.0
2014-10-11,8.222,8.248,8.183,8.196,45300.0
2014-10-12,8.222,8.248,8.183,8.196,45300.0
2014-10-13,8.222,8.235,8.157,8.157,139000.0
2014-10-14,8.157,8.17,8.144,8.144,202000.0
2014-10-15,8.144,8.17,8.118,8.131,118500.0
2014-10-16,8.105,8.105,8.015,8.015,133600.0
2014-10-17,8.015,8.092,7.989,8.028,355100.0
2014-10-18,8.015,8.092,7.989,8.028,355100.0
2014-10-19,8.015,8.092,7.989,8.028,355100.0
2014-10-20,8.028,8.079,8.028,8.041,181300.0
2014-10-21,8.092,8.092,8.028,8.028,133600.0
2014-10-22,8.092,8.092,8.028,8.028,133600.0
2014-10-23,8.054,8.067,8.028,8.041,114300.0
2014-10-24,8.041,8.067,8.028,8.054,210500.0
2014-10-25,8.041,8.067,8.028,8.054,210500.0
2014-10-26,8.041,8.067,8.028,8.054,210500.0
2014-10-27,8.092,8.092,8.067,8.079,20300.0
2014-10-28,8.079,8.157,8.067,8.105,281500.0
2014-10-29,8.105,8.196,8.105,8.157,131000.0
2014-10-30,8.157,8.261,8.157,8.261,285900.0
2014-10-31,8.39,8.403,8.287,8.377,35700.0
2014-11-01,8.39,8.403,8.287,8.377,35700.0
2014-11-02,8.39,8.403,8.287,8.377,35700.0
2014-11-03,8.377,8.377,8.351,8.351,40400.0
2014-11-04,8.351,8.351,8.325,8.338,29600.0
2014-11-05,8.287,8.325,8.235,8.235,28700.0
2014-11-06,8.235,8.403,8.235,8.403,89600.0
2014-11-07,8.403,8.442,8.39,8.442,43200.0
2014-11-08,8.403,8.442,8.39,8.442,43200.0
2014-11-09,8.403,8.442,8.39,8.442,43200.0
2014-11-10,8.546,8.74,8.533,8.559,116900.0
2014-11-11,8.597,8.714,8.597,8.662,57800.0
2014-11-12,8.675,8.675,8.584,8.584,38300.0
2014-11-13,8.662,8.662,8.584,8.636,39000.0
2014-11-14,8.61,8.61,8.546,8.546,17900.0
2014-11-15,8.61,8.61,8.546,8.546,17900.0
2014-11-16,8.61,8.61,8.546,8.546,17900.0
2014-11-17,8.584,8.649,8.52,8.52,50600.0
2014-11-18,8.52,8.546,8.52,8.52,75300.0
2014-11-19,8.546,8.714,8.546,8.584,38600.0
2014-11-20,8.61,8.688,8.61,8.623,47600.0
2014-11-21,8.623,8.623,8.584,8.61,572000.0
2014-11-22,8.623,8.623,8.584,8.61,572000.0
2014-11-23,8.623,8.623,8.584,8.61,572000.0
2014-11-24,8.623,8.623,8.61,8.61,179300.0
2014-11-25,8.61,8.61,8.584,8.597,103000.0
2014-11-26,8.61,8.61,8.571,8.584,53200.0
2014-11-27,8.61,8.61,8.559,8.584,124400.0
2014-11-28,8.584,8.597,8.571,8.584,109800.0
2014-11-29,8.584,8.597,8.571,8.584,109800.0
2014-11-30,8.584,8.597,8.571,8.584,109800.0
2014-12-01,8.546,8.597,8.494,8.52,81500.0
2014-12-02,8.52,8.52,8.429,8.494,57700.0
2014-12-03,8.481,8.571,8.468,8.468,56400.0
2014-12-04,8.468,8.533,8.468,8.481,117400.0
2014-12-05,8.52,8.533,8.507,8.507,54000.0
2014-12-06,8.52,8.533,8.507,8.507,54000.0
2014-12-07,8.52,8.533,8.507,8.507,54000.0
2014-12-08,8.559,8.662,8.559,8.636,100400.0
2014-12-09,8.662,8.662,8.61,8.623,49100.0
2014-12-10,8.841,8.841,8.479,8.506,164300.0
2014-12-11,8.506,8.627,8.305,8.627,92500.0
2014-12-12,8.305,8.613,8.305,8.466,10100.0
2014-12-13,8.305,8.613,8.305,8.466,10100.0
2014-12-14,8.305,8.613,8.305,8.466,10100.0
2014-12-15,8.372,8.372,8.131,8.225,41300.0
2014-12-16,8.225,8.292,8.051,8.238,183000.0
2014-12-17,8.171,8.238,8.131,8.198,235900.0
2014-12-18,8.238,8.278,8.131,8.131,198900.0
2014-12-19,8.278,8.278,8.185,8.225,158300.0
2014-12-20,8.278,8.278,8.185,8.225,158300.0
2014-12-21,8.278,8.278,8.185,8.225,158300.0
2014-12-22,8.238,8.292,8.198,8.225,28300.0
2014-12-23,8.252,8.332,8.252,8.265,16100.0
2014-12-24,8.265,8.305,8.238,8.238,20700.0
2014-12-25,8.265,8.305,8.238,8.238,20700.0
2014-12-26,8.211,8.238,8.171,8.238,74000.0
2014-12-27,8.211,8.238,8.171,8.238,74000.0
2014-12-28,8.211,8.238,8.171,8.238,74000.0
2014-12-29,8.171,8.171,8.064,8.118,41900.0
2014-12-30,8.238,8.265,8.158,8.198,54700.0
2014-12-31,8.211,8.238,8.211,8.238,32100.0
2015-01-01,8.211,8.238,8.211,8.238,32100.0
2015-01-02,8.171,8.305,8.158,8.305,3700.0
2015-01-03,8.171,8.305,8.158,8.305,3700.0
2015-01-04,8.171,8.305,8.158,8.305,3700.0
2015-01-05,8.278,8.305,8.238,8.238,30500.0
2015-01-06,8.171,8.225,8.171,8.225,3200.0
2015-01-07,8.171,8.225,8.171,8.171,16500.0
2015-01-08,8.185,8.265,8.171,8.225,27900.0
2015-01-09,8.238,8.238,8.211,8.225,63600.0
2015-01-10,8.238,8.238,8.211,8.225,63600.0
2015-01-11,8.238,8.238,8.211,8.225,63600.0
2015-01-12,8.238,8.238,8.225,8.225,9400.0
2015-01-13,8.225,8.225,8.211,8.225,512500.0
2015-01-14,8.211,8.225,8.211,8.211,19000.0
2015-01-15,8.198,8.225,8.198,8.225,118900.0
2015-01-16,8.278,8.278,8.198,8.198,19600.0
2015-01-17,8.278,8.278,8.198,8.198,19600.0
2015-01-18,8.278,8.278,8.198,8.198,19600.0
2015-01-19,8.238,8.238,8.198,8.211,9400.0
2015-01-20,8.238,8.278,8.211,8.252,54000.0
2015-01-21,8.252,8.252,8.211,8.211,134500.0
2015-01-22,8.198,8.238,8.171,8.185,73000.0
2015-01-23,8.278,8.278,8.211,8.225,754800.0
2015-01-24,8.278,8.278,8.211,8.225,754800.0
2015-01-25,8.278,8.278,8.211,8.225,754800.0
2015-01-26,8.211,8.211,8.158,8.171,78500.0
2015-01-27,8.171,8.171,8.131,8.144,87300.0
2015-01-28,8.158,8.171,8.144,8.144,224300.0
2015-01-29,8.144,8.144,8.104,8.118,73400.0
2015-01-30,8.118,8.171,8.091,8.091,165200.0
2015-01-31,8.118,8.171,8.091,8.091,165200.0
2015-02-01,8.118,8.171,8.091,8.091,165200.0
2015-02-02,8.118,8.171,8.091,8.091,165200.0
2015-02-03,8.118,8.171,8.091,8.091,165200.0
2015-02-04,8.171,8.211,8.144,8.185,174800.0
2015-02-05,8.185,8.185,8.158,8.171,84100.0
2015-02-06,8.439,8.707,8.359,8.694,534400.0
2015-02-07,8.439,8.707,8.359,8.694,534400.0
2015-02-08,8.439,8.707,8.359,8.694,534400.0
2015-02-09,8.707,8.948,8.707,8.935,709300.0
2015-02-10,8.935,9.002,8.868,8.908,869200.0
2015-02-11,8.908,9.002,8.908,8.988,74100.0
2015-02-12,9.028,9.136,9.015,9.122,78500.0
2015-02-13,9.149,9.417,9.149,9.363,214000.0
2015-02-14,9.149,9.417,9.149,9.363,214000.0
2015-02-15,9.149,9.417,9.149,9.363,214000.0
2015-02-16,9.39,9.444,9.377,9.404,122700.0
2015-02-17,9.377,9.404,9.216,9.35,72800.0
2015-02-18,9.337,9.39,9.323,9.377,110700.0
2015-02-19,9.337,9.39,9.323,9.377,110700.0
2015-02-20,9.337,9.39,9.323,9.377,110700.0
2015-02-21,9.337,9.39,9.323,9.377,110700.0
2015-02-22,9.337,9.39,9.323,9.377,110700.0
2015-02-23,9.377,9.377,9.31,9.323,72800.0
2015-02-24,9.27,9.35,9.27,9.31,128700.0
2015-02-25,9.323,9.337,9.243,9.31,207900.0
2015-02-26,9.31,9.337,9.256,9.31,669600.0
2015-02-27,9.296,9.323,9.283,9.31,221800.0
2015-02-28,9.296,9.323,9.283,9.31,221800.0
2015-03-01,9.296,9.323,9.283,9.31,221800.0
2015-03-02,9.31,9.323,9.296,9.31,239300.0
2015-03-03,9.323,9.511,9.296,9.444,101900.0
2015-03-04,9.444,9.886,9.444,9.805,326800.0
2015-03-05,9.779,9.779,9.698,9.712,123000.0
2015-03-06,9.779,9.913,9.779,9.886,291200.0
2015-03-07,9.779,9.913,9.779,9.886,291200.0
2015-03-08,9.779,9.913,9.779,9.886,291200.0
2015-03-09,9.899,9.899,9.712,9.832,68400.0
2015-03-10,9.899,10.006,9.846,10.006,294400.0
2015-03-11,9.966,9.966,9.913,9.939,137800.0
2015-03-12,9.913,9.966,9.899,9.939,82100.0
2015-03-13,9.939,9.939,9.872,9.899,31700.0
2015-03-14,9.939,9.939,9.872,9.899,31700.0
2015-03-15,9.939,9.939,9.872,9.899,31700.0
2015-03-16,9.886,9.886,9.752,9.779,122200.0
2015-03-17,9.779,9.846,9.725,9.752,199300.0
2015-03-18,9.671,9.779,9.645,9.779,170400.0
2015-03-19,9.779,9.846,9.712,9.779,117300.0
2015-03-20,9.779,9.779,9.658,9.658,52000.0
2015-03-21,9.779,9.779,9.658,9.658,52000.0
2015-03-22,9.779,9.779,9.658,9.658,52000.0
2015-03-23,9.712,9.712,9.658,9.671,32300.0
2015-03-24,9.671,9.671,9.631,9.671,58600.0
2015-03-25,9.671,9.685,9.631,9.685,118000.0
2015-03-26,9.832,9.832,9.685,9.712,65500.0
2015-03-27,9.644,9.684,9.562,9.684,8600.0
2015-03-28,9.644,9.684,9.562,9.684,8600.0
2015-03-29,9.644,9.684,9.562,9.684,8600.0
2015-03-30,9.535,9.684,9.535,9.684,27200.0
2015-03-31,9.684,9.684,9.644,9.644,28500.0
2015-04-01,9.644,9.644,9.576,9.576,93900.0
2015-04-02,9.576,9.644,9.576,9.644,154300.0
2015-04-03,9.644,9.657,9.617,9.644,351300.0
2015-04-04,9.644,9.657,9.617,9.644,351300.0
2015-04-05,9.644,9.657,9.617,9.644,351300.0
2015-04-06,9.63,9.671,9.63,9.671,11400.0
2015-04-07,9.671,9.712,9.671,9.698,6100.0
2015-04-08,9.671,9.915,9.644,9.902,52700.0
2015-04-09,9.861,9.915,9.847,9.847,14400.0
2015-04-10,9.847,9.847,9.78,9.834,13900.0
2015-04-11,9.847,9.847,9.78,9.834,13900.0
2015-04-12,9.847,9.847,9.78,9.834,13900.0
2015-04-13,9.834,9.834,9.739,9.834,59500.0
2015-04-14,9.78,9.929,9.78,9.929,63600.0
2015-04-15,9.929,10.133,9.929,10.119,184800.0
2015-04-16,10.078,10.173,10.078,10.119,290700.0
2015-04-17,10.133,10.133,10.106,10.106,198100.0
2015-04-18,10.133,10.133,10.106,10.106,198100.0
2015-04-19,10.133,10.133,10.106,10.106,198100.0
2015-04-20,10.051,10.106,10.024,10.092,90700.0
2015-04-21,10.092,10.133,10.065,10.106,112800.0
2015-04-22,10.092,10.119,10.092,10.106,197200.0
2015-04-23,10.092,10.119,10.092,10.106,82200.0
2015-04-24,10.119,10.119,9.97,10.051,86200.0
2015-04-25,10.119,10.119,9.97,10.051,86200.0
2015-04-26,10.119,10.119,9.97,10.051,86200.0
2015-04-27,10.051,10.051,9.915,9.956,37300.0
2015-04-28,9.915,9.915,9.847,9.861,223000.0
2015-04-29,9.807,9.902,9.807,9.861,20600.0
2015-04-30,9.861,10.024,9.861,9.915,22100.0
2015-05-01,9.861,10.024,9.861,9.915,22100.0
2015-05-02,9.861,10.024,9.861,9.915,22100.0
2015-05-03,9.861,10.024,9.861,9.915,22100.0
2015-05-04,9.861,10.024,9.861,9.915,22100.0
2015-05-05,9.875,9.915,9.875,9.915,91600.0
2015-05-06,9.902,10.038,9.902,10.01,20300.0
2015-05-07,9.861,9.997,9.861,9.983,55300.0
2015-05-08,9.983,10.092,9.983,10.078,76100.0
2015-05-09,9.983,10.092,9.983,10.078,76100.0
2015-05-10,9.983,10.092,9.983,10.078,76100.0
2015-05-11,10.051,10.106,10.051,10.106,50500.0
2015-05-12,10.106,10.106,10.051,10.051,76400.0
2015-05-13,10.051,10.092,10.051,10.051,20000.0
2015-05-14,10.092,10.092,10.038,10.065,91300.0
2015-05-15,10.051,10.051,10.038,10.038,103700.0
2015-05-16,10.051,10.051,10.038,10.038,103700.0
2015-05-17,10.051,10.051,10.038,10.038,103700.0
2015-05-18,10.01,10.024,9.997,9.997,47100.0
2015-05-19,9.997,10.038,9.997,10.038,45800.0
2015-05-20,10.051,10.078,10.01,10.078,38500.0
2015-05-21,10.038,10.065,9.902,9.902,41100.0
2015-05-22,9.915,9.929,9.888,9.915,72300.0
2015-05-23,9.915,9.929,9.888,9.915,72300.0
2015-05-24,9.915,9.929,9.888,9.915,72300.0
2015-05-25,9.861,9.875,9.847,9.847,150800.0
2015-05-26,9.82,9.847,9.78,9.82,63300.0
2015-05-27,9.78,9.875,9.78,9.834,24800.0
2015-05-28,9.82,9.929,9.82,9.929,9200.0
2015-05-29,9.82,9.929,9.82,9.929,9200.0
2015-05-30,9.82,9.929,9.82,9.929,9200.0
2015-05-31,9.82,9.929,9.82,9.929,9200.0
2015-06-01,9.861,9.943,9.861,9.943,42900.0
2015-06-02,9.78,9.847,9.78,9.834,33800.0
2015-06-03,9.847,9.861,9.807,9.861,29300.0
2015-06-04,9.82,9.847,9.82,9.834,12900.0
2015-06-05,9.847,9.861,9.847,9.847,8400.0
2015-06-06,9.847,9.861,9.847,9.847,8400.0
2015-06-07,9.847,9.861,9.847,9.847,8400.0
2015-06-08,9.847,9.847,9.82,9.847,109400.0
2015-06-09,9.847,9.847,9.82,9.847,25400.0
2015-06-10,9.847,9.888,9.847,9.847,57000.0
2015-06-11,9.793,9.847,9.793,9.847,107700.0
2015-06-12,9.807,9.847,9.793,9.847,8900.0
2015-06-13,9.807,9.847,9.793,9.847,8900.0
2015-06-14,9.807,9.847,9.793,9.847,8900.0
2015-06-15,9.847,9.902,9.847,9.902,50400.0
2015-06-16,9.847,9.847,9.807,9.847,8800.0
2015-06-17,9.847,9.888,9.82,9.888,8200.0
2015-06-18,9.793,9.847,9.793,9.793,41200.0
2015-06-19,9.793,9.834,9.78,9.793,22700.0
2015-06-20,9.793,9.834,9.78,9.793,22700.0
2015-06-21,9.793,9.834,9.78,9.793,22700.0
2015-06-22,9.78,9.793,9.78,9.78,37100.0
2015-06-23,9.847,9.847,9.793,9.847,107500.0
2015-06-24,9.915,9.915,9.82,9.861,36400.0
2015-06-25,9.861,9.861,9.847,9.847,14900.0
2015-06-26,9.793,9.793,9.752,9.78,54700.0
2015-06-27,9.793,9.793,9.752,9.78,54700.0
2015-06-28,9.793,9.793,9.752,9.78,54700.0
2015-06-29,9.725,9.766,9.725,9.766,33400.0
2015-06-30,9.698,9.739,9.671,9.698,98500.0
2015-07-01,9.78,9.847,9.725,9.807,49000.0
2015-07-02,9.725,9.793,9.712,9.752,24600.0
2015-07-03,9.712,9.725,9.712,9.712,5400.0
2015-07-04,9.712,9.725,9.712,9.712,5400.0
2015-07-05,9.712,9.725,9.712,9.712,5400.0
2015-07-06,9.684,9.712,9.684,9.712,22500.0
2015-07-07,9.712,9.847,9.712,9.739,4200.0
2015-07-08,9.712,9.807,9.712,9.725,29300.0
2015-07-09,9.712,9.725,9.712,9.725,28300.0
2015-07-10,9.712,9.78,9.712,9.78,14300.0
2015-07-11,9.712,9.78,9.712,9.78,14300.0
2015-07-12,9.712,9.78,9.712,9.78,14300.0
2015-07-13,9.793,9.793,9.725,9.78,32000.0
2015-07-14,9.793,9.847,9.739,9.766,19700.0
2015-07-15,9.739,9.82,9.739,9.766,14100.0
2015-07-16,9.78,9.78,9.78,9.78,18000.0
2015-07-17,9.78,9.78,9.78,9.78,18000.0
2015-07-18,9.78,9.78,9.78,9.78,18000.0
2015-07-19,9.78,9.78,9.78,9.78,18000.0
2015-07-20,9.698,9.766,9.698,9.739,36500.0
2015-07-21,9.712,9.834,9.698,9.766,59400.0
2015-07-22,9.766,9.929,9.766,9.861,45900.0
2015-07-23,9.861,9.956,9.861,9.888,21500.0
2015-07-24,9.861,9.861,9.847,9.847,32300.0
2015-07-25,9.861,9.861,9.847,9.847,32300.0
2015-07-26,9.861,9.861,9.847,9.847,32300.0
2015-07-27,9.861,9.861,9.834,9.834,113200.0
2015-07-28,9.82,9.847,9.78,9.78,4700.0
2015-07-29,9.78,9.78,9.712,9.725,36800.0
2015-07-30,9.712,9.712,9.712,9.712,194500.0
2015-07-31,9.698,9.698,9.644,9.644,8800.0
2015-08-01,9.698,9.698,9.644,9.644,8800.0
2015-08-02,9.698,9.698,9.644,9.644,8800.0
2015-08-03,9.63,9.712,9.617,9.657,84800.0
2015-08-04,9.603,9.657,9.508,9.535,37800.0
2015-08-05,9.576,9.576,9.426,9.426,44500.0
2015-08-06,9.508,9.63,9.508,9.508,3900.0
2015-08-07,9.494,9.508,9.494,9.508,57100.0
2015-08-08,9.494,9.508,9.494,9.508,57100.0
2015-08-09,9.494,9.508,9.494,9.508,57100.0
2015-08-10,9.426,9.44,9.195,9.209,30400.0
2015-08-11,9.209,9.236,9.032,9.155,60600.0
2015-08-12,9.046,9.087,8.842,8.883,87100.0
2015-08-13,8.883,8.897,8.693,8.897,143100.0
2015-08-14,8.91,9.019,8.693,8.815,57800.0
2015-08-15,8.91,9.019,8.693,8.815,57800.0
2015-08-16,8.91,9.019,8.693,8.815,57800.0
2015-08-17,8.842,8.897,8.815,8.815,53800.0
2015-08-18,8.883,8.883,8.802,8.829,86500.0
2015-08-19,8.707,9.019,8.707,8.87,69000.0
2015-08-20,8.856,8.897,8.842,8.842,28000.0
2015-08-21,8.842,8.897,8.774,8.897,70900.0
2015-08-22,8.842,8.897,8.774,8.897,70900.0
2015-08-23,8.842,8.897,8.774,8.897,70900.0
2015-08-24,8.829,8.829,8.666,8.666,142000.0
2015-08-25,8.571,8.652,8.557,8.584,132800.0
2015-08-26,8.761,8.761,8.584,8.584,290800.0
2015-08-27,8.625,8.761,8.625,8.734,77000.0
2015-08-28,8.761,8.788,8.747,8.774,142600.0
2015-08-29,8.761,8.788,8.747,8.774,142600.0
2015-08-30,8.761,8.788,8.747,8.774,142600.0
2015-08-31,8.761,8.788,8.747,8.774,142600.0
2015-09-01,8.774,8.842,8.774,8.788,12600.0
2015-09-02,8.802,8.965,8.802,8.965,56700.0
2015-09-03,8.965,9.155,8.965,9.141,26000.0
2015-09-04,9.046,9.1,9.019,9.032,40200.0
2015-09-05,9.046,9.1,9.019,9.032,40200.0
2015-09-06,9.046,9.1,9.019,9.032,40200.0
2015-09-07,9.032,9.046,8.965,9.032,13400.0
2015-09-08,9.032,9.032,8.951,8.965,57600.0
2015-09-09,8.992,8.992,8.842,8.91,23400.0
2015-09-10,8.897,8.965,8.897,8.965,7700.0
2015-09-11,8.965,9.073,8.965,9.073,27100.0
2015-09-12,8.965,9.073,8.965,9.073,27100.0
2015-09-13,8.965,9.073,8.965,9.073,27100.0
2015-09-14,9.073,9.1,9.073,9.073,5500.0
2015-09-15,9.155,9.168,9.005,9.046,24600.0
2015-09-16,9.155,9.168,9.005,9.046,24600.0
2015-09-17,9.168,9.168,9.032,9.141,98300.0
2015-09-18,9.141,9.25,9.1,9.236,29600.0
2015-09-19,9.141,9.25,9.1,9.236,29600.0
2015-09-20,9.141,9.25,9.1,9.236,29600.0
2015-09-21,9.236,9.236,9.141,9.141,5300.0
2015-09-22,9.168,9.182,9.168,9.168,10300.0
2015-09-23,9.168,9.182,9.168,9.168,92600.0
2015-09-24,9.168,9.182,9.168,9.168,92600.0
2015-09-25,9.168,9.236,9.168,9.182,25700.0
2015-09-26,9.168,9.236,9.168,9.182,25700.0
2015-09-27,9.168,9.236,9.168,9.182,25700.0
2015-09-28,9.155,9.25,9.155,9.25,21800.0
2015-09-29,9.236,9.236,9.155,9.155,38500.0
2015-09-30,9.168,9.358,9.168,9.345,110300.0
2015-10-01,9.25,9.25,9.25,9.25,300.0
2015-10-02,9.236,9.345,9.236,9.345,700.0
2015-10-03,9.236,9.345,9.236,9.345,700.0
2015-10-04,9.236,9.345,9.236,9.345,700.0
2015-10-05,9.263,9.399,9.263,9.399,15300.0
2015-10-06,9.399,9.508,9.399,9.494,28500.0
2015-10-07,9.494,9.766,9.481,9.698,202300.0
2015-10-08,9.712,9.712,9.671,9.671,51700.0
2015-10-09,9.684,9.684,9.644,9.644,34200.0
2015-10-10,9.684,9.684,9.644,9.644,34200.0
2015-10-11,9.684,9.684,9.644,9.644,34200.0
2015-10-12,9.766,9.766,9.589,9.644,44400.0
2015-10-13,9.63,9.63,9.508,9.535,23700.0
2015-10-14,9.63,9.63,9.508,9.535,23700.0
2015-10-15,9.562,9.684,9.549,9.63,55800.0
2015-10-16,9.644,9.671,9.63,9.671,50600.0
2015-10-17,9.644,9.671,9.63,9.671,50600.0
2015-10-18,9.644,9.671,9.63,9.671,50600.0
2015-10-19,9.644,9.698,9.644,9.684,30600.0
2015-10-20,9.712,9.712,9.535,9.617,17900.0
2015-10-21,9.644,9.684,9.576,9.671,21500.0
2015-10-22,9.617,9.617,9.508,9.617,72400.0
2015-10-23,9.617,9.63,9.617,9.63,21100.0
2015-10-24,9.617,9.63,9.617,9.63,21100.0
2015-10-25,9.617,9.63,9.617,9.63,21100.0
2015-10-26,9.657,9.657,9.617,9.63,53100.0
2015-10-27,9.644,9.644,9.617,9.63,12700.0
2015-10-28,9.644,9.644,9.617,9.617,28300.0
2015-10-29,9.63,9.712,9.549,9.549,7200.0
2015-10-30,9.589,9.712,9.589,9.712,49900.0
2015-10-31,9.589,9.712,9.589,9.712,49900.0
2015-11-01,9.589,9.712,9.589,9.712,49900.0
2015-11-02,9.657,9.698,9.617,9.671,15400.0
2015-11-03,9.644,9.712,9.576,9.671,82200.0
2015-11-04,9.671,9.684,9.576,9.589,68800.0
2015-11-05,9.576,9.589,9.521,9.562,141900.0
2015-11-06,9.562,9.576,9.549,9.562,195000.0
2015-11-07,9.562,9.576,9.549,9.562,195000.0
2015-11-08,9.562,9.576,9.549,9.562,195000.0
2015-11-09,9.576,9.603,9.576,9.576,304700.0
2015-11-10,9.576,9.603,9.576,9.576,304700.0
2015-11-11,9.589,9.698,9.549,9.576,244000.0
2015-11-12,9.589,9.698,9.589,9.671,14900.0
2015-11-13,9.671,9.671,9.63,9.657,129200.0
2015-11-14,9.671,9.671,9.63,9.657,129200.0
2015-11-15,9.671,9.671,9.63,9.657,129200.0
2015-11-16,9.657,9.671,9.657,9.657,64800.0
2015-11-17,9.698,9.712,9.684,9.698,144600.0
2015-11-18,9.698,9.712,9.671,9.671,72400.0
2015-11-19,9.684,9.712,9.671,9.684,41000.0
2015-11-20,9.698,9.712,9.684,9.698,126000.0
2015-11-21,9.698,9.712,9.684,9.698,126000.0
2015-11-22,9.698,9.712,9.684,9.698,126000.0
2015-11-23,9.725,9.739,9.712,9.725,33200.0
2015-11-24,9.752,9.752,9.644,9.725,57600.0
2015-11-25,9.766,9.793,9.766,9.78,53100.0
2015-11-26,9.78,9.78,9.766,9.766,36500.0
2015-11-27,9.752,9.793,9.752,9.793,70200.0
2015-11-28,9.752,9.793,9.752,9.793,70200.0
2015-11-29,9.752,9.793,9.752,9.793,70200.0
2015-11-30,9.807,9.847,9.78,9.847,46600.0
2015-12-01,9.834,9.956,9.834,9.943,36100.0
2015-12-02,9.943,10.024,9.861,9.97,156400.0
2015-12-03,9.97,9.97,9.875,9.902,63000.0
2015-12-04,9.902,9.915,9.875,9.888,46600.0
2015-12-05,9.902,9.915,9.875,9.888,46600.0
2015-12-06,9.902,9.915,9.875,9.888,46600.0
2015-12-07,9.929,9.983,9.915,9.943,80400.0
2015-12-08,9.921,9.921,9.753,9.823,40200.0
2015-12-09,9.781,9.781,9.626,9.682,202800.0
2015-12-10,9.753,9.753,9.668,9.668,23900.0
2015-12-11,9.668,9.71,9.654,9.654,12300.0
2015-12-12,9.668,9.71,9.654,9.654,12300.0
2015-12-13,9.668,9.71,9.654,9.654,12300.0
2015-12-14,9.654,9.654,9.584,9.612,45100.0
2015-12-15,9.57,9.64,9.457,9.457,65700.0
2015-12-16,9.556,9.556,9.415,9.415,204400.0
2015-12-17,9.499,9.513,9.415,9.513,191500.0
2015-12-18,9.513,9.513,9.373,9.373,159200.0
2015-12-19,9.513,9.513,9.373,9.373,159200.0
2015-12-20,9.513,9.513,9.373,9.373,159200.0
2015-12-21,9.302,9.401,9.302,9.316,50900.0
2015-12-22,9.344,9.387,9.316,9.344,219500.0
2015-12-23,9.359,9.359,9.302,9.33,32700.0
2015-12-24,9.359,9.359,9.302,9.33,32700.0
2015-12-25,9.359,9.359,9.302,9.33,32700.0
2015-12-26,9.359,9.359,9.302,9.33,32700.0
2015-12-27,9.359,9.359,9.302,9.33,32700.0
2015-12-28,9.33,9.33,9.302,9.33,60000.0
2015-12-29,9.33,9.513,9.274,9.316,182300.0
