,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity
2017-06-20,12.5362,12.6014,12.4657,12.4657,12593569.0
2017-06-21,12.1562,12.1616,11.977,11.9987,14646127.0
2017-06-22,12.0965,12.1779,12.0259,12.0259,8211888.0
2017-06-23,12.1942,12.205,12.1073,12.167,8734233.0
2017-06-24,12.1942,12.205,12.1073,12.167,8734233.0
2017-06-25,12.1942,12.205,12.1073,12.167,8734233.0
2017-06-26,12.205,12.2485,12.167,12.1888,6138353.0
2017-06-27,12.167,12.2322,12.034,12.1942,8246097.0
2017-06-28,12.3136,12.4928,12.3082,12.4276,12856140.0
2017-06-29,12.596,12.7534,12.5851,12.748,11982615.0
2017-06-30,12.5905,12.71,12.5742,12.6394,14807915.0
2017-07-01,12.5905,12.71,12.5742,12.6394,14807915.0
2017-07-02,12.5905,12.71,12.5742,12.6394,14807915.0
2017-07-03,12.558,12.7507,12.5254,12.6122,8777372.0
2017-07-04,12.8457,12.9787,12.8403,12.9,11021280.0
2017-07-05,13.0249,13.1932,12.976,13.1117,10759822.0
2017-07-06,13.0737,13.2529,13.0629,13.1932,12496373.0
2017-07-07,13.1172,13.3886,13.1117,13.3506,14077695.0
2017-07-08,13.1172,13.3886,13.1117,13.3506,14077695.0
2017-07-09,13.1172,13.3886,13.1117,13.3506,14077695.0
2017-07-10,13.3289,13.3669,13.242,13.3126,8515942.0
2017-07-11,13.4321,13.4755,13.3723,13.4538,7368481.0
2017-07-12,13.5624,13.5678,13.4809,13.5081,10777122.0
2017-07-13,13.5732,13.6058,13.4918,13.5732,9027205.0
2017-07-14,13.6004,13.6872,13.5787,13.6438,8459519.0
2017-07-15,13.6004,13.6872,13.5787,13.6438,8459519.0
2017-07-16,13.6004,13.6872,13.5787,13.6438,8459519.0
2017-07-17,13.6275,13.7361,13.6058,13.6655,5164576.0
2017-07-18,13.8175,13.8664,13.5787,13.6275,10128992.0
2017-07-19,13.5787,13.6058,13.28,13.4809,8847516.0
2017-07-20,13.5189,13.6302,13.4972,13.5569,7870464.0
2017-07-21,13.3561,13.3669,13.242,13.2963,8768399.0
2017-07-22,13.3561,13.3669,13.242,13.2963,8768399.0
2017-07-23,13.3561,13.3669,13.242,13.2963,8768399.0
2017-07-24,13.2909,13.2963,13.1823,13.2475,6598355.0
2017-07-25,13.2692,13.3805,13.2638,13.3343,7541328.0
2017-07-26,13.747,13.823,13.6927,13.7741,11086011.0
2017-07-27,13.9098,14.0401,13.8881,13.9261,14381726.0
2017-07-28,13.8936,13.899,13.6764,13.7524,18063142.0
2017-07-29,13.8936,13.899,13.6764,13.7524,18063142.0
2017-07-30,13.8936,13.899,13.6764,13.7524,18063142.0
2017-07-31,13.9424,14.1433,13.9207,14.0347,9157469.0
2017-08-01,14.1487,14.2519,14.1162,14.203,9735438.0
2017-08-02,14.089,14.0999,13.9071,13.9804,8441094.0
2017-08-03,13.9424,13.9587,13.823,13.9207,7786599.0
2017-08-04,13.8718,14.0456,13.8501,13.9641,5478739.0
2017-08-05,13.8718,14.0456,13.8501,13.9641,5478739.0
2017-08-06,13.8718,14.0456,13.8501,13.9641,5478739.0
2017-08-07,14.1216,14.3252,14.1216,14.203,7439103.0
2017-08-08,14.3496,14.3822,14.1487,14.1704,7578515.0
2017-08-09,14.1704,14.2899,14.1596,14.2302,4908326.0
2017-08-10,14.2247,14.3279,14.1162,14.1542,6146262.0
2017-08-11,13.9533,14.0184,13.8121,13.8718,9496304.0
2017-08-12,13.9533,14.0184,13.8121,13.8718,9496304.0
2017-08-13,13.9533,14.0184,13.8121,13.8718,9496304.0
2017-08-14,13.9207,14.0076,13.8718,13.9261,6351847.0
2017-08-15,14.0076,14.0456,13.8664,13.9044,5815505.0
2017-08-16,13.899,13.937,13.8013,13.937,6805548.0
2017-08-17,14.0836,14.1433,14.0456,14.0727,8443414.0
2017-08-18,13.8718,13.9098,13.747,13.785,9400621.0
2017-08-19,13.8718,13.9098,13.747,13.785,9400621.0
2017-08-20,13.8718,13.9098,13.747,13.785,9400621.0
2017-08-21,13.8013,13.9641,13.7361,13.9533,11804091.0
2017-08-22,13.9261,14.1867,13.9261,14.1053,11043106.0
2017-08-23,14.241,14.3388,14.1162,14.1379,13605427.0
2017-08-24,14.279,14.4419,14.2573,14.4419,12349779.0
2017-08-25,14.4311,14.5451,14.3659,14.4853,13550468.0
2017-08-26,14.4311,14.5451,14.3659,14.4853,13550468.0
2017-08-27,14.4311,14.5451,14.3659,14.4853,13550468.0
2017-08-28,14.5559,14.6265,14.4256,14.5994,7491187.0
2017-08-29,14.5559,14.5885,14.4148,14.5885,8405443.0
2017-08-30,14.6591,14.7351,14.5939,14.6319,8682026.0
2017-08-31,14.746,14.936,14.7134,14.8654,10869972.0
2017-09-01,14.8763,14.9414,14.7731,14.8871,6554587.0
2017-09-02,14.8763,14.9414,14.7731,14.8871,6554587.0
2017-09-03,14.8763,14.9414,14.7731,14.8871,6554587.0
2017-09-04,14.898,14.9848,14.8763,14.9197,5784972.0
2017-09-05,14.9903,15.0554,14.936,14.9957,5596288.0
2017-09-06,14.8654,15.0554,14.8654,15.0554,9145998.0
2017-09-07,15.2534,15.27,15.0817,15.1315,18444265.0
2017-09-08,15.2257,15.2367,15.0817,15.1094,7972214.0
2017-09-09,15.2257,15.2367,15.0817,15.1094,7972214.0
2017-09-10,15.2257,15.2367,15.0817,15.1094,7972214.0
2017-09-11,14.8824,14.8879,14.6886,14.8381,8189893.0
2017-09-12,15.0208,15.1039,14.9987,15.0153,6696754.0
2017-09-13,15.1814,15.2921,15.126,15.1592,8778765.0
2017-09-14,14.9931,14.9931,14.8104,14.8879,8680915.0
2017-09-15,14.5281,14.7551,14.517,14.5391,12959983.0
2017-09-16,14.5281,14.7551,14.517,14.5391,12959983.0
2017-09-17,14.5281,14.7551,14.517,14.5391,12959983.0
2017-09-18,14.5059,14.6554,14.4672,14.5502,7379762.0
2017-09-19,14.6886,14.7717,14.5613,14.5613,8618883.0
2017-09-20,14.5502,14.5668,14.4201,14.5004,7035176.0
2017-09-21,14.5281,14.5613,14.3398,14.3896,8270662.0
2017-09-22,14.5114,14.5336,14.3343,14.3675,8458366.0
2017-09-23,14.5114,14.5336,14.3343,14.3675,8458366.0
2017-09-24,14.5114,14.5336,14.3343,14.3675,8458366.0
2017-09-25,14.4672,14.4755,14.3453,14.3841,9555874.0
2017-09-26,14.3675,14.4284,14.2568,14.2789,10730608.0
2017-09-27,14.2568,14.3232,14.1737,14.3011,9288383.0
2017-09-28,14.3398,14.3564,14.1405,14.1626,15434401.0
2017-09-29,14.2844,14.3537,14.2623,14.2734,12262208.0
2017-09-30,14.2844,14.3537,14.2623,14.2734,12262208.0
2017-10-01,14.2844,14.3537,14.2623,14.2734,12262208.0
2017-10-02,14.3564,14.5447,14.3232,14.4616,4713744.0
2017-10-03,14.5391,14.5613,14.3786,14.4782,4740904.0
2017-10-04,14.5613,14.5834,14.3896,14.3952,8001032.0
2017-10-05,14.4561,14.5613,14.4284,14.445,6912811.0
2017-10-06,14.6665,14.7329,14.6056,14.7329,7784656.0
2017-10-07,14.6665,14.7329,14.6056,14.7329,7784656.0
2017-10-08,14.6665,14.7329,14.6056,14.7329,7784656.0
2017-10-09,14.7827,14.9378,14.6831,14.7052,8004422.0
2017-10-10,14.6443,14.744,14.5474,14.672,8105345.0
2017-10-11,14.7994,14.8187,14.6277,14.744,10831238.0
2017-10-12,14.5557,14.5834,14.4284,14.5114,9024542.0
2017-10-13,14.5447,14.6443,14.5114,14.5945,6149093.0
2017-10-14,14.5447,14.6443,14.5114,14.5945,6149093.0
2017-10-15,14.5447,14.6443,14.5114,14.5945,6149093.0
2017-10-16,14.899,14.9488,14.8547,14.9212,7989207.0
2017-10-17,15.0319,15.1648,15.0097,15.1205,8626154.0
2017-10-18,14.9433,15.0873,14.8935,15.043,7343225.0
2017-10-19,14.7495,14.791,14.6194,14.7052,13145397.0
2017-10-20,14.6609,14.8215,14.5917,14.7717,7801150.0
2017-10-21,14.6609,14.8215,14.5917,14.7717,7801150.0
2017-10-22,14.6609,14.8215,14.5917,14.7717,7801150.0
2017-10-23,14.6775,14.7606,14.6554,14.6665,6294560.0
2017-10-24,14.6443,14.744,14.6222,14.6997,7575267.0
2017-10-25,14.827,14.9212,14.816,14.8492,11176844.0
2017-10-26,14.6775,14.7883,14.6056,14.7495,6955354.0
2017-10-27,14.7994,14.863,14.6111,14.7218,10720771.0
2017-10-28,14.7994,14.863,14.6111,14.7218,10720771.0
2017-10-29,14.7994,14.863,14.6111,14.7218,10720771.0
2017-10-30,14.7938,14.827,14.6831,14.744,6600841.0
2017-10-31,14.7495,14.7606,14.6443,14.6942,6370070.0
2017-11-01,14.827,14.9433,14.8104,14.9212,8216383.0
2017-11-02,15.1537,15.2312,15.1399,15.1426,11813813.0
2017-11-03,15.2589,15.3585,15.2589,15.3309,12474076.0
2017-11-04,15.2589,15.3585,15.2589,15.3309,12474076.0
2017-11-05,15.2589,15.3585,15.2589,15.3309,12474076.0
2017-11-06,15.1758,15.3641,15.1758,15.3198,6238927.0
2017-11-07,15.6631,15.9177,15.6077,15.9177,15854643.0
2017-11-08,15.6963,15.7904,15.6298,15.7738,9250736.0
2017-11-09,15.8347,15.9537,15.7959,15.8513,13357642.0
2017-11-10,15.5191,15.5413,15.4001,15.5413,10627273.0
2017-11-11,15.5191,15.5413,15.4001,15.5413,10627273.0
2017-11-12,15.5191,15.5413,15.4001,15.5413,10627273.0
2017-11-13,15.5413,15.6741,15.4914,15.6575,9912667.0
2017-11-14,15.4748,15.5302,15.4028,15.4748,10074884.0
2017-11-15,15.1758,15.1924,15.09,15.1426,11120696.0
2017-11-16,15.0208,15.1205,14.9987,15.0983,7341073.0
2017-11-17,15.1758,15.1924,14.9682,15.0153,7836908.0
2017-11-18,15.1758,15.1924,14.9682,15.0153,7836908.0
2017-11-19,15.1758,15.1924,14.9682,15.0153,7836908.0
2017-11-20,15.0097,15.0983,14.9765,15.0153,7184001.0
2017-11-21,15.0651,15.126,15.0208,15.0762,6948776.0
2017-11-22,15.3032,15.3475,15.2534,15.281,8045722.0
2017-11-23,15.4361,15.497,15.3973,15.4804,9851136.0
2017-11-24,15.4195,15.5025,15.3862,15.4859,14423141.0
2017-11-25,15.4195,15.5025,15.3862,15.4859,14423141.0
2017-11-26,15.4195,15.5025,15.3862,15.4859,14423141.0
2017-11-27,15.4361,15.5745,15.4305,15.4748,6543905.0
2017-11-28,15.3087,15.3309,15.1371,15.1592,11114960.0
2017-11-29,15.3281,15.3585,15.2644,15.3032,7348130.0
2017-11-30,15.1648,15.2367,15.0928,15.1149,10824127.0
2017-12-01,15.1869,15.2893,15.1537,15.27,6784762.0
2017-12-02,15.1869,15.2893,15.1537,15.27,6784762.0
2017-12-03,15.1869,15.2893,15.1537,15.27,6784762.0
2017-12-04,15.3862,15.5634,15.3641,15.508,9502999.0
2017-12-05,15.3918,15.4222,15.3641,15.3641,11311025.0
2017-12-06,15.1371,15.1537,15.0347,15.0596,8925556.0
2017-12-07,15.0596,15.1149,14.9931,15.0264,6208943.0
2017-12-08,15.0651,15.1149,14.9101,15.043,6702808.0
2017-12-09,15.0651,15.1149,14.9101,15.043,6702808.0
2017-12-10,15.0651,15.1149,14.9101,15.043,6702808.0
2017-12-11,15.0762,15.1814,15.043,15.0596,6349786.0
2017-12-12,15.2534,15.3364,15.2423,15.3087,6604018.0
2017-12-13,15.3087,15.4028,15.2672,15.3309,5507644.0
2017-12-14,15.4305,15.4859,15.3364,15.3364,7428571.0
2017-12-15,15.3198,15.4028,15.3087,15.3419,10321927.0
2017-12-16,15.3198,15.4028,15.3087,15.3419,10321927.0
2017-12-17,15.3198,15.4028,15.3087,15.3419,10321927.0
2017-12-18,15.5302,15.6631,15.5191,15.6409,7729581.0
2017-12-19,15.7129,15.8125,15.7129,15.7627,8156540.0
2017-12-20,15.6409,15.807,15.6298,15.7461,7028964.0
2017-12-21,15.9731,15.9953,15.9399,15.9676,11249338.0
2017-12-22,16.1005,16.2555,16.0838,16.1115,13962381.0
2017-12-23,16.1005,16.2555,16.0838,16.1115,13962381.0
2017-12-24,16.1005,16.2555,16.0838,16.1115,13962381.0
2017-12-25,16.1005,16.2555,16.0838,16.1115,13962381.0
2017-12-26,16.1005,16.2555,16.0838,16.1115,13962381.0
2017-12-27,16.1392,16.261,16.1392,16.2499,3885853.0
2017-12-28,16.2776,16.3551,16.2776,16.3385,3963628.0
2017-12-29,16.416,16.4769,16.3385,16.3717,5155301.0
2017-12-30,16.416,16.4769,16.3385,16.3717,5155301.0
2017-12-31,16.416,16.4769,16.3385,16.3717,5155301.0
2018-01-01,16.416,16.4769,16.3385,16.3717,5155301.0
2018-01-02,16.333,16.4714,16.333,16.4326,4054064.0
2018-01-03,16.7427,16.8036,16.7039,16.7095,9403881.0
2018-01-04,16.8424,16.9448,16.7759,16.7925,6896369.0
2018-01-05,16.9697,16.9918,16.8922,16.9309,6986732.0
2018-01-06,16.9697,16.9918,16.8922,16.9309,6986732.0
2018-01-07,16.9697,16.9918,16.8922,16.9309,6986732.0
2018-01-08,16.9143,16.9752,16.8534,16.9143,4401126.0
2018-01-09,17.1081,17.2438,17.0749,17.1967,8436099.0
2018-01-10,17.2853,17.324,17.1081,17.1413,11334138.0
2018-01-11,17.1247,17.2022,17.0085,17.0749,7510617.0
2018-01-12,17.3849,17.5123,17.3739,17.4569,9531472.0
2018-01-13,17.3849,17.5123,17.3739,17.4569,9531472.0
2018-01-14,17.3849,17.5123,17.3739,17.4569,9531472.0
2018-01-15,17.7504,17.8057,17.5677,17.6618,7938318.0
2018-01-16,17.6895,17.7116,17.4458,17.5289,9636326.0
2018-01-17,17.0527,17.1441,16.8867,17.0195,13775858.0
2018-01-18,17.1856,17.2964,17.0417,17.0417,10474347.0
2018-01-19,17.0804,17.1524,16.9808,16.9918,5722924.0
2018-01-20,17.0804,17.1524,16.9808,16.9918,5722924.0
2018-01-21,17.0804,17.1524,16.9808,16.9918,5722924.0
2018-01-22,17.169,17.2299,16.9974,17.0417,6131880.0
2018-01-23,17.0749,17.0915,16.9752,17.0472,6705208.0
2018-01-24,16.9586,17.0417,16.9088,16.9863,11311118.0
2018-01-25,17.0804,17.1912,17.0583,17.0804,12249257.0
2018-01-26,17.0804,17.1912,17.0583,17.0804,12249257.0
2018-01-27,17.0804,17.1912,17.0583,17.0804,12249257.0
2018-01-28,17.0804,17.1912,17.0583,17.0804,12249257.0
2018-01-29,17.0472,17.0721,17.0085,17.014,11433962.0
2018-01-30,16.8867,16.9365,16.751,16.7981,8895138.0
2018-01-31,16.7206,16.7593,16.6209,16.7206,9731700.0
2018-02-01,16.8424,17.0472,16.7925,16.9752,9669161.0
2018-02-02,16.9752,17.1413,16.9586,17.0583,5621967.0
2018-02-03,16.9752,17.1413,16.9586,17.0583,5621967.0
2018-02-04,16.9752,17.1413,16.9586,17.0583,5621967.0
2018-02-05,16.6652,16.6929,16.5157,16.6929,8452500.0
2018-02-06,16.2499,16.333,16.0562,16.2389,17866161.0
2018-02-07,16.643,16.7316,16.4852,16.5323,11078409.0
2018-02-08,16.2776,16.3385,16.1835,16.3053,10252043.0
2018-02-09,16.0285,16.1807,15.9731,16.1281,10053212.0
2018-02-10,16.0285,16.1807,15.9731,16.1281,10053212.0
2018-02-11,16.0285,16.1807,15.9731,16.1281,10053212.0
2018-02-12,16.2333,16.5157,16.1447,16.3662,8585642.0
2018-02-13,16.5268,16.6043,16.4714,16.5545,8405910.0
2018-02-14,16.632,16.7482,16.5711,16.6209,5485440.0
2018-02-15,17.1635,17.4292,17.0804,17.3794,12245690.0
2018-02-16,17.4625,17.4957,17.313,17.4514,6912406.0
2018-02-17,17.4625,17.4957,17.313,17.4514,6912406.0
2018-02-18,17.4625,17.4957,17.313,17.4514,6912406.0
2018-02-19,17.1635,17.4403,17.0915,17.4016,7411373.0
2018-02-20,17.1358,17.3517,17.086,17.3296,10076997.0
2018-02-21,16.4825,16.5877,16.4133,16.5046,14636782.0
2018-02-22,16.5489,16.7648,16.488,16.7206,13490189.0
2018-02-23,16.8479,17.086,16.8091,16.9863,14973615.0
2018-02-24,16.8479,17.086,16.8091,16.9863,14973615.0
2018-02-25,16.8479,17.086,16.8091,16.9863,14973615.0
2018-02-26,17.097,17.1358,16.906,17.086,8665974.0
2018-02-27,17.1635,17.3905,17.1413,17.2244,8939510.0
2018-02-28,17.1303,17.1856,16.8867,16.8867,11031753.0
2018-03-01,16.6652,16.7538,16.6098,16.6652,7840627.0
2018-03-02,16.4437,16.5545,16.3441,16.405,11735488.0
2018-03-03,16.4437,16.5545,16.3441,16.405,11735488.0
2018-03-04,16.4437,16.5545,16.3441,16.405,11735488.0
2018-03-05,16.2278,16.2555,16.0783,16.1171,9257982.0
2018-03-06,16.4216,16.6929,16.3773,16.4548,9534019.0
2018-03-07,16.4493,16.452,16.2555,16.2887,8123603.0
2018-03-08,16.3368,16.3936,16.2234,16.3482,8908313.0
2018-03-09,16.2177,16.3595,15.9965,16.0645,10098825.0
2018-03-10,16.2177,16.3595,15.9965,16.0645,10098825.0
2018-03-11,16.2177,16.3595,15.9965,16.0645,10098825.0
2018-03-12,16.4503,16.5354,16.3936,16.3992,7808203.0
2018-03-13,16.3822,16.3936,16.1099,16.2631,11259727.0
2018-03-14,16.178,16.2858,16.1383,16.2461,6058665.0
2018-03-15,16.3085,16.4673,16.178,16.3709,9430007.0
2018-03-16,16.4503,16.5751,16.4134,16.541,11053684.0
2018-03-17,16.4503,16.5751,16.4134,16.541,11053684.0
2018-03-18,16.4503,16.5751,16.4134,16.541,11053684.0
2018-03-19,16.6885,16.7339,16.5807,16.5807,6461296.0
2018-03-20,16.2971,16.3056,16.1184,16.2631,13241478.0
2018-03-21,16.6148,16.6488,16.3936,16.4049,7772617.0
2018-03-22,16.7452,16.9495,16.7112,16.8474,12827813.0
2018-03-23,16.2688,16.3312,16.144,16.3198,11739712.0
2018-03-24,16.2688,16.3312,16.144,16.3198,11739712.0
2018-03-25,16.2688,16.3312,16.144,16.3198,11739712.0
2018-03-26,16.161,16.3397,16.161,16.2234,19104273.0
2018-03-27,16.4559,16.4673,16.2461,16.4446,15876288.0
2018-03-28,16.4106,16.4106,16.229,16.2631,7445598.0
2018-03-29,16.2347,16.2347,15.9568,16.0021,11951908.0
2018-03-30,16.2347,16.2347,15.9568,16.0021,11951908.0
2018-03-31,16.2347,16.2347,15.9568,16.0021,11951908.0
2018-04-01,16.2347,16.2347,15.9568,16.0021,11951908.0
2018-04-02,16.2347,16.2347,15.9568,16.0021,11951908.0
2018-04-03,16.1099,16.3822,16.1043,16.2858,11655297.0
2018-04-04,16.3255,16.3709,16.2234,16.2858,8209027.0
2018-04-05,16.3141,16.3822,16.1383,16.1723,9684533.0
2018-04-06,16.2744,16.3255,16.0617,16.2461,8603624.0
2018-04-07,16.2744,16.3255,16.0617,16.2461,8603624.0
2018-04-08,16.2744,16.3255,16.0617,16.2461,8603624.0
2018-04-09,16.1099,16.2574,16.0929,16.2574,5674503.0
2018-04-10,16.0419,16.507,16.0248,16.3822,8979971.0
2018-04-11,16.7396,16.8502,16.6715,16.6999,11626081.0
2018-04-12,16.87,16.9041,16.7793,16.8133,7279269.0
2018-04-13,16.9211,16.9778,16.8615,16.8644,27093699.0
2018-04-14,16.9211,16.9778,16.8615,16.8644,27093699.0
2018-04-15,16.9211,16.9778,16.8615,16.8644,27093699.0
2018-04-16,17.148,17.2331,16.8871,17.0062,15301287.0
2018-04-17,16.9608,17.0969,16.9097,16.9778,6347628.0
2018-04-18,17.0629,17.1253,17.0005,17.0572,6001263.0
2018-04-19,17.5281,17.6302,17.4742,17.5394,17803800.0
2018-04-20,17.4713,17.5734,17.4033,17.5054,5618673.0
2018-04-21,17.4713,17.5734,17.4033,17.5054,5618673.0
2018-04-22,17.4713,17.5734,17.4033,17.5054,5618673.0
2018-04-23,17.6018,17.7436,17.5905,17.7152,6321106.0
2018-04-24,17.6131,17.7379,17.511,17.7379,8602919.0
2018-04-25,17.6131,17.7379,17.511,17.7379,8602919.0
2018-04-26,17.755,17.755,17.5564,17.6018,9506021.0
2018-04-27,17.7266,17.7379,17.494,17.6472,11770070.0
2018-04-28,17.7266,17.7379,17.494,17.6472,11770070.0
2018-04-29,17.7266,17.7379,17.494,17.6472,11770070.0
2018-04-30,17.5281,17.6131,17.4033,17.5564,6650011.0
2018-05-01,17.6415,17.8003,17.5649,17.7266,7140539.0
2018-05-02,17.6131,17.7663,17.5621,17.6982,7498641.0
2018-05-03,17.8627,17.9421,17.806,17.8797,7509950.0
2018-05-04,17.8797,17.9535,17.806,17.8627,6568820.0
2018-05-05,17.8797,17.9535,17.806,17.8627,6568820.0
2018-05-06,17.8797,17.9535,17.806,17.8627,6568820.0
2018-05-07,18.1123,18.2314,18.0868,18.1237,6443229.0
2018-05-08,18.101,18.1861,17.9819,18.0443,9746310.0
2018-05-09,18.0953,18.2655,18.084,18.2598,8185696.0
2018-05-10,18.7079,18.7193,18.5321,18.5775,7182317.0
2018-05-11,18.7193,18.8271,18.6909,18.81,6058521.0
2018-05-12,18.7193,18.8271,18.6909,18.81,6058521.0
2018-05-13,18.7193,18.8271,18.6909,18.81,6058521.0
2018-05-14,18.9348,19.1788,18.9348,19.1674,8451780.0
2018-05-15,19.2809,19.383,19.0143,19.0313,9630360.0
2018-05-16,19.2014,19.3603,19.1788,19.2922,8056427.0
2018-05-17,19.5418,19.6439,19.3943,19.5361,8266650.0
2018-05-18,19.5134,19.5134,19.2383,19.3319,6546178.0
2018-05-19,19.5134,19.5134,19.2383,19.3319,6546178.0
2018-05-20,19.5134,19.5134,19.2383,19.3319,6546178.0
2018-05-21,19.2468,19.3489,19.1844,19.2525,4231032.0
2018-05-22,19.2128,19.2383,18.9916,19.122,5157708.0
2018-05-23,19.2014,19.383,19.1561,19.2185,7425307.0
2018-05-24,19.1731,19.3035,19.1447,19.2355,11689667.0
2018-05-25,19.0313,19.071,18.6966,18.759,17428771.0
2018-05-26,19.0313,19.071,18.6966,18.759,17428771.0
2018-05-27,19.0313,19.071,18.6966,18.759,17428771.0
2018-05-28,18.3165,18.413,18.169,18.2144,7803420.0
2018-05-29,18.1634,18.3846,18.1634,18.3109,5611104.0
2018-05-30,18.1293,18.2768,18.0953,18.2655,8297339.0
2018-05-31,18.4697,18.6455,18.4413,18.6002,15404732.0
2018-06-01,18.7079,18.7873,18.5576,18.7647,6332818.0
2018-06-02,18.7079,18.7873,18.5576,18.7647,6332818.0
2018-06-03,18.7079,18.7873,18.5576,18.7647,6332818.0
2018-06-04,18.9802,18.9887,18.8327,18.8327,4297752.0
2018-06-05,18.6569,18.6739,18.5434,18.5718,5251258.0
2018-06-06,18.7817,18.9859,18.7817,18.9405,8119810.0
2018-06-07,19.2695,19.3546,19.2014,19.3319,8205393.0
2018-06-08,19.3659,19.4113,19.2412,19.3262,5691137.0
2018-06-09,19.3659,19.4113,19.2412,19.3262,5691137.0
2018-06-10,19.3659,19.4113,19.2412,19.3262,5691137.0
2018-06-11,19.3659,19.4113,19.2412,19.3262,5691137.0
2018-06-12,19.2809,19.2979,19.0937,19.1107,7943605.0
2018-06-13,19.0426,19.0596,18.7873,18.8611,5928279.0
2018-06-14,18.9519,18.9689,18.8611,18.9348,6460508.0
2018-06-15,19.0313,19.139,18.9916,19.0369,10803097.0
2018-06-16,19.0313,19.139,18.9916,19.0369,10803097.0
2018-06-17,19.0313,19.139,18.9916,19.0369,10803097.0
2018-06-18,18.6455,18.6569,18.4895,18.5831,7324033.0
2018-06-19,18.7306,18.7987,18.3449,18.3562,9090994.0
2018-06-20,18.3279,18.5463,18.2485,18.4924,9085933.0
2018-06-21,18.7193,18.776,18.5122,18.5831,12774952.0
2018-06-22,18.4186,18.5831,18.3676,18.447,8468382.0
2018-06-23,18.4186,18.5831,18.3676,18.447,8468382.0
2018-06-24,18.4186,18.5831,18.3676,18.447,8468382.0
2018-06-25,18.7193,18.7873,18.6909,18.7079,6220821.0
2018-06-26,18.2655,18.5151,18.2371,18.5151,11828639.0
2018-06-27,18.8044,18.9519,18.7647,18.8497,9483935.0
2018-06-28,19.1334,19.2355,19.0823,19.1844,8984883.0
2018-06-29,19.3262,19.4227,19.1901,19.2355,18398494.0
2018-06-30,19.3262,19.4227,19.1901,19.2355,18398494.0
2018-07-01,19.3262,19.4227,19.1901,19.2355,18398494.0
2018-07-02,19.1164,19.3035,18.9519,19.0596,5624933.0
2018-07-03,18.8668,18.8895,18.6626,18.7476,8587534.0
2018-07-04,18.759,18.8554,18.6115,18.7476,5152779.0
2018-07-05,18.6852,18.7136,18.5491,18.6455,6605688.0
2018-07-06,18.7193,18.9207,18.7023,18.8044,8694671.0
2018-07-07,18.7193,18.9207,18.7023,18.8044,8694671.0
2018-07-08,18.7193,18.9207,18.7023,18.8044,8694671.0
2018-07-09,18.9916,19.2298,18.9831,19.2071,6378396.0
2018-07-10,19.417,19.5191,19.3546,19.417,7390307.0
2018-07-11,19.4113,19.4113,19.0823,19.1617,10403495.0
2018-07-12,18.8497,19.122,18.7987,19.0426,9466738.0
2018-07-13,19.0086,19.1731,18.8724,18.9065,8884329.0
2018-07-14,19.0086,19.1731,18.8724,18.9065,8884329.0
2018-07-15,19.0086,19.1731,18.8724,18.9065,8884329.0
2018-07-16,18.8497,18.8781,18.725,18.759,5318816.0
2018-07-17,18.4924,18.6002,18.4073,18.4357,8087393.0
2018-07-18,19.0596,19.1447,18.8327,19.0426,10579919.0
2018-07-19,19.0653,19.2667,18.9462,19.0653,8877536.0
2018-07-20,18.7079,18.8157,18.6115,18.6682,9097490.0
2018-07-21,18.7079,18.8157,18.6115,18.6682,9097490.0
2018-07-22,18.7079,18.8157,18.6115,18.6682,9097490.0
2018-07-23,18.4981,18.5293,18.4073,18.4073,5193018.0
2018-07-24,18.6342,18.7817,18.5604,18.725,6934344.0
2018-07-25,19.2014,19.2298,19.0086,19.1447,9557416.0
2018-07-26,19.1447,19.1958,19.0029,19.0823,6961546.0
2018-07-27,19.4567,19.6042,19.4283,19.5134,11913335.0
2018-07-28,19.4567,19.6042,19.4283,19.5134,11913335.0
2018-07-29,19.4567,19.6042,19.4283,19.5134,11913335.0
2018-07-30,19.5191,19.5531,19.3092,19.3943,5524732.0
2018-07-31,19.7176,19.8424,19.6155,19.7744,10827777.0
2018-08-01,19.9105,20.0183,19.8538,19.8992,10343199.0
2018-08-02,19.5475,19.5872,19.2412,19.2412,9993018.0
2018-08-03,19.2128,19.244,18.9121,18.9348,7946472.0
2018-08-04,19.2128,19.244,18.9121,18.9348,7946472.0
2018-08-05,19.2128,19.244,18.9121,18.9348,7946472.0
2018-08-06,19.3206,19.383,19.2723,19.3433,4349136.0
2018-08-07,19.0993,19.1674,19.0199,19.071,6650053.0
2018-08-08,19.4283,19.4567,19.1844,19.2525,6257443.0
2018-08-09,19.2809,19.4227,19.105,19.2638,6221368.0
2018-08-10,19.2809,19.3149,19.1277,19.1277,3710648.0
2018-08-11,19.2809,19.3149,19.1277,19.1277,3710648.0
2018-08-12,19.2809,19.3149,19.1277,19.1277,3710648.0
2018-08-13,19.1164,19.1561,18.81,18.8951,8062404.0
2018-08-14,19.139,19.2809,19.0653,19.1844,8173132.0
2018-08-15,19.3716,19.4,19.0199,19.1164,5252030.0
2018-08-16,18.4697,18.7221,18.43,18.6285,14752386.0
2018-08-17,18.5831,18.6569,18.464,18.5718,6682150.0
2018-08-18,18.5831,18.6569,18.464,18.5718,6682150.0
