,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity
2017-12-28,18.2197,18.4156,18.0644,18.213,290661.0
2017-12-29,18.2332,18.3413,17.9968,18.213,300969.0
2017-12-30,18.2332,18.3413,17.9968,18.213,300969.0
2017-12-31,18.2332,18.3413,17.9968,18.213,300969.0
2018-01-01,18.2332,18.3413,17.9968,18.213,300969.0
2018-01-02,18.24,18.3819,17.7874,17.7874,517271.0
2018-01-03,18.0373,18.1252,17.9428,17.99,359907.0
2018-01-04,18.1792,18.3076,18.0508,18.1116,363951.0
2018-01-05,18.294,18.3076,17.8549,17.8955,372412.0
2018-01-06,18.294,18.3076,17.8549,17.8955,372412.0
2018-01-07,18.294,18.3076,17.8549,17.8955,372412.0
2018-01-08,18.0441,18.1522,17.9563,18.1116,263081.0
2018-01-09,18.0779,18.1218,17.8347,17.8752,442973.0
2018-01-10,18.0171,18.8818,17.9495,18.7129,1018699.0
2018-01-11,18.7804,18.9831,18.6116,18.6318,445805.0
2018-01-12,18.6116,18.7332,18.5643,18.7129,294836.0
2018-01-13,18.6116,18.7332,18.5643,18.7129,294836.0
2018-01-14,18.6116,18.7332,18.5643,18.7129,294836.0
2018-01-15,18.7737,18.7804,18.4021,18.4359,685129.0
2018-01-16,18.3954,18.6791,18.3076,18.6183,614846.0
2018-01-17,18.3819,18.821,18.3413,18.6656,427511.0
2018-01-18,18.7129,18.7804,18.4832,18.544,385592.0
2018-01-19,18.4832,18.6251,18.4764,18.5643,317007.0
2018-01-20,18.4832,18.6251,18.4764,18.5643,317007.0
2018-01-21,18.4832,18.6251,18.4764,18.5643,317007.0
2018-01-22,18.6116,18.6251,18.3548,18.3751,405139.0
2018-01-23,18.4494,18.5845,18.2873,18.4832,336027.0
2018-01-24,18.4629,18.5913,18.3616,18.5575,328595.0
2018-01-25,18.6251,18.7332,18.4967,18.7332,345222.0
2018-01-26,18.6251,18.7332,18.4967,18.7332,345222.0
2018-01-27,18.6251,18.7332,18.4967,18.7332,345222.0
2018-01-28,18.6251,18.7332,18.4967,18.7332,345222.0
2018-01-29,18.7872,18.9223,18.5575,18.6116,493206.0
2018-01-30,18.5372,18.6724,18.4697,18.5372,444075.0
2018-01-31,18.4089,18.6521,18.2062,18.6116,382361.0
2018-02-01,18.6859,18.9662,18.6386,18.9493,361614.0
2018-02-02,18.8412,19.0236,18.8345,18.902,353326.0
2018-02-03,18.8412,19.0236,18.8345,18.902,353326.0
2018-02-04,18.8412,19.0236,18.8345,18.902,353326.0
2018-02-05,18.5778,18.7669,18.1049,18.186,655589.0
2018-02-06,17.686,17.6996,16.4498,17.0308,1301832.0
2018-02-07,18.1049,18.3548,16.8281,17.5644,1757704.0
2018-02-08,17.5577,17.7671,17.4631,17.6185,918585.0
2018-02-09,17.4364,17.6151,17.3195,17.6013,1114989.0
2018-02-10,17.4364,17.6151,17.3195,17.6013,1114989.0
2018-02-11,17.4364,17.6151,17.3195,17.6013,1114989.0
2018-02-12,17.5326,17.5807,17.1065,17.347,808391.0
2018-02-13,17.457,17.7113,17.3608,17.5326,924596.0
2018-02-14,17.4707,17.5669,17.1821,17.1821,581565.0
2018-02-15,17.4226,17.6288,17.3058,17.3126,651258.0
2018-02-16,17.457,17.5051,17.1614,17.1752,391626.0
2018-02-17,17.457,17.5051,17.1614,17.1752,391626.0
2018-02-18,17.457,17.5051,17.1614,17.1752,391626.0
2018-02-19,17.1958,17.3195,17.1408,17.1752,502141.0
2018-02-20,17.1477,17.1958,16.859,16.8797,721151.0
2018-02-21,16.8865,17.0927,16.7937,16.9415,439506.0
2018-02-22,16.9278,17.1821,16.8384,17.0034,452596.0
2018-02-23,17.1477,17.1614,16.7937,16.8659,711227.0
2018-02-24,17.1477,17.1614,16.7937,16.8659,711227.0
2018-02-25,17.1477,17.1614,16.7937,16.8659,711227.0
2018-02-26,17.079,17.0996,16.8247,17.0652,714708.0
2018-02-27,17.1546,17.5463,17.079,17.4913,730189.0
2018-02-28,17.4913,17.5326,17.1752,17.4707,717101.0
2018-03-01,17.4501,17.4501,17.0927,17.3058,486327.0
2018-03-02,17.1271,17.1821,16.7628,16.8453,530947.0
2018-03-03,17.1271,17.1821,16.7628,16.8453,530947.0
2018-03-04,17.1271,17.1821,16.7628,16.8453,530947.0
2018-03-05,16.8453,16.969,16.7869,16.914,377379.0
2018-03-06,17.0584,17.3539,17.0515,17.1546,414793.0
2018-03-07,17.0102,17.1133,16.8041,16.8247,452129.0
2018-03-08,16.9346,17.3058,16.9072,17.2783,361039.0
2018-03-09,17.1821,17.6151,17.1202,17.457,473306.0
2018-03-10,17.1821,17.6151,17.1202,17.457,473306.0
2018-03-11,17.1821,17.6151,17.1202,17.457,473306.0
2018-03-12,17.67,18.0687,17.5669,17.9381,512602.0
2018-03-13,17.9381,18.0755,17.725,17.9037,720417.0
2018-03-14,17.7044,17.8006,17.2748,17.3882,423939.0
2018-03-15,17.67,17.67,17.2508,17.2714,643531.0
2018-03-16,17.2852,17.6838,17.2852,17.6494,787818.0
2018-03-17,17.2852,17.6838,17.2852,17.6494,787818.0
2018-03-18,17.2852,17.6838,17.2852,17.6494,787818.0
2018-03-19,17.8006,17.8762,17.457,17.725,387482.0
2018-03-20,17.5188,17.5188,17.2508,17.3882,512315.0
2018-03-21,17.457,17.5257,17.2783,17.3195,227433.0
2018-03-22,17.1889,17.2164,16.8453,17.0584,471083.0
2018-03-23,16.7216,16.7972,16.5635,16.591,882348.0
2018-03-24,16.7216,16.7972,16.5635,16.591,882348.0
2018-03-25,16.7216,16.7972,16.5635,16.591,882348.0
2018-03-26,16.4948,16.5773,16.2542,16.5429,430597.0
2018-03-27,16.6116,16.9072,16.6116,16.7285,434932.0
2018-03-28,16.5566,16.7353,16.3986,16.4054,424290.0
2018-03-29,16.3505,16.4948,16.2439,16.3848,641006.0
2018-03-30,16.3505,16.4948,16.2439,16.3848,641006.0
2018-03-31,16.3505,16.4948,16.2439,16.3848,641006.0
2018-04-01,16.3505,16.4948,16.2439,16.3848,641006.0
2018-04-02,16.3505,16.4948,16.2439,16.3848,641006.0
2018-04-03,16.1855,16.2199,15.8694,15.9243,618026.0
2018-04-04,15.945,16.0687,15.7766,15.8762,467174.0
2018-04-05,15.9793,16.1099,15.8625,16.0687,400528.0
2018-04-06,16.1649,16.1786,15.8625,15.9106,348979.0
2018-04-07,16.1649,16.1786,15.8625,15.9106,348979.0
2018-04-08,16.1649,16.1786,15.8625,15.9106,348979.0
2018-04-09,15.8075,15.9381,15.725,15.8281,408709.0
2018-04-10,15.8075,15.89,15.6013,15.725,476801.0
2018-04-11,15.8006,15.8006,15.4501,15.4776,542850.0
2018-04-12,15.4364,15.4639,15.2096,15.2508,367936.0
2018-04-13,15.3264,15.6426,15.3264,15.6082,433055.0
2018-04-14,15.3264,15.6426,15.3264,15.6082,433055.0
2018-04-15,15.3264,15.6426,15.3264,15.6082,433055.0
2018-04-16,15.6563,15.7388,15.2749,15.3539,510450.0
2018-04-17,15.3539,15.5188,15.2749,15.4432,387335.0
2018-04-18,15.4982,15.7044,15.3539,15.6219,540137.0
2018-04-19,15.8006,15.8968,15.6116,15.8281,730964.0
2018-04-20,15.8075,16.0274,15.725,15.9793,522249.0
2018-04-21,15.8075,16.0274,15.725,15.9793,522249.0
2018-04-22,15.8075,16.0274,15.725,15.9793,522249.0
2018-04-23,15.9999,16.0102,15.5188,15.5326,483303.0
2018-04-24,15.7731,15.9656,15.6426,15.8968,464012.0
2018-04-25,15.7731,15.9656,15.6426,15.8968,464012.0
2018-04-26,15.9106,16.0824,15.725,15.7456,591622.0
2018-04-27,15.8281,16.0824,15.8144,16.0274,585142.0
2018-04-28,15.8281,16.0824,15.8144,16.0274,585142.0
2018-04-29,15.8281,16.0824,15.8144,16.0274,585142.0
2018-04-30,16.0962,16.1992,15.9518,16.0549,390215.0
2018-05-01,16.0549,16.3986,15.9312,16.3367,448965.0
2018-05-02,16.3367,16.4673,16.3023,16.4261,405482.0
2018-05-03,16.6322,16.7903,16.5017,16.646,384308.0
2018-05-04,16.7147,16.7147,16.4879,16.6185,346130.0
2018-05-05,16.7147,16.7147,16.4879,16.6185,346130.0
2018-05-06,16.7147,16.7147,16.4879,16.6185,346130.0
2018-05-07,16.8453,16.8728,16.1099,16.2061,597547.0
2018-05-08,16.3779,16.591,16.3264,16.3917,437461.0
2018-05-09,16.481,16.7285,16.3848,16.7147,397495.0
2018-05-10,16.7903,17.0102,16.7903,16.9484,335424.0
2018-05-11,16.9965,16.9965,16.7559,16.7559,436459.0
2018-05-12,16.9965,16.9965,16.7559,16.7559,436459.0
2018-05-13,16.9965,16.9965,16.7559,16.7559,436459.0
2018-05-14,16.8247,16.9278,16.5635,16.5979,416953.0
2018-05-15,16.5635,16.7422,16.2542,16.4192,522960.0
2018-05-16,16.481,16.701,16.481,16.6254,375381.0
2018-05-17,16.6254,16.6735,16.536,16.6254,279729.0
2018-05-18,16.701,16.701,16.4054,16.4948,355282.0
2018-05-19,16.701,16.701,16.4054,16.4948,355282.0
2018-05-20,16.701,16.701,16.4054,16.4948,355282.0
2018-05-21,16.4948,16.5498,16.3779,16.4879,334707.0
2018-05-22,16.3779,16.4879,16.0618,16.1305,487586.0
2018-05-23,16.158,16.5085,16.158,16.3092,526083.0
2018-05-24,16.1511,16.2817,15.9793,15.9999,292251.0
2018-05-25,16.0274,16.2267,15.9724,16.1718,310061.0
2018-05-26,16.0274,16.2267,15.9724,16.1718,310061.0
2018-05-27,16.0274,16.2267,15.9724,16.1718,310061.0
2018-05-28,16.1786,16.2542,15.9724,16.1786,302653.0
2018-05-29,16.1718,16.2405,16.0137,16.0412,249263.0
2018-05-30,15.8144,15.8487,15.5876,15.6494,428757.0
2018-05-31,15.8144,15.9106,15.5807,15.8694,543048.0
2018-06-01,15.7869,15.8419,15.5807,15.6288,301701.0
2018-06-02,15.7869,15.8419,15.5807,15.6288,301701.0
2018-06-03,15.7869,15.8419,15.5807,15.6288,301701.0
2018-06-04,15.67,15.8831,15.5601,15.5601,430813.0
2018-06-05,15.5188,15.7731,15.5188,15.6563,493823.0
2018-06-06,15.6426,15.6563,15.3505,15.3883,515782.0
2018-06-07,15.3883,15.6082,15.3883,15.512,467499.0
2018-06-08,15.5188,15.7319,15.4364,15.5738,412357.0
2018-06-09,15.5188,15.7319,15.4364,15.5738,412357.0
2018-06-10,15.5188,15.7319,15.4364,15.5738,412357.0
2018-06-11,15.5188,15.7319,15.4364,15.5738,412357.0
2018-06-12,15.6013,15.7388,15.5876,15.67,678931.0
2018-06-13,15.6357,15.6975,15.4501,15.5463,397483.0
2018-06-14,15.5395,15.6563,15.3676,15.3883,774543.0
2018-06-15,15.6288,16.1924,15.5738,16.1305,1029349.0
2018-06-16,15.6288,16.1924,15.5738,16.1305,1029349.0
2018-06-17,15.6288,16.1924,15.5738,16.1305,1029349.0
2018-06-18,16.1511,16.3367,15.8831,15.9793,713991.0
2018-06-19,16.1168,16.1511,15.9312,15.9587,361952.0
2018-06-20,16.1443,16.3917,16.0824,16.1992,772603.0
2018-06-21,16.481,16.6254,16.4261,16.5498,935370.0
2018-06-22,16.481,16.4879,16.292,16.3298,474835.0
2018-06-23,16.481,16.4879,16.292,16.3298,474835.0
2018-06-24,16.481,16.4879,16.292,16.3298,474835.0
2018-06-25,16.3298,16.4467,16.1236,16.2749,400879.0
2018-06-26,16.0206,16.1511,15.8968,16.0206,571409.0
2018-06-27,16.0068,16.2645,15.9724,16.0412,528844.0
2018-06-28,16.0068,16.0274,15.8075,15.8831,539248.0
2018-06-29,15.9656,16.0549,15.8384,16.0137,541159.0
2018-06-30,15.9656,16.0549,15.8384,16.0137,541159.0
2018-07-01,15.9656,16.0549,15.8384,16.0137,541159.0
2018-07-02,16.1168,16.3436,16.0274,16.2749,620288.0
2018-07-03,16.3161,16.3573,16.2336,16.3092,892193.0
2018-07-04,15.7731,15.8556,14.9828,15.2645,2094789.0
2018-07-05,15.3195,15.4982,15.1752,15.4432,705809.0
2018-07-06,15.5669,15.9175,15.5326,15.8831,802354.0
2018-07-07,15.5669,15.9175,15.5326,15.8831,802354.0
2018-07-08,15.5669,15.9175,15.5326,15.8831,802354.0
2018-07-09,15.9793,16.3917,15.9724,16.2886,548160.0
2018-07-10,16.3917,16.7903,16.2955,16.6116,1010318.0
2018-07-11,16.6116,16.6116,16.268,16.2886,762083.0
2018-07-12,16.4192,16.7559,16.323,16.6597,878727.0
2018-07-13,16.7147,16.8865,16.591,16.8247,426811.0
2018-07-14,16.7147,16.8865,16.591,16.8247,426811.0
2018-07-15,16.7147,16.8865,16.591,16.8247,426811.0
2018-07-16,16.8178,17.0721,16.7147,16.969,419541.0
2018-07-17,16.914,17.0102,16.8109,16.9484,328282.0
2018-07-18,17.0102,17.1408,16.9553,17.0927,493918.0
2018-07-19,17.1133,17.3401,17.1065,17.2508,435301.0
2018-07-20,17.2508,17.3814,17.134,17.1821,361882.0
2018-07-21,17.2508,17.3814,17.134,17.1821,361882.0
2018-07-22,17.2508,17.3814,17.134,17.1821,361882.0
2018-07-23,17.134,17.1614,16.914,17.0584,451058.0
2018-07-24,17.1821,17.2714,17.0996,17.1408,289918.0
2018-07-25,17.0996,17.0996,16.8453,16.9278,467365.0
2018-07-26,17.1271,17.1408,16.5704,16.8865,1105247.0
2018-07-27,17.0102,17.1821,16.9759,17.0652,468785.0
2018-07-28,17.0102,17.1821,16.9759,17.0652,468785.0
2018-07-29,17.0102,17.1821,16.9759,17.0652,468785.0
2018-07-30,17.0446,17.2302,16.9587,17.1889,312400.0
2018-07-31,17.2508,17.4157,16.9484,16.9621,612820.0
2018-08-01,16.9621,17.0034,16.7972,16.8453,336685.0
2018-08-02,16.6529,16.7216,16.2714,16.2817,563498.0
2018-08-03,16.4604,16.6185,16.3367,16.3505,282902.0
2018-08-04,16.4604,16.6185,16.3367,16.3505,282902.0
2018-08-05,16.4604,16.6185,16.3367,16.3505,282902.0
2018-08-06,16.5291,16.646,16.4329,16.5223,298431.0
2018-08-07,16.6047,16.6185,16.3573,16.3779,571591.0
2018-08-08,16.3573,16.6254,16.2886,16.591,505554.0
2018-08-09,17.4226,19.3126,17.4089,18.969,2496294.0
2018-08-10,18.8659,19.457,18.426,19.237,1298962.0
2018-08-11,18.8659,19.457,18.426,19.237,1298962.0
2018-08-12,18.8659,19.457,18.426,19.237,1298962.0
2018-08-13,19.2439,19.4638,19.1821,19.2164,1600437.0
2018-08-14,19.2661,19.3158,19.1099,19.1383,723051.0
2018-08-15,19.2803,19.2945,19.1312,19.2093,1319471.0
2018-08-16,19.2093,19.2661,19.1099,19.117,991126.0
2018-08-17,19.1738,19.7064,19.1738,19.6638,747651.0
2018-08-18,19.1738,19.7064,19.1738,19.6638,747651.0
2018-08-19,19.1738,19.7064,19.1738,19.6638,747651.0
2018-08-20,19.8769,19.884,19.394,19.4863,468638.0
2018-08-21,19.465,19.4827,19.188,19.2661,500770.0
2018-08-22,19.2448,19.433,19.1738,19.33,409816.0
2018-08-23,19.4366,19.4863,19.3016,19.4295,406079.0
2018-08-24,19.3869,19.4437,19.2164,19.259,540448.0
2018-08-25,19.3869,19.4437,19.2164,19.259,540448.0
2018-08-26,19.3869,19.4437,19.2164,19.259,540448.0
2018-08-27,19.2448,19.8307,19.2235,19.7916,483795.0
2018-08-28,19.8129,20.0189,19.7419,19.8769,1081945.0
2018-08-29,19.7987,19.9408,19.7242,19.8627,473828.0
2018-08-30,19.9266,20.0544,19.7987,19.884,538710.0
2018-08-31,19.8484,19.9763,19.7916,19.8982,464341.0
2018-09-01,19.8484,19.9763,19.7916,19.8982,464341.0
2018-09-02,19.8484,19.9763,19.7916,19.8982,464341.0
2018-09-03,19.8982,19.9479,19.7987,19.8484,280052.0
2018-09-04,19.8698,19.884,19.5608,19.6496,322019.0
2018-09-05,19.7561,20.1467,19.7064,19.9621,477448.0
2018-09-06,19.884,19.884,19.3513,19.4437,513468.0
2018-09-07,19.2945,19.5147,19.2448,19.4721,266097.0
2018-09-08,19.2945,19.5147,19.2448,19.4721,266097.0
2018-09-09,19.2945,19.5147,19.2448,19.4721,266097.0
2018-09-10,19.3869,19.5573,19.3727,19.4721,308266.0
2018-09-11,19.3158,19.7774,19.259,19.7348,309094.0
2018-09-12,19.6851,19.7419,19.5644,19.6709,339294.0
2018-09-13,19.5147,19.6354,19.0034,19.0744,435961.0
2018-09-14,19.1312,19.2803,19.1099,19.2448,307868.0
2018-09-15,19.1312,19.2803,19.1099,19.2448,307868.0
2018-09-16,19.1312,19.2803,19.1099,19.2448,307868.0
2018-09-17,19.2235,19.6496,19.1596,19.5715,279182.0
2018-09-18,19.3585,19.6212,19.3513,19.4863,268633.0
2018-09-19,19.5005,19.955,19.4934,19.8058,524771.0
2018-09-20,19.4792,19.9124,19.4366,19.884,510609.0
2018-09-21,19.9195,20.0473,19.6567,19.8058,601492.0
2018-09-22,19.9195,20.0473,19.6567,19.8058,601492.0
2018-09-23,19.9195,20.0473,19.6567,19.8058,601492.0
2018-09-24,19.6141,19.9692,19.6141,19.8698,214585.0
2018-09-25,20.0899,20.0899,19.4863,19.7064,410148.0
2018-09-26,19.8769,19.9692,19.6709,19.7206,273632.0
2018-09-27,19.7064,19.7064,19.4792,19.5502,277139.0
2018-09-28,19.5289,19.7526,19.4295,19.6638,399688.0
2018-09-29,19.5289,19.7526,19.4295,19.6638,399688.0
2018-09-30,19.5289,19.7526,19.4295,19.6638,399688.0
2018-10-01,19.4863,19.6212,19.3656,19.5431,152877.0
2018-10-02,19.5431,19.5715,19.1667,19.2022,354402.0
2018-10-03,19.1809,19.3513,19.1383,19.1667,314596.0
2018-10-04,19.6709,20.9492,19.6709,20.6651,1488035.0
2018-10-05,20.658,20.9634,20.4876,20.5941,669226.0
2018-10-06,20.658,20.9634,20.4876,20.5941,669226.0
2018-10-07,20.658,20.9634,20.4876,20.5941,669226.0
2018-10-08,20.5941,20.7503,20.1822,20.5018,544681.0
2018-10-09,20.4024,20.5018,20.0189,20.1609,449254.0
2018-10-10,20.1112,20.1609,19.7916,20.026,584107.0
2018-10-11,19.1809,19.2235,18.4637,18.485,1108070.0
2018-10-12,18.2506,18.84,18.1512,18.7761,635232.0
2018-10-13,18.2506,18.84,18.1512,18.7761,635232.0
2018-10-14,18.2506,18.84,18.1512,18.7761,635232.0
2018-10-15,18.5986,18.627,18.2719,18.5631,452580.0
2018-10-16,18.6341,18.7761,18.5276,18.7548,376280.0
2018-10-17,19.1312,19.3798,19.0957,19.3158,489692.0
2018-10-18,19.5218,19.5218,19.1454,19.2874,450815.0
2018-10-19,18.9963,19.4011,18.9466,19.3087,404620.0
2018-10-20,18.9963,19.4011,18.9466,19.3087,404620.0
2018-10-21,18.9963,19.4011,18.9466,19.3087,404620.0
2018-10-22,19.1738,19.188,18.9253,19.0673,286020.0
2018-10-23,18.9466,19.2164,18.5205,18.5986,516778.0
2018-10-24,18.556,18.6909,18.414,18.485,533686.0
2018-10-25,18.1086,18.1086,17.5689,17.5689,894757.0
2018-10-26,17.8245,17.9737,17.5973,17.7322,526517.0
2018-10-27,17.8245,17.9737,17.5973,17.7322,526517.0
2018-10-28,17.8245,17.9737,17.5973,17.7322,526517.0
2018-10-29,17.8245,18.1299,17.8245,18.0731,361509.0
2018-10-30,17.8387,18.3856,17.8174,18.3572,288999.0
2018-10-31,18.0802,18.9182,18.0802,18.9182,520252.0
2018-11-01,18.8543,19.1667,18.4637,19.1667,459281.0
2018-11-02,19.0389,19.1738,18.9466,19.1099,381226.0
2018-11-03,19.0389,19.1738,18.9466,19.1099,381226.0
2018-11-04,19.0389,19.1738,18.9466,19.1099,381226.0
2018-11-05,18.9679,19.2519,18.9395,18.9537,252494.0
2018-11-06,18.8827,18.9182,18.6696,18.7974,185028.0
2018-11-07,18.9892,19.2661,18.7477,19.2661,374782.0
2018-11-08,19.4792,19.5431,19.3478,19.4863,399398.0
2018-11-09,19.4721,19.4863,18.9963,19.0957,371158.0
2018-11-10,19.4721,19.4863,18.9963,19.0957,371158.0
2018-11-11,19.4721,19.4863,18.9963,19.0957,371158.0
2018-11-12,18.9182,19.1348,18.904,19.1241,418451.0
2018-11-13,18.8827,18.8827,18.5134,18.6341,460223.0
2018-11-14,18.6128,18.8294,18.2151,18.2435,365488.0
2018-11-15,18.3216,18.5844,18.3003,18.5276,522229.0
2018-11-16,18.5205,18.8969,18.5205,18.7832,346675.0
2018-11-17,18.5205,18.8969,18.5205,18.7832,346675.0
2018-11-18,18.5205,18.8969,18.5205,18.7832,346675.0
2018-11-19,18.8045,18.8543,18.5844,18.7406,356057.0
2018-11-20,18.8827,19.0673,18.5276,18.6625,612800.0
2018-11-21,18.4708,18.6945,17.9666,18.1583,493285.0
2018-11-22,18.1299,18.414,18.0376,18.3501,239133.0
2018-11-23,18.3856,18.4921,18.2506,18.3358,137981.0
2018-11-24,18.3856,18.4921,18.2506,18.3358,137981.0
2018-11-25,18.3856,18.4921,18.2506,18.3358,137981.0
2018-11-26,18.2506,18.3714,18.0305,18.279,309100.0
2018-11-27,18.6128,18.6128,18.2009,18.5844,260365.0
2018-11-28,18.5489,18.7477,18.414,18.6554,283670.0
2018-11-29,18.8045,19.0531,18.769,18.8898,284543.0
2018-11-30,18.6767,18.7477,18.4424,18.5276,531008.0
2018-12-01,18.6767,18.7477,18.4424,18.5276,531008.0
2018-12-02,18.6767,18.7477,18.4424,18.5276,531008.0
2018-12-03,18.7761,19.6141,18.7761,19.4934,639881.0
2018-12-04,19.2022,19.3371,18.9395,19.1667,574844.0
2018-12-05,18.7122,18.9324,18.3287,18.8543,671874.0
2018-12-06,18.8187,19.2306,18.5986,19.2306,703481.0
2018-12-07,19.2803,19.2945,18.8614,18.9963,731646.0
2018-12-08,19.2803,19.2945,18.8614,18.9963,731646.0
2018-12-09,19.2803,19.2945,18.8614,18.9963,731646.0
2018-12-10,18.6483,18.7122,17.7961,18.0447,869913.0
2018-12-11,18.1441,18.3039,17.6612,17.7677,542605.0
2018-12-12,17.9453,18.0021,17.5618,17.9595,959414.0
2018-12-13,17.9524,18.1796,17.8956,18.0873,470562.0
2018-12-14,17.8885,18.0447,17.6896,17.9098,359450.0
2018-12-15,17.8885,18.0447,17.6896,17.9098,359450.0
2018-12-16,17.8885,18.0447,17.6896,17.9098,359450.0
2018-12-17,17.8316,17.9311,17.4943,17.7535,583311.0
2018-12-18,17.6115,17.6186,17.1712,17.2848,675660.0
2018-12-19,17.2564,17.544,17.0079,17.1002,603701.0
2018-12-20,16.7593,16.9795,16.3759,16.383,840338.0
2018-12-21,16.4682,16.6031,16.1486,16.2196,758362.0
2018-12-22,16.4682,16.6031,16.1486,16.2196,758362.0
2018-12-23,16.4682,16.6031,16.1486,16.2196,758362.0
2018-12-24,16.1273,16.7096,16.0137,16.6315,219652.0
2018-12-25,16.1273,16.7096,16.0137,16.6315,219652.0
2018-12-26,16.1273,16.7096,16.0137,16.6315,219652.0
2018-12-27,16.9582,16.9795,16.5818,16.7664,498539.0
2018-12-28,16.8303,16.9369,16.667,16.8943,236720.0
2018-12-29,16.8303,16.9369,16.667,16.8943,236720.0
2018-12-30,16.8303,16.9369,16.667,16.8943,236720.0
2018-12-31,17.1925,17.1996,16.7167,16.7167,281896.0
2019-01-01,17.1925,17.1996,16.7167,16.7167,281896.0
2019-01-02,16.7167,17.0363,16.596,16.596,344230.0
2019-01-03,16.7735,17.1712,16.7309,17.0079,355622.0
2019-01-04,16.7025,16.7522,16.2764,16.3475,509984.0
2019-01-05,16.7025,16.7522,16.2764,16.3475,509984.0
2019-01-06,16.7025,16.7522,16.2764,16.3475,509984.0
2019-01-07,16.8303,16.9582,16.6315,16.7096,396164.0
2019-01-08,16.7167,17.5334,16.7167,17.3843,808979.0
2019-01-09,17.9595,19.2164,17.9098,19.1738,1211355.0
2019-01-10,19.7348,19.7419,18.8756,19.2661,665348.0
2019-01-11,19.0318,19.1099,18.6838,18.8045,354723.0
2019-01-12,19.0318,19.1099,18.6838,18.8045,354723.0
2019-01-13,19.0318,19.1099,18.6838,18.8045,354723.0
2019-01-14,18.6483,19.0318,18.6412,18.9182,305853.0
2019-01-15,18.8898,19.6248,18.8258,19.4792,514249.0
2019-01-16,19.4508,19.6922,19.3762,19.4792,334416.0
2019-01-17,19.6709,19.8484,19.4863,19.7135,459415.0
2019-01-18,19.6709,19.9124,19.5431,19.8627,450626.0
2019-01-19,19.6709,19.9124,19.5431,19.8627,450626.0
2019-01-20,19.6709,19.9124,19.5431,19.8627,450626.0
2019-01-21,19.9195,20.1964,19.8484,19.9337,261692.0
2019-01-22,19.884,20.0473,19.7632,19.8627,281450.0
2019-01-23,19.8413,20.0544,19.5502,19.7419,436070.0
2019-01-24,19.7703,20.0047,19.6851,19.884,383284.0
2019-01-25,20.0473,20.1964,19.884,19.9621,361260.0
2019-01-26,20.0473,20.1964,19.884,19.9621,361260.0
2019-01-27,20.0473,20.1964,19.884,19.9621,361260.0
2019-01-28,20.0473,20.1964,19.884,19.9621,361260.0
2019-01-29,19.884,20.0544,19.7348,19.9053,336972.0
2019-01-30,20.0189,20.026,19.5786,19.7632,334995.0
2019-01-31,19.9053,20.3953,19.8911,20.2674,902546.0
2019-02-01,20.0331,20.1751,19.9905,20.1538,570770.0
2019-02-02,20.0331,20.1751,19.9905,20.1538,570770.0
2019-02-03,20.0331,20.1751,19.9905,20.1538,570770.0
2019-02-04,20.0615,20.1822,19.9905,20.1467,418107.0
2019-02-05,20.2319,20.4521,20.097,20.1893,677035.0
2019-02-06,20.31,20.4095,20.2035,20.31,585816.0
2019-02-07,20.4876,20.6367,20.2035,20.5373,578348.0
2019-02-08,20.5231,20.9492,20.5231,20.7077,525360.0
2019-02-09,20.5231,20.9492,20.5231,20.7077,525360.0
2019-02-10,20.5231,20.9492,20.5231,20.7077,525360.0
2019-02-11,20.6722,20.9492,20.6651,20.6864,317866.0
2019-02-12,20.8142,20.9137,20.6509,20.8071,434990.0
2019-02-13,20.9492,20.9492,20.6651,20.7361,627691.0
2019-02-14,21.6664,23.037,21.6664,22.7884,1238729.0
2019-02-15,22.7884,23.3423,22.3837,23.1506,993621.0
2019-02-16,22.7884,23.3423,22.3837,23.1506,993621.0
2019-02-17,22.7884,23.3423,22.3837,23.1506,993621.0
2019-02-18,23.2855,23.7471,23.2358,23.3779,823445.0
2019-02-19,23.2456,23.4636,23.064,23.2021,580515.0
2019-02-20,23.2456,23.8922,23.2456,23.8922,665006.0
2019-02-21,24.052,24.1101,23.5725,23.5943,1374372.0
2019-02-22,23.5653,23.8268,23.4781,23.7251,641427.0
2019-02-23,23.5653,23.8268,23.4781,23.7251,641427.0
2019-02-24,23.5653,23.8268,23.4781,23.7251,641427.0
2019-02-25,23.7614,24.466,23.7614,24.4588,702797.0
2019-02-26,24.437,24.7058,24.19,24.6694,713455.0
2019-02-27,24.6549,25.4249,24.6041,25.2215,691161.0
2019-02-28,25.0835,25.3668,24.3353,25.3232,651748.0
2019-03-01,25.0908,25.8027,25.0908,25.592,590929.0
2019-03-02,25.0908,25.8027,25.0908,25.592,590929.0
2019-03-03,25.0908,25.8027,25.0908,25.592,590929.0
