,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2011-03-16,20.2559,20.4719,19.6255,19.7189,1188479.0
2011-03-17,20.2793,20.4311,20.0925,20.2092,633865.0
2011-03-18,20.6237,20.6646,20.0808,20.2501,403627.0
2011-03-19,20.6237,20.6646,20.0808,20.2501,403627.0
2011-03-20,20.6237,20.6646,20.0808,20.2501,403627.0
2011-03-21,20.5128,20.6441,20.3026,20.6062,446995.0
2011-03-22,20.542,20.5652,20.1976,20.3377,316620.0
2011-03-23,20.2034,20.6091,20.1275,20.4369,192475.0
2011-03-24,20.6179,20.9564,20.4194,20.8922,462998.0
2011-03-25,20.8805,20.9252,20.6937,20.7346,301707.0
2011-03-26,20.8805,20.9252,20.6937,20.7346,301707.0
2011-03-27,20.8805,20.9252,20.6937,20.7346,301707.0
2011-03-28,20.7113,20.8805,20.5712,20.5887,181639.0
2011-03-29,20.4836,20.9623,20.4486,20.863,240493.0
2011-03-30,20.9564,21.4059,20.7871,21.3884,500613.0
2011-03-31,21.4234,21.4409,20.9506,20.9798,762039.0
2011-04-01,21.1666,21.3583,20.863,20.9506,331037.0
2011-04-02,21.1666,21.3583,20.863,20.9506,331037.0
2011-04-03,21.1666,21.3583,20.863,20.9506,331037.0
2011-04-04,20.9915,21.2804,20.9915,21.1374,282615.0
2011-04-05,21.0148,21.3942,21.0148,21.3709,384140.0
2011-04-06,21.4176,21.5227,21.1491,21.1607,471491.0
2011-04-07,21.1491,21.3884,20.9564,21.1024,244173.0
2011-04-08,21.1082,21.2425,20.4953,20.6003,319642.0
2011-04-09,21.1082,21.2425,20.4953,20.6003,319642.0
2011-04-10,21.1082,21.2425,20.4953,20.6003,319642.0
2011-04-11,20.5536,20.6354,20.0575,20.18,747854.0
2011-04-12,19.8473,19.8473,19.3745,19.4212,1100928.0
2011-04-13,19.4562,19.5554,19.1176,19.3219,1020806.0
2011-04-14,19.2461,19.3511,18.8141,19.0009,1057863.0
2011-04-15,18.925,19.3453,18.9016,19.2344,934433.0
2011-04-16,18.925,19.3453,18.9016,19.2344,934433.0
2011-04-17,18.925,19.3453,18.9016,19.2344,934433.0
2011-04-18,19.1994,19.1994,18.6798,19.0009,755095.0
2011-04-19,19.1176,19.3161,19.0826,19.1877,949026.0
2011-04-20,19.8006,20.1275,19.4912,19.6605,711968.0
2011-04-21,19.6839,19.8006,19.4796,19.6547,455828.0
2011-04-22,19.6839,19.8006,19.4796,19.6547,455828.0
2011-04-23,19.6839,19.8006,19.4796,19.6547,455828.0
2011-04-24,19.6839,19.8006,19.4796,19.6547,455828.0
2011-04-25,19.6605,19.7415,19.3279,19.6197,431736.0
2011-04-26,19.7014,19.7014,19.3628,19.5379,534950.0
2011-04-27,19.6605,19.6722,18.9834,19.2986,570271.0
2011-04-28,19.2285,19.5087,19.1643,19.4037,758450.0
2011-04-29,19.357,19.7656,19.357,19.6255,361699.0
2011-04-30,19.357,19.7656,19.357,19.6255,361699.0
2011-05-01,19.357,19.7656,19.357,19.6255,361699.0
2011-05-02,19.8356,19.859,19.5379,19.5613,624642.0
2011-05-03,19.5671,19.6897,19.0884,19.3686,375701.0
2011-05-04,19.392,19.7014,18.7324,19.4387,1322336.0
2011-05-05,18.9367,19.6197,18.5981,19.2636,1605452.0
2011-05-06,19.4679,19.5438,18.6331,18.9133,1436151.0
2011-05-07,19.4679,19.5438,18.6331,18.9133,1436151.0
2011-05-08,19.4679,19.5438,18.6331,18.9133,1436151.0
2011-05-09,18.9892,19.6839,18.9483,19.5905,417200.0
2011-05-10,19.5496,19.608,19.0242,19.2869,606801.0
2011-05-11,19.141,19.1702,18.7791,18.8549,802360.0
2011-05-12,18.7849,19.1293,18.6565,19.0301,298513.0
2011-05-13,19.0301,19.0826,18.6506,18.6857,452642.0
2011-05-14,19.0301,19.0826,18.6506,18.6857,452642.0
2011-05-15,19.0301,19.0826,18.6506,18.6857,452642.0
2011-05-16,18.6915,19.211,18.4347,18.4989,356598.0
2011-05-17,18.3938,18.5981,18.0961,18.3996,814089.0
2011-05-18,18.388,18.6973,18.3588,18.4697,373709.0
2011-05-19,18.5105,18.7324,18.3413,18.493,381695.0
2011-05-20,18.4405,18.458,18.1253,18.1778,253002.0
2011-05-21,18.4405,18.458,18.1253,18.1778,253002.0
2011-05-22,18.4405,18.458,18.1253,18.1778,253002.0
2011-05-23,17.8217,18.0669,17.688,17.9968,342452.0
2011-05-24,17.8159,18.2537,17.6816,17.8217,530659.0
2011-05-25,17.7692,18.0552,17.6466,17.9677,552161.0
2011-05-26,18.0844,18.0844,17.5824,17.991,493998.0
2011-05-27,18.1545,18.3471,17.956,18.1136,447875.0
2011-05-28,18.1545,18.3471,17.956,18.1136,447875.0
2011-05-29,18.1545,18.3471,17.956,18.1136,447875.0
2011-05-30,18.1545,18.3471,17.956,18.1136,447875.0
2011-05-31,18.3121,18.4288,17.9501,18.1545,505655.0
2011-06-01,18.1486,18.1778,17.7867,17.8334,368433.0
2011-06-02,17.9172,18.1865,17.8753,18.0369,413143.0
2011-06-03,17.8154,18.1386,17.7137,17.971,335532.0
2011-06-04,17.8154,18.1386,17.7137,17.971,335532.0
2011-06-05,17.8154,18.1386,17.7137,17.971,335532.0
2011-06-06,18.6473,18.6473,17.7137,17.8035,388815.0
2011-06-07,17.9531,18.1865,17.8573,17.977,355829.0
2011-06-08,17.8633,18.0847,17.4923,17.612,401153.0
2011-06-09,17.606,17.971,17.5581,17.8035,251514.0
2011-06-10,17.7736,17.971,17.612,17.8454,331790.0
2011-06-11,17.7736,17.971,17.612,17.8454,331790.0
2011-06-12,17.7736,17.971,17.612,17.8454,331790.0
2011-06-13,17.8514,17.8873,17.4863,17.5342,318855.0
2011-06-14,17.7855,17.9411,17.618,17.9172,599140.0
2011-06-15,17.7017,17.8154,17.217,17.3008,516618.0
2011-06-16,17.3487,17.4085,16.8699,17.0315,254722.0
2011-06-17,17.1991,17.4145,17.0614,17.1631,433480.0
2011-06-18,17.1991,17.4145,17.0614,17.1631,433480.0
2011-06-19,17.1991,17.4145,17.0614,17.1631,433480.0
2011-06-20,17.1631,17.3546,17.0674,17.1332,240024.0
2011-06-21,17.3008,17.4145,17.1033,17.3726,269312.0
2011-06-22,17.3906,17.6359,17.2828,17.5043,616435.0
2011-06-23,17.1512,17.4863,16.9716,17.4803,415215.0
2011-06-24,17.5043,17.6599,17.223,17.4145,334295.0
2011-06-25,17.5043,17.6599,17.223,17.4145,334295.0
2011-06-26,17.5043,17.6599,17.223,17.4145,334295.0
2011-06-27,17.3546,17.5461,17.223,17.4863,302581.0
2011-06-28,17.5222,17.6778,17.4624,17.5641,939760.0
2011-06-29,17.7496,17.7736,17.4923,17.7436,1281999.0
2011-06-30,17.8095,17.8573,17.6299,17.6718,716679.0
2011-07-01,17.7376,18.6353,17.6299,18.5994,1097130.0
2011-07-02,17.7376,18.6353,17.6299,18.5994,1097130.0
2011-07-03,17.7376,18.6353,17.6299,18.5994,1097130.0
2011-07-04,17.7376,18.6353,17.6299,18.5994,1097130.0
2011-07-05,18.6293,18.6293,18.1745,18.2463,335204.0
2011-07-06,18.2343,18.3533,18.0728,18.3062,325479.0
2011-07-07,18.4917,18.6473,18.4079,18.5635,344154.0
2011-07-08,18.2882,18.3361,18.1506,18.2523,226134.0
2011-07-09,18.2882,18.3361,18.1506,18.2523,226134.0
2011-07-10,18.2882,18.3361,18.1506,18.2523,226134.0
2011-07-11,17.8633,18.0907,17.5641,17.612,302875.0
2011-07-12,17.5162,17.7436,17.2948,17.4504,245498.0
2011-07-13,17.6658,17.9291,17.5521,17.7915,408515.0
2011-07-14,17.9351,17.9531,17.3666,17.4504,152872.0
2011-07-15,17.6479,17.8813,17.3546,17.8693,281375.0
2011-07-16,17.6479,17.8813,17.3546,17.8693,281375.0
2011-07-17,17.6479,17.8813,17.3546,17.8693,281375.0
2011-07-18,17.7376,17.7616,17.205,17.3307,421386.0
2011-07-19,17.5043,17.6419,17.2828,17.6359,177729.0
2011-07-20,17.6718,17.7736,17.5821,17.6778,141325.0
2011-07-21,17.8454,18.4139,17.7137,18.4139,515522.0
2011-07-22,18.3241,18.4019,17.9112,18.0967,382840.0
2011-07-23,18.3241,18.4019,17.9112,18.0967,382840.0
2011-07-24,18.3241,18.4019,17.9112,18.0967,382840.0
2011-07-25,17.9172,18.0428,17.7556,17.9651,241766.0
2011-07-26,17.9471,17.9471,17.0913,17.4444,630724.0
2011-07-27,17.3846,17.4205,17.0554,17.1691,393553.0
2011-07-28,17.2709,17.3367,17.0913,17.1991,201891.0
2011-07-29,17.0554,17.3606,16.9657,17.3487,228544.0
2011-07-30,17.0554,17.3606,16.9657,17.3487,228544.0
2011-07-31,17.0554,17.3606,16.9657,17.3487,228544.0
2011-08-01,17.6299,17.7077,17.0315,17.205,523387.0
2011-08-02,16.9357,17.2709,16.7442,16.7742,541468.0
2011-08-03,17.1572,17.1572,16.0022,16.4271,631032.0
2011-08-04,15.9364,16.2475,15.0028,15.2122,1325699.0
2011-08-05,15.2242,15.5833,14.2488,14.9549,964723.0
2011-08-06,15.2242,15.5833,14.2488,14.9549,964723.0
2011-08-07,15.2242,15.5833,14.2488,14.9549,964723.0
2011-08-08,14.4223,14.6078,12.9143,13.1835,1834037.0
2011-08-09,13.4768,13.9196,12.8664,13.9017,973517.0
2011-08-10,13.5247,13.5665,12.9442,13.2015,1241645.0
2011-08-11,13.1656,13.9376,13.1656,13.794,1169528.0
2011-08-12,13.9256,14.177,13.7461,14.1051,986271.0
2011-08-13,13.9256,14.177,13.7461,14.1051,986271.0
2011-08-14,13.9256,14.177,13.7461,14.1051,986271.0
2011-08-15,14.2488,14.6018,14.1231,14.548,512276.0
2011-08-16,14.3086,14.5959,14.147,14.3744,775379.0
2011-08-17,14.4822,14.6557,14.2129,14.4283,336148.0
2011-08-18,14.171,14.171,13.5306,13.7102,529799.0
2011-08-19,13.4349,13.9316,13.39,13.4828,511572.0
2011-08-20,13.4349,13.9316,13.39,13.4828,511572.0
2011-08-21,13.4349,13.9316,13.39,13.4828,511572.0
2011-08-22,13.9017,13.9316,13.3032,13.387,629528.0
2011-08-23,13.5486,13.9256,13.3391,13.9017,579289.0
2011-08-24,13.8358,14.0932,13.6982,14.0872,392100.0
2011-08-25,14.171,14.3146,13.7221,13.8418,556793.0
2011-08-26,13.6563,14.165,13.4828,14.147,441514.0
2011-08-27,13.6563,14.165,13.4828,14.147,441514.0
2011-08-28,13.6563,14.165,13.4828,14.147,441514.0
2011-08-29,14.3804,14.8292,14.3336,14.8113,261493.0
2011-08-30,14.6677,14.937,14.5061,14.8472,549323.0
2011-08-31,14.9908,15.3259,14.9908,15.1883,739818.0
2011-09-01,15.2063,15.32,15.0327,15.1165,302464.0
2011-09-02,14.7634,14.943,14.4103,14.6497,608022.0
2011-09-03,14.7634,14.943,14.4103,14.6497,608022.0
2011-09-04,14.7634,14.943,14.4103,14.6497,608022.0
2011-09-05,14.7634,14.943,14.4103,14.6497,608022.0
2011-09-06,14.0932,14.3625,13.9795,14.2907,474409.0
2011-09-07,14.5659,14.925,14.4642,14.8951,310654.0
2011-09-08,14.7036,14.9489,14.5839,14.6856,295404.0
2011-09-09,14.4462,14.4702,13.9436,14.0812,296750.0
2011-09-10,14.4462,14.4702,13.9436,14.0812,296750.0
2011-09-11,14.4462,14.4702,13.9436,14.0812,296750.0
2011-09-12,13.6503,14.1291,13.4947,13.9136,459950.0
2011-09-13,13.9436,14.2787,13.788,14.171,712796.0
2011-09-14,14.3505,14.5659,13.9017,14.3266,392946.0
2011-09-15,14.4702,14.8352,14.3505,14.5839,289561.0
2011-09-16,14.7036,14.7155,14.1889,14.4642,283200.0
2011-09-17,14.7036,14.7155,14.1889,14.4642,283200.0
2011-09-18,14.7036,14.7155,14.1889,14.4642,283200.0
2011-09-19,14.0632,14.3445,13.9675,14.2607,216493.0
2011-09-20,14.2787,14.3804,14.0094,14.0812,474893.0
2011-09-21,14.0333,14.0333,13.3511,13.375,943457.0
2011-09-22,14.2428,14.2428,12.1004,12.232,1037421.0
2011-09-23,12.1303,12.3398,11.8071,12.0944,1437356.0
2011-09-24,12.1303,12.3398,11.8071,12.0944,1437356.0
2011-09-25,12.1303,12.3398,11.8071,12.0944,1437356.0
2011-09-26,12.9681,12.9681,12.0884,12.4953,1460844.0
2011-09-27,12.9741,13.1656,12.8125,12.8783,896633.0
2011-09-28,12.9322,13.028,12.3637,12.4594,519548.0
2011-09-29,12.7347,12.9322,12.4834,12.7646,533622.0
2011-09-30,12.4894,12.6988,12.3816,12.4654,370420.0
2011-10-01,12.4894,12.6988,12.3816,12.4654,370420.0
2011-10-02,12.4894,12.6988,12.3816,12.4654,370420.0
2011-10-03,12.2739,12.5851,11.867,11.9089,606491.0
2011-10-04,11.7174,12.256,11.49,12.2261,626878.0
2011-10-05,12.238,12.3936,12.0226,12.3876,999438.0
2011-10-06,12.4654,12.8305,12.3697,12.6868,762597.0
2011-10-07,12.8484,12.8843,12.0764,12.2261,757609.0
2011-10-08,12.8484,12.8843,12.0764,12.2261,757609.0
2011-10-09,12.8484,12.8843,12.0764,12.2261,757609.0
2011-10-10,12.6509,12.6629,12.3278,12.5432,597218.0
2011-10-11,12.4654,12.5522,12.3218,12.4175,728216.0
2011-10-12,12.5851,12.8305,12.5432,12.7168,1449382.0
2011-10-13,12.7168,12.8305,12.2979,12.7826,833267.0
2011-10-14,13.0399,13.2374,12.9262,13.2314,538934.0
2011-10-15,13.0399,13.2374,12.9262,13.2314,538934.0
2011-10-16,13.0399,13.2374,12.9262,13.2314,538934.0
2011-10-17,13.1117,13.2314,12.6749,12.7467,355875.0
2011-10-18,12.7826,13.2314,12.4654,13.1357,468645.0
2011-10-19,13.1357,13.1357,12.5612,12.6689,494394.0
2011-10-20,12.615,12.7946,12.3697,12.6629,458621.0
2011-10-21,12.8903,13.1058,12.7946,13.1058,386933.0
2011-10-22,12.8903,13.1058,12.7946,13.1058,386933.0
2011-10-23,12.8903,13.1058,12.7946,13.1058,386933.0
2011-10-24,13.1716,13.6563,13.1177,13.6563,774669.0
2011-10-25,13.6563,13.7341,13.2135,13.5606,577763.0
2011-10-26,13.764,14.0992,13.381,14.0094,738749.0
2011-10-27,14.6437,15.296,14.3535,15.1883,956531.0
2011-10-28,15.1105,15.703,14.9789,15.679,596357.0
2011-10-29,15.1105,15.703,14.9789,15.679,596357.0
2011-10-30,15.1105,15.703,14.9789,15.679,596357.0
2011-10-31,15.5713,15.5713,14.6796,14.6856,716273.0
2011-11-01,14.2009,15.4157,13.8957,14.2966,842314.0
2011-11-02,14.5001,14.8472,14.2667,14.7933,1097814.0
2011-11-03,14.9848,15.3319,14.943,15.0806,754378.0
2011-11-04,14.913,15.3678,14.7155,15.32,511226.0
2011-11-05,14.913,15.3678,14.7155,15.32,511226.0
2011-11-06,14.913,15.3678,14.7155,15.32,511226.0
2011-11-07,15.2601,15.4935,15.0686,15.4815,533734.0
2011-11-08,15.4696,15.6551,15.1285,15.5952,564201.0
2011-11-09,14.907,15.1584,14.4702,14.8532,605259.0
2011-11-10,15.1105,15.1345,14.8053,14.8711,567058.0
2011-11-11,15.1404,15.4875,15.0207,15.3678,263005.0
2011-11-12,15.1404,15.4875,15.0207,15.3678,263005.0
2011-11-13,15.1404,15.4875,15.0207,15.3678,263005.0
2011-11-14,15.2003,15.5833,15.1105,15.3978,391935.0
2011-11-15,15.2841,15.5354,15.0985,15.4397,342766.0
2011-11-16,15.308,15.3858,15.0207,15.0806,448309.0
2011-11-17,14.9011,14.9011,12.2679,12.3697,2604075.0
2011-11-18,12.8185,12.8664,12.232,12.244,1218914.0
2011-11-19,12.8185,12.8664,12.232,12.244,1218914.0
2011-11-20,12.8185,12.8664,12.232,12.244,1218914.0
2011-11-21,11.8251,11.879,11.5199,11.6396,1091896.0
2011-11-22,11.7473,11.7593,11.3643,11.466,1004292.0
2011-11-23,11.4002,11.4889,11.107,11.1608,656219.0
2011-11-24,11.4002,11.4889,11.107,11.1608,656219.0
2011-11-25,11.2267,11.6336,11.2267,11.5618,587362.0
2011-11-26,11.2267,11.6336,11.2267,11.5618,587362.0
2011-11-27,11.2267,11.6336,11.2267,11.5618,587362.0
2011-11-28,11.9208,11.9986,9.569,9.5929,4698962.0
2011-11-29,9.575,9.5929,9.1621,9.2997,2788526.0
2011-11-30,9.9281,10.1315,9.8323,9.9819,1637418.0
2011-12-01,9.9939,10.1016,9.8862,10.0118,915677.0
2011-12-02,10.3649,10.3649,10.0298,10.2093,1025891.0
2011-12-03,10.3649,10.3649,10.0298,10.2093,1025891.0
2011-12-04,10.3649,10.3649,10.0298,10.2093,1025891.0
2011-12-05,10.6462,10.9993,10.341,10.6821,1502620.0
2011-12-06,10.6761,10.9394,10.5684,10.8437,912667.0
2011-12-07,10.8437,11.1908,10.6821,11.1608,892052.0
2011-12-08,11.0531,11.1728,10.8496,10.8856,1034074.0
2011-12-09,10.9514,11.2626,10.9394,11.1608,945242.0
2011-12-10,10.9514,11.2626,10.9394,11.1608,945242.0
2011-12-11,10.9514,11.2626,10.9394,11.1608,945242.0
2011-12-12,10.9813,11.0711,10.5325,10.7778,946372.0
2011-12-13,10.7958,10.8796,10.2931,10.4128,1225701.0
2011-12-14,10.3829,10.4539,10.1555,10.4068,994976.0
2011-12-15,10.5026,10.5325,10.2991,10.3769,805584.0
2011-12-16,10.6581,10.8676,10.329,10.4307,1113693.0
2011-12-17,10.6581,10.8676,10.329,10.4307,1113693.0
2011-12-18,10.6581,10.8676,10.329,10.4307,1113693.0
2011-12-19,10.4188,10.4786,10.0298,10.0597,461112.0
2011-12-20,10.323,10.5804,10.2093,10.5744,1928117.0
2011-12-21,10.6222,10.724,10.5085,10.7,942098.0
2011-12-22,10.7,10.8257,10.4487,10.4846,1434511.0
2011-12-23,10.5325,10.6462,10.3589,10.5804,429087.0
2011-12-24,10.5325,10.6462,10.3589,10.5804,429087.0
2011-12-25,10.5325,10.6462,10.3589,10.5804,429087.0
2011-12-26,10.5325,10.6462,10.3589,10.5804,429087.0
2011-12-27,10.6163,10.7599,10.5744,10.6941,329817.0
2011-12-28,10.6941,10.718,10.4487,10.4906,457650.0
2011-12-29,10.4726,10.8796,10.335,10.8257,498289.0
2011-12-30,10.7958,11.0172,10.7958,11.0052,229416.0
2011-12-31,10.7958,11.0172,10.7958,11.0052,229416.0
2012-01-01,10.7958,11.0172,10.7958,11.0052,229416.0
2012-01-02,10.7958,11.0172,10.7958,11.0052,229416.0
2012-01-03,11.3643,11.5259,11.2985,11.4182,408024.0
2012-01-04,11.3164,11.5917,11.3164,11.5019,408738.0
2012-01-05,11.3763,11.5857,11.2865,11.4421,452091.0
2012-01-06,11.4301,11.5498,11.1489,11.1668,573254.0
2012-01-07,11.4301,11.5498,11.1489,11.1668,573254.0
2012-01-08,11.4301,11.5498,11.1489,11.1668,573254.0
2012-01-09,11.2745,11.3344,11.0531,11.1608,413640.0
2012-01-10,11.3104,12.1363,11.3104,12.0764,1039507.0
2012-01-11,12.0046,12.1901,11.9388,12.1303,460197.0
2012-01-12,12.1004,12.6509,12.0884,12.645,834869.0
2012-01-13,12.4475,12.4535,11.8191,12.1004,733348.0
2012-01-14,12.4475,12.4535,11.8191,12.1004,733348.0
2012-01-15,12.4475,12.4535,11.8191,12.1004,733348.0
2012-01-16,12.4475,12.4535,11.8191,12.1004,733348.0
2012-01-17,12.3218,12.8305,12.3158,12.5013,598771.0
2012-01-18,12.4235,13.0818,12.4235,13.0818,671421.0
2012-01-19,13.1656,13.6443,13.0519,13.5845,1287739.0
2012-01-20,13.6324,13.9855,13.6084,13.6623,1285753.0
2012-01-21,13.6324,13.9855,13.6084,13.6623,1285753.0
2012-01-22,13.6324,13.9855,13.6084,13.6623,1285753.0
2012-01-23,13.6204,13.8717,13.5276,13.5486,590871.0
2012-01-24,13.7221,13.7221,13.3332,13.5606,836452.0
2012-01-25,13.6743,13.8957,13.4648,13.8598,747054.0
2012-01-26,13.9914,14.159,13.5187,13.6324,1142104.0
2012-01-27,13.5905,13.8179,13.5725,13.7461,1007237.0
2012-01-28,13.5905,13.8179,13.5725,13.7461,1007237.0
2012-01-29,13.5905,13.8179,13.5725,13.7461,1007237.0
2012-01-30,14.171,14.171,12.9741,13.5247,1300946.0
2012-01-31,13.6084,13.6743,13.2195,13.5665,921740.0
2012-02-01,13.6084,13.9555,13.5306,13.9136,995508.0
2012-02-02,13.9436,14.3984,13.8299,14.2069,861715.0
2012-02-03,14.6377,14.6377,14.2308,14.3445,461668.0
2012-02-04,14.6377,14.6377,14.2308,14.3445,461668.0
2012-02-05,14.6377,14.6377,14.2308,14.3445,461668.0
2012-02-06,14.1949,14.3565,14.0812,14.2488,385118.0
2012-02-07,14.1291,14.3505,14.0333,14.2727,625698.0
2012-02-08,14.3744,14.4881,14.0154,14.1291,416874.0
2012-02-09,14.2308,14.2667,13.9555,14.0393,298011.0
2012-02-10,13.782,13.788,13.4169,13.4947,533178.0
2012-02-11,13.782,13.788,13.4169,13.4947,533178.0
2012-02-12,13.782,13.788,13.4169,13.4947,533178.0
2012-02-13,14.3026,14.3026,13.4947,13.6922,457245.0
2012-02-14,13.4947,13.5845,13.0339,13.2434,464307.0
2012-02-15,13.2374,13.2374,12.8783,13.0519,470715.0
2012-02-16,12.9561,13.2913,12.8245,13.2793,470382.0
2012-02-17,13.3212,13.375,12.7287,12.9502,646287.0
2012-02-18,13.3212,13.375,12.7287,12.9502,646287.0
2012-02-19,13.3212,13.375,12.7287,12.9502,646287.0
2012-02-20,13.3212,13.375,12.7287,12.9502,646287.0
2012-02-21,12.9502,13.5486,12.8065,13.4528,940520.0
2012-02-22,12.9561,13.3451,12.0286,13.3272,2107343.0
2012-02-23,13.3032,13.6623,13.2374,13.6563,1110996.0
2012-02-24,13.6922,14.2787,13.6264,14.2368,1013023.0
2012-02-25,13.6922,14.2787,13.6264,14.2368,1013023.0
2012-02-26,13.6922,14.2787,13.6264,14.2368,1013023.0
2012-02-27,14.1949,14.2966,13.9196,14.1829,614510.0
2012-02-28,14.2547,14.4163,14.1111,14.3086,669196.0
2012-02-29,14.3206,14.5121,14.0632,14.147,687337.0
2012-03-01,14.147,14.4822,14.147,14.4283,566238.0
2012-03-02,14.4283,14.5959,14.3445,14.56,602364.0
2012-03-03,14.4283,14.5959,14.3445,14.56,602364.0
2012-03-04,14.4283,14.5959,14.3445,14.56,602364.0
2012-03-05,14.4403,14.5659,13.8299,13.9855,871353.0
2012-03-06,13.8717,14.0154,13.4349,13.6862,577134.0
2012-03-07,13.8478,13.8478,13.4828,13.6324,760512.0
2012-03-08,13.9017,14.0812,13.8119,13.9017,770240.0
2012-03-09,13.9795,14.2069,13.9077,14.0273,687041.0
2012-03-10,13.9795,14.2069,13.9077,14.0273,687041.0
2012-03-11,13.9795,14.2069,13.9077,14.0273,687041.0
2012-03-12,14.1889,14.2607,13.6204,13.6743,696919.0
2012-03-13,13.758,14.0034,13.5905,13.9077,1061034.0
2012-03-14,14.0034,14.3924,14.0034,14.3505,970930.0
2012-03-15,14.2368,14.8711,14.177,14.8711,743915.0
2012-03-16,14.9789,15.0447,14.7933,14.8771,1079157.0
2012-03-17,14.9789,15.0447,14.7933,14.8771,1079157.0
2012-03-18,14.9789,15.0447,14.7933,14.8771,1079157.0
2012-03-19,14.7634,14.9669,14.6318,14.7814,669901.0
2012-03-20,14.4343,14.6437,14.171,14.4522,555053.0
2012-03-21,14.4403,14.6377,14.2308,14.2727,561752.0
2012-03-22,14.0573,14.1051,13.2733,13.4828,758587.0
2012-03-23,13.6025,14.1829,13.405,14.0872,577501.0
2012-03-24,13.6025,14.1829,13.405,14.0872,577501.0
2012-03-25,13.6025,14.1829,13.405,14.0872,577501.0
2012-03-26,14.2248,14.554,14.171,14.554,652055.0
2012-03-27,14.5659,14.7814,14.53,14.53,1072832.0
2012-03-28,14.6318,14.6318,14.0273,14.165,666140.0
2012-03-29,13.9795,14.3984,13.8478,14.3325,738156.0
2012-03-30,14.4403,14.4881,13.9735,14.171,508309.0
2012-03-31,14.4403,14.4881,13.9735,14.171,508309.0
2012-04-01,14.4403,14.4881,13.9735,14.171,508309.0
2012-04-02,14.147,14.6018,13.9196,14.3565,667823.0
2012-04-03,14.3625,14.53,14.171,14.3206,593397.0
2012-04-04,14.0692,14.0932,13.782,13.9256,415723.0
2012-04-05,13.8059,14.1051,13.7102,13.9675,355502.0
2012-04-06,13.8059,14.1051,13.7102,13.9675,355502.0
2012-04-07,13.8059,14.1051,13.7102,13.9675,355502.0
2012-04-08,13.8059,14.1051,13.7102,13.9675,355502.0
2012-04-09,13.7221,14.1111,13.6503,13.9675,508259.0
2012-04-10,13.9675,14.1351,13.6803,13.8179,523959.0
2012-04-11,14.0573,14.2966,13.9974,14.0752,530233.0
2012-04-12,14.0872,14.7814,14.0752,14.7574,563946.0
2012-04-13,14.6318,14.6318,14.2488,14.3565,370298.0
2012-04-14,14.6318,14.6318,14.2488,14.3565,370298.0
2012-04-15,14.6318,14.6318,14.2488,14.3565,370298.0
2012-04-16,14.4462,14.6078,14.0752,14.4343,577276.0
2012-04-17,14.4881,14.7155,14.177,14.2188,1270439.0
2012-04-18,14.147,14.177,12.7228,12.8305,2520766.0
2012-04-19,12.9083,13.2195,12.627,12.9382,1373417.0
2012-04-20,13.1656,13.4469,13.0579,13.2554,1183572.0
2012-04-21,13.1656,13.4469,13.0579,13.2554,1183572.0
2012-04-22,13.1656,13.4469,13.0579,13.2554,1183572.0
2012-04-23,12.9561,13.0639,12.7228,12.8484,823037.0
2012-04-24,12.9262,13.3212,12.8305,13.1177,511752.0
2012-04-25,13.4349,13.9795,13.0698,13.7999,943306.0
2012-04-26,13.7999,14.4163,13.6623,14.3804,1297645.0
2012-04-27,14.3685,14.4941,14.165,14.2607,1140194.0
2012-04-28,14.3685,14.4941,14.165,14.2607,1140194.0
2012-04-29,14.3685,14.4941,14.165,14.2607,1140194.0
2012-04-30,14.2727,14.4044,14.0692,14.1949,860639.0
2012-05-01,14.171,14.6916,14.171,14.4223,787769.0
2012-05-02,14.2787,14.4941,14.2248,14.4881,644712.0
2012-05-03,14.4511,14.624,14.2535,14.3276,409971.0
2012-05-04,14.2782,14.2905,13.815,13.9015,629812.0
2012-05-05,14.2782,14.2905,13.815,13.9015,629812.0
2012-05-06,14.2782,14.2905,13.815,13.9015,629812.0
2012-05-07,13.9076,14.0759,13.7038,13.9879,852829.0
2012-05-08,13.815,13.815,13.1851,13.3889,941930.0
2012-05-09,13.1357,13.4692,12.8022,13.3024,865292.0
2012-05-10,13.5247,13.6977,13.2592,13.3024,580818.0
2012-05-11,13.1295,13.5309,13.111,13.1233,471236.0
2012-05-12,13.1295,13.5309,13.111,13.1233,471236.0
2012-05-13,13.1295,13.5309,13.111,13.1233,471236.0
2012-05-14,12.9257,12.9319,12.3359,12.3452,842218.0
2012-05-15,12.4008,12.4872,11.8388,11.9129,794919.0
2012-05-16,12.1414,12.2587,11.635,11.7153,843832.0
2012-05-17,11.8202,11.9314,11.4868,11.567,538202.0
2012-05-18,11.7029,11.7029,11.283,11.3632,540973.0
2012-05-19,11.7029,11.7029,11.283,11.3632,540973.0
