,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity
2011-03-16,2.9228,2.9228,2.8845,2.8845,145221.0
2011-03-17,2.8707,2.9336,2.8691,2.9152,125748.0
2011-03-18,2.9297,2.9689,2.9152,2.9512,145242.0
2011-03-19,2.9297,2.9689,2.9152,2.9512,145242.0
2011-03-20,2.9297,2.9689,2.9152,2.9512,145242.0
2011-03-21,2.9535,2.9919,2.9389,2.9919,51407.0
2011-03-22,2.9919,3.0302,2.9919,3.0302,106107.0
2011-03-23,3.0302,3.0341,3.0095,3.0279,119302.0
2011-03-24,3.0279,3.0571,3.0264,3.0571,90083.0
2011-03-25,3.0318,3.1023,3.0318,3.0916,88172.0
2011-03-26,3.0318,3.1023,3.0318,3.0916,88172.0
2011-03-27,3.0318,3.1023,3.0318,3.0916,88172.0
2011-03-28,3.0694,3.1062,3.0601,3.0901,114210.0
2011-03-29,3.0732,3.074,3.0632,3.0686,47739.0
2011-03-30,3.0724,3.0724,3.0532,3.0647,39227.0
2011-03-31,3.0647,3.0763,3.0578,3.0686,138789.0
2011-04-01,3.0778,3.0839,3.0578,3.0578,225980.0
2011-04-02,3.0778,3.0839,3.0578,3.0578,225980.0
2011-04-03,3.0778,3.0839,3.0578,3.0578,225980.0
2011-04-04,3.0686,3.0916,3.0586,3.0916,90640.0
2011-04-05,3.0916,3.0916,3.0571,3.0686,116559.0
2011-04-06,3.0686,3.0763,3.0379,3.0571,121348.0
2011-04-07,3.0571,3.0678,3.0256,3.0256,92876.0
2011-04-08,3.0325,3.0586,3.0187,3.0586,69059.0
2011-04-09,3.0325,3.0586,3.0187,3.0586,69059.0
2011-04-10,3.0325,3.0586,3.0187,3.0586,69059.0
2011-04-11,3.0402,3.0686,3.0402,3.0686,66633.0
2011-04-12,3.0532,3.0916,2.9926,3.0371,97030.0
2011-04-13,3.0379,3.0532,3.0256,3.0302,60279.0
2011-04-14,3.0164,3.0287,2.9995,3.0141,54750.0
2011-04-15,3.0141,3.0302,3.0072,3.0149,130855.0
2011-04-16,3.0141,3.0302,3.0072,3.0149,130855.0
2011-04-17,3.0141,3.0302,3.0072,3.0149,130855.0
2011-04-18,3.0302,3.0456,3.0157,3.0448,127970.0
2011-04-19,3.0379,3.0379,3.0164,3.0164,31758.0
2011-04-20,3.0302,3.0448,3.0249,3.0448,64581.0
2011-04-21,3.0471,3.0839,3.0463,3.0839,51287.0
2011-04-22,3.0471,3.0839,3.0463,3.0839,51287.0
2011-04-23,3.0471,3.0839,3.0463,3.0839,51287.0
2011-04-24,3.0471,3.0839,3.0463,3.0839,51287.0
2011-04-25,3.0471,3.0839,3.0463,3.0839,51287.0
2011-04-26,3.0901,3.1223,3.0839,3.1223,50793.0
2011-04-27,3.1,3.1376,3.0947,3.1376,87749.0
2011-04-28,3.1453,3.2182,3.1277,3.1277,158423.0
2011-04-29,3.1614,3.176,3.1453,3.1606,31582.0
2011-04-30,3.1614,3.176,3.1453,3.1606,31582.0
2011-05-01,3.1614,3.176,3.1453,3.1606,31582.0
2011-05-02,3.1905,3.2731,3.1897,3.2731,89914.0
2011-05-03,3.2913,3.297,3.2557,3.2714,89498.0
2011-05-04,3.2632,3.2797,3.2491,3.2723,53332.0
2011-05-05,3.2714,3.2921,3.2714,3.2764,34755.0
2011-05-06,3.2665,3.2822,3.2549,3.2756,52465.0
2011-05-07,3.2665,3.2822,3.2549,3.2756,52465.0
2011-05-08,3.2665,3.2822,3.2549,3.2756,52465.0
2011-05-09,3.2599,3.283,3.2549,3.2714,65716.0
2011-05-10,3.2714,3.2921,3.2599,3.2921,27653.0
2011-05-11,3.288,3.2937,3.2756,3.2871,104076.0
2011-05-12,3.2797,3.2937,3.2714,3.2731,24240.0
2011-05-13,3.288,3.288,3.2557,3.278,89561.0
2011-05-14,3.288,3.288,3.2557,3.278,89561.0
2011-05-15,3.288,3.288,3.2557,3.278,89561.0
2011-05-16,3.278,3.2888,3.2706,3.2888,72395.0
2011-05-17,3.288,3.3012,3.2632,3.2904,76719.0
2011-05-18,3.2838,3.3004,3.2549,3.3004,92615.0
2011-05-19,3.2863,3.3169,3.2863,3.3012,96127.0
2011-05-20,3.3127,3.3202,3.2929,3.3086,73037.0
2011-05-21,3.3127,3.3202,3.2929,3.3086,73037.0
2011-05-22,3.3127,3.3202,3.2929,3.3086,73037.0
2011-05-23,3.3086,3.3086,3.2756,3.3045,74645.0
2011-05-24,3.3045,3.3045,3.2863,3.288,133309.0
2011-05-25,3.288,3.3037,3.283,3.2838,48677.0
2011-05-26,3.2962,3.3037,3.2805,3.3028,91480.0
2011-05-27,3.2838,3.3004,3.2838,3.2954,109901.0
2011-05-28,3.2838,3.3004,3.2838,3.2954,109901.0
2011-05-29,3.2838,3.3004,3.2838,3.2954,109901.0
2011-05-30,3.288,3.3045,3.288,3.2946,61132.0
2011-05-31,3.2896,3.3863,3.2805,3.2805,99816.0
2011-06-01,3.3045,3.3293,3.2797,3.3127,100662.0
2011-06-02,3.2937,3.3037,3.2756,3.2756,17512.0
2011-06-03,3.2987,3.2987,3.2632,3.2632,18513.0
2011-06-04,3.2987,3.2987,3.2632,3.2632,18513.0
2011-06-05,3.2987,3.2987,3.2632,3.2632,18513.0
2011-06-06,3.2714,3.2995,3.2541,3.2541,31490.0
2011-06-07,3.2632,3.2632,3.2268,3.2549,60554.0
2011-06-08,3.2549,3.2549,3.1905,3.1905,69193.0
2011-06-09,3.1905,3.2467,3.1897,3.207,37499.0
2011-06-10,3.2219,3.2219,3.1905,3.2219,53311.0
2011-06-11,3.2219,3.2219,3.1905,3.2219,53311.0
2011-06-12,3.2219,3.2219,3.1905,3.2219,53311.0
2011-06-13,3.1913,3.2169,3.1913,3.193,17441.0
2011-06-14,3.2186,3.2219,3.193,3.2053,47267.0
2011-06-15,3.1938,3.2219,3.1938,3.2219,54573.0
2011-06-16,3.2136,3.2219,3.1161,3.1161,142830.0
2011-06-17,3.1492,3.1789,3.0814,3.0814,152238.0
2011-06-18,3.1492,3.1789,3.0814,3.0814,152238.0
2011-06-19,3.1492,3.1789,3.0814,3.0814,152238.0
2011-06-20,3.1062,3.131,3.074,3.0856,76916.0
2011-06-21,3.1021,3.1789,3.1021,3.1649,133944.0
2011-06-22,3.1475,3.1806,3.1475,3.1475,28782.0
2011-06-23,3.1475,3.164,3.1037,3.1062,61837.0
2011-06-24,3.1062,3.1574,3.1062,3.1475,132046.0
2011-06-25,3.1062,3.1574,3.1062,3.1475,132046.0
2011-06-26,3.1062,3.1574,3.1062,3.1475,132046.0
2011-06-27,3.1161,3.155,3.1161,3.1302,31144.0
2011-06-28,3.1285,3.1517,3.1227,3.1335,34896.0
2011-06-29,3.164,3.2012,3.1434,3.2012,50144.0
2011-06-30,3.1987,3.207,3.1731,3.1731,46611.0
2011-07-01,3.193,3.2384,3.1847,3.2384,70787.0
2011-07-02,3.193,3.2384,3.1847,3.2384,70787.0
2011-07-03,3.193,3.2384,3.1847,3.2384,70787.0
2011-07-04,3.2541,3.2541,3.2037,3.2343,40101.0
2011-07-05,3.2549,3.3012,3.2384,3.3012,66415.0
2011-07-06,3.2962,3.2962,3.2376,3.2797,81246.0
2011-07-07,3.2995,3.2995,3.2549,3.2954,109210.0
2011-07-08,3.2574,3.302,3.2343,3.2343,109140.0
2011-07-09,3.2574,3.302,3.2343,3.2343,109140.0
2011-07-10,3.2574,3.302,3.2343,3.2343,109140.0
2011-07-11,3.283,3.2921,3.1979,3.2062,123929.0
2011-07-12,3.1954,3.2053,3.1302,3.1607,226072.0
2011-07-13,3.2004,3.2714,3.1888,3.2227,183404.0
2011-07-14,3.2219,3.2648,3.1905,3.1905,56442.0
2011-07-15,3.2574,3.2574,3.1715,3.1715,35644.0
2011-07-16,3.2574,3.2574,3.1715,3.1715,35644.0
2011-07-17,3.2574,3.2574,3.1715,3.1715,35644.0
2011-07-18,3.1731,3.2202,3.1723,3.1814,63777.0
2011-07-19,3.1657,3.2202,3.1657,3.1731,50053.0
2011-07-20,3.212,3.212,3.1475,3.1475,284983.0
2011-07-21,3.1954,3.1954,3.1483,3.1533,66499.0
2011-07-22,3.221,3.221,3.1558,3.2037,36194.0
2011-07-23,3.221,3.221,3.1558,3.2037,36194.0
2011-07-24,3.221,3.221,3.1558,3.2037,36194.0
2011-07-25,3.1872,3.221,3.1764,3.2136,26617.0
2011-07-26,3.2136,3.2136,3.1723,3.1723,31948.0
2011-07-27,3.1607,3.188,3.1475,3.1657,43628.0
2011-07-28,3.145,3.1591,3.1227,3.1558,49171.0
2011-07-29,3.1475,3.1707,3.1393,3.1393,61231.0
2011-07-30,3.1475,3.1707,3.1393,3.1393,61231.0
2011-07-31,3.1475,3.1707,3.1393,3.1393,61231.0
2011-08-01,3.1806,3.1872,3.131,3.131,93596.0
2011-08-02,3.131,3.1475,3.1161,3.1376,71232.0
2011-08-03,3.1302,3.1302,3.0765,3.0773,94280.0
2011-08-04,3.0897,3.1244,3.0699,3.0732,151371.0
2011-08-05,3.0566,3.0566,2.8088,2.8088,404821.0
2011-08-06,3.0566,3.0566,2.8088,2.8088,404821.0
2011-08-07,3.0566,3.0566,2.8088,2.8088,404821.0
2011-08-08,2.7287,2.8237,2.6238,2.6238,465657.0
2011-08-09,2.6188,2.8683,2.6031,2.8088,426388.0
2011-08-10,2.8584,2.9443,2.8295,2.8443,207594.0
2011-08-11,2.8749,2.9154,2.8138,2.8501,96812.0
2011-08-12,2.9162,2.9988,2.86,2.9096,208342.0
2011-08-13,2.9162,2.9988,2.86,2.9096,208342.0
2011-08-14,2.9162,2.9988,2.86,2.9096,208342.0
2011-08-15,2.9707,2.9815,2.8956,2.8997,92848.0
2011-08-16,2.9493,2.979,2.8609,2.8848,63326.0
2011-08-17,2.9146,2.9633,2.8592,2.9633,54235.0
2011-08-18,2.9344,2.9517,2.8088,2.8088,95817.0
2011-08-19,2.8501,2.8501,2.7692,2.8278,144741.0
2011-08-20,2.8501,2.8501,2.7692,2.8278,144741.0
2011-08-21,2.8501,2.8501,2.7692,2.8278,144741.0
2011-08-22,2.8402,2.846,2.7972,2.846,78848.0
2011-08-23,2.846,2.9162,2.8402,2.8914,50060.0
2011-08-24,2.9311,2.9674,2.9038,2.9303,112419.0
2011-08-25,2.9493,3.0129,2.9418,2.9625,129388.0
2011-08-26,2.9699,3.0153,2.9625,3.0145,57683.0
2011-08-27,2.9699,3.0153,2.9625,3.0145,57683.0
2011-08-28,2.9699,3.0153,2.9625,3.0145,57683.0
2011-08-29,2.9897,3.1095,2.9897,3.0707,53170.0
2011-08-30,3.1194,3.1194,3.0244,3.0244,74737.0
2011-08-31,3.0608,3.1054,3.0533,3.0699,82932.0
2011-09-01,3.0566,3.0905,3.0079,3.0079,115177.0
2011-09-02,3.0244,3.0566,2.9839,2.9864,90782.0
2011-09-03,3.0244,3.0566,2.9839,2.9864,90782.0
2011-09-04,3.0244,3.0566,2.9839,2.9864,90782.0
2011-09-05,2.9823,2.9906,2.9088,2.9559,69638.0
2011-09-06,2.9245,3.0153,2.9203,2.974,73404.0
2011-09-07,3.0071,3.0153,2.9732,3.0153,161576.0
2011-09-08,3.0153,3.0153,2.9963,3.0153,74024.0
2011-09-09,3.0153,3.0153,2.974,2.9806,33867.0
2011-09-10,3.0153,3.0153,2.974,2.9806,33867.0
2011-09-11,3.0153,3.0153,2.974,2.9806,33867.0
2011-09-12,3.0013,3.0013,2.8914,2.8914,59524.0
2011-09-13,2.8997,2.9261,2.8559,2.8559,111791.0
2011-09-14,2.8807,2.9253,2.8526,2.8914,76401.0
2011-09-15,2.9616,2.9724,2.9154,2.9162,213942.0
2011-09-16,2.9319,3.0211,2.9195,3.0211,193313.0
2011-09-17,2.9319,3.0211,2.9195,3.0211,193313.0
2011-09-18,2.9319,3.0211,2.9195,3.0211,193313.0
2011-09-19,2.9749,2.9972,2.974,2.9765,89590.0
2011-09-20,2.9782,3.0476,2.9782,3.0029,58889.0
2011-09-21,3.0459,3.0459,2.9972,3.0153,29438.0
2011-09-22,3.0195,3.031,2.9691,2.9699,70660.0
2011-09-23,2.9559,3.0352,2.9559,2.9782,69856.0
2011-09-24,2.9559,3.0352,2.9559,2.9782,69856.0
2011-09-25,2.9559,3.0352,2.9559,2.9782,69856.0
2011-09-26,2.9823,3.0368,2.9616,2.9616,110663.0
2011-09-27,3.0277,3.093,3.0129,3.036,192770.0
2011-09-28,3.0484,3.0823,3.036,3.0814,83017.0
2011-09-29,3.0624,3.1343,3.0566,3.0566,95119.0
2011-09-30,3.074,3.1335,3.0608,3.0608,74934.0
2011-10-01,3.074,3.1335,3.0608,3.0608,74934.0
2011-10-02,3.074,3.1335,3.0608,3.0608,74934.0
2011-10-03,3.0847,3.0963,3.0319,3.0955,101085.0
2011-10-04,3.0484,3.0484,2.9806,2.9947,64912.0
2011-10-05,2.9972,3.06,2.9972,3.0558,59870.0
2011-10-06,3.0302,3.131,3.0302,3.036,173438.0
2011-10-07,3.0376,3.1145,3.0376,3.0872,41836.0
2011-10-08,3.0376,3.1145,3.0376,3.0872,41836.0
2011-10-09,3.0376,3.1145,3.0376,3.0872,41836.0
2011-10-10,3.1343,3.1343,3.0748,3.1021,68671.0
2011-10-11,3.1426,3.1426,3.098,3.112,30355.0
2011-10-12,3.098,3.098,3.0856,3.098,58262.0
2011-10-13,3.0856,3.098,3.0426,3.0566,68065.0
2011-10-14,3.0434,3.0566,3.0434,3.0566,40701.0
2011-10-15,3.0434,3.0566,3.0434,3.0566,40701.0
2011-10-16,3.0434,3.0566,3.0434,3.0566,40701.0
2011-10-17,3.0566,3.0566,3.0484,3.0558,18464.0
2011-10-18,3.0566,3.0566,3.0277,3.0319,113907.0
2011-10-19,3.0153,3.0525,3.0153,3.0525,43324.0
2011-10-20,3.0401,3.0542,3.0277,3.0542,43303.0
2011-10-21,3.0542,3.0814,3.0401,3.0814,101770.0
2011-10-22,3.0542,3.0814,3.0401,3.0814,101770.0
2011-10-23,3.0542,3.0814,3.0401,3.0814,101770.0
2011-10-24,3.0938,3.1095,3.0657,3.0938,37513.0
2011-10-25,3.0963,3.1219,3.0856,3.1219,42661.0
2011-10-26,3.0905,3.1541,3.0905,3.1269,48614.0
2011-10-27,3.1393,3.2186,3.1393,3.1442,99238.0
2011-10-28,3.2045,3.2219,3.1517,3.1806,173636.0
2011-10-29,3.2045,3.2219,3.1517,3.1806,173636.0
2011-10-30,3.2045,3.2219,3.1517,3.1806,173636.0
2011-10-31,3.1963,3.1963,3.1277,3.1277,119740.0
2011-11-01,3.136,3.1393,3.0765,3.098,47697.0
2011-11-02,3.0732,3.1393,3.0732,3.1128,34501.0
2011-11-03,3.1781,3.1781,3.1145,3.1145,14063.0
2011-11-04,3.1583,3.1583,3.1145,3.131,63749.0
2011-11-05,3.1583,3.1583,3.1145,3.131,63749.0
2011-11-06,3.1583,3.1583,3.1145,3.131,63749.0
2011-11-07,3.1591,3.1591,3.1013,3.1393,43755.0
2011-11-08,3.1393,3.1393,3.117,3.1269,17646.0
2011-11-09,3.1351,3.1393,3.1029,3.1219,43874.0
2011-11-10,3.0996,3.1384,3.0938,3.1145,38253.0
2011-11-11,3.1079,3.1351,3.0963,3.0963,6037.0
2011-11-12,3.1079,3.1351,3.0963,3.0963,6037.0
2011-11-13,3.1079,3.1351,3.0963,3.0963,6037.0
2011-11-14,3.0938,3.1277,3.0938,3.1277,42379.0
2011-11-15,3.1269,3.1277,3.0806,3.0806,64292.0
2011-11-16,3.1062,3.1252,3.069,3.1103,54947.0
2011-11-17,3.1227,3.1227,3.069,3.0955,71542.0
2011-11-18,3.1219,3.1219,3.0583,3.0889,30079.0
2011-11-19,3.1219,3.1219,3.0583,3.0889,30079.0
2011-11-20,3.1219,3.1219,3.0583,3.0889,30079.0
2011-11-21,3.0591,3.093,3.0153,3.0401,120085.0
2011-11-22,3.017,3.0443,2.9988,2.9988,54080.0
2011-11-23,2.9988,3.0236,2.9823,3.0071,49545.0
2011-11-24,3.0145,3.0294,2.9616,2.974,162704.0
2011-11-25,3.0029,3.0029,2.9344,2.9493,163388.0
2011-11-26,3.0029,3.0029,2.9344,2.9493,163388.0
2011-11-27,3.0029,3.0029,2.9344,2.9493,163388.0
2011-11-28,2.936,2.9658,2.9154,2.9154,166717.0
2011-11-29,2.9327,2.9393,2.9079,2.9096,58212.0
2011-11-30,2.9402,3.0484,2.9402,3.036,197065.0
2011-12-01,3.0467,3.0467,2.9567,3.0054,40757.0
2011-12-02,3.0071,3.0434,2.9517,3.0129,106812.0
2011-12-03,3.0071,3.0434,2.9517,3.0129,106812.0
2011-12-04,3.0071,3.0434,2.9517,3.0129,106812.0
2011-12-05,3.0434,3.0434,2.9782,3.0104,48536.0
2011-12-06,2.9798,3.0459,2.9798,3.0459,51301.0
2011-12-07,2.9988,3.0302,2.9831,3.0021,83969.0
2011-12-08,3.0153,3.0153,2.9757,2.9782,69525.0
2011-12-09,2.9988,2.9988,2.9327,2.9559,58734.0
2011-12-10,2.9988,2.9988,2.9327,2.9559,58734.0
2011-12-11,2.9988,2.9988,2.9327,2.9559,58734.0
2011-12-12,2.9336,2.9707,2.9327,2.9377,71288.0
2011-12-13,2.9616,2.9649,2.9327,2.9369,49926.0
2011-12-14,2.941,2.9658,2.9261,2.9658,67811.0
2011-12-15,2.9493,3.0087,2.9451,3.0087,76958.0
2011-12-16,2.9162,3.1343,2.9162,3.1343,244635.0
2011-12-17,2.9162,3.1343,2.9162,3.1343,244635.0
2011-12-18,2.9162,3.1343,2.9162,3.1343,244635.0
2011-12-19,3.0608,3.2053,3.0608,3.0814,109774.0
2011-12-20,3.0591,3.0996,3.0385,3.0385,151603.0
2011-12-21,3.098,3.098,3.0467,3.098,85118.0
2011-12-22,3.0963,3.1351,3.0732,3.1062,82777.0
2011-12-23,3.1062,3.1434,3.1062,3.1186,47739.0
2011-12-24,3.1062,3.1434,3.1062,3.1186,47739.0
2011-12-25,3.1062,3.1434,3.1062,3.1186,47739.0
2011-12-26,3.1062,3.1434,3.1062,3.1186,47739.0
2011-12-27,3.0566,3.1269,3.0566,3.1186,11383.0
2011-12-28,3.0575,3.1393,3.0575,3.1136,25968.0
2011-12-29,3.1252,3.1393,2.9749,3.1393,90894.0
2011-12-30,3.1384,3.1384,3.0616,3.0616,51174.0
2011-12-31,3.1384,3.1384,3.0616,3.0616,51174.0
2012-01-01,3.1384,3.1384,3.0616,3.0616,51174.0
2012-01-02,3.0905,3.1219,3.0682,3.1219,20946.0
2012-01-03,3.131,3.164,3.088,3.164,38902.0
2012-01-04,3.1764,3.1806,3.1004,3.1004,38641.0
2012-01-05,3.1351,3.1393,3.0732,3.0963,33013.0
2012-01-06,3.126,3.126,3.0566,3.1046,36018.0
2012-01-07,3.126,3.126,3.0566,3.1046,36018.0
2012-01-08,3.126,3.126,3.0566,3.1046,36018.0
2012-01-09,3.0913,3.1244,3.0583,3.0773,29981.0
2012-01-10,3.0839,3.098,3.0575,3.0864,26003.0
2012-01-11,3.0608,3.1186,3.0517,3.1186,55737.0
2012-01-12,3.1335,3.164,3.1244,3.1525,37294.0
2012-01-13,3.1599,3.2632,3.1599,3.2632,105148.0
2012-01-14,3.1599,3.2632,3.1599,3.2632,105148.0
2012-01-15,3.1599,3.2632,3.1599,3.2632,105148.0
2012-01-16,3.2012,3.2954,3.2012,3.2954,52761.0
2012-01-17,3.264,3.2805,3.2425,3.2508,62451.0
2012-01-18,3.2508,3.2508,3.1219,3.1219,70837.0
2012-01-19,3.1227,3.169,3.0707,3.0707,60208.0
2012-01-20,3.0814,3.1723,3.0583,3.0583,106918.0
2012-01-21,3.0814,3.1723,3.0583,3.0583,106918.0
2012-01-22,3.0814,3.1723,3.0583,3.0583,106918.0
2012-01-23,3.0897,3.1351,3.069,3.098,45165.0
2012-01-24,3.098,3.1971,3.098,3.1971,71556.0
2012-01-25,3.1393,3.1971,3.136,3.1806,47633.0
2012-01-26,3.183,3.1971,3.145,3.1847,62670.0
2012-01-27,3.1624,3.1963,3.1558,3.1847,37739.0
2012-01-28,3.1624,3.1963,3.1558,3.1847,37739.0
2012-01-29,3.1624,3.1963,3.1558,3.1847,37739.0
2012-01-30,3.164,3.183,3.1376,3.1376,28605.0
2012-01-31,3.1393,3.1764,3.0988,3.0988,57056.0
2012-02-01,3.1062,3.1632,3.1062,3.1632,65350.0
2012-02-02,3.1756,3.2376,3.1583,3.226,129120.0
2012-02-03,3.1806,3.2367,3.1806,3.2301,74800.0
2012-02-04,3.1806,3.2367,3.1806,3.2301,74800.0
2012-02-05,3.1806,3.2367,3.1806,3.2301,74800.0
2012-02-06,3.2186,3.2632,3.2186,3.2632,79624.0
2012-02-07,3.2624,3.2632,3.1599,3.1987,137569.0
2012-02-08,3.2177,3.2326,3.193,3.1979,67042.0
2012-02-09,3.2045,3.2219,3.1888,3.2219,21299.0
2012-02-10,3.2045,3.2219,3.2045,3.2219,37668.0
2012-02-11,3.2045,3.2219,3.2045,3.2219,37668.0
2012-02-12,3.2045,3.2219,3.2045,3.2219,37668.0
2012-02-13,3.1963,3.2161,3.1888,3.2161,25622.0
2012-02-14,3.207,3.2334,3.202,3.202,139572.0
2012-02-15,3.2219,3.2219,3.164,3.164,50130.0
2012-02-16,3.1723,3.1971,3.15,3.1541,130791.0
2012-02-17,3.1797,3.2045,3.1517,3.1723,71951.0
2012-02-18,3.1797,3.2045,3.1517,3.1723,71951.0
2012-02-19,3.1797,3.2045,3.1517,3.1723,71951.0
2012-02-20,3.1723,3.1897,3.1616,3.1715,66795.0
2012-02-21,3.1723,3.1814,3.1318,3.1814,84166.0
2012-02-22,3.1566,3.1806,3.1351,3.1426,30869.0
2012-02-23,3.174,3.1756,3.1318,3.1318,48219.0
2012-02-24,3.164,3.1806,3.1343,3.1475,51400.0
2012-02-25,3.164,3.1806,3.1343,3.1475,51400.0
2012-02-26,3.164,3.1806,3.1343,3.1475,51400.0
2012-02-27,3.1806,3.1806,3.1492,3.164,23873.0
2012-02-28,3.1525,3.1806,3.1517,3.1756,34375.0
2012-02-29,3.1541,3.1987,3.1483,3.1715,54305.0
2012-03-01,3.1533,3.1971,3.1517,3.1517,69899.0
2012-03-02,3.1583,3.221,3.1574,3.221,49171.0
2012-03-03,3.1583,3.221,3.1574,3.221,49171.0
2012-03-04,3.1583,3.221,3.1574,3.221,49171.0
2012-03-05,3.2202,3.221,3.188,3.188,38352.0
2012-03-06,3.2053,3.2078,3.1814,3.1814,59461.0
2012-03-07,3.1822,3.2053,3.1806,3.1806,32372.0
2012-03-08,3.1938,3.2169,3.1888,3.2161,47203.0
2012-03-09,3.1938,3.2177,3.1806,3.1806,79568.0
2012-03-10,3.1938,3.2177,3.1806,3.1806,79568.0
2012-03-11,3.1938,3.2177,3.1806,3.1806,79568.0
2012-03-12,3.2169,3.2268,3.1897,3.2268,36913.0
2012-03-13,3.2227,3.2896,3.2227,3.2896,88990.0
2012-03-14,3.2962,3.3045,3.2549,3.302,57147.0
2012-03-15,3.2599,3.3251,3.2599,3.3251,112370.0
2012-03-16,3.3243,3.3871,3.2797,3.3871,169101.0
2012-03-17,3.3243,3.3871,3.2797,3.3871,169101.0
2012-03-18,3.3243,3.3871,3.2797,3.3871,169101.0
2012-03-19,3.3863,3.3863,3.2995,3.364,72684.0
2012-03-20,3.3458,3.3871,3.2797,3.3722,45941.0
2012-03-21,3.3846,3.3863,3.321,3.3681,50744.0
2012-03-22,3.3863,3.3945,3.3524,3.3871,632868.0
2012-03-23,3.3871,3.3945,3.3392,3.3945,419406.0
2012-03-24,3.3871,3.3945,3.3392,3.3945,419406.0
2012-03-25,3.3871,3.3945,3.3392,3.3945,419406.0
2012-03-26,3.3945,3.3987,3.3722,3.3987,151787.0
2012-03-27,3.402,3.4267,3.3656,3.3656,35404.0
2012-03-28,3.3466,3.3805,3.3169,3.364,67543.0
2012-03-29,3.3846,3.3846,3.2888,3.3045,100225.0
2012-03-30,3.3516,3.3623,3.3004,3.307,129430.0
2012-03-31,3.3516,3.3623,3.3004,3.307,129430.0
2012-04-01,3.3516,3.3623,3.3004,3.307,129430.0
2012-04-02,3.3747,3.3747,3.3045,3.3565,75096.0
2012-04-03,3.3458,3.3912,3.3458,3.3697,126475.0
2012-04-04,3.3697,3.3846,3.3136,3.3136,67092.0
2012-04-05,3.321,3.345,3.3004,3.3441,40129.0
2012-04-06,3.321,3.345,3.3004,3.3441,40129.0
2012-04-07,3.321,3.345,3.3004,3.3441,40129.0
2012-04-08,3.321,3.345,3.3004,3.3441,40129.0
2012-04-09,3.321,3.345,3.3004,3.3441,40129.0
2012-04-10,3.3218,3.3854,3.3053,3.3854,312114.0
2012-04-11,3.3367,3.402,3.3367,3.402,110204.0
2012-04-12,3.4036,3.4243,3.3788,3.4193,241722.0
2012-04-13,3.4152,3.4201,3.359,3.3631,92072.0
2012-04-14,3.4152,3.4201,3.359,3.3631,92072.0
2012-04-15,3.4152,3.4201,3.359,3.3631,92072.0
2012-04-16,3.3887,3.4053,3.3507,3.3507,79730.0
2012-04-17,3.364,3.4193,3.3507,3.3871,71725.0
2012-04-18,3.3871,3.3962,3.364,3.3962,378790.0
2012-04-19,3.3879,3.4598,3.3879,3.4598,307086.0
2012-04-20,3.4086,3.4532,3.3871,3.3871,73242.0
2012-04-21,3.4086,3.4532,3.3871,3.3871,73242.0
2012-04-22,3.4086,3.4532,3.3871,3.3871,73242.0
2012-04-23,3.3714,3.4185,3.3169,3.3169,84794.0
2012-04-24,3.3127,3.3607,3.3127,3.3408,85711.0
2012-04-25,3.3458,3.4598,3.3408,3.383,315295.0
2012-04-26,3.402,3.4284,3.3871,3.3887,79074.0
2012-04-27,3.3871,3.4614,3.3499,3.4614,102616.0
2012-04-28,3.3871,3.4614,3.3499,3.4614,102616.0
2012-04-29,3.3871,3.4614,3.3499,3.4614,102616.0
2012-04-30,3.5965,3.5965,3.4828,3.4872,75830.0
2012-05-01,3.5965,3.5965,3.4828,3.4872,75830.0
2012-05-02,3.465,3.5041,3.4606,3.4988,166569.0
2012-05-03,3.4783,3.5005,3.4783,3.4979,66795.0
2012-05-04,3.4979,3.4979,3.465,3.4872,46928.0
2012-05-05,3.4979,3.4979,3.465,3.4872,46928.0
2012-05-06,3.4979,3.4979,3.465,3.4872,46928.0
2012-05-07,3.4659,3.4819,3.449,3.4606,60265.0
2012-05-08,3.4828,3.4828,3.4339,3.4419,344592.0
2012-05-09,3.4863,3.5032,3.4428,3.4783,69504.0
2012-05-10,3.4446,3.4828,3.4446,3.465,261632.0
2012-05-11,3.4641,3.489,3.4428,3.4872,67458.0
2012-05-12,3.4641,3.489,3.4428,3.4872,67458.0
2012-05-13,3.4641,3.489,3.4428,3.4872,67458.0
2012-05-14,3.4339,3.4819,3.4206,3.4819,26976.0
2012-05-15,3.4783,3.5316,3.4694,3.5316,69652.0
2012-05-16,3.4917,3.505,3.3939,3.3939,124825.0
2012-05-17,3.4917,3.4917,3.3886,3.3886,30820.0
2012-05-18,3.4206,3.4206,3.2873,3.2909,58389.0
2012-05-19,3.4206,3.4206,3.2873,3.2909,58389.0
2012-05-20,3.4206,3.4206,3.2873,3.2909,58389.0
2012-05-21,3.2882,3.4028,3.2882,3.4028,92516.0
2012-05-22,3.4144,3.4144,3.3495,3.4135,94350.0
2012-05-23,3.3459,3.385,3.3317,3.3317,158226.0
2012-05-24,3.3371,3.4073,3.314,3.4073,90739.0
2012-05-25,3.3984,3.4988,3.3984,3.4988,93186.0
2012-05-26,3.3984,3.4988,3.3984,3.4988,93186.0
2012-05-27,3.3984,3.4988,3.3984,3.4988,93186.0
2012-05-28,3.5005,3.5005,3.4215,3.4215,65420.0
2012-05-29,3.4872,3.4872,3.4383,3.4543,41251.0
