,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-08-14,94.89,95.38,93.72,94.33,11126944.0
2021-08-15,94.89,95.38,93.72,94.33,11126944.0
2021-08-16,95.06,96.15,93.19,93.84,16676292.0
2021-08-17,94.24,94.57,91.56,92.5,16880249.0
2021-08-18,92.5,93.68,91.64,91.97,10648102.0
2021-08-19,92.5,93.68,91.64,91.97,10648102.0
2021-08-20,90.75,90.79,88.15,89.53,24686679.0
2021-08-21,90.75,90.79,88.15,89.53,24686679.0
2021-08-22,90.75,90.79,88.15,89.53,24686679.0
2021-08-23,89.65,90.99,88.15,90.79,20154204.0
2021-08-24,91.56,93.59,91.08,91.97,20032496.0
2021-08-25,92.17,95.22,92.05,93.96,19881238.0
2021-08-26,94.2,94.45,92.94,93.88,10725251.0
2021-08-27,94.2,95.06,93.39,94.77,10658934.0
2021-08-28,94.2,95.06,93.39,94.77,10658934.0
2021-08-29,94.2,95.06,93.39,94.77,10658934.0
2021-08-30,94.89,97.82,94.85,97.62,16645910.0
2021-08-31,97.62,98.31,96.68,97.94,13755225.0
2021-09-01,98.96,99.32,97.01,97.25,11483773.0
2021-09-02,96.6,97.62,95.87,96.4,13493188.0
2021-09-03,97.17,100.34,96.52,100.01,23788868.0
2021-09-04,97.17,100.34,96.52,100.01,23788868.0
2021-09-05,97.17,100.34,96.52,100.01,23788868.0
2021-09-06,100.5,101.07,98.43,98.83,13088269.0
2021-09-07,99.77,99.77,97.13,97.45,9040250.0
2021-09-08,98.15,98.61,96.96,98.15,9074653.0
2021-09-09,98.4,102.16,97.54,100.8,29377557.0
2021-09-10,98.4,102.16,97.54,100.8,29377557.0
2021-09-11,98.4,102.16,97.54,100.8,29377557.0
2021-09-12,98.4,102.16,97.54,100.8,29377557.0
2021-09-13,101.08,101.83,99.89,101.54,10526793.0
2021-09-14,102.16,103.48,101.33,102.28,17288803.0
2021-09-15,102.32,107.85,102.32,105.99,44856870.0
2021-09-16,107.03,108.3,105.13,106.2,23892993.0
2021-09-17,106.04,107.03,102.94,105.42,27635182.0
2021-09-18,106.04,107.03,102.94,105.42,27635182.0
2021-09-19,106.04,107.03,102.94,105.42,27635182.0
2021-09-20,103.15,106.78,102.28,106.04,31930916.0
2021-09-21,106.45,112.22,106.45,111.56,56792320.0
2021-09-22,111.15,111.61,109.29,110.29,18208132.0
2021-09-23,110.0,114.16,110.0,113.67,22402732.0
2021-09-24,114.45,115.44,110.99,112.31,35083413.0
2021-09-25,114.45,115.44,110.99,112.31,35083413.0
2021-09-26,114.45,115.44,110.99,112.31,35083413.0
2021-09-27,115.03,116.14,113.46,115.52,35770242.0
2021-09-28,117.18,118.5,116.35,117.34,48844043.0
2021-09-29,116.68,122.79,114.99,119.44,71500188.0
2021-09-30,119.65,120.52,116.64,119.24,28800679.0
2021-10-01,120.31,123.49,118.91,120.68,46053341.0
2021-10-02,120.31,123.49,118.91,120.68,46053341.0
2021-10-03,120.31,123.49,118.91,120.68,46053341.0
2021-10-04,121.96,122.58,121.3,121.8,16985162.0
2021-10-05,123.49,135.91,122.95,135.04,139565701.0
2021-10-06,136.98,142.59,136.81,138.71,107106497.0
2021-10-07,141.02,141.02,131.62,132.36,62719569.0
2021-10-08,135.99,137.47,132.36,132.81,32636408.0
2021-10-09,135.99,137.47,132.36,132.81,32636408.0
2021-10-10,135.99,137.47,132.36,132.81,32636408.0
2021-10-11,132.81,137.14,132.81,136.15,22326705.0
2021-10-12,136.24,136.86,134.3,134.96,12572039.0
2021-10-13,134.63,135.16,131.78,132.03,17886342.0
2021-10-14,132.85,133.51,130.91,131.24,15554897.0
2021-10-15,132.85,133.51,130.91,131.24,15554897.0
2021-10-16,132.85,133.51,130.91,131.24,15554897.0
2021-10-17,132.85,133.51,130.91,131.24,15554897.0
2021-10-18,135.25,136.57,133.02,133.76,24298743.0
2021-10-19,134.63,134.92,130.38,130.87,11359155.0
2021-10-20,140.2,140.2,126.79,127.82,20042807.0
2021-10-21,130.38,132.28,127.53,127.9,32578437.0
2021-10-22,128.73,130.67,127.49,129.59,28611477.0
2021-10-23,128.73,130.67,127.49,129.59,28611477.0
2021-10-24,128.73,130.67,127.49,129.59,28611477.0
2021-10-25,131.2,134.46,131.12,133.18,35996934.0
2021-10-26,134.71,135.29,132.28,134.59,34314441.0
2021-10-27,134.5,135.0,129.51,130.3,22268274.0
2021-10-28,124.11,129.43,122.7,123.94,26059839.0
2021-10-29,124.02,125.3,120.48,122.99,19658677.0
2021-10-30,124.02,125.3,120.48,122.99,19658677.0
2021-10-31,124.02,125.3,120.48,122.99,19658677.0
2021-11-01,123.78,126.75,122.46,126.38,11971817.0
2021-11-02,127.9,127.9,124.89,126.21,23010547.0
2021-11-03,125.26,127.24,123.61,125.43,12073030.0
2021-11-04,125.43,126.13,124.81,125.47,1182381.0
2021-11-05,125.43,126.13,124.81,125.47,1182381.0
2021-11-06,125.43,126.13,124.81,125.47,1182381.0
2021-11-07,125.43,126.13,124.81,125.47,1182381.0
2021-11-08,125.63,128.36,125.18,127.82,17719639.0
2021-11-09,128.23,130.5,127.9,129.26,14690014.0
2021-11-10,129.47,130.96,129.1,130.13,14653527.0
2021-11-11,129.55,129.55,126.29,126.66,14490583.0
2021-11-12,127.08,128.4,126.5,127.61,11145354.0
2021-11-13,127.08,128.4,126.5,127.61,11145354.0
2021-11-14,127.08,128.4,126.5,127.61,11145354.0
2021-11-15,129.1,133.89,128.73,130.21,48591611.0
2021-11-16,131.62,131.78,129.39,129.68,13783699.0
2021-11-17,129.55,131.41,129.22,129.88,12360217.0
2021-11-18,129.55,129.55,126.83,127.33,19231799.0
2021-11-19,129.55,129.55,126.83,127.33,19231799.0
2021-11-20,129.55,129.55,126.83,127.33,19231799.0
2021-11-21,129.55,129.55,126.83,127.33,19231799.0
2021-11-22,129.42,131.52,124.93,125.4,23095374.0
2021-11-23,125.4,126.38,122.7,125.53,22414207.0
2021-11-24,127.5,133.36,127.5,131.3,38754162.0
2021-11-25,132.46,133.49,130.53,132.72,12132550.0
2021-11-26,130.83,130.83,125.14,125.87,24352336.0
2021-11-27,130.83,130.83,125.14,125.87,24352336.0
2021-11-28,130.83,130.83,125.14,125.87,24352336.0
2021-11-29,122.36,124.97,121.42,123.3,20349166.0
2021-11-30,122.58,126.43,120.74,121.59,23959546.0
2021-12-01,121.08,123.0,119.45,121.72,15012488.0
2021-12-02,120.22,123.77,120.14,123.22,8955611.0
2021-12-03,123.17,125.66,122.49,124.84,11100083.0
2021-12-04,123.17,125.66,122.49,124.84,11100083.0
2021-12-05,123.17,125.66,122.49,124.84,11100083.0
2021-12-06,124.8,124.93,121.72,122.66,8145067.0
2021-12-07,123.52,125.14,123.52,124.84,10638690.0
2021-12-08,125.74,128.65,125.61,126.98,12866529.0
2021-12-09,127.92,128.27,125.23,126.08,8330850.0
2021-12-10,124.89,126.64,124.54,126.26,10621909.0
2021-12-11,124.89,126.64,124.54,126.26,10621909.0
2021-12-12,124.89,126.64,124.54,126.26,10621909.0
2021-12-13,127.37,128.78,124.37,124.89,13948058.0
2021-12-14,123.43,126.17,123.17,125.7,12730544.0
2021-12-15,124.8,126.38,122.88,123.17,10759772.0
2021-12-16,123.95,125.14,123.69,124.37,12526990.0
2021-12-17,123.65,124.29,118.43,119.28,18233604.0
2021-12-18,123.65,124.29,118.43,119.28,18233604.0
2021-12-19,123.65,124.29,118.43,119.28,18233604.0
2021-12-20,118.08,118.08,112.65,114.66,18123428.0
2021-12-21,116.2,117.1,114.49,116.42,8948230.0
2021-12-22,117.36,118.38,115.77,117.06,5173809.0
2021-12-23,118.08,120.65,117.36,120.22,6691459.0
2021-12-24,120.99,121.16,117.4,118.51,5931277.0
2021-12-25,120.99,121.16,117.4,118.51,5931277.0
2021-12-26,120.99,121.16,117.4,118.51,5931277.0
2021-12-27,116.89,118.13,116.37,117.53,4562752.0
2021-12-28,119.41,120.22,118.51,119.37,9153205.0
2021-12-29,119.8,120.52,117.53,118.85,6967220.0
2021-12-30,119.28,120.82,118.51,120.22,11857908.0
2021-12-31,119.32,122.32,119.32,121.85,6730103.0
2022-01-01,119.32,122.32,119.32,121.85,6730103.0
2022-01-02,119.32,122.32,119.32,121.85,6730103.0
2022-01-03,121.81,122.75,120.82,122.4,3906453.0
2022-01-04,122.53,127.15,122.45,126.47,16992282.0
2022-01-05,127.24,129.29,126.13,128.65,13404279.0
2022-01-06,128.05,129.55,126.94,129.04,9273645.0
2022-01-07,129.98,134.77,129.51,134.38,31841636.0
2022-01-08,129.98,134.77,129.51,134.38,31841636.0
2022-01-09,129.98,134.77,129.51,134.38,31841636.0
2022-01-10,135.41,136.4,133.83,135.5,17424370.0
2022-01-11,135.2,138.32,134.86,137.72,15803499.0
2022-01-12,139.13,141.79,138.11,141.14,22630293.0
2022-01-13,141.19,141.61,139.52,140.29,7802657.0
2022-01-14,139.05,139.73,137.08,137.81,12006705.0
2022-01-15,139.05,139.73,137.08,137.81,12006705.0
2022-01-16,139.05,139.73,137.08,137.81,12006705.0
2022-01-17,139.01,143.93,138.88,141.91,33729473.0
2022-01-18,143.75,144.1,139.82,140.2,11830032.0
2022-01-19,141.27,146.32,141.1,145.68,37916475.0
2022-01-20,146.15,146.32,142.47,142.77,15362777.0
2022-01-21,141.19,142.38,138.83,140.03,9180845.0
2022-01-22,141.19,142.38,138.83,140.03,9180845.0
2022-01-23,141.19,142.38,138.83,140.03,9180845.0
2022-01-24,142.64,144.01,140.12,141.79,30332762.0
2022-01-25,140.25,142.64,139.48,141.32,15630411.0
2022-01-26,140.25,142.64,139.48,141.32,15630411.0
2022-01-27,142.9,144.4,140.76,141.79,28004560.0
2022-01-28,143.75,149.49,142.26,144.44,36146287.0
2022-01-29,143.75,149.49,142.26,144.44,36146287.0
2022-01-30,143.75,149.49,142.26,144.44,36146287.0
2022-01-31,148.03,149.62,145.08,147.69,27885868.0
2022-02-01,149.49,149.66,144.18,146.28,15837073.0
2022-02-02,145.98,148.93,145.89,146.58,12873568.0
2022-02-03,146.06,146.54,142.04,143.33,13165719.0
2022-02-04,145.47,147.78,144.65,145.12,18140846.0
2022-02-05,145.47,147.78,144.65,145.12,18140846.0
2022-02-06,145.47,147.78,144.65,145.12,18140846.0
2022-02-07,146.66,148.29,144.78,147.26,12355353.0
2022-02-08,147.86,148.03,142.47,142.86,13735710.0
2022-02-09,143.67,145.12,139.56,140.29,19585714.0
2022-02-10,141.4,145.81,141.32,144.7,29650456.0
2022-02-11,144.05,145.89,142.73,143.88,13484408.0
2022-02-12,144.05,145.89,142.73,143.88,13484408.0
2022-02-13,144.05,145.89,142.73,143.88,13484408.0
2022-02-14,145.12,150.94,141.36,142.21,47283073.0
2022-02-15,145.47,145.47,133.83,140.46,32685868.0
2022-02-16,141.02,144.65,140.76,144.22,16902394.0
2022-02-17,144.18,147.52,144.18,146.96,25439988.0
2022-02-18,146.66,146.96,142.64,143.67,12628938.0
2022-02-19,146.66,146.96,142.64,143.67,12628938.0
2022-02-20,146.66,146.96,142.64,143.67,12628938.0
2022-02-21,144.36,144.88,140.99,141.29,14791334.0
2022-02-22,143.15,143.97,141.16,142.63,30446960.0
2022-02-23,143.54,143.88,138.05,139.0,22121959.0
2022-02-24,138.39,140.43,134.89,135.45,29992863.0
2022-02-25,137.96,138.7,135.58,137.92,21037415.0
2022-02-26,137.96,138.7,135.58,137.92,21037415.0
2022-02-27,137.96,138.7,135.58,137.92,21037415.0
2022-02-28,139.13,139.95,134.72,138.91,20834195.0
2022-03-01,139.13,139.95,134.72,138.91,20834195.0
2022-03-02,143.97,145.57,139.95,140.9,42551749.0
2022-03-03,145.53,148.64,140.86,147.26,45094456.0
2022-03-04,147.6,147.86,141.68,142.89,34427839.0
2022-03-05,147.6,147.86,141.68,142.89,34427839.0
2022-03-06,147.6,147.86,141.68,142.89,34427839.0
2022-03-07,145.27,164.12,144.49,161.65,140450064.0
2022-03-08,164.9,168.57,153.74,154.87,78022727.0
2022-03-09,159.28,159.28,150.2,151.67,55726338.0
2022-03-10,147.0,152.96,142.67,150.76,64134522.0
2022-03-11,149.03,152.53,148.47,151.93,27145815.0
2022-03-12,149.03,152.53,148.47,151.93,27145815.0
2022-03-13,149.03,152.53,148.47,151.93,27145815.0
2022-03-14,150.8,151.75,147.52,148.55,20960401.0
2022-03-15,145.27,146.57,139.78,141.59,43778152.0
2022-03-16,143.54,145.22,139.95,144.66,26203241.0
2022-03-17,143.84,148.29,142.33,147.26,67344125.0
2022-03-18,143.84,148.29,142.33,147.26,67344125.0
2022-03-19,143.84,148.29,142.33,147.26,67344125.0
2022-03-20,143.84,148.29,142.33,147.26,67344125.0
2022-03-21,148.68,151.41,147.26,149.2,21560592.0
2022-03-22,153.01,156.73,150.28,151.71,41929048.0
2022-03-23,152.53,153.66,151.19,151.84,11692409.0
2022-03-24,155.04,156.03,152.62,153.44,21857266.0
2022-03-25,153.66,155.0,151.41,152.01,14634312.0
2022-03-26,153.66,155.0,151.41,152.01,14634312.0
2022-03-27,153.66,155.0,151.41,152.01,14634312.0
2022-03-28,151.75,153.83,151.02,152.49,17139913.0
2022-03-29,151.32,151.49,147.47,147.86,14856277.0
2022-03-30,140.86,142.59,139.35,140.08,97715119.0
2022-03-31,139.95,142.98,139.35,141.72,34870286.0
2022-04-01,141.81,145.48,141.42,145.22,29775685.0
2022-04-02,141.81,145.48,141.42,145.22,29775685.0
2022-04-03,141.81,145.48,141.42,145.22,29775685.0
2022-04-04,144.66,146.18,142.98,145.31,18744685.0
2022-04-05,147.21,149.42,146.39,148.6,20822169.0
2022-04-06,147.86,150.02,147.26,149.42,13356079.0
2022-04-07,147.82,150.28,145.44,146.0,25175388.0
2022-04-08,146.05,148.16,145.87,147.78,9912565.0
2022-04-09,146.05,148.16,145.87,147.78,9912565.0
2022-04-10,146.05,148.16,145.87,147.78,9912565.0
2022-04-11,148.04,149.38,146.61,148.04,10059511.0
2022-04-12,147.52,148.9,145.44,146.05,13515278.0
2022-04-13,148.21,151.19,147.6,150.67,24816374.0
2022-04-14,148.21,151.19,147.6,150.67,24816374.0
2022-04-15,148.21,151.19,147.6,150.67,24816374.0
2022-04-16,148.21,151.19,147.6,150.67,24816374.0
2022-04-17,148.21,151.19,147.6,150.67,24816374.0
2022-04-18,152.19,154.82,151.41,152.01,24648460.0
2022-04-19,152.88,155.47,152.19,153.18,18446884.0
2022-04-20,152.96,153.35,151.15,151.75,10581303.0
2022-04-21,151.8,152.79,150.28,150.59,12486238.0
2022-04-22,149.94,152.45,149.94,150.46,10536502.0
2022-04-23,149.94,152.45,149.94,150.46,10536502.0
2022-04-24,149.94,152.45,149.94,150.46,10536502.0
2022-04-25,147.08,149.59,145.53,146.69,13069731.0
2022-04-26,147.95,148.47,143.28,144.36,20790557.0
2022-04-27,145.27,146.09,141.25,142.54,16012112.0
2022-04-28,143.54,143.67,140.47,142.5,14001171.0
2022-04-29,143.71,144.84,137.92,138.74,16328889.0
2022-04-30,143.71,144.84,137.92,138.74,16328889.0
2022-05-01,143.71,144.84,137.92,138.74,16328889.0
2022-05-02,137.92,137.92,134.81,135.19,28312833.0
2022-05-03,137.92,137.92,134.81,135.19,28312833.0
2022-05-04,137.49,140.77,136.58,140.3,27189784.0
2022-05-05,141.85,145.61,141.29,142.54,28545568.0
2022-05-06,141.42,144.75,139.3,144.36,17651569.0
2022-05-07,141.42,144.75,139.3,144.36,17651569.0
2022-05-08,141.42,144.75,139.3,144.36,17651569.0
2022-05-09,142.67,144.66,140.73,142.46,10401563.0
2022-05-10,138.44,139.82,132.21,133.55,23266866.0
2022-05-11,133.51,138.35,132.95,137.14,15517322.0
2022-05-12,138.26,139.22,133.16,135.32,22380709.0
2022-05-13,138.35,138.74,132.21,132.77,13421006.0
2022-05-14,138.35,138.74,132.21,132.77,13421006.0
2022-05-15,138.35,138.74,132.21,132.77,13421006.0
2022-05-16,133.51,135.11,131.26,132.73,13572925.0
2022-05-17,134.59,141.55,134.5,141.07,18671797.0
2022-05-18,140.47,142.24,138.52,141.12,12966945.0
2022-05-19,139.04,140.12,136.45,138.35,9176417.0
2022-05-20,138.96,141.64,138.44,139.99,7510309.0
2022-05-21,138.96,141.64,138.44,139.99,7510309.0
2022-05-22,138.96,141.64,138.44,139.99,7510309.0
2022-05-23,139.43,142.03,133.72,134.11,18547806.0
2022-05-24,135.76,136.45,129.83,130.27,19555437.0
2022-05-25,132.3,132.51,127.63,131.95,19782140.0
2022-05-26,132.3,132.56,128.06,131.35,13254266.0
2022-05-27,134.37,134.46,121.96,124.34,54081877.0
2022-05-28,134.37,134.46,121.96,124.34,54081877.0
2022-05-29,134.37,134.46,121.96,124.34,54081877.0
2022-05-30,126.16,127.41,122.05,124.56,41428598.0
2022-05-31,125.73,132.34,125.73,130.78,59102971.0
2022-06-01,131.17,132.21,128.62,129.49,23717427.0
2022-06-02,128.62,132.21,126.24,131.82,26068599.0
2022-06-03,132.43,133.34,130.7,131.09,17360887.0
2022-06-04,132.43,133.34,130.7,131.09,17360887.0
2022-06-05,132.43,133.34,130.7,131.09,17360887.0
2022-06-06,132.3,134.89,132.08,133.12,31556304.0
2022-06-07,133.47,140.9,133.34,139.95,64106950.0
2022-06-08,140.94,143.88,140.17,141.29,47815977.0
2022-06-09,143.8,144.71,142.24,143.15,31975390.0
2022-06-10,141.42,144.1,141.25,142.37,18714509.0
2022-06-11,141.42,144.1,141.25,142.37,18714509.0
2022-06-12,141.42,144.1,141.25,142.37,18714509.0
2022-06-13,139.22,141.77,137.01,137.96,12685454.0
2022-06-14,137.96,138.83,134.29,134.85,13259600.0
2022-06-15,134.89,135.97,130.4,130.91,16842012.0
2022-06-16,128.97,131.04,123.31,124.13,26155514.0
2022-06-17,123.18,125.51,121.45,122.31,23624144.0
2022-06-18,123.18,125.51,121.45,122.31,23624144.0
2022-06-19,123.18,125.51,121.45,122.31,23624144.0
2022-06-20,119.41,120.19,112.41,116.21,29933611.0
2022-06-21,117.3,121.23,116.73,120.28,21218586.0
2022-06-22,118.81,118.81,113.27,116.6,32839041.0
2022-06-23,115.7,117.94,114.31,116.56,27652541.0
2022-06-24,118.46,121.92,116.91,118.77,26476850.0
2022-06-25,118.46,121.92,116.91,118.77,26476850.0
2022-06-26,118.46,121.92,116.91,118.77,26476850.0
2022-06-27,121.06,123.31,118.68,122.35,24945663.0
2022-06-28,124.04,131.22,122.92,129.14,55973102.0
2022-06-29,129.36,136.1,126.42,133.29,168681462.0
2022-06-30,132.64,133.55,129.01,131.04,39760684.0
2022-07-01,128.88,130.7,112.41,113.32,131016872.0
2022-07-02,128.88,130.7,112.41,113.32,131016872.0
2022-07-03,128.88,130.7,112.41,113.32,131016872.0
2022-07-04,112.41,112.41,107.31,108.95,89776207.0
2022-07-05,110.03,111.2,108.95,110.16,47517152.0
2022-07-06,106.36,106.79,103.59,104.58,61720132.0
2022-07-07,104.71,107.35,104.71,106.79,38524925.0
2022-07-08,109.25,109.25,104.63,105.06,44894209.0
2022-07-09,109.25,109.25,104.63,105.06,44894209.0
2022-07-10,109.25,109.25,104.63,105.06,44894209.0
2022-07-11,105.06,108.86,104.67,108.52,34121118.0
2022-07-12,108.09,109.64,106.79,107.31,26815774.0
2022-07-13,105.88,108.0,104.97,107.61,28221321.0
2022-07-14,107.44,114.66,107.05,109.95,40626754.0
2022-07-15,110.33,111.07,107.74,109.43,19264125.0
2022-07-16,110.33,111.07,107.74,109.43,19264125.0
2022-07-17,110.33,111.07,107.74,109.43,19264125.0
2022-07-18,109.47,113.02,109.47,112.32,25280197.0
2022-07-19,112.84,115.22,107.61,110.59,35576926.0
2022-07-20,116.47,118.12,114.27,114.61,62592213.0
2022-07-21,114.83,115.44,113.97,115.09,22016665.0
2022-07-22,115.44,115.78,113.75,114.53,12152377.0
2022-07-23,115.44,115.78,113.75,114.53,12152377.0
2022-07-24,115.44,115.78,113.75,114.53,12152377.0
2022-07-25,114.36,114.53,111.03,112.24,22370031.0
2022-07-26,113.02,113.79,110.46,110.85,22928733.0
2022-07-27,111.55,112.58,110.51,111.2,21197789.0
2022-07-28,112.41,112.97,110.77,112.63,26931291.0
2022-07-29,112.63,116.3,112.32,116.0,21913117.0
2022-07-30,112.63,116.3,112.32,116.0,21913117.0
2022-07-31,112.63,116.3,112.32,116.0,21913117.0
2022-08-01,116.3,120.19,115.09,119.67,25918142.0
2022-08-02,117.34,118.51,116.39,118.2,15658713.0
2022-08-03,117.21,119.72,115.7,117.3,16536921.0
2022-08-04,116.52,118.59,115.87,117.81,15574520.0
2022-08-05,117.51,120.19,115.52,118.03,67798048.0
2022-08-06,117.51,120.19,115.52,118.03,67798048.0
2022-08-07,117.51,120.19,115.52,118.03,67798048.0
2022-08-08,117.68,118.9,116.73,118.03,12848687.0
2022-08-09,117.68,118.9,116.73,118.03,12848687.0
2022-08-10,117.99,118.25,115.39,115.7,16258320.0
2022-08-11,116.3,117.6,114.18,114.83,20286413.0
2022-08-12,115.44,120.8,115.44,120.37,42375146.0
2022-08-13,115.44,120.8,115.44,120.37,42375146.0
2022-08-14,115.44,120.8,115.44,120.37,42375146.0
2022-08-15,115.44,120.8,115.44,120.37,42375146.0
2022-08-16,122.09,122.79,117.68,121.01,33415262.0
2022-08-17,121.06,121.75,119.93,120.75,16314555.0
2022-08-18,122.61,122.61,119.2,120.0,44513961.0
2022-08-19,122.17,122.7,118.67,119.16,37163507.0
2022-08-20,122.17,122.7,118.67,119.16,37163507.0
2022-08-21,122.17,122.7,118.67,119.16,37163507.0
2022-08-22,119.07,119.07,114.91,116.77,32758649.0
2022-08-23,116.55,118.81,115.18,118.41,25551318.0
2022-08-24,119.65,121.64,119.07,120.4,24585426.0
2022-08-25,121.46,122.3,120.49,120.89,16290263.0
2022-08-26,121.11,122.39,120.44,120.98,12945748.0
2022-08-27,121.11,122.39,120.44,120.98,12945748.0
2022-08-28,121.11,122.39,120.44,120.98,12945748.0
2022-08-29,117.83,120.93,116.46,120.31,10071771.0
2022-08-30,121.99,123.81,121.77,122.7,22483682.0
2022-08-31,121.99,123.81,121.77,122.7,22483682.0
2022-09-01,119.25,120.62,118.76,119.25,21289359.0
2022-09-02,119.16,120.18,117.12,117.52,18725302.0
2022-09-03,119.16,120.18,117.12,117.52,18725302.0
2022-09-04,119.16,120.18,117.12,117.52,18725302.0
2022-09-05,117.66,118.54,117.43,118.1,15271154.0
2022-09-06,118.72,118.76,116.59,116.95,11605523.0
2022-09-07,116.33,117.7,115.13,117.3,12966846.0
2022-09-08,117.12,118.76,116.42,116.73,15745704.0
2022-09-09,117.3,118.81,116.55,118.63,13615835.0
2022-09-10,117.3,118.81,116.55,118.63,13615835.0
2022-09-11,117.3,118.81,116.55,118.63,13615835.0
2022-09-12,119.34,119.87,118.28,118.63,13996854.0
2022-09-13,118.67,119.65,118.19,118.54,11788086.0
2022-09-14,117.3,118.72,116.46,117.92,8937283.0
2022-09-15,118.63,118.98,116.86,117.39,11455943.0
2022-09-16,115.66,116.86,115.09,116.19,21834791.0
2022-09-17,115.66,116.86,115.09,116.19,21834791.0
2022-09-18,115.66,116.86,115.09,116.19,21834791.0
2022-09-19,117.12,118.94,114.82,115.58,22239735.0
2022-09-20,115.97,118.28,115.97,117.92,13491076.0
2022-09-21,116.5,117.92,115.13,115.89,11777459.0
2022-09-22,115.18,115.84,113.41,113.89,11866274.0
2022-09-23,114.11,114.29,112.88,113.85,11122573.0
2022-09-24,114.11,114.29,112.88,113.85,11122573.0
2022-09-25,114.11,114.29,112.88,113.85,11122573.0
2022-09-26,113.27,114.07,108.54,109.29,14041328.0
2022-09-27,110.22,113.23,109.6,110.17,15443290.0
2022-09-28,109.73,110.17,107.56,108.49,16136871.0
2022-09-29,109.07,113.49,109.07,112.12,21735144.0
2022-09-30,111.99,117.21,111.1,112.26,34976548.0
2022-10-01,111.99,117.21,111.1,112.26,34976548.0
2022-10-02,111.99,117.21,111.1,112.26,34976548.0
2022-10-03,116.33,119.51,115.62,117.21,55022478.0
2022-10-04,118.98,119.51,116.68,118.54,14603959.0
2022-10-05,118.98,119.51,116.68,118.54,14603959.0
2022-10-06,120.4,120.89,117.21,117.43,15568748.0
2022-10-07,116.86,118.85,116.11,118.67,14326875.0
2022-10-08,116.86,118.85,116.11,118.67,14326875.0
2022-10-09,116.86,118.85,116.11,118.67,14326875.0
2022-10-10,117.3,118.63,116.95,117.97,10674558.0
2022-10-11,117.97,118.19,115.31,116.06,17001839.0
2022-10-12,116.06,116.86,114.29,116.28,9924817.0
2022-10-13,115.75,116.73,113.01,114.96,13990808.0
2022-10-14,116.55,117.57,112.48,112.96,13749071.0
2022-10-15,116.55,117.57,112.48,112.96,13749071.0
2022-10-16,116.55,117.57,112.48,112.96,13749071.0
2022-10-17,112.39,113.49,111.46,113.14,12944058.0
2022-10-18,113.36,114.29,112.96,113.94,6847303.0
2022-10-19,113.94,113.94,112.79,113.14,7656807.0
2022-10-20,112.43,115.97,111.37,114.73,19235728.0
2022-10-21,114.96,118.1,113.98,116.46,13120108.0
2022-10-22,114.96,118.1,113.98,116.46,13120108.0
2022-10-23,114.96,118.1,113.98,116.46,13120108.0
2022-10-24,117.35,118.63,117.21,117.57,2230292.0
2022-10-25,116.9,117.66,114.96,115.75,12886676.0
2022-10-26,116.9,117.66,114.96,115.75,12886676.0
2022-10-27,115.8,117.04,115.35,116.68,14363439.0
2022-10-28,116.59,120.05,116.59,118.36,23623148.0
2022-10-29,116.59,120.05,116.59,118.36,23623148.0
2022-10-30,116.59,120.05,116.59,118.36,23623148.0
2022-10-31,118.54,119.69,117.52,118.67,9359622.0
2022-11-01,118.19,120.13,118.19,119.65,11914970.0
2022-11-02,120.0,123.23,119.82,120.8,22629774.0
2022-11-03,120.84,121.02,119.65,120.75,7940044.0
2022-11-04,120.4,122.52,120.4,122.04,7753576.0
2022-11-05,120.4,122.52,120.4,122.04,7753576.0
2022-11-06,120.4,122.52,120.4,122.04,7753576.0
2022-11-07,122.04,123.06,121.06,122.66,10626834.0
2022-11-08,122.04,123.06,121.06,122.66,10626834.0
2022-11-09,122.48,123.06,121.29,122.75,12410674.0
2022-11-10,121.73,124.69,121.33,123.81,16799653.0
2022-11-11,123.94,125.09,123.23,124.34,19349158.0
2022-11-12,123.94,125.09,123.23,124.34,19349158.0
2022-11-13,123.94,125.09,123.23,124.34,19349158.0
2022-11-14,124.34,124.83,122.66,123.28,13246764.0
2022-11-15,123.81,126.91,123.81,126.02,25867401.0
2022-11-16,126.33,126.86,125.0,126.51,12416366.0
2022-11-17,125.53,127.31,125.45,126.77,14091824.0
2022-11-18,126.24,126.82,124.12,125.49,21083979.0
2022-11-19,126.24,126.82,124.12,125.49,21083979.0
2022-11-20,126.24,126.82,124.12,125.49,21083979.0
2022-11-21,126.56,126.84,124.93,125.91,16808211.0
2022-11-22,125.77,126.33,123.54,125.68,11855588.0
2022-11-23,125.63,127.07,125.07,126.88,9299989.0
2022-11-24,126.47,130.14,125.96,129.63,12676298.0
2022-11-25,129.63,131.35,128.05,130.65,10126854.0
2022-11-26,129.63,131.35,128.05,130.65,10126854.0
