,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity
2018-01-30,71.94,72.95,70.43,72.29,2413964.0
2018-01-31,72.17,72.74,69.73,70.58,5576571.0
2018-02-01,70.46,72.29,68.95,71.29,4669465.0
2018-02-02,70.93,70.93,65.65,66.81,5583921.0
2018-02-03,70.93,70.93,65.65,66.81,5583921.0
2018-02-04,70.93,70.93,65.65,66.81,5583921.0
2018-02-05,65.9,67.66,64.34,66.83,6280222.0
2018-02-06,64.9,65.07,62.38,64.29,7280786.0
2018-02-07,64.95,66.31,64.9,65.37,2834669.0
2018-02-08,66.31,68.12,65.65,67.26,3261771.0
2018-02-09,65.45,68.8,65.45,68.42,4475586.0
2018-02-10,65.45,68.8,65.45,68.42,4475586.0
2018-02-11,65.45,68.8,65.45,68.42,4475586.0
2018-02-12,69.68,70.33,68.69,69.12,3583121.0
2018-02-13,69.68,70.33,68.69,69.12,3583121.0
2018-02-14,69.47,70.28,66.71,67.24,4443947.0
2018-02-15,68.42,68.62,67.16,67.86,2774295.0
2018-02-16,68.07,68.87,65.4,66.0,4307254.0
2018-02-17,68.07,68.87,65.4,66.0,4307254.0
2018-02-18,68.07,68.87,65.4,66.0,4307254.0
2018-02-19,65.8,66.41,63.81,64.59,4992393.0
2018-02-20,64.9,66.88,64.49,65.85,4769805.0
2018-02-21,66.18,66.41,64.34,64.87,4002642.0
2018-02-22,64.9,65.05,63.39,63.71,11391527.0
2018-02-23,64.34,66.08,63.92,65.48,3611636.0
2018-02-24,64.34,66.08,63.92,65.48,3611636.0
2018-02-25,64.34,66.08,63.92,65.48,3611636.0
2018-02-26,66.15,66.91,65.75,66.33,2976413.0
2018-02-27,66.56,66.81,65.65,65.95,2328259.0
2018-02-28,65.4,65.73,64.9,65.07,3005850.0
2018-03-01,65.37,66.81,64.9,65.75,4003048.0
2018-03-02,65.37,66.81,64.9,65.75,4003048.0
2018-03-03,65.37,66.81,64.9,65.75,4003048.0
2018-03-04,65.37,66.81,64.9,65.75,4003048.0
2018-03-05,65.4,65.88,61.37,61.83,9203676.0
2018-03-06,63.39,63.46,61.63,61.83,3832001.0
2018-03-07,61.88,62.81,60.39,62.31,7773209.0
2018-03-08,62.08,62.93,61.22,62.41,2924148.0
2018-03-09,62.38,62.81,61.1,61.32,2254698.0
2018-03-10,62.38,62.81,61.1,61.32,2254698.0
2018-03-11,62.38,62.81,61.1,61.32,2254698.0
2018-03-12,61.88,62.56,61.35,62.26,3807957.0
2018-03-13,61.9,62.81,61.65,62.48,2802486.0
2018-03-14,62.38,63.46,61.5,62.68,3598438.0
2018-03-15,62.88,63.36,62.26,62.53,3075002.0
2018-03-16,63.34,64.14,62.38,63.54,5542598.0
2018-03-17,63.34,64.14,62.38,63.54,5542598.0
2018-03-18,63.34,64.14,62.38,63.54,5542598.0
2018-03-19,62.33,62.33,58.86,59.31,10280393.0
2018-03-20,59.21,60.27,58.11,59.56,3063674.0
2018-03-21,59.56,61.12,59.56,60.85,9650038.0
2018-03-22,60.87,61.63,60.17,60.87,3972617.0
2018-03-23,60.17,60.75,58.68,60.44,4982007.0
2018-03-24,60.17,60.75,58.68,60.44,4982007.0
2018-03-25,60.17,60.75,58.68,60.44,4982007.0
2018-03-26,60.87,62.48,60.42,61.45,10018030.0
2018-03-27,63.88,63.88,62.57,63.38,4677701.0
2018-03-28,63.59,63.59,61.55,61.82,7535069.0
2018-03-29,63.59,63.59,61.55,61.82,7535069.0
2018-03-30,63.59,63.59,61.55,61.82,7535069.0
2018-03-31,63.59,63.59,61.55,61.82,7535069.0
2018-04-01,63.59,63.59,61.55,61.82,7535069.0
2018-04-02,61.89,61.89,61.24,61.45,1946462.0
2018-04-03,61.01,62.26,61.01,61.84,1363532.0
2018-04-04,62.05,62.73,60.15,60.43,3459483.0
2018-04-05,60.75,61.69,60.75,61.45,2742143.0
2018-04-06,61.48,62.52,61.06,62.02,2652568.0
2018-04-07,61.48,62.52,61.06,62.02,2652568.0
2018-04-08,61.48,62.52,61.06,62.02,2652568.0
2018-04-09,62.05,62.75,61.89,62.13,1549764.0
2018-04-10,63.09,64.55,62.73,64.37,5674417.0
2018-04-11,64.66,64.66,63.22,63.54,2613834.0
2018-04-12,63.43,64.08,62.65,63.15,2274188.0
2018-04-13,63.2,64.76,63.2,64.55,2910414.0
2018-04-14,63.2,64.76,63.2,64.55,2910414.0
2018-04-15,63.2,64.76,63.2,64.55,2910414.0
2018-04-16,64.66,65.31,64.19,64.89,3590670.0
2018-04-17,65.1,65.65,64.4,64.94,2421854.0
2018-04-18,65.26,65.44,63.72,64.06,2666627.0
2018-04-19,64.24,65.93,63.64,65.31,3623364.0
2018-04-20,65.18,65.6,63.67,64.14,3097790.0
2018-04-21,65.18,65.6,63.67,64.14,3097790.0
2018-04-22,65.18,65.6,63.67,64.14,3097790.0
2018-04-23,64.37,65.39,63.64,64.92,3015848.0
2018-04-24,64.45,65.18,63.15,64.63,2466646.0
2018-04-25,65.18,65.41,64.4,65.18,3776269.0
2018-04-26,65.18,65.7,63.95,64.32,5787261.0
2018-04-27,65.05,65.07,64.34,64.63,1010318.0
2018-04-28,65.05,65.07,64.34,64.63,1010318.0
2018-04-29,65.05,65.07,64.34,64.63,1010318.0
2018-04-30,64.87,65.34,64.53,65.18,1207715.0
2018-05-01,64.87,65.34,64.53,65.18,1207715.0
2018-05-02,65.18,65.6,63.88,64.58,2102122.0
2018-05-03,64.45,65.18,63.35,63.74,1695430.0
2018-05-04,62.88,63.61,62.68,62.88,1556574.0
2018-05-05,62.88,63.61,62.68,62.88,1556574.0
2018-05-06,62.88,63.61,62.68,62.88,1556574.0
2018-05-07,62.62,63.74,62.62,63.12,1555056.0
2018-05-08,63.17,63.77,62.05,62.36,2563707.0
2018-05-09,62.57,63.09,62.1,62.34,1786109.0
2018-05-10,62.52,62.68,60.38,60.62,4108350.0
2018-05-11,61.53,61.53,60.23,60.43,2728603.0
2018-05-12,61.53,61.53,60.23,60.43,2728603.0
2018-05-13,61.53,61.53,60.23,60.43,2728603.0
2018-05-14,60.23,61.16,59.44,59.86,1985081.0
2018-05-15,60.59,61.37,59.6,59.99,1715564.0
2018-05-16,59.78,60.96,59.47,60.3,1364581.0
2018-05-17,60.36,60.82,59.57,59.91,1050806.0
2018-05-18,59.7,61.19,59.44,59.86,2852686.0
2018-05-19,59.7,61.19,59.44,59.86,2852686.0
2018-05-20,59.7,61.19,59.44,59.86,2852686.0
2018-05-21,59.7,60.56,58.45,59.13,2261236.0
2018-05-22,59.13,59.81,58.58,59.21,1556225.0
2018-05-23,59.18,59.96,58.37,58.84,1893595.0
2018-05-24,59.91,60.69,58.11,60.41,3043648.0
2018-05-25,60.43,61.22,59.81,60.8,1236626.0
2018-05-26,60.43,61.22,59.81,60.8,1236626.0
2018-05-27,60.43,61.22,59.81,60.8,1236626.0
2018-05-28,61.01,63.22,61.01,62.28,2636451.0
2018-05-29,64.14,64.47,62.08,62.62,5231273.0
2018-05-30,62.57,63.3,62.05,62.44,1548374.0
2018-05-31,62.47,63.12,60.15,61.24,1772299.0
2018-06-01,61.01,61.89,59.7,60.2,1818310.0
2018-06-02,61.01,61.89,59.7,60.2,1818310.0
2018-06-03,61.01,61.89,59.7,60.2,1818310.0
2018-06-04,59.96,60.77,59.36,59.89,1418198.0
2018-06-05,59.73,59.96,58.4,58.9,1458921.0
2018-06-06,58.4,59.94,57.88,59.73,1678416.0
2018-06-07,59.91,60.93,59.81,60.54,1145026.0
2018-06-08,59.96,62.15,58.19,61.58,1779965.0
2018-06-09,59.96,62.15,58.19,61.58,1779965.0
2018-06-10,59.96,62.15,58.19,61.58,1779965.0
2018-06-11,61.32,62.36,59.99,60.51,3072579.0
2018-06-12,59.96,61.48,59.89,60.98,1834291.0
2018-06-13,60.49,61.32,60.09,60.3,1268803.0
2018-06-14,59.96,60.98,59.89,60.23,977265.0
2018-06-15,59.96,60.36,58.66,58.9,2335008.0
2018-06-16,59.96,60.36,58.66,58.9,2335008.0
2018-06-17,59.96,60.36,58.66,58.9,2335008.0
2018-06-18,59.78,59.78,57.75,58.43,2009986.0
2018-06-19,58.4,58.66,55.87,56.31,3968733.0
2018-06-20,56.34,57.07,55.51,56.91,2069910.0
2018-06-21,56.84,57.33,55.79,55.95,1305392.0
2018-06-22,55.95,57.72,55.19,57.15,4014844.0
2018-06-23,55.95,57.72,55.19,57.15,4014844.0
2018-06-24,55.95,57.72,55.19,57.15,4014844.0
2018-06-25,57.28,57.28,56.24,56.44,1284137.0
2018-06-26,55.82,56.65,55.3,56.08,2232117.0
2018-06-27,55.74,56.24,54.8,55.22,4127379.0
2018-06-28,55.27,55.27,53.45,53.89,3675879.0
2018-06-29,54.7,56.55,53.97,56.37,2608903.0
2018-06-30,54.7,56.55,53.97,56.37,2608903.0
2018-07-01,54.7,56.55,53.97,56.37,2608903.0
2018-07-02,56.84,57.02,54.31,55.01,1683741.0
2018-07-03,54.75,55.19,54.31,54.59,946591.0
2018-07-04,54.23,55.12,53.76,54.2,1886165.0
2018-07-05,54.23,54.44,53.06,53.71,2038787.0
2018-07-06,53.81,54.36,53.21,53.81,1466540.0
2018-07-07,53.81,54.36,53.21,53.81,1466540.0
2018-07-08,53.81,54.36,53.21,53.81,1466540.0
2018-07-09,53.86,54.72,53.81,54.02,1221041.0
2018-07-10,54.52,54.93,53.6,54.46,1680502.0
2018-07-11,54.49,54.59,53.45,53.71,1251038.0
2018-07-12,54.23,54.31,53.03,53.34,1358408.0
2018-07-13,53.39,54.2,51.41,52.01,4331245.0
2018-07-14,53.39,54.2,51.41,52.01,4331245.0
2018-07-15,53.39,54.2,51.41,52.01,4331245.0
2018-07-16,52.4,52.4,49.67,50.14,1863423.0
2018-07-17,50.16,51.02,49.59,50.63,1923998.0
2018-07-18,50.34,51.2,49.04,49.61,1677753.0
2018-07-19,50.01,50.55,48.75,50.08,2779754.0
2018-07-20,49.64,50.71,49.01,50.19,2143233.0
2018-07-21,49.64,50.71,49.01,50.19,2143233.0
2018-07-22,49.64,50.71,49.01,50.19,2143233.0
2018-07-23,50.08,50.6,48.81,49.69,2539641.0
2018-07-24,50.06,51.1,49.54,50.79,2081177.0
2018-07-25,51.62,53.45,51.2,53.19,8095506.0
2018-07-26,52.69,54.18,52.66,53.19,3558320.0
2018-07-27,53.24,54.52,53.19,54.12,1865150.0
2018-07-28,53.24,54.52,53.19,54.12,1865150.0
2018-07-29,53.24,54.52,53.19,54.12,1865150.0
2018-07-30,55.17,55.4,53.84,54.67,2100372.0
2018-07-31,54.67,55.3,54.36,54.85,2229806.0
2018-08-01,55.01,56.91,54.91,55.77,21079071.0
2018-08-02,55.61,56.26,54.23,55.69,3174430.0
2018-08-03,55.58,56.26,55.12,55.77,3258612.0
2018-08-04,55.58,56.26,55.12,55.77,3258612.0
2018-08-05,55.58,56.26,55.12,55.77,3258612.0
2018-08-06,56.31,56.5,55.06,56.0,3475663.0
2018-08-07,56.84,60.09,55.85,59.63,9121237.0
2018-08-08,60.02,60.17,57.36,59.23,8089884.0
2018-08-09,57.36,58.92,54.23,55.64,12529343.0
2018-08-10,55.01,56.94,54.59,55.17,5797904.0
2018-08-11,55.01,56.94,54.59,55.17,5797904.0
2018-08-12,55.01,56.94,54.59,55.17,5797904.0
2018-08-13,54.8,55.43,53.63,54.12,4002392.0
2018-08-14,54.28,54.65,52.14,53.21,2472040.0
2018-08-15,54.28,54.65,52.14,53.21,2472040.0
2018-08-16,53.08,53.84,52.25,52.98,3231355.0
2018-08-17,53.97,55.25,53.08,54.57,4505987.0
2018-08-18,53.97,55.25,53.08,54.57,4505987.0
2018-08-19,53.97,55.25,53.08,54.57,4505987.0
2018-08-20,54.98,55.32,54.05,55.04,2667826.0
2018-08-21,55.77,55.77,53.81,54.07,1991317.0
2018-08-22,55.77,55.77,53.81,54.07,1991317.0
2018-08-23,54.12,54.52,53.73,53.94,1440086.0
2018-08-24,53.73,54.44,53.52,53.99,2338816.0
2018-08-25,53.73,54.44,53.52,53.99,2338816.0
2018-08-26,53.73,54.44,53.52,53.99,2338816.0
2018-08-27,54.05,56.65,54.05,56.13,4333739.0
2018-08-28,56.58,57.1,55.09,56.73,3676196.0
2018-08-29,56.63,58.09,56.05,56.55,4753675.0
2018-08-30,56.58,57.36,56.05,57.15,5306049.0
2018-08-31,57.1,59.68,56.71,58.14,5827883.0
2018-09-01,57.1,59.68,56.71,58.14,5827883.0
2018-09-02,57.1,59.68,56.71,58.14,5827883.0
2018-09-03,58.87,60.23,57.64,58.95,6019822.0
2018-09-04,59.03,59.39,58.3,58.87,4509020.0
2018-09-05,58.4,58.79,56.71,58.11,3543844.0
2018-09-06,59.05,60.62,58.4,60.3,5300802.0
2018-09-07,60.46,63.85,60.04,62.05,10495799.0
2018-09-08,60.46,63.85,60.04,62.05,10495799.0
2018-09-09,60.46,63.85,60.04,62.05,10495799.0
2018-09-10,62.1,63.51,61.53,62.62,5342390.0
2018-09-11,63.09,63.77,61.37,61.71,3538413.0
2018-09-12,61.63,64.14,61.06,63.59,6673250.0
2018-09-13,61.63,64.14,61.06,63.59,6673250.0
2018-09-14,64.4,64.87,63.64,64.66,3896273.0
2018-09-15,64.4,64.87,63.64,64.66,3896273.0
2018-09-16,64.4,64.87,63.64,64.66,3896273.0
2018-09-17,64.14,64.34,62.21,62.73,3808351.0
2018-09-18,62.73,63.35,61.37,62.08,2583161.0
2018-09-19,62.88,63.07,61.06,61.61,2735867.0
2018-09-20,62.88,63.07,61.06,61.61,2735867.0
2018-09-21,62.49,62.52,57.77,60.36,8019014.0
2018-09-22,62.49,62.52,57.77,60.36,8019014.0
2018-09-23,62.49,62.52,57.77,60.36,8019014.0
2018-09-24,60.36,60.59,58.4,58.66,3278489.0
2018-09-25,59.7,59.7,57.75,59.08,2929720.0
2018-09-26,60.46,61.48,58.66,61.14,3931922.0
2018-09-27,62.05,62.26,60.02,61.61,10711070.0
2018-09-28,61.61,62.0,58.43,59.03,4672500.0
2018-09-29,61.61,62.0,58.43,59.03,4672500.0
2018-09-30,61.61,62.0,58.43,59.03,4672500.0
2018-10-01,58.92,59.47,56.44,57.96,4662381.0
2018-10-02,58.92,59.47,56.44,57.96,4662381.0
2018-10-03,57.85,61.27,57.54,59.76,3501311.0
2018-10-04,60.62,61.01,58.66,60.02,2775106.0
2018-10-05,59.44,59.99,56.05,57.02,5095668.0
2018-10-06,59.44,59.99,56.05,57.02,5095668.0
2018-10-07,59.44,59.99,56.05,57.02,5095668.0
2018-10-08,56.52,57.46,54.31,56.47,3765643.0
2018-10-09,56.47,57.38,55.48,55.9,3257747.0
2018-10-10,56.31,57.7,55.95,57.33,3394174.0
2018-10-11,57.36,57.49,54.57,56.55,2558835.0
2018-10-12,56.99,58.66,56.99,58.01,2303032.0
2018-10-13,56.99,58.66,56.99,58.01,2303032.0
2018-10-14,56.99,58.66,56.99,58.01,2303032.0
2018-10-15,59.16,59.18,57.2,58.87,1967738.0
2018-10-16,58.87,59.6,58.79,59.05,1221653.0
2018-10-17,59.47,59.81,56.44,57.59,1739150.0
2018-10-18,59.47,59.81,56.44,57.59,1739150.0
2018-10-19,56.71,59.13,56.31,57.15,2989547.0
2018-10-20,56.71,59.13,56.31,57.15,2989547.0
2018-10-21,56.71,59.13,56.31,57.15,2989547.0
2018-10-22,57.23,58.06,56.6,57.1,1523369.0
2018-10-23,56.58,58.14,55.87,57.7,2058165.0
2018-10-24,57.59,58.11,56.5,57.33,2066334.0
2018-10-25,56.71,57.2,54.54,55.12,10213297.0
2018-10-26,54.75,57.04,54.25,55.43,3024674.0
2018-10-27,54.75,57.04,54.25,55.43,3024674.0
2018-10-28,54.75,57.04,54.25,55.43,3024674.0
2018-10-29,55.79,57.51,55.45,57.2,1864468.0
2018-10-30,57.88,58.01,56.42,57.1,2852335.0
2018-10-31,56.71,57.59,55.66,56.91,1924214.0
2018-11-01,57.07,60.02,56.58,59.57,4163745.0
2018-11-02,60.3,61.58,59.29,59.89,3302127.0
2018-11-03,60.3,61.58,59.29,59.89,3302127.0
2018-11-04,60.3,61.58,59.29,59.89,3302127.0
2018-11-05,60.12,61.19,59.13,60.12,1702764.0
2018-11-06,60.43,60.69,56.21,58.43,9722382.0
2018-11-07,58.92,59.44,57.75,59.0,521842.0
2018-11-08,58.92,59.44,57.75,59.0,521842.0
2018-11-09,59.39,59.78,57.07,57.44,2635606.0
2018-11-10,59.39,59.78,57.07,57.44,2635606.0
2018-11-11,59.39,59.78,57.07,57.44,2635606.0
2018-11-12,57.83,58.09,55.27,55.58,3981192.0
2018-11-13,56.21,56.37,54.8,56.03,2081664.0
2018-11-14,55.38,57.28,55.27,56.37,5427327.0
2018-11-15,56.08,56.84,55.32,55.92,2061979.0
2018-11-16,56.05,56.5,51.62,52.53,10142698.0
2018-11-17,56.05,56.5,51.62,52.53,10142698.0
2018-11-18,56.05,56.5,51.62,52.53,10142698.0
2018-11-19,53.32,53.6,52.4,52.56,4243498.0
2018-11-20,52.43,52.87,51.39,51.8,3014380.0
2018-11-21,51.62,51.83,50.68,51.15,2235846.0
2018-11-22,51.36,51.36,49.74,49.85,3674992.0
2018-11-23,51.36,51.36,49.74,49.85,3674992.0
2018-11-24,51.36,51.36,49.74,49.85,3674992.0
2018-11-25,51.36,51.36,49.74,49.85,3674992.0
2018-11-26,50.06,50.68,49.54,50.45,3412154.0
2018-11-27,50.14,50.47,49.07,49.43,3304678.0
2018-11-28,49.8,49.8,48.6,48.99,2600666.0
2018-11-29,49.01,49.8,48.41,49.25,6817285.0
2018-11-30,49.54,50.16,49.12,49.98,2735235.0
2018-12-01,49.54,50.16,49.12,49.98,2735235.0
2018-12-02,49.54,50.16,49.12,49.98,2735235.0
2018-12-03,50.32,50.87,49.9,50.45,2393851.0
2018-12-04,49.74,50.84,49.54,49.74,3577653.0
2018-12-05,49.54,49.69,47.37,47.87,3320379.0
2018-12-06,47.74,48.78,45.08,48.21,2714832.0
2018-12-07,49.41,49.41,47.09,48.08,2354520.0
2018-12-08,49.41,49.41,47.09,48.08,2354520.0
2018-12-09,49.41,49.41,47.09,48.08,2354520.0
2018-12-10,47.09,47.87,46.98,47.74,1712396.0
2018-12-11,47.45,47.87,46.2,47.63,3137178.0
2018-12-12,47.48,49.14,47.48,48.96,1674729.0
2018-12-13,49.01,49.9,48.18,48.52,2274277.0
2018-12-14,48.44,49.25,47.76,49.07,1506714.0
2018-12-15,48.44,49.25,47.76,49.07,1506714.0
2018-12-16,48.44,49.25,47.76,49.07,1506714.0
2018-12-17,49.28,49.69,48.81,49.56,2024723.0
2018-12-18,49.54,50.03,48.91,49.8,1763675.0
2018-12-19,50.01,50.92,49.8,50.71,2120325.0
2018-12-20,50.32,51.2,49.85,50.97,1532950.0
2018-12-21,50.76,51.02,49.12,49.33,2843452.0
2018-12-22,50.76,51.02,49.12,49.33,2843452.0
2018-12-23,50.76,51.02,49.12,49.33,2843452.0
2018-12-24,51.05,51.05,48.6,49.38,2297004.0
2018-12-25,51.05,51.05,48.6,49.38,2297004.0
2018-12-26,49.3,49.85,48.44,49.43,2790183.0
2018-12-27,49.93,49.98,47.87,48.13,15834762.0
2018-12-28,48.18,50.19,48.18,49.8,2774901.0
2018-12-29,48.18,50.19,48.18,49.8,2774901.0
2018-12-30,48.18,50.19,48.18,49.8,2774901.0
2018-12-31,50.27,51.15,49.8,50.5,2290826.0
2019-01-01,50.53,51.05,49.64,49.93,1329624.0
2019-01-02,51.1,51.88,50.4,50.47,13702021.0
2019-01-03,50.74,50.79,48.86,48.96,6721743.0
2019-01-04,49.01,49.54,48.49,48.99,4970503.0
2019-01-05,49.01,49.54,48.49,48.99,4970503.0
2019-01-06,49.01,49.54,48.49,48.99,4970503.0
2019-01-07,49.64,49.98,49.07,49.51,3608361.0
2019-01-08,49.59,50.01,49.12,49.51,5057164.0
2019-01-09,48.44,48.68,47.24,47.58,12639371.0
2019-01-10,47.76,47.92,47.35,47.5,6363970.0
2019-01-11,47.5,48.31,47.4,48.08,4317127.0
2019-01-12,47.5,48.31,47.4,48.08,4317127.0
2019-01-13,47.5,48.31,47.4,48.08,4317127.0
2019-01-14,48.36,48.41,47.74,48.02,4309758.0
2019-01-15,48.47,49.01,48.02,48.83,5252053.0
2019-01-16,48.99,49.38,48.47,48.65,8678815.0
2019-01-17,48.31,48.39,47.74,47.89,7117299.0
2019-01-18,47.97,48.13,47.22,47.29,4285393.0
2019-01-19,47.97,48.13,47.22,47.29,4285393.0
2019-01-20,47.97,48.13,47.22,47.29,4285393.0
2019-01-21,47.55,47.61,46.72,47.06,2498326.0
2019-01-22,47.19,47.37,46.54,47.22,1662364.0
2019-01-23,47.79,47.79,46.75,46.88,1801012.0
2019-01-24,46.93,47.24,46.62,46.98,1072442.0
2019-01-25,47.11,48.21,46.93,47.19,3040155.0
2019-01-26,47.11,48.21,46.93,47.19,3040155.0
2019-01-27,47.11,48.21,46.93,47.19,3040155.0
2019-01-28,47.37,47.87,46.88,47.55,2646095.0
2019-01-29,47.55,48.21,47.29,48.0,2086966.0
2019-01-30,48.18,50.32,48.08,50.11,8283413.0
2019-01-31,50.32,51.0,49.35,50.53,9480886.0
2019-02-01,50.79,50.92,49.01,49.72,5862051.0
2019-02-02,50.79,50.92,49.01,49.72,5862051.0
2019-02-03,50.79,50.92,49.01,49.72,5862051.0
2019-02-04,49.64,49.98,47.63,49.72,5599434.0
2019-02-05,49.51,49.87,48.62,48.96,1592391.0
2019-02-06,49.04,49.77,47.82,49.59,2254581.0
2019-02-07,49.77,50.55,49.41,49.67,2766081.0
2019-02-08,49.54,49.98,48.7,48.86,1660506.0
2019-02-09,49.54,49.98,48.7,48.86,1660506.0
2019-02-10,49.54,49.98,48.7,48.86,1660506.0
2019-02-11,48.86,49.59,48.36,49.09,4720199.0
2019-02-12,49.12,50.34,48.88,49.64,3866292.0
2019-02-13,49.77,49.87,48.52,48.75,2280260.0
2019-02-14,49.38,49.38,47.95,48.55,2658960.0
2019-02-15,48.49,48.57,47.5,47.79,3005951.0
2019-02-16,48.49,48.57,47.5,47.79,3005951.0
2019-02-17,48.49,48.57,47.5,47.79,3005951.0
2019-02-18,47.84,48.68,47.84,48.05,3057272.0
2019-02-19,47.97,48.73,47.79,48.36,2734455.0
2019-02-20,48.41,49.17,48.39,48.94,3027625.0
2019-02-21,49.01,49.85,49.01,49.64,4359930.0
2019-02-22,49.64,50.68,49.38,50.45,4963936.0
2019-02-23,49.64,50.68,49.38,50.45,4963936.0
2019-02-24,49.64,50.68,49.38,50.45,4963936.0
2019-02-25,50.68,50.89,50.34,50.63,4267778.0
2019-02-26,50.53,50.92,50.14,50.68,4008263.0
2019-02-27,50.81,51.15,50.27,50.74,4411319.0
2019-02-28,51.1,52.98,50.5,52.51,15472904.0
2019-03-01,52.93,53.79,52.77,53.58,5068346.0
2019-03-02,52.93,53.79,52.77,53.58,5068346.0
2019-03-03,52.93,53.79,52.77,53.58,5068346.0
2019-03-04,52.93,53.79,52.77,53.58,5068346.0
2019-03-05,53.39,55.27,53.39,55.14,4756206.0
2019-03-06,55.01,56.42,54.96,55.79,7476093.0
2019-03-07,56.18,56.99,55.74,56.81,5461202.0
2019-03-08,56.11,57.88,55.79,57.38,9171882.0
2019-03-09,56.11,57.88,55.79,57.38,9171882.0
2019-03-10,56.11,57.88,55.79,57.38,9171882.0
2019-03-11,57.36,57.98,56.47,57.77,3651685.0
2019-03-12,57.88,58.97,57.67,58.35,6741696.0
2019-03-13,59.44,59.96,58.82,59.36,8376665.0
2019-03-14,59.55,59.86,58.82,59.57,4242177.0
2019-03-15,59.96,60.2,59.36,59.76,4136330.0
2019-03-16,59.96,60.2,59.36,59.76,4136330.0
2019-03-17,59.96,60.2,59.36,59.76,4136330.0
2019-03-18,59.96,60.82,59.76,60.3,4428825.0
2019-03-19,60.49,61.76,60.04,61.42,4525289.0
2019-03-20,62.0,62.0,58.95,59.26,10124226.0
2019-03-21,62.0,62.0,58.95,59.26,10124226.0
2019-03-22,58.5,60.07,56.45,58.61,8239170.0
2019-03-23,58.5,60.07,56.45,58.61,8239170.0
2019-03-24,58.5,60.07,56.45,58.61,8239170.0
2019-03-25,58.5,58.5,56.56,57.44,4886213.0
2019-03-26,57.55,58.26,56.61,57.33,6847770.0
2019-03-27,57.38,58.04,55.49,55.71,6387540.0
2019-03-28,56.48,57.0,55.13,55.44,7678535.0
2019-03-29,56.12,58.01,56.01,57.24,8191792.0
2019-03-30,56.12,58.01,56.01,57.24,8191792.0
2019-03-31,56.12,58.01,56.01,57.24,8191792.0
2019-04-01,57.33,59.13,57.33,57.74,3997810.0
2019-04-02,58.07,59.44,57.16,57.46,6313342.0
2019-04-03,57.82,58.48,57.0,57.3,4085750.0
2019-04-04,57.46,58.2,57.13,57.55,2675821.0
2019-04-05,57.79,58.53,57.44,57.71,3724096.0
2019-04-06,57.79,58.53,57.44,57.71,3724096.0
2019-04-07,57.79,58.53,57.44,57.71,3724096.0
2019-04-08,58.48,58.92,57.24,57.98,3513958.0
2019-04-09,57.87,58.04,56.91,57.22,3488791.0
2019-04-10,57.13,57.98,57.0,57.16,2712937.0
2019-04-11,57.0,57.33,56.53,56.83,3281429.0
2019-04-12,56.78,57.65,56.61,57.05,2732190.0
2019-04-13,56.78,57.65,56.61,57.05,2732190.0
2019-04-14,56.78,57.65,56.61,57.05,2732190.0
2019-04-15,57.55,58.04,57.11,57.33,2677430.0
2019-04-16,57.52,57.85,56.89,57.0,3519041.0
2019-04-17,57.52,57.85,56.89,57.0,3519041.0
2019-04-18,57.05,57.63,56.39,57.38,3894077.0
2019-04-19,57.05,57.63,56.39,57.38,3894077.0
2019-04-20,57.05,57.63,56.39,57.38,3894077.0
2019-04-21,57.05,57.63,56.39,57.38,3894077.0
2019-04-22,57.35,57.38,55.9,56.01,1684607.0
2019-04-23,56.04,56.89,55.96,56.42,2461014.0
2019-04-24,56.5,56.64,55.93,56.09,2917923.0
2019-04-25,56.17,56.42,54.8,55.11,2342637.0
2019-04-26,55.13,56.42,54.45,54.67,3735717.0
2019-04-27,55.13,56.42,54.45,54.67,3735717.0
2019-04-28,55.13,56.42,54.45,54.67,3735717.0
2019-04-29,55.13,56.42,54.45,54.67,3735717.0
2019-04-30,54.8,55.6,54.28,55.05,6714465.0
2019-05-01,54.8,55.6,54.28,55.05,6714465.0
2019-05-02,54.89,55.79,54.78,55.44,3010158.0
2019-05-03,55.35,56.04,54.56,54.86,4369807.0
2019-05-04,55.35,56.04,54.56,54.86,4369807.0
2019-05-05,55.35,56.04,54.56,54.86,4369807.0
2019-05-06,54.7,54.7,52.61,52.86,3320999.0
2019-05-07,52.23,54.39,52.23,52.97,4028253.0
2019-05-08,52.69,53.41,52.23,52.53,2188828.0
2019-05-09,52.53,53.0,51.82,51.95,2360209.0
2019-05-10,52.23,52.56,50.89,51.27,3673616.0
2019-05-11,52.23,52.56,50.89,51.27,3673616.0
2019-05-12,52.23,52.56,50.89,51.27,3673616.0
2019-05-13,51.52,52.2,50.97,51.43,2866352.0
2019-05-14,51.27,51.82,50.42,50.53,3310139.0
2019-05-15,50.97,51.05,49.32,49.49,3485736.0
2019-05-16,49.68,50.42,49.21,49.54,4023496.0
2019-05-17,49.57,50.23,49.49,49.6,3944410.0
2019-05-18,49.57,50.23,49.49,49.6,3944410.0
2019-05-19,49.57,50.23,49.49,49.6,3944410.0
2019-05-20,51.79,53.27,50.86,52.64,4061892.0
2019-05-21,52.72,53.27,50.86,51.0,3621655.0
2019-05-22,51.79,52.34,51.0,51.87,5154749.0
2019-05-23,52.59,54.23,52.04,52.75,8741822.0
2019-05-24,53.02,53.96,51.87,53.6,3837174.0
2019-05-25,53.02,53.96,51.87,53.6,3837174.0
