,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity
2014-05-07,48.96,49.49,47.63,48.48,14924508.0
2014-05-08,48.33,48.71,47.22,48.41,10322750.0
2014-05-09,48.46,49.37,47.89,49.12,7581782.0
2014-05-10,48.46,49.37,47.89,49.12,7581782.0
2014-05-11,48.46,49.37,47.89,49.12,7581782.0
2014-05-12,48.92,50.98,48.92,50.82,7279948.0
2014-05-13,51.11,53.81,50.98,52.1,15309009.0
2014-05-14,52.1,52.76,51.51,52.37,6476857.0
2014-05-15,52.3,54.01,52.29,53.54,12598419.0
2014-05-16,54.29,57.1,53.36,54.25,13395211.0
2014-05-17,54.29,57.1,53.36,54.25,13395211.0
2014-05-18,54.29,57.1,53.36,54.25,13395211.0
2014-05-19,54.43,57.72,54.29,56.92,15236929.0
2014-05-20,57.37,57.72,55.36,55.87,8286543.0
2014-05-21,55.88,56.49,54.05,54.8,8413369.0
2014-05-22,54.86,56.8,54.42,56.35,10914029.0
2014-05-23,56.41,57.07,55.21,56.33,12660728.0
2014-05-24,56.41,57.07,55.21,56.33,12660728.0
2014-05-25,56.41,57.07,55.21,56.33,12660728.0
2014-05-26,57.86,58.13,52.96,54.31,15549664.0
2014-05-27,53.23,53.36,49.53,50.22,24458599.0
2014-05-28,50.71,50.71,48.59,49.18,20274680.0
2014-05-29,49.44,49.86,48.89,49.2,15215291.0
2014-05-30,49.28,50.42,49.26,50.02,15903620.0
2014-05-31,49.28,50.42,49.26,50.02,15903620.0
2014-06-01,49.28,50.42,49.26,50.02,15903620.0
2014-06-02,49.98,51.96,49.93,51.74,13374875.0
2014-06-03,51.51,51.83,50.36,50.53,12789074.0
2014-06-04,50.48,51.51,50.22,50.45,7943797.0
2014-06-05,50.33,52.1,50.33,51.78,18641453.0
2014-06-06,52.23,56.13,52.18,55.89,33623476.0
2014-06-07,52.23,56.13,52.18,55.89,33623476.0
2014-06-08,52.23,56.13,52.18,55.89,33623476.0
2014-06-09,56.92,57.45,55.27,57.16,21634197.0
2014-06-10,57.35,57.58,55.35,56.75,10322089.0
2014-06-11,56.76,58.39,56.01,57.15,16024937.0
2014-06-12,56.67,57.86,56.19,57.21,7104274.0
2014-06-13,56.96,57.33,54.8,55.01,11358689.0
2014-06-14,56.96,57.33,54.8,55.01,11358689.0
2014-06-15,56.96,57.33,54.8,55.01,11358689.0
2014-06-16,55.08,57.64,54.75,57.37,11121655.0
2014-06-17,57.6,59.17,57.26,58.91,12065775.0
2014-06-18,59.38,60.78,58.04,59.93,16964353.0
2014-06-19,60.38,60.51,58.32,58.74,10470163.0
2014-06-20,58.91,59.24,57.88,58.14,4227519.0
2014-06-21,58.91,59.24,57.88,58.14,4227519.0
2014-06-22,58.91,59.24,57.88,58.14,4227519.0
2014-06-23,57.9,58.95,57.25,58.15,7178183.0
2014-06-24,58.75,61.19,58.39,60.84,23115739.0
2014-06-25,61.24,62.17,60.99,61.9,20939324.0
2014-06-26,60.38,61.44,60.05,60.91,18536824.0
2014-06-27,60.38,61.11,59.72,60.5,11526400.0
2014-06-28,60.38,61.11,59.72,60.5,11526400.0
2014-06-29,60.38,61.11,59.72,60.5,11526400.0
2014-06-30,60.39,61.7,59.76,61.31,11306374.0
2014-07-01,61.44,61.83,60.64,61.01,11413691.0
2014-07-02,61.17,61.83,60.35,60.76,5664512.0
2014-07-03,60.78,61.05,60.02,60.79,5198295.0
2014-07-04,60.58,61.97,60.38,61.57,5668523.0
2014-07-05,60.58,61.97,60.38,61.57,5668523.0
2014-07-06,60.58,61.97,60.38,61.57,5668523.0
2014-07-07,61.97,62.1,60.6,61.05,9208508.0
2014-07-08,60.4,61.77,59.6,60.31,9595584.0
2014-07-09,59.73,61.62,59.73,60.8,7931370.0
2014-07-10,60.87,62.89,59.72,61.31,7123847.0
2014-07-11,60.91,61.17,59.58,60.31,10350793.0
2014-07-12,60.91,61.17,59.58,60.31,10350793.0
2014-07-13,60.91,61.17,59.58,60.31,10350793.0
2014-07-14,60.26,60.87,59.88,60.17,4634681.0
2014-07-15,60.29,61.95,60.13,60.93,5615574.0
2014-07-16,60.95,61.7,58.96,60.54,4986408.0
2014-07-17,60.52,60.81,59.81,60.02,3382492.0
2014-07-18,59.72,59.98,58.66,58.93,2610841.0
2014-07-19,59.72,59.98,58.66,58.93,2610841.0
2014-07-20,59.72,59.98,58.66,58.93,2610841.0
2014-07-21,58.41,59.15,57.65,57.97,5908112.0
2014-07-22,58.05,58.79,57.42,58.35,9823253.0
2014-07-23,58.69,59.05,57.61,58.05,4294004.0
2014-07-24,57.92,58.2,56.67,56.96,11146609.0
2014-07-25,57.2,57.28,55.63,56.64,4699507.0
2014-07-26,57.2,57.28,55.63,56.64,4699507.0
2014-07-27,57.2,57.28,55.63,56.64,4699507.0
2014-07-28,56.95,57.24,55.88,56.19,5215522.0
2014-07-29,56.95,57.24,55.88,56.19,5215522.0
2014-07-30,56.15,57.58,56.02,57.33,15084295.0
2014-07-31,57.33,58.17,57.25,57.72,6927421.0
2014-08-01,57.15,57.45,55.74,56.09,6976818.0
2014-08-02,57.15,57.45,55.74,56.09,6976818.0
2014-08-03,57.15,57.45,55.74,56.09,6976818.0
2014-08-04,55.64,56.6,55.64,56.17,7672955.0
2014-08-05,56.51,56.92,55.61,56.13,4840931.0
2014-08-06,55.8,56.7,55.68,55.82,7642704.0
2014-08-07,55.82,56.14,55.35,55.49,5062621.0
2014-08-08,55.08,55.09,53.64,53.97,7476523.0
2014-08-09,55.08,55.09,53.64,53.97,7476523.0
2014-08-10,55.08,55.09,53.64,53.97,7476523.0
2014-08-11,55.15,55.15,51.37,51.69,20037625.0
2014-08-12,51.27,55.08,51.26,54.74,23420976.0
2014-08-13,54.55,55.25,53.89,54.53,9899135.0
2014-08-14,54.43,56.66,54.18,56.37,10510456.0
2014-08-15,54.43,56.66,54.18,56.37,10510456.0
2014-08-16,54.43,56.66,54.18,56.37,10510456.0
2014-08-17,54.43,56.66,54.18,56.37,10510456.0
2014-08-18,56.41,57.49,55.77,57.17,7659179.0
2014-08-19,57.3,57.49,56.7,57.22,4224426.0
2014-08-20,57.17,57.62,55.98,56.59,5224348.0
2014-08-21,56.54,57.93,56.27,57.13,6256788.0
2014-08-22,57.07,58.05,56.8,57.34,7830389.0
2014-08-23,57.07,58.05,56.8,57.34,7830389.0
2014-08-24,57.07,58.05,56.8,57.34,7830389.0
2014-08-25,57.2,57.37,56.17,56.59,4822712.0
2014-08-26,56.6,57.73,56.14,57.51,5818085.0
2014-08-27,57.12,58.86,56.82,58.48,8821250.0
2014-08-28,58.28,59.93,58.28,59.52,11056007.0
2014-08-29,58.28,59.93,58.28,59.52,11056007.0
2014-08-30,58.28,59.93,58.28,59.52,11056007.0
2014-08-31,58.28,59.93,58.28,59.52,11056007.0
2014-09-01,60.07,62.0,59.79,61.76,10698787.0
2014-09-02,61.73,62.95,60.75,62.41,7791739.0
2014-09-03,62.89,63.09,60.57,61.12,6951266.0
2014-09-04,60.93,61.06,59.89,60.23,4140005.0
2014-09-05,59.97,61.67,59.87,60.66,4213092.0
2014-09-06,59.97,61.67,59.87,60.66,4213092.0
2014-09-07,59.97,61.67,59.87,60.66,4213092.0
2014-09-08,61.26,61.75,60.48,61.05,4717475.0
2014-09-09,61.05,61.65,60.17,61.57,4253834.0
2014-09-10,61.21,62.15,60.84,61.2,4171455.0
2014-09-11,61.2,62.08,60.2,61.71,4861048.0
2014-09-12,61.49,62.61,61.28,62.1,5272903.0
2014-09-13,61.49,62.61,61.28,62.1,5272903.0
2014-09-14,61.49,62.61,61.28,62.1,5272903.0
2014-09-15,60.98,62.05,60.4,61.52,4338409.0
2014-09-16,61.49,61.91,59.48,60.21,5095970.0
2014-09-17,60.72,61.02,58.63,59.84,7021207.0
2014-09-18,59.6,61.06,59.26,60.61,3674934.0
2014-09-19,60.14,60.96,59.48,60.31,4273002.0
2014-09-20,60.14,60.96,59.48,60.31,4273002.0
2014-09-21,60.14,60.96,59.48,60.31,4273002.0
2014-09-22,60.27,61.2,59.42,60.95,3668811.0
2014-09-23,60.82,61.18,58.84,59.51,3722432.0
2014-09-24,59.14,59.99,58.81,59.42,6534265.0
2014-09-25,59.46,61.46,59.46,60.65,17601914.0
2014-09-26,60.67,60.94,58.34,59.52,5644171.0
2014-09-27,60.67,60.94,58.34,59.52,5644171.0
2014-09-28,60.67,60.94,58.34,59.52,5644171.0
2014-09-29,59.34,61.08,58.52,60.79,5042621.0
2014-09-30,60.55,61.49,59.73,60.33,5709771.0
2014-10-01,60.67,60.84,58.73,58.91,5268450.0
2014-10-02,60.67,60.84,58.73,58.91,5268450.0
2014-10-03,60.67,60.84,58.73,58.91,5268450.0
2014-10-04,60.67,60.84,58.73,58.91,5268450.0
2014-10-05,60.67,60.84,58.73,58.91,5268450.0
2014-10-06,60.67,60.84,58.73,58.91,5268450.0
2014-10-07,58.66,59.83,57.9,59.52,10585603.0
2014-10-08,59.46,59.59,58.63,59.21,8183796.0
2014-10-09,59.45,60.48,59.3,59.97,8014581.0
2014-10-10,59.65,59.93,58.52,59.6,7920741.0
2014-10-11,59.65,59.93,58.52,59.6,7920741.0
2014-10-12,59.65,59.93,58.52,59.6,7920741.0
2014-10-13,59.36,59.76,58.77,59.6,5843424.0
2014-10-14,59.77,60.58,59.2,60.06,5158450.0
2014-10-15,59.77,60.58,59.2,60.06,5158450.0
2014-10-16,59.91,61.68,59.87,60.36,7872906.0
2014-10-17,60.63,61.18,59.6,60.12,5372076.0
2014-10-18,60.63,61.18,59.6,60.12,5372076.0
2014-10-19,60.63,61.18,59.6,60.12,5372076.0
2014-10-20,61.61,62.37,60.91,61.61,5703568.0
2014-10-21,61.76,65.04,61.57,64.58,12786909.0
2014-10-22,64.98,65.58,64.11,64.84,11686144.0
2014-10-23,64.71,64.97,64.3,64.65,339812.0
2014-10-24,64.71,64.97,64.3,64.65,339812.0
2014-10-25,64.71,64.97,64.3,64.65,339812.0
2014-10-26,64.71,64.97,64.3,64.65,339812.0
2014-10-27,64.77,66.42,63.93,65.31,7849664.0
2014-10-28,65.37,67.22,65.18,66.63,12065700.0
2014-10-29,66.83,67.65,65.66,67.36,7441185.0
2014-10-30,66.98,69.1,66.67,68.55,13526821.0
2014-10-31,68.65,74.08,68.46,70.98,40776512.0
2014-11-01,68.65,74.08,68.46,70.98,40776512.0
2014-11-02,68.65,74.08,68.46,70.98,40776512.0
2014-11-03,71.6,71.88,66.61,67.03,30367314.0
2014-11-04,71.6,71.88,66.61,67.03,30367314.0
2014-11-05,67.23,68.04,65.79,66.82,14356025.0
2014-11-06,67.23,68.04,65.79,66.82,14356025.0
2014-11-07,66.31,66.67,64.9,65.11,7587968.0
2014-11-08,66.31,66.67,64.9,65.11,7587968.0
2014-11-09,66.31,66.67,64.9,65.11,7587968.0
2014-11-10,65.26,65.77,63.59,64.58,11521286.0
2014-11-11,64.82,66.01,64.81,65.76,12774818.0
2014-11-12,65.99,66.04,64.97,65.18,11031378.0
2014-11-13,65.37,65.64,63.69,63.97,7241276.0
2014-11-14,63.33,66.16,63.33,65.73,17500421.0
2014-11-15,63.33,66.16,63.33,65.73,17500421.0
2014-11-16,63.33,66.16,63.33,65.73,17500421.0
2014-11-17,65.14,66.28,64.7,65.67,8489593.0
2014-11-18,65.92,67.38,65.1,65.81,6674499.0
2014-11-19,66.04,66.39,63.77,64.06,4848765.0
2014-11-20,64.15,64.61,63.2,63.7,4572857.0
2014-11-21,63.77,64.83,62.97,63.86,8288719.0
2014-11-22,63.77,64.83,62.97,63.86,8288719.0
2014-11-23,63.77,64.83,62.97,63.86,8288719.0
2014-11-24,64.07,64.55,62.95,63.8,6000847.0
2014-11-25,63.5,64.73,63.09,64.06,9078951.0
2014-11-26,64.23,66.31,64.23,65.85,8811496.0
2014-11-27,65.85,66.59,65.33,65.7,8514382.0
2014-11-28,65.77,67.03,64.89,65.53,6863586.0
2014-11-29,65.77,67.03,64.89,65.53,6863586.0
2014-11-30,65.77,67.03,64.89,65.53,6863586.0
2014-12-01,65.3,65.77,64.0,64.22,5504684.0
2014-12-02,63.8,64.98,61.95,62.25,10103626.0
2014-12-03,62.25,63.6,61.88,63.39,5445953.0
2014-12-04,63.39,63.72,62.42,63.19,4636430.0
2014-12-05,63.64,64.42,62.55,63.0,6874082.0
2014-12-06,63.64,64.42,62.55,63.0,6874082.0
2014-12-07,63.64,64.42,62.55,63.0,6874082.0
2014-12-08,62.95,63.49,62.46,62.65,3830363.0
2014-12-09,62.55,63.2,61.69,62.36,5787765.0
2014-12-10,61.89,62.88,60.81,61.04,8549560.0
2014-12-11,60.57,60.87,59.2,59.57,10938247.0
2014-12-12,59.1,59.32,55.73,56.95,19498560.0
2014-12-13,59.1,59.32,55.73,56.95,19498560.0
2014-12-14,59.1,59.32,55.73,56.95,19498560.0
2014-12-15,56.04,57.83,55.09,56.68,13395435.0
2014-12-16,56.17,56.43,55.22,55.5,13208604.0
2014-12-17,55.71,56.52,54.39,55.93,17030785.0
2014-12-18,56.32,58.93,56.24,58.26,17780351.0
2014-12-19,57.99,59.14,57.86,58.4,7816448.0
2014-12-20,57.99,59.14,57.86,58.4,7816448.0
2014-12-21,57.99,59.14,57.86,58.4,7816448.0
2014-12-22,58.56,60.67,58.06,59.99,11010690.0
2014-12-23,59.99,60.36,59.39,60.05,7887829.0
2014-12-24,59.78,60.27,57.86,58.32,18722407.0
2014-12-25,59.78,60.27,57.86,58.32,18722407.0
2014-12-26,57.92,59.05,57.72,58.75,4766846.0
2014-12-27,57.92,59.05,57.72,58.75,4766846.0
2014-12-28,57.92,59.05,57.72,58.75,4766846.0
2014-12-29,58.91,59.85,58.46,59.32,4107301.0
2014-12-30,59.2,59.99,58.32,59.61,5266183.0
2014-12-31,59.61,60.41,58.95,59.71,6969906.0
2015-01-01,59.46,59.75,59.2,59.41,5107367.0
2015-01-02,59.56,60.16,59.22,59.68,3621105.0
2015-01-03,59.56,60.16,59.22,59.68,3621105.0
2015-01-04,59.56,60.16,59.22,59.68,3621105.0
2015-01-05,59.51,60.54,59.06,59.87,4599614.0
2015-01-06,59.59,59.59,57.45,57.97,17104502.0
2015-01-07,57.45,58.08,56.04,56.5,10373982.0
2015-01-08,56.94,58.58,56.61,57.82,8214036.0
2015-01-09,58.18,59.37,56.91,58.43,17124332.0
2015-01-10,58.18,59.37,56.91,58.43,17124332.0
2015-01-11,58.18,59.37,56.91,58.43,17124332.0
2015-01-12,58.39,58.52,57.24,57.75,6234042.0
2015-01-13,57.62,58.37,57.12,57.47,7598454.0
2015-01-14,57.17,58.12,55.86,57.25,13821861.0
2015-01-15,57.25,57.93,56.46,57.42,12308803.0
2015-01-16,56.5,57.45,56.31,57.04,7631232.0
2015-01-17,56.5,57.45,56.31,57.04,7631232.0
2015-01-18,56.5,57.45,56.31,57.04,7631232.0
2015-01-19,56.54,59.91,56.54,59.14,11910442.0
2015-01-20,59.6,59.6,57.56,57.9,12633453.0
2015-01-21,57.91,58.63,57.6,58.23,6853074.0
2015-01-22,58.16,58.83,57.64,57.86,16064420.0
2015-01-23,58.24,58.24,56.42,56.77,10527624.0
2015-01-24,58.24,58.24,56.42,56.77,10527624.0
2015-01-25,58.24,58.24,56.42,56.77,10527624.0
2015-01-26,58.24,58.24,56.42,56.77,10527624.0
2015-01-27,56.83,57.38,55.87,56.26,13228492.0
2015-01-28,56.65,56.69,55.38,56.22,7584102.0
2015-01-29,56.11,57.24,55.72,56.79,14160057.0
2015-01-30,56.89,57.14,56.38,56.78,6267049.0
2015-01-31,56.89,57.14,56.38,56.78,6267049.0
2015-02-01,56.89,57.14,56.38,56.78,6267049.0
2015-02-02,56.81,58.2,56.81,57.72,8823170.0
2015-02-03,57.99,58.85,57.83,58.27,12428355.0
2015-02-04,58.83,59.5,57.3,57.95,9486555.0
2015-02-05,58.1,58.16,56.58,56.9,6966760.0
2015-02-06,56.8,57.05,54.77,56.31,10112378.0
2015-02-07,56.8,57.05,54.77,56.31,10112378.0
2015-02-08,56.8,57.05,54.77,56.31,10112378.0
2015-02-09,52.48,54.77,52.48,53.71,12286409.0
2015-02-10,53.44,55.36,53.21,55.03,8845181.0
2015-02-11,55.03,55.58,54.5,55.0,7112460.0
2015-02-12,55.07,57.61,54.64,56.73,7621632.0
2015-02-13,56.78,57.04,53.76,54.26,14786658.0
2015-02-14,56.78,57.04,53.76,54.26,14786658.0
2015-02-15,56.78,57.04,53.76,54.26,14786658.0
2015-02-16,54.5,55.14,53.98,54.5,6085413.0
2015-02-17,54.5,55.14,53.98,54.5,6085413.0
2015-02-18,54.59,55.64,54.46,55.3,5841307.0
2015-02-19,55.12,55.56,54.39,54.86,4426078.0
2015-02-20,54.9,55.5,54.63,54.9,4162463.0
2015-02-21,54.9,55.5,54.63,54.9,4162463.0
2015-02-22,54.9,55.5,54.63,54.9,4162463.0
2015-02-23,54.89,55.03,52.91,53.72,7779232.0
2015-02-24,53.72,54.61,52.91,54.23,8945789.0
2015-02-25,54.42,54.87,53.63,54.46,5180268.0
2015-02-26,54.51,55.46,53.77,55.16,16118014.0
2015-02-27,55.3,55.48,54.28,54.59,8712307.0
2015-02-28,55.02,55.97,54.5,55.47,3240375.0
2015-03-01,55.02,55.97,54.5,55.47,3240375.0
2015-03-02,55.84,56.11,54.49,55.29,8898605.0
2015-03-03,55.44,55.56,54.71,55.3,3700886.0
2015-03-04,55.57,55.82,54.52,54.77,7727568.0
2015-03-05,54.76,55.31,53.76,54.48,9726085.0
2015-03-06,54.76,55.31,53.76,54.48,9726085.0
2015-03-07,54.76,55.31,53.76,54.48,9726085.0
2015-03-08,54.76,55.31,53.76,54.48,9726085.0
2015-03-09,54.34,54.49,51.98,52.17,6341727.0
2015-03-10,52.06,52.22,50.91,51.86,6330660.0
2015-03-11,51.85,53.21,50.87,52.63,6242537.0
2015-03-12,52.62,53.52,52.6,53.25,9772800.0
2015-03-13,53.54,53.54,52.06,52.36,3948469.0
2015-03-14,53.54,53.54,52.06,52.36,3948469.0
2015-03-15,53.54,53.54,52.06,52.36,3948469.0
2015-03-16,52.2,52.73,50.91,51.59,8375876.0
2015-03-17,51.38,51.76,50.89,51.32,5754278.0
2015-03-18,51.2,52.03,50.98,51.62,14932327.0
2015-03-19,51.84,53.46,51.84,52.72,9790277.0
2015-03-20,52.6,52.83,50.72,51.05,11345179.0
2015-03-21,52.6,52.83,50.72,51.05,11345179.0
2015-03-22,52.6,52.83,50.72,51.05,11345179.0
2015-03-23,51.46,52.19,50.86,51.88,5556390.0
2015-03-24,51.79,52.94,51.69,52.73,8767341.0
2015-03-25,53.06,53.06,51.25,51.41,13595691.0
2015-03-26,52.19,52.34,51.39,51.54,9700651.0
2015-03-27,51.78,51.79,50.32,51.28,9929338.0
2015-03-28,51.78,51.79,50.32,51.28,9929338.0
2015-03-29,51.78,51.79,50.32,51.28,9929338.0
2015-03-30,51.25,51.76,50.5,51.39,4307401.0
2015-03-31,51.57,52.73,51.16,52.44,13515163.0
2015-04-01,52.58,52.6,51.28,52.03,8154255.0
2015-04-02,52.58,52.6,51.28,52.03,8154255.0
2015-04-03,52.58,52.6,51.28,52.03,8154255.0
2015-04-04,52.58,52.6,51.28,52.03,8154255.0
2015-04-05,52.58,52.6,51.28,52.03,8154255.0
2015-04-06,52.32,54.76,51.58,54.07,4915293.0
2015-04-07,54.09,55.17,53.48,54.11,6674947.0
2015-04-08,54.07,56.08,53.56,55.49,4684750.0
2015-04-09,55.67,55.92,53.41,53.71,6542969.0
2015-04-10,53.75,54.33,53.29,53.97,7368737.0
2015-04-11,53.75,54.33,53.29,53.97,7368737.0
2015-04-12,53.75,54.33,53.29,53.97,7368737.0
2015-04-13,53.59,53.81,52.02,53.44,13384305.0
2015-04-14,53.59,53.81,52.02,53.44,13384305.0
2015-04-15,53.41,54.49,52.79,53.39,5499740.0
2015-04-16,53.25,53.86,52.99,53.58,7025463.0
2015-04-17,53.65,53.92,52.33,52.58,10219620.0
2015-04-18,53.65,53.92,52.33,52.58,10219620.0
2015-04-19,53.65,53.92,52.33,52.58,10219620.0
2015-04-20,52.65,53.11,51.72,52.08,2944701.0
2015-04-21,52.19,52.49,50.69,50.85,5915109.0
2015-04-22,50.85,51.23,50.0,50.84,7845232.0
2015-04-23,50.84,51.25,50.25,50.79,4261716.0
2015-04-24,50.7,50.91,49.55,49.78,5597489.0
2015-04-25,50.7,50.91,49.55,49.78,5597489.0
2015-04-26,50.7,50.91,49.55,49.78,5597489.0
2015-04-27,49.96,50.29,48.69,48.88,4974994.0
2015-04-28,48.76,49.24,47.78,48.39,5107453.0
2015-04-29,48.41,49.89,48.15,49.47,5686976.0
2015-04-30,49.41,49.66,48.42,48.72,10027188.0
2015-05-01,49.41,49.66,48.42,48.72,10027188.0
2015-05-02,49.41,49.66,48.42,48.72,10027188.0
2015-05-03,49.41,49.66,48.42,48.72,10027188.0
2015-05-04,48.95,49.99,48.64,49.6,4003024.0
2015-05-05,49.66,50.63,49.23,50.48,7032210.0
2015-05-06,50.52,50.65,48.9,49.47,5198140.0
2015-05-07,48.9,50.39,48.32,49.77,4955837.0
2015-05-08,50.03,50.5,49.22,49.91,4184234.0
2015-05-09,50.03,50.5,49.22,49.91,4184234.0
2015-05-10,50.03,50.5,49.22,49.91,4184234.0
2015-05-11,50.18,50.7,49.42,50.44,5055783.0
2015-05-12,50.57,51.08,49.1,49.66,5412214.0
2015-05-13,50.42,51.72,49.88,51.16,8289620.0
2015-05-14,51.16,54.22,50.4,51.83,5796325.0
2015-05-15,51.83,52.03,50.98,51.4,6873096.0
2015-05-16,51.83,52.03,50.98,51.4,6873096.0
2015-05-17,51.83,52.03,50.98,51.4,6873096.0
2015-05-18,51.62,53.67,51.38,53.36,4236186.0
2015-05-19,53.27,53.54,52.16,52.99,4503044.0
2015-05-20,53.27,53.71,52.57,53.29,3944949.0
2015-05-21,53.32,53.44,52.2,53.06,3663606.0
2015-05-22,53.55,54.05,53.1,53.69,4468724.0
2015-05-23,53.55,54.05,53.1,53.69,4468724.0
2015-05-24,53.55,54.05,53.1,53.69,4468724.0
2015-05-25,53.41,53.94,51.96,52.31,2601972.0
2015-05-26,52.31,53.52,52.15,52.5,6414110.0
2015-05-27,52.33,52.59,50.09,51.51,15255894.0
2015-05-28,50.3,52.06,50.03,51.37,10482643.0
2015-05-29,51.75,53.64,50.87,52.58,23449082.0
2015-05-30,51.75,53.64,50.87,52.58,23449082.0
2015-05-31,51.75,53.64,50.87,52.58,23449082.0
2015-06-01,52.73,53.11,51.71,52.91,5180727.0
2015-06-02,52.49,52.9,51.89,52.6,4021120.0
2015-06-03,52.22,53.81,50.37,50.69,5540214.0
2015-06-04,50.57,51.85,49.92,50.59,6295364.0
2015-06-05,50.59,52.57,50.31,52.21,6636552.0
2015-06-06,50.59,52.57,50.31,52.21,6636552.0
2015-06-07,50.59,52.57,50.31,52.21,6636552.0
2015-06-08,52.33,52.95,51.79,52.24,4397647.0
2015-06-09,52.58,53.24,51.11,52.83,7088162.0
2015-06-10,52.9,53.68,52.35,53.48,8541966.0
2015-06-11,53.81,54.09,52.73,53.35,9571264.0
2015-06-12,53.29,53.81,52.74,53.56,7153479.0
2015-06-13,53.29,53.81,52.74,53.56,7153479.0
2015-06-14,53.29,53.81,52.74,53.56,7153479.0
2015-06-15,53.41,54.09,52.99,53.69,4279759.0
2015-06-16,53.56,54.9,53.34,53.92,5417756.0
2015-06-17,53.89,54.54,53.5,54.09,11684427.0
2015-06-18,54.15,54.6,53.71,54.01,3176706.0
2015-06-19,53.94,54.46,53.02,53.55,4563721.0
2015-06-20,53.94,54.46,53.02,53.55,4563721.0
2015-06-21,53.94,54.46,53.02,53.55,4563721.0
2015-06-22,53.67,54.56,53.31,54.27,3919595.0
2015-06-23,54.27,55.28,53.59,54.6,5141719.0
2015-06-24,54.46,54.86,53.54,53.98,5019853.0
2015-06-25,53.88,56.52,52.9,55.81,12517262.0
2015-06-26,55.08,55.3,53.77,54.02,5167847.0
2015-06-27,55.08,55.3,53.77,54.02,5167847.0
2015-06-28,55.08,55.3,53.77,54.02,5167847.0
2015-06-29,53.54,54.04,53.08,53.7,4588718.0
2015-06-30,53.81,54.1,52.54,53.03,6351108.0
2015-07-01,53.0,54.25,52.56,52.75,9856981.0
2015-07-02,52.76,53.41,52.07,52.27,4712328.0
2015-07-03,52.19,52.71,51.81,52.09,3096503.0
2015-07-04,52.19,52.71,51.81,52.09,3096503.0
2015-07-05,52.19,52.71,51.81,52.09,3096503.0
2015-07-06,51.62,52.42,51.52,52.23,2907379.0
2015-07-07,52.33,52.69,51.84,51.98,2523593.0
2015-07-08,51.62,51.73,50.11,50.35,4470457.0
2015-07-09,50.49,50.75,49.45,49.64,4256052.0
2015-07-10,49.74,49.91,48.43,48.8,7800096.0
2015-07-11,49.74,49.91,48.43,48.8,7800096.0
2015-07-12,49.74,49.91,48.43,48.8,7800096.0
2015-07-13,49.06,50.7,48.91,50.4,6595022.0
2015-07-14,50.7,51.18,49.9,50.45,6208154.0
2015-07-15,50.43,50.83,49.91,50.54,5268172.0
2015-07-16,50.78,50.83,50.23,50.3,4408473.0
2015-07-17,50.66,50.66,50.06,50.27,3081208.0
2015-07-18,50.66,50.66,50.06,50.27,3081208.0
2015-07-19,50.66,50.66,50.06,50.27,3081208.0
2015-07-20,50.27,50.43,49.7,50.1,4825208.0
2015-07-21,50.27,50.39,49.16,49.35,4609694.0
2015-07-22,49.2,50.29,48.8,49.93,3213292.0
2015-07-23,50.7,50.98,49.77,50.06,9086284.0
2015-07-24,48.81,49.22,48.28,48.83,10196660.0
2015-07-25,48.81,49.22,48.28,48.83,10196660.0
2015-07-26,48.81,49.22,48.28,48.83,10196660.0
2015-07-27,48.68,48.96,47.53,47.87,6277097.0
2015-07-28,47.76,48.14,47.27,47.59,7916624.0
2015-07-29,47.32,48.1,46.66,46.86,9903301.0
2015-07-30,47.03,47.61,46.39,47.03,10906173.0
2015-07-31,47.46,48.22,47.24,47.99,8650126.0
2015-08-01,47.46,48.22,47.24,47.99,8650126.0
2015-08-02,47.46,48.22,47.24,47.99,8650126.0
2015-08-03,48.0,48.19,47.09,47.89,8086010.0
2015-08-04,47.83,48.0,46.41,46.64,12017583.0
2015-08-05,46.62,47.03,46.22,46.64,6384361.0
2015-08-06,46.64,46.78,46.26,46.37,8398078.0
2015-08-07,46.38,46.87,46.05,46.22,19919471.0
2015-08-08,46.38,46.87,46.05,46.22,19919471.0
2015-08-09,46.38,46.87,46.05,46.22,19919471.0
2015-08-10,46.38,46.92,46.11,46.52,6055882.0
2015-08-11,46.56,46.78,46.2,46.57,4752174.0
2015-08-12,46.24,46.51,45.58,45.74,14923810.0
2015-08-13,45.5,45.97,44.6,44.9,8606750.0
2015-08-14,44.98,45.82,44.21,45.59,5891162.0
2015-08-15,44.98,45.82,44.21,45.59,5891162.0
2015-08-16,44.98,45.82,44.21,45.59,5891162.0
2015-08-17,45.59,46.82,44.84,46.66,4436884.0
2015-08-18,46.91,46.97,44.44,44.59,6127738.0
2015-08-19,44.62,44.92,44.35,44.61,4109642.0
2015-08-20,44.35,44.62,43.05,43.31,9071906.0
2015-08-21,42.6,43.13,41.31,42.1,5285724.0
2015-08-22,42.6,43.13,41.31,42.1,5285724.0
2015-08-23,42.6,43.13,41.31,42.1,5285724.0
2015-08-24,41.24,42.19,35.86,36.96,23152635.0
2015-08-25,37.33,38.39,35.16,37.93,16432696.0
2015-08-26,37.71,39.14,37.25,38.22,15622336.0
2015-08-27,38.81,39.43,38.01,38.4,12446888.0
2015-08-28,39.52,40.08,38.59,39.5,14439331.0
2015-08-29,39.52,40.08,38.59,39.5,14439331.0
2015-08-30,39.52,40.08,38.59,39.5,14439331.0
