,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity
2015-03-15,204.69,206.439,201.191,201.191,35522.0
2015-03-16,201.191,209.501,198.566,209.501,97593.0
2015-03-17,208.189,208.626,203.377,205.127,27657.0
2015-03-18,205.127,206.439,203.377,204.69,26101.0
2015-03-19,203.815,205.564,202.065,204.69,28595.0
2015-03-20,201.191,205.127,200.316,201.628,50601.0
2015-03-21,201.191,205.127,200.316,201.628,50601.0
2015-03-22,201.191,205.127,200.316,201.628,50601.0
2015-03-23,202.94,206.876,202.065,202.065,50763.0
2015-03-24,201.619,203.403,198.497,198.943,86272.0
2015-03-25,198.497,200.281,197.159,199.835,42585.0
2015-03-26,198.497,199.835,196.266,198.497,56819.0
2015-03-27,198.943,200.727,196.266,198.497,80562.0
2015-03-28,198.943,200.727,196.266,198.497,80562.0
2015-03-29,198.943,200.727,196.266,198.497,80562.0
2015-03-30,196.266,204.296,196.266,204.296,64438.0
2015-03-31,203.849,204.296,202.511,203.403,68098.0
2015-04-01,205.188,205.634,202.957,205.188,64458.0
2015-04-02,205.188,205.634,202.957,205.188,64458.0
2015-04-03,205.188,205.634,202.957,205.188,64458.0
2015-04-04,205.188,205.634,202.957,205.188,64458.0
2015-04-05,205.188,205.634,202.957,205.188,64458.0
2015-04-06,205.188,205.634,202.957,205.188,64458.0
2015-04-07,203.849,209.202,203.849,207.864,35187.0
2015-04-08,209.202,209.202,207.418,209.202,25808.0
2015-04-09,209.648,212.325,207.864,212.325,46434.0
2015-04-10,212.325,212.325,209.202,209.648,29421.0
2015-04-11,212.325,212.325,209.202,209.648,29421.0
2015-04-12,212.325,212.325,209.202,209.648,29421.0
2015-04-13,208.31,211.879,207.864,211.432,42614.0
2015-04-14,211.432,214.555,210.54,213.217,58916.0
2015-04-15,213.217,217.677,212.771,216.785,81290.0
2015-04-16,217.677,217.677,213.663,215.447,56663.0
2015-04-17,215.001,215.447,205.634,206.526,77978.0
2015-04-18,215.001,215.447,205.634,206.526,77978.0
2015-04-19,215.001,215.447,205.634,206.526,77978.0
2015-04-20,205.188,207.864,202.511,202.957,68547.0
2015-04-21,203.849,204.742,201.173,201.173,46816.0
2015-04-22,199.835,203.403,195.82,196.712,88351.0
2015-04-23,196.712,201.173,196.266,198.497,52376.0
2015-04-24,199.835,200.727,198.051,200.727,31086.0
2015-04-25,199.835,200.727,198.051,200.727,31086.0
2015-04-26,199.835,200.727,198.051,200.727,31086.0
2015-04-27,201.619,202.511,199.835,199.835,29075.0
2015-04-28,199.389,201.619,194.928,198.051,21447.0
2015-04-29,203.849,204.296,198.943,202.065,51863.0
2015-04-30,202.065,205.634,199.835,205.188,40913.0
2015-05-01,202.065,205.634,199.835,205.188,40913.0
2015-05-02,202.065,205.634,199.835,205.188,40913.0
2015-05-03,202.065,205.634,199.835,205.188,40913.0
2015-05-04,205.188,207.864,202.065,204.742,35910.0
2015-05-05,204.742,208.31,202.957,206.526,22706.0
2015-05-06,206.526,206.526,201.173,202.065,61663.0
2015-05-07,209.202,209.202,199.389,202.065,29873.0
2015-05-08,202.957,204.742,198.051,201.173,34845.0
2015-05-09,202.957,204.742,198.051,201.173,34845.0
2015-05-10,202.957,204.742,198.051,201.173,34845.0
2015-05-11,206.08,210.54,203.403,210.54,58064.0
2015-05-12,208.756,212.325,208.31,211.879,144745.0
2015-05-13,212.771,217.231,212.325,212.325,63852.0
2015-05-14,212.771,217.231,212.325,212.325,63852.0
2015-05-15,212.771,217.231,212.325,212.325,63852.0
2015-05-16,212.771,217.231,212.325,212.325,63852.0
2015-05-17,212.771,217.231,212.325,212.325,63852.0
2015-05-18,212.325,227.937,212.325,221.692,144238.0
2015-05-19,221.692,224.814,214.109,222.138,52080.0
2015-05-20,221.692,224.814,221.246,221.692,35352.0
2015-05-21,220.354,225.706,220.354,224.368,57379.0
2015-05-22,224.814,226.152,219.016,219.462,23481.0
2015-05-23,224.814,226.152,219.016,219.462,23481.0
2015-05-24,224.814,226.152,219.016,219.462,23481.0
2015-05-25,224.814,226.152,219.016,219.462,23481.0
2015-05-26,223.03,226.152,220.354,223.476,23930.0
2015-05-27,223.476,225.26,218.569,223.03,39097.0
2015-05-28,223.03,224.368,222.584,223.922,46086.0
2015-05-29,224.814,227.491,223.03,227.491,90972.0
2015-05-30,224.814,227.491,223.03,227.491,90972.0
2015-05-31,224.814,227.491,223.03,227.491,90972.0
2015-06-01,227.491,227.937,223.922,226.152,22360.0
2015-06-02,227.045,228.829,225.26,227.491,58649.0
2015-06-03,228.383,228.829,224.814,225.706,40320.0
2015-06-04,225.706,225.706,220.354,225.706,23705.0
2015-06-05,225.706,225.706,220.354,225.706,23705.0
2015-06-06,225.706,225.706,220.354,225.706,23705.0
2015-06-07,225.706,225.706,220.354,225.706,23705.0
2015-06-08,223.03,223.03,216.339,218.569,65001.0
2015-06-09,218.123,219.016,209.648,215.001,71111.0
2015-06-10,211.879,218.569,211.879,217.231,25119.0
2015-06-11,217.231,218.123,214.109,215.447,24461.0
2015-06-12,214.109,216.339,214.109,216.339,23449.0
2015-06-13,214.109,216.339,214.109,216.339,23449.0
2015-06-14,214.109,216.339,214.109,216.339,23449.0
2015-06-15,215.893,216.785,210.54,213.217,32098.0
2015-06-16,211.879,213.217,206.972,213.217,43229.0
2015-06-17,210.54,213.217,210.094,211.432,50592.0
2015-06-18,209.648,209.648,206.526,207.864,55567.0
2015-06-19,208.756,211.432,207.864,207.864,104815.0
2015-06-20,208.756,211.432,207.864,207.864,104815.0
2015-06-21,208.756,211.432,207.864,207.864,104815.0
2015-06-22,209.648,217.231,209.648,214.555,52501.0
2015-06-23,214.555,225.706,214.555,222.584,57000.0
2015-06-24,222.138,224.368,221.246,221.246,29760.0
2015-06-25,221.246,227.937,210.54,227.491,39394.0
2015-06-26,226.599,239.534,226.599,238.642,74474.0
2015-06-27,226.599,239.534,226.599,238.642,74474.0
2015-06-28,226.599,239.534,226.599,238.642,74474.0
2015-06-29,231.059,242.211,226.152,240.426,47637.0
2015-06-30,240.426,240.426,236.858,237.75,38268.0
2015-07-01,237.75,241.319,233.289,235.52,115120.0
2015-07-02,235.52,235.52,231.951,235.52,52935.0
2015-07-03,232.843,235.074,231.951,233.289,16992.0
2015-07-04,232.843,235.074,231.951,233.289,16992.0
2015-07-05,232.843,235.074,231.951,233.289,16992.0
2015-07-06,234.628,238.642,230.613,235.52,28285.0
2015-07-07,235.52,236.858,228.829,229.275,49857.0
2015-07-08,227.937,231.505,222.584,225.706,83097.0
2015-07-09,224.368,233.289,224.368,233.289,31148.0
2015-07-10,230.613,239.534,230.613,239.534,28549.0
2015-07-11,230.613,239.534,230.613,239.534,28549.0
2015-07-12,230.613,239.534,230.613,239.534,28549.0
2015-07-13,239.534,244.441,239.088,243.549,27219.0
2015-07-14,243.103,249.348,242.211,246.671,33106.0
2015-07-15,245.779,256.485,245.779,255.592,39283.0
2015-07-16,256.931,263.175,256.038,257.823,102261.0
2015-07-17,257.823,258.715,247.563,250.24,82282.0
2015-07-18,257.823,258.715,247.563,250.24,82282.0
2015-07-19,257.823,258.715,247.563,250.24,82282.0
2015-07-20,252.024,256.485,248.009,254.7,45194.0
2015-07-21,252.47,258.269,251.578,256.038,34082.0
2015-07-22,254.7,264.068,254.7,262.729,58717.0
2015-07-23,266.744,266.744,260.053,260.499,41649.0
2015-07-24,260.499,261.391,258.715,259.607,16483.0
2015-07-25,260.499,261.391,258.715,259.607,16483.0
2015-07-26,260.499,261.391,258.715,259.607,16483.0
2015-07-27,261.391,261.391,250.24,252.47,24038.0
2015-07-28,251.132,253.362,251.132,252.916,16387.0
2015-07-29,251.578,253.362,250.24,252.024,29066.0
2015-07-30,252.47,257.377,252.47,255.592,31937.0
2015-07-31,254.7,260.499,253.362,258.269,44268.0
2015-08-01,254.7,260.499,253.362,258.269,44268.0
2015-08-02,254.7,260.499,253.362,258.269,44268.0
2015-08-03,258.269,258.269,256.038,258.269,12646.0
2015-08-04,257.823,258.269,256.038,256.038,29033.0
2015-08-05,258.269,258.715,256.931,257.823,44754.0
2015-08-06,254.254,259.161,254.254,255.592,32823.0
2015-08-07,254.254,254.7,250.24,252.47,12011.0
2015-08-08,254.254,254.7,250.24,252.47,12011.0
2015-08-09,254.254,254.7,250.24,252.47,12011.0
2015-08-10,256.038,256.038,251.578,252.47,20594.0
2015-08-11,251.578,256.485,251.578,254.254,18883.0
2015-08-12,251.132,251.132,242.657,245.779,35715.0
2015-08-13,247.117,249.794,242.211,246.225,38153.0
2015-08-14,249.794,257.823,249.348,254.254,76709.0
2015-08-15,249.794,257.823,249.348,254.254,76709.0
2015-08-16,249.794,257.823,249.348,254.254,76709.0
2015-08-17,258.269,261.837,256.485,261.837,47818.0
2015-08-18,260.945,262.283,258.715,261.391,68420.0
2015-08-19,269.42,297.968,269.42,289.939,263175.0
2015-08-20,288.155,294.4,282.356,285.478,113347.0
2015-08-21,281.018,285.478,276.557,281.464,134944.0
2015-08-22,281.018,285.478,276.557,281.464,134944.0
2015-08-23,281.018,285.478,276.557,281.464,134944.0
2015-08-24,272.097,272.543,256.038,262.283,100043.0
2015-08-25,264.514,272.989,264.514,269.42,105028.0
2015-08-26,267.636,268.974,264.96,268.974,71691.0
2015-08-27,275.665,276.111,270.312,272.097,135023.0
2015-08-28,273.881,279.234,272.989,279.234,44808.0
2015-08-29,273.881,279.234,272.989,279.234,44808.0
2015-08-30,273.881,279.234,272.989,279.234,44808.0
2015-08-31,275.665,286.371,274.773,284.586,48561.0
2015-09-01,283.248,294.4,281.018,292.169,139474.0
2015-09-02,292.615,299.752,292.169,298.414,74823.0
2015-09-03,298.86,302.875,298.86,302.875,71962.0
2015-09-04,301.537,301.983,296.63,297.522,47828.0
2015-09-05,301.537,301.983,296.63,297.522,47828.0
2015-09-06,301.537,301.983,296.63,297.522,47828.0
2015-09-07,297.522,301.091,293.061,295.738,31359.0
2015-09-08,296.184,301.983,296.184,297.968,32312.0
2015-09-09,300.644,303.321,299.752,301.091,74835.0
2015-09-10,299.306,302.429,297.522,301.537,41310.0
2015-09-11,300.644,302.875,297.076,298.86,35154.0
2015-09-12,300.644,302.875,297.076,298.86,35154.0
2015-09-13,300.644,302.875,297.076,298.86,35154.0
2015-09-14,299.306,300.644,294.4,297.076,44101.0
2015-09-15,295.292,303.321,295.292,303.321,37323.0
2015-09-16,303.321,305.105,300.198,303.767,45322.0
2015-09-17,303.321,305.997,301.537,303.321,71907.0
2015-09-18,305.997,311.796,301.537,303.767,80749.0
2015-09-19,305.997,311.796,301.537,303.767,80749.0
2015-09-20,305.997,311.796,301.537,303.767,80749.0
2015-09-21,301.983,306.889,300.644,305.997,45477.0
2015-09-22,308.228,308.674,305.551,306.443,186497.0
2015-09-23,306.889,309.12,305.105,309.12,52016.0
2015-09-24,310.458,315.811,305.551,307.335,49816.0
2015-09-25,309.566,312.688,309.566,311.796,85444.0
2015-09-26,309.566,312.688,309.566,311.796,85444.0
2015-09-27,309.566,312.688,309.566,311.796,85444.0
2015-09-28,314.472,316.703,310.904,311.35,51356.0
2015-09-29,310.458,310.458,300.198,301.091,48881.0
2015-09-30,301.091,306.889,298.86,299.752,45080.0
2015-10-01,298.86,307.335,297.522,304.659,58917.0
2015-10-02,307.781,308.228,297.968,303.321,37676.0
2015-10-03,307.781,308.228,297.968,303.321,37676.0
2015-10-04,307.781,308.228,297.968,303.321,37676.0
2015-10-05,308.674,308.674,301.091,304.659,28178.0
2015-10-06,305.551,312.242,305.105,311.796,26913.0
2015-10-07,312.242,317.149,311.796,313.134,76177.0
2015-10-08,313.134,314.918,300.644,301.091,81470.0
2015-10-09,305.997,308.674,295.738,296.184,48348.0
2015-10-10,305.997,308.674,295.738,296.184,48348.0
2015-10-11,305.997,308.674,295.738,296.184,48348.0
2015-10-12,297.076,297.076,286.371,286.371,73555.0
2015-10-13,287.263,293.061,284.14,285.925,76760.0
2015-10-14,289.493,290.831,284.586,289.047,41041.0
2015-10-15,292.169,292.169,288.601,290.385,35971.0
2015-10-16,292.169,294.4,291.723,291.723,51543.0
2015-10-17,292.169,294.4,291.723,291.723,51543.0
2015-10-18,292.169,294.4,291.723,291.723,51543.0
2015-10-19,291.723,298.86,291.723,297.968,33841.0
2015-10-20,301.537,302.875,299.306,300.644,42244.0
2015-10-21,300.644,301.537,297.076,298.86,28530.0
2015-10-22,297.968,298.414,291.723,293.954,27373.0
2015-10-23,301.091,301.091,296.63,297.968,35850.0
2015-10-24,301.091,301.091,296.63,297.968,35850.0
2015-10-25,301.091,301.091,296.63,297.968,35850.0
2015-10-26,297.968,299.752,291.277,291.277,54218.0
2015-10-27,289.939,296.184,289.939,292.615,32829.0
2015-10-28,292.615,293.954,289.939,291.277,49563.0
2015-10-29,295.292,297.076,291.723,294.846,35484.0
2015-10-30,294.4,298.414,293.508,296.63,86768.0
2015-10-31,294.4,298.414,293.508,296.63,86768.0
2015-11-01,294.4,298.414,293.508,296.63,86768.0
2015-11-02,296.63,302.875,296.63,301.983,61977.0
2015-11-03,301.983,303.321,297.522,303.321,60593.0
2015-11-04,303.321,303.321,301.537,301.983,26468.0
2015-11-05,299.752,311.796,299.752,311.796,63386.0
2015-11-06,311.796,323.394,309.566,320.271,189821.0
2015-11-07,311.796,323.394,309.566,320.271,189821.0
2015-11-08,311.796,323.394,309.566,320.271,189821.0
2015-11-09,332.761,350.603,331.423,343.02,317355.0
2015-11-10,342.574,342.574,323.394,325.178,163647.0
2015-11-11,325.624,334.545,325.178,333.207,73605.0
2015-11-12,333.653,336.329,330.084,331.869,45508.0
2015-11-13,333.653,334.545,322.055,325.624,44930.0
2015-11-14,333.653,334.545,322.055,325.624,44930.0
2015-11-15,333.653,334.545,322.055,325.624,44930.0
2015-11-16,323.394,329.192,321.609,328.746,39604.0
2015-11-17,330.084,333.653,326.516,330.977,55009.0
2015-11-18,330.977,335.883,330.531,334.099,50824.0
2015-11-19,334.545,340.344,334.099,337.667,45346.0
2015-11-20,339.898,342.574,337.667,339.452,34984.0
2015-11-21,339.898,342.574,337.667,339.452,34984.0
2015-11-22,339.898,342.574,337.667,339.452,34984.0
2015-11-23,341.236,343.02,339.452,340.79,37510.0
2015-11-24,340.79,341.236,336.775,338.56,20004.0
2015-11-25,338.114,340.79,336.329,340.344,24599.0
2015-11-26,340.344,340.79,336.329,340.344,16341.0
2015-11-27,339.006,341.682,336.329,341.682,20514.0
2015-11-28,339.006,341.682,336.329,341.682,20514.0
2015-11-29,339.006,341.682,336.329,341.682,20514.0
2015-11-30,343.466,344.358,339.006,339.452,43346.0
2015-12-01,338.114,347.035,338.114,343.912,76951.0
2015-12-02,343.912,358.632,343.912,357.74,75442.0
2015-12-03,357.74,363.093,351.049,354.172,39573.0
2015-12-04,354.172,358.632,351.049,356.848,26817.0
2015-12-05,354.172,358.632,351.049,356.848,26817.0
2015-12-06,354.172,358.632,351.049,356.848,26817.0
2015-12-07,355.064,359.078,349.265,352.387,36823.0
2015-12-08,355.064,355.064,348.373,351.495,26956.0
2015-12-09,353.28,353.726,339.898,347.035,44991.0
2015-12-10,347.035,347.035,338.56,343.466,45662.0
2015-12-11,344.358,344.804,332.315,335.437,49237.0
2015-12-12,344.358,344.804,332.315,335.437,49237.0
2015-12-13,344.358,344.804,332.315,335.437,49237.0
2015-12-14,336.329,339.898,331.869,337.221,35510.0
2015-12-15,340.79,343.466,334.991,341.682,33664.0
2015-12-16,343.466,347.927,339.452,339.898,45578.0
2015-12-17,340.79,352.834,340.79,344.358,56421.0
2015-12-18,343.912,344.358,335.883,340.79,68427.0
2015-12-19,343.912,344.358,335.883,340.79,68427.0
2015-12-20,343.912,344.358,335.883,340.79,68427.0
2015-12-21,342.574,344.804,334.545,336.329,53773.0
2015-12-22,339.452,339.452,326.516,330.531,45508.0
2015-12-23,334.991,334.991,324.286,326.962,94978.0
2015-12-24,334.991,334.991,324.286,326.962,94978.0
2015-12-25,334.991,334.991,324.286,326.962,94978.0
2015-12-26,334.991,334.991,324.286,326.962,94978.0
2015-12-27,334.991,334.991,324.286,326.962,94978.0
2015-12-28,328.3,334.991,328.3,330.977,30042.0
2015-12-29,334.991,342.574,333.207,340.344,43729.0
2015-12-30,340.344,346.589,338.114,346.143,21609.0
2015-12-31,340.344,346.589,338.114,346.143,21609.0
2016-01-01,340.344,346.589,338.114,346.143,21609.0
2016-01-02,340.344,346.589,338.114,346.143,21609.0
2016-01-03,340.344,346.589,338.114,346.143,21609.0
2016-01-04,342.574,342.574,330.531,334.099,47807.0
2016-01-05,334.367,334.367,322.947,325.089,63178.0
2016-01-06,325.624,327.408,323.215,325.713,47998.0
2016-01-07,325.445,327.23,317.684,326.159,55116.0
2016-01-08,325.624,330.531,322.591,325.981,45461.0
2016-01-09,325.624,330.531,322.591,325.981,45461.0
2016-01-10,325.624,330.531,322.591,325.981,45461.0
2016-01-11,322.501,324.196,309.209,315.9,50928.0
2016-01-12,315.989,327.23,315.989,321.163,82328.0
2016-01-13,321.163,323.84,319.468,321.163,77120.0
2016-01-14,316.703,318.398,304.481,312.242,57755.0
2016-01-15,314.472,317.595,298.86,300.109,78736.0
2016-01-16,314.472,317.595,298.86,300.109,78736.0
2016-01-17,314.472,317.595,298.86,300.109,78736.0
2016-01-18,298.86,303.053,291.723,292.259,83777.0
2016-01-19,295.559,300.734,295.024,297.076,86113.0
2016-01-20,293.954,297.076,286.817,294.4,85541.0
2016-01-21,297.076,302.964,295.649,298.147,64902.0
2016-01-22,303.232,305.105,299.128,302.518,112171.0
2016-01-23,303.232,305.105,299.128,302.518,112171.0
2016-01-24,303.232,305.105,299.128,302.518,112171.0
2016-01-25,305.105,310.012,302.429,304.213,72235.0
2016-01-26,302.34,305.551,297.879,302.429,50235.0
2016-01-27,305.105,305.284,299.752,300.644,111832.0
2016-01-28,302.875,304.213,294.043,294.757,31192.0
2016-01-29,298.86,302.429,297.611,300.288,87467.0
2016-01-30,298.86,302.429,297.611,300.288,87467.0
2016-01-31,298.86,302.429,297.611,300.288,87467.0
2016-02-01,299.752,303.767,297.968,301.537,40236.0
2016-02-02,301.537,302.786,290.831,292.615,42825.0
2016-02-03,292.615,293.508,283.248,288.155,51769.0
2016-02-04,292.526,292.526,279.234,283.783,63948.0
2016-02-05,280.215,285.478,267.279,270.848,117175.0
2016-02-06,280.215,285.478,267.279,270.848,117175.0
2016-02-07,280.215,285.478,267.279,270.848,117175.0
2016-02-08,270.312,270.312,248.188,248.723,444597.0
2016-02-09,247.117,250.597,235.431,250.061,171290.0
2016-02-10,249.526,258.626,249.258,256.931,140950.0
2016-02-11,256.038,258.269,249.08,249.794,93857.0
2016-02-12,249.883,255.414,249.169,255.057,48395.0
2016-02-13,249.883,255.414,249.169,255.057,48395.0
2016-02-14,249.883,255.414,249.169,255.057,48395.0
2016-02-15,260.499,271.205,258.982,271.205,86928.0
2016-02-16,275.665,275.665,260.053,265.049,120743.0
2016-02-17,264.96,265.406,258.893,259.339,212356.0
2016-02-18,261.659,263.622,258.358,258.804,422103.0
2016-02-19,259.607,262.64,258.18,261.837,72110.0
2016-02-20,259.607,262.64,258.18,261.837,72110.0
2016-02-21,259.607,262.64,258.18,261.837,72110.0
2016-02-22,268.528,270.312,264.514,266.744,67249.0
2016-02-23,258.715,258.715,240.872,247.563,409775.0
2016-02-24,245.333,245.601,235.52,240.872,165016.0
2016-02-25,243.549,268.885,243.549,262.997,367731.0
2016-02-26,268.528,284.051,264.96,272.453,316926.0
2016-02-27,268.528,284.051,264.96,272.453,316926.0
2016-02-28,268.528,284.051,264.96,272.453,316926.0
2016-02-29,272.097,279.68,270.402,277.182,125550.0
2016-03-01,278.341,281.018,273.881,280.839,85637.0
2016-03-02,284.586,285.478,277.628,281.107,99668.0
2016-03-03,282.534,283.427,266.833,270.134,94174.0
2016-03-04,272.097,280.393,270.312,280.393,96192.0
2016-03-05,272.097,280.393,270.312,280.393,96192.0
2016-03-06,272.097,280.393,270.312,280.393,96192.0
2016-03-07,280.393,282.891,276.29,278.074,56942.0
2016-03-08,276.557,276.557,271.918,271.918,33113.0
2016-03-09,271.205,274.862,269.42,273.435,57013.0
2016-03-10,270.312,275.219,267.636,267.636,105940.0
2016-03-11,268.528,271.918,267.993,271.383,31538.0
2016-03-12,268.528,271.918,267.993,271.383,31538.0
2016-03-13,268.528,271.918,267.993,271.383,31538.0
2016-03-14,272.097,273.435,268.261,271.115,47304.0
2016-03-15,268.082,270.312,266.298,267.012,195355.0
2016-03-16,266.744,269.599,264.157,265.763,61775.0
2016-03-17,266.298,266.476,261.034,263.532,39280.0
2016-03-18,266.744,268.528,262.64,267.725,87241.0
2016-03-19,266.744,268.528,262.64,267.725,87241.0
2016-03-20,266.744,268.528,262.64,267.725,87241.0
2016-03-21,266.744,269.956,263.889,266.833,51298.0
2016-03-22,267.636,269.42,264.514,269.42,59333.0
2016-03-23,271.205,273.167,268.528,268.707,44658.0
2016-03-24,271.205,273.167,268.528,268.707,44658.0
2016-03-25,271.205,273.167,268.528,268.707,44658.0
2016-03-26,271.205,273.167,268.528,268.707,44658.0
2016-03-27,271.205,273.167,268.528,268.707,44658.0
2016-03-28,271.205,273.167,268.528,268.707,44658.0
2016-03-29,269.331,269.42,261.926,266.298,39592.0
2016-03-30,267.636,276.111,267.636,275.219,58230.0
2016-03-31,275.665,277.36,269.063,269.599,55961.0
2016-04-01,272.097,273.435,267.19,272.543,46130.0
2016-04-02,272.097,273.435,267.19,272.543,46130.0
2016-04-03,272.097,273.435,267.19,272.543,46130.0
2016-04-04,272.316,273.677,265.054,265.508,53732.0
2016-04-05,265.508,266.688,261.514,264.691,49543.0
2016-04-06,263.692,265.962,260.515,264.146,98855.0
