,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity
2020-10-20,448.427,450.417,436.669,436.669,13667.0
2020-10-21,438.659,438.659,420.57,421.474,18269.0
2020-10-22,422.307,422.677,417.31,419.901,14140.0
2020-10-23,420.827,426.748,417.31,425.453,10421.0
2020-10-24,420.827,426.748,417.31,425.453,10421.0
2020-10-25,420.827,426.748,417.31,425.453,10421.0
2020-10-26,423.047,423.047,406.207,406.762,14769.0
2020-10-27,407.132,407.317,395.658,396.028,12086.0
2020-10-28,392.882,392.882,379.558,384.925,18361.0
2020-10-29,384.555,391.402,383.444,385.295,19209.0
2020-10-30,381.964,390.662,381.224,389.736,13642.0
2020-10-31,381.964,390.662,381.224,389.736,13642.0
2020-11-01,381.964,390.662,381.224,389.736,13642.0
2020-11-02,391.217,399.36,387.516,399.174,10839.0
2020-11-03,400.285,408.798,399.73,404.726,12734.0
2020-11-04,406.207,415.645,400.285,412.869,11039.0
2020-11-05,416.57,421.197,413.239,413.424,9351.0
2020-11-06,414.534,417.68,410.278,415.09,11258.0
2020-11-07,414.534,417.68,410.278,415.09,11258.0
2020-11-08,414.534,417.68,410.278,415.09,11258.0
2020-11-09,420.827,439.518,420.456,436.557,15433.0
2020-11-10,434.336,436.372,428.044,434.706,23133.0
2020-11-11,435.261,441.923,433.04,439.888,13025.0
2020-11-12,438.962,440.258,434.336,436.186,8693.0
2020-11-13,435.076,435.816,426.748,432.115,13115.0
2020-11-14,435.076,435.816,426.748,432.115,13115.0
2020-11-15,435.076,435.816,426.748,432.115,13115.0
2020-11-16,433.966,455.433,432.115,447.105,23739.0
2020-11-17,448.215,458.024,446.735,455.248,14844.0
2020-11-18,455.988,462.65,451.732,458.764,12403.0
2020-11-19,458.949,464.963,454.878,464.501,15905.0
2020-11-20,464.038,470.978,464.038,469.127,16976.0
2020-11-21,464.038,470.978,464.038,469.127,16976.0
2020-11-22,464.038,470.978,464.038,469.127,16976.0
2020-11-23,471.903,474.216,464.501,470.978,13386.0
2020-11-24,471.903,484.395,470.515,479.768,14065.0
2020-11-25,482.081,487.633,478.38,486.708,16211.0
2020-11-26,487.171,492.722,481.619,483.469,7587.0
2020-11-27,485.783,485.783,479.768,481.156,16465.0
2020-11-28,485.783,485.783,479.768,481.156,16465.0
2020-11-29,485.783,485.783,479.768,481.156,16465.0
2020-11-30,480.231,480.231,471.44,471.44,18145.0
2020-12-01,470.515,473.291,460.244,465.889,16176.0
2020-12-02,463.575,470.052,452.842,466.814,13732.0
2020-12-03,469.59,469.59,455.063,464.501,10360.0
2020-12-04,466.814,468.665,457.098,457.653,13466.0
2020-12-05,466.814,468.665,457.098,457.653,13466.0
2020-12-06,466.814,468.665,457.098,457.653,13466.0
2020-12-07,459.689,461.54,455.988,458.024,6716.0
2020-12-08,455.988,458.394,452.472,455.803,8328.0
2020-12-09,454.507,464.038,453.767,464.038,6698.0
2020-12-10,461.725,465.426,452.287,452.842,8415.0
2020-12-11,454.322,454.322,441.368,448.4,8288.0
2020-12-12,454.322,454.322,441.368,448.4,8288.0
2020-12-13,454.322,454.322,441.368,448.4,8288.0
2020-12-14,446.365,459.874,446.365,457.098,16230.0
2020-12-15,457.653,476.53,457.653,475.142,17954.0
2020-12-16,473.291,473.754,453.767,454.878,16417.0
2020-12-17,455.248,458.024,449.696,453.027,13183.0
2020-12-18,454.322,455.248,448.771,449.881,16104.0
2020-12-19,454.322,455.248,448.771,449.881,16104.0
2020-12-20,454.322,455.248,448.771,449.881,16104.0
2020-12-21,447.845,447.845,437.112,440.258,10085.0
2020-12-22,439.518,449.326,438.407,445.81,9763.0
2020-12-23,448.03,454.693,447.475,453.767,7525.0
2020-12-24,448.03,454.693,447.475,453.767,7525.0
2020-12-25,448.03,454.693,447.475,453.767,7525.0
2020-12-26,448.03,454.693,447.475,453.767,7525.0
2020-12-27,448.03,454.693,447.475,453.767,7525.0
2020-12-28,453.582,464.501,453.582,461.91,8408.0
2020-12-29,460.244,467.277,460.244,466.814,9739.0
2020-12-30,469.127,469.59,461.54,464.963,9652.0
2020-12-31,469.127,469.59,461.54,464.963,9652.0
2021-01-01,469.127,469.59,461.54,464.963,9652.0
2021-01-02,469.127,469.59,461.54,464.963,9652.0
2021-01-03,469.127,469.59,461.54,464.963,9652.0
2021-01-04,467.739,478.843,467.739,471.903,13937.0
2021-01-05,468.665,470.052,459.874,462.28,8612.0
2021-01-06,464.963,467.277,461.725,462.65,7601.0
2021-01-07,465.426,485.783,463.575,482.081,14218.0
2021-01-08,481.619,488.558,481.619,483.007,8826.0
2021-01-09,481.619,488.558,481.619,483.007,8826.0
2021-01-10,481.619,488.558,481.619,483.007,8826.0
2021-01-11,483.007,485.32,476.53,477.918,10157.0
2021-01-12,476.53,481.619,476.53,480.231,6224.0
2021-01-13,482.081,483.469,479.305,479.768,5800.0
2021-01-14,482.081,482.081,478.38,478.843,5415.0
2021-01-15,477.918,482.081,473.291,476.53,13784.0
2021-01-16,477.918,482.081,473.291,476.53,13784.0
2021-01-17,477.918,482.081,473.291,476.53,13784.0
2021-01-18,476.53,482.081,474.679,480.231,6284.0
2021-01-19,480.693,481.619,471.903,476.53,11761.0
2021-01-20,479.305,479.305,474.216,476.53,9646.0
2021-01-21,478.38,478.843,471.44,475.604,5878.0
2021-01-22,477.455,477.455,470.052,475.604,7703.0
2021-01-23,477.455,477.455,470.052,475.604,7703.0
2021-01-24,477.455,477.455,470.052,475.604,7703.0
2021-01-25,482.081,486.708,476.992,480.231,14682.0
2021-01-26,484.857,492.26,482.081,486.245,11869.0
2021-01-27,486.708,501.05,483.469,496.886,18155.0
2021-01-28,489.484,502.438,486.708,501.513,9045.0
2021-01-29,493.185,501.513,492.722,494.573,16971.0
2021-01-30,493.185,501.513,492.722,494.573,16971.0
2021-01-31,493.185,501.513,492.722,494.573,16971.0
2021-02-01,495.036,517.705,492.26,510.303,24612.0
2021-02-02,512.616,514.93,500.125,511.228,9698.0
2021-02-03,515.392,532.048,513.542,522.332,25061.0
2021-02-04,522.795,523.257,509.84,517.243,8431.0
2021-02-05,516.317,521.869,507.527,513.542,12050.0
2021-02-06,516.317,521.869,507.527,513.542,12050.0
2021-02-07,516.317,521.869,507.527,513.542,12050.0
2021-02-08,516.317,520.944,514.93,518.168,5279.0
2021-02-09,518.631,518.631,513.542,514.467,4052.0
2021-02-10,516.78,517.705,511.228,514.467,6295.0
2021-02-11,513.542,530.66,513.542,528.809,13914.0
2021-02-12,528.809,538.525,522.332,533.898,9834.0
2021-02-13,528.809,538.525,522.332,533.898,9834.0
2021-02-14,528.809,538.525,522.332,533.898,9834.0
2021-02-15,537.137,537.137,531.585,532.973,5267.0
2021-02-16,534.361,536.211,522.332,523.257,5338.0
2021-02-17,524.183,524.183,518.168,520.019,4177.0
2021-02-18,522.332,524.183,509.84,510.303,8820.0
2021-02-19,509.378,513.542,509.378,511.691,5469.0
2021-02-20,509.378,513.542,509.378,511.691,5469.0
2021-02-21,509.378,513.542,509.378,511.691,5469.0
2021-02-22,513.079,519.093,503.363,519.093,10971.0
2021-02-23,515.392,520.481,502.901,508.915,5267.0
2021-02-24,510.303,525.57,510.303,522.795,10201.0
2021-02-25,526.033,526.033,519.556,520.019,5697.0
2021-02-26,517.705,520.944,510.303,511.691,7553.0
2021-02-27,517.705,520.944,510.303,511.691,7553.0
2021-02-28,517.705,520.944,510.303,511.691,7553.0
2021-03-01,515.855,518.168,509.84,515.855,9047.0
2021-03-02,518.168,519.556,505.677,507.99,6527.0
2021-03-03,514.004,550.554,514.004,539.45,29801.0
2021-03-04,545.464,555.18,544.539,546.852,12557.0
2021-03-05,541.763,541.763,532.51,540.838,7068.0
2021-03-06,541.763,541.763,532.51,540.838,7068.0
2021-03-07,541.763,541.763,532.51,540.838,7068.0
2021-03-08,541.763,572.761,540.375,568.597,17222.0
2021-03-09,564.433,575.537,563.97,570.91,9315.0
2021-03-10,570.448,578.313,562.12,577.387,6929.0
2021-03-11,577.387,585.252,571.836,575.999,8431.0
2021-03-12,573.686,582.014,569.06,579.701,6602.0
2021-03-13,573.686,582.014,569.06,579.701,6602.0
2021-03-14,573.686,582.014,569.06,579.701,6602.0
2021-03-15,581.551,590.342,581.089,583.864,6591.0
2021-03-16,582.014,589.416,582.014,588.491,6236.0
2021-03-17,587.566,590.342,583.864,589.879,6036.0
2021-03-18,590.342,602.37,590.342,596.356,8743.0
2021-03-19,591.267,594.043,580.163,582.476,11957.0
2021-03-20,591.267,594.043,580.163,582.476,11957.0
2021-03-21,591.267,594.043,580.163,582.476,11957.0
2021-03-22,582.014,589.879,577.387,587.103,3612.0
2021-03-23,582.939,588.491,580.626,582.939,5303.0
2021-03-24,584.79,587.566,576.925,582.014,4278.0
2021-03-25,579.238,586.64,577.85,585.715,2933.0
2021-03-26,586.64,593.58,586.64,588.028,5001.0
2021-03-27,586.64,593.58,586.64,588.028,5001.0
2021-03-28,586.64,593.58,586.64,588.028,5001.0
2021-03-29,588.028,595.431,588.028,591.729,4418.0
2021-03-30,594.968,600.52,593.117,600.52,5045.0
2021-03-31,600.982,605.146,594.505,597.281,5976.0
2021-04-01,597.744,601.445,593.117,593.117,5280.0
2021-04-02,597.744,601.445,593.117,593.117,5280.0
2021-04-03,597.744,601.445,593.117,593.117,5280.0
2021-04-04,597.744,601.445,593.117,593.117,5280.0
2021-04-05,597.744,601.445,593.117,593.117,5280.0
2021-04-06,594.043,601.908,594.043,595.893,6484.0
2021-04-07,592.655,599.595,590.804,599.595,4828.0
2021-04-08,599.132,603.758,596.356,600.057,7746.0
2021-04-09,601.908,607.922,596.819,607.922,7138.0
2021-04-10,601.908,607.922,596.819,607.922,7138.0
2021-04-11,601.908,607.922,596.819,607.922,7138.0
2021-04-12,609.31,609.31,601.445,602.37,3145.0
2021-04-13,604.221,606.072,597.744,599.595,4050.0
2021-04-14,595.893,601.908,595.893,600.982,3364.0
2021-04-15,600.52,605.146,594.505,594.968,3395.0
2021-04-16,593.117,599.132,592.192,598.207,3342.0
2021-04-17,593.117,599.132,592.192,598.207,3342.0
2021-04-18,593.117,599.132,592.192,598.207,3342.0
2021-04-19,595.893,604.684,595.893,598.207,2184.0
2021-04-20,596.819,598.207,586.178,587.103,5109.0
2021-04-21,584.79,585.715,576.462,584.327,6064.0
2021-04-22,585.252,587.103,579.701,582.014,5505.0
2021-04-23,579.701,582.014,574.611,580.163,4486.0
2021-04-24,579.701,582.014,574.611,580.163,4486.0
2021-04-25,579.701,582.014,574.611,580.163,4486.0
2021-04-26,582.476,587.566,579.701,584.79,5707.0
2021-04-27,584.79,585.715,578.775,583.864,5084.0
2021-04-28,582.939,588.491,579.238,579.238,8303.0
2021-04-29,576.462,581.089,561.195,567.209,11505.0
2021-04-30,561.657,567.672,553.792,555.18,9426.0
2021-05-01,561.657,567.672,553.792,555.18,9426.0
2021-05-02,561.657,567.672,553.792,555.18,9426.0
2021-05-03,558.881,562.583,557.031,559.344,4549.0
2021-05-04,559.344,566.746,556.105,556.105,7082.0
2021-05-05,557.031,563.508,557.031,562.583,3788.0
2021-05-06,566.284,576.462,563.045,573.223,11113.0
2021-05-07,574.149,582.939,572.761,581.089,5488.0
2021-05-08,574.149,582.939,572.761,581.089,5488.0
2021-05-09,574.149,582.939,572.761,581.089,5488.0
2021-05-10,585.252,585.252,571.836,574.149,2765.0
2021-05-11,572.298,572.298,564.433,569.06,3736.0
2021-05-12,564.896,570.91,562.583,563.508,4283.0
2021-05-13,564.896,570.91,562.583,563.508,4283.0
2021-05-14,564.896,577.85,564.433,572.298,5345.0
2021-05-15,564.896,577.85,564.433,572.298,5345.0
2021-05-16,564.896,577.85,564.433,572.298,5345.0
2021-05-17,578.313,580.163,570.91,576.925,5052.0
2021-05-18,579.238,582.476,574.611,580.626,6299.0
2021-05-19,578.775,578.775,565.821,575.999,4661.0
2021-05-20,582.939,582.939,572.298,576.925,3552.0
2021-05-21,577.387,577.387,571.836,574.149,2936.0
2021-05-22,577.387,577.387,571.836,574.149,2936.0
2021-05-23,577.387,577.387,571.836,574.149,2936.0
2021-05-24,577.387,577.387,571.836,574.149,2936.0
2021-05-25,576.925,579.701,569.06,569.06,3819.0
2021-05-26,572.761,572.761,563.508,563.508,4526.0
2021-05-27,564.433,576.462,564.433,571.836,14806.0
2021-05-28,577.85,580.626,570.448,570.91,5555.0
2021-05-29,577.85,580.626,570.448,570.91,5555.0
2021-05-30,577.85,580.626,570.448,570.91,5555.0
2021-05-31,570.91,577.387,569.06,574.149,2104.0
2021-06-01,574.149,577.85,569.985,569.985,6939.0
2021-06-02,569.522,571.836,560.732,567.672,10827.0
2021-06-03,568.597,576.925,565.358,565.358,7228.0
2021-06-04,564.433,568.134,560.732,564.896,2962.0
2021-06-05,564.433,568.134,560.732,564.896,2962.0
2021-06-06,564.433,568.134,560.732,564.896,2962.0
2021-06-07,563.508,563.508,556.568,557.956,4338.0
2021-06-08,555.18,556.568,549.166,551.016,7255.0
2021-06-09,551.016,555.643,546.39,549.628,4613.0
2021-06-10,551.016,552.404,545.927,548.703,5410.0
2021-06-11,550.091,553.792,548.24,551.016,3318.0
2021-06-12,550.091,553.792,548.24,551.016,3318.0
2021-06-13,550.091,553.792,548.24,551.016,3318.0
2021-06-14,554.717,559.807,552.867,556.568,4899.0
2021-06-15,555.18,562.583,555.18,562.12,3679.0
2021-06-16,564.433,571.836,555.643,559.807,5331.0
2021-06-17,555.18,558.881,551.942,551.942,6500.0
2021-06-18,551.479,557.956,551.479,557.031,16274.0
2021-06-19,551.479,557.956,551.479,557.031,16274.0
2021-06-20,551.479,557.956,551.479,557.031,16274.0
2021-06-21,556.105,562.12,549.628,562.12,5421.0
2021-06-22,560.732,575.537,560.732,574.149,8900.0
2021-06-23,572.761,581.551,568.597,578.313,6373.0
2021-06-24,578.313,588.491,578.313,587.566,8691.0
2021-06-25,590.342,592.655,586.64,589.879,5815.0
2021-06-26,590.342,592.655,586.64,589.879,5815.0
2021-06-27,590.342,592.655,586.64,589.879,5815.0
2021-06-28,591.267,591.267,579.238,579.701,3753.0
2021-06-29,581.551,585.252,575.074,582.476,3944.0
2021-06-30,585.252,586.178,578.775,583.402,4316.0
2021-07-01,587.566,587.566,578.313,583.402,7071.0
2021-07-02,581.089,588.491,575.537,576.462,4629.0
2021-07-03,581.089,588.491,575.537,576.462,4629.0
2021-07-04,581.089,588.491,575.537,576.462,4629.0
2021-07-05,578.775,578.775,572.761,574.149,4605.0
2021-07-06,574.611,575.537,565.821,566.746,4351.0
2021-07-07,571.836,573.686,568.597,569.985,3378.0
2021-07-08,567.209,571.373,563.045,570.448,7115.0
2021-07-09,570.448,579.238,570.448,577.387,4702.0
2021-07-10,570.448,579.238,570.448,577.387,4702.0
2021-07-11,570.448,579.238,570.448,577.387,4702.0
2021-07-12,578.775,585.715,572.761,584.79,3124.0
2021-07-13,583.402,586.64,582.939,585.715,1363.0
2021-07-14,587.566,590.342,582.476,588.491,5042.0
2021-07-15,587.566,589.416,581.551,583.402,2811.0
2021-07-16,580.626,587.566,575.999,576.925,2500.0
2021-07-17,580.626,587.566,575.999,576.925,2500.0
2021-07-18,580.626,587.566,575.999,576.925,2500.0
2021-07-19,577.85,577.85,551.942,558.881,6596.0
2021-07-20,559.807,577.387,559.807,574.611,3970.0
2021-07-21,571.836,583.864,571.836,580.163,3458.0
2021-07-22,586.178,589.416,583.402,584.327,2893.0
2021-07-23,583.864,591.267,579.701,581.089,2659.0
2021-07-24,583.864,591.267,579.701,581.089,2659.0
2021-07-25,583.864,591.267,579.701,581.089,2659.0
2021-07-26,582.476,583.864,575.537,579.238,1777.0
2021-07-27,573.686,581.089,569.985,578.313,3068.0
2021-07-28,573.223,582.476,573.223,577.85,1331.0
2021-07-29,577.387,581.089,575.999,579.701,1556.0
2021-07-30,578.313,582.014,571.836,579.701,1962.0
2021-07-31,578.313,582.014,571.836,579.701,1962.0
2021-08-01,578.313,582.014,571.836,579.701,1962.0
2021-08-02,583.402,588.954,580.163,580.163,3197.0
2021-08-03,577.387,592.192,573.686,587.566,7919.0
2021-08-04,587.566,596.819,578.775,593.58,5443.0
2021-08-05,592.192,602.37,591.267,598.207,4156.0
2021-08-06,596.356,597.744,583.402,596.356,4429.0
2021-08-07,596.356,597.744,583.402,596.356,4429.0
2021-08-08,596.356,597.744,583.402,596.356,4429.0
2021-08-09,595.893,595.893,588.491,591.267,1342.0
2021-08-10,589.879,597.281,588.954,594.043,3568.0
2021-08-11,595.431,596.819,593.117,594.505,1557.0
2021-08-12,595.893,602.833,594.043,600.52,3829.0
2021-08-13,603.296,607.922,600.982,605.609,3991.0
2021-08-14,603.296,607.922,600.982,605.609,3991.0
2021-08-15,603.296,607.922,600.982,605.609,3991.0
2021-08-16,601.445,613.011,601.445,606.072,3812.0
2021-08-17,604.221,610.698,601.908,604.684,4163.0
2021-08-18,601.908,612.086,601.908,609.773,3206.0
2021-08-19,607.922,608.848,601.445,606.072,4549.0
2021-08-20,603.296,612.086,601.908,609.31,2692.0
2021-08-21,603.296,612.086,601.908,609.31,2692.0
2021-08-22,603.296,612.086,601.908,609.31,2692.0
2021-08-23,613.474,631.055,611.623,624.578,7683.0
2021-08-24,626.891,632.443,624.578,626.891,5370.0
2021-08-25,625.503,632.905,624.578,631.055,3580.0
2021-08-26,629.667,631.055,603.758,622.727,7319.0
2021-08-27,622.727,625.966,614.862,619.951,5322.0
2021-08-28,622.727,625.966,614.862,619.951,5322.0
2021-08-29,622.727,625.966,614.862,619.951,5322.0
2021-08-30,623.652,623.652,613.011,618.101,3965.0
2021-08-31,618.101,618.101,606.072,611.161,5563.0
2021-09-01,611.623,619.026,597.744,612.549,7597.0
2021-09-02,609.773,623.652,605.146,622.727,8482.0
2021-09-03,620.876,637.532,620.876,636.144,6720.0
2021-09-04,620.876,637.532,620.876,636.144,6720.0
2021-09-05,620.876,637.532,620.876,636.144,6720.0
2021-09-06,633.831,645.86,630.592,635.681,8817.0
2021-09-07,634.293,636.144,606.534,621.339,8627.0
2021-09-08,619.026,619.026,605.609,611.161,7291.0
2021-09-09,609.31,621.802,605.609,619.951,6885.0
2021-09-10,619.488,622.727,609.773,611.161,6787.0
2021-09-11,619.488,622.727,609.773,611.161,6787.0
2021-09-12,619.488,622.727,609.773,611.161,6787.0
2021-09-13,609.773,619.951,608.848,616.713,4109.0
2021-09-14,615.325,617.175,608.848,613.937,3673.0
2021-09-15,616.713,616.713,605.609,607.922,4294.0
2021-09-16,606.534,616.713,606.534,614.399,3456.0
2021-09-17,613.011,621.339,601.908,601.908,7301.0
2021-09-18,613.011,621.339,601.908,601.908,7301.0
2021-09-19,613.011,621.339,601.908,601.908,7301.0
2021-09-20,607.46,613.474,596.356,605.146,8671.0
2021-09-21,606.997,615.325,603.758,605.609,4994.0
2021-09-22,609.773,614.862,609.773,613.011,4179.0
2021-09-23,613.011,622.727,613.011,621.802,4000.0
2021-09-24,622.727,626.428,617.175,624.115,3441.0
2021-09-25,622.727,626.428,617.175,624.115,3441.0
2021-09-26,622.727,626.428,617.175,624.115,3441.0
2021-09-27,627.354,627.354,615.325,619.951,3708.0
2021-09-28,618.563,618.563,605.609,608.848,5245.0
2021-09-29,608.848,616.25,605.609,614.862,7058.0
2021-09-30,616.25,632.443,616.25,628.279,10066.0
2021-10-01,622.727,636.607,616.713,621.802,13549.0
2021-10-02,622.727,636.607,616.713,621.802,13549.0
2021-10-03,622.727,636.607,616.713,621.802,13549.0
2021-10-04,618.563,625.503,610.698,612.549,4827.0
2021-10-05,611.623,614.862,571.836,582.014,12754.0
2021-10-06,583.864,595.431,580.163,589.879,7189.0
2021-10-07,598.207,601.908,592.192,595.893,5598.0
2021-10-08,593.117,620.876,592.192,612.086,7077.0
2021-10-09,593.117,620.876,592.192,612.086,7077.0
2021-10-10,593.117,620.876,592.192,612.086,7077.0
2021-10-11,614.399,614.399,601.908,607.922,2234.0
2021-10-12,601.445,608.848,596.819,607.46,3358.0
2021-10-13,610.698,617.175,604.684,610.235,7693.0
2021-10-14,615.895,626.741,613.065,626.27,3173.0
2021-10-15,627.213,639.474,626.27,637.116,3709.0
2021-10-16,627.213,639.474,626.27,637.116,3709.0
2021-10-17,627.213,639.474,626.27,637.116,3709.0
2021-10-18,634.758,639.003,630.043,637.116,4325.0
2021-10-19,635.702,642.304,633.344,637.116,6218.0
2021-10-20,638.531,640.889,627.685,633.344,7112.0
2021-10-21,631.929,635.702,626.27,626.27,3621.0
2021-10-22,630.043,640.889,625.327,638.531,7319.0
2021-10-23,630.043,640.889,625.327,638.531,7319.0
2021-10-24,630.043,640.889,625.327,638.531,7319.0
2021-10-25,636.173,648.435,635.702,643.247,7000.0
2021-10-26,646.077,647.02,634.758,638.06,5729.0
2021-10-27,637.588,639.003,632.872,633.815,3993.0
2021-10-28,633.815,645.133,630.514,639.474,4764.0
2021-10-29,644.662,644.662,636.173,639.946,6343.0
2021-10-30,644.662,644.662,636.173,639.946,6343.0
2021-10-31,644.662,644.662,636.173,639.946,6343.0
2021-11-01,640.889,657.866,640.889,655.508,6058.0
2021-11-02,657.395,663.054,654.094,659.753,6621.0
2021-11-03,656.452,672.486,656.452,671.071,11099.0
2021-11-04,670.599,675.787,670.128,673.429,6814.0
2021-11-05,674.372,678.616,669.656,678.145,4570.0
2021-11-06,674.372,678.616,669.656,678.145,4570.0
2021-11-07,674.372,678.616,669.656,678.145,4570.0
2021-11-08,677.201,687.105,677.201,683.332,6858.0
2021-11-09,683.804,687.576,672.486,673.429,6251.0
2021-11-10,670.128,676.73,658.809,669.656,6125.0
2021-11-11,667.298,674.843,659.753,672.957,5827.0
2021-11-12,678.145,678.145,665.412,671.542,3217.0
2021-11-13,678.145,678.145,665.412,671.542,3217.0
2021-11-14,678.145,678.145,665.412,671.542,3217.0
2021-11-15,663.054,685.218,663.054,681.917,7081.0
2021-11-16,684.747,688.52,675.787,685.69,6621.0
2021-11-17,682.86,690.406,677.201,686.633,5922.0
2021-11-18,684.747,693.707,672.014,672.014,11804.0
2021-11-19,673.9,686.633,661.167,664.94,10751.0
2021-11-20,673.9,686.633,661.167,664.94,10751.0
2021-11-21,673.9,686.633,661.167,664.94,10751.0
2021-11-22,663.525,663.525,648.435,649.849,5884.0
2021-11-23,648.435,648.435,627.685,627.685,5043.0
2021-11-24,624.855,631.457,618.253,627.685,4576.0
2021-11-25,626.27,631.457,623.912,625.327,2336.0
2021-11-26,618.253,619.196,598.446,599.861,8231.0
2021-11-27,618.253,619.196,598.446,599.861,8231.0
2021-11-28,618.253,619.196,598.446,599.861,8231.0
2021-11-29,605.048,621.082,605.048,618.724,14606.0
2021-11-30,575.338,575.338,526.765,532.895,53010.0
2021-12-01,532.895,544.213,523.935,542.327,20992.0
2021-12-02,540.441,541.855,531.48,536.196,19587.0
2021-12-03,541.855,552.702,536.196,536.196,13157.0
2021-12-04,541.855,552.702,536.196,536.196,13157.0
2021-12-05,541.855,552.702,536.196,536.196,13157.0
2021-12-06,538.554,550.344,538.554,550.344,7747.0
2021-12-07,550.816,564.492,550.816,564.02,8497.0
2021-12-08,564.02,566.85,556.003,556.003,5364.0
2021-12-09,557.418,557.889,544.213,549.872,8401.0
2021-12-10,550.816,557.889,546.1,551.759,6792.0
2021-12-11,550.816,557.889,546.1,551.759,6792.0
2021-12-12,550.816,557.889,546.1,551.759,6792.0
2021-12-13,554.117,561.191,550.344,555.06,10179.0
2021-12-14,558.361,561.662,554.588,555.06,10686.0
2021-12-15,555.06,561.191,550.344,552.23,11070.0
2021-12-16,560.247,566.378,556.475,559.776,5789.0
2021-12-17,556.475,561.662,550.344,557.889,8916.0
2021-12-18,556.475,561.662,550.344,557.889,8916.0
2021-12-19,556.475,561.662,550.344,557.889,8916.0
2021-12-20,548.458,554.117,539.498,549.401,6947.0
2021-12-21,551.287,557.889,549.401,556.475,5358.0
2021-12-22,559.776,564.963,554.588,563.077,8446.0
2021-12-23,563.077,570.151,561.191,568.264,6038.0
2021-12-24,563.077,570.151,561.191,568.264,6038.0
2021-12-25,563.077,570.151,561.191,568.264,6038.0
2021-12-26,563.077,570.151,561.191,568.264,6038.0
2021-12-27,563.549,570.151,563.549,568.264,3638.0
2021-12-28,569.679,577.225,569.679,574.867,3154.0
2021-12-29,575.338,578.168,573.452,576.281,3333.0
2021-12-30,572.037,577.225,568.736,569.208,4048.0
2021-12-31,572.037,577.225,568.736,569.208,4048.0
2022-01-01,572.037,577.225,568.736,569.208,4048.0
2022-01-02,572.037,577.225,568.736,569.208,4048.0
2022-01-03,572.509,574.395,568.736,569.679,3645.0
2022-01-04,572.509,573.923,564.963,566.378,4077.0
2022-01-05,565.906,578.168,565.906,573.923,5332.0
2022-01-06,571.566,571.566,553.645,556.003,5814.0
2022-01-07,558.361,558.361,549.401,555.532,3058.0
2022-01-08,558.361,558.361,549.401,555.532,3058.0
2022-01-09,558.361,558.361,549.401,555.532,3058.0
2022-01-10,550.816,554.117,534.31,537.14,8801.0
2022-01-11,537.611,541.855,532.895,535.253,5955.0
2022-01-12,536.196,540.912,535.253,537.611,6507.0
2022-01-13,535.725,544.685,528.179,538.554,7157.0
2022-01-14,536.668,536.668,514.975,516.39,13380.0
2022-01-15,536.668,536.668,514.975,516.39,13380.0
2022-01-16,536.668,536.668,514.975,516.39,13380.0
2022-01-17,515.446,525.821,515.446,522.992,4581.0
2022-01-18,524.407,524.407,512.145,516.39,5007.0
2022-01-19,517.333,520.634,512.145,517.804,8553.0
2022-01-20,519.219,519.691,506.015,516.861,6212.0
2022-01-21,504.6,507.429,484.322,496.111,21914.0
2022-01-22,504.6,507.429,484.322,496.111,21914.0
2022-01-23,504.6,507.429,484.322,496.111,21914.0
2022-01-24,490.924,490.924,464.986,467.25,19388.0
2022-01-25,465.93,475.833,464.986,475.361,10834.0
2022-01-26,472.532,488.094,472.532,486.208,8972.0
2022-01-27,481.021,482.435,472.06,480.077,8808.0
2022-01-28,478.663,490.924,477.248,487.623,8898.0
2022-01-29,478.663,490.924,477.248,487.623,8898.0
2022-01-30,478.663,490.924,477.248,487.623,8898.0
2022-01-31,493.753,505.543,489.038,497.998,13137.0
2022-02-01,502.714,508.373,497.526,503.657,11860.0
2022-02-02,501.299,512.617,501.299,506.015,6714.0
2022-02-03,503.657,503.657,491.867,494.225,5920.0
2022-02-04,499.884,499.884,490.452,495.168,5583.0
2022-02-05,499.884,499.884,490.452,495.168,5583.0
2022-02-06,499.884,499.884,490.452,495.168,5583.0
2022-02-07,494.225,500.827,493.282,498.941,4344.0
2022-02-08,497.526,500.827,495.168,497.998,8372.0
2022-02-09,499.412,505.072,499.412,503.657,5113.0
2022-02-10,505.543,513.089,502.714,508.844,6324.0
2022-02-11,505.072,505.072,496.111,501.299,4224.0
2022-02-12,505.072,505.072,496.111,501.299,4224.0
2022-02-13,505.072,505.072,496.111,501.299,4224.0
2022-02-14,492.81,497.055,482.907,497.055,4522.0
2022-02-15,494.697,507.429,494.697,507.429,5473.0
2022-02-16,506.958,510.259,502.242,504.6,4142.0
2022-02-17,506.958,506.958,498.469,498.469,3472.0
2022-02-18,497.055,502.242,489.509,489.981,3685.0
2022-02-19,497.055,502.242,489.509,489.981,3685.0
2022-02-20,497.055,502.242,489.509,489.981,3685.0
2022-02-21,490.924,495.64,481.021,485.265,5463.0
2022-02-22,476.776,493.753,476.305,488.094,11113.0
2022-02-23,487.151,494.697,478.191,480.077,11596.0
2022-02-24,472.532,480.077,451.782,469.514,15891.0
2022-02-25,469.891,474.89,467.25,473.947,6969.0
2022-02-26,469.891,474.89,467.25,473.947,6969.0
2022-02-27,469.891,474.89,467.25,473.947,6969.0
2022-02-28,466.307,481.492,463.1,479.134,10923.0
2022-03-01,481.492,482.907,466.496,477.248,9393.0
