,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity
2020-11-24,49.592,49.808,48.076,48.726,11290549.0
2020-11-25,48.942,49.159,46.993,47.643,14500881.0
2020-11-26,47.859,48.076,47.426,48.076,6311553.0
2020-11-27,47.859,48.293,47.643,47.859,8203718.0
2020-11-28,47.859,48.293,47.643,47.859,8203718.0
2020-11-29,47.859,48.293,47.643,47.859,8203718.0
2020-11-30,47.643,48.076,47.426,48.076,13057926.0
2020-12-01,48.076,48.293,47.21,47.643,13981885.0
2020-12-02,47.643,48.509,47.643,47.859,9406459.0
2020-12-03,47.859,48.509,47.859,48.076,9821516.0
2020-12-04,48.293,48.726,48.076,48.509,7466106.0
2020-12-05,48.293,48.726,48.076,48.509,7466106.0
2020-12-06,48.293,48.726,48.076,48.509,7466106.0
2020-12-07,48.293,48.726,48.076,48.509,7466106.0
2020-12-08,48.942,49.375,48.293,49.159,14412334.0
2020-12-09,49.808,50.025,48.942,48.942,26673279.0
2020-12-10,49.808,50.025,48.942,48.942,26673279.0
2020-12-11,49.808,50.025,48.942,48.942,26673279.0
2020-12-12,49.808,50.025,48.942,48.942,26673279.0
2020-12-13,49.808,50.025,48.942,48.942,26673279.0
2020-12-14,49.375,50.458,49.375,50.025,14764796.0
2020-12-15,49.808,50.025,49.159,49.592,14497437.0
2020-12-16,50.025,50.675,49.592,50.675,10276426.0
2020-12-17,50.675,50.675,49.808,50.242,6428445.0
2020-12-18,50.458,50.458,49.592,49.808,13058282.0
2020-12-19,50.458,50.458,49.592,49.808,13058282.0
2020-12-20,50.458,50.458,49.592,49.808,13058282.0
2020-12-21,48.509,49.375,47.859,47.859,16762769.0
2020-12-22,47.859,49.159,47.426,48.293,7582240.0
2020-12-23,48.293,48.942,47.859,48.076,7714468.0
2020-12-24,48.076,48.942,47.859,48.293,7509064.0
2020-12-25,48.726,48.726,48.293,48.509,4572258.0
2020-12-26,48.726,48.726,48.293,48.509,4572258.0
2020-12-27,48.726,48.726,48.293,48.509,4572258.0
2020-12-28,48.942,49.159,47.859,48.509,6408671.0
2020-12-29,48.509,49.159,48.076,49.159,3615277.0
2020-12-30,49.375,49.592,48.726,48.726,6345887.0
2020-12-31,49.375,49.592,48.726,48.726,6345887.0
2021-01-01,49.375,49.592,48.726,48.726,6345887.0
2021-01-02,49.375,49.592,48.726,48.726,6345887.0
2021-01-03,49.375,49.592,48.726,48.726,6345887.0
2021-01-04,48.076,48.942,47.859,48.509,7129943.0
2021-01-05,48.509,50.242,48.509,50.025,16431958.0
2021-01-06,50.242,50.891,49.808,50.025,16731627.0
2021-01-07,50.458,50.458,49.592,49.808,7348382.0
2021-01-08,50.025,53.49,49.808,51.974,46649641.0
2021-01-09,50.025,53.49,49.808,51.974,46649641.0
2021-01-10,50.025,53.49,49.808,51.974,46649641.0
2021-01-11,51.974,52.84,51.324,51.757,18438880.0
2021-01-12,51.541,51.757,50.675,50.891,11871863.0
2021-01-13,51.324,51.757,50.242,50.675,11033707.0
2021-01-14,50.891,51.324,50.458,50.675,7540848.0
2021-01-15,50.675,51.541,50.458,50.458,12117616.0
2021-01-16,50.675,51.541,50.458,50.458,12117616.0
2021-01-17,50.675,51.541,50.458,50.458,12117616.0
2021-01-18,50.242,50.458,49.592,49.808,8763900.0
2021-01-19,50.025,50.891,49.808,50.025,8651088.0
2021-01-20,50.242,50.458,49.808,49.808,8610856.0
2021-01-21,50.025,50.891,49.808,50.242,7960073.0
2021-01-22,50.242,50.675,49.808,50.025,10471222.0
2021-01-23,50.242,50.675,49.808,50.025,10471222.0
2021-01-24,50.242,50.675,49.808,50.025,10471222.0
2021-01-25,50.025,50.025,49.375,50.025,7343083.0
2021-01-26,50.025,50.242,49.375,50.025,8277570.0
2021-01-27,50.025,50.242,49.159,49.592,11610251.0
2021-01-28,49.159,49.592,48.509,48.726,11061246.0
2021-01-29,48.726,49.159,48.509,48.509,8278346.0
2021-01-30,48.726,49.159,48.509,48.509,8278346.0
2021-01-31,48.726,49.159,48.509,48.509,8278346.0
2021-02-01,48.942,49.159,48.509,48.726,9946231.0
2021-02-02,48.942,49.592,48.726,49.375,6211701.0
2021-02-03,49.592,49.592,48.076,48.293,13565283.0
2021-02-04,48.293,48.726,47.859,47.859,9697031.0
2021-02-05,48.076,48.293,47.643,48.293,6780111.0
2021-02-06,48.076,48.293,47.643,48.293,6780111.0
2021-02-07,48.076,48.293,47.643,48.293,6780111.0
2021-02-08,48.293,49.159,48.076,48.726,11322959.0
2021-02-09,48.942,49.159,48.293,48.293,13926959.0
2021-02-10,48.726,49.592,48.726,49.159,11470520.0
2021-02-11,49.159,49.592,48.726,49.375,8078759.0
2021-02-12,49.159,49.592,48.726,49.375,8078759.0
2021-02-13,49.159,49.592,48.726,49.375,8078759.0
2021-02-14,49.159,49.592,48.726,49.375,8078759.0
2021-02-15,49.592,49.808,49.375,49.375,6530679.0
2021-02-16,49.592,49.808,49.375,49.592,6738872.0
2021-02-17,49.808,50.025,49.375,49.808,7519466.0
2021-02-18,49.592,50.025,49.592,49.808,4759150.0
2021-02-19,50.025,50.242,49.592,50.025,11344030.0
2021-02-20,50.025,50.242,49.592,50.025,11344030.0
2021-02-21,50.025,50.242,49.592,50.025,11344030.0
2021-02-22,49.892,50.114,49.67,49.67,10350739.0
2021-02-23,49.67,49.892,49.448,49.448,7367241.0
2021-02-24,49.448,49.892,48.783,49.005,14725469.0
2021-02-25,49.227,49.67,48.783,49.448,11974208.0
2021-02-26,49.227,49.67,48.783,49.448,11974208.0
2021-02-27,49.227,49.67,48.783,49.448,11974208.0
2021-02-28,49.227,49.67,48.783,49.448,11974208.0
2021-03-01,49.227,49.67,49.005,49.448,8409838.0
2021-03-02,49.227,49.227,48.34,48.34,13921946.0
2021-03-03,48.562,49.227,48.562,49.227,6860928.0
2021-03-04,49.227,49.227,48.783,49.005,8701106.0
2021-03-05,48.783,49.67,48.783,48.783,8248697.0
2021-03-06,48.783,49.67,48.783,48.783,8248697.0
2021-03-07,48.783,49.67,48.783,48.783,8248697.0
2021-03-08,49.005,49.227,48.562,48.783,8658502.0
2021-03-09,49.005,49.448,48.783,49.005,5974417.0
2021-03-10,49.227,50.114,49.227,49.892,5866842.0
2021-03-11,49.892,50.114,49.448,49.448,5095014.0
2021-03-12,49.448,49.67,49.227,49.448,8010752.0
2021-03-13,49.448,49.67,49.227,49.448,8010752.0
2021-03-14,49.448,49.67,49.227,49.448,8010752.0
2021-03-15,49.67,49.892,49.227,49.448,5449441.0
2021-03-16,49.448,49.67,49.227,49.448,6437380.0
2021-03-17,49.448,50.114,49.448,49.892,5391224.0
2021-03-18,50.114,50.335,49.67,49.892,4248503.0
2021-03-19,49.448,49.892,49.448,49.892,6993125.0
2021-03-20,49.448,49.892,49.448,49.892,6993125.0
2021-03-21,49.448,49.892,49.448,49.892,6993125.0
2021-03-22,49.892,50.335,49.67,49.892,3342197.0
2021-03-23,49.892,50.114,49.892,50.114,18050396.0
2021-03-24,49.892,50.335,49.892,50.335,4543801.0
2021-03-25,50.557,51.444,50.335,50.779,11843161.0
2021-03-26,51.001,51.222,50.335,50.557,4128406.0
2021-03-27,51.001,51.222,50.335,50.557,4128406.0
2021-03-28,51.001,51.222,50.335,50.557,4128406.0
2021-03-29,50.779,51.001,50.557,51.001,1813273.0
2021-03-30,51.001,51.444,50.779,51.444,5666030.0
2021-03-31,51.444,51.888,51.001,51.444,10139318.0
2021-04-01,51.666,52.109,51.666,51.888,6602759.0
2021-04-02,51.666,51.888,51.001,51.001,4527985.0
2021-04-03,51.666,51.888,51.001,51.001,4527985.0
2021-04-04,51.666,51.888,51.001,51.001,4527985.0
2021-04-05,50.779,51.444,50.779,51.001,3241475.0
2021-04-06,50.779,51.444,50.779,51.001,3241475.0
2021-04-07,50.557,50.779,50.335,50.779,6835390.0
2021-04-08,50.557,51.222,50.557,51.001,6472173.0
2021-04-09,50.779,51.222,50.779,51.001,4222852.0
2021-04-10,50.779,51.222,50.779,51.001,4222852.0
2021-04-11,50.779,51.222,50.779,51.001,4222852.0
2021-04-12,50.557,51.222,49.892,50.557,11493902.0
2021-04-13,50.557,51.222,49.892,50.557,11493902.0
2021-04-14,50.557,51.222,49.892,50.557,11493902.0
2021-04-15,50.557,51.222,49.892,50.557,11493902.0
2021-04-16,50.779,51.888,50.557,51.888,11944001.0
2021-04-17,50.779,51.888,50.557,51.888,11944001.0
2021-04-18,50.779,51.888,50.557,51.888,11944001.0
2021-04-19,55.879,56.544,54.549,55.879,71971086.0
2021-04-20,56.101,56.544,55.879,56.322,22904413.0
2021-04-21,56.101,56.988,56.101,56.766,36696023.0
2021-04-22,56.544,56.766,56.101,56.544,26825753.0
2021-04-23,56.322,56.988,56.322,56.766,27011670.0
2021-04-24,56.322,56.988,56.322,56.766,27011670.0
2021-04-25,56.322,56.988,56.322,56.766,27011670.0
2021-04-26,56.766,57.209,56.544,56.988,14272491.0
2021-04-27,56.988,56.988,56.544,56.766,9572395.0
2021-04-28,56.766,56.988,56.544,56.766,14638711.0
2021-04-29,56.766,56.766,56.544,56.766,11009656.0
2021-04-30,56.544,56.988,56.322,56.544,20225233.0
2021-05-01,56.544,56.988,56.322,56.544,20225233.0
2021-05-02,56.544,56.988,56.322,56.544,20225233.0
2021-05-03,56.544,56.988,56.322,56.544,20225233.0
2021-05-04,56.544,56.988,56.322,56.544,20225233.0
2021-05-05,56.544,56.766,56.322,56.322,22223687.0
2021-05-06,56.544,56.766,56.322,56.766,10519299.0
2021-05-07,56.766,56.988,56.544,56.766,6996001.0
2021-05-08,56.766,56.988,56.544,56.766,6996001.0
2021-05-09,56.766,56.988,56.544,56.766,6996001.0
2021-05-10,56.766,56.988,56.544,56.766,5905948.0
2021-05-11,56.766,56.988,56.544,56.766,7758760.0
2021-05-12,56.766,56.988,56.544,56.766,13199778.0
2021-05-13,56.766,56.988,56.322,56.766,14284614.0
2021-05-14,56.766,56.988,56.544,56.766,4045418.0
2021-05-15,56.766,56.988,56.544,56.766,4045418.0
2021-05-16,56.766,56.988,56.544,56.766,4045418.0
2021-05-17,56.766,56.988,56.544,56.544,7509896.0
2021-05-18,56.766,57.209,56.766,56.766,30021867.0
2021-05-19,56.766,57.431,56.766,57.209,10182037.0
2021-05-20,57.209,57.431,56.988,56.988,4321932.0
2021-05-21,57.209,57.209,56.988,57.209,6672032.0
2021-05-22,57.209,57.209,56.988,57.209,6672032.0
2021-05-23,57.209,57.209,56.988,57.209,6672032.0
2021-05-24,57.209,57.209,56.988,56.988,5950258.0
2021-05-25,56.988,57.209,56.988,56.988,4431852.0
2021-05-26,56.988,57.209,56.988,56.988,4431852.0
2021-05-27,56.988,57.209,56.766,56.766,39050473.0
2021-05-28,56.988,57.209,56.766,56.766,8518879.0
2021-05-29,56.988,57.209,56.766,56.766,8518879.0
2021-05-30,56.988,57.209,56.766,56.766,8518879.0
2021-05-31,56.766,57.209,56.766,56.988,5709792.0
2021-06-01,56.988,57.209,56.766,56.988,6813857.0
2021-06-02,56.988,57.431,56.988,57.209,10073706.0
2021-06-03,56.988,57.431,56.988,57.209,10073706.0
2021-06-04,57.209,57.431,56.988,56.988,163862904.0
2021-06-05,57.209,57.431,56.988,56.988,163862904.0
2021-06-06,57.209,57.431,56.988,56.988,163862904.0
2021-06-07,56.988,57.209,56.988,57.209,5825600.0
2021-06-08,56.988,57.431,56.988,57.209,8524038.0
2021-06-09,57.209,57.431,56.988,56.988,5676411.0
2021-06-10,57.209,57.431,57.209,57.209,3906155.0
2021-06-11,57.209,57.431,56.988,57.209,5277191.0
2021-06-12,57.209,57.431,56.988,57.209,5277191.0
2021-06-13,57.209,57.431,56.988,57.209,5277191.0
2021-06-14,57.209,58.096,57.209,57.875,16999779.0
2021-06-15,57.431,57.875,57.431,57.653,22925023.0
2021-06-16,57.431,57.875,57.431,57.653,35719579.0
2021-06-17,57.431,57.875,57.431,57.653,9980653.0
2021-06-18,57.653,58.318,57.431,58.096,14291362.0
2021-06-19,57.653,58.318,57.431,58.096,14291362.0
2021-06-20,57.653,58.318,57.431,58.096,14291362.0
2021-06-21,57.875,58.096,57.653,57.653,13858329.0
2021-06-22,57.653,58.096,57.653,57.875,6439865.0
2021-06-23,57.875,57.875,57.653,57.875,4611727.0
2021-06-24,57.653,57.875,57.653,57.653,4752952.0
2021-06-25,57.875,57.875,57.431,57.875,9420122.0
2021-06-26,57.875,57.875,57.431,57.875,9420122.0
2021-06-27,57.875,57.875,57.431,57.875,9420122.0
2021-06-28,57.875,57.875,57.653,57.875,9257711.0
2021-06-29,57.653,57.875,57.653,57.875,9741452.0
2021-06-30,57.653,57.875,57.431,57.653,11821568.0
2021-07-01,57.431,57.875,57.431,57.653,9410087.0
2021-07-02,57.431,57.875,57.431,57.875,12728269.0
2021-07-03,57.431,57.875,57.431,57.875,12728269.0
2021-07-04,57.431,57.875,57.431,57.875,12728269.0
2021-07-05,57.653,57.875,57.431,57.431,3161730.0
2021-07-06,57.653,57.653,57.209,57.209,25061328.0
2021-07-07,57.209,57.431,57.209,57.209,2020711.0
2021-07-08,57.209,57.431,57.209,57.209,2425853.0
2021-07-09,57.209,57.431,57.209,57.209,3007132.0
2021-07-10,57.209,57.431,57.209,57.209,3007132.0
2021-07-11,57.209,57.431,57.209,57.209,3007132.0
2021-07-12,57.209,57.431,57.209,57.209,1993561.0
2021-07-13,57.431,57.431,57.209,57.431,1011270.0
2021-07-14,57.209,57.431,57.209,57.209,7281709.0
2021-07-15,57.431,57.431,57.209,57.209,2497552.0
2021-07-16,57.209,57.431,56.988,57.209,14765918.0
2021-07-17,57.209,57.431,56.988,57.209,14765918.0
2021-07-18,57.209,57.431,56.988,57.209,14765918.0
2021-07-19,57.209,57.431,57.209,57.209,1705700.0
2021-07-20,57.209,57.431,57.209,57.209,3546665.0
2021-07-21,57.209,57.431,57.209,57.209,3749924.0
2021-07-22,57.209,57.431,57.209,57.431,2998932.0
2021-07-23,57.209,57.431,57.209,57.209,2912745.0
2021-07-24,57.209,57.431,57.209,57.209,2912745.0
2021-07-25,57.209,57.431,57.209,57.209,2912745.0
2021-07-26,57.209,57.431,57.209,57.209,2912745.0
2021-07-27,57.209,57.431,57.209,57.209,3751249.0
2021-07-28,57.209,57.431,57.209,57.209,3751249.0
2021-07-29,57.209,57.431,56.988,57.431,12862592.0
2021-07-30,57.209,57.431,57.209,57.209,3402929.0
2021-07-31,57.209,57.431,57.209,57.209,3402929.0
2021-08-01,57.209,57.431,57.209,57.209,3402929.0
2021-08-02,57.209,57.431,57.209,57.209,3206302.0
2021-08-03,56.988,56.988,53.218,56.322,15386822.0
2021-08-04,56.101,56.322,55.214,55.436,7050140.0
2021-08-05,55.879,56.544,55.657,55.879,7875621.0
2021-08-06,55.879,57.431,55.657,56.544,10525098.0
2021-08-07,55.879,57.431,55.657,56.544,10525098.0
2021-08-08,55.879,57.431,55.657,56.544,10525098.0
2021-08-09,56.766,56.988,55.657,56.101,9618609.0
2021-08-10,57.431,58.762,57.431,58.54,40757243.0
2021-08-11,58.762,67.853,58.762,64.749,69758817.0
2021-08-12,58.762,67.853,58.762,64.749,69758817.0
2021-08-13,62.975,65.857,62.531,64.527,28379282.0
2021-08-14,62.975,65.857,62.531,64.527,28379282.0
2021-08-15,62.975,65.857,62.531,64.527,28379282.0
2021-08-16,65.636,66.079,64.527,65.192,21648576.0
2021-08-17,65.851,69.233,65.174,69.233,27482485.0
2021-08-18,68.557,69.233,66.978,67.429,16189353.0
2021-08-19,67.655,70.136,67.429,68.557,17824430.0
2021-08-20,68.782,71.263,68.106,69.91,25474469.0
2021-08-21,68.782,71.263,68.106,69.91,25474469.0
2021-08-22,68.782,71.263,68.106,69.91,25474469.0
2021-08-23,69.459,70.812,68.106,69.233,15458831.0
2021-08-24,69.459,69.684,67.655,68.331,10253549.0
2021-08-25,68.106,70.361,67.88,69.91,16849684.0
2021-08-26,69.91,73.293,69.233,73.293,21704766.0
2021-08-27,73.518,75.773,72.842,75.097,40211325.0
2021-08-28,73.518,75.773,72.842,75.097,40211325.0
2021-08-29,73.518,75.773,72.842,75.097,40211325.0
2021-08-30,75.773,75.999,74.195,75.097,17550533.0
2021-08-31,74.871,77.578,74.195,77.127,44269692.0
2021-09-01,77.127,77.352,75.322,76.224,24110418.0
2021-09-02,75.773,78.029,75.548,76.45,18098428.0
2021-09-03,76.45,77.803,75.773,77.578,15980684.0
2021-09-04,76.45,77.803,75.773,77.578,15980684.0
2021-09-05,76.45,77.803,75.773,77.578,15980684.0
2021-09-06,77.352,78.48,77.127,78.254,10443371.0
2021-09-07,78.931,81.862,78.931,80.509,26493737.0
2021-09-08,79.607,81.637,79.382,80.96,18001219.0
2021-09-09,81.186,81.411,76.224,76.45,37983706.0
2021-09-10,76.901,76.901,73.067,74.42,45669707.0
2021-09-11,76.901,76.901,73.067,74.42,45669707.0
2021-09-12,76.901,76.901,73.067,74.42,45669707.0
2021-09-13,73.518,75.548,73.518,74.42,16268858.0
2021-09-14,74.646,74.871,69.91,70.136,29623845.0
2021-09-15,71.263,74.646,70.587,74.195,26192169.0
2021-09-16,74.195,75.322,73.067,73.744,12914513.0
2021-09-17,73.969,74.871,73.518,74.871,19852343.0
2021-09-18,73.969,74.871,73.518,74.871,19852343.0
2021-09-19,73.969,74.871,73.518,74.871,19852343.0
2021-09-20,73.518,74.42,73.067,73.518,8486091.0
2021-09-21,73.744,75.322,73.518,74.42,10779540.0
2021-09-22,74.42,74.871,73.969,74.42,6847332.0
2021-09-23,74.42,75.097,73.969,74.646,8675340.0
2021-09-24,74.42,75.097,73.969,74.646,8675340.0
2021-09-25,74.42,75.097,73.969,74.646,8675340.0
2021-09-26,74.42,75.097,73.969,74.646,8675340.0
2021-09-27,74.646,74.871,73.744,74.42,7322350.0
2021-09-28,73.969,74.871,73.744,74.42,8223493.0
2021-09-29,73.969,74.871,73.518,73.744,5249726.0
2021-09-30,73.744,74.646,71.263,72.616,14110434.0
2021-10-01,72.391,72.391,70.361,71.714,9006495.0
2021-10-02,72.391,72.391,70.361,71.714,9006495.0
2021-10-03,72.391,72.391,70.361,71.714,9006495.0
2021-10-04,71.263,71.263,69.008,69.684,15669484.0
2021-10-05,69.008,71.489,68.782,70.812,9993717.0
2021-10-06,70.361,70.812,69.008,69.459,10427179.0
2021-10-07,69.91,71.263,69.459,69.684,7048853.0
2021-10-08,69.684,69.91,68.782,69.008,8563436.0
2021-10-09,69.684,69.91,68.782,69.008,8563436.0
2021-10-10,69.684,69.91,68.782,69.008,8563436.0
2021-10-11,68.782,68.782,67.429,68.106,6756900.0
2021-10-12,67.655,67.88,64.949,66.527,13362333.0
2021-10-13,67.655,67.88,64.949,66.527,13362333.0
2021-10-14,66.753,67.429,65.851,65.851,7688669.0
2021-10-15,66.076,66.527,65.625,66.302,5623623.0
2021-10-16,66.076,66.527,65.625,66.302,5623623.0
2021-10-17,66.076,66.527,65.625,66.302,5623623.0
2021-10-18,66.076,66.302,65.174,65.851,4451937.0
2021-10-19,65.625,65.851,63.821,64.272,10691374.0
2021-10-20,64.498,65.4,64.047,64.498,5788647.0
2021-10-21,64.723,64.949,64.272,64.498,4948366.0
2021-10-22,64.723,64.949,64.272,64.498,4948366.0
2021-10-23,64.723,64.949,64.272,64.498,4948366.0
2021-10-24,64.723,64.949,64.272,64.498,4948366.0
2021-10-25,64.723,66.753,64.047,66.527,8468767.0
2021-10-26,66.527,69.233,65.851,68.782,16679961.0
2021-10-27,68.557,69.233,67.204,68.782,8010373.0
2021-10-28,68.557,70.136,68.331,69.233,5370671.0
2021-10-29,69.008,69.233,67.655,67.88,3723624.0
2021-10-30,69.008,69.233,67.655,67.88,3723624.0
2021-10-31,69.008,69.233,67.655,67.88,3723624.0
2021-11-01,67.88,68.557,66.302,66.978,3229234.0
2021-11-02,66.527,66.753,65.851,66.076,5795345.0
2021-11-03,66.076,66.978,65.625,66.527,6227682.0
2021-11-04,66.302,68.557,66.302,68.106,8156402.0
2021-11-05,68.106,68.106,66.527,67.429,4900319.0
2021-11-06,68.106,68.106,66.527,67.429,4900319.0
2021-11-07,68.106,68.106,66.527,67.429,4900319.0
2021-11-08,67.204,67.88,66.978,67.88,3157634.0
2021-11-09,68.106,69.233,67.88,69.008,7497131.0
2021-11-10,68.557,68.782,67.88,67.88,3988788.0
2021-11-11,67.655,68.557,67.429,68.331,2027324.0
2021-11-12,68.557,69.008,67.88,68.331,2160993.0
2021-11-13,68.557,69.008,67.88,68.331,2160993.0
2021-11-14,68.557,69.008,67.88,68.331,2160993.0
2021-11-15,68.106,68.782,67.88,68.106,3648887.0
2021-11-16,68.557,69.91,68.331,69.91,7024439.0
2021-11-17,70.136,70.361,68.557,69.233,8784307.0
2021-11-18,69.008,69.91,69.008,69.459,4435139.0
2021-11-19,69.91,69.91,68.106,68.557,4635456.0
2021-11-20,69.91,69.91,68.106,68.557,4635456.0
2021-11-21,69.91,69.91,68.106,68.557,4635456.0
2021-11-22,68.331,72.165,68.106,71.038,22697399.0
2021-11-23,70.812,71.94,70.361,71.263,5580854.0
2021-11-24,71.489,72.165,71.038,71.263,4807433.0
2021-11-25,71.263,71.94,71.038,71.038,2358052.0
2021-11-26,71.038,71.038,68.106,68.106,7728502.0
2021-11-27,71.038,71.038,68.106,68.106,7728502.0
2021-11-28,71.038,71.038,68.106,68.106,7728502.0
2021-11-29,67.655,69.233,67.429,67.655,6383204.0
2021-11-30,68.106,68.782,65.625,65.625,15700324.0
2021-12-01,65.625,66.978,64.949,66.527,8313722.0
2021-12-02,66.302,67.655,65.851,67.429,5326894.0
2021-12-03,67.655,68.106,66.753,66.978,2344721.0
2021-12-04,67.655,68.106,66.753,66.978,2344721.0
2021-12-05,67.655,68.106,66.753,66.978,2344721.0
2021-12-06,67.655,68.106,66.753,66.978,2344721.0
2021-12-07,67.429,67.655,65.851,66.527,5259760.0
2021-12-08,66.527,68.106,66.076,67.88,5430210.0
2021-12-09,67.655,68.106,67.204,67.88,3841685.0
2021-12-10,67.655,68.106,67.204,67.88,3841685.0
2021-12-11,67.655,68.106,67.204,67.88,3841685.0
2021-12-12,67.655,68.106,67.204,67.88,3841685.0
2021-12-13,68.557,68.557,66.978,67.88,5185550.0
2021-12-14,67.204,68.106,66.753,67.88,4590488.0
2021-12-15,67.88,68.782,67.429,68.106,5330045.0
2021-12-16,68.106,68.557,67.204,68.331,4783679.0
2021-12-17,68.557,68.557,67.655,67.655,6875343.0
2021-12-18,68.557,68.557,67.655,67.655,6875343.0
2021-12-19,68.557,68.557,67.655,67.655,6875343.0
2021-12-20,66.753,66.978,65.625,66.076,5690805.0
2021-12-21,66.527,67.655,66.302,66.978,3869215.0
2021-12-22,67.429,67.429,66.753,67.429,1855805.0
2021-12-23,67.655,70.361,67.655,69.008,13198627.0
2021-12-24,69.008,69.459,68.331,69.233,3721622.0
2021-12-25,69.008,69.459,68.331,69.233,3721622.0
2021-12-26,69.008,69.459,68.331,69.233,3721622.0
2021-12-27,69.233,70.361,69.233,69.91,7364851.0
2021-12-28,69.91,70.361,69.233,69.233,5607003.0
2021-12-29,69.233,70.812,69.233,70.361,8400526.0
2021-12-30,70.587,73.969,70.136,72.391,26370941.0
2021-12-31,70.587,73.969,70.136,72.391,26370941.0
2022-01-01,70.587,73.969,70.136,72.391,26370941.0
2022-01-02,70.587,73.969,70.136,72.391,26370941.0
2022-01-03,70.587,73.969,70.136,72.391,26370941.0
2022-01-04,72.842,73.067,71.714,72.165,14839401.0
2022-01-05,71.714,71.94,70.587,71.038,6829466.0
2022-01-06,70.136,70.361,69.459,69.684,6615148.0
2022-01-07,69.684,69.91,69.008,69.233,4458338.0
2022-01-08,69.684,69.91,69.008,69.233,4458338.0
2022-01-09,69.684,69.91,69.008,69.233,4458338.0
2022-01-10,68.557,69.008,67.655,68.106,6937137.0
2022-01-11,68.331,69.233,68.331,68.331,3632377.0
2022-01-12,69.008,69.459,68.557,69.008,4377963.0
2022-01-13,69.008,69.91,68.331,68.782,2992522.0
2022-01-14,68.557,69.459,68.331,68.557,4270116.0
2022-01-15,68.557,69.459,68.331,68.557,4270116.0
2022-01-16,68.557,69.459,68.331,68.557,4270116.0
2022-01-17,68.557,69.008,67.88,68.782,3038368.0
2022-01-18,69.233,70.361,69.008,69.91,9076474.0
2022-01-19,69.459,70.587,69.233,70.136,7814260.0
2022-01-20,70.136,70.361,69.233,69.459,3541277.0
2022-01-21,69.008,70.136,68.782,70.136,3569744.0
2022-01-22,69.008,70.136,68.782,70.136,3569744.0
2022-01-23,69.008,70.136,68.782,70.136,3569744.0
2022-01-24,69.684,70.136,69.008,69.459,4239036.0
2022-01-25,68.557,69.233,67.88,68.782,4521523.0
2022-01-26,69.008,70.136,69.008,69.233,4670459.0
2022-01-27,68.557,69.684,68.557,69.233,2759464.0
2022-01-28,69.008,69.459,68.557,68.782,2675792.0
2022-01-29,69.008,69.459,68.557,68.782,2675792.0
2022-01-30,69.008,69.459,68.557,68.782,2675792.0
2022-01-31,69.459,69.91,69.008,69.233,3334381.0
2022-02-01,69.233,69.459,68.782,69.008,2239525.0
2022-02-02,69.008,69.459,68.557,69.008,3061720.0
2022-02-03,68.782,69.008,68.557,68.557,2167230.0
2022-02-04,68.557,69.008,66.527,67.204,8489844.0
2022-02-05,68.557,69.008,66.527,67.204,8489844.0
2022-02-06,68.557,69.008,66.527,67.204,8489844.0
2022-02-07,66.978,67.204,66.302,66.978,3925329.0
2022-02-08,66.753,67.88,66.753,67.655,4100530.0
2022-02-09,67.655,69.008,67.429,68.557,9047408.0
2022-02-10,69.459,69.91,69.008,69.459,7780299.0
2022-02-11,69.233,70.361,69.233,70.361,14270555.0
2022-02-12,69.233,70.361,69.233,70.361,14270555.0
2022-02-13,69.233,70.361,69.233,70.361,14270555.0
2022-02-14,69.91,70.136,69.459,70.136,7647797.0
2022-02-15,70.136,70.587,69.91,70.361,6136378.0
2022-02-16,70.136,70.587,69.91,70.361,6136378.0
2022-02-17,70.361,71.038,70.136,70.587,11075709.0
2022-02-18,70.587,71.038,70.361,71.038,5612198.0
2022-02-19,70.587,71.038,70.361,71.038,5612198.0
2022-02-20,70.587,71.038,70.361,71.038,5612198.0
2022-02-21,71.038,71.038,70.136,70.587,5923595.0
2022-02-22,69.91,70.812,69.91,70.587,5830922.0
2022-02-23,70.679,71.139,69.988,70.909,4559103.0
2022-02-24,69.988,70.448,69.297,69.527,11048450.0
2022-02-25,69.527,70.218,69.527,69.527,3940129.0
2022-02-26,69.527,70.218,69.527,69.527,3940129.0
2022-02-27,69.527,70.218,69.527,69.527,3940129.0
2022-02-28,69.527,70.448,69.297,69.758,7179943.0
2022-03-01,69.758,71.369,69.758,70.679,4821848.0
2022-03-02,70.909,71.139,70.679,71.139,4324027.0
2022-03-03,70.909,71.369,70.909,71.369,7007045.0
2022-03-04,70.909,71.139,70.218,70.679,4036250.0
2022-03-05,70.909,71.139,70.218,70.679,4036250.0
2022-03-06,70.909,71.139,70.218,70.679,4036250.0
2022-03-07,69.527,70.218,69.297,69.758,6378087.0
2022-03-08,69.758,70.218,69.067,69.758,7790907.0
2022-03-09,69.758,71.139,69.758,71.139,4934311.0
2022-03-10,71.139,71.139,70.448,71.139,3603666.0
2022-03-11,70.909,71.369,70.679,71.369,2773949.0
2022-03-12,70.909,71.369,70.679,71.369,2773949.0
2022-03-13,70.909,71.369,70.679,71.369,2773949.0
2022-03-14,71.369,71.83,71.139,71.369,2378337.0
2022-03-15,71.369,71.83,70.679,71.6,3950360.0
2022-03-16,71.6,72.06,71.369,71.83,4449311.0
2022-03-17,71.83,72.29,71.369,71.83,5535434.0
2022-03-18,71.6,72.29,71.369,71.6,5681500.0
