,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity
2011-02-26,4263.8,4351.5,4239.6,4336.3,986442.0
2011-02-27,4263.8,4351.5,4239.6,4336.3,986442.0
2011-02-28,4335.6,4445.1,4329.5,4442.1,1749048.0
2011-03-01,4495.0,4496.5,4251.0,4290.3,3015480.0
2011-03-02,4231.3,4275.9,4162.6,4254.8,2490664.0
2011-03-03,4287.2,4322.0,4139.9,4196.6,2810847.0
2011-03-04,4184.5,4303.1,4166.4,4211.7,1678348.0
2011-03-05,4184.5,4303.1,4166.4,4211.7,1678348.0
2011-03-06,4184.5,4303.1,4166.4,4211.7,1678348.0
2011-03-07,4199.6,4261.6,4164.1,4192.8,765024.0
2011-03-08,4213.2,4223.0,4113.5,4155.0,1411783.0
2011-03-09,4191.3,4220.0,4121.0,4121.0,1060010.0
2011-03-10,4094.6,4100.6,4028.9,4070.4,1435872.0
2011-03-11,4004.7,4142.9,4004.7,4137.7,1308698.0
2011-03-12,4004.7,4142.9,4004.7,4137.7,1308698.0
2011-03-13,4004.7,4142.9,4004.7,4137.7,1308698.0
2011-03-14,4004.7,4142.9,4004.7,4137.7,1308698.0
2011-03-15,4004.7,4142.9,4004.7,4137.7,1308698.0
2011-03-16,4079.5,4117.3,3993.4,4003.9,2159816.0
2011-03-17,4041.7,4116.5,3997.1,4095.4,1615923.0
2011-03-18,4147.5,4147.5,4056.8,4056.8,1129331.0
2011-03-19,4147.5,4147.5,4056.8,4056.8,1129331.0
2011-03-20,4147.5,4147.5,4056.8,4056.8,1129331.0
2011-03-21,4119.5,4155.0,4104.4,4153.5,620547.0
2011-03-22,4150.5,4158.1,4081.0,4090.8,846404.0
2011-03-23,4079.5,4121.0,4026.6,4074.2,760226.0
2011-03-24,4094.6,4215.5,4065.1,4211.7,1938034.0
2011-03-25,4238.1,4304.6,4196.6,4294.0,1792765.0
2011-03-26,4238.1,4304.6,4196.6,4294.0,1792765.0
2011-03-27,4238.1,4304.6,4196.6,4294.0,1792765.0
2011-03-28,4268.4,4290.3,4223.8,4245.7,934313.0
2011-03-29,4232.8,4260.8,4163.3,4192.8,1196629.0
2011-03-30,4260.8,4264.6,4201.9,4231.3,1505194.0
2011-03-31,4230.6,4257.0,4168.6,4193.6,1125430.0
2011-04-01,4211.7,4340.1,4207.9,4340.1,1565765.0
2011-04-02,4211.7,4340.1,4207.9,4340.1,1565765.0
2011-04-03,4211.7,4340.1,4207.9,4340.1,1565765.0
2011-04-04,4336.3,4468.6,4313.7,4423.2,2241828.0
2011-04-05,4390.0,4502.5,4383.2,4494.2,2210601.0
2011-04-06,4517.7,4742.0,4506.3,4727.7,5456581.0
2011-04-07,4702.7,4816.8,4594.0,4744.3,4905624.0
2011-04-08,4767.0,4807.8,4748.1,4775.3,2760630.0
2011-04-09,4767.0,4807.8,4748.1,4775.3,2760630.0
2011-04-10,4767.0,4807.8,4748.1,4775.3,2760630.0
2011-04-11,4782.1,4803.2,4731.5,4786.6,1702670.0
2011-04-12,4683.9,4748.1,4637.8,4653.6,2164757.0
2011-04-13,4683.9,4719.4,4654.4,4706.5,1432612.0
2011-04-14,4676.3,4714.1,4599.2,4623.4,1128299.0
2011-04-15,4638.5,4726.9,4618.1,4714.1,1735607.0
2011-04-16,4638.5,4726.9,4618.1,4714.1,1735607.0
2011-04-17,4638.5,4726.9,4618.1,4714.1,1735607.0
2011-04-18,4721.6,4725.4,4482.2,4491.2,2666516.0
2011-04-19,4541.1,4649.9,4539.6,4593.2,1748147.0
2011-04-20,4674.8,4725.4,4660.4,4683.1,1411509.0
2011-04-21,4703.5,4759.4,4699.7,4729.2,1785618.0
2011-04-22,4729.9,4741.3,4702.7,4713.3,72540.0
2011-04-23,4729.9,4741.3,4702.7,4713.3,72540.0
2011-04-24,4729.9,4741.3,4702.7,4713.3,72540.0
2011-04-25,4729.9,4741.3,4702.7,4713.3,72540.0
2011-04-26,4677.1,4804.7,4677.1,4804.7,1183848.0
2011-04-27,4813.0,4884.8,4752.6,4816.1,2455588.0
2011-04-28,4875.0,4891.6,4767.0,4872.7,1264445.0
2011-04-29,4835.0,4850.1,4774.5,4774.5,688259.0
2011-04-30,4835.0,4850.1,4774.5,4774.5,688259.0
2011-05-01,4835.0,4850.1,4774.5,4774.5,688259.0
2011-05-02,4827.4,4833.4,4767.0,4796.4,485538.0
2011-05-03,4759.4,4767.0,4683.9,4692.2,1110630.0
2011-05-04,4658.9,4717.9,4624.9,4646.1,1561208.0
2011-05-05,4676.3,4703.5,4600.0,4702.7,1302275.0
2011-05-06,4669.5,4797.2,4641.6,4789.6,1209539.0
2011-05-07,4669.5,4797.2,4641.6,4789.6,1209539.0
2011-05-08,4669.5,4797.2,4641.6,4789.6,1209539.0
2011-05-09,4797.2,4803.2,4702.7,4722.4,1071603.0
2011-05-10,4733.0,4788.1,4706.5,4788.1,1321712.0
2011-05-11,4793.4,4829.7,4736.7,4758.7,1144765.0
2011-05-12,4692.2,4728.4,4637.0,4713.3,1560105.0
2011-05-13,4736.7,4767.7,4676.3,4721.6,1095241.0
2011-05-14,4736.7,4767.7,4676.3,4721.6,1095241.0
2011-05-15,4736.7,4767.7,4676.3,4721.6,1095241.0
2011-05-16,4672.5,4719.4,4650.6,4683.9,1518575.0
2011-05-17,4684.6,4714.1,4634.0,4676.3,844459.0
2011-05-18,4699.7,4717.9,4608.3,4608.3,1050922.0
2011-05-19,4649.9,4668.8,4519.2,4551.7,2140426.0
2011-05-20,4547.9,4563.0,4464.8,4472.3,1263484.0
2011-05-21,4547.9,4563.0,4464.8,4472.3,1263484.0
2011-05-22,4547.9,4563.0,4464.8,4472.3,1263484.0
2011-05-23,4404.3,4438.3,4300.1,4438.3,2733496.0
2011-05-24,4439.1,4592.4,4439.1,4570.5,1775259.0
2011-05-25,4510.9,4591.7,4482.2,4568.3,1083203.0
2011-05-26,4623.4,4631.0,4555.4,4555.4,1032058.0
2011-05-27,4560.7,4592.4,4495.0,4563.0,1095535.0
2011-05-28,4560.7,4592.4,4495.0,4563.0,1095535.0
2011-05-29,4560.7,4592.4,4495.0,4563.0,1095535.0
2011-05-30,4529.0,4540.3,4451.2,4472.3,664646.0
2011-05-31,4517.7,4623.4,4495.0,4608.3,1466951.0
2011-06-01,4621.9,4623.4,4575.8,4600.8,802357.0
2011-06-02,4549.6,4603.1,4529.0,4587.8,1569333.0
2011-06-03,4580.2,4622.2,4502.2,4568.7,1001876.0
2011-06-04,4580.2,4622.2,4502.2,4568.7,1001876.0
2011-06-05,4580.2,4622.2,4502.2,4568.7,1001876.0
2011-06-06,4576.4,4606.9,4544.2,4580.2,466370.0
2011-06-07,4580.2,4667.4,4580.2,4595.5,997964.0
2011-06-08,4568.7,4587.8,4525.9,4556.5,1301335.0
2011-06-09,4564.9,4580.2,4516.0,4531.2,1215186.0
2011-06-10,4533.5,4561.1,4457.8,4465.5,1328466.0
2011-06-11,4533.5,4561.1,4457.8,4465.5,1328466.0
2011-06-12,4533.5,4561.1,4457.8,4465.5,1328466.0
2011-06-13,4533.5,4561.1,4457.8,4465.5,1328466.0
2011-06-14,4515.2,4545.8,4489.2,4534.3,672531.0
2011-06-15,4519.0,4519.0,4446.4,4470.1,871898.0
2011-06-16,4434.1,4448.7,4386.0,4419.6,1215760.0
2011-06-17,4419.6,4516.7,4386.0,4435.7,997945.0
2011-06-18,4419.6,4516.7,4386.0,4435.7,997945.0
2011-06-19,4419.6,4516.7,4386.0,4435.7,997945.0
2011-06-20,4404.3,4419.6,4333.2,4358.4,1553989.0
2011-06-21,4404.3,4437.2,4363.8,4396.7,1473391.0
2011-06-22,4419.6,4431.1,4396.7,4423.4,719793.0
2011-06-23,4392.8,4404.3,4321.7,4379.8,825891.0
2011-06-24,4412.0,4431.1,4297.3,4297.3,829873.0
2011-06-25,4412.0,4431.1,4297.3,4297.3,829873.0
2011-06-26,4412.0,4431.1,4297.3,4297.3,829873.0
2011-06-27,4299.6,4385.2,4285.8,4381.4,948976.0
2011-06-28,4381.4,4428.8,4369.9,4423.4,798966.0
2011-06-29,4434.9,4530.5,4434.9,4516.7,1920708.0
2011-06-30,4535.1,4564.9,4511.4,4561.1,1524567.0
2011-07-01,4568.7,4633.7,4511.4,4603.1,1233286.0
2011-07-02,4568.7,4633.7,4511.4,4603.1,1233286.0
2011-07-03,4568.7,4633.7,4511.4,4603.1,1233286.0
2011-07-04,4587.8,4616.1,4549.6,4549.6,519518.0
2011-07-05,4549.6,4560.3,4499.9,4511.4,1005629.0
2011-07-06,4496.8,4496.8,4396.7,4396.7,1307510.0
2011-07-07,4454.0,4465.5,4389.0,4427.3,2383519.0
2011-07-08,4446.4,4473.1,4344.7,4358.4,1238912.0
2011-07-09,4446.4,4473.1,4344.7,4358.4,1238912.0
2011-07-10,4446.4,4473.1,4344.7,4358.4,1238912.0
2011-07-11,4320.2,4354.6,4248.3,4253.7,1739068.0
2011-07-12,4217.0,4227.7,4080.1,4201.7,3238221.0
2011-07-13,4217.7,4308.7,4213.2,4301.1,1126103.0
2011-07-14,4243.7,4303.4,4205.5,4255.2,924876.0
2011-07-15,4218.5,4242.2,4144.3,4205.5,1680096.0
2011-07-16,4218.5,4242.2,4144.3,4205.5,1680096.0
2011-07-17,4218.5,4242.2,4144.3,4205.5,1680096.0
2011-07-18,4167.3,4174.9,3999.8,3999.8,2366119.0
2011-07-19,4067.9,4074.8,4014.4,4015.1,2119297.0
2011-07-20,4074.0,4158.9,4029.6,4144.3,2506044.0
2011-07-21,4163.5,4285.8,4064.8,4282.0,1984281.0
2011-07-22,4338.6,4345.4,4228.5,4270.5,2208420.0
2011-07-23,4338.6,4345.4,4228.5,4270.5,2208420.0
2011-07-24,4338.6,4345.4,4228.5,4270.5,2208420.0
2011-07-25,4167.3,4239.9,4152.0,4232.3,1152507.0
2011-07-26,4260.6,4295.0,4210.1,4235.3,1202936.0
2011-07-27,4232.3,4255.2,4121.4,4144.3,1197736.0
2011-07-28,4094.6,4181.8,4077.1,4167.3,736225.0
2011-07-29,4129.0,4167.3,4041.1,4167.3,1407019.0
2011-07-30,4129.0,4167.3,4041.1,4167.3,1407019.0
2011-07-31,4129.0,4167.3,4041.1,4167.3,1407019.0
2011-08-01,4205.5,4231.5,4015.1,4015.1,1538204.0
2011-08-02,3975.4,3983.8,3846.1,3846.9,2839467.0
2011-08-03,3746.7,3872.9,3640.4,3707.7,5169170.0
2011-08-04,3769.7,3790.3,3547.9,3570.9,3911376.0
2011-08-05,3326.2,3632.0,3322.4,3586.2,3869105.0
2011-08-06,3326.2,3632.0,3322.4,3586.2,3869105.0
2011-08-07,3326.2,3632.0,3322.4,3586.2,3869105.0
2011-08-08,3456.2,3651.1,3456.2,3475.3,4224907.0
2011-08-09,3559.4,3570.9,3287.9,3421.8,3989608.0
2011-08-10,3479.1,3555.6,2945.4,3005.8,5638871.0
2011-08-11,3095.3,3238.2,2944.6,3211.5,5359889.0
2011-08-12,3203.8,3326.2,3141.9,3211.5,2987311.0
2011-08-13,3203.8,3326.2,3141.9,3211.5,2987311.0
2011-08-14,3203.8,3326.2,3141.9,3211.5,2987311.0
2011-08-15,3303.2,3428.6,3280.3,3402.6,2397662.0
2011-08-16,3365.2,3372.1,3203.8,3287.9,2543702.0
2011-08-17,3287.9,3333.1,3165.6,3265.0,2347550.0
2011-08-18,3196.2,3234.4,3028.0,3043.3,2621037.0
2011-08-19,3024.1,3035.6,2829.2,2951.5,3819255.0
2011-08-20,3024.1,3035.6,2829.2,2951.5,3819255.0
2011-08-21,3024.1,3035.6,2829.2,2951.5,3819255.0
2011-08-22,2907.9,3172.5,2905.6,3019.6,1980436.0
2011-08-23,3104.4,3188.5,2982.9,3058.6,2132357.0
2011-08-24,3124.3,3158.0,3050.9,3058.6,1402598.0
2011-08-25,3127.4,3171.7,3058.6,3119.7,2204791.0
2011-08-26,3098.3,3150.3,3035.6,3150.3,1235305.0
2011-08-27,3098.3,3150.3,3035.6,3150.3,1235305.0
2011-08-28,3098.3,3150.3,3035.6,3150.3,1235305.0
2011-08-29,3207.7,3318.5,3195.4,3288.7,1793868.0
2011-08-30,3326.2,3345.3,3183.2,3196.2,1882961.0
2011-08-31,3235.2,3245.9,3112.1,3173.2,1998174.0
2011-09-01,3196.2,3203.8,3051.7,3096.8,1521372.0
2011-09-02,3058.6,3103.7,3020.3,3059.3,2364567.0
2011-09-03,3058.6,3103.7,3020.3,3059.3,2364567.0
2011-09-04,3058.6,3103.7,3020.3,3059.3,2364567.0
2011-09-05,3050.9,3050.9,2936.2,3012.7,1750033.0
2011-09-06,2990.5,3221.4,2963.7,3127.4,3303873.0
2011-09-07,3203.8,3273.4,3177.1,3273.4,1746737.0
2011-09-08,3268.8,3268.8,3159.5,3202.3,1835941.0
2011-09-09,3181.7,3185.5,2722.1,2859.7,6495011.0
2011-09-10,3181.7,3185.5,2722.1,2859.7,6495011.0
2011-09-11,3181.7,3185.5,2722.1,2859.7,6495011.0
2011-09-12,3181.7,3185.5,2722.1,2859.7,6495011.0
2011-09-13,2790.9,2848.3,2622.7,2781.8,5148285.0
2011-09-14,2806.2,2833.0,2722.9,2790.9,2719096.0
2011-09-15,2790.9,2911.7,2770.3,2852.1,2105665.0
2011-09-16,2894.2,2916.3,2783.3,2859.7,1875220.0
2011-09-17,2894.2,2916.3,2783.3,2859.7,1875220.0
2011-09-18,2894.2,2916.3,2783.3,2859.7,1875220.0
2011-09-19,2775.6,2797.8,2739.7,2764.2,1035689.0
2011-09-20,2751.2,2782.5,2696.1,2756.5,1995192.0
2011-09-21,2764.2,2771.8,2549.3,2569.2,2466599.0
2011-09-22,2446.8,2484.3,2237.3,2290.1,3806867.0
2011-09-23,2325.3,2381.8,2106.6,2139.5,4601028.0
2011-09-24,2325.3,2381.8,2106.6,2139.5,4601028.0
2011-09-25,2325.3,2381.8,2106.6,2139.5,4601028.0
2011-09-26,2102.8,2277.1,2049.2,2171.6,3514445.0
2011-09-27,2293.9,2492.0,2267.2,2492.0,5047354.0
2011-09-28,2469.0,2584.5,2391.8,2485.1,4042833.0
2011-09-29,2469.8,2563.8,2446.8,2546.2,2214726.0
2011-09-30,2508.0,2531.0,2395.6,2483.5,3021676.0
2011-10-01,2508.0,2531.0,2395.6,2483.5,3021676.0
2011-10-02,2508.0,2531.0,2395.6,2483.5,3021676.0
2011-10-03,2370.4,2404.8,2324.5,2336.0,1984181.0
2011-10-04,2297.7,2312.3,2194.5,2297.7,3538409.0
2011-10-05,2379.6,2408.6,2336.0,2408.6,2213784.0
2011-10-06,2439.2,2557.7,2439.2,2500.4,3115963.0
2011-10-07,2546.2,2553.1,2411.7,2411.7,2656909.0
2011-10-08,2546.2,2553.1,2411.7,2411.7,2656909.0
2011-10-09,2546.2,2553.1,2411.7,2411.7,2656909.0
2011-10-10,2462.9,2493.5,2332.1,2493.5,2235775.0
2011-10-11,2511.8,2550.1,2459.1,2523.3,2340516.0
2011-10-12,2523.3,2660.9,2478.2,2608.2,3682405.0
2011-10-13,2599.8,2676.2,2584.5,2584.5,2863746.0
2011-10-14,2603.6,2667.8,2547.0,2667.8,1766730.0
2011-10-15,2603.6,2667.8,2547.0,2667.8,1766730.0
2011-10-16,2603.6,2667.8,2547.0,2667.8,1766730.0
2011-10-17,2711.4,2789.4,2573.8,2601.3,3033720.0
2011-10-18,2561.5,2603.6,2497.3,2584.5,2564863.0
2011-10-19,2645.6,2714.5,2593.7,2668.6,2825615.0
2011-10-20,2599.8,2634.2,2550.1,2550.1,1693021.0
2011-10-21,2584.5,2630.4,2551.6,2630.4,1988282.0
2011-10-22,2584.5,2630.4,2551.6,2630.4,1988282.0
2011-10-23,2584.5,2630.4,2551.6,2630.4,1988282.0
2011-10-24,2718.3,2754.2,2669.4,2717.5,2459844.0
2011-10-25,2691.5,2774.9,2677.0,2722.1,2614024.0
2011-10-26,2722.1,2786.3,2598.2,2629.6,2769958.0
2011-10-27,2783.3,2825.3,2725.9,2790.9,3688019.0
2011-10-28,2817.7,2849.8,2599.8,2707.6,3361444.0
2011-10-29,2817.7,2849.8,2599.8,2707.6,3361444.0
2011-10-30,2817.7,2849.8,2599.8,2707.6,3361444.0
2011-10-31,2817.7,2849.8,2599.8,2707.6,3361444.0
2011-11-01,2817.7,2849.8,2599.8,2707.6,3361444.0
2011-11-02,2547.8,2622.7,2441.5,2538.6,4190979.0
2011-11-03,2477.4,2519.5,2394.8,2485.1,3707268.0
2011-11-04,2531.0,2557.7,2435.4,2466.7,2450489.0
2011-11-05,2531.0,2557.7,2435.4,2466.7,2450489.0
2011-11-06,2531.0,2557.7,2435.4,2466.7,2450489.0
2011-11-07,2461.4,2483.5,2382.6,2423.9,1432619.0
2011-11-08,2423.1,2492.7,2417.0,2475.9,1345096.0
2011-11-09,2484.3,2504.2,2255.7,2286.3,4074682.0
2011-11-10,2217.5,2326.8,2160.9,2194.5,5877647.0
2011-11-11,2255.7,2375.7,2202.9,2351.3,2566714.0
2011-11-12,2255.7,2375.7,2202.9,2351.3,2566714.0
2011-11-13,2255.7,2375.7,2202.9,2351.3,2566714.0
2011-11-14,2324.5,2339.8,2163.9,2167.8,3463161.0
2011-11-15,2148.6,2223.6,2102.8,2206.0,3814911.0
2011-11-16,2186.9,2255.7,2163.9,2225.1,2520140.0
2011-11-17,2207.5,2412.4,2188.4,2366.6,4125696.0
2011-11-18,2385.7,2407.8,2288.6,2316.9,4357649.0
2011-11-19,2385.7,2407.8,2288.6,2316.9,4357649.0
2011-11-20,2385.7,2407.8,2288.6,2316.9,4357649.0
2011-11-21,2301.6,2316.1,2251.1,2263.3,2498682.0
2011-11-22,2316.1,2351.3,2278.6,2309.2,2826072.0
2011-11-23,2269.4,2307.7,2257.2,2293.9,2925806.0
2011-11-24,2315.3,2347.4,2289.3,2328.3,2470648.0
2011-11-25,2209.8,2261.8,2143.3,2186.9,5410371.0
2011-11-26,2209.8,2261.8,2143.3,2186.9,5410371.0
2011-11-27,2209.8,2261.8,2143.3,2186.9,5410371.0
2011-11-28,2217.5,2347.4,2191.5,2347.4,2891254.0
2011-11-29,2332.1,2408.6,2305.4,2397.1,3708588.0
2011-11-30,2345.9,2549.3,2327.6,2549.3,4241868.0
2011-12-01,2524.8,2549.3,2412.4,2431.6,2897860.0
2011-12-02,2476.7,2564.6,2456.0,2527.1,2996522.0
2011-12-03,2476.7,2564.6,2456.0,2527.1,2996522.0
2011-12-04,2476.7,2564.6,2456.0,2527.1,2996522.0
2011-12-05,2534.8,2625.8,2532.5,2589.8,2322999.0
2011-12-06,2555.4,2575.3,2485.1,2500.4,2321678.0
2011-12-07,2548.5,2557.0,2458.3,2506.5,3469886.0
2011-12-08,2516.4,2549.3,2347.4,2351.3,4247198.0
2011-12-09,2296.2,2401.0,2286.3,2332.9,3165881.0
2011-12-10,2296.2,2401.0,2286.3,2332.9,3165881.0
2011-12-11,2296.2,2401.0,2286.3,2332.9,3165881.0
2011-12-12,2316.9,2362.7,2293.9,2306.1,2843170.0
2011-12-13,2331.4,2374.2,2300.8,2325.3,1634854.0
2011-12-14,2310.7,2343.6,2267.2,2267.2,2372995.0
2011-12-15,2305.4,2446.8,2288.6,2408.6,4084182.0
2011-12-16,2445.3,2511.1,2397.1,2487.4,4736011.0
2011-12-17,2445.3,2511.1,2397.1,2487.4,4736011.0
2011-12-18,2445.3,2511.1,2397.1,2487.4,4736011.0
2011-12-19,2435.4,2540.9,2435.4,2540.9,1744377.0
2011-12-20,2534.8,2627.3,2525.6,2627.3,2602292.0
2011-12-21,2638.0,2687.7,2550.8,2565.4,3114921.0
2011-12-22,2488.9,2586.8,2462.1,2586.8,3067334.0
2011-12-23,2615.1,2638.0,2546.2,2553.9,1741009.0
2011-12-24,2615.1,2638.0,2546.2,2553.9,1741009.0
2011-12-25,2615.1,2638.0,2546.2,2553.9,1741009.0
2011-12-26,2615.1,2638.0,2546.2,2553.9,1741009.0
2011-12-27,2582.9,2582.9,2514.1,2523.3,966784.0
2011-12-28,2511.8,2536.3,2492.0,2523.3,578576.0
2011-12-29,2517.2,2534.0,2501.1,2523.3,486498.0
2011-12-30,2515.7,2524.1,2397.9,2460.6,1572505.0
2011-12-31,2515.7,2524.1,2397.9,2460.6,1572505.0
2012-01-01,2515.7,2524.1,2397.9,2460.6,1572505.0
2012-01-02,2458.3,2509.5,2448.4,2477.4,439744.0
2012-01-03,2498.8,2515.7,2408.6,2492.0,1951087.0
2012-01-04,2466.0,2503.4,2316.9,2320.7,4101199.0
2012-01-05,2309.2,2310.0,2209.8,2274.8,6224647.0
2012-01-06,2316.9,2354.3,2259.5,2263.3,6018034.0
2012-01-07,2316.9,2354.3,2259.5,2263.3,6018034.0
2012-01-08,2316.9,2354.3,2259.5,2263.3,6018034.0
2012-01-09,2309.2,2387.2,2295.4,2375.7,3950293.0
2012-01-10,2408.6,2508.0,2405.6,2462.1,3194404.0
2012-01-11,2467.5,2481.3,2394.8,2408.6,3001187.0
2012-01-12,2418.6,2514.1,2401.0,2513.4,3139478.0
2012-01-13,2513.4,2611.2,2479.0,2583.7,5024480.0
2012-01-14,2513.4,2611.2,2479.0,2583.7,5024480.0
2012-01-15,2513.4,2611.2,2479.0,2583.7,5024480.0
2012-01-16,2524.1,2597.5,2524.1,2597.5,1568903.0
2012-01-17,2631.1,2659.4,2565.4,2618.9,3079805.0
2012-01-18,2661.7,2687.7,2620.4,2683.9,2934531.0
2012-01-19,2690.8,2866.6,2654.1,2866.6,5996954.0
2012-01-20,2859.7,2987.4,2785.6,2917.9,5106742.0
2012-01-21,2859.7,2987.4,2785.6,2917.9,5106742.0
2012-01-22,2859.7,2987.4,2785.6,2917.9,5106742.0
2012-01-23,2917.1,3028.0,2888.0,3015.7,4005034.0
2012-01-24,2985.9,3008.9,2894.2,2981.3,3472787.0
2012-01-25,3020.3,3024.1,2918.6,2936.2,2198532.0
2012-01-26,2979.8,3165.6,2943.9,3149.5,6488539.0
2012-01-27,3118.2,3195.4,3101.4,3154.1,3037750.0
2012-01-28,3118.2,3195.4,3101.4,3154.1,3037750.0
2012-01-29,3118.2,3195.4,3101.4,3154.1,3037750.0
2012-01-30,3115.1,3141.1,3002.0,3058.6,2592183.0
2012-01-31,3112.1,3180.9,3068.5,3068.5,3490005.0
2012-02-01,3088.4,3148.8,3083.0,3148.0,1948392.0
2012-02-02,3173.2,3188.5,3141.9,3180.9,1981914.0
2012-02-03,3164.1,3196.2,3104.4,3142.7,1933646.0
2012-02-04,3164.1,3196.2,3104.4,3142.7,1933646.0
2012-02-05,3164.1,3196.2,3104.4,3142.7,1933646.0
2012-02-06,3156.4,3172.5,3127.4,3171.0,998383.0
2012-02-07,3180.9,3180.9,3085.3,3127.4,2252711.0
2012-02-08,3161.8,3179.4,3140.4,3161.8,1531567.0
2012-02-09,3142.7,3148.0,3066.2,3104.4,3004206.0
2012-02-10,3050.9,3065.4,2963.0,3039.4,2176177.0
2012-02-11,3050.9,3065.4,2963.0,3039.4,2176177.0
2012-02-12,3050.9,3065.4,2963.0,3039.4,2176177.0
2012-02-13,3070.8,3123.5,3070.8,3089.1,1189029.0
2012-02-14,3062.4,3073.8,2997.4,3005.0,2129419.0
2012-02-15,3054.7,3156.4,3029.5,3078.4,2916535.0
2012-02-16,3028.0,3028.0,2948.4,2959.2,3824928.0
2012-02-17,3031.8,3054.7,3002.7,3016.5,2212055.0
2012-02-18,3031.8,3054.7,3002.7,3016.5,2212055.0
2012-02-19,3031.8,3054.7,3002.7,3016.5,2212055.0
2012-02-20,3066.2,3094.5,3050.9,3061.6,1031202.0
2012-02-21,3058.6,3073.8,3034.9,3039.4,2117351.0
2012-02-22,3043.3,3052.4,2976.0,3003.5,1199090.0
2012-02-23,2966.8,3035.6,2953.0,2989.7,1108026.0
2012-02-24,3020.3,3089.1,3011.9,3089.1,1306796.0
2012-02-25,3020.3,3089.1,3011.9,3089.1,1306796.0
2012-02-26,3020.3,3089.1,3011.9,3089.1,1306796.0
2012-02-27,3058.6,3066.2,3005.0,3056.3,734863.0
2012-02-28,3062.4,3086.1,3018.0,3020.3,868096.0
2012-02-29,3056.3,3081.5,3035.6,3057.0,1503660.0
2012-03-01,3043.3,3068.5,3031.0,3055.5,717391.0
2012-03-02,3058.6,3093.0,3058.6,3085.3,1021992.0
2012-03-03,3058.6,3093.0,3058.6,3085.3,1021992.0
2012-03-04,3058.6,3093.0,3058.6,3085.3,1021992.0
2012-03-05,3058.6,3066.2,3013.4,3013.4,1007455.0
2012-03-06,3013.4,3013.4,2871.2,2895.7,2569268.0
2012-03-07,2909.4,2963.0,2784.8,2820.8,3638302.0
2012-03-08,2866.6,2912.5,2807.0,2829.2,4370878.0
2012-03-09,2863.6,2933.9,2852.1,2924.0,2335865.0
2012-03-10,2863.6,2933.9,2852.1,2924.0,2335865.0
2012-03-11,2863.6,2933.9,2852.1,2924.0,2335865.0
2012-03-12,2905.6,2969.9,2899.5,2966.8,1573716.0
2012-03-13,2987.4,3024.1,2976.7,3005.0,1672618.0
2012-03-14,3050.9,3088.4,2968.3,2991.3,2798233.0
2012-03-15,3050.9,3088.4,2968.3,2991.3,2798233.0
2012-03-16,3050.9,3088.4,2968.3,2991.3,2798233.0
2012-03-17,3050.9,3088.4,2968.3,2991.3,2798233.0
2012-03-18,3050.9,3088.4,2968.3,2991.3,2798233.0
2012-03-19,3058.6,3109.8,3018.0,3018.0,1834267.0
2012-03-20,3018.0,3037.9,2993.6,3021.9,1355772.0
2012-03-21,3047.8,3053.2,2972.1,2975.2,1327903.0
2012-03-22,2943.9,2966.0,2905.6,2924.0,1710954.0
2012-03-23,2936.2,2982.9,2886.5,2982.9,1450475.0
2012-03-24,2936.2,2982.9,2886.5,2982.9,1450475.0
2012-03-25,2936.2,2982.9,2886.5,2982.9,1450475.0
2012-03-26,2974.4,2993.6,2943.9,2974.4,894021.0
2012-03-27,3012.7,3016.5,2959.2,2978.3,1564484.0
2012-03-28,2955.3,2977.5,2907.2,2920.9,972608.0
2012-03-29,2914.0,2943.9,2892.6,2943.9,1147456.0
2012-03-30,2965.3,2972.9,2911.0,2927.8,833672.0
2012-03-31,2965.3,2972.9,2911.0,2927.8,833672.0
2012-04-01,2965.3,2972.9,2911.0,2927.8,833672.0
2012-04-02,2943.1,2965.3,2905.6,2920.9,1037557.0
2012-04-03,2936.2,2939.3,2867.4,2867.4,963703.0
2012-04-04,2852.1,2875.0,2832.2,2852.1,1609561.0
2012-04-05,2861.3,2889.6,2833.8,2867.4,853129.0
2012-04-06,2861.3,2889.6,2833.8,2867.4,853129.0
2012-04-07,2861.3,2889.6,2833.8,2867.4,853129.0
2012-04-08,2861.3,2889.6,2833.8,2867.4,853129.0
2012-04-09,2861.3,2889.6,2833.8,2867.4,853129.0
2012-04-10,2855.9,2855.9,2798.6,2804.7,1474904.0
2012-04-11,2807.0,2813.9,2741.2,2752.7,2132721.0
2012-04-12,2781.0,2794.0,2708.3,2747.3,1607708.0
2012-04-13,2751.9,2751.9,2573.8,2580.7,3568507.0
2012-04-14,2751.9,2751.9,2573.8,2580.7,3568507.0
2012-04-15,2751.9,2751.9,2573.8,2580.7,3568507.0
2012-04-16,2576.8,2645.6,2519.5,2618.1,3586088.0
2012-04-17,2596.7,2725.9,2588.3,2693.1,2552972.0
2012-04-18,2672.4,2686.9,2592.1,2675.5,2128939.0
2012-04-19,2680.1,2697.6,2618.9,2676.2,1097589.0
2012-04-20,2660.9,2682.4,2634.2,2653.3,594358.0
2012-04-21,2660.9,2682.4,2634.2,2653.3,594358.0
2012-04-22,2660.9,2682.4,2634.2,2653.3,594358.0
2012-04-23,2615.1,2622.7,2566.1,2576.8,1391998.0
2012-04-24,2614.3,2729.8,2599.0,2729.8,2313685.0
