,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity
2019-01-24,12.452,12.733,12.436,12.733,1822000.0
2019-01-25,12.452,12.733,12.436,12.733,1822000.0
2019-01-26,12.452,12.733,12.436,12.733,1822000.0
2019-01-27,12.452,12.733,12.436,12.733,1822000.0
2019-01-28,12.714,12.849,12.58,12.849,1861600.0
2019-01-29,12.851,13.033,12.719,12.9,2295200.0
2019-01-30,12.95,13.033,12.88,13.017,1501200.0
2019-01-31,13.035,13.148,13.005,13.052,1892800.0
2019-02-01,13.035,13.208,12.866,13.073,1550800.0
2019-02-02,13.035,13.208,12.866,13.073,1550800.0
2019-02-03,13.035,13.208,12.866,13.073,1550800.0
2019-02-04,13.076,13.156,12.995,13.002,1212800.0
2019-02-05,13.005,13.08,12.876,13.03,1213200.0
2019-02-06,13.03,13.05,12.851,12.887,1014000.0
2019-02-07,12.9,12.967,12.703,12.781,676000.0
2019-02-08,12.832,12.95,12.665,12.95,843600.0
2019-02-09,12.832,12.95,12.665,12.95,843600.0
2019-02-10,12.832,12.95,12.665,12.95,843600.0
2019-02-11,13.018,13.116,12.799,12.927,2064800.0
2019-02-12,12.937,13.075,12.814,12.846,1430800.0
2019-02-13,12.861,13.088,12.846,12.95,2540800.0
2019-02-14,12.952,13.098,12.871,12.992,2364800.0
2019-02-15,12.993,13.091,12.867,12.904,2496800.0
2019-02-16,12.993,13.091,12.867,12.904,2496800.0
2019-02-17,12.993,13.091,12.867,12.904,2496800.0
2019-02-18,12.942,12.944,12.796,12.821,606800.0
2019-02-19,12.849,12.95,12.804,12.836,674000.0
2019-02-20,12.877,12.967,12.764,12.783,1054800.0
2019-02-21,12.788,12.95,12.763,12.784,1312800.0
2019-02-22,12.789,12.89,12.789,12.847,678400.0
2019-02-23,12.789,12.89,12.789,12.847,678400.0
2019-02-24,12.789,12.89,12.789,12.847,678400.0
2019-02-25,12.877,12.95,12.834,12.889,465200.0
2019-02-26,12.89,12.944,12.733,12.806,798800.0
2019-02-27,12.807,12.987,12.713,12.95,752400.0
2019-02-28,12.967,12.967,12.768,12.817,1167600.0
2019-03-01,13.116,13.279,13.038,13.199,2028800.0
2019-03-02,13.116,13.279,13.038,13.199,2028800.0
2019-03-03,13.116,13.279,13.038,13.199,2028800.0
2019-03-04,13.116,13.279,13.038,13.199,2028800.0
2019-03-05,13.116,13.279,13.038,13.199,2028800.0
2019-03-06,13.227,13.548,13.081,13.181,1937200.0
2019-03-07,13.183,13.261,12.778,12.837,2132400.0
2019-03-08,12.729,13.199,12.703,12.992,2258000.0
2019-03-09,12.729,13.199,12.703,12.992,2258000.0
2019-03-10,12.729,13.199,12.703,12.992,2258000.0
2019-03-11,13.037,13.256,12.97,13.085,3247200.0
2019-03-12,13.149,13.423,13.073,13.259,2364400.0
2019-03-13,13.312,13.405,13.136,13.201,2081600.0
2019-03-14,13.232,13.588,13.232,13.53,2352400.0
2019-03-15,13.54,13.646,13.377,13.472,4767600.0
2019-03-16,13.54,13.646,13.377,13.472,4767600.0
2019-03-17,13.54,13.646,13.377,13.472,4767600.0
2019-03-18,13.473,13.561,13.282,13.282,1583600.0
2019-03-19,13.364,13.423,13.1,13.1,1735600.0
2019-03-20,13.146,13.183,12.884,12.924,1242800.0
2019-03-21,12.975,13.045,12.535,12.61,2248400.0
2019-03-22,12.535,12.681,12.436,12.484,1541200.0
2019-03-23,12.535,12.681,12.436,12.484,1541200.0
2019-03-24,12.535,12.681,12.436,12.484,1541200.0
2019-03-25,12.479,12.714,12.303,12.714,946800.0
2019-03-26,12.738,12.851,12.738,12.753,842400.0
2019-03-27,12.739,12.739,12.495,12.522,1200400.0
2019-03-28,12.529,12.783,12.391,12.783,1355200.0
2019-03-29,12.9,12.95,12.807,12.807,1397600.0
2019-03-30,12.9,12.95,12.807,12.807,1397600.0
2019-03-31,12.9,12.95,12.807,12.807,1397600.0
2019-04-01,12.945,12.95,12.751,12.874,875600.0
2019-04-02,12.909,12.924,12.714,12.714,836800.0
2019-04-03,12.867,12.95,12.763,12.804,1104800.0
2019-04-04,12.924,13.183,12.864,13.149,2188000.0
2019-04-05,13.402,13.674,13.209,13.482,1656800.0
2019-04-06,13.402,13.674,13.209,13.482,1656800.0
2019-04-07,13.402,13.674,13.209,13.482,1656800.0
2019-04-08,13.681,14.013,13.574,13.681,2007100.0
2019-04-09,13.754,13.754,13.375,13.375,1039400.0
2019-04-10,13.448,13.853,13.402,13.488,2446400.0
2019-04-11,13.541,13.568,13.236,13.282,1049400.0
2019-04-12,13.249,13.475,13.189,13.196,1128800.0
2019-04-13,13.249,13.475,13.189,13.196,1128800.0
2019-04-14,13.249,13.475,13.189,13.196,1128800.0
2019-04-15,13.296,13.561,13.289,13.482,1373600.0
2019-04-16,13.501,13.681,13.488,13.648,904800.0
2019-04-17,13.648,13.747,13.349,13.515,1725800.0
2019-04-18,13.601,13.714,13.455,13.648,1270600.0
2019-04-19,13.601,13.714,13.455,13.648,1270600.0
2019-04-20,13.601,13.714,13.455,13.648,1270600.0
2019-04-21,13.601,13.714,13.455,13.648,1270600.0
2019-04-22,13.687,13.913,13.628,13.661,1546700.0
2019-04-23,13.774,13.867,13.621,13.721,1169100.0
2019-04-24,13.794,13.853,13.621,13.747,803700.0
2019-04-25,13.814,13.887,13.721,13.8,784200.0
2019-04-26,13.88,13.946,13.767,13.767,556200.0
2019-04-27,13.88,13.946,13.767,13.767,556200.0
2019-04-28,13.88,13.946,13.767,13.767,556200.0
2019-04-29,13.946,14.239,13.887,14.172,1660000.0
2019-04-30,14.026,14.146,13.767,13.946,1432900.0
2019-05-01,14.026,14.146,13.767,13.946,1432900.0
2019-05-02,13.986,14.225,13.953,13.953,956700.0
2019-05-03,14.073,14.179,13.681,13.681,2646800.0
2019-05-04,14.073,14.179,13.681,13.681,2646800.0
2019-05-05,14.073,14.179,13.681,13.681,2646800.0
2019-05-06,13.661,13.84,13.448,13.794,2445100.0
2019-05-07,13.82,14.212,13.8,13.946,2050600.0
2019-05-08,14.033,14.358,14.033,14.199,1027600.0
2019-05-09,14.232,14.385,14.059,14.212,1679600.0
2019-05-10,14.305,14.478,13.993,14.019,2576900.0
2019-05-11,14.305,14.478,13.993,14.019,2576900.0
2019-05-12,14.305,14.478,13.993,14.019,2576900.0
2019-05-13,13.98,14.112,13.794,13.794,1129400.0
2019-05-14,13.9,13.993,13.701,13.88,1883700.0
2019-05-15,13.827,13.966,13.681,13.78,1930500.0
2019-05-16,13.78,13.847,13.369,13.369,1230600.0
2019-05-17,13.375,13.548,13.169,13.196,2762100.0
2019-05-18,13.375,13.548,13.169,13.196,2762100.0
2019-05-19,13.375,13.548,13.169,13.196,2762100.0
2019-05-20,13.315,13.767,13.269,13.681,1546900.0
2019-05-21,13.814,14.013,13.707,13.787,1676900.0
2019-05-22,13.84,14.146,13.84,13.94,1839300.0
2019-05-23,13.96,14.079,13.8,13.8,1945400.0
2019-05-24,13.847,14.053,13.847,13.98,1489300.0
2019-05-25,13.847,14.053,13.847,13.98,1489300.0
2019-05-26,13.847,14.053,13.847,13.98,1489300.0
2019-05-27,14.079,14.232,13.946,14.079,1004300.0
2019-05-28,14.172,14.272,14.112,14.212,760400.0
2019-05-29,14.232,14.577,14.219,14.365,1148100.0
2019-05-30,14.398,14.637,14.385,14.484,1353600.0
2019-05-31,14.484,15.228,14.425,15.009,1538700.0
2019-06-01,14.484,15.228,14.425,15.009,1538700.0
2019-06-02,14.484,15.228,14.425,15.009,1538700.0
2019-06-03,15.142,15.255,14.956,15.002,1914300.0
2019-06-04,15.002,15.301,14.996,15.215,1210300.0
2019-06-05,15.268,15.368,15.109,15.281,959800.0
2019-06-06,15.361,15.627,15.328,15.627,1240400.0
2019-06-07,15.66,15.859,15.653,15.74,1286500.0
2019-06-08,15.66,15.859,15.653,15.74,1286500.0
2019-06-09,15.66,15.859,15.653,15.74,1286500.0
2019-06-10,15.832,15.832,15.547,15.706,929100.0
2019-06-11,15.673,15.786,15.554,15.74,803700.0
2019-06-12,15.773,15.793,15.388,15.461,1183900.0
2019-06-13,15.58,15.713,15.527,15.567,590400.0
2019-06-14,15.567,15.706,15.441,15.441,1193900.0
2019-06-15,15.567,15.706,15.441,15.441,1193900.0
2019-06-16,15.567,15.706,15.441,15.441,1193900.0
2019-06-17,15.441,15.68,15.441,15.573,581900.0
2019-06-18,15.62,16.105,15.62,15.932,1386400.0
2019-06-19,16.012,16.218,15.859,16.105,1010700.0
2019-06-20,16.012,16.218,15.859,16.105,1010700.0
2019-06-21,16.211,16.384,16.052,16.065,1915600.0
2019-06-22,16.211,16.384,16.052,16.065,1915600.0
2019-06-23,16.211,16.384,16.052,16.065,1915600.0
2019-06-24,16.191,16.47,16.098,16.297,1112800.0
2019-06-25,16.337,16.35,15.992,16.098,1245000.0
2019-06-26,16.211,16.271,16.111,16.125,1310100.0
2019-06-27,16.204,16.331,15.939,16.284,1029800.0
2019-06-28,16.277,16.47,16.277,16.43,1114900.0
2019-06-29,16.277,16.47,16.277,16.43,1114900.0
2019-06-30,16.277,16.47,16.277,16.43,1114900.0
2019-07-01,16.344,16.623,16.258,16.304,971300.0
2019-07-02,16.317,16.437,16.204,16.211,990000.0
2019-07-03,16.191,16.271,15.74,15.992,2271600.0
2019-07-04,16.065,16.198,15.965,15.985,1072000.0
2019-07-05,15.985,16.258,15.939,16.258,740600.0
2019-07-06,15.985,16.258,15.939,16.258,740600.0
2019-07-07,15.985,16.258,15.939,16.258,740600.0
2019-07-08,16.178,16.835,16.171,16.683,1270000.0
2019-07-09,16.178,16.835,16.171,16.683,1270000.0
2019-07-10,17.001,17.214,16.875,16.975,1285900.0
2019-07-11,17.001,17.114,16.955,17.021,914700.0
2019-07-12,17.121,17.214,16.842,17.008,956300.0
2019-07-13,17.121,17.214,16.842,17.008,956300.0
2019-07-14,17.121,17.214,16.842,17.008,956300.0
2019-07-15,17.101,17.121,16.696,16.736,1345000.0
2019-07-16,16.855,16.908,16.749,16.835,794100.0
2019-07-17,16.835,17.028,16.835,16.869,946800.0
2019-07-18,16.968,17.101,16.935,17.035,815100.0
2019-07-19,17.068,17.167,16.981,17.001,955200.0
2019-07-20,17.068,17.167,16.981,17.001,955200.0
2019-07-21,17.068,17.167,16.981,17.001,955200.0
2019-07-22,17.068,17.493,16.995,17.34,1337300.0
2019-07-23,17.453,17.652,17.187,17.313,1156300.0
2019-07-24,17.4,17.526,17.234,17.234,826100.0
2019-07-25,17.333,17.4,16.882,17.068,1277100.0
2019-07-26,17.147,17.147,16.052,16.437,15958600.0
2019-07-27,17.147,17.147,16.052,16.437,15958600.0
2019-07-28,17.147,17.147,16.052,16.437,15958600.0
2019-07-29,16.437,16.457,15.945,16.244,2502000.0
2019-07-30,16.271,16.324,16.118,16.271,1309500.0
2019-07-31,16.437,16.463,15.972,16.072,7348500.0
2019-08-01,16.151,16.443,16.151,16.304,6042200.0
2019-08-02,16.364,16.43,16.091,16.43,1678700.0
2019-08-03,16.364,16.43,16.091,16.43,1678700.0
2019-08-04,16.364,16.43,16.091,16.43,1678700.0
2019-08-05,16.377,16.384,16.105,16.289,1193600.0
2019-08-06,16.404,16.527,16.207,16.527,2010000.0
2019-08-07,16.513,16.67,16.377,16.67,1076200.0
2019-08-08,16.67,16.778,16.595,16.683,1019600.0
2019-08-09,16.676,16.873,16.54,16.873,1497000.0
2019-08-10,16.676,16.873,16.54,16.873,1497000.0
2019-08-11,16.676,16.873,16.54,16.873,1497000.0
2019-08-12,16.907,16.948,16.588,16.887,1716700.0
2019-08-13,16.894,17.036,16.778,16.982,1145200.0
2019-08-14,16.921,16.989,16.622,16.839,1489200.0
2019-08-15,16.819,16.853,16.207,16.262,1364800.0
2019-08-16,16.398,16.534,16.065,16.343,1515200.0
2019-08-17,16.398,16.534,16.065,16.343,1515200.0
2019-08-18,16.398,16.534,16.065,16.343,1515200.0
2019-08-19,16.493,16.615,16.262,16.411,787000.0
2019-08-20,16.377,16.459,16.065,16.099,777300.0
2019-08-21,16.112,16.303,15.854,16.153,1013700.0
2019-08-22,16.194,16.289,16.099,16.289,645600.0
2019-08-23,16.241,16.241,15.664,15.813,904600.0
2019-08-24,16.241,16.241,15.664,15.813,904600.0
2019-08-25,16.241,16.241,15.664,15.813,904600.0
2019-08-26,15.868,16.004,15.596,15.773,1073300.0
2019-08-27,15.759,15.963,15.671,15.881,1076900.0
2019-08-28,15.902,16.139,15.603,16.072,1050100.0
2019-08-29,16.139,16.438,16.044,16.173,1009200.0
2019-08-30,16.289,16.853,16.289,16.853,3154100.0
2019-08-31,16.289,16.853,16.289,16.853,3154100.0
2019-09-01,16.289,16.853,16.289,16.853,3154100.0
2019-09-02,16.962,17.084,16.704,16.819,1009200.0
2019-09-03,16.846,16.86,16.547,16.649,1281200.0
2019-09-04,16.765,16.941,16.595,16.921,1279900.0
2019-09-05,16.921,17.152,16.887,16.962,976900.0
2019-09-06,17.084,17.091,16.785,16.785,689100.0
2019-09-07,17.084,17.091,16.785,16.785,689100.0
2019-09-08,17.084,17.091,16.785,16.785,689100.0
2019-09-09,16.873,17.091,16.52,16.52,1073800.0
2019-09-10,16.581,16.873,16.466,16.724,1014000.0
2019-09-11,16.833,17.091,16.751,17.091,822200.0
2019-09-12,17.145,17.533,17.145,17.499,1835800.0
2019-09-13,17.505,17.533,16.935,16.935,1098400.0
2019-09-14,17.505,17.533,16.935,16.935,1098400.0
2019-09-15,17.505,17.533,16.935,16.935,1098400.0
2019-09-16,17.016,17.084,16.717,16.921,834700.0
2019-09-17,16.819,17.254,16.819,17.159,610400.0
2019-09-18,17.179,17.247,17.077,17.227,592100.0
2019-09-19,17.227,17.39,17.098,17.172,1034300.0
2019-09-20,17.172,17.268,16.887,16.941,1118200.0
2019-09-21,17.172,17.268,16.887,16.941,1118200.0
2019-09-22,17.172,17.268,16.887,16.941,1118200.0
2019-09-23,17.036,17.036,16.853,16.907,570300.0
2019-09-24,16.982,16.982,16.737,16.812,665300.0
2019-09-25,16.751,16.826,16.371,16.527,926900.0
2019-09-26,16.574,16.656,16.445,16.54,639200.0
2019-09-27,16.561,16.588,16.411,16.52,616300.0
2019-09-28,16.561,16.588,16.411,16.52,616300.0
2019-09-29,16.561,16.588,16.411,16.52,616300.0
2019-09-30,16.513,16.785,16.466,16.785,1125600.0
2019-10-01,16.785,16.785,16.493,16.588,777800.0
2019-10-02,16.547,16.547,16.255,16.303,727500.0
2019-10-03,16.303,16.486,16.207,16.486,1166600.0
2019-10-04,16.588,16.588,16.337,16.554,1135300.0
2019-10-05,16.588,16.588,16.337,16.554,1135300.0
2019-10-06,16.588,16.588,16.337,16.554,1135300.0
2019-10-07,16.574,16.574,15.773,15.773,1873000.0
2019-10-08,15.854,15.976,15.705,15.813,1473400.0
2019-10-09,15.97,15.997,15.766,15.82,1046800.0
2019-10-10,15.861,15.929,15.705,15.84,1845900.0
2019-10-11,15.868,16.078,15.8,15.915,943700.0
2019-10-12,15.868,16.078,15.8,15.915,943700.0
2019-10-13,15.868,16.078,15.8,15.915,943700.0
2019-10-14,15.997,16.187,15.915,16.18,637300.0
2019-10-15,16.221,16.235,15.745,15.874,1208500.0
2019-10-16,15.902,15.902,15.562,15.827,1400900.0
2019-10-17,15.82,15.881,15.63,15.752,1346600.0
2019-10-18,15.759,15.895,15.739,15.895,874600.0
2019-10-19,15.759,15.895,15.739,15.895,874600.0
2019-10-20,15.759,15.895,15.739,15.895,874600.0
2019-10-21,15.84,15.997,15.711,15.827,1017300.0
2019-10-22,15.847,15.963,15.643,15.657,1916200.0
2019-10-23,15.725,15.895,15.711,15.739,1569800.0
2019-10-24,15.827,15.868,15.616,15.657,1023200.0
2019-10-25,15.684,15.752,15.494,15.643,1124700.0
2019-10-26,15.684,15.752,15.494,15.643,1124700.0
2019-10-27,15.684,15.752,15.494,15.643,1124700.0
2019-10-28,15.596,15.671,15.514,15.671,1063800.0
2019-10-29,15.698,15.8,15.616,15.8,990400.0
2019-10-30,15.793,16.058,15.657,16.058,1559200.0
2019-10-31,16.058,16.092,15.888,16.017,1184500.0
2019-11-01,16.099,16.173,15.881,15.942,1428000.0
2019-11-02,16.099,16.173,15.881,15.942,1428000.0
2019-11-03,16.099,16.173,15.881,15.942,1428000.0
2019-11-04,16.038,16.16,15.739,15.84,2219600.0
2019-11-05,15.861,15.902,15.616,15.698,1369800.0
2019-11-06,16.024,16.024,15.65,15.779,9361900.0
2019-11-07,15.868,15.99,15.766,15.874,2335000.0
2019-11-08,15.861,15.983,15.779,15.936,3333800.0
2019-11-09,15.861,15.983,15.779,15.936,3333800.0
2019-11-10,15.861,15.983,15.779,15.936,3333800.0
2019-11-11,15.948,15.984,15.653,15.808,3172700.0
2019-11-12,15.829,16.012,15.667,15.885,2402300.0
2019-11-13,15.836,15.878,15.576,15.597,1557000.0
2019-11-14,15.625,15.674,15.499,15.534,1960000.0
2019-11-15,15.625,15.674,15.499,15.534,1960000.0
2019-11-16,15.625,15.674,15.499,15.534,1960000.0
2019-11-17,15.625,15.674,15.499,15.534,1960000.0
2019-11-18,15.59,15.787,15.47,15.47,1578400.0
2019-11-19,15.527,15.569,15.203,15.253,1643900.0
2019-11-20,15.527,15.569,15.203,15.253,1643900.0
2019-11-21,15.316,15.365,15.042,15.119,2292500.0
2019-11-22,15.182,15.372,15.161,15.351,1715000.0
2019-11-23,15.182,15.372,15.161,15.351,1715000.0
2019-11-24,15.182,15.372,15.161,15.351,1715000.0
2019-11-25,15.344,15.386,15.238,15.316,1739300.0
2019-11-26,15.323,15.323,15.049,15.175,1217700.0
2019-11-27,15.238,15.358,15.091,15.196,1788500.0
2019-11-28,15.21,15.492,15.182,15.492,702600.0
2019-11-29,15.499,15.646,15.428,15.562,1154200.0
2019-11-30,15.499,15.646,15.428,15.562,1154200.0
2019-12-01,15.499,15.646,15.428,15.562,1154200.0
2019-12-02,15.562,15.632,15.463,15.463,1364200.0
2019-12-03,15.492,15.562,15.435,15.506,959500.0
2019-12-04,15.534,15.576,15.435,15.463,1120100.0
2019-12-05,15.477,15.485,15.393,15.449,1540500.0
2019-12-06,15.449,15.506,15.4,15.506,1347200.0
2019-12-07,15.449,15.506,15.4,15.506,1347200.0
2019-12-08,15.449,15.506,15.4,15.506,1347200.0
2019-12-09,15.499,15.738,15.428,15.695,1802000.0
2019-12-10,15.674,15.695,15.534,15.646,1426300.0
2019-12-11,15.667,15.815,15.646,15.815,1652000.0
2019-12-12,15.829,16.047,15.815,15.836,1859000.0
2019-12-13,15.885,16.026,15.702,15.991,1539000.0
2019-12-14,15.885,16.026,15.702,15.991,1539000.0
2019-12-15,15.885,16.026,15.702,15.991,1539000.0
2019-12-16,16.007,16.036,15.88,15.944,1364800.0
2019-12-17,16.036,16.036,15.731,15.83,1280800.0
2019-12-18,15.915,15.922,15.66,15.922,1532900.0
2019-12-19,15.922,15.958,15.689,15.894,1706500.0
2019-12-20,15.929,15.951,15.795,15.795,1489300.0
2019-12-21,15.929,15.951,15.795,15.795,1489300.0
2019-12-22,15.929,15.951,15.795,15.795,1489300.0
2019-12-23,15.908,16.071,15.823,16.071,1090600.0
2019-12-24,15.908,16.071,15.823,16.071,1090600.0
2019-12-25,15.908,16.071,15.823,16.071,1090600.0
2019-12-26,16.106,16.255,16.078,16.255,1469100.0
2019-12-27,16.283,16.347,16.014,16.142,1323100.0
2019-12-28,16.283,16.347,16.014,16.142,1323100.0
2019-12-29,16.283,16.347,16.014,16.142,1323100.0
2019-12-30,16.213,16.213,15.972,15.986,1445500.0
2019-12-31,16.213,16.213,15.972,15.986,1445500.0
2020-01-01,16.213,16.213,15.972,15.986,1445500.0
2020-01-02,16.0,16.121,15.979,16.121,1381700.0
2020-01-03,16.036,16.184,15.717,15.717,2420000.0
2020-01-04,16.036,16.184,15.717,15.717,2420000.0
2020-01-05,16.036,16.184,15.717,15.717,2420000.0
2020-01-06,15.767,15.845,15.583,15.809,1444300.0
2020-01-07,15.859,15.908,15.653,15.696,1579300.0
2020-01-08,15.717,15.745,15.575,15.575,1807700.0
2020-01-09,15.583,15.689,15.476,15.519,1961900.0
2020-01-10,15.583,15.71,15.526,15.646,1426700.0
2020-01-11,15.583,15.71,15.526,15.646,1426700.0
2020-01-12,15.583,15.71,15.526,15.646,1426700.0
2020-01-13,15.653,15.859,15.611,15.859,2674600.0
2020-01-14,15.859,15.951,15.731,15.83,1506200.0
2020-01-15,15.83,15.894,15.724,15.837,1185000.0
2020-01-16,15.852,16.142,15.852,16.142,1590800.0
2020-01-17,16.149,16.361,16.057,16.361,1451100.0
2020-01-18,16.149,16.361,16.057,16.361,1451100.0
2020-01-19,16.149,16.361,16.057,16.361,1451100.0
2020-01-20,16.404,16.602,16.404,16.56,1855600.0
2020-01-21,16.602,16.652,16.496,16.588,1564100.0
2020-01-22,16.637,16.652,16.213,16.446,2049300.0
2020-01-23,16.46,16.503,16.213,16.439,1522800.0
2020-01-24,16.46,16.545,16.333,16.354,912300.0
2020-01-25,16.46,16.545,16.333,16.354,912300.0
2020-01-26,16.46,16.545,16.333,16.354,912300.0
2020-01-27,16.283,16.283,15.929,16.022,1904000.0
2020-01-28,16.022,16.142,15.929,16.106,1004200.0
2020-01-29,16.135,16.135,15.915,15.965,1550100.0
2020-01-30,15.965,16.0,15.583,15.809,1898800.0
2020-01-31,15.774,15.816,15.583,15.717,1516900.0
2020-02-01,15.774,15.816,15.583,15.717,1516900.0
2020-02-02,15.774,15.816,15.583,15.717,1516900.0
2020-02-03,15.717,15.993,15.71,15.809,1097200.0
2020-02-04,15.873,16.014,15.873,15.993,2249900.0
2020-02-05,16.0,16.064,15.809,15.837,1404700.0
2020-02-06,15.894,15.972,15.618,15.717,1540100.0
2020-02-07,15.646,15.682,15.363,15.455,2020300.0
2020-02-08,15.646,15.682,15.363,15.455,2020300.0
2020-02-09,15.646,15.682,15.363,15.455,2020300.0
2020-02-10,15.469,15.547,15.221,15.391,1166500.0
2020-02-11,15.498,15.703,15.342,15.689,1176800.0
2020-02-12,15.717,15.929,15.625,15.852,6123600.0
2020-02-13,15.774,15.915,15.731,15.767,1091400.0
2020-02-14,15.774,15.816,15.646,15.731,1483000.0
2020-02-15,15.774,15.816,15.646,15.731,1483000.0
2020-02-16,15.774,15.816,15.646,15.731,1483000.0
2020-02-17,15.788,16.234,15.774,16.057,1431900.0
2020-02-18,16.029,16.071,15.83,16.014,1215800.0
2020-02-19,16.043,16.17,15.951,16.142,917200.0
2020-02-20,16.149,16.149,15.767,15.845,1336800.0
2020-02-21,15.845,15.901,15.731,15.894,897400.0
2020-02-22,15.845,15.901,15.731,15.894,897400.0
2020-02-23,15.845,15.901,15.731,15.894,897400.0
2020-02-24,15.845,15.901,15.731,15.894,897400.0
2020-02-25,15.845,15.901,15.731,15.894,897400.0
2020-02-26,15.505,15.526,15.299,15.406,2200300.0
2020-02-27,15.264,15.668,15.045,15.37,3473500.0
2020-02-28,15.2,15.604,14.896,15.604,3115400.0
2020-02-29,15.2,15.604,14.896,15.604,3115400.0
2020-03-01,15.2,15.604,14.896,15.604,3115400.0
2020-03-02,15.491,15.915,15.491,15.845,2909200.0
2020-03-03,16.0,16.262,15.71,15.71,2690300.0
2020-03-04,15.937,16.737,15.929,16.637,3756700.0
2020-03-05,16.184,16.63,15.795,16.036,2569400.0
2020-03-06,15.675,15.929,15.349,15.894,3674200.0
2020-03-07,15.675,15.929,15.349,15.894,3674200.0
2020-03-08,15.675,15.929,15.349,15.894,3674200.0
2020-03-09,15.2,15.292,14.726,15.292,3689700.0
2020-03-10,15.611,15.901,14.931,15.285,3585100.0
2020-03-11,15.08,15.193,14.237,14.662,3211500.0
2020-03-12,13.558,13.898,13.168,13.664,5076200.0
2020-03-13,14.414,14.648,13.36,14.344,4062200.0
2020-03-14,14.414,14.648,13.36,14.344,4062200.0
2020-03-15,14.414,14.648,13.36,14.344,4062200.0
2020-03-16,13.452,13.876,13.168,13.558,2647900.0
2020-03-17,13.721,14.053,13.402,13.791,2190200.0
2020-03-18,13.175,13.692,12.319,12.517,3658000.0
2020-03-19,12.489,12.913,12.106,12.829,5158400.0
2020-03-20,13.275,13.636,12.751,12.751,3538900.0
2020-03-21,13.275,13.636,12.751,12.751,3538900.0
2020-03-22,13.275,13.636,12.751,12.751,3538900.0
2020-03-23,12.715,12.744,12.007,12.326,3585400.0
2020-03-24,12.928,13.437,12.694,12.786,3436700.0
2020-03-25,12.821,13.997,12.758,13.515,2741900.0
2020-03-26,13.459,14.414,13.459,14.407,2805000.0
2020-03-27,13.961,14.223,13.742,13.975,3234000.0
2020-03-28,13.961,14.223,13.742,13.975,3234000.0
2020-03-29,13.961,14.223,13.742,13.975,3234000.0
2020-03-30,14.025,14.174,13.643,13.714,1609900.0
2020-03-31,13.798,13.798,13.239,13.43,2066300.0
2020-04-01,13.105,13.31,12.793,12.913,2216600.0
2020-04-02,13.02,13.529,12.935,13.487,2864400.0
2020-04-03,13.473,13.806,13.204,13.77,2497800.0
2020-04-04,13.473,13.806,13.204,13.77,2497800.0
2020-04-05,13.473,13.806,13.204,13.77,2497800.0
2020-04-06,14.16,14.23,13.777,14.018,2002200.0
2020-04-07,14.358,14.698,13.593,13.699,4295700.0
2020-04-08,13.749,13.82,13.36,13.487,3579200.0
2020-04-09,13.6,13.905,13.43,13.579,2221300.0
2020-04-10,13.6,13.905,13.43,13.579,2221300.0
2020-04-11,13.6,13.905,13.43,13.579,2221300.0
2020-04-12,13.6,13.905,13.43,13.579,2221300.0
2020-04-13,13.565,13.685,13.409,13.565,1749600.0
2020-04-14,13.749,14.152,13.749,14.152,2084300.0
2020-04-15,14.067,14.4,13.798,14.237,1471100.0
2020-04-16,14.365,14.528,14.096,14.124,1482300.0
2020-04-17,14.273,14.28,13.622,13.686,2272100.0
2020-04-18,14.273,14.28,13.622,13.686,2272100.0
2020-04-19,14.273,14.28,13.622,13.686,2272100.0
2020-04-20,13.571,13.75,13.485,13.571,2144600.0
2020-04-21,13.571,13.75,13.485,13.571,2144600.0
2020-04-22,13.65,14.023,13.571,14.023,2304500.0
2020-04-23,14.023,14.173,13.851,14.116,1464400.0
2020-04-24,13.987,13.994,13.113,13.45,2851700.0
2020-04-25,13.987,13.994,13.113,13.45,2851700.0
2020-04-26,13.987,13.994,13.113,13.45,2851700.0
2020-04-27,13.75,13.886,13.557,13.722,998900.0
2020-04-28,13.965,14.08,13.758,13.944,1380400.0
2020-04-29,14.066,14.108,13.729,13.908,1537500.0
2020-04-30,13.965,14.101,13.736,13.915,1988100.0
2020-05-01,13.965,14.101,13.736,13.915,1988100.0
2020-05-02,13.965,14.101,13.736,13.915,1988100.0
2020-05-03,13.965,14.101,13.736,13.915,1988100.0
2020-05-04,13.607,13.715,13.421,13.607,1624500.0
2020-05-05,13.772,13.822,13.614,13.65,1080500.0
2020-05-06,13.664,13.715,13.457,13.564,1347900.0
2020-05-07,13.743,13.743,13.435,13.5,3582000.0
2020-05-08,13.693,13.765,13.55,13.758,1553500.0
2020-05-09,13.693,13.765,13.55,13.758,1553500.0
2020-05-10,13.693,13.765,13.55,13.758,1553500.0
2020-05-11,13.707,13.844,13.392,13.392,2065600.0
2020-05-12,13.485,13.593,13.299,13.407,2130000.0
2020-05-13,13.543,13.793,13.349,13.543,2707600.0
2020-05-14,13.457,13.664,13.249,13.536,2827400.0
2020-05-15,13.536,13.686,13.407,13.493,1740900.0
2020-05-16,13.536,13.686,13.407,13.493,1740900.0
2020-05-17,13.536,13.686,13.407,13.493,1740900.0
2020-05-18,13.672,13.98,13.536,13.929,1583700.0
