,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity
2014-05-21,7.055,7.083,6.848,6.932,426300.0
2014-05-22,6.957,7.079,6.866,6.936,698100.0
2014-05-23,6.96,7.006,6.859,6.908,584900.0
2014-05-24,6.96,7.006,6.859,6.908,584900.0
2014-05-25,6.96,7.006,6.859,6.908,584900.0
2014-05-26,6.967,7.034,6.869,6.953,380000.0
2014-05-27,6.988,7.006,6.841,6.88,328900.0
2014-05-28,6.915,6.992,6.876,6.918,460800.0
2014-05-29,6.901,6.939,6.758,6.918,392000.0
2014-05-30,6.918,6.971,6.761,6.779,558000.0
2014-05-31,6.918,6.971,6.761,6.779,558000.0
2014-06-01,6.918,6.971,6.761,6.779,558000.0
2014-06-02,6.81,6.915,6.768,6.814,285100.0
2014-06-03,6.814,6.901,6.768,6.828,372700.0
2014-06-04,6.828,6.841,6.758,6.786,318100.0
2014-06-05,6.754,6.883,6.719,6.726,798100.0
2014-06-06,6.768,6.848,6.768,6.793,663100.0
2014-06-07,6.768,6.848,6.768,6.793,663100.0
2014-06-08,6.768,6.848,6.768,6.793,663100.0
2014-06-09,6.793,6.974,6.768,6.845,368200.0
2014-06-10,6.845,6.943,6.845,6.873,274100.0
2014-06-11,6.918,6.946,6.88,6.883,426800.0
2014-06-12,6.918,6.946,6.88,6.883,426800.0
2014-06-13,6.883,6.995,6.859,6.883,416400.0
2014-06-14,6.883,6.995,6.859,6.883,416400.0
2014-06-15,6.883,6.995,6.859,6.883,416400.0
2014-06-16,6.904,6.918,6.723,6.814,547300.0
2014-06-17,6.814,6.929,6.677,6.852,289500.0
2014-06-18,6.848,7.177,6.814,6.981,695600.0
2014-06-19,6.848,7.177,6.814,6.981,695600.0
2014-06-20,6.918,7.118,6.775,6.848,657900.0
2014-06-21,6.918,7.118,6.775,6.848,657900.0
2014-06-22,6.918,7.118,6.775,6.848,657900.0
2014-06-23,6.796,6.918,6.709,6.862,274100.0
2014-06-24,6.824,6.985,6.824,6.936,768000.0
2014-06-25,6.911,7.048,6.862,6.964,566600.0
2014-06-26,6.936,7.055,6.922,6.964,393800.0
2014-06-27,6.964,6.999,6.876,6.918,223200.0
2014-06-28,6.964,6.999,6.876,6.918,223200.0
2014-06-29,6.964,6.999,6.876,6.918,223200.0
2014-06-30,6.915,7.02,6.848,6.953,364100.0
2014-07-01,7.034,7.076,6.915,6.95,338400.0
2014-07-02,7.037,7.037,6.901,6.96,139300.0
2014-07-03,6.904,6.971,6.883,6.971,204600.0
2014-07-04,6.971,7.065,6.911,6.995,81400.0
2014-07-05,6.971,7.065,6.911,6.995,81400.0
2014-07-06,6.971,7.065,6.911,6.995,81400.0
2014-07-07,7.023,7.065,6.936,6.974,240700.0
2014-07-08,6.988,7.058,6.964,6.988,162800.0
2014-07-09,6.988,7.058,6.964,6.988,162800.0
2014-07-10,7.125,7.125,6.992,7.041,398200.0
2014-07-11,7.044,7.107,6.974,7.03,157900.0
2014-07-12,7.044,7.107,6.974,7.03,157900.0
2014-07-13,7.044,7.107,6.974,7.03,157900.0
2014-07-14,7.051,7.076,6.978,6.978,334200.0
2014-07-15,6.974,7.041,6.974,6.995,205500.0
2014-07-16,7.02,7.058,6.985,6.985,278600.0
2014-07-17,6.974,7.041,6.936,6.988,281700.0
2014-07-18,7.016,7.135,6.96,6.985,394000.0
2014-07-19,7.016,7.135,6.96,6.985,394000.0
2014-07-20,7.016,7.135,6.96,6.985,394000.0
2014-07-21,6.999,7.18,6.999,7.093,285100.0
2014-07-22,7.1,7.257,7.1,7.184,289000.0
2014-07-23,7.18,7.229,7.072,7.17,496600.0
2014-07-24,7.205,7.428,7.205,7.296,530500.0
2014-07-25,7.292,7.47,7.25,7.369,372300.0
2014-07-26,7.292,7.47,7.25,7.369,372300.0
2014-07-27,7.292,7.47,7.25,7.369,372300.0
2014-07-28,7.38,7.53,7.38,7.46,431900.0
2014-07-29,7.477,7.547,7.156,7.212,797200.0
2014-07-30,7.215,7.313,7.152,7.215,376800.0
2014-07-31,7.187,7.233,7.058,7.142,668500.0
2014-08-01,7.142,7.299,7.069,7.128,554900.0
2014-08-02,7.142,7.299,7.069,7.128,554900.0
2014-08-03,7.142,7.299,7.069,7.128,554900.0
2014-08-04,7.166,7.327,7.163,7.268,751900.0
2014-08-05,7.215,7.397,7.205,7.303,584000.0
2014-08-06,7.334,7.397,7.191,7.247,618300.0
2014-08-07,7.194,7.415,7.194,7.359,613600.0
2014-08-08,7.373,7.47,7.25,7.449,581100.0
2014-08-09,7.373,7.47,7.25,7.449,581100.0
2014-08-10,7.373,7.47,7.25,7.449,581100.0
2014-08-11,7.446,7.677,7.432,7.6,625900.0
2014-08-12,7.614,7.732,7.589,7.694,865200.0
2014-08-13,7.705,7.774,7.673,7.739,807000.0
2014-08-14,7.705,7.855,7.628,7.792,601800.0
2014-08-15,7.816,8.148,7.816,8.019,711800.0
2014-08-16,7.816,8.148,7.816,8.019,711800.0
2014-08-17,7.816,8.148,7.816,8.019,711800.0
2014-08-18,8.071,8.386,8.047,8.047,938000.0
2014-08-19,8.043,8.246,7.897,7.967,2104000.0
2014-08-20,7.932,7.974,7.725,7.792,889600.0
2014-08-21,7.771,7.879,7.712,7.809,425600.0
2014-08-22,7.806,7.921,7.746,7.82,644000.0
2014-08-23,7.806,7.921,7.746,7.82,644000.0
2014-08-24,7.806,7.921,7.746,7.82,644000.0
2014-08-25,7.904,8.012,7.844,7.942,338700.0
2014-08-26,7.946,7.998,7.809,7.879,554700.0
2014-08-27,7.925,8.04,7.799,7.89,551300.0
2014-08-28,7.879,7.991,7.879,7.879,436600.0
2014-08-29,7.911,8.201,7.911,8.155,1416800.0
2014-08-30,7.911,8.201,7.911,8.155,1416800.0
2014-08-31,7.911,8.201,7.911,8.155,1416800.0
2014-09-01,8.159,8.351,7.932,8.026,448700.0
2014-09-02,8.089,8.166,7.869,7.897,710600.0
2014-09-03,7.928,8.141,7.876,8.085,1054400.0
2014-09-04,8.082,8.288,8.043,8.057,1046400.0
2014-09-05,8.057,8.197,8.012,8.117,439700.0
2014-09-06,8.057,8.197,8.012,8.117,439700.0
2014-09-07,8.057,8.197,8.012,8.117,439700.0
2014-09-08,8.176,8.218,7.886,7.928,902900.0
2014-09-09,7.928,8.026,7.785,7.813,644200.0
2014-09-10,7.809,7.848,7.725,7.848,361100.0
2014-09-11,7.827,8.05,7.827,8.005,717400.0
2014-09-12,7.928,8.029,7.76,7.802,486800.0
2014-09-13,7.928,8.029,7.76,7.802,486800.0
2014-09-14,7.928,8.029,7.76,7.802,486800.0
2014-09-15,7.886,7.886,7.652,7.767,412900.0
2014-09-16,7.736,7.89,7.705,7.862,1247100.0
2014-09-17,7.876,7.998,7.684,7.694,563500.0
2014-09-18,7.722,7.722,7.512,7.519,619500.0
2014-09-19,7.565,7.565,7.303,7.397,1372700.0
2014-09-20,7.565,7.565,7.303,7.397,1372700.0
2014-09-21,7.565,7.565,7.303,7.397,1372700.0
2014-09-22,7.439,7.439,7.135,7.25,687300.0
2014-09-23,7.257,7.428,7.177,7.359,676300.0
2014-09-24,7.268,7.474,7.25,7.355,553700.0
2014-09-25,7.313,7.449,7.215,7.359,697100.0
2014-09-26,7.341,7.39,7.125,7.282,517100.0
2014-09-27,7.341,7.39,7.125,7.282,517100.0
2014-09-28,7.341,7.39,7.125,7.282,517100.0
2014-09-29,7.216,7.216,7.038,7.119,654100.0
2014-09-30,7.123,7.33,7.027,7.241,462900.0
2014-10-01,7.193,7.193,6.731,7.016,1317100.0
2014-10-02,6.997,7.179,6.89,7.075,542600.0
2014-10-03,7.112,7.219,6.846,6.968,1047600.0
2014-10-04,7.112,7.219,6.846,6.968,1047600.0
2014-10-05,7.112,7.219,6.846,6.968,1047600.0
2014-10-06,7.364,7.364,6.801,6.968,1967000.0
2014-10-07,6.994,7.216,6.942,7.086,1082300.0
2014-10-08,7.071,7.238,7.034,7.138,840300.0
2014-10-09,7.086,7.382,7.086,7.282,964800.0
2014-10-10,7.19,7.264,7.056,7.149,369300.0
2014-10-11,7.19,7.264,7.056,7.149,369300.0
2014-10-12,7.19,7.264,7.056,7.149,369300.0
2014-10-13,7.179,7.275,7.105,7.16,952200.0
2014-10-14,7.156,7.253,7.101,7.179,670600.0
2014-10-15,7.175,7.219,7.012,7.171,620400.0
2014-10-16,7.145,7.341,7.019,7.208,591500.0
2014-10-17,7.256,7.623,7.149,7.475,1474600.0
2014-10-18,7.256,7.623,7.149,7.475,1474600.0
2014-10-19,7.256,7.623,7.149,7.475,1474600.0
2014-10-20,7.508,7.567,7.253,7.456,998700.0
2014-10-21,7.404,7.452,7.031,7.097,1151700.0
2014-10-22,7.093,7.275,7.093,7.182,1062800.0
2014-10-23,7.134,7.138,6.838,6.838,674900.0
2014-10-24,6.875,7.056,6.838,6.994,470500.0
2014-10-25,6.875,7.056,6.838,6.994,470500.0
2014-10-26,6.875,7.056,6.838,6.994,470500.0
2014-10-27,6.735,6.92,6.59,6.79,1042900.0
2014-10-28,6.79,7.082,6.79,6.997,600700.0
2014-10-29,6.975,7.245,6.975,7.197,597400.0
2014-10-30,7.245,7.33,7.075,7.182,597100.0
2014-10-31,7.142,7.142,6.657,6.809,1209800.0
2014-11-01,7.142,7.142,6.657,6.809,1209800.0
2014-11-02,7.142,7.142,6.657,6.809,1209800.0
2014-11-03,6.735,6.883,6.661,6.857,374600.0
2014-11-04,6.905,6.942,6.746,6.853,273900.0
2014-11-05,6.797,6.994,6.679,6.853,564700.0
2014-11-06,6.86,6.916,6.716,6.72,315800.0
2014-11-07,6.757,6.853,6.672,6.709,291000.0
2014-11-08,6.757,6.853,6.672,6.709,291000.0
2014-11-09,6.757,6.853,6.672,6.709,291000.0
2014-11-10,6.746,6.801,6.694,6.698,261700.0
2014-11-11,6.716,6.783,6.657,6.716,233000.0
2014-11-12,6.749,6.797,6.657,6.749,390600.0
2014-11-13,6.846,6.846,6.672,6.72,439500.0
2014-11-14,6.72,6.849,6.564,6.834,420500.0
2014-11-15,6.72,6.849,6.564,6.834,420500.0
2014-11-16,6.72,6.849,6.564,6.834,420500.0
2014-11-17,6.797,6.842,6.749,6.76,202100.0
2014-11-18,6.801,6.86,6.72,6.86,234500.0
2014-11-19,6.857,7.142,6.857,7.097,558800.0
2014-11-20,6.857,7.142,6.857,7.097,558800.0
2014-11-21,7.097,7.378,7.016,7.29,667800.0
2014-11-22,7.097,7.378,7.016,7.29,667800.0
2014-11-23,7.097,7.378,7.016,7.29,667800.0
2014-11-24,7.345,7.537,7.301,7.327,723500.0
2014-11-25,7.382,7.493,7.33,7.426,740100.0
2014-11-26,7.478,7.549,7.216,7.216,566600.0
2014-11-27,7.23,7.412,7.23,7.401,166800.0
2014-11-28,7.397,7.401,7.216,7.216,313500.0
2014-11-29,7.397,7.401,7.216,7.216,313500.0
2014-11-30,7.397,7.401,7.216,7.216,313500.0
2014-12-01,7.216,7.375,7.064,7.108,562100.0
2014-12-02,7.19,7.19,7.016,7.042,438400.0
2014-12-03,7.127,7.179,6.975,6.975,450600.0
2014-12-04,7.016,7.034,6.849,6.975,363500.0
2014-12-05,7.01,7.201,6.957,7.155,380700.0
2014-12-06,7.01,7.201,6.957,7.155,380700.0
2014-12-07,7.01,7.201,6.957,7.155,380700.0
2014-12-08,7.155,7.266,7.025,7.167,259800.0
2014-12-09,7.193,7.231,7.033,7.098,297000.0
2014-12-10,7.098,7.178,7.041,7.136,285700.0
2014-12-11,7.094,7.315,7.041,7.315,571000.0
2014-12-12,7.323,7.586,7.151,7.212,678700.0
2014-12-13,7.323,7.586,7.151,7.212,678700.0
2014-12-14,7.323,7.586,7.151,7.212,678700.0
2014-12-15,7.235,7.35,7.033,7.327,357600.0
2014-12-16,7.327,7.327,6.785,6.884,801600.0
2014-12-17,6.884,7.212,6.884,6.991,413000.0
2014-12-18,7.029,7.167,6.869,6.892,691600.0
2014-12-19,6.93,7.067,6.93,6.976,476100.0
2014-12-20,6.93,7.067,6.93,6.976,476100.0
2014-12-21,6.93,7.067,6.93,6.976,476100.0
2014-12-22,6.98,7.083,6.98,7.083,216700.0
2014-12-23,7.113,7.289,7.075,7.075,301700.0
2014-12-24,7.113,7.289,7.075,7.075,301700.0
2014-12-25,7.113,7.289,7.075,7.075,301700.0
2014-12-26,7.025,7.159,7.014,7.022,200200.0
2014-12-27,7.025,7.159,7.014,7.022,200200.0
2014-12-28,7.025,7.159,7.014,7.022,200200.0
2014-12-29,7.052,7.304,7.041,7.094,514100.0
2014-12-30,7.147,7.319,7.094,7.189,645600.0
2014-12-31,7.147,7.319,7.094,7.189,645600.0
2015-01-01,7.147,7.319,7.094,7.189,645600.0
2015-01-02,7.25,7.27,6.953,7.117,344200.0
2015-01-03,7.25,7.27,6.953,7.117,344200.0
2015-01-04,7.25,7.27,6.953,7.117,344200.0
2015-01-05,7.098,7.27,6.915,7.163,484800.0
2015-01-06,7.212,7.304,7.102,7.231,634700.0
2015-01-07,7.231,7.308,7.159,7.189,349000.0
2015-01-08,7.228,7.395,7.167,7.258,557700.0
2015-01-09,7.254,7.254,7.064,7.09,596100.0
2015-01-10,7.254,7.254,7.064,7.09,596100.0
2015-01-11,7.254,7.254,7.064,7.09,596100.0
2015-01-12,7.06,7.216,6.941,7.128,646500.0
2015-01-13,7.155,7.319,7.155,7.25,722600.0
2015-01-14,7.178,7.552,7.167,7.354,1002400.0
2015-01-15,7.357,7.521,7.342,7.468,693800.0
2015-01-16,7.479,7.766,7.319,7.575,815400.0
2015-01-17,7.479,7.766,7.319,7.575,815400.0
2015-01-18,7.479,7.766,7.319,7.575,815400.0
2015-01-19,7.594,7.655,7.487,7.544,284900.0
2015-01-20,7.544,7.594,7.415,7.541,545200.0
2015-01-21,7.533,7.609,7.445,7.502,1562400.0
2015-01-22,7.544,7.64,7.426,7.506,1225300.0
2015-01-23,7.506,7.56,7.388,7.46,303100.0
2015-01-24,7.506,7.56,7.388,7.46,303100.0
2015-01-25,7.506,7.56,7.388,7.46,303100.0
2015-01-26,7.388,7.533,7.243,7.376,487300.0
2015-01-27,7.422,7.422,7.243,7.403,319700.0
2015-01-28,7.38,7.514,7.315,7.365,425700.0
2015-01-29,7.411,7.514,7.35,7.441,291600.0
2015-01-30,7.441,7.59,7.373,7.487,643800.0
2015-01-31,7.441,7.59,7.373,7.487,643800.0
2015-02-01,7.441,7.59,7.373,7.487,643800.0
2015-02-02,7.514,7.739,7.422,7.556,782900.0
2015-02-03,7.636,7.773,7.575,7.659,541000.0
2015-02-04,7.632,7.716,7.544,7.613,367600.0
2015-02-05,7.632,7.758,7.525,7.529,315600.0
2015-02-06,7.521,7.64,7.445,7.464,447100.0
2015-02-07,7.521,7.64,7.445,7.464,447100.0
2015-02-08,7.521,7.64,7.445,7.464,447100.0
2015-02-09,7.441,7.575,7.357,7.441,648800.0
2015-02-10,7.487,7.594,7.399,7.499,596300.0
2015-02-11,7.518,7.666,7.514,7.537,387800.0
2015-02-12,7.579,7.758,7.563,7.731,787300.0
2015-02-13,7.758,7.766,7.617,7.636,1102300.0
2015-02-14,7.758,7.766,7.617,7.636,1102300.0
2015-02-15,7.758,7.766,7.617,7.636,1102300.0
2015-02-16,7.758,7.766,7.617,7.636,1102300.0
2015-02-17,7.758,7.766,7.617,7.636,1102300.0
2015-02-18,7.712,7.96,7.701,7.777,303900.0
2015-02-19,7.811,8.086,7.811,7.953,589300.0
2015-02-20,7.903,7.96,7.819,7.884,248800.0
2015-02-21,7.903,7.96,7.819,7.884,248800.0
2015-02-22,7.903,7.96,7.819,7.884,248800.0
2015-02-23,7.88,8.01,7.842,7.899,444000.0
2015-02-24,7.979,8.048,7.861,7.937,655700.0
2015-02-25,7.892,8.094,7.861,8.09,511600.0
2015-02-26,8.098,8.197,8.021,8.128,503100.0
2015-02-27,8.151,8.151,7.956,7.987,706900.0
2015-02-28,8.151,8.151,7.956,7.987,706900.0
2015-03-01,8.151,8.151,7.956,7.987,706900.0
2015-03-02,7.949,8.025,7.884,8.014,572200.0
2015-03-03,7.995,8.075,7.956,7.956,625700.0
2015-03-04,7.956,7.987,7.792,7.937,283400.0
2015-03-05,7.968,8.025,7.831,7.831,265100.0
2015-03-06,7.842,7.918,7.602,7.602,638500.0
2015-03-07,7.842,7.918,7.602,7.602,638500.0
2015-03-08,7.842,7.918,7.602,7.602,638500.0
2015-03-09,7.598,7.651,7.51,7.579,424600.0
2015-03-10,7.521,7.712,7.495,7.594,478300.0
2015-03-11,7.598,7.663,7.544,7.594,332000.0
2015-03-12,7.632,7.903,7.632,7.792,552400.0
2015-03-13,7.773,7.773,7.602,7.651,300500.0
2015-03-14,7.773,7.773,7.602,7.651,300500.0
2015-03-15,7.773,7.773,7.602,7.651,300500.0
2015-03-16,7.651,7.823,7.632,7.632,355800.0
2015-03-17,7.686,7.895,7.651,7.888,653100.0
2015-03-18,7.727,8.098,7.727,8.033,1216800.0
2015-03-19,8.021,8.113,7.953,8.052,1234200.0
2015-03-20,8.086,8.51,8.082,8.319,2579800.0
2015-03-21,8.086,8.51,8.082,8.319,2579800.0
2015-03-22,8.086,8.51,8.082,8.319,2579800.0
2015-03-23,8.212,8.372,8.174,8.224,274800.0
2015-03-24,8.266,8.456,8.197,8.243,1531800.0
2015-03-25,8.246,8.357,8.14,8.14,377900.0
2015-03-26,8.109,8.201,7.964,8.185,468200.0
2015-03-27,8.189,8.266,8.075,8.128,202100.0
2015-03-28,8.189,8.266,8.075,8.128,202100.0
2015-03-29,8.189,8.266,8.075,8.128,202100.0
2015-03-30,8.239,8.281,8.151,8.166,914800.0
2015-03-31,8.163,8.189,7.976,7.991,1153100.0
2015-04-01,8.048,8.113,7.945,7.96,1732600.0
2015-04-02,7.964,8.056,7.964,8.014,3749500.0
2015-04-03,7.964,8.056,7.964,8.014,3749500.0
2015-04-04,7.964,8.056,7.964,8.014,3749500.0
2015-04-05,7.964,8.056,7.964,8.014,3749500.0
2015-04-06,8.071,8.311,7.964,7.964,3341300.0
2015-04-07,7.995,8.044,7.945,8.014,542900.0
2015-04-08,8.04,8.09,7.93,7.945,1090500.0
2015-04-09,7.937,8.044,7.899,7.945,833200.0
2015-04-10,7.937,8.052,7.937,7.96,598700.0
2015-04-11,7.937,8.052,7.937,7.96,598700.0
2015-04-12,7.937,8.052,7.937,7.96,598700.0
2015-04-13,7.998,8.09,7.968,7.983,817600.0
2015-04-14,8.021,8.056,7.976,7.976,908000.0
2015-04-15,7.998,8.063,7.968,7.968,936700.0
2015-04-16,7.987,8.163,7.987,8.014,2451300.0
2015-04-17,8.044,8.048,7.976,8.014,2933700.0
2015-04-18,8.044,8.048,7.976,8.014,2933700.0
2015-04-19,8.044,8.048,7.976,8.014,2933700.0
2015-04-20,7.998,8.067,7.995,8.014,1630000.0
2015-04-21,7.998,8.067,7.995,8.014,1630000.0
2015-04-22,8.021,8.044,7.956,7.983,1471500.0
2015-04-23,7.971,8.026,7.813,7.947,738000.0
2015-04-24,7.987,8.074,7.932,8.015,7189800.0
2015-04-25,7.987,8.074,7.932,8.015,7189800.0
2015-04-26,7.987,8.074,7.932,8.015,7189800.0
2015-04-27,8.03,8.07,7.936,7.987,1047700.0
2015-04-28,8.015,8.03,7.987,8.015,1080400.0
2015-04-29,8.023,8.185,7.943,8.165,2628600.0
2015-04-30,8.149,8.181,7.773,7.845,1241900.0
2015-05-01,8.149,8.181,7.773,7.845,1241900.0
2015-05-02,8.149,8.181,7.773,7.845,1241900.0
2015-05-03,8.149,8.181,7.773,7.845,1241900.0
2015-05-04,7.852,8.03,7.852,8.03,880300.0
2015-05-05,8.062,8.102,7.813,7.884,990200.0
2015-05-06,7.932,8.019,7.868,8.019,1309600.0
2015-05-07,7.88,8.011,7.872,7.912,435300.0
2015-05-08,7.963,8.007,7.845,7.987,940100.0
2015-05-09,7.963,8.007,7.845,7.987,940100.0
2015-05-10,7.963,8.007,7.845,7.987,940100.0
2015-05-11,7.991,7.991,7.888,7.912,290500.0
2015-05-12,7.908,8.007,7.852,7.868,890100.0
2015-05-13,7.872,7.892,7.655,7.765,850700.0
2015-05-14,7.809,7.852,7.746,7.809,1109300.0
2015-05-15,7.817,7.951,7.757,7.951,471100.0
2015-05-16,7.817,7.951,7.757,7.951,471100.0
2015-05-17,7.817,7.951,7.757,7.951,471100.0
2015-05-18,7.9,7.983,7.809,7.963,1061200.0
2015-05-19,7.924,7.967,7.785,7.809,609500.0
2015-05-20,7.829,7.845,7.651,7.765,685100.0
2015-05-21,7.71,7.991,7.686,7.932,782900.0
2015-05-22,7.92,8.181,7.817,8.11,1528500.0
2015-05-23,7.92,8.181,7.817,8.11,1528500.0
2015-05-24,7.92,8.181,7.817,8.11,1528500.0
2015-05-25,8.038,8.07,7.892,7.892,350900.0
2015-05-26,7.912,7.939,7.793,7.9,434400.0
2015-05-27,7.845,8.066,7.781,8.03,1175900.0
2015-05-28,8.026,8.074,7.912,7.995,590900.0
2015-05-29,7.943,8.145,7.943,8.145,1007100.0
2015-05-30,7.943,8.145,7.943,8.145,1007100.0
2015-05-31,7.943,8.145,7.943,8.145,1007100.0
2015-06-01,8.189,8.28,8.086,8.208,675700.0
2015-06-02,8.256,8.383,8.133,8.367,708700.0
2015-06-03,8.311,8.386,8.208,8.386,645700.0
2015-06-04,8.311,8.386,8.208,8.386,645700.0
2015-06-05,8.268,8.418,8.268,8.394,395400.0
2015-06-06,8.268,8.418,8.268,8.394,395400.0
2015-06-07,8.268,8.418,8.268,8.394,395400.0
2015-06-08,8.422,8.572,8.347,8.386,860700.0
2015-06-09,8.371,8.561,8.363,8.521,1272600.0
2015-06-10,8.541,8.612,8.339,8.367,728200.0
2015-06-11,8.371,8.47,8.331,8.47,498300.0
2015-06-12,8.41,8.493,8.351,8.351,374000.0
2015-06-13,8.41,8.493,8.351,8.351,374000.0
2015-06-14,8.41,8.493,8.351,8.351,374000.0
2015-06-15,8.307,8.379,8.161,8.201,584700.0
2015-06-16,8.26,8.292,8.157,8.205,666100.0
2015-06-17,8.252,8.276,8.181,8.201,415500.0
2015-06-18,8.232,8.359,8.232,8.327,250300.0
2015-06-19,8.355,8.394,8.248,8.394,361200.0
2015-06-20,8.355,8.394,8.248,8.394,361200.0
2015-06-21,8.355,8.394,8.248,8.394,361200.0
2015-06-22,8.43,8.45,8.386,8.438,287100.0
2015-06-23,8.466,8.596,8.169,8.363,324400.0
2015-06-24,8.339,8.394,8.26,8.339,774700.0
2015-06-25,8.418,8.43,8.165,8.351,465900.0
2015-06-26,8.323,8.537,8.307,8.521,632700.0
2015-06-27,8.323,8.537,8.307,8.521,632700.0
2015-06-28,8.323,8.537,8.307,8.521,632700.0
2015-06-29,8.422,8.485,8.288,8.347,408000.0
2015-06-30,8.339,8.438,8.141,8.141,763800.0
2015-07-01,8.208,8.47,8.197,8.351,926500.0
2015-07-02,8.311,8.434,8.208,8.303,1476300.0
2015-07-03,8.363,8.418,8.323,8.331,124700.0
2015-07-04,8.363,8.418,8.323,8.331,124700.0
2015-07-05,8.363,8.418,8.323,8.331,124700.0
2015-07-06,8.323,8.604,8.303,8.485,421300.0
2015-07-07,8.406,8.529,8.386,8.501,222900.0
2015-07-08,8.481,8.501,8.379,8.458,172000.0
2015-07-09,8.481,8.501,8.379,8.458,172000.0
2015-07-10,8.485,8.501,8.303,8.383,347500.0
2015-07-11,8.485,8.501,8.303,8.383,347500.0
2015-07-12,8.485,8.501,8.303,8.383,347500.0
2015-07-13,8.434,8.434,8.311,8.379,150500.0
2015-07-14,8.43,8.505,8.371,8.426,240800.0
2015-07-15,8.446,8.45,8.319,8.367,205300.0
2015-07-16,8.351,8.47,8.351,8.351,152900.0
2015-07-17,8.351,8.418,8.295,8.355,204600.0
2015-07-18,8.351,8.418,8.295,8.355,204600.0
2015-07-19,8.351,8.418,8.295,8.355,204600.0
2015-07-20,8.375,8.462,8.292,8.462,244100.0
2015-07-21,8.462,8.462,8.295,8.398,346500.0
2015-07-22,8.355,8.359,8.212,8.319,359000.0
2015-07-23,8.375,8.375,8.038,8.05,375200.0
2015-07-24,8.066,8.117,7.932,8.11,424100.0
2015-07-25,8.066,8.117,7.932,8.11,424100.0
2015-07-26,8.066,8.117,7.932,8.11,424100.0
2015-07-27,8.011,8.292,8.011,8.216,482100.0
2015-07-28,8.22,8.284,7.975,8.03,577500.0
2015-07-29,7.975,8.121,7.872,7.916,472800.0
2015-07-30,7.888,8.201,7.888,8.098,341000.0
2015-07-31,8.117,8.343,8.102,8.288,903700.0
2015-08-01,8.117,8.343,8.102,8.288,903700.0
2015-08-02,8.117,8.343,8.102,8.288,903700.0
2015-08-03,8.347,8.422,8.09,8.145,493700.0
2015-08-04,8.114,8.367,8.094,8.276,398700.0
2015-08-05,8.22,8.256,7.983,8.03,502000.0
2015-08-06,7.991,8.062,7.896,7.951,166900.0
2015-08-07,7.999,7.999,7.825,7.833,253900.0
2015-08-08,7.999,7.999,7.825,7.833,253900.0
2015-08-09,7.999,7.999,7.825,7.833,253900.0
2015-08-10,7.848,8.007,7.754,7.884,328900.0
2015-08-11,7.829,7.983,7.773,7.892,677000.0
2015-08-12,7.947,8.019,7.829,7.829,446900.0
2015-08-13,7.884,7.896,7.579,7.789,786400.0
2015-08-14,7.773,7.876,7.659,7.742,356100.0
2015-08-15,7.773,7.876,7.659,7.742,356100.0
2015-08-16,7.773,7.876,7.659,7.742,356100.0
2015-08-17,7.706,7.777,7.694,7.694,476900.0
2015-08-18,7.694,7.848,7.615,7.809,680800.0
2015-08-19,7.817,7.86,7.647,7.746,681500.0
2015-08-20,7.746,7.852,7.631,7.643,602600.0
2015-08-21,7.714,7.722,7.441,7.441,731200.0
2015-08-22,7.714,7.722,7.441,7.441,731200.0
2015-08-23,7.714,7.722,7.441,7.441,731200.0
2015-08-24,7.2,7.465,7.132,7.239,1095300.0
2015-08-25,7.334,7.54,7.085,7.129,1077300.0
2015-08-26,7.18,7.346,7.121,7.231,396300.0
2015-08-27,7.33,7.473,7.204,7.342,833100.0
2015-08-28,7.39,7.39,7.168,7.168,502100.0
2015-08-29,7.39,7.39,7.168,7.168,502100.0
2015-08-30,7.39,7.39,7.168,7.168,502100.0
2015-08-31,7.204,7.382,7.081,7.318,1276600.0
2015-09-01,7.223,7.405,7.022,7.022,1635300.0
2015-09-02,7.069,7.144,7.034,7.041,624300.0
2015-09-03,7.085,7.287,7.014,7.14,769800.0
2015-09-04,7.041,7.125,6.927,6.947,745800.0
2015-09-05,7.041,7.125,6.927,6.947,745800.0
2015-09-06,7.041,7.125,6.927,6.947,745800.0
2015-09-07,7.041,7.125,6.927,6.947,745800.0
2015-09-08,7.006,7.022,6.769,6.844,696400.0
2015-09-09,6.891,7.041,6.856,6.943,928600.0
2015-09-10,6.792,6.982,6.788,6.962,819400.0
2015-09-11,7.01,7.251,6.947,7.069,864700.0
2015-09-12,7.01,7.251,6.947,7.069,864700.0
2015-09-13,7.01,7.251,6.947,7.069,864700.0
2015-09-14,7.109,7.378,7.073,7.295,810000.0
2015-09-15,7.346,7.576,7.18,7.488,692700.0
2015-09-16,7.488,7.718,7.488,7.667,601500.0
2015-09-17,7.694,7.868,7.595,7.682,876500.0
2015-09-18,7.682,7.923,7.67,7.794,984400.0
2015-09-19,7.682,7.923,7.67,7.794,984400.0
2015-09-20,7.682,7.923,7.67,7.794,984400.0
2015-09-21,7.848,7.927,7.699,7.699,505600.0
2015-09-22,7.765,7.877,7.67,7.782,728800.0
2015-09-23,7.831,7.977,7.786,7.786,922000.0
2015-09-24,7.773,7.898,7.574,7.695,1544400.0
2015-09-25,7.707,7.786,7.404,7.404,869800.0
2015-09-26,7.707,7.786,7.404,7.404,869800.0
