,BRSR6 BZ Equity,BRSR6 BZ Equity,BRSR6 BZ Equity,BRSR6 BZ Equity,BRSR6 BZ Equity
2022-09-14,10.649,10.713,10.575,10.612,2143500.0
2022-09-15,10.575,10.75,10.52,10.649,1775700.0
2022-09-16,10.547,10.63,10.418,10.529,3603900.0
2022-09-17,10.547,10.63,10.418,10.529,3603900.0
2022-09-18,10.547,10.63,10.418,10.529,3603900.0
2022-09-19,10.446,10.861,10.446,10.796,1750900.0
2022-09-20,10.75,10.953,10.732,10.806,1929900.0
2022-09-21,10.815,10.916,10.75,10.796,1437800.0
2022-09-22,10.824,10.916,10.75,10.87,1555900.0
2022-09-23,10.769,10.842,10.63,10.806,1213900.0
2022-09-24,10.769,10.842,10.63,10.806,1213900.0
2022-09-25,10.769,10.842,10.63,10.806,1213900.0
2022-09-26,10.75,10.796,10.436,10.556,4563100.0
2022-09-27,10.612,10.704,10.51,10.556,1661200.0
2022-09-28,10.547,10.603,10.446,10.538,2327800.0
2022-09-29,10.427,10.538,10.363,10.501,1398200.0
2022-09-30,10.464,10.87,10.464,10.842,2222100.0
2022-10-01,10.464,10.87,10.464,10.842,2222100.0
2022-10-02,10.464,10.87,10.464,10.842,2222100.0
2022-10-03,10.889,11.295,10.889,11.239,2329400.0
2022-10-04,11.35,11.498,11.258,11.488,2875500.0
2022-10-05,11.488,11.488,11.184,11.276,2830300.0
2022-10-06,11.295,11.738,11.295,11.738,2676900.0
2022-10-07,11.673,11.728,11.516,11.691,1940100.0
2022-10-08,11.673,11.728,11.516,11.691,1940100.0
2022-10-09,11.673,11.728,11.516,11.691,1940100.0
2022-10-10,11.664,11.682,11.433,11.479,1005300.0
2022-10-11,11.442,11.47,10.473,10.52,4828700.0
2022-10-12,11.442,11.47,10.473,10.52,4828700.0
2022-10-13,10.427,10.815,10.289,10.593,4439400.0
2022-10-14,10.649,10.815,10.51,10.584,2733800.0
2022-10-15,10.649,10.815,10.51,10.584,2733800.0
2022-10-16,10.649,10.815,10.51,10.584,2733800.0
2022-10-17,10.676,10.704,10.566,10.63,1405100.0
2022-10-18,10.759,10.935,10.676,10.935,1831700.0
2022-10-19,10.944,10.99,10.833,10.926,1325900.0
2022-10-20,10.99,11.147,10.953,11.073,1466900.0
2022-10-21,11.009,11.212,10.935,11.101,1819500.0
2022-10-22,11.009,11.212,10.935,11.101,1819500.0
2022-10-23,11.009,11.212,10.935,11.101,1819500.0
2022-10-24,10.972,11.073,10.787,10.787,1709000.0
2022-10-25,10.723,10.879,10.566,10.778,2282200.0
2022-10-26,10.695,10.704,10.252,10.363,2562300.0
2022-10-27,10.363,10.741,10.298,10.63,2072600.0
2022-10-28,10.556,10.686,10.473,10.547,1554900.0
2022-10-29,10.556,10.686,10.473,10.547,1554900.0
2022-10-30,10.556,10.686,10.473,10.547,1554900.0
2022-10-31,10.298,10.787,10.289,10.769,2940100.0
2022-11-01,10.769,11.396,10.769,11.267,3428400.0
2022-11-02,10.769,11.396,10.769,11.267,3428400.0
2022-11-03,11.101,11.378,10.972,11.285,2299700.0
2022-11-04,11.341,11.525,11.295,11.35,1519400.0
2022-11-05,11.341,11.525,11.295,11.35,1519400.0
2022-11-06,11.341,11.525,11.295,11.35,1519400.0
2022-11-07,11.249,11.285,10.686,10.686,2016500.0
2022-11-08,10.639,10.732,10.538,10.649,2778600.0
2022-11-09,10.593,10.999,10.556,10.63,2639300.0
2022-11-10,10.52,10.566,10.021,10.114,2877500.0
2022-11-11,10.123,10.51,10.04,10.28,3177500.0
2022-11-12,10.123,10.51,10.04,10.28,3177500.0
2022-11-13,10.123,10.51,10.04,10.28,3177500.0
2022-11-14,10.363,10.501,10.28,10.418,1696900.0
2022-11-15,10.363,10.501,10.28,10.418,1696900.0
2022-11-16,10.058,10.224,9.532,9.597,3903500.0
2022-11-17,9.56,9.56,9.154,9.449,4280400.0
2022-11-18,9.541,9.827,9.394,9.458,1856100.0
2022-11-19,9.541,9.827,9.394,9.458,1856100.0
2022-11-20,9.541,9.827,9.394,9.458,1856100.0
2022-11-21,9.504,9.735,9.412,9.551,1585800.0
2022-11-22,9.606,9.707,9.486,9.588,1568900.0
2022-11-23,9.541,9.541,9.163,9.255,1955900.0
2022-11-24,9.311,9.551,9.301,9.449,830300.0
2022-11-25,9.477,9.514,9.228,9.255,1038000.0
2022-11-26,9.477,9.514,9.228,9.255,1038000.0
2022-11-27,9.477,9.514,9.228,9.255,1038000.0
2022-11-28,9.255,9.274,9.126,9.218,1357200.0
2022-11-29,9.246,9.357,9.2,9.292,1064200.0
2022-11-30,9.283,9.329,9.015,9.2,2710800.0
2022-12-01,9.182,9.292,9.071,9.135,1285300.0
2022-12-02,9.163,9.348,9.034,9.255,2083000.0
2022-12-03,9.163,9.348,9.034,9.255,2083000.0
2022-12-04,9.163,9.348,9.034,9.255,2083000.0
2022-12-05,9.265,9.301,8.96,8.969,1227100.0
2022-12-06,9.006,9.145,8.96,9.108,1191100.0
2022-12-07,9.108,9.255,9.098,9.098,1037500.0
2022-12-08,9.098,9.126,8.877,8.96,2887100.0
2022-12-09,8.979,9.043,8.895,8.914,726300.0
2022-12-10,8.979,9.043,8.895,8.914,726300.0
2022-12-11,8.979,9.043,8.895,8.914,726300.0
2022-12-12,8.895,8.969,8.674,8.785,1688300.0
2022-12-13,8.84,8.886,8.517,8.526,1295600.0
2022-12-14,8.48,8.6,8.379,8.545,1584500.0
2022-12-15,8.577,8.771,8.429,8.475,1406100.0
2022-12-16,8.503,8.623,8.438,8.53,1671200.0
2022-12-17,8.503,8.623,8.438,8.53,1671200.0
2022-12-18,8.503,8.623,8.438,8.53,1671200.0
2022-12-19,8.475,8.651,8.447,8.623,1224700.0
2022-12-20,8.595,9.03,8.577,8.817,1906000.0
2022-12-21,8.836,8.965,8.78,8.938,982600.0
2022-12-22,8.965,9.021,8.845,8.919,1135800.0
2022-12-23,8.956,9.234,8.956,9.123,2716100.0
2022-12-24,8.956,9.234,8.956,9.123,2716100.0
2022-12-25,8.956,9.234,8.956,9.123,2716100.0
2022-12-26,9.086,9.141,8.956,9.03,1099800.0
2022-12-27,9.076,9.076,8.789,8.873,851200.0
2022-12-28,8.891,9.215,8.808,9.039,1609500.0
2022-12-29,9.067,9.187,8.882,8.975,1505300.0
2022-12-30,9.067,9.187,8.882,8.975,1505300.0
2022-12-31,9.067,9.187,8.882,8.975,1505300.0
2023-01-01,9.067,9.187,8.882,8.975,1505300.0
2023-01-02,8.975,8.975,8.734,8.743,799000.0
2023-01-03,8.762,8.799,8.595,8.604,1555300.0
2023-01-04,8.623,8.752,8.614,8.651,1189100.0
2023-01-05,8.706,8.863,8.678,8.854,1064900.0
2023-01-06,8.873,9.012,8.799,8.863,1235900.0
2023-01-07,8.873,9.012,8.799,8.863,1235900.0
2023-01-08,8.873,9.012,8.799,8.863,1235900.0
2023-01-09,8.817,8.938,8.688,8.9,1478800.0
2023-01-10,8.873,9.058,8.826,8.965,1943800.0
2023-01-11,8.965,9.002,8.808,8.975,2452600.0
2023-01-12,8.938,8.984,8.78,8.836,2156800.0
2023-01-13,8.836,8.863,8.715,8.752,1820000.0
2023-01-14,8.836,8.863,8.715,8.752,1820000.0
2023-01-15,8.836,8.863,8.715,8.752,1820000.0
2023-01-16,8.752,8.771,8.66,8.697,1044300.0
2023-01-17,8.734,8.808,8.678,8.725,1669700.0
2023-01-18,8.789,9.039,8.752,8.938,1908600.0
2023-01-19,8.919,9.169,8.9,9.113,1193100.0
2023-01-20,9.104,9.104,8.882,8.928,1385700.0
2023-01-21,9.104,9.104,8.882,8.928,1385700.0
2023-01-22,9.104,9.104,8.882,8.928,1385700.0
2023-01-23,8.938,9.002,8.678,8.697,2296400.0
2023-01-24,8.725,8.863,8.725,8.808,1024800.0
2023-01-25,8.799,8.91,8.752,8.863,1153000.0
2023-01-26,8.882,9.095,8.845,9.058,1171800.0
2023-01-27,9.067,9.15,9.012,9.012,1151600.0
2023-01-28,9.067,9.15,9.012,9.012,1151600.0
2023-01-29,9.067,9.15,9.012,9.012,1151600.0
2023-01-30,9.03,9.16,9.012,9.049,1086000.0
2023-01-31,9.067,9.308,9.067,9.271,3330900.0
2023-02-01,9.326,9.493,9.104,9.132,2721400.0
2023-02-02,9.123,9.391,8.938,8.956,1625100.0
2023-02-03,8.956,9.086,8.873,8.9,2067400.0
2023-02-04,8.956,9.086,8.873,8.9,2067400.0
2023-02-05,8.956,9.086,8.873,8.9,2067400.0
2023-02-06,8.928,8.993,8.808,8.975,1417200.0
2023-02-07,9.002,9.086,8.836,8.882,1556600.0
2023-02-08,8.928,9.086,8.863,9.021,1963000.0
2023-02-09,9.03,9.16,8.836,8.882,1647600.0
2023-02-10,8.836,8.9,8.789,8.873,1521400.0
2023-02-11,8.836,8.9,8.789,8.873,1521400.0
2023-02-12,8.836,8.9,8.789,8.873,1521400.0
2023-02-13,8.873,9.049,8.863,8.984,1136800.0
2023-02-14,8.993,9.058,8.826,8.91,1474300.0
2023-02-15,8.91,9.113,8.863,9.095,997100.0
2023-02-16,9.215,9.483,9.215,9.446,2053300.0
2023-02-17,9.428,9.446,9.298,9.391,743500.0
2023-02-18,9.428,9.446,9.298,9.391,743500.0
2023-02-19,9.428,9.446,9.298,9.391,743500.0
2023-02-20,9.428,9.446,9.298,9.391,743500.0
2023-02-21,9.428,9.446,9.298,9.391,743500.0
2023-02-22,9.372,9.372,9.076,9.086,1017700.0
2023-02-23,9.086,9.197,9.021,9.123,960400.0
2023-02-24,9.049,9.187,8.993,9.049,1035100.0
2023-02-25,9.049,9.187,8.993,9.049,1035100.0
2023-02-26,9.049,9.187,8.993,9.049,1035100.0
2023-02-27,9.049,9.095,8.928,8.947,1078700.0
2023-02-28,8.947,9.548,8.947,9.243,3104400.0
2023-03-01,9.298,9.4,9.086,9.15,2175800.0
2023-03-02,9.104,9.261,8.993,8.993,1634700.0
2023-03-03,9.002,9.141,8.956,9.058,1134500.0
2023-03-04,9.002,9.141,8.956,9.058,1134500.0
2023-03-05,9.002,9.141,8.956,9.058,1134500.0
2023-03-06,9.067,9.243,9.049,9.187,1696800.0
2023-03-07,9.178,9.326,9.123,9.298,1358600.0
2023-03-08,9.298,9.437,9.289,9.419,1314000.0
2023-03-09,9.419,9.511,9.28,9.391,1190400.0
2023-03-10,9.354,9.391,9.16,9.234,1337200.0
2023-03-11,9.354,9.391,9.16,9.234,1337200.0
2023-03-12,9.354,9.391,9.16,9.234,1337200.0
2023-03-13,9.345,9.585,9.317,9.483,2393000.0
2023-03-14,9.483,9.483,9.252,9.335,2666200.0
2023-03-15,9.308,9.372,9.076,9.354,3308800.0
2023-03-16,9.351,9.428,9.264,9.408,1974000.0
2023-03-17,9.437,9.437,9.226,9.236,2037000.0
2023-03-18,9.437,9.437,9.226,9.236,2037000.0
2023-03-19,9.437,9.437,9.226,9.236,2037000.0
2023-03-20,9.255,9.36,9.111,9.149,1215500.0
2023-03-21,9.168,9.216,9.063,9.063,1655500.0
2023-03-22,9.082,9.351,9.053,9.216,1596700.0
2023-03-23,9.216,9.351,8.976,9.072,1827500.0
2023-03-24,9.072,9.216,8.996,9.159,2091500.0
2023-03-25,9.072,9.216,8.996,9.159,2091500.0
2023-03-26,9.072,9.216,8.996,9.159,2091500.0
2023-03-27,9.188,9.332,9.168,9.274,961500.0
2023-03-28,9.274,9.37,9.245,9.293,1489400.0
2023-03-29,9.303,9.303,9.111,9.274,1453000.0
2023-03-30,9.312,9.581,9.284,9.562,1845000.0
2023-03-31,9.562,9.677,9.543,9.6,2176000.0
2023-04-01,9.562,9.677,9.543,9.6,2176000.0
2023-04-02,9.562,9.677,9.543,9.6,2176000.0
2023-04-03,9.6,9.62,9.428,9.428,1029800.0
2023-04-04,9.552,9.658,9.466,9.591,951700.0
2023-04-05,9.591,9.639,9.456,9.552,2201100.0
2023-04-06,9.552,9.591,9.418,9.485,995000.0
2023-04-07,9.552,9.591,9.418,9.485,995000.0
2023-04-08,9.552,9.591,9.418,9.485,995000.0
2023-04-09,9.552,9.591,9.418,9.485,995000.0
2023-04-10,9.456,9.524,9.37,9.389,1315500.0
2023-04-11,9.428,9.668,9.408,9.639,1736400.0
2023-04-12,9.696,9.984,9.687,9.831,2235600.0
2023-04-13,9.86,9.917,9.754,9.821,1802200.0
2023-04-14,9.802,10.032,9.716,9.984,1295800.0
2023-04-15,9.802,10.032,9.716,9.984,1295800.0
2023-04-16,9.802,10.032,9.716,9.984,1295800.0
2023-04-17,9.984,10.109,9.946,10.042,1287200.0
2023-04-18,10.09,10.157,9.956,9.994,654100.0
2023-04-19,9.956,10.004,9.888,9.898,1565500.0
2023-04-20,9.879,9.917,9.754,9.917,750400.0
2023-04-21,9.879,9.917,9.754,9.917,750400.0
2023-04-22,9.879,9.917,9.754,9.917,750400.0
2023-04-23,9.879,9.917,9.754,9.917,750400.0
2023-04-24,9.927,10.071,9.908,9.927,844000.0
2023-04-25,9.936,9.965,9.821,9.888,721900.0
2023-04-26,9.888,9.984,9.84,9.879,836700.0
2023-04-27,9.84,9.994,9.84,9.984,755900.0
2023-04-28,9.984,10.263,9.946,10.215,1796100.0
2023-04-29,9.984,10.263,9.946,10.215,1796100.0
2023-04-30,9.984,10.263,9.946,10.215,1796100.0
2023-05-01,9.984,10.263,9.946,10.215,1796100.0
2023-05-02,10.176,10.215,10.042,10.109,1692400.0
2023-05-03,10.09,10.253,9.946,10.138,1593400.0
2023-05-04,10.211,10.423,10.115,10.404,1510200.0
2023-05-05,10.385,10.741,10.375,10.683,1740600.0
2023-05-06,10.385,10.741,10.375,10.683,1740600.0
2023-05-07,10.385,10.741,10.375,10.683,1740600.0
2023-05-08,10.693,10.876,10.683,10.683,2081200.0
2023-05-09,10.655,10.876,10.597,10.751,1519000.0
2023-05-10,10.751,10.876,10.616,10.867,1461100.0
2023-05-11,10.867,11.04,10.712,11.011,1404500.0
2023-05-12,11.001,11.001,10.019,10.269,4889700.0
2023-05-13,11.001,11.001,10.019,10.269,4889700.0
2023-05-14,11.001,11.001,10.019,10.269,4889700.0
2023-05-15,10.356,10.452,10.24,10.433,1707000.0
2023-05-16,10.433,10.664,10.404,10.578,1488900.0
2023-05-17,10.597,10.789,10.578,10.751,1165900.0
2023-05-18,10.741,11.165,10.741,11.146,2603700.0
2023-05-19,11.165,11.204,11.021,11.117,2142100.0
2023-05-20,11.165,11.204,11.021,11.117,2142100.0
2023-05-21,11.165,11.204,11.021,11.117,2142100.0
2023-05-22,11.001,11.175,10.915,10.982,1382300.0
2023-05-23,10.934,11.184,10.847,11.165,1528900.0
2023-05-24,11.194,11.319,11.117,11.252,1297500.0
2023-05-25,11.358,11.608,11.3,11.56,3136200.0
2023-05-26,11.628,11.695,11.483,11.647,2645700.0
2023-05-27,11.628,11.695,11.483,11.647,2645700.0
2023-05-28,11.628,11.695,11.483,11.647,2645700.0
2023-05-29,11.57,11.984,11.57,11.945,2168800.0
2023-05-30,11.936,12.042,11.83,11.859,2814000.0
2023-05-31,11.849,12.08,11.743,11.984,2462500.0
2023-06-01,11.955,12.206,11.955,12.186,2833900.0
2023-06-02,12.186,12.369,12.148,12.206,1827900.0
2023-06-03,12.186,12.369,12.148,12.206,1827900.0
2023-06-04,12.186,12.369,12.148,12.206,1827900.0
2023-06-05,12.177,12.302,12.013,12.302,1169200.0
2023-06-06,12.302,12.572,12.234,12.514,1274400.0
2023-06-07,12.514,12.687,12.514,12.62,1164400.0
2023-06-08,12.514,12.687,12.514,12.62,1164400.0
2023-06-09,12.687,12.832,12.639,12.774,1452500.0
2023-06-10,12.687,12.832,12.639,12.774,1452500.0
2023-06-11,12.687,12.832,12.639,12.774,1452500.0
2023-06-12,12.909,13.439,12.861,13.41,2521900.0
2023-06-13,13.381,13.525,13.053,13.4,3124600.0
2023-06-14,13.477,13.988,13.4,13.94,4927600.0
2023-06-15,13.942,14.149,13.725,13.903,2947100.0
2023-06-16,13.834,14.159,13.765,14.021,5202600.0
2023-06-17,13.834,14.159,13.765,14.021,5202600.0
2023-06-18,13.834,14.159,13.765,14.021,5202600.0
2023-06-19,14.011,14.426,13.952,14.258,2058600.0
2023-06-20,14.189,14.495,14.169,14.426,2001300.0
2023-06-21,14.347,14.702,14.347,14.702,2936100.0
2023-06-22,14.593,14.603,14.317,14.544,1405600.0
2023-06-23,14.495,14.85,14.436,14.85,2111100.0
2023-06-24,14.495,14.85,14.436,14.85,2111100.0
2023-06-25,14.495,14.85,14.436,14.85,2111100.0
2023-06-26,14.791,14.83,14.544,14.741,1791300.0
2023-06-27,14.771,14.82,14.357,14.603,1157100.0
2023-06-28,14.593,14.623,14.455,14.593,1018100.0
2023-06-29,14.603,14.771,14.505,14.712,1136100.0
2023-06-30,14.791,14.909,14.544,14.801,2216600.0
2023-07-01,14.791,14.909,14.544,14.801,2216600.0
2023-07-02,14.791,14.909,14.544,14.801,2216600.0
2023-07-03,14.741,14.801,14.475,14.584,2158300.0
2023-07-04,14.505,14.505,14.317,14.455,838700.0
2023-07-05,14.406,14.692,14.386,14.672,1522800.0
2023-07-06,14.554,14.722,14.554,14.702,1241800.0
2023-07-07,14.702,14.998,14.603,14.889,1632500.0
2023-07-08,14.702,14.998,14.603,14.889,1632500.0
2023-07-09,14.702,14.998,14.603,14.889,1632500.0
2023-07-10,14.909,14.988,14.81,14.978,862600.0
2023-07-11,14.85,14.86,14.554,14.84,1150600.0
2023-07-12,14.83,14.85,14.505,14.505,1179200.0
2023-07-13,14.534,14.662,14.475,14.662,1289900.0
2023-07-14,14.574,14.702,14.396,14.485,1114200.0
2023-07-15,14.574,14.702,14.396,14.485,1114200.0
2023-07-16,14.574,14.702,14.396,14.485,1114200.0
2023-07-17,14.366,14.732,14.199,14.633,979000.0
2023-07-18,14.633,14.771,14.534,14.692,733400.0
2023-07-19,14.603,14.712,14.485,14.593,682200.0
2023-07-20,14.682,14.732,14.554,14.682,628500.0
2023-07-21,14.682,14.87,14.653,14.722,821200.0
2023-07-22,14.682,14.87,14.653,14.722,821200.0
2023-07-23,14.682,14.87,14.653,14.722,821200.0
2023-07-24,14.672,14.84,14.584,14.603,767000.0
2023-07-25,14.603,14.949,14.603,14.662,1466700.0
2023-07-26,14.653,14.692,14.455,14.505,1162900.0
2023-07-27,14.554,14.584,14.09,14.139,2027600.0
2023-07-28,14.13,14.475,14.12,14.445,898800.0
2023-07-29,14.13,14.475,14.12,14.445,898800.0
2023-07-30,14.13,14.475,14.12,14.445,898800.0
2023-07-31,14.426,14.554,14.307,14.396,1148200.0
2023-08-01,14.347,14.347,13.952,14.297,1665900.0
2023-08-02,14.327,14.445,14.238,14.278,829000.0
2023-08-03,14.465,14.465,14.11,14.139,971500.0
2023-08-04,14.061,14.317,14.011,14.011,797000.0
2023-08-05,14.061,14.317,14.011,14.011,797000.0
2023-08-06,14.061,14.317,14.011,14.011,797000.0
2023-08-07,13.913,14.011,13.824,13.913,1089700.0
2023-08-08,13.824,13.972,13.498,13.607,2405000.0
2023-08-09,13.478,13.705,13.478,13.666,1225400.0
2023-08-10,13.705,13.853,13.597,13.626,875000.0
2023-08-11,13.567,13.735,13.567,13.715,1027100.0
2023-08-12,13.567,13.735,13.567,13.715,1027100.0
2023-08-13,13.567,13.735,13.567,13.715,1027100.0
2023-08-14,13.804,13.863,13.577,13.617,1494400.0
2023-08-15,13.617,13.617,12.383,12.541,6076000.0
2023-08-16,12.59,13.123,12.561,12.926,2452500.0
2023-08-17,12.955,12.975,12.778,12.788,1579200.0
2023-08-18,12.788,12.857,12.482,12.689,1884300.0
2023-08-19,12.788,12.857,12.482,12.689,1884300.0
2023-08-20,12.788,12.857,12.482,12.689,1884300.0
2023-08-21,12.689,12.877,12.492,12.788,1587300.0
2023-08-22,12.857,13.005,12.758,12.886,1581900.0
2023-08-23,12.867,13.143,12.837,13.044,1491500.0
2023-08-24,13.025,13.153,12.936,12.936,1070700.0
2023-08-25,12.955,12.965,12.472,12.6,1325100.0
2023-08-26,12.955,12.965,12.472,12.6,1325100.0
2023-08-27,12.955,12.965,12.472,12.6,1325100.0
2023-08-28,12.659,12.669,12.442,12.581,1865700.0
2023-08-29,12.581,12.699,12.541,12.65,1612700.0
2023-08-30,12.729,12.738,12.127,12.294,3127500.0
2023-08-31,12.354,12.373,12.038,12.077,1824500.0
2023-09-01,12.097,12.393,12.067,12.393,2318200.0
2023-09-02,12.097,12.393,12.067,12.393,2318200.0
2023-09-03,12.097,12.393,12.067,12.393,2318200.0
2023-09-04,12.393,12.502,12.107,12.127,926400.0
2023-09-05,12.127,12.373,12.077,12.235,1422400.0
2023-09-06,12.235,12.62,12.215,12.215,1759500.0
2023-09-07,12.235,12.62,12.215,12.215,1759500.0
2023-09-08,12.186,12.354,12.087,12.087,1171900.0
2023-09-09,12.186,12.354,12.087,12.087,1171900.0
2023-09-10,12.186,12.354,12.087,12.087,1171900.0
2023-09-11,12.245,12.442,12.196,12.255,1384400.0
2023-09-12,12.284,12.65,12.284,12.502,1574100.0
2023-09-13,12.502,12.896,12.502,12.738,2099300.0
2023-09-14,12.9,12.9,12.36,12.49,2548600.0
2023-09-15,12.45,12.63,12.35,12.43,1515000.0
2023-09-16,12.45,12.63,12.35,12.43,1515000.0
2023-09-17,12.45,12.63,12.35,12.43,1515000.0
2023-09-18,12.43,12.43,12.19,12.25,3082100.0
2023-09-19,12.25,12.47,12.2,12.39,1828200.0
2023-09-20,12.37,12.76,12.37,12.58,1790800.0
2023-09-21,12.41,12.61,12.38,12.47,1671700.0
2023-09-22,12.5,12.74,12.33,12.33,1485200.0
2023-09-23,12.5,12.74,12.33,12.33,1485200.0
2023-09-24,12.5,12.74,12.33,12.33,1485200.0
2023-09-25,12.3,12.52,12.29,12.34,2158400.0
2023-09-26,12.32,12.4,12.1,12.1,1721700.0
2023-09-27,12.11,12.27,12.0,12.11,1473000.0
2023-09-28,12.13,12.3,12.11,12.25,1219400.0
2023-09-29,12.36,12.59,12.27,12.31,1125700.0
2023-09-30,12.36,12.59,12.27,12.31,1125700.0
2023-10-01,12.36,12.59,12.27,12.31,1125700.0
2023-10-02,12.31,12.31,11.91,11.99,1698100.0
2023-10-03,11.87,12.03,11.76,11.87,1667100.0
2023-10-04,11.99,12.03,11.81,11.93,979400.0
2023-10-05,11.87,12.1,11.71,11.73,1314900.0
2023-10-06,11.7,12.07,11.61,11.9,1660400.0
2023-10-07,11.7,12.07,11.61,11.9,1660400.0
2023-10-08,11.7,12.07,11.61,11.9,1660400.0
2023-10-09,11.85,11.85,11.47,11.59,2417600.0
2023-10-10,11.63,11.79,11.53,11.53,1903200.0
2023-10-11,11.7,11.77,11.53,11.56,1199400.0
2023-10-12,11.7,11.77,11.53,11.56,1199400.0
2023-10-13,11.55,11.63,11.44,11.47,1644600.0
2023-10-14,11.55,11.63,11.44,11.47,1644600.0
2023-10-15,11.55,11.63,11.44,11.47,1644600.0
2023-10-16,11.55,11.55,11.38,11.44,2006400.0
2023-10-17,11.38,11.62,11.26,11.32,2514100.0
2023-10-18,11.23,11.32,11.09,11.14,2349900.0
2023-10-19,11.14,11.39,11.14,11.21,1475700.0
2023-10-20,11.14,11.26,11.0,11.0,2242900.0
2023-10-21,11.14,11.26,11.0,11.0,2242900.0
2023-10-22,11.14,11.26,11.0,11.0,2242900.0
2023-10-23,10.96,11.1,10.91,11.0,2083800.0
2023-10-24,11.08,11.09,10.85,10.85,3347800.0
2023-10-25,10.86,10.93,10.62,10.63,3318300.0
2023-10-26,10.63,11.11,10.63,10.93,3984400.0
2023-10-27,10.99,11.04,10.79,10.91,2375700.0
2023-10-28,10.99,11.04,10.79,10.91,2375700.0
2023-10-29,10.99,11.04,10.79,10.91,2375700.0
2023-10-30,11.0,11.0,10.77,10.93,1665500.0
2023-10-31,10.92,11.08,10.81,10.9,1467500.0
2023-11-01,10.93,11.02,10.83,10.9,2534400.0
2023-11-02,10.93,11.02,10.83,10.9,2534400.0
2023-11-03,11.03,11.44,11.0,11.29,2093900.0
2023-11-04,11.03,11.44,11.0,11.29,2093900.0
2023-11-05,11.03,11.44,11.0,11.29,2093900.0
2023-11-06,11.27,11.39,10.94,11.12,1935300.0
2023-11-07,11.01,11.21,11.01,11.13,2184500.0
2023-11-08,11.11,11.39,11.11,11.29,2071100.0
2023-11-09,11.3,11.59,11.22,11.35,2669200.0
2023-11-10,11.36,11.73,11.36,11.7,1746400.0
2023-11-11,11.36,11.73,11.36,11.7,1746400.0
2023-11-12,11.36,11.73,11.36,11.7,1746400.0
2023-11-13,11.7,11.76,11.4,11.44,1726300.0
2023-11-14,10.91,11.75,10.9,11.41,2956900.0
2023-11-15,10.91,11.75,10.9,11.41,2956900.0
2023-11-16,11.41,11.71,11.41,11.69,2695100.0
2023-11-17,11.69,11.82,11.51,11.56,1674800.0
2023-11-18,11.69,11.82,11.51,11.56,1674800.0
2023-11-19,11.69,11.82,11.51,11.56,1674800.0
2023-11-20,11.67,11.73,11.49,11.64,2005400.0
2023-11-21,11.64,11.68,11.33,11.41,1877500.0
2023-11-22,11.46,11.65,11.39,11.48,1989900.0
2023-11-23,11.5,11.73,11.42,11.55,711600.0
2023-11-24,11.57,11.6,11.31,11.4,1592400.0
2023-11-25,11.57,11.6,11.31,11.4,1592400.0
2023-11-26,11.57,11.6,11.31,11.4,1592400.0
2023-11-27,11.4,11.57,11.34,11.48,1437400.0
2023-11-28,11.48,11.93,11.48,11.87,2020100.0
2023-11-29,11.97,12.18,11.83,12.07,1986900.0
2023-11-30,12.1,12.15,11.95,12.09,1491200.0
2023-12-01,12.09,12.31,12.0,12.13,2581800.0
2023-12-02,12.09,12.31,12.0,12.13,2581800.0
2023-12-03,12.09,12.31,12.0,12.13,2581800.0
2023-12-04,12.13,12.2,11.97,12.13,1095300.0
2023-12-05,12.13,12.47,12.06,12.41,1494200.0
2023-12-06,12.49,12.5,12.29,12.29,1063900.0
2023-12-07,12.33,12.35,12.14,12.22,1162900.0
2023-12-08,12.22,12.25,12.04,12.22,1377200.0
2023-12-09,12.22,12.25,12.04,12.22,1377200.0
2023-12-10,12.22,12.25,12.04,12.22,1377200.0
2023-12-11,12.22,12.22,11.76,12.05,1812200.0
2023-12-12,12.11,12.17,11.96,12.1,1329100.0
2023-12-13,12.15,12.4,12.08,12.36,1881400.0
2023-12-14,12.37,12.61,12.35,12.61,1786200.0
2023-12-15,12.65,12.79,12.46,12.75,1522100.0
2023-12-16,12.65,12.79,12.46,12.75,1522100.0
2023-12-17,12.65,12.79,12.46,12.75,1522100.0
2023-12-18,12.75,12.82,12.52,12.68,1583000.0
2023-12-19,13.0,13.28,12.71,12.85,2767600.0
2023-12-20,12.9,12.95,12.71,12.86,1423800.0
2023-12-21,12.96,12.98,12.84,12.93,989300.0
2023-12-22,12.92,13.02,12.82,13.02,844100.0
2023-12-23,12.92,13.02,12.82,13.02,844100.0
2023-12-24,12.92,13.02,12.82,13.02,844100.0
2023-12-25,12.92,13.02,12.82,13.02,844100.0
2023-12-26,13.03,13.15,12.98,13.06,719000.0
2023-12-27,13.06,13.19,12.98,13.19,724600.0
2023-12-28,13.2,13.35,13.1,13.35,1127500.0
2023-12-29,13.2,13.35,13.1,13.35,1127500.0
2023-12-30,13.2,13.35,13.1,13.35,1127500.0
2023-12-31,13.2,13.35,13.1,13.35,1127500.0
2024-01-01,13.2,13.35,13.1,13.35,1127500.0
2024-01-02,13.3,13.34,12.78,12.83,1826800.0
2024-01-03,12.77,13.03,12.66,12.93,951900.0
2024-01-04,12.94,12.97,12.65,12.82,1221500.0
2024-01-05,12.85,13.29,12.71,13.24,1448600.0
2024-01-06,12.85,13.29,12.71,13.24,1448600.0
2024-01-07,12.85,13.29,12.71,13.24,1448600.0
2024-01-08,13.24,13.47,13.06,13.44,1104600.0
