,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity
2014-11-23,5579.0,5595.0,5549.0,5556.0,1345800.0
2014-11-24,5572.0,5717.0,5572.0,5664.0,4143300.0
2014-11-25,5618.0,5679.0,5610.0,5671.0,2623300.0
2014-11-26,5610.0,5740.0,5610.0,5733.0,2902600.0
2014-11-27,5733.0,5894.0,5733.0,5825.0,3012600.0
2014-11-28,5763.0,5878.0,5710.0,5832.0,4136000.0
2014-11-29,5763.0,5878.0,5710.0,5832.0,4136000.0
2014-11-30,5763.0,5878.0,5710.0,5832.0,4136000.0
2014-12-01,5794.0,5794.0,5633.0,5641.0,1689600.0
2014-12-02,5671.0,5717.0,5533.0,5556.0,2511600.0
2014-12-03,5556.0,5602.0,5487.0,5503.0,2217600.0
2014-12-04,5518.0,5756.0,5457.0,5618.0,2897700.0
2014-12-05,5671.0,5671.0,5503.0,5518.0,2941000.0
2014-12-06,5671.0,5671.0,5503.0,5518.0,2941000.0
2014-12-07,5671.0,5671.0,5503.0,5518.0,2941000.0
2014-12-08,5518.0,5564.0,5418.0,5510.0,1872800.0
2014-12-09,5457.0,5495.0,5426.0,5426.0,1086800.0
2014-12-10,5395.0,5441.0,5074.0,5120.0,4508200.0
2014-12-11,5058.0,5058.0,4836.0,4936.0,7035900.0
2014-12-12,4905.0,5028.0,4844.0,4997.0,4321400.0
2014-12-13,4905.0,5028.0,4844.0,4997.0,4321400.0
2014-12-14,4905.0,5028.0,4844.0,4997.0,4321400.0
2014-12-15,4966.0,4966.0,4867.0,4905.0,3004600.0
2014-12-16,4828.0,4844.0,4683.0,4690.0,4306400.0
2014-12-17,4752.0,4798.0,4675.0,4675.0,3417200.0
2014-12-18,4752.0,4767.0,4614.0,4690.0,1977700.0
2014-12-19,4752.0,4821.0,4698.0,4813.0,4235300.0
2014-12-20,4752.0,4821.0,4698.0,4813.0,4235300.0
2014-12-21,4752.0,4821.0,4698.0,4813.0,4235300.0
2014-12-22,4859.0,4920.0,4798.0,4798.0,1339200.0
2014-12-23,4721.0,4851.0,4721.0,4775.0,2080200.0
2014-12-24,4828.0,4828.0,4775.0,4782.0,638800.0
2014-12-25,4828.0,4828.0,4775.0,4782.0,638800.0
2014-12-26,4828.0,4828.0,4775.0,4782.0,638800.0
2014-12-27,4828.0,4828.0,4775.0,4782.0,638800.0
2014-12-28,4828.0,4828.0,4775.0,4782.0,638800.0
2014-12-29,4821.0,4821.0,4721.0,4736.0,650700.0
2014-12-30,4736.0,4752.0,4698.0,4713.0,865300.0
2014-12-31,4736.0,4752.0,4698.0,4713.0,865300.0
2015-01-01,4736.0,4752.0,4698.0,4713.0,865300.0
2015-01-02,4775.0,4882.0,4721.0,4874.0,862800.0
2015-01-03,4775.0,4882.0,4721.0,4874.0,862800.0
2015-01-04,4775.0,4882.0,4721.0,4874.0,862800.0
2015-01-05,4874.0,4974.0,4698.0,4752.0,1814200.0
2015-01-06,4660.0,4675.0,4445.0,4468.0,3432100.0
2015-01-07,4384.0,4522.0,4376.0,4430.0,1596100.0
2015-01-08,4468.0,4483.0,4430.0,4437.0,874200.0
2015-01-09,4460.0,4706.0,4460.0,4706.0,2814200.0
2015-01-10,4460.0,4706.0,4460.0,4706.0,2814200.0
2015-01-11,4460.0,4706.0,4460.0,4706.0,2814200.0
2015-01-12,4706.0,4706.0,4476.0,4483.0,1862300.0
2015-01-13,4445.0,4514.0,4430.0,4468.0,1252500.0
2015-01-14,4552.0,4805.0,4529.0,4591.0,4737600.0
2015-01-15,4660.0,4744.0,4621.0,4652.0,1612600.0
2015-01-16,4652.0,4675.0,4552.0,4568.0,1508200.0
2015-01-17,4652.0,4675.0,4552.0,4568.0,1508200.0
2015-01-18,4652.0,4675.0,4552.0,4568.0,1508200.0
2015-01-19,4660.0,4660.0,4568.0,4568.0,718300.0
2015-01-20,4629.0,4660.0,4552.0,4637.0,987800.0
2015-01-21,4675.0,4675.0,4598.0,4652.0,885600.0
2015-01-22,4667.0,4713.0,4629.0,4698.0,1458500.0
2015-01-23,4721.0,4744.0,4629.0,4652.0,2165100.0
2015-01-24,4721.0,4744.0,4629.0,4652.0,2165100.0
2015-01-25,4721.0,4744.0,4629.0,4652.0,2165100.0
2015-01-26,4606.0,4667.0,4591.0,4606.0,941400.0
2015-01-27,4644.0,4698.0,4606.0,4698.0,505800.0
2015-01-28,4675.0,4744.0,4644.0,4721.0,734500.0
2015-01-29,4706.0,4836.0,4675.0,4798.0,1625700.0
2015-01-30,4813.0,5135.0,4813.0,5135.0,4086500.0
2015-01-31,4813.0,5135.0,4813.0,5135.0,4086500.0
2015-02-01,4813.0,5135.0,4813.0,5135.0,4086500.0
2015-02-02,5058.0,5112.0,5020.0,5043.0,838500.0
2015-02-03,5089.0,5196.0,5074.0,5104.0,832600.0
2015-02-04,5166.0,5181.0,5020.0,5104.0,1380700.0
2015-02-05,5058.0,5058.0,4928.0,5005.0,969400.0
2015-02-06,5043.0,5120.0,5043.0,5089.0,1476300.0
2015-02-07,5043.0,5120.0,5043.0,5089.0,1476300.0
2015-02-08,5043.0,5120.0,5043.0,5089.0,1476300.0
2015-02-09,5120.0,5120.0,5028.0,5043.0,529100.0
2015-02-10,5081.0,5150.0,5066.0,5150.0,1371700.0
2015-02-11,5135.0,5288.0,5112.0,5242.0,1864500.0
2015-02-12,5235.0,5365.0,5212.0,5334.0,1701000.0
2015-02-13,5373.0,5457.0,5365.0,5388.0,2613800.0
2015-02-14,5373.0,5457.0,5365.0,5388.0,2613800.0
2015-02-15,5373.0,5457.0,5365.0,5388.0,2613800.0
2015-02-16,5426.0,5457.0,5380.0,5418.0,1288000.0
2015-02-17,5418.0,5656.0,5395.0,5648.0,3637100.0
2015-02-18,5702.0,5702.0,5579.0,5648.0,2543100.0
2015-02-19,5702.0,5702.0,5579.0,5648.0,2543100.0
2015-02-20,5641.0,5664.0,5579.0,5579.0,647400.0
2015-02-21,5641.0,5664.0,5579.0,5579.0,647400.0
2015-02-22,5641.0,5664.0,5579.0,5579.0,647400.0
2015-02-23,5572.0,5572.0,5434.0,5441.0,895600.0
2015-02-24,5365.0,5365.0,5120.0,5120.0,2685700.0
2015-02-25,5120.0,5120.0,4982.0,5120.0,1916700.0
2015-02-26,5120.0,5204.0,5051.0,5097.0,1245200.0
2015-02-27,5058.0,5219.0,5005.0,5181.0,2163200.0
2015-02-28,5058.0,5219.0,5005.0,5181.0,2163200.0
2015-03-01,5058.0,5219.0,5005.0,5181.0,2163200.0
2015-03-02,5212.0,5418.0,5212.0,5373.0,2383800.0
2015-03-03,5380.0,5518.0,5327.0,5365.0,3196300.0
2015-03-04,5242.0,5334.0,5150.0,5212.0,976600.0
2015-03-05,5235.0,5258.0,5150.0,5181.0,864800.0
2015-03-06,5258.0,5296.0,5189.0,5242.0,758700.0
2015-03-07,5258.0,5296.0,5189.0,5242.0,758700.0
2015-03-08,5258.0,5296.0,5189.0,5242.0,758700.0
2015-03-09,5212.0,5212.0,5097.0,5150.0,740700.0
2015-03-10,5150.0,5150.0,4989.0,5135.0,1311900.0
2015-03-11,5058.0,5058.0,5005.0,5020.0,824200.0
2015-03-12,5012.0,5227.0,5012.0,5196.0,1672000.0
2015-03-13,5212.0,5311.0,5166.0,5304.0,1486600.0
2015-03-14,5212.0,5311.0,5166.0,5304.0,1486600.0
2015-03-15,5212.0,5311.0,5166.0,5304.0,1486600.0
2015-03-16,5265.0,5365.0,5150.0,5150.0,925000.0
2015-03-17,5150.0,5235.0,5074.0,5074.0,1060800.0
2015-03-18,5058.0,5150.0,5051.0,5089.0,1247200.0
2015-03-19,5150.0,5273.0,5150.0,5219.0,2175200.0
2015-03-20,5219.0,5457.0,5204.0,5411.0,6974600.0
2015-03-21,5219.0,5457.0,5204.0,5411.0,6974600.0
2015-03-22,5219.0,5457.0,5204.0,5411.0,6974600.0
2015-03-23,5426.0,5487.0,5327.0,5380.0,1334600.0
2015-03-24,5380.0,5441.0,5342.0,5411.0,952400.0
2015-03-25,5411.0,5426.0,5281.0,5304.0,761300.0
2015-03-26,5304.0,5357.0,5127.0,5250.0,673700.0
2015-03-27,5212.0,5304.0,5150.0,5258.0,662300.0
2015-03-28,5212.0,5304.0,5150.0,5258.0,662300.0
2015-03-29,5212.0,5304.0,5150.0,5258.0,662300.0
2015-03-30,5304.0,5403.0,5227.0,5380.0,1142400.0
2015-03-31,5426.0,5449.0,5181.0,5181.0,1467600.0
2015-04-01,5273.0,5304.0,5058.0,5104.0,2046300.0
2015-04-02,5173.0,5196.0,5135.0,5150.0,1272300.0
2015-04-03,5173.0,5196.0,5135.0,5150.0,1272300.0
2015-04-04,5173.0,5196.0,5135.0,5150.0,1272300.0
2015-04-05,5173.0,5196.0,5135.0,5150.0,1272300.0
2015-04-06,5158.0,5227.0,5158.0,5173.0,1037700.0
2015-04-07,5219.0,5250.0,5143.0,5196.0,957400.0
2015-04-08,5212.0,5235.0,5127.0,5150.0,1599100.0
2015-04-09,5228.0,5236.0,5165.0,5181.0,1645400.0
2015-04-10,5181.0,5212.0,5021.0,5045.0,1653000.0
2015-04-11,5181.0,5212.0,5021.0,5045.0,1653000.0
2015-04-12,5181.0,5212.0,5021.0,5045.0,1653000.0
2015-04-13,5053.0,5117.0,4782.0,4798.0,1893200.0
2015-04-14,4782.0,4830.0,4750.0,4782.0,1115700.0
2015-04-15,4782.0,4925.0,4702.0,4925.0,1839800.0
2015-04-16,4973.0,5005.0,4822.0,4822.0,1664100.0
2015-04-17,4846.0,4902.0,4782.0,4798.0,1388900.0
2015-04-18,4846.0,4902.0,4782.0,4798.0,1388900.0
2015-04-19,4846.0,4902.0,4782.0,4798.0,1388900.0
2015-04-20,4830.0,4830.0,4734.0,4774.0,992900.0
2015-04-21,4798.0,4862.0,4718.0,4830.0,1146400.0
2015-04-22,4798.0,4910.0,4758.0,4910.0,988700.0
2015-04-23,4910.0,4910.0,4647.0,4647.0,2810900.0
2015-04-24,4655.0,4750.0,4655.0,4694.0,854600.0
2015-04-25,4655.0,4750.0,4655.0,4694.0,854600.0
2015-04-26,4655.0,4750.0,4655.0,4694.0,854600.0
2015-04-27,4662.0,4734.0,4376.0,4376.0,2100500.0
2015-04-28,4384.0,4431.0,4192.0,4391.0,1520800.0
2015-04-29,4399.0,4447.0,4240.0,4280.0,1399800.0
2015-04-30,4208.0,4288.0,4017.0,4017.0,2627800.0
2015-05-01,4208.0,4288.0,4017.0,4017.0,2627800.0
2015-05-02,4208.0,4288.0,4017.0,4017.0,2627800.0
2015-05-03,4208.0,4288.0,4017.0,4017.0,2627800.0
2015-05-04,4081.0,4136.0,3993.0,4113.0,1369200.0
2015-05-05,4176.0,4336.0,4160.0,4288.0,1572300.0
2015-05-06,4288.0,4320.0,4176.0,4216.0,2035500.0
2015-05-07,4184.0,4320.0,4184.0,4248.0,1155500.0
2015-05-08,4312.0,4487.0,4272.0,4487.0,2065000.0
2015-05-09,4312.0,4487.0,4272.0,4487.0,2065000.0
2015-05-10,4312.0,4487.0,4272.0,4487.0,2065000.0
2015-05-11,4527.0,4782.0,4527.0,4782.0,2003300.0
2015-05-12,4758.0,4933.0,4694.0,4894.0,2922600.0
2015-05-13,4846.0,4957.0,4782.0,4782.0,2427500.0
2015-05-14,4846.0,4957.0,4782.0,4782.0,2427500.0
2015-05-15,4655.0,4957.0,4296.0,4846.0,7898500.0
2015-05-16,4655.0,4957.0,4296.0,4846.0,7898500.0
2015-05-17,4655.0,4957.0,4296.0,4846.0,7898500.0
2015-05-18,4766.0,4886.0,4750.0,4782.0,1207600.0
2015-05-19,4814.0,4814.0,4694.0,4750.0,1605800.0
2015-05-20,4734.0,4806.0,4734.0,4750.0,1588300.0
2015-05-21,4782.0,4782.0,4702.0,4718.0,966400.0
2015-05-22,4718.0,4766.0,4718.0,4718.0,363800.0
2015-05-23,4718.0,4766.0,4718.0,4718.0,363800.0
2015-05-24,4718.0,4766.0,4718.0,4718.0,363800.0
2015-05-25,4734.0,4758.0,4662.0,4694.0,344000.0
2015-05-26,4694.0,4798.0,4655.0,4670.0,2700200.0
2015-05-27,4631.0,4774.0,4511.0,4615.0,3125700.0
2015-05-28,4686.0,4702.0,4575.0,4575.0,2599700.0
2015-05-29,4559.0,4591.0,4296.0,4304.0,33955100.0
2015-05-30,4559.0,4591.0,4296.0,4304.0,33955100.0
2015-05-31,4559.0,4591.0,4296.0,4304.0,33955100.0
2015-06-01,4304.0,4336.0,4208.0,4280.0,1820800.0
2015-06-02,4304.0,4336.0,4208.0,4280.0,1820800.0
2015-06-03,4368.0,4415.0,4168.0,4264.0,7472100.0
2015-06-04,4224.0,4280.0,4089.0,4089.0,3523200.0
2015-06-05,4017.0,4160.0,4017.0,4136.0,1749800.0
2015-06-06,4017.0,4160.0,4017.0,4136.0,1749800.0
2015-06-07,4017.0,4160.0,4017.0,4136.0,1749800.0
2015-06-08,4152.0,4224.0,4121.0,4192.0,2166100.0
2015-06-09,4176.0,4184.0,4065.0,4113.0,2577000.0
2015-06-10,4113.0,4272.0,4113.0,4176.0,1584400.0
2015-06-11,4192.0,4232.0,4089.0,4144.0,3075200.0
2015-06-12,4144.0,4200.0,4128.0,4176.0,1036800.0
2015-06-13,4144.0,4200.0,4128.0,4176.0,1036800.0
2015-06-14,4144.0,4200.0,4128.0,4176.0,1036800.0
2015-06-15,4160.0,4192.0,4160.0,4176.0,1223900.0
2015-06-16,4152.0,4216.0,4049.0,4184.0,2395900.0
2015-06-17,4184.0,4288.0,4184.0,4232.0,2115600.0
2015-06-18,4352.0,4352.0,4192.0,4208.0,780000.0
2015-06-19,4176.0,4256.0,4176.0,4240.0,1378300.0
2015-06-20,4176.0,4256.0,4176.0,4240.0,1378300.0
2015-06-21,4176.0,4256.0,4176.0,4240.0,1378300.0
2015-06-22,4208.0,4240.0,4200.0,4208.0,270100.0
2015-06-23,4240.0,4272.0,4184.0,4272.0,1071400.0
2015-06-24,4240.0,4272.0,4200.0,4200.0,839700.0
2015-06-25,4240.0,4240.0,4168.0,4224.0,1073800.0
2015-06-26,4224.0,4264.0,4184.0,4240.0,694300.0
2015-06-27,4224.0,4264.0,4184.0,4240.0,694300.0
2015-06-28,4224.0,4264.0,4184.0,4240.0,694300.0
2015-06-29,4240.0,4240.0,4160.0,4216.0,773500.0
2015-06-30,4176.0,4232.0,4097.0,4097.0,1070400.0
2015-07-01,4121.0,4176.0,4097.0,4097.0,238400.0
2015-07-02,4113.0,4176.0,4097.0,4128.0,360800.0
2015-07-03,4089.0,4200.0,4089.0,4192.0,155600.0
2015-07-04,4089.0,4200.0,4089.0,4192.0,155600.0
2015-07-05,4089.0,4200.0,4089.0,4192.0,155600.0
2015-07-06,4105.0,4192.0,4097.0,4113.0,272300.0
2015-07-07,4113.0,4128.0,4049.0,4081.0,406600.0
2015-07-08,4017.0,4033.0,3889.0,3889.0,1162600.0
2015-07-09,3826.0,3826.0,3618.0,3682.0,1498400.0
2015-07-10,3650.0,3730.0,3650.0,3666.0,496400.0
2015-07-11,3650.0,3730.0,3650.0,3666.0,496400.0
2015-07-12,3650.0,3730.0,3650.0,3666.0,496400.0
2015-07-13,3682.0,3722.0,3587.0,3634.0,580300.0
2015-07-14,3698.0,3698.0,3602.0,3602.0,555300.0
2015-07-15,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-16,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-17,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-18,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-19,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-20,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-21,3602.0,3610.0,3515.0,3515.0,475400.0
2015-07-22,3475.0,3475.0,3220.0,3236.0,2154900.0
2015-07-23,3284.0,3371.0,3268.0,3308.0,1417400.0
2015-07-24,3331.0,3331.0,3180.0,3196.0,971600.0
2015-07-25,3331.0,3331.0,3180.0,3196.0,971600.0
2015-07-26,3331.0,3331.0,3180.0,3196.0,971600.0
2015-07-27,3156.0,3244.0,3156.0,3188.0,814900.0
2015-07-28,3156.0,3260.0,3132.0,3236.0,1258200.0
2015-07-29,3268.0,3292.0,3180.0,3180.0,1136200.0
2015-07-30,3180.0,3236.0,3132.0,3180.0,533500.0
2015-07-31,3228.0,3228.0,3037.0,3100.0,1666000.0
2015-08-01,3228.0,3228.0,3037.0,3100.0,1666000.0
2015-08-02,3228.0,3228.0,3037.0,3100.0,1666000.0
2015-08-03,3092.0,3108.0,3029.0,3100.0,364200.0
2015-08-04,3053.0,3252.0,3037.0,3220.0,812800.0
2015-08-05,3252.0,3459.0,3252.0,3443.0,2205900.0
2015-08-06,3387.0,3459.0,3379.0,3443.0,724600.0
2015-08-07,3387.0,3395.0,3268.0,3284.0,343200.0
2015-08-08,3387.0,3395.0,3268.0,3284.0,343200.0
2015-08-09,3387.0,3395.0,3268.0,3284.0,343200.0
2015-08-10,3188.0,3252.0,3116.0,3116.0,341700.0
2015-08-11,3172.0,3196.0,3060.0,3092.0,552300.0
2015-08-12,3060.0,3076.0,2997.0,3029.0,577900.0
2015-08-13,3029.0,3076.0,2997.0,3045.0,952700.0
2015-08-14,2997.0,3045.0,2957.0,3029.0,1135600.0
2015-08-15,2997.0,3045.0,2957.0,3029.0,1135600.0
2015-08-16,2997.0,3045.0,2957.0,3029.0,1135600.0
2015-08-17,2997.0,3045.0,2957.0,3029.0,1135600.0
2015-08-18,2997.0,3045.0,2957.0,2981.0,1800400.0
2015-08-19,2933.0,2981.0,2893.0,2917.0,1528000.0
2015-08-20,2901.0,2901.0,2797.0,2837.0,1404200.0
2015-08-21,2805.0,2845.0,2734.0,2790.0,1704000.0
2015-08-22,2805.0,2845.0,2734.0,2790.0,1704000.0
2015-08-23,2805.0,2845.0,2734.0,2790.0,1704000.0
2015-08-24,2710.0,2710.0,2542.0,2686.0,920500.0
2015-08-25,2630.0,2869.0,2566.0,2774.0,1676800.0
2015-08-26,2774.0,2941.0,2750.0,2869.0,2067700.0
2015-08-27,2885.0,2973.0,2869.0,2917.0,1142300.0
2015-08-28,3029.0,3092.0,2925.0,2997.0,2036800.0
2015-08-29,3029.0,3092.0,2925.0,2997.0,2036800.0
2015-08-30,3029.0,3092.0,2925.0,2997.0,2036800.0
2015-08-31,3060.0,3092.0,2981.0,2981.0,2779200.0
2015-09-01,2981.0,3045.0,2909.0,2909.0,1851500.0
2015-09-02,2869.0,2885.0,2726.0,2750.0,5672400.0
2015-09-03,2774.0,2797.0,2766.0,2790.0,1027900.0
2015-09-04,2790.0,2790.0,2742.0,2750.0,864400.0
2015-09-05,2790.0,2790.0,2742.0,2750.0,864400.0
2015-09-06,2790.0,2790.0,2742.0,2750.0,864400.0
2015-09-07,2742.0,2742.0,2630.0,2654.0,401800.0
2015-09-08,2646.0,2654.0,2582.0,2622.0,669400.0
2015-09-09,2646.0,2909.0,2646.0,2853.0,2019400.0
2015-09-10,2805.0,2805.0,2718.0,2742.0,891600.0
2015-09-11,2877.0,2941.0,2774.0,2925.0,1081900.0
2015-09-12,2877.0,2941.0,2774.0,2925.0,1081900.0
2015-09-13,2877.0,2941.0,2774.0,2925.0,1081900.0
2015-09-14,2941.0,2981.0,2901.0,2957.0,481900.0
2015-09-15,2965.0,3100.0,2933.0,3029.0,2192700.0
2015-09-16,3045.0,3076.0,2933.0,2933.0,1612100.0
2015-09-17,2965.0,3021.0,2869.0,2933.0,1617400.0
2015-09-18,2941.0,3045.0,2877.0,3045.0,1222800.0
2015-09-19,2941.0,3045.0,2877.0,3045.0,1222800.0
2015-09-20,2941.0,3045.0,2877.0,3045.0,1222800.0
2015-09-21,3029.0,3132.0,2949.0,3060.0,580300.0
2015-09-22,3124.0,3124.0,3068.0,3076.0,310100.0
2015-09-23,3060.0,3068.0,3029.0,3029.0,564900.0
2015-09-24,3060.0,3068.0,3029.0,3029.0,564900.0
2015-09-25,3076.0,3100.0,2917.0,2917.0,426000.0
2015-09-26,3076.0,3100.0,2917.0,2917.0,426000.0
2015-09-27,3076.0,3100.0,2917.0,2917.0,426000.0
2015-09-28,2965.0,2989.0,2877.0,2877.0,249700.0
2015-09-29,2877.0,3045.0,2837.0,3029.0,753200.0
2015-09-30,3021.0,3156.0,2965.0,3148.0,706100.0
2015-10-01,3148.0,3204.0,3108.0,3124.0,863000.0
2015-10-02,3156.0,3220.0,3084.0,3100.0,1561700.0
2015-10-03,3156.0,3220.0,3084.0,3100.0,1561700.0
2015-10-04,3156.0,3220.0,3084.0,3100.0,1561700.0
2015-10-05,3108.0,3244.0,3108.0,3188.0,1493600.0
2015-10-06,3244.0,3268.0,3228.0,3244.0,1736100.0
2015-10-07,3268.0,3539.0,3252.0,3491.0,2434300.0
2015-10-08,3523.0,3634.0,3379.0,3427.0,2356200.0
2015-10-09,3565.0,3651.0,3539.0,3599.0,3603200.0
2015-10-10,3565.0,3651.0,3539.0,3599.0,3603200.0
2015-10-11,3565.0,3651.0,3539.0,3599.0,3603200.0
2015-10-12,3702.0,3805.0,3651.0,3668.0,1753600.0
2015-10-13,3753.0,3753.0,3642.0,3668.0,896200.0
2015-10-14,3753.0,3753.0,3642.0,3668.0,896200.0
2015-10-15,3685.0,3736.0,3642.0,3668.0,1366200.0
2015-10-16,3599.0,3685.0,3471.0,3471.0,1805600.0
2015-10-17,3599.0,3685.0,3471.0,3471.0,1805600.0
2015-10-18,3599.0,3685.0,3471.0,3471.0,1805600.0
2015-10-19,3471.0,3479.0,3342.0,3376.0,1230200.0
2015-10-20,3411.0,3496.0,3368.0,3394.0,3493500.0
2015-10-21,3394.0,3454.0,3274.0,3291.0,2875900.0
2015-10-22,3325.0,3325.0,3239.0,3239.0,910800.0
2015-10-23,3282.0,3291.0,3188.0,3222.0,1107400.0
2015-10-24,3282.0,3291.0,3188.0,3222.0,1107400.0
2015-10-25,3282.0,3291.0,3188.0,3222.0,1107400.0
2015-10-26,3222.0,3274.0,3222.0,3248.0,856100.0
2015-10-27,3274.0,3299.0,3214.0,3214.0,1344500.0
2015-10-28,3188.0,3205.0,3016.0,3034.0,2579200.0
2015-10-29,3034.0,3059.0,2879.0,2888.0,1959700.0
2015-10-30,2888.0,2991.0,2888.0,2905.0,1312800.0
2015-10-31,2888.0,2991.0,2888.0,2905.0,1312800.0
2015-11-01,2888.0,2991.0,2888.0,2905.0,1312800.0
2015-11-02,2905.0,2956.0,2896.0,2931.0,1145200.0
2015-11-03,2948.0,2982.0,2939.0,2956.0,1476200.0
2015-11-04,2965.0,3059.0,2965.0,3016.0,1209600.0
2015-11-05,3034.0,3034.0,2922.0,2948.0,745600.0
2015-11-06,2982.0,2991.0,2922.0,2948.0,573400.0
2015-11-07,2982.0,2991.0,2922.0,2948.0,573400.0
2015-11-08,2982.0,2991.0,2922.0,2948.0,573400.0
2015-11-09,2931.0,2939.0,2777.0,2785.0,1070100.0
2015-11-10,2785.0,2828.0,2717.0,2759.0,1264100.0
2015-11-11,2725.0,2734.0,2639.0,2639.0,1522400.0
2015-11-12,2614.0,2665.0,2614.0,2614.0,785600.0
2015-11-13,2622.0,2622.0,2451.0,2485.0,1139500.0
2015-11-14,2622.0,2622.0,2451.0,2485.0,1139500.0
2015-11-15,2622.0,2622.0,2451.0,2485.0,1139500.0
2015-11-16,2468.0,2468.0,2382.0,2382.0,1148300.0
2015-11-17,2434.0,2468.0,2408.0,2468.0,828500.0
2015-11-18,2468.0,2554.0,2442.0,2545.0,910300.0
2015-11-19,2579.0,2614.0,2502.0,2537.0,1048500.0
2015-11-20,2605.0,2605.0,2485.0,2545.0,1216400.0
2015-11-21,2605.0,2605.0,2485.0,2545.0,1216400.0
2015-11-22,2605.0,2605.0,2485.0,2545.0,1216400.0
2015-11-23,2537.0,2545.0,2451.0,2485.0,245500.0
2015-11-24,2485.0,2494.0,2399.0,2408.0,808300.0
2015-11-25,2425.0,2459.0,2408.0,2408.0,453400.0
2015-11-26,2425.0,2442.0,2417.0,2417.0,521600.0
2015-11-27,2425.0,2442.0,2399.0,2408.0,592400.0
2015-11-28,2425.0,2442.0,2399.0,2408.0,592400.0
2015-11-29,2425.0,2442.0,2399.0,2408.0,592400.0
2015-11-30,2382.0,2408.0,2314.0,2314.0,1227000.0
2015-12-01,2314.0,2348.0,2185.0,2220.0,3045700.0
2015-12-02,2245.0,2322.0,2228.0,2297.0,1697200.0
2015-12-03,2279.0,2297.0,2237.0,2262.0,433600.0
2015-12-04,2245.0,2331.0,2237.0,2279.0,576300.0
2015-12-05,2245.0,2331.0,2237.0,2279.0,576300.0
2015-12-06,2245.0,2331.0,2237.0,2279.0,576300.0
2015-12-07,2305.0,2305.0,2245.0,2262.0,549400.0
2015-12-08,2262.0,2262.0,2134.0,2185.0,1148500.0
2015-12-09,2262.0,2262.0,2134.0,2185.0,1148500.0
2015-12-10,2142.0,2151.0,2022.0,2031.0,1899100.0
2015-12-11,2040.0,2057.0,1937.0,1997.0,1000300.0
2015-12-12,2040.0,2057.0,1937.0,1997.0,1000300.0
2015-12-13,2040.0,2057.0,1937.0,1997.0,1000300.0
2015-12-14,1937.0,1997.0,1920.0,1954.0,1132900.0
2015-12-15,1937.0,1997.0,1920.0,1980.0,1513000.0
2015-12-16,1988.0,2082.0,1988.0,2005.0,1857200.0
2015-12-17,2014.0,2100.0,1997.0,2057.0,2212500.0
2015-12-18,2057.0,2057.0,1894.0,1894.0,1616500.0
2015-12-19,2057.0,2057.0,1894.0,1894.0,1616500.0
2015-12-20,2057.0,2057.0,1894.0,1894.0,1616500.0
2015-12-21,1937.0,1971.0,1920.0,1920.0,690500.0
2015-12-22,1937.0,1988.0,1920.0,1937.0,1260000.0
2015-12-23,1954.0,1971.0,1920.0,1937.0,1261400.0
2015-12-24,1954.0,1971.0,1920.0,1937.0,1261400.0
2015-12-25,1954.0,1971.0,1920.0,1937.0,1261400.0
2015-12-26,1954.0,1971.0,1920.0,1937.0,1261400.0
2015-12-27,1954.0,1971.0,1920.0,1937.0,1261400.0
2015-12-28,1962.0,2022.0,1945.0,1997.0,863800.0
2015-12-29,1997.0,2005.0,1945.0,1971.0,799900.0
2015-12-30,1988.0,1997.0,1962.0,1962.0,664000.0
2015-12-31,1988.0,1997.0,1962.0,1962.0,664000.0
2016-01-01,1988.0,1997.0,1962.0,1962.0,664000.0
2016-01-02,1988.0,1997.0,1962.0,1962.0,664000.0
2016-01-03,1988.0,1997.0,1962.0,1962.0,664000.0
2016-01-04,1980.0,2005.0,1954.0,1962.0,1272000.0
2016-01-05,1988.0,2040.0,1962.0,1980.0,1286200.0
2016-01-06,1988.0,2005.0,1962.0,1997.0,423100.0
2016-01-07,1962.0,1988.0,1920.0,1988.0,709400.0
2016-01-08,1928.0,1980.0,1928.0,1971.0,425200.0
2016-01-09,1928.0,1980.0,1928.0,1971.0,425200.0
2016-01-10,1928.0,1980.0,1928.0,1971.0,425200.0
2016-01-11,1962.0,1962.0,1920.0,1945.0,282900.0
2016-01-12,1954.0,1962.0,1902.0,1902.0,426900.0
2016-01-13,1902.0,1954.0,1902.0,1937.0,451500.0
2016-01-14,1902.0,1911.0,1885.0,1894.0,776200.0
2016-01-15,1902.0,1920.0,1851.0,1860.0,484400.0
2016-01-16,1902.0,1920.0,1851.0,1860.0,484400.0
2016-01-17,1902.0,1920.0,1851.0,1860.0,484400.0
2016-01-18,1834.0,1834.0,1782.0,1808.0,534300.0
2016-01-19,1834.0,1834.0,1748.0,1748.0,556700.0
2016-01-20,1740.0,1757.0,1693.0,1698.0,1146500.0
2016-01-21,1698.0,1704.0,1618.0,1628.0,1400300.0
2016-01-22,1680.0,1748.0,1656.0,1740.0,1704600.0
2016-01-23,1680.0,1748.0,1656.0,1740.0,1704600.0
