,RAY Index,RAY Index,RAY Index,RAY Index,RAY Index
2007-09-02,843.6,857.01,843.6,852.976,1872301000.0
2007-09-03,843.6,857.01,843.6,852.976,1872301000.0
2007-09-04,852.96,866.33,852.1,862.194,1925546000.0
2007-09-05,861.88,861.88,849.21,852.585,1993796000.0
2007-09-06,852.47,857.81,849.47,856.02,1815899000.0
2007-09-07,856.02,856.02,838.78,841.415,2021353000.0
2007-09-08,856.02,856.02,838.78,841.415,2021353000.0
2007-09-09,856.02,856.02,838.78,841.415,2021353000.0
2007-09-10,841.39,846.37,831.75,839.337,1885320000.0
2007-09-11,839.33,851.35,839.33,850.82,1839339000.0
2007-09-12,850.61,855.19,847.67,850.479,1859526000.0
2007-09-13,850.43,860.54,850.43,856.849,1785458000.0
2007-09-14,856.85,858.42,850.39,857.697,1670108000.0
2007-09-15,856.85,858.42,850.39,857.697,1670108000.0
2007-09-16,856.85,858.42,850.39,857.697,1670108000.0
2007-09-17,857.69,857.69,850.3,852.733,1510364000.0
2007-09-18,852.72,878.11,852.72,878.1,2294809000.0
2007-09-19,878.08,889.7,878.08,883.858,2311609000.0
2007-09-20,883.7,883.97,876.25,877.95,1758790000.0
2007-09-21,877.95,884.97,877.95,881.869,3007678000.0
2007-09-22,877.95,884.97,877.95,881.869,3007678000.0
2007-09-23,877.95,884.97,877.95,881.869,3007678000.0
2007-09-24,881.87,884.36,875.97,877.103,1890382000.0
2007-09-25,877.09,877.14,870.72,876.622,1857668000.0
2007-09-26,876.45,883.73,876.45,881.687,1846588000.0
2007-09-27,881.64,886.38,881.64,885.843,1609424000.0
2007-09-28,885.83,887.39,880.15,882.785,1854687000.0
2007-09-29,885.83,887.39,880.15,882.785,1854687000.0
2007-09-30,885.83,887.39,880.15,882.785,1854687000.0
2007-10-01,882.78,896.23,882.78,895.218,1979016000.0
2007-10-02,895.21,896.21,892.13,896.032,1702743000.0
2007-10-03,895.88,895.88,889.91,891.81,1716884000.0
2007-10-04,891.8,894.4,890.4,893.704,1521721000.0
2007-10-05,893.49,905.58,893.49,903.358,1768239000.0
2007-10-06,893.49,905.58,893.49,903.358,1768239000.0
2007-10-07,893.49,905.58,893.49,903.358,1768239000.0
2007-10-08,903.36,903.36,898.19,900.325,1268481000.0
2007-10-09,900.31,907.59,899.82,907.578,1680009000.0
2007-10-10,907.5,908.01,902.07,906.478,1624622000.0
2007-10-11,906.42,914.3,896.57,901.065,2106547000.0
2007-10-12,901.06,906.5,901.06,905.668,1647797000.0
2007-10-13,901.06,906.5,901.06,905.668,1647797000.0
2007-10-14,901.06,906.5,901.06,905.668,1647797000.0
2007-10-15,905.66,907.26,893.11,897.71,1847047000.0
2007-10-16,897.71,897.71,890.39,891.598,1840583000.0
2007-10-17,891.52,898.82,884.25,893.161,2086362000.0
2007-10-18,893.14,894.44,887.39,892.734,1818311000.0
2007-10-19,892.73,892.73,869.5,869.693,2500364000.0
2007-10-20,892.73,892.73,869.5,869.693,2500364000.0
2007-10-21,892.73,892.73,869.5,869.693,2500364000.0
2007-10-22,869.68,874.78,863.25,873.879,1943436000.0
2007-10-23,873.88,881.89,872.14,881.713,2003139000.0
2007-10-24,881.7,881.7,864.0,879.089,2413660000.0
2007-10-25,879.08,883.36,869.66,877.516,2423269000.0
2007-10-26,877.52,889.74,877.52,889.606,2163692000.0
2007-10-27,877.52,889.74,877.52,889.606,2163692000.0
2007-10-28,877.52,889.74,877.52,889.606,2163692000.0
2007-10-29,889.49,895.25,889.49,892.93,1776596000.0
2007-10-30,892.91,892.91,886.22,887.103,1849651000.0
2007-10-31,887.05,899.86,886.24,898.075,2303039000.0
2007-11-01,897.9,897.9,873.14,874.072,2459043000.0
2007-11-02,874.05,876.95,865.45,874.743,2447741000.0
2007-11-03,874.05,876.95,865.45,874.743,2447741000.0
2007-11-04,874.05,876.95,865.45,874.743,2447741000.0
2007-11-05,874.71,874.71,862.67,869.49,2123714000.0
2007-11-06,869.48,880.3,867.31,880.095,2204820000.0
2007-11-07,879.72,879.72,854.55,854.81,2382651000.0
2007-11-08,854.78,859.28,840.24,855.059,3146195000.0
2007-11-09,855.03,855.03,839.64,842.988,2649334000.0
2007-11-10,855.03,855.03,839.64,842.988,2649334000.0
2007-11-11,855.03,855.03,839.64,842.988,2649334000.0
2007-11-12,842.99,848.84,833.16,833.697,2452050000.0
2007-11-13,833.5,857.4,833.5,857.312,2382855000.0
2007-11-14,857.12,863.86,849.23,851.409,2243466000.0
2007-11-15,851.38,852.32,835.88,840.575,2095309000.0
2007-11-16,840.56,846.2,835.54,844.147,2512970000.0
2007-11-17,840.56,846.2,835.54,844.147,2512970000.0
2007-11-18,840.56,846.2,835.54,844.147,2512970000.0
2007-11-19,844.13,844.13,826.92,828.752,2277496000.0
2007-11-20,828.71,839.41,819.75,831.508,2597666000.0
2007-11-21,831.46,831.46,817.54,819.036,2128803000.0
2007-11-22,831.46,831.46,817.54,819.036,2128803000.0
2007-11-23,818.96,833.31,818.96,832.594,859617800.0
2007-11-24,818.96,833.31,818.96,832.594,859617800.0
2007-11-25,818.96,833.31,818.96,832.594,859617800.0
2007-11-26,832.59,836.08,813.49,814.038,2049287000.0
2007-11-27,813.87,826.05,813.83,825.367,2251712000.0
2007-11-28,825.13,850.75,825.13,849.422,2409539000.0
2007-11-29,849.36,852.11,843.42,849.592,1890392000.0
2007-11-30,849.59,861.27,849.59,855.848,2684186000.0
2007-12-01,849.59,861.27,849.59,855.848,2684186000.0
2007-12-02,849.59,861.27,849.59,855.848,2684186000.0
2007-12-03,855.82,856.25,849.84,850.772,1858598000.0
2007-12-04,850.77,850.77,843.39,845.119,1864712000.0
2007-12-05,844.76,858.57,844.76,857.636,2036779000.0
2007-12-06,857.57,871.82,856.26,871.626,1875365000.0
2007-12-07,871.62,873.67,869.38,870.814,1675129000.0
2007-12-08,871.62,873.67,869.38,870.814,1675129000.0
2007-12-09,871.62,873.67,869.38,870.814,1675129000.0
2007-12-10,870.78,878.93,870.78,877.433,1651808000.0
2007-12-11,877.42,881.58,853.88,854.593,2175585000.0
2007-12-12,854.48,874.2,849.0,859.223,2367952000.0
2007-12-13,859.18,860.34,849.16,859.912,2060178000.0
2007-12-14,859.9,859.9,847.69,847.747,1865236000.0
2007-12-15,859.9,859.9,847.69,847.747,1865236000.0
2007-12-16,859.9,859.9,847.69,847.747,1865236000.0
2007-12-17,847.73,847.73,834.35,834.484,1917744000.0
2007-12-18,834.48,842.97,828.58,840.294,2017105000.0
2007-12-19,840.27,845.5,835.16,839.793,1849462000.0
2007-12-20,839.61,845.17,836.48,845.067,1899121000.0
2007-12-21,844.96,859.71,844.96,859.436,3296596000.0
2007-12-22,844.96,859.71,844.96,859.436,3296596000.0
2007-12-23,844.96,859.71,844.96,859.436,3296596000.0
2007-12-24,859.43,867.14,859.43,866.61,715022000.0
2007-12-25,859.43,867.14,859.43,866.61,715022000.0
2007-12-26,866.59,868.17,861.81,867.345,1140535000.0
2007-12-27,867.08,867.08,853.76,853.96,1317455000.0
2007-12-28,853.93,860.56,851.34,854.784,1298934000.0
2007-12-29,853.93,860.56,851.34,854.784,1298934000.0
2007-12-30,853.93,860.56,851.34,854.784,1298934000.0
2007-12-31,854.84,854.84,846.92,849.221,1505958000.0
2008-01-01,854.84,854.84,846.92,849.221,1505958000.0
2008-01-02,849.09,851.14,834.12,837.171,2034934000.0
2008-01-03,837.17,842.08,834.07,835.863,1874198000.0
2008-01-04,835.86,835.86,814.21,814.439,2387247000.0
2008-01-05,835.86,835.86,814.21,814.439,2387247000.0
2008-01-06,835.86,835.86,814.21,814.439,2387247000.0
2008-01-07,814.43,821.04,808.62,816.186,2474144000.0
2008-01-08,815.96,824.63,799.76,800.535,2599312000.0
2008-01-09,800.5,810.35,791.94,810.285,2884059000.0
2008-01-10,810.27,822.24,802.0,817.139,2862147000.0
2008-01-11,817.09,817.09,802.28,805.57,2495526000.0
2008-01-12,817.09,817.09,802.28,805.57,2495526000.0
2008-01-13,817.09,817.09,802.28,805.57,2495526000.0
2008-01-14,805.57,815.22,805.57,814.139,2025919000.0
2008-01-15,814.13,814.13,793.97,794.181,2521008000.0
2008-01-16,794.1,800.85,784.22,790.233,3138702000.0
2008-01-17,790.2,793.18,766.04,767.251,2997529000.0
2008-01-18,767.23,777.12,755.26,762.611,3420898000.0
2008-01-19,767.23,777.12,755.26,762.611,3420898000.0
2008-01-20,767.23,777.12,755.26,762.611,3420898000.0
2008-01-21,767.23,777.12,755.26,762.611,3420898000.0
2008-01-22,762.61,762.61,734.42,755.089,3575427000.0
2008-01-23,755.07,772.03,732.37,771.931,3907883000.0
2008-01-24,771.91,781.85,770.4,779.616,3069957000.0
2008-01-25,779.61,789.4,766.59,768.466,2685673000.0
2008-01-26,779.61,789.4,766.59,768.466,2685673000.0
2008-01-27,779.61,789.4,766.59,768.466,2685673000.0
2008-01-28,768.46,782.53,763.25,782.536,2237147000.0
2008-01-29,782.48,788.85,779.75,787.438,2215435000.0
2008-01-30,787.4,800.47,781.38,782.721,2553715000.0
2008-01-31,782.61,801.01,770.85,796.826,3082103000.0
2008-02-01,796.82,808.45,795.99,808.284,2792150000.0
2008-02-02,796.82,808.45,795.99,808.284,2792150000.0
2008-02-03,796.82,808.45,795.99,808.284,2792150000.0
2008-02-04,808.28,808.28,799.5,800.119,2005002000.0
2008-02-05,800.1,800.1,775.03,775.026,2427048000.0
2008-02-06,774.77,783.64,767.3,768.342,2305728000.0
2008-02-07,768.19,780.39,762.46,774.763,2642579000.0
2008-02-08,774.75,777.99,766.0,772.002,2125266000.0
2008-02-09,774.75,777.99,766.0,772.002,2125266000.0
2008-02-10,774.75,777.99,766.0,772.002,2125266000.0
2008-02-11,771.97,777.82,765.66,776.43,2014657000.0
2008-02-12,776.4,789.3,776.15,781.584,2132467000.0
2008-02-13,781.31,793.58,781.31,792.732,2045223000.0
2008-02-14,792.71,793.25,780.61,781.581,2011749000.0
2008-02-15,781.54,781.79,774.63,781.667,2101638000.0
2008-02-16,781.54,781.79,774.63,781.667,2101638000.0
2008-02-17,781.54,781.79,774.63,781.667,2101638000.0
2008-02-18,781.54,781.79,774.63,781.667,2101638000.0
2008-02-19,781.66,791.33,779.15,781.259,1941532000.0
2008-02-20,781.21,789.96,774.14,788.028,2116923000.0
2008-02-21,787.81,793.15,775.87,777.551,2066092000.0
2008-02-22,777.48,783.58,768.45,782.995,2089682000.0
2008-02-23,777.48,783.58,768.45,782.995,2089682000.0
2008-02-24,777.48,783.58,768.45,782.995,2089682000.0
2008-02-25,782.98,796.22,779.35,794.767,2146990000.0
2008-02-26,794.76,804.28,790.23,800.516,2193700000.0
2008-02-27,800.36,804.61,794.87,799.3,2070843000.0
2008-02-28,799.21,799.21,789.18,791.752,2044597000.0
2008-02-29,791.73,791.73,767.49,770.449,2555598000.0
2008-03-01,791.73,791.73,767.49,770.449,2555598000.0
2008-03-02,791.73,791.73,767.49,770.449,2555598000.0
2008-03-03,770.42,772.95,763.63,770.647,2197516000.0
2008-03-04,764.46,769.52,755.79,767.659,2550980000.0
2008-03-05,768.12,777.56,764.16,771.84,2261660000.0
2008-03-06,771.74,771.74,753.48,753.928,2221719000.0
2008-03-07,753.91,758.93,741.28,747.576,2377691000.0
2008-03-08,753.91,758.93,741.28,747.576,2377691000.0
2008-03-09,753.91,758.93,741.28,747.576,2377691000.0
2008-03-10,747.54,748.03,734.34,734.722,2184363000.0
2008-03-11,734.69,762.11,734.69,762.105,2611021000.0
2008-03-12,761.91,769.49,755.09,755.573,2144295000.0
2008-03-13,755.53,763.85,740.16,760.703,2519434000.0
2008-03-14,760.69,764.04,737.16,744.829,2644663000.0
2008-03-15,760.69,764.04,737.16,744.829,2644663000.0
2008-03-16,760.69,764.04,737.16,744.829,2644663000.0
2008-03-17,744.74,744.74,725.76,736.147,2687847000.0
2008-03-18,736.12,767.31,736.12,767.311,2651002000.0
2008-03-19,767.3,773.64,748.55,748.551,2477880000.0
2008-03-20,748.55,766.68,746.56,766.036,3891699000.0
2008-03-21,748.55,766.68,746.56,766.036,3891699000.0
2008-03-22,748.55,766.68,746.56,766.036,3891699000.0
2008-03-23,748.55,766.68,746.56,766.036,3891699000.0
2008-03-24,766.04,784.68,766.04,779.237,2210233000.0
2008-03-25,779.23,784.42,774.65,782.073,2029702000.0
2008-03-26,782.04,782.04,772.56,775.665,1929229000.0
2008-03-27,775.51,778.2,766.56,766.584,1976905000.0
2008-03-28,766.54,771.62,758.83,760.136,1831699000.0
2008-03-29,766.54,771.62,758.83,760.136,1831699000.0
2008-03-30,766.54,771.62,758.83,760.136,1831699000.0
2008-03-31,760.13,767.91,758.8,764.633,2051376000.0
2008-04-01,764.6,791.45,764.6,791.472,2259597000.0
2008-04-02,791.3,796.31,787.14,790.677,1949432000.0
2008-04-03,790.67,795.61,785.52,792.129,1705402000.0
2008-04-04,792.12,799.25,788.7,793.063,1709668000.0
2008-04-05,792.12,799.25,788.7,793.063,1709668000.0
2008-04-06,792.12,799.25,788.7,793.063,1709668000.0
2008-04-07,793.06,802.39,792.19,794.214,1659831000.0
2008-04-08,793.99,793.99,787.76,790.824,1600834000.0
2008-04-09,790.77,792.61,780.81,783.242,1716757000.0
2008-04-10,783.21,791.06,780.71,787.686,2020668000.0
2008-04-11,787.63,787.63,770.39,771.357,1815361000.0
2008-04-12,787.63,787.63,770.39,771.357,1815361000.0
2008-04-13,787.63,787.63,770.39,771.357,1815361000.0
2008-04-14,771.35,773.42,767.75,768.906,1588168000.0
2008-04-15,768.9,773.99,766.56,772.619,1736056000.0
2008-04-16,772.54,791.24,772.54,790.934,2020954000.0
2008-04-17,790.92,792.26,785.82,790.564,1682100000.0
2008-04-18,790.56,807.76,790.56,804.564,2119366000.0
2008-04-19,790.56,807.76,790.56,804.564,2119366000.0
2008-04-20,790.56,807.76,790.56,804.564,2119366000.0
2008-04-21,804.54,804.54,798.29,803.258,1550465000.0
2008-04-22,803.25,803.25,791.61,795.357,1821300000.0
2008-04-23,795.35,802.16,793.27,797.745,1925892000.0
2008-04-24,797.74,808.08,792.04,803.24,2090862000.0
2008-04-25,803.23,809.69,798.18,808.87,1804594000.0
2008-04-26,803.23,809.69,798.18,808.87,1804594000.0
2008-04-27,803.23,809.69,798.18,808.87,1804594000.0
2008-04-28,808.82,812.2,806.51,808.578,1650648000.0
2008-04-29,808.56,808.56,802.6,804.844,1667814000.0
2008-04-30,804.8,812.72,800.99,802.024,2042912000.0
2008-05-01,801.9,815.74,800.42,815.457,2036042000.0
2008-05-02,815.45,823.16,813.55,817.523,1862388000.0
2008-05-03,815.45,823.16,813.55,817.523,1862388000.0
2008-05-04,815.45,823.16,813.55,817.523,1862388000.0
2008-05-05,816.23,818.7,812.43,814.471,1693112000.0
2008-05-06,814.47,822.6,808.71,820.773,1779199000.0
2008-05-07,820.6,822.05,805.75,806.504,1856729000.0
2008-05-08,806.48,812.17,804.77,809.822,1766438000.0
2008-05-09,809.82,809.82,802.54,805.462,1498186000.0
2008-05-10,809.82,809.82,802.54,805.462,1498186000.0
2008-05-11,809.82,809.82,802.54,805.462,1498186000.0
2008-05-12,805.43,814.83,804.05,814.66,1474480000.0
2008-05-13,814.55,816.88,810.6,815.304,1691011000.0
2008-05-14,815.17,825.14,815.17,818.168,1676203000.0
2008-05-15,818.05,827.4,817.3,826.987,1791207000.0
2008-05-16,826.97,828.44,821.42,828.147,1947775000.0
2008-05-17,826.97,828.44,821.42,828.147,1947775000.0
2008-05-18,826.97,828.44,821.42,828.147,1947775000.0
2008-05-19,828.12,836.41,825.27,828.177,1698344000.0
2008-05-20,828.18,828.18,818.41,821.391,1729419000.0
2008-05-21,821.33,825.04,807.38,808.408,1895682000.0
2008-05-22,808.28,813.68,808.28,810.904,1680097000.0
2008-05-23,810.89,810.89,798.81,800.598,1528627000.0
2008-05-24,810.89,810.89,798.81,800.598,1528627000.0
2008-05-25,810.89,810.89,798.81,800.598,1528627000.0
2008-05-26,810.89,810.89,798.81,800.598,1528627000.0
2008-05-27,800.59,807.24,799.16,806.371,1556609000.0
2008-05-28,806.23,810.34,802.6,810.153,1650554000.0
2008-05-29,810.08,819.31,808.91,814.703,1691198000.0
2008-05-30,814.69,818.71,814.69,816.805,2050860000.0
2008-05-31,814.69,818.71,814.69,816.805,2050860000.0
2008-06-01,814.69,818.71,814.69,816.805,2050860000.0
2008-06-02,816.78,816.78,803.87,808.732,1666133000.0
2008-06-03,808.71,813.25,799.77,804.633,1881945000.0
2008-06-04,804.31,811.17,801.77,804.802,1884788000.0
2008-06-05,804.75,821.19,804.75,821.186,1866889000.0
2008-06-06,821.11,821.11,796.3,796.602,2053685000.0
2008-06-07,821.11,821.11,796.3,796.602,2053685000.0
2008-06-08,821.11,821.11,796.3,796.602,2053685000.0
2008-06-09,796.58,801.95,790.07,796.489,1889730000.0
2008-06-10,796.06,798.61,789.95,793.964,1884976000.0
2008-06-11,793.8,793.8,780.41,780.406,1915642000.0
2008-06-12,780.35,790.57,777.98,782.596,1931930000.0
2008-06-13,782.58,794.68,782.58,794.681,1799559000.0
2008-06-14,782.58,794.68,782.58,794.681,1799559000.0
2008-06-15,782.58,794.68,782.58,794.681,1799559000.0
2008-06-16,794.68,798.19,790.51,796.096,1661749000.0
2008-06-17,796.09,799.67,791.11,791.361,1517699000.0
2008-06-18,791.35,791.35,780.94,783.856,1808418000.0
2008-06-19,783.69,789.37,779.7,787.026,1861753000.0
2008-06-20,787.02,787.02,770.39,772.726,2949056000.0
2008-06-21,787.02,787.02,770.39,772.726,2949056000.0
2008-06-22,787.02,787.02,770.39,772.726,2949056000.0
2008-06-23,772.72,776.23,770.77,771.987,1575832000.0
2008-06-24,771.98,775.22,763.36,768.051,1898729000.0
2008-06-25,768.0,780.45,768.0,773.062,1931623000.0
2008-06-26,772.84,772.84,750.86,750.862,2106528000.0
2008-06-27,750.83,754.23,744.4,748.286,3540673000.0
2008-06-28,750.83,754.23,744.4,748.286,3540673000.0
2008-06-29,750.83,754.23,744.4,748.286,3540673000.0
2008-06-30,748.28,754.52,746.12,748.096,2180815000.0
2008-07-01,747.97,750.58,736.15,750.445,2348316000.0
2008-07-02,750.4,754.16,735.13,735.134,2150712000.0
2008-07-03,735.12,739.24,727.94,734.051,1268814000.0
2008-07-04,735.12,739.24,727.94,734.051,1268814000.0
2008-07-05,735.12,739.24,727.94,734.051,1268814000.0
2008-07-06,735.12,739.24,727.94,734.051,1268814000.0
2008-07-07,734.05,740.51,720.88,727.501,2147418000.0
2008-07-08,727.27,741.15,721.06,741.026,2367261000.0
2008-07-09,740.96,743.73,724.52,724.645,2112832000.0
2008-07-10,724.64,732.61,720.22,729.89,2110110000.0
2008-07-11,729.83,732.84,714.11,723.349,2377251000.0
2008-07-12,729.83,732.84,714.11,723.349,2377251000.0
2008-07-13,729.83,732.84,714.11,723.349,2377251000.0
2008-07-14,723.35,731.36,714.74,716.704,1957811000.0
2008-07-15,716.7,720.61,699.86,709.311,2655789000.0
2008-07-16,709.23,727.48,706.95,727.479,2346069000.0
2008-07-17,727.45,736.68,725.16,735.85,2602362000.0
2008-07-18,735.85,736.82,730.71,735.58,2376270000.0
2008-07-19,735.85,736.82,730.71,735.58,2376270000.0
2008-07-20,735.85,736.82,730.71,735.58,2376270000.0
2008-07-21,735.56,739.91,733.87,736.658,1675255000.0
2008-07-22,736.65,746.9,730.07,746.784,2259815000.0
2008-07-23,746.78,754.69,745.94,749.224,2449820000.0
2008-07-24,749.2,749.72,730.46,731.207,2316342000.0
2008-07-25,731.2,738.07,731.2,735.128,1825516000.0
2008-07-26,731.2,738.07,731.2,735.128,1825516000.0
2008-07-27,731.2,738.07,731.2,735.128,1825516000.0
2008-07-28,735.13,736.4,721.88,722.024,1710979000.0
2008-07-29,721.96,738.82,721.96,738.821,2017344000.0
2008-07-30,738.76,750.45,738.76,750.434,2047882000.0
2008-07-31,750.31,750.74,740.58,741.117,2097235000.0
2008-08-01,741.11,742.93,733.77,737.556,1777546000.0
2008-08-02,741.11,742.93,733.77,737.556,1777546000.0
2008-08-03,741.11,742.93,733.77,737.556,1777546000.0
2008-08-04,737.55,737.55,728.14,729.084,1719795000.0
2008-08-05,729.07,748.79,729.07,748.794,2017231000.0
2008-08-06,748.52,753.69,744.02,752.181,1802723000.0
2008-08-07,752.12,752.12,738.1,739.145,1883152000.0
2008-08-08,739.14,757.06,736.88,756.344,1820011000.0
2008-08-09,739.14,757.06,736.88,756.344,1820011000.0
2008-08-10,739.14,757.06,736.88,756.344,1820011000.0
2008-08-11,756.19,766.82,753.81,762.564,1829959000.0
2008-08-12,762.54,762.54,751.65,753.948,1660261000.0
2008-08-13,753.72,757.26,746.06,752.935,1685528000.0
2008-08-14,752.91,761.0,748.2,757.509,1451294000.0
2008-08-15,757.44,762.97,756.09,759.822,1682112000.0
2008-08-16,757.44,762.97,756.09,759.822,1682112000.0
2008-08-17,757.44,762.97,756.09,759.822,1682112000.0
2008-08-18,759.77,761.09,745.91,748.563,1393664000.0
2008-08-19,748.55,748.55,739.03,741.286,1440774000.0
2008-08-20,741.24,746.89,738.32,745.65,1474716000.0
2008-08-21,745.61,749.13,740.44,746.808,1265099000.0
2008-08-22,746.73,755.54,746.73,755.305,1232169000.0
2008-08-23,746.73,755.54,746.73,755.305,1232169000.0
2008-08-24,746.73,755.54,746.73,755.305,1232169000.0
2008-08-25,755.3,755.3,739.31,740.402,1235515000.0
2008-08-26,740.4,745.61,738.08,743.202,1209674000.0
2008-08-27,743.09,751.56,742.84,749.707,1205364000.0
2008-08-28,749.71,760.94,749.6,760.939,1354392000.0
2008-08-29,760.91,760.91,751.02,751.128,1398081000.0
2008-08-30,760.91,760.91,751.02,751.128,1398081000.0
2008-08-31,760.91,760.91,751.02,751.128,1398081000.0
2008-09-01,760.91,760.91,751.02,751.128,1398081000.0
2008-09-02,751.1,762.6,743.81,747.285,1631833000.0
2008-09-03,746.98,749.29,740.06,745.259,1756937000.0
2008-09-04,745.24,745.24,721.41,723.284,1883123000.0
2008-09-05,723.25,727.92,711.0,726.303,1736865000.0
2008-09-06,723.25,727.92,711.0,726.303,1736865000.0
2008-09-07,723.25,727.92,711.0,726.303,1736865000.0
2008-09-08,726.2,744.69,726.2,739.708,2347388000.0
2008-09-09,739.7,739.77,713.68,713.683,2328982000.0
2008-09-10,713.64,725.51,711.72,719.149,2083134000.0
2008-09-11,718.89,728.24,706.39,727.788,1994819000.0
2008-09-12,727.77,732.27,719.54,730.425,1839630000.0
2008-09-13,727.77,732.27,719.54,730.425,1839630000.0
2008-09-14,727.77,732.27,719.54,730.425,1839630000.0
2008-09-15,730.42,730.42,696.31,696.307,2587139000.0
2008-09-16,696.41,709.1,682.66,709.056,3023697000.0
2008-09-17,709.04,709.04,675.46,675.828,2926605000.0
2008-09-18,675.65,708.46,662.91,706.523,3682266000.0
2008-09-19,706.52,739.87,706.52,735.848,4567036000.0
2008-09-20,706.52,739.87,706.52,735.848,4567036000.0
2008-09-21,706.52,739.87,706.52,735.848,4567036000.0
2008-09-22,735.82,735.98,706.18,706.711,1748004000.0
2008-09-23,706.7,714.31,695.09,695.899,1713275000.0
2008-09-24,695.89,700.17,690.3,693.239,1609407000.0
2008-09-25,693.14,711.66,693.14,705.557,1726669000.0
2008-09-26,705.37,707.91,692.65,706.503,1639072000.0
2008-09-27,705.37,707.91,692.65,706.503,1639072000.0
