,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity
2018-10-10,27.848,28.216,26.304,26.304,756664.0
2018-10-11,26.304,26.848,26.304,26.708,582287.0
2018-10-12,26.76,27.251,26.462,27.199,792705.0
2018-10-13,26.76,27.251,26.462,27.199,792705.0
2018-10-14,26.76,27.251,26.462,27.199,792705.0
2018-10-15,27.514,28.496,27.514,28.268,500599.0
2018-10-16,28.286,28.374,27.357,27.479,410257.0
2018-10-17,27.707,28.163,27.532,27.655,376919.0
2018-10-18,27.865,27.883,26.234,26.234,759620.0
2018-10-19,26.375,26.866,26.234,26.445,579466.0
2018-10-20,26.375,26.866,26.234,26.445,579466.0
2018-10-21,26.375,26.866,26.234,26.445,579466.0
2018-10-22,26.392,26.725,26.147,26.147,307175.0
2018-10-23,26.199,26.217,24.253,24.989,1953693.0
2018-10-24,25.007,25.27,24.656,24.901,928547.0
2018-10-25,24.849,25.129,24.726,24.849,464410.0
2018-10-26,24.954,25.147,24.428,24.656,562736.0
2018-10-27,24.954,25.147,24.428,24.656,562736.0
2018-10-28,24.954,25.147,24.428,24.656,562736.0
2018-10-29,24.954,25.147,24.428,24.656,562736.0
2018-10-30,25.042,25.27,24.27,24.551,801260.0
2018-10-31,24.814,24.972,24.165,24.165,807432.0
2018-11-01,24.288,24.41,24.112,24.182,703716.0
2018-11-02,24.288,24.849,24.182,24.709,1182737.0
2018-11-03,24.288,24.849,24.182,24.709,1182737.0
2018-11-04,24.288,24.849,24.182,24.709,1182737.0
2018-11-05,24.814,25.48,24.586,25.287,1000749.0
2018-11-06,25.866,27.076,25.533,26.69,1540213.0
2018-11-07,26.83,26.936,25.708,25.708,1209925.0
2018-11-08,25.708,26.217,25.428,25.603,678387.0
2018-11-09,25.428,25.673,25.112,25.217,516997.0
2018-11-10,25.428,25.673,25.112,25.217,516997.0
2018-11-11,25.428,25.673,25.112,25.217,516997.0
2018-11-12,25.235,25.638,24.446,24.463,445267.0
2018-11-13,24.586,24.972,24.34,24.34,601755.0
2018-11-14,24.34,24.34,22.534,23.849,2288829.0
2018-11-15,24.972,25.094,23.867,25.077,978024.0
2018-11-16,25.252,25.322,24.253,24.796,1232163.0
2018-11-17,25.252,25.322,24.253,24.796,1232163.0
2018-11-18,25.252,25.322,24.253,24.796,1232163.0
2018-11-19,24.919,24.919,24.428,24.603,441697.0
2018-11-20,24.586,24.849,24.2,24.551,972463.0
2018-11-21,24.568,24.796,24.025,24.025,822933.0
2018-11-22,24.025,24.481,23.99,24.428,954199.0
2018-11-23,24.41,24.463,24.112,24.112,556333.0
2018-11-24,24.41,24.463,24.112,24.112,556333.0
2018-11-25,24.41,24.463,24.112,24.112,556333.0
2018-11-26,24.235,25.357,24.182,25.252,955812.0
2018-11-27,24.989,25.638,24.551,25.55,1302105.0
2018-11-28,25.55,25.708,24.446,24.656,1246321.0
2018-11-29,24.744,25.147,24.638,25.147,937560.0
2018-11-30,25.129,25.971,24.849,25.62,7846669.0
2018-12-01,25.129,25.971,24.849,25.62,7846669.0
2018-12-02,25.129,25.971,24.849,25.62,7846669.0
2018-12-03,25.831,26.901,25.778,26.795,1259405.0
2018-12-04,26.655,27.672,26.322,27.62,1074120.0
2018-12-05,27.094,27.988,27.076,27.83,640372.0
2018-12-06,27.83,28.058,27.357,28.058,496303.0
2018-12-07,27.988,28.233,26.971,27.216,761740.0
2018-12-08,27.988,28.233,26.971,27.216,761740.0
2018-12-09,27.988,28.233,26.971,27.216,761740.0
2018-12-10,27.181,27.357,26.725,26.743,171120.0
2018-12-11,26.743,27.199,26.673,27.058,451388.0
2018-12-12,27.181,27.181,26.655,27.006,590712.0
2018-12-13,27.181,27.444,25.884,26.304,534331.0
2018-12-14,26.304,26.585,26.024,26.287,380942.0
2018-12-15,26.304,26.585,26.024,26.287,380942.0
2018-12-16,26.304,26.585,26.024,26.287,380942.0
2018-12-17,26.287,26.48,25.603,25.761,325672.0
2018-12-18,25.673,25.673,25.129,25.428,441692.0
2018-12-19,25.498,27.111,25.498,26.866,623464.0
2018-12-20,26.655,27.357,26.234,27.023,363420.0
2018-12-21,26.673,27.094,26.48,26.655,357448.0
2018-12-22,26.673,27.094,26.48,26.655,357448.0
2018-12-23,26.673,27.094,26.48,26.655,357448.0
2018-12-24,26.69,27.286,26.69,26.971,73890.0
2018-12-25,26.602,26.866,26.532,26.655,6216.0
2018-12-26,26.655,26.883,26.427,26.655,12501.0
2018-12-27,26.918,27.006,26.41,26.936,505760.0
2018-12-28,26.778,26.988,25.866,26.392,313061.0
2018-12-29,26.778,26.988,25.866,26.392,313061.0
2018-12-30,26.778,26.988,25.866,26.392,313061.0
2018-12-31,26.392,27.076,26.164,27.076,60085.0
2019-01-01,26.392,27.076,26.164,27.076,60085.0
2019-01-02,26.69,26.83,26.269,26.427,345797.0
2019-01-03,26.217,26.515,25.585,25.726,439780.0
2019-01-04,26.287,26.41,25.743,26.252,165460.0
2019-01-05,26.287,26.41,25.743,26.252,165460.0
2019-01-06,26.287,26.41,25.743,26.252,165460.0
2019-01-07,26.304,26.866,26.304,26.567,161797.0
2019-01-08,26.462,26.673,26.182,26.567,230285.0
2019-01-09,26.567,27.655,26.567,27.549,446210.0
2019-01-10,27.549,28.128,27.199,27.953,271961.0
2019-01-11,27.953,28.111,27.269,27.269,283991.0
2019-01-12,27.953,28.111,27.269,27.269,283991.0
2019-01-13,27.953,28.111,27.269,27.269,283991.0
2019-01-14,26.743,27.655,26.62,27.444,305588.0
2019-01-15,27.479,27.865,26.848,27.865,375060.0
2019-01-16,27.848,27.953,27.462,27.795,234228.0
2019-01-17,28.04,28.654,27.76,28.163,273840.0
2019-01-18,28.233,29.706,28.233,29.706,422320.0
2019-01-19,28.233,29.706,28.233,29.706,422320.0
2019-01-20,28.233,29.706,28.233,29.706,422320.0
2019-01-21,29.636,29.671,29.058,29.373,171544.0
2019-01-22,29.356,29.514,28.619,28.917,461412.0
2019-01-23,28.637,29.601,28.637,28.847,1143994.0
2019-01-24,28.882,29.566,28.654,29.145,942459.0
2019-01-25,29.163,29.654,28.777,28.935,384200.0
2019-01-26,29.163,29.654,28.777,28.935,384200.0
2019-01-27,29.163,29.654,28.777,28.935,384200.0
2019-01-28,28.952,29.198,28.672,28.672,137907.0
2019-01-29,28.672,30.075,28.391,29.987,393137.0
2019-01-30,29.969,30.18,29.215,29.215,299838.0
2019-01-31,29.461,29.566,28.707,28.935,710283.0
2019-02-01,28.935,29.566,28.847,28.865,280224.0
2019-02-02,28.935,29.566,28.847,28.865,280224.0
2019-02-03,28.935,29.566,28.847,28.865,280224.0
2019-02-04,28.935,29.128,28.812,28.865,337195.0
2019-02-05,28.865,29.443,28.865,28.935,190739.0
2019-02-06,29.198,30.741,29.18,30.25,427240.0
2019-02-07,30.25,30.671,29.549,29.812,66965.0
2019-02-08,30.145,30.145,29.461,29.864,87514.0
2019-02-09,30.145,30.145,29.461,29.864,87514.0
2019-02-10,30.145,30.145,29.461,29.864,87514.0
2019-02-11,29.864,30.162,29.619,29.812,326637.0
2019-02-12,29.812,29.969,29.408,29.531,231595.0
2019-02-13,29.619,29.969,29.075,29.198,935459.0
2019-02-14,29.321,30.075,28.321,30.075,263164.0
2019-02-15,30.075,30.075,29.04,29.426,254099.0
2019-02-16,30.075,30.075,29.04,29.426,254099.0
2019-02-17,30.075,30.075,29.04,29.426,254099.0
2019-02-18,29.426,29.619,29.11,29.549,130354.0
2019-02-19,29.531,29.636,28.707,29.566,399061.0
2019-02-20,29.408,30.373,29.373,30.197,407678.0
2019-02-21,30.303,31.863,30.303,30.811,455060.0
2019-02-22,30.864,31.46,30.706,31.39,220620.0
2019-02-23,30.864,31.46,30.706,31.39,220620.0
2019-02-24,30.864,31.46,30.706,31.39,220620.0
2019-02-25,31.39,31.39,30.513,30.513,272584.0
2019-02-26,30.601,30.794,29.829,29.952,326125.0
2019-02-27,29.987,30.197,28.812,28.812,739000.0
2019-02-28,29.145,29.706,28.531,29.461,876389.0
2019-03-01,29.601,30.548,29.391,30.18,513769.0
2019-03-02,29.601,30.548,29.391,30.18,513769.0
2019-03-03,29.601,30.548,29.391,30.18,513769.0
2019-03-04,30.215,31.039,30.215,30.724,275175.0
2019-03-05,30.741,31.285,29.987,31.092,394397.0
2019-03-06,31.109,32.53,31.022,32.53,504454.0
2019-03-07,32.53,32.582,30.671,31.127,538749.0
2019-03-08,31.127,32.109,30.46,30.46,219499.0
2019-03-09,31.127,32.109,30.46,30.46,219499.0
2019-03-10,31.127,32.109,30.46,30.46,219499.0
2019-03-11,30.951,31.039,29.724,29.829,368598.0
2019-03-12,29.864,30.583,29.461,30.285,311980.0
2019-03-13,30.373,30.829,29.812,30.759,498927.0
2019-03-14,30.776,30.864,29.864,29.952,401195.0
2019-03-15,30.057,30.215,29.759,29.987,134817.0
2019-03-16,30.057,30.215,29.759,29.987,134817.0
2019-03-17,30.057,30.215,29.759,29.987,134817.0
2019-03-18,30.057,30.618,30.057,30.373,289677.0
2019-03-19,30.583,30.601,30.11,30.162,263268.0
2019-03-20,30.18,30.338,29.724,30.005,224673.0
2019-03-21,30.197,30.338,29.584,29.636,141163.0
2019-03-22,29.654,29.812,28.496,28.584,145574.0
2019-03-23,29.654,29.812,28.496,28.584,145574.0
2019-03-24,29.654,29.812,28.496,28.584,145574.0
2019-03-25,28.584,28.865,27.006,27.9,192765.0
2019-03-26,27.97,28.339,27.462,27.462,250203.0
2019-03-27,27.602,27.76,26.059,26.48,188351.0
2019-03-28,26.497,27.357,26.006,26.287,452006.0
2019-03-29,26.304,27.094,26.304,26.602,176681.0
2019-03-30,26.304,27.094,26.304,26.602,176681.0
2019-03-31,26.304,27.094,26.304,26.602,176681.0
2019-04-01,26.567,27.514,26.322,27.234,137550.0
2019-04-02,27.234,27.427,26.901,27.251,520153.0
2019-04-03,27.427,27.427,27.023,27.269,179504.0
2019-04-04,27.269,27.585,27.094,27.585,403294.0
2019-04-05,27.62,27.707,27.164,27.357,371123.0
2019-04-06,27.62,27.707,27.164,27.357,371123.0
2019-04-07,27.62,27.707,27.164,27.357,371123.0
2019-04-08,27.357,28.637,26.848,27.97,314874.0
2019-04-09,27.97,28.479,27.812,27.883,688319.0
2019-04-10,27.865,28.076,27.655,28.058,134952.0
2019-04-11,28.058,28.058,27.462,27.479,294617.0
2019-04-12,27.532,27.567,27.041,27.094,351541.0
2019-04-13,27.532,27.567,27.041,27.094,351541.0
2019-04-14,27.532,27.567,27.041,27.094,351541.0
2019-04-15,27.199,27.532,26.813,26.936,211823.0
2019-04-16,27.181,27.707,27.111,27.637,234143.0
2019-04-17,27.795,28.111,27.62,27.83,619432.0
2019-04-18,28.058,28.058,27.374,27.62,88194.0
2019-04-19,27.62,27.883,27.62,27.672,11749.0
2019-04-20,27.62,27.883,27.62,27.672,11749.0
2019-04-21,27.62,27.883,27.62,27.672,11749.0
2019-04-22,27.602,27.672,27.181,27.409,46974.0
2019-04-23,27.602,27.672,27.181,27.409,46974.0
2019-04-24,27.427,28.181,27.374,27.707,773461.0
2019-04-25,27.83,28.496,27.567,28.005,330049.0
2019-04-26,28.005,28.391,27.707,28.058,172712.0
2019-04-27,28.005,28.391,27.707,28.058,172712.0
2019-04-28,28.005,28.391,27.707,28.058,172712.0
2019-04-29,28.04,28.233,25.866,27.883,138311.0
2019-04-30,27.988,27.988,27.549,27.76,332837.0
2019-05-01,27.988,27.988,27.549,27.76,332837.0
2019-05-02,27.883,27.918,27.181,27.549,335196.0
2019-05-03,27.812,27.83,26.252,26.497,1110837.0
2019-05-04,27.812,27.83,26.252,26.497,1110837.0
2019-05-05,27.812,27.83,26.252,26.497,1110837.0
2019-05-06,26.445,26.48,25.463,25.866,321082.0
2019-05-07,25.41,25.778,25.077,25.515,435809.0
2019-05-08,25.691,25.796,24.972,25.077,530714.0
2019-05-09,25.129,25.498,24.463,24.498,788019.0
2019-05-10,24.726,24.884,23.919,23.919,865284.0
2019-05-11,24.726,24.884,23.919,23.919,865284.0
2019-05-12,24.726,24.884,23.919,23.919,865284.0
2019-05-13,23.99,24.2,23.2,23.323,424622.0
2019-05-14,23.919,23.919,23.165,23.656,1474042.0
2019-05-15,23.744,23.762,23.043,23.358,349125.0
2019-05-16,23.376,24.007,23.236,23.832,439828.0
2019-05-17,23.762,23.762,23.148,23.236,404318.0
2019-05-18,23.762,23.762,23.148,23.236,404318.0
2019-05-19,23.762,23.762,23.148,23.236,404318.0
2019-05-20,23.236,23.446,22.92,22.972,393069.0
2019-05-21,22.99,23.13,22.446,22.534,599352.0
2019-05-22,22.534,22.674,21.868,21.868,129701.0
2019-05-23,21.745,22.271,21.675,22.131,588492.0
2019-05-24,22.148,23.656,22.148,23.639,519935.0
2019-05-25,22.148,23.656,22.148,23.639,519935.0
2019-05-26,22.148,23.656,22.148,23.639,519935.0
2019-05-27,23.674,23.779,23.218,23.306,182729.0
2019-05-28,23.236,23.691,23.165,23.691,624507.0
2019-05-29,23.691,24.112,23.463,23.762,454593.0
2019-05-30,24.025,24.586,23.937,24.305,368143.0
2019-05-31,25.276,25.276,24.177,24.928,395255.0
2019-06-01,25.276,25.276,24.177,24.928,395255.0
2019-06-02,25.276,25.276,24.177,24.928,395255.0
2019-06-03,24.928,25.606,24.873,25.368,227552.0
2019-06-04,24.928,25.606,24.873,25.368,227552.0
2019-06-05,24.928,25.606,24.873,25.368,227552.0
2019-06-06,24.928,25.606,24.873,25.368,227552.0
2019-06-07,25.386,25.697,24.965,25.477,1345290.0
2019-06-08,25.386,25.697,24.965,25.477,1345290.0
2019-06-09,25.386,25.697,24.965,25.477,1345290.0
2019-06-10,25.496,25.679,25.441,25.459,355845.0
2019-06-11,25.587,25.716,25.386,25.459,231019.0
2019-06-12,25.587,25.587,25.313,25.313,813403.0
2019-06-13,25.349,25.368,24.873,25.001,318317.0
2019-06-14,25.075,25.386,24.269,24.47,715276.0
2019-06-15,25.075,25.386,24.269,24.47,715276.0
2019-06-16,25.075,25.386,24.269,24.47,715276.0
2019-06-17,24.488,25.056,24.47,24.91,143847.0
2019-06-18,25.001,25.606,24.983,25.569,332487.0
2019-06-19,25.606,26.192,25.459,26.009,583741.0
2019-06-20,26.192,26.576,25.368,25.899,525355.0
2019-06-21,26.009,26.009,25.258,25.477,170512.0
2019-06-22,26.009,26.009,25.258,25.477,170512.0
2019-06-23,26.009,26.009,25.258,25.477,170512.0
2019-06-24,25.624,26.503,25.606,26.503,553382.0
2019-06-25,26.521,27.712,26.375,27.492,622051.0
2019-06-26,27.492,27.859,27.382,27.565,497915.0
2019-06-27,27.73,28.243,27.694,27.694,501912.0
2019-06-28,27.822,28.06,27.364,27.364,442763.0
2019-06-29,27.822,28.06,27.364,27.364,442763.0
2019-06-30,27.822,28.06,27.364,27.364,442763.0
2019-07-01,28.115,28.115,27.547,27.749,258411.0
2019-07-02,27.749,28.481,27.749,28.445,310187.0
2019-07-03,28.518,28.628,27.987,28.261,463409.0
2019-07-04,28.298,28.555,28.023,28.06,253918.0
2019-07-05,27.913,29.58,27.913,29.251,1749835.0
2019-07-06,27.913,29.58,27.913,29.251,1749835.0
2019-07-07,27.913,29.58,27.913,29.251,1749835.0
2019-07-08,28.628,30.881,28.573,30.588,2774142.0
2019-07-09,30.588,31.027,29.708,29.965,391721.0
2019-07-10,30.313,30.313,29.525,30.221,827118.0
2019-07-11,30.221,30.643,29.947,29.947,85519.0
2019-07-12,30.13,30.496,29.232,29.324,133035.0
2019-07-13,30.13,30.496,29.232,29.324,133035.0
2019-07-14,30.13,30.496,29.232,29.324,133035.0
2019-07-15,30.13,30.496,29.232,29.324,133035.0
2019-07-16,29.324,29.983,29.324,29.855,177917.0
2019-07-17,29.91,30.496,29.91,30.148,178511.0
2019-07-18,30.221,30.807,30.02,30.496,139344.0
2019-07-19,30.588,31.595,30.093,30.258,1609100.0
2019-07-20,30.588,31.595,30.093,30.258,1609100.0
2019-07-21,30.588,31.595,30.093,30.258,1609100.0
2019-07-22,30.075,30.478,29.983,30.056,215651.0
2019-07-23,30.221,31.339,30.221,30.954,283657.0
2019-07-24,31.027,31.302,30.588,30.734,190570.0
2019-07-25,30.734,31.119,30.679,30.679,218029.0
2019-07-26,30.771,31.339,30.771,31.137,156759.0
2019-07-27,30.771,31.339,30.771,31.137,156759.0
2019-07-28,30.771,31.339,30.771,31.137,156759.0
2019-07-29,31.046,31.302,30.862,31.137,414378.0
2019-07-30,31.046,31.87,30.661,30.679,430276.0
2019-07-31,30.698,31.137,30.35,30.459,290198.0
2019-08-01,30.459,31.888,30.404,31.137,424950.0
2019-08-02,30.826,31.027,30.148,30.221,112709.0
2019-08-03,30.826,31.027,30.148,30.221,112709.0
2019-08-04,30.826,31.027,30.148,30.221,112709.0
2019-08-05,30.221,30.404,29.763,29.873,552436.0
2019-08-06,30.038,30.478,29.855,30.02,174116.0
2019-08-07,29.855,30.276,29.58,29.58,302360.0
2019-08-08,31.851,34.178,30.917,33.28,1533416.0
2019-08-09,33.28,33.372,32.053,32.474,548885.0
2019-08-10,33.28,33.372,32.053,32.474,548885.0
2019-08-11,33.28,33.372,32.053,32.474,548885.0
2019-08-12,33.28,33.372,32.053,32.474,548885.0
2019-08-13,33.28,33.372,32.053,32.474,548885.0
2019-08-14,33.28,33.372,32.053,32.474,548885.0
2019-08-15,32.438,32.456,30.185,30.276,1021212.0
2019-08-16,30.276,30.514,29.47,30.331,490983.0
2019-08-17,30.276,30.514,29.47,30.331,490983.0
2019-08-18,30.276,30.514,29.47,30.331,490983.0
2019-08-19,30.35,30.954,30.35,30.624,371740.0
2019-08-20,30.771,32.639,30.716,32.053,566303.0
2019-08-21,32.09,32.492,31.119,31.742,322214.0
2019-08-22,32.053,32.053,31.229,31.815,218402.0
2019-08-23,32.071,33.628,31.888,32.694,757390.0
2019-08-24,32.071,33.628,31.888,32.694,757390.0
2019-08-25,32.071,33.628,31.888,32.694,757390.0
2019-08-26,32.053,32.511,31.87,32.346,137967.0
2019-08-27,32.163,32.401,31.192,31.192,301122.0
2019-08-28,31.32,31.613,30.514,30.789,349211.0
2019-08-29,31.375,32.328,30.844,31.558,418502.0
2019-08-30,31.375,32.328,30.844,31.558,418502.0
2019-08-31,31.375,32.328,30.844,31.558,418502.0
2019-09-01,31.375,32.328,30.844,31.558,418502.0
2019-09-02,31.558,32.657,31.558,32.254,433338.0
2019-09-03,32.419,34.416,32.419,33.866,896522.0
2019-09-04,33.903,35.185,33.903,34.709,1045790.0
2019-09-05,34.764,35.13,34.379,34.654,156447.0
2019-09-06,34.617,34.709,33.61,33.665,189808.0
2019-09-07,34.617,34.709,33.61,33.665,189808.0
2019-09-08,34.617,34.709,33.61,33.665,189808.0
2019-09-09,34.141,34.342,33.207,33.298,136424.0
2019-09-10,33.408,33.591,32.419,32.529,270922.0
2019-09-11,32.529,32.914,32.163,32.273,246914.0
2019-09-12,32.419,32.566,31.65,31.65,283915.0
2019-09-13,31.687,32.09,31.687,31.87,144603.0
2019-09-14,31.687,32.09,31.687,31.87,144603.0
2019-09-15,31.687,32.09,31.687,31.87,144603.0
2019-09-16,32.09,32.218,31.65,31.76,256222.0
2019-09-17,31.815,31.98,31.32,31.65,144408.0
2019-09-18,31.778,31.796,31.339,31.412,141351.0
2019-09-19,31.595,31.668,30.881,31.284,324081.0
2019-09-20,31.302,31.467,30.954,31.137,457750.0
2019-09-21,31.302,31.467,30.954,31.137,457750.0
2019-09-22,31.302,31.467,30.954,31.137,457750.0
2019-09-23,31.137,31.448,31.1,31.155,116591.0
2019-09-24,31.247,31.98,31.192,31.906,395350.0
2019-09-25,32.126,32.144,31.339,31.54,382606.0
2019-09-26,31.54,31.558,30.991,31.137,349695.0
2019-09-27,31.155,31.265,30.936,31.192,375503.0
2019-09-28,31.155,31.265,30.936,31.192,375503.0
2019-09-29,31.155,31.265,30.936,31.192,375503.0
2019-09-30,31.229,31.32,30.844,30.844,246747.0
2019-10-01,30.881,30.936,30.514,30.716,278468.0
2019-10-02,30.716,31.467,30.588,31.448,276659.0
2019-10-03,31.467,31.98,31.394,31.961,327498.0
2019-10-04,32.053,32.254,31.503,31.796,255553.0
2019-10-05,32.053,32.254,31.503,31.796,255553.0
2019-10-06,32.053,32.254,31.503,31.796,255553.0
2019-10-07,31.43,32.071,31.302,31.302,381522.0
2019-10-08,31.21,31.21,30.111,30.771,372454.0
2019-10-09,30.771,30.917,30.221,30.221,157078.0
2019-10-10,30.24,30.313,29.232,29.544,410330.0
2019-10-11,29.69,29.69,29.177,29.324,299502.0
2019-10-12,29.69,29.69,29.177,29.324,299502.0
2019-10-13,29.69,29.69,29.177,29.324,299502.0
2019-10-14,29.306,29.306,26.851,27.291,1046666.0
2019-10-15,27.877,27.877,27.016,27.199,726562.0
2019-10-16,27.034,27.565,26.43,26.906,886574.0
2019-10-17,26.943,28.353,26.869,27.932,1671678.0
2019-10-18,28.664,29.708,28.664,29.306,1499843.0
2019-10-19,28.664,29.708,28.664,29.306,1499843.0
2019-10-20,28.664,29.708,28.664,29.306,1499843.0
2019-10-21,29.525,29.708,29.159,29.251,453200.0
2019-10-22,29.397,29.507,29.122,29.141,306775.0
2019-10-23,29.324,29.544,29.141,29.36,256562.0
2019-10-24,29.47,30.221,29.47,30.148,495069.0
2019-10-25,30.221,30.258,29.617,29.855,270547.0
2019-10-26,30.221,30.258,29.617,29.855,270547.0
2019-10-27,30.221,30.258,29.617,29.855,270547.0
2019-10-28,30.111,30.203,29.855,29.855,72187.0
2019-10-29,30.111,30.203,29.855,29.855,72187.0
2019-10-30,29.91,29.91,28.591,28.609,448248.0
2019-10-31,28.609,29.031,28.445,28.609,334721.0
2019-11-01,28.646,29.251,28.646,28.976,439010.0
2019-11-02,28.646,29.251,28.646,28.976,439010.0
2019-11-03,28.646,29.251,28.646,28.976,439010.0
2019-11-04,29.232,29.397,28.939,29.287,419719.0
2019-11-05,29.47,29.507,27.804,27.877,2963630.0
2019-11-06,28.023,28.152,27.749,28.078,1438289.0
2019-11-07,28.243,29.397,28.097,29.36,1769060.0
2019-11-08,29.324,29.562,29.012,29.067,472205.0
2019-11-09,29.324,29.562,29.012,29.067,472205.0
2019-11-10,29.324,29.562,29.012,29.067,472205.0
2019-11-11,29.067,29.415,29.012,29.086,324435.0
2019-11-12,29.141,29.324,28.738,28.738,629257.0
2019-11-13,28.756,30.111,28.756,29.947,1023396.0
2019-11-14,29.947,30.295,29.599,29.928,482056.0
2019-11-15,30.185,30.588,30.166,30.404,766500.0
2019-11-16,30.185,30.588,30.166,30.404,766500.0
2019-11-17,30.185,30.588,30.166,30.404,766500.0
2019-11-18,30.569,31.192,30.551,31.009,513761.0
2019-11-19,31.1,31.192,30.478,30.862,532457.0
2019-11-20,30.862,31.668,30.826,31.503,591105.0
2019-11-21,31.595,32.126,31.54,32.035,495225.0
2019-11-22,32.144,32.712,32.144,32.291,356934.0
2019-11-23,32.144,32.712,32.144,32.291,356934.0
2019-11-24,32.144,32.712,32.144,32.291,356934.0
2019-11-25,32.511,33.134,31.522,31.742,489419.0
2019-11-26,31.76,32.236,31.229,32.236,322641.0
2019-11-27,32.254,32.529,31.412,31.742,314569.0
2019-11-28,31.76,31.998,31.54,31.742,298058.0
2019-11-29,31.796,32.126,31.687,31.687,307589.0
2019-11-30,31.796,32.126,31.687,31.687,307589.0
2019-12-01,31.796,32.126,31.687,31.687,307589.0
2019-12-02,31.925,32.639,31.723,32.511,531996.0
2019-12-03,32.511,32.694,31.98,31.98,338845.0
2019-12-04,31.906,32.144,31.503,31.632,312381.0
2019-12-05,31.76,32.529,31.742,32.511,349265.0
2019-12-06,32.676,32.804,32.199,32.639,455439.0
2019-12-07,32.676,32.804,32.199,32.639,455439.0
2019-12-08,32.676,32.804,32.199,32.639,455439.0
2019-12-09,32.657,32.877,32.236,32.566,332962.0
2019-12-10,32.584,32.694,31.32,31.339,583788.0
2019-12-11,31.339,31.906,30.954,31.577,287165.0
2019-12-12,31.668,32.584,31.668,32.328,364191.0
2019-12-13,32.511,33.243,32.419,33.06,666014.0
2019-12-14,32.511,33.243,32.419,33.06,666014.0
2019-12-15,32.511,33.243,32.419,33.06,666014.0
2019-12-16,33.408,33.591,33.06,33.152,453653.0
2019-12-17,33.207,33.28,32.621,32.731,569098.0
2019-12-18,32.621,33.28,32.419,33.115,328534.0
2019-12-19,33.262,33.427,32.786,33.097,310329.0
2019-12-20,33.17,33.262,32.914,33.262,254513.0
2019-12-21,33.17,33.262,32.914,33.262,254513.0
2019-12-22,33.17,33.262,32.914,33.262,254513.0
2019-12-23,33.408,33.408,33.097,33.262,385550.0
2019-12-24,33.262,34.69,33.225,34.562,1070299.0
2019-12-25,34.709,34.8,34.306,34.342,285538.0
2019-12-26,34.544,34.965,34.397,34.434,344237.0
2019-12-27,34.489,36.082,34.489,35.753,812756.0
2019-12-28,34.489,36.082,34.489,35.753,812756.0
2019-12-29,34.489,36.082,34.489,35.753,812756.0
2019-12-30,36.266,36.907,36.046,36.339,518098.0
2019-12-31,36.412,36.559,35.386,35.441,391726.0
2020-01-01,36.412,36.559,35.386,35.441,391726.0
2020-01-02,35.515,35.771,35.02,35.368,541040.0
