,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity
2014-02-17,24.045,24.235,23.817,24.159,601640.0
2014-02-18,24.311,24.311,23.703,24.121,726256.0
2014-02-19,24.121,24.121,23.817,24.007,613088.0
2014-02-20,24.045,24.045,23.779,23.893,405488.0
2014-02-21,23.893,23.893,23.779,23.893,245080.0
2014-02-22,23.893,23.893,23.779,23.893,245080.0
2014-02-23,23.893,23.893,23.779,23.893,245080.0
2014-02-24,23.931,24.197,23.931,24.121,228576.0
2014-02-25,24.197,24.197,24.045,24.083,309640.0
2014-02-26,24.007,24.045,23.855,23.893,852864.0
2014-02-27,23.969,23.969,23.703,23.779,336432.0
2014-02-28,23.855,23.931,23.512,23.931,451112.0
2014-03-01,23.855,23.931,23.512,23.931,451112.0
2014-03-02,23.855,23.931,23.512,23.931,451112.0
2014-03-03,23.741,23.741,23.132,23.627,771592.0
2014-03-04,23.627,23.741,23.246,23.322,938072.0
2014-03-05,23.322,23.436,23.284,23.36,2076584.0
2014-03-06,23.322,23.398,23.056,23.322,976296.0
2014-03-07,23.322,23.322,22.713,23.056,1628104.0
2014-03-08,23.322,23.322,22.713,23.056,1628104.0
2014-03-09,23.322,23.322,22.713,23.056,1628104.0
2014-03-10,23.056,23.17,22.98,23.132,1257000.0
2014-03-11,23.246,23.36,22.866,23.36,714280.0
2014-03-12,23.246,23.36,22.828,23.246,568528.0
2014-03-13,23.132,23.246,22.942,23.246,1125992.0
2014-03-14,23.17,23.779,22.942,23.779,353576.0
2014-03-15,23.17,23.779,22.942,23.779,353576.0
2014-03-16,23.17,23.779,22.942,23.779,353576.0
2014-03-17,23.741,24.235,23.741,24.197,425016.0
2014-03-18,24.197,24.806,24.045,24.806,258072.0
2014-03-19,24.806,24.92,24.311,24.54,563552.0
2014-03-20,24.502,24.54,23.969,24.54,520112.0
2014-03-21,24.578,24.692,24.349,24.692,441576.0
2014-03-22,24.578,24.692,24.349,24.692,441576.0
2014-03-23,24.578,24.692,24.349,24.692,441576.0
2014-03-24,24.692,24.692,24.235,24.349,567768.0
2014-03-25,24.387,24.54,24.311,24.54,285784.0
2014-03-26,24.502,24.692,24.349,24.425,548600.0
2014-03-27,24.425,24.425,24.121,24.349,704136.0
2014-03-28,24.349,24.502,24.273,24.349,542600.0
2014-03-29,24.349,24.502,24.273,24.349,542600.0
2014-03-30,24.349,24.502,24.273,24.349,542600.0
2014-03-31,24.54,24.844,24.502,24.73,303624.0
2014-04-01,24.882,25.262,24.768,25.11,1337936.0
2014-04-02,25.186,25.681,25.186,25.567,1253560.0
2014-04-03,25.643,25.795,25.415,25.567,602744.0
2014-04-04,25.681,25.833,25.529,25.529,797736.0
2014-04-05,25.681,25.833,25.529,25.529,797736.0
2014-04-06,25.681,25.833,25.529,25.529,797736.0
2014-04-07,25.529,25.605,25.186,25.339,420864.0
2014-04-08,25.529,25.529,24.882,25.11,311984.0
2014-04-09,25.186,25.377,25.148,25.339,415024.0
2014-04-10,25.491,25.491,25.262,25.377,160176.0
2014-04-11,25.643,26.442,25.643,25.871,4905104.0
2014-04-12,25.643,26.442,25.643,25.871,4905104.0
2014-04-13,25.643,26.442,25.643,25.871,4905104.0
2014-04-14,25.871,26.1,25.415,25.909,774392.0
2014-04-15,26.252,26.29,25.605,25.795,968160.0
2014-04-16,25.795,26.594,25.681,26.138,691312.0
2014-04-17,26.176,26.366,26.023,26.328,944520.0
2014-04-18,26.176,26.366,26.023,26.328,944520.0
2014-04-19,26.176,26.366,26.023,26.328,944520.0
2014-04-20,26.176,26.366,26.023,26.328,944520.0
2014-04-21,26.176,26.366,26.023,26.328,944520.0
2014-04-22,26.67,26.86,26.176,26.86,1021112.0
2014-04-23,26.86,27.089,26.632,26.86,371712.0
2014-04-24,27.013,27.165,26.708,26.86,2537640.0
2014-04-25,27.013,27.241,26.937,27.013,565520.0
2014-04-26,27.013,27.241,26.937,27.013,565520.0
2014-04-27,27.013,27.241,26.937,27.013,565520.0
2014-04-28,27.013,27.279,26.556,26.556,818592.0
2014-04-29,27.165,27.241,26.594,26.632,317960.0
2014-04-30,26.632,26.822,26.556,26.67,761032.0
2014-05-01,26.632,26.822,26.556,26.67,761032.0
2014-05-02,26.594,26.67,26.48,26.632,1454680.0
2014-05-03,26.594,26.67,26.48,26.632,1454680.0
2014-05-04,26.594,26.67,26.48,26.632,1454680.0
2014-05-05,26.594,26.594,26.176,26.176,853592.0
2014-05-06,26.404,26.404,26.1,26.252,761648.0
2014-05-07,26.29,26.328,26.138,26.176,568848.0
2014-05-08,26.252,26.708,26.1,26.556,336968.0
2014-05-09,26.822,27.089,26.632,26.975,2766816.0
2014-05-10,26.822,27.089,26.632,26.975,2766816.0
2014-05-11,26.822,27.089,26.632,26.975,2766816.0
2014-05-12,27.051,27.659,26.937,27.469,376928.0
2014-05-13,27.469,27.621,27.241,27.393,328704.0
2014-05-14,27.621,27.621,26.86,27.241,772568.0
2014-05-15,27.507,27.621,26.404,26.937,1460176.0
2014-05-16,27.089,27.089,26.404,26.556,2584896.0
2014-05-17,27.089,27.089,26.404,26.556,2584896.0
2014-05-18,27.089,27.089,26.404,26.556,2584896.0
2014-05-19,26.556,26.975,26.442,26.937,376856.0
2014-05-20,27.013,27.355,26.937,27.165,1000536.0
2014-05-21,27.895,28.067,27.423,27.595,1121944.0
2014-05-22,27.68,27.723,27.509,27.595,406096.0
2014-05-23,27.595,27.595,27.337,27.552,370616.0
2014-05-24,27.595,27.595,27.337,27.552,370616.0
2014-05-25,27.595,27.595,27.337,27.552,370616.0
2014-05-26,27.595,27.595,27.294,27.423,508920.0
2014-05-27,27.466,27.552,27.337,27.38,436816.0
2014-05-28,27.423,27.466,27.208,27.38,202808.0
2014-05-29,27.423,27.466,27.208,27.38,202808.0
2014-05-30,27.337,27.509,27.294,27.337,701816.0
2014-05-31,27.337,27.509,27.294,27.337,701816.0
2014-06-01,27.337,27.509,27.294,27.337,701816.0
2014-06-02,27.337,27.509,27.294,27.423,1025832.0
2014-06-03,27.466,27.852,27.423,27.68,1262576.0
2014-06-04,27.723,28.324,27.723,28.153,2553376.0
2014-06-05,28.324,28.582,27.938,28.281,784840.0
2014-06-06,28.324,28.582,27.938,28.281,784840.0
2014-06-07,28.324,28.582,27.938,28.281,784840.0
2014-06-08,28.324,28.582,27.938,28.281,784840.0
2014-06-09,28.324,28.625,28.11,28.453,853152.0
2014-06-10,28.582,28.796,28.195,28.496,305880.0
2014-06-11,28.496,28.668,28.281,28.539,595384.0
2014-06-12,28.582,29.054,28.496,28.839,337568.0
2014-06-13,29.097,29.097,28.281,28.71,348720.0
2014-06-14,29.097,29.097,28.281,28.71,348720.0
2014-06-15,29.097,29.097,28.281,28.71,348720.0
2014-06-16,28.71,28.71,27.938,28.496,446976.0
2014-06-17,28.582,28.582,28.067,28.281,452600.0
2014-06-18,28.367,28.41,28.11,28.238,593160.0
2014-06-19,28.324,28.453,28.067,28.281,205872.0
2014-06-20,28.324,28.453,28.067,28.281,205872.0
2014-06-21,28.324,28.453,28.067,28.281,205872.0
2014-06-22,28.324,28.453,28.067,28.281,205872.0
2014-06-23,28.238,28.41,27.981,28.324,244496.0
2014-06-24,28.238,28.41,27.981,28.281,232864.0
2014-06-25,28.281,28.753,28.195,28.324,234280.0
2014-06-26,28.324,29.011,28.324,28.582,318256.0
2014-06-27,28.582,28.668,28.496,28.496,167848.0
2014-06-28,28.582,28.668,28.496,28.496,167848.0
2014-06-29,28.582,28.668,28.496,28.496,167848.0
2014-06-30,28.539,28.625,28.324,28.496,205024.0
2014-07-01,28.453,28.496,28.238,28.496,160128.0
2014-07-02,28.582,28.582,28.281,28.324,308816.0
2014-07-03,28.324,28.324,28.195,28.324,201976.0
2014-07-04,28.324,28.324,28.195,28.281,169600.0
2014-07-05,28.324,28.324,28.195,28.281,169600.0
2014-07-06,28.324,28.324,28.195,28.281,169600.0
2014-07-07,28.067,28.281,27.895,28.024,655208.0
2014-07-08,27.981,28.024,27.509,27.723,463800.0
2014-07-09,27.723,27.723,27.466,27.552,286752.0
2014-07-10,27.466,27.552,26.822,27.208,639112.0
2014-07-11,27.466,27.466,26.994,27.294,254592.0
2014-07-12,27.466,27.466,26.994,27.294,254592.0
2014-07-13,27.466,27.466,26.994,27.294,254592.0
2014-07-14,27.337,27.423,27.208,27.337,228368.0
2014-07-15,27.466,27.595,27.38,27.552,956376.0
2014-07-16,27.552,27.723,27.423,27.466,369472.0
2014-07-17,27.466,27.466,27.38,27.466,337800.0
2014-07-18,27.466,27.809,27.466,27.723,805352.0
2014-07-19,27.466,27.809,27.466,27.723,805352.0
2014-07-20,27.466,27.809,27.466,27.723,805352.0
2014-07-21,27.723,27.766,27.294,27.38,1160680.0
2014-07-22,27.552,27.895,27.552,27.809,2226992.0
2014-07-23,27.852,28.453,27.723,28.453,1854256.0
2014-07-24,28.453,28.753,28.453,28.753,795136.0
2014-07-25,28.839,28.925,28.625,28.71,212816.0
2014-07-26,28.839,28.925,28.625,28.71,212816.0
2014-07-27,28.839,28.925,28.625,28.71,212816.0
2014-07-28,28.839,28.925,28.153,28.367,367168.0
2014-07-29,28.367,29.14,28.324,29.097,1027432.0
2014-07-30,29.183,29.311,28.968,29.054,390760.0
2014-07-31,29.011,29.054,28.753,28.882,141768.0
2014-08-01,29.054,29.097,28.11,28.668,255608.0
2014-08-02,29.054,29.097,28.11,28.668,255608.0
2014-08-03,29.054,29.097,28.11,28.668,255608.0
2014-08-04,29.097,29.311,28.496,28.71,568048.0
2014-08-05,28.796,29.268,28.496,29.225,808288.0
2014-08-06,30.341,30.642,29.783,30.212,2519984.0
2014-08-07,30.212,30.298,29.697,30.298,585176.0
2014-08-08,30.212,30.298,29.526,30.212,1477192.0
2014-08-09,30.212,30.298,29.526,30.212,1477192.0
2014-08-10,30.212,30.298,29.526,30.212,1477192.0
2014-08-11,30.212,30.642,30.17,30.298,2395584.0
2014-08-12,30.341,30.899,30.212,30.856,882776.0
2014-08-13,30.856,31.414,30.727,31.414,1679456.0
2014-08-14,31.414,31.843,31.242,31.414,638200.0
2014-08-15,31.5,31.586,31.157,31.457,304768.0
2014-08-16,31.5,31.586,31.157,31.457,304768.0
2014-08-17,31.5,31.586,31.157,31.457,304768.0
2014-08-18,31.757,31.757,31.157,31.672,366696.0
2014-08-19,31.672,31.715,31.414,31.586,309872.0
2014-08-20,31.672,31.672,30.942,31.028,355416.0
2014-08-21,30.813,31.2,30.341,31.2,8110320.0
2014-08-22,31.242,31.543,30.856,30.985,531008.0
2014-08-23,31.242,31.543,30.856,30.985,531008.0
2014-08-24,31.242,31.543,30.856,30.985,531008.0
2014-08-25,30.942,31.071,30.127,30.513,439744.0
2014-08-26,30.47,30.47,29.869,30.47,695808.0
2014-08-27,30.513,30.727,30.384,30.642,430136.0
2014-08-28,30.556,30.899,30.255,30.685,439464.0
2014-08-29,30.599,30.899,30.599,30.899,191520.0
2014-08-30,30.599,30.899,30.599,30.899,191520.0
2014-08-31,30.599,30.899,30.599,30.899,191520.0
2014-09-01,31.157,31.328,30.77,30.899,340800.0
2014-09-02,30.899,31.071,30.727,30.899,381384.0
2014-09-03,30.899,31.2,30.727,31.2,258880.0
2014-09-04,31.2,31.328,30.856,31.328,343096.0
2014-09-05,31.328,31.328,30.856,31.328,264632.0
2014-09-06,31.328,31.328,30.856,31.328,264632.0
2014-09-07,31.328,31.328,30.856,31.328,264632.0
2014-09-08,31.328,31.328,30.856,31.071,380512.0
2014-09-09,31.157,31.157,30.642,31.071,231248.0
2014-09-10,31.157,31.157,30.513,30.942,1106608.0
2014-09-11,30.942,31.028,30.513,31.028,234944.0
2014-09-12,31.157,31.543,30.899,31.328,406104.0
2014-09-13,31.157,31.543,30.899,31.328,406104.0
2014-09-14,31.157,31.543,30.899,31.328,406104.0
2014-09-15,31.242,31.457,31.028,31.414,159144.0
2014-09-16,31.371,31.457,31.071,31.242,278832.0
2014-09-17,31.414,31.414,31.157,31.285,153176.0
2014-09-18,31.285,31.414,31.157,31.414,426880.0
2014-09-19,31.457,31.757,31.414,31.672,713704.0
2014-09-20,31.457,31.757,31.414,31.672,713704.0
2014-09-21,31.457,31.757,31.414,31.672,713704.0
2014-09-22,31.757,31.757,31.414,31.586,842592.0
2014-09-23,31.8,31.8,31.5,31.629,243800.0
2014-09-24,31.8,31.8,31.5,31.757,986504.0
2014-09-25,31.757,31.757,31.285,31.672,292232.0
2014-09-26,31.757,31.757,31.028,31.2,596056.0
2014-09-27,31.757,31.757,31.028,31.2,596056.0
2014-09-28,31.757,31.757,31.028,31.2,596056.0
2014-09-29,31.242,31.242,30.856,30.942,655312.0
2014-09-30,31.071,31.157,30.856,31.157,455544.0
2014-10-01,31.285,31.285,30.341,30.685,1012736.0
2014-10-02,30.685,30.813,30.127,30.599,765688.0
2014-10-03,30.642,31.285,30.642,31.285,299104.0
2014-10-04,30.642,31.285,30.642,31.285,299104.0
2014-10-05,30.642,31.285,30.642,31.285,299104.0
2014-10-06,31.285,31.328,30.985,31.328,275008.0
2014-10-07,31.371,31.886,31.071,31.886,2378240.0
2014-10-08,31.886,31.886,31.328,31.757,510448.0
2014-10-09,31.886,32.144,31.5,31.672,600120.0
2014-10-10,31.5,31.757,30.642,31.157,1971488.0
2014-10-11,31.5,31.757,30.642,31.157,1971488.0
2014-10-12,31.5,31.757,30.642,31.157,1971488.0
2014-10-13,30.899,31.328,30.599,31.242,660504.0
2014-10-14,31.157,31.414,30.856,31.028,2001136.0
2014-10-15,31.028,31.2,30.041,30.384,1211600.0
2014-10-16,30.384,31.157,29.826,30.255,1079672.0
2014-10-17,30.255,31.757,30.255,31.757,530776.0
2014-10-18,30.255,31.757,30.255,31.757,530776.0
2014-10-19,30.255,31.757,30.255,31.757,530776.0
2014-10-20,31.843,32.187,31.672,31.929,403512.0
2014-10-21,32.101,32.744,31.972,32.744,1008592.0
2014-10-22,32.787,33.259,32.787,33.259,549576.0
2014-10-23,33.474,34.118,33.217,33.817,1677640.0
2014-10-24,33.989,34.204,33.474,33.903,642864.0
2014-10-25,33.989,34.204,33.474,33.903,642864.0
2014-10-26,33.989,34.204,33.474,33.903,642864.0
2014-10-27,33.903,34.461,33.817,34.461,933384.0
2014-10-28,34.504,34.933,34.504,34.762,1134464.0
2014-10-29,36.65,37.079,35.92,36.306,1610000.0
2014-10-30,36.521,36.736,36.049,36.435,643664.0
2014-10-31,36.521,36.736,36.349,36.521,277112.0
2014-11-01,36.521,36.736,36.349,36.521,277112.0
2014-11-02,36.521,36.736,36.349,36.521,277112.0
2014-11-03,36.478,36.864,36.435,36.779,549224.0
2014-11-04,36.821,36.821,35.963,36.049,937920.0
2014-11-05,36.178,36.306,35.577,36.006,979728.0
2014-11-06,36.006,36.821,35.834,36.736,836512.0
2014-11-07,36.821,36.821,36.135,36.478,420688.0
2014-11-08,36.821,36.821,36.135,36.478,420688.0
2014-11-09,36.821,36.821,36.135,36.478,420688.0
2014-11-10,36.521,36.821,36.306,36.821,675920.0
2014-11-11,36.907,37.079,36.736,36.993,301080.0
2014-11-12,36.779,37.079,36.736,36.993,330504.0
2014-11-13,37.422,38.066,37.251,37.379,506432.0
2014-11-14,37.422,37.422,36.907,37.251,165728.0
2014-11-15,37.422,37.422,36.907,37.251,165728.0
2014-11-16,37.422,37.422,36.907,37.251,165728.0
2014-11-17,37.122,37.165,36.693,36.907,226776.0
2014-11-18,37.122,37.336,36.736,37.336,180632.0
2014-11-19,37.251,37.251,36.864,36.95,271864.0
2014-11-20,37.336,37.336,36.993,37.336,233432.0
2014-11-21,37.336,37.851,37.251,37.294,335624.0
2014-11-22,37.336,37.851,37.251,37.294,335624.0
2014-11-23,37.336,37.851,37.251,37.294,335624.0
2014-11-24,37.508,37.551,37.165,37.508,244968.0
2014-11-25,37.508,38.409,37.465,38.409,1014392.0
2014-11-26,38.409,39.268,37.851,38.409,676808.0
2014-11-27,38.409,38.452,37.937,38.409,196056.0
2014-11-28,38.238,39.053,38.152,39.053,223448.0
2014-11-29,38.238,39.053,38.152,39.053,223448.0
2014-11-30,38.238,39.053,38.152,39.053,223448.0
2014-12-01,39.01,39.396,38.667,39.182,320912.0
2014-12-02,39.225,39.697,38.924,39.568,385952.0
2014-12-03,39.482,39.74,39.182,39.568,365088.0
2014-12-04,39.911,40.169,39.01,39.997,702032.0
2014-12-05,40.04,40.469,39.997,40.383,505400.0
2014-12-06,40.04,40.469,39.997,40.383,505400.0
2014-12-07,40.04,40.469,39.997,40.383,505400.0
2014-12-08,40.512,40.813,40.298,40.512,178264.0
2014-12-09,40.555,40.941,40.341,40.77,696688.0
2014-12-10,40.856,41.628,40.813,41.456,937312.0
2014-12-11,41.499,41.8,40.984,41.8,381472.0
2014-12-12,41.714,41.714,41.199,41.585,573632.0
2014-12-13,41.714,41.714,41.199,41.585,573632.0
2014-12-14,41.714,41.714,41.199,41.585,573632.0
2014-12-15,41.585,41.757,41.242,41.757,863880.0
2014-12-16,41.843,41.885,41.285,41.757,1177784.0
2014-12-17,41.757,41.843,41.328,41.542,787296.0
2014-12-18,41.585,41.885,41.456,41.757,700160.0
2014-12-19,41.757,41.885,41.328,41.843,986152.0
2014-12-20,41.757,41.885,41.328,41.843,986152.0
2014-12-21,41.757,41.885,41.328,41.843,986152.0
2014-12-22,41.971,42.057,41.542,42.014,676448.0
2014-12-23,42.057,42.1,41.928,42.1,373608.0
2014-12-24,42.057,42.1,41.928,42.1,373608.0
2014-12-25,42.057,42.1,41.928,42.1,373608.0
2014-12-26,42.057,42.1,41.928,42.1,373608.0
2014-12-27,42.057,42.1,41.928,42.1,373608.0
2014-12-28,42.057,42.1,41.928,42.1,373608.0
2014-12-29,42.057,42.486,42.057,42.443,217912.0
2014-12-30,42.358,42.486,42.014,42.272,437008.0
2014-12-31,42.358,42.486,42.014,42.272,437008.0
2015-01-01,42.358,42.486,42.014,42.272,437008.0
2015-01-02,42.486,43.259,42.443,42.915,201736.0
2015-01-03,42.486,43.259,42.443,42.915,201736.0
2015-01-04,42.486,43.259,42.443,42.915,201736.0
2015-01-05,43.173,43.774,43.001,43.602,182768.0
2015-01-06,43.173,43.774,43.001,43.602,182768.0
2015-01-07,43.602,43.602,42.186,42.787,1110920.0
2015-01-08,43.087,43.43,42.873,42.915,584536.0
2015-01-09,42.873,43.001,42.143,42.443,1000208.0
2015-01-10,42.873,43.001,42.143,42.443,1000208.0
2015-01-11,42.873,43.001,42.143,42.443,1000208.0
2015-01-12,42.486,43.001,42.486,43.001,403816.0
2015-01-13,43.087,43.43,42.701,42.915,941216.0
2015-01-14,42.873,42.915,42.315,42.615,481032.0
2015-01-15,42.83,42.915,41.8,42.873,555384.0
2015-01-16,42.915,42.915,42.143,42.529,877328.0
2015-01-17,42.915,42.915,42.143,42.529,877328.0
2015-01-18,42.915,42.915,42.143,42.529,877328.0
2015-01-19,42.572,42.83,42.014,42.572,348256.0
2015-01-20,42.572,42.744,42.1,42.315,766016.0
2015-01-21,42.229,42.443,41.8,42.014,495864.0
2015-01-22,42.057,42.186,41.8,41.928,1213792.0
2015-01-23,42.057,42.615,42.014,42.4,1084680.0
2015-01-24,42.057,42.615,42.014,42.4,1084680.0
2015-01-25,42.057,42.615,42.014,42.4,1084680.0
2015-01-26,42.358,42.744,42.229,42.486,516536.0
2015-01-27,42.572,42.873,42.358,42.701,665472.0
2015-01-28,42.83,42.83,42.315,42.572,1560760.0
2015-01-29,42.572,42.701,42.4,42.529,551024.0
2015-01-30,42.658,42.658,42.272,42.272,322776.0
2015-01-31,42.658,42.658,42.272,42.272,322776.0
2015-02-01,42.658,42.658,42.272,42.272,322776.0
2015-02-02,42.143,42.143,40.898,40.898,1005824.0
2015-02-03,40.684,40.941,40.341,40.77,1111232.0
2015-02-04,40.856,40.898,40.426,40.684,689192.0
2015-02-05,40.684,41.242,40.684,41.199,337104.0
2015-02-06,41.199,41.285,40.512,41.285,840984.0
2015-02-07,41.199,41.285,40.512,41.285,840984.0
2015-02-08,41.199,41.285,40.512,41.285,840984.0
2015-02-09,41.199,41.285,40.898,41.156,717664.0
2015-02-10,41.371,42.186,41.027,41.971,865008.0
2015-02-11,40.341,40.727,38.753,40.598,3480656.0
2015-02-12,40.341,40.813,39.826,39.868,1514448.0
2015-02-13,39.868,40.255,39.311,39.826,707528.0
2015-02-14,39.868,40.255,39.311,39.826,707528.0
2015-02-15,39.868,40.255,39.311,39.826,707528.0
2015-02-16,39.911,39.954,39.182,39.525,763200.0
2015-02-17,39.482,39.482,38.581,39.053,1314144.0
2015-02-18,39.311,39.482,38.838,39.01,545632.0
2015-02-19,39.353,39.826,38.967,39.353,1551240.0
2015-02-20,39.139,39.225,38.796,39.053,510456.0
2015-02-21,39.139,39.225,38.796,39.053,510456.0
2015-02-22,39.139,39.225,38.796,39.053,510456.0
2015-02-23,38.881,39.396,38.838,39.268,348480.0
2015-02-24,39.268,39.783,39.053,39.783,553600.0
2015-02-25,39.783,39.954,39.311,39.525,721248.0
2015-02-26,39.396,39.396,38.881,39.139,384880.0
2015-02-27,39.053,39.311,39.053,39.311,484336.0
2015-02-28,39.053,39.311,39.053,39.311,484336.0
2015-03-01,39.053,39.311,39.053,39.311,484336.0
2015-03-02,39.311,39.482,38.881,39.225,569224.0
2015-03-03,39.311,39.439,38.796,39.311,769176.0
2015-03-04,38.967,39.396,38.409,39.396,1146800.0
2015-03-05,39.482,40.126,39.268,39.954,432088.0
2015-03-06,39.954,40.255,39.096,39.654,802344.0
2015-03-07,39.954,40.255,39.096,39.654,802344.0
2015-03-08,39.954,40.255,39.096,39.654,802344.0
2015-03-09,39.74,39.783,39.096,39.568,853776.0
2015-03-10,39.697,40.555,39.353,39.783,537128.0
2015-03-11,39.911,40.469,39.697,39.826,1157496.0
2015-03-12,39.654,40.341,39.311,40.126,937736.0
2015-03-13,40.083,41.07,40.083,40.856,719488.0
2015-03-14,40.083,41.07,40.083,40.856,719488.0
2015-03-15,40.083,41.07,40.083,40.856,719488.0
2015-03-16,40.426,40.684,39.525,39.697,2614992.0
2015-03-17,39.697,39.826,39.01,39.74,875840.0
2015-03-18,39.482,40.298,39.353,40.169,588256.0
2015-03-19,40.169,40.341,39.74,40.04,430496.0
2015-03-20,39.911,40.813,39.826,40.813,706544.0
2015-03-21,39.911,40.813,39.826,40.813,706544.0
2015-03-22,39.911,40.813,39.826,40.813,706544.0
2015-03-23,40.813,40.813,39.954,40.04,642056.0
2015-03-24,40.04,40.255,39.654,40.04,575840.0
2015-03-25,40.04,40.255,39.997,40.126,487672.0
2015-03-26,40.212,40.298,39.568,39.997,764440.0
2015-03-27,39.997,40.426,39.826,40.255,502952.0
2015-03-28,39.997,40.426,39.826,40.255,502952.0
2015-03-29,39.997,40.426,39.826,40.255,502952.0
2015-03-30,40.255,41.07,40.255,40.813,1847200.0
2015-03-31,40.898,41.199,40.555,40.555,1264968.0
2015-04-01,40.684,41.156,40.341,40.856,304488.0
2015-04-02,40.984,41.199,40.856,41.199,76800.0
2015-04-03,40.984,41.199,40.856,41.199,76800.0
2015-04-04,40.984,41.199,40.856,41.199,76800.0
2015-04-05,40.984,41.199,40.856,41.199,76800.0
2015-04-06,40.984,41.199,40.856,41.199,76800.0
2015-04-07,41.199,41.671,41.113,41.328,423832.0
2015-04-08,41.628,41.628,40.727,40.856,405704.0
2015-04-09,40.856,41.585,40.856,41.371,4866128.0
2015-04-10,41.285,43.001,41.285,42.658,634088.0
2015-04-11,41.285,43.001,41.285,42.658,634088.0
2015-04-12,41.285,43.001,41.285,42.658,634088.0
2015-04-13,42.83,43.688,42.83,43.173,702376.0
2015-04-14,43.259,44.375,43.259,43.774,371856.0
2015-04-15,44.289,44.46,43.087,43.345,724232.0
2015-04-16,43.259,43.774,43.001,43.516,919176.0
2015-04-17,43.602,43.774,42.83,43.345,1056280.0
2015-04-18,43.602,43.774,42.83,43.345,1056280.0
2015-04-19,43.602,43.774,42.83,43.345,1056280.0
2015-04-20,43.345,43.688,43.087,43.516,467008.0
2015-04-21,43.516,44.117,43.345,44.031,367800.0
2015-04-22,44.203,44.46,43.688,44.031,494864.0
2015-04-23,44.289,44.46,43.688,43.945,409880.0
2015-04-24,44.117,44.289,43.43,43.688,510592.0
2015-04-25,44.117,44.289,43.43,43.688,510592.0
2015-04-26,44.117,44.289,43.43,43.688,510592.0
2015-04-27,43.774,44.031,43.087,43.945,373576.0
2015-04-28,43.945,43.945,42.787,43.259,454608.0
2015-04-29,41.113,42.4,39.225,41.971,2331672.0
2015-04-30,42.057,42.787,40.555,41.928,493344.0
2015-05-01,42.057,42.787,40.555,41.928,493344.0
2015-05-02,42.057,42.787,40.555,41.928,493344.0
2015-05-03,42.057,42.787,40.555,41.928,493344.0
2015-05-04,42.143,42.315,41.413,42.315,511120.0
2015-05-05,42.4,42.486,40.984,41.499,680408.0
2015-05-06,41.413,41.671,40.898,41.628,636192.0
2015-05-07,41.413,41.971,40.77,41.971,1003992.0
2015-05-08,41.971,42.272,41.242,41.757,942896.0
2015-05-09,41.971,42.272,41.242,41.757,942896.0
2015-05-10,41.971,42.272,41.242,41.757,942896.0
2015-05-11,42.057,42.057,41.413,41.413,738320.0
