,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity
2011-04-23,55.52,56.046,55.089,55.807,1387296.0
2011-04-24,55.52,56.046,55.089,55.807,1387296.0
2011-04-25,55.52,56.046,55.089,55.807,1387296.0
2011-04-26,55.95,57.243,55.568,56.908,4283354.0
2011-04-27,56.238,56.238,55.089,55.711,6423840.0
2011-04-28,55.663,55.855,53.892,54.419,7756796.0
2011-04-29,54.562,54.898,54.084,54.85,4052747.0
2011-04-30,54.562,54.898,54.084,54.85,4052747.0
2011-05-01,54.562,54.898,54.084,54.85,4052747.0
2011-05-02,55.185,55.759,54.945,55.041,4735407.0
2011-05-03,55.041,55.376,54.85,55.137,4905283.0
2011-05-04,54.802,55.233,53.94,54.036,7115107.0
2011-05-05,54.18,54.945,53.653,54.562,6237339.0
2011-05-06,54.706,54.993,54.371,54.754,4889227.0
2011-05-07,54.706,54.993,54.371,54.754,4889227.0
2011-05-08,54.706,54.993,54.371,54.754,4889227.0
2011-05-09,54.562,54.802,54.227,54.706,3708534.0
2011-05-10,54.706,55.185,54.562,55.185,3667967.0
2011-05-11,55.233,55.52,55.041,55.28,3629422.0
2011-05-12,54.993,55.233,54.515,55.233,4775292.0
2011-05-13,55.424,55.568,55.089,55.28,4104721.0
2011-05-14,55.424,55.568,55.089,55.28,4104721.0
2011-05-15,55.424,55.568,55.089,55.28,4104721.0
2011-05-16,54.898,55.089,54.275,54.754,3780494.0
2011-05-17,54.706,55.28,54.371,54.658,3577262.0
2011-05-18,54.945,55.137,54.227,54.227,3360367.0
2011-05-19,54.562,55.041,54.084,54.61,4140929.0
2011-05-20,54.754,55.185,54.467,54.658,3503849.0
2011-05-21,54.754,55.185,54.467,54.658,3503849.0
2011-05-22,54.754,55.185,54.467,54.658,3503849.0
2011-05-23,53.988,54.132,52.552,52.696,5631217.0
2011-05-24,52.792,53.557,52.648,53.079,5257991.0
2011-05-25,52.744,54.227,52.265,54.18,5613556.0
2011-05-26,54.323,54.802,53.892,54.084,7525952.0
2011-05-27,54.467,54.754,53.988,54.467,3909448.0
2011-05-28,54.467,54.754,53.988,54.467,3909448.0
2011-05-29,54.467,54.754,53.988,54.467,3909448.0
2011-05-30,54.18,54.802,54.18,54.419,1624865.0
2011-05-31,54.658,54.945,54.227,54.898,8831125.0
2011-06-01,54.706,54.802,53.845,54.036,3753651.0
2011-06-02,54.706,54.802,53.845,54.036,3753651.0
2011-06-03,53.605,53.892,51.93,52.6,6717795.0
2011-06-04,53.605,53.892,51.93,52.6,6717795.0
2011-06-05,53.605,53.892,51.93,52.6,6717795.0
2011-06-06,53.605,53.892,51.93,52.6,6717795.0
2011-06-07,52.361,52.744,51.882,51.882,4790523.0
2011-06-08,51.308,51.739,50.207,50.351,8556073.0
2011-06-09,50.159,50.925,49.202,50.686,8755169.0
2011-06-10,50.781,50.829,48.58,49.058,6051447.0
2011-06-11,50.781,50.829,48.58,49.058,6051447.0
2011-06-12,50.781,50.829,48.58,49.058,6051447.0
2011-06-13,49.489,49.968,49.058,49.202,5003912.0
2011-06-14,49.489,50.111,49.489,49.728,4660741.0
2011-06-15,49.537,49.681,48.867,48.915,5301624.0
2011-06-16,48.149,48.771,47.383,48.723,8513690.0
2011-06-17,48.484,49.537,48.053,49.011,6757844.0
2011-06-18,48.484,49.537,48.053,49.011,6757844.0
2011-06-19,48.484,49.537,48.053,49.011,6757844.0
2011-06-20,48.245,48.484,47.623,48.149,3305444.0
2011-06-21,48.58,49.824,48.197,49.824,4737206.0
2011-06-22,49.968,50.063,48.915,49.106,4549980.0
2011-06-23,48.58,49.154,47.958,48.34,4917856.0
2011-06-24,48.58,49.154,47.958,48.34,4917856.0
2011-06-25,48.58,49.154,47.958,48.34,4917856.0
2011-06-26,48.58,49.154,47.958,48.34,4917856.0
2011-06-27,47.862,47.958,46.211,46.617,6881372.0
2011-06-28,47.072,48.005,46.809,47.646,5722373.0
2011-06-29,48.101,49.346,47.862,49.058,5154931.0
2011-06-30,50.063,51.021,49.776,50.877,5803094.0
2011-07-01,50.973,51.164,50.207,50.973,5850281.0
2011-07-02,50.973,51.164,50.207,50.973,5850281.0
2011-07-03,50.973,51.164,50.207,50.973,5850281.0
2011-07-04,51.069,51.451,50.734,51.356,2921794.0
2011-07-05,51.308,51.547,50.877,51.212,2722862.0
2011-07-06,51.021,51.308,50.111,50.59,4265692.0
2011-07-07,50.829,51.691,50.446,51.164,3608099.0
2011-07-08,51.404,51.691,50.063,50.207,3927619.0
2011-07-09,51.404,51.691,50.063,50.207,3927619.0
2011-07-10,51.404,51.691,50.063,50.207,3927619.0
2011-07-11,49.872,50.111,48.675,48.867,5501196.0
2011-07-12,47.958,48.388,46.833,48.197,8183985.0
2011-07-13,48.149,49.489,48.053,49.441,5032673.0
2011-07-14,48.819,49.202,47.0,48.723,8838332.0
2011-07-15,48.245,49.011,47.766,48.293,4841997.0
2011-07-16,48.245,49.011,47.766,48.293,4841997.0
2011-07-17,48.245,49.011,47.766,48.293,4841997.0
2011-07-18,48.053,48.628,47.623,47.742,4974944.0
2011-07-19,47.766,49.058,47.575,48.436,4716372.0
2011-07-20,49.298,50.111,49.011,49.92,5758825.0
2011-07-21,51.212,53.031,50.925,53.031,13948903.0
2011-07-22,53.605,54.706,52.504,53.079,8648263.0
2011-07-23,53.605,54.706,52.504,53.079,8648263.0
2011-07-24,53.605,54.706,52.504,53.079,8648263.0
2011-07-25,52.409,53.749,52.217,52.935,6288381.0
2011-07-26,52.983,53.318,52.265,53.079,4454176.0
2011-07-27,52.792,53.127,52.169,52.361,4547796.0
2011-07-28,51.882,53.174,51.739,52.935,5355452.0
2011-07-29,52.457,53.031,51.93,52.935,5434043.0
2011-07-30,52.457,53.031,51.93,52.935,5434043.0
2011-07-31,52.457,53.031,51.93,52.935,5434043.0
2011-08-01,53.845,54.132,51.069,51.356,5567410.0
2011-08-02,51.021,51.691,49.346,49.489,7064615.0
2011-08-03,48.58,49.441,47.694,48.293,8119970.0
2011-08-04,48.819,48.963,44.44,44.607,11258518.0
2011-08-05,42.597,45.564,41.161,44.44,15543782.0
2011-08-06,42.597,45.564,41.161,44.44,15543782.0
2011-08-07,42.597,45.564,41.161,44.44,15543782.0
2011-08-08,42.597,45.062,41.089,41.616,15653792.0
2011-08-09,40.922,42.956,38.912,42.884,13930996.0
2011-08-10,43.171,44.033,39.486,40.395,15003400.0
2011-08-11,41.329,42.406,39.438,42.334,11784532.0
2011-08-12,42.597,43.817,41.113,43.387,7150340.0
2011-08-13,42.597,43.817,41.113,43.387,7150340.0
2011-08-14,42.597,43.817,41.113,43.387,7150340.0
2011-08-15,44.009,44.918,43.387,44.918,4741829.0
2011-08-16,44.799,44.823,43.124,44.153,6496787.0
2011-08-17,43.794,44.847,43.171,43.937,4824992.0
2011-08-18,43.171,43.411,39.247,39.989,14628780.0
2011-08-19,39.893,39.965,37.093,38.696,13617306.0
2011-08-20,39.893,39.965,37.093,38.696,13617306.0
2011-08-21,39.893,39.965,37.093,38.696,13617306.0
2011-08-22,38.289,39.725,38.05,38.529,5989867.0
2011-08-23,39.223,39.534,38.098,38.505,6193521.0
2011-08-24,39.127,39.965,38.337,38.936,5650483.0
2011-08-25,39.438,40.659,39.151,39.151,8331298.0
2011-08-26,38.313,39.295,37.93,38.864,10979317.0
2011-08-27,38.313,39.295,37.93,38.864,10979317.0
2011-08-28,38.313,39.295,37.93,38.864,10979317.0
2011-08-29,39.438,40.108,39.127,39.941,3177463.0
2011-08-30,40.419,40.778,39.869,40.491,3885338.0
2011-08-31,40.491,42.094,40.204,41.759,5898658.0
2011-09-01,41.831,42.836,41.4,42.501,5490159.0
2011-09-02,42.118,42.118,40.563,40.97,5817655.0
2011-09-03,42.118,42.118,40.563,40.97,5817655.0
2011-09-04,42.118,42.118,40.563,40.97,5817655.0
2011-09-05,40.036,40.3,38.266,38.385,6114283.0
2011-09-06,38.074,39.103,36.997,37.859,8210466.0
2011-09-07,38.792,40.156,38.505,40.156,6731141.0
2011-09-08,39.989,41.185,39.773,40.563,4809247.0
2011-09-09,40.395,40.395,37.572,37.715,6357262.0
2011-09-10,40.395,40.395,37.572,37.715,6357262.0
2011-09-11,40.395,40.395,37.572,37.715,6357262.0
2011-09-12,36.375,36.686,35.657,35.657,7310236.0
2011-09-13,36.375,37.141,34.915,37.069,8662173.0
2011-09-14,34.461,35.872,33.982,35.011,17703724.0
2011-09-15,35.466,37.045,35.107,36.686,10306806.0
2011-09-16,37.763,38.936,37.284,37.572,10737341.0
2011-09-17,37.763,38.936,37.284,37.572,10737341.0
2011-09-18,37.763,38.936,37.284,37.572,10737341.0
2011-09-19,36.614,36.878,35.37,35.418,7575533.0
2011-09-20,35.155,36.16,35.011,36.04,7508911.0
2011-09-21,35.896,35.968,34.939,35.059,6315460.0
2011-09-22,33.767,34.269,32.977,32.977,6641392.0
2011-09-23,33.431,33.743,31.373,33.264,8130078.0
2011-09-24,33.431,33.743,31.373,33.264,8130078.0
2011-09-25,33.431,33.743,31.373,33.264,8130078.0
2011-09-26,32.067,34.7,31.804,34.293,8669557.0
2011-09-27,35.202,37.332,35.155,37.332,9271440.0
2011-09-28,36.973,37.93,36.207,37.213,7754500.0
2011-09-29,36.878,38.696,36.662,38.624,7683072.0
2011-09-30,38.481,38.529,36.542,36.662,7305711.0
2011-10-01,38.481,38.529,36.542,36.662,7305711.0
2011-10-02,38.481,38.529,36.542,36.662,7305711.0
2011-10-03,36.136,37.093,35.059,36.614,5361251.0
2011-10-04,35.585,35.705,33.743,34.748,8994835.0
2011-10-05,35.657,37.476,35.131,37.404,7559102.0
2011-10-06,38.026,38.601,36.949,38.289,7205726.0
2011-10-07,38.361,39.007,37.691,38.409,9011949.0
2011-10-08,38.361,39.007,37.691,38.409,9011949.0
2011-10-09,38.361,39.007,37.691,38.409,9011949.0
2011-10-10,38.768,40.371,38.289,40.348,4939950.0
2011-10-11,40.515,40.802,39.534,40.036,4263841.0
2011-10-12,39.893,40.802,39.366,40.611,5638294.0
2011-10-13,40.515,40.754,38.529,38.792,6407971.0
2011-10-14,38.96,40.419,38.337,39.749,6390491.0
2011-10-15,38.96,40.419,38.337,39.749,6390491.0
2011-10-16,38.96,40.419,38.337,39.749,6390491.0
2011-10-17,40.036,40.635,38.696,39.175,5198171.0
2011-10-18,38.72,39.606,38.505,39.582,4691477.0
2011-10-19,39.869,40.826,39.654,40.18,4166944.0
2011-10-20,39.725,40.108,38.696,38.84,4244870.0
2011-10-21,39.414,40.946,39.103,40.826,4101248.0
2011-10-22,39.414,40.946,39.103,40.826,4101248.0
2011-10-23,39.414,40.946,39.103,40.826,4101248.0
2011-10-24,41.209,41.736,40.659,41.568,4861146.0
2011-10-25,42.621,44.344,42.286,43.1,10483526.0
2011-10-26,42.932,45.062,42.932,44.655,6980316.0
2011-10-27,45.995,47.192,45.541,47.072,9630124.0
2011-10-28,47.479,47.479,45.014,45.564,6435023.0
2011-10-29,47.479,47.479,45.014,45.564,6435023.0
2011-10-30,47.479,47.479,45.014,45.564,6435023.0
2011-10-31,45.014,45.564,43.961,43.961,4819762.0
2011-11-01,42.214,42.932,40.563,40.898,7578383.0
2011-11-02,41.185,43.004,40.922,43.004,6940286.0
2011-11-03,41.783,44.081,41.688,43.339,6020547.0
2011-11-04,43.913,43.937,43.291,43.53,2186188.0
2011-11-05,43.913,43.937,43.291,43.53,2186188.0
2011-11-06,43.913,43.937,43.291,43.53,2186188.0
2011-11-07,42.836,44.033,42.071,42.836,4574550.0
2011-11-08,43.076,43.698,42.741,42.98,3796912.0
2011-11-09,43.722,43.722,41.018,41.616,4735577.0
2011-11-10,40.587,42.669,40.348,42.214,5014497.0
2011-11-11,42.286,43.817,42.094,43.578,4366301.0
2011-11-12,42.286,43.817,42.094,43.578,4366301.0
2011-11-13,42.286,43.817,42.094,43.578,4366301.0
2011-11-14,44.2,44.464,42.334,42.98,4552583.0
2011-11-15,42.477,43.506,42.071,43.435,6948110.0
2011-11-16,42.836,43.937,42.741,43.578,5087923.0
2011-11-17,43.076,43.435,41.855,42.047,5101963.0
2011-11-18,41.64,42.334,41.4,41.807,4675924.0
2011-11-19,41.64,42.334,41.4,41.807,4675924.0
2011-11-20,41.64,42.334,41.4,41.807,4675924.0
2011-11-21,41.544,41.544,39.845,40.012,4164685.0
2011-11-22,40.348,40.563,38.385,38.84,5827266.0
2011-11-23,38.385,39.295,37.38,37.5,5582370.0
2011-11-24,37.787,38.409,36.686,37.165,5085269.0
2011-11-25,37.236,37.93,36.207,37.811,5749502.0
2011-11-26,37.236,37.93,36.207,37.811,5749502.0
2011-11-27,37.236,37.93,36.207,37.811,5749502.0
2011-11-28,38.242,40.036,38.17,39.486,4625224.0
2011-11-29,39.51,40.252,38.409,40.036,4785358.0
2011-11-30,39.318,43.1,39.151,43.052,13494739.0
2011-12-01,43.267,43.387,42.166,42.597,6919884.0
2011-12-02,43.028,43.506,42.836,42.836,5640367.0
2011-12-03,43.028,43.506,42.836,42.836,5640367.0
2011-12-04,43.028,43.506,42.836,42.836,5640367.0
2011-12-05,43.435,44.535,43.315,44.368,5267986.0
2011-12-06,43.77,44.464,43.482,43.722,4627980.0
2011-12-07,44.033,44.631,42.501,43.506,6651782.0
2011-12-08,43.937,44.105,41.927,42.43,7360668.0
2011-12-09,41.64,43.339,41.592,42.621,5338643.0
2011-12-10,41.64,43.339,41.592,42.621,5338643.0
2011-12-11,41.64,43.339,41.592,42.621,5338643.0
2011-12-12,42.262,42.262,40.659,40.754,6111967.0
2011-12-13,41.137,42.023,40.18,41.209,4822790.0
2011-12-14,41.137,41.736,40.348,40.587,3573059.0
2011-12-15,40.683,41.424,40.204,40.946,4258093.0
2011-12-16,41.161,41.4,40.515,40.946,3541160.0
2011-12-17,41.161,41.4,40.515,40.946,3541160.0
2011-12-18,41.161,41.4,40.515,40.946,3541160.0
2011-12-19,40.467,41.664,40.371,40.922,2918641.0
2011-12-20,40.778,42.262,40.467,42.166,4075788.0
2011-12-21,42.501,42.669,41.281,41.64,4467415.0
2011-12-22,41.855,42.549,41.783,42.549,3541873.0
2011-12-23,42.788,43.028,42.334,42.788,2111285.0
2011-12-24,42.788,43.028,42.334,42.788,2111285.0
2011-12-25,42.788,43.028,42.334,42.788,2111285.0
2011-12-26,42.788,43.028,42.334,42.788,2111285.0
2011-12-27,42.884,43.076,42.047,42.43,1220197.0
2011-12-28,42.094,42.382,41.64,41.807,3199694.0
2011-12-29,41.783,42.214,41.64,42.19,2125272.0
2011-12-30,42.453,42.669,42.023,42.669,2720704.0
2011-12-31,42.453,42.669,42.023,42.669,2720704.0
2012-01-01,42.453,42.669,42.023,42.669,2720704.0
2012-01-02,42.741,44.32,42.669,43.889,3215334.0
2012-01-03,44.296,45.182,43.698,45.038,5289620.0
2012-01-04,44.847,45.373,44.464,44.99,4344827.0
2012-01-05,45.062,45.445,44.607,45.11,2540808.0
2012-01-06,45.062,45.445,44.607,45.11,2540808.0
2012-01-07,45.062,45.445,44.607,45.11,2540808.0
2012-01-08,45.062,45.445,44.607,45.11,2540808.0
2012-01-09,44.847,44.99,44.32,44.464,4490273.0
2012-01-10,44.847,45.828,44.799,45.66,4881119.0
2012-01-11,45.66,46.139,45.349,46.019,4183351.0
2012-01-12,46.187,47.12,46.139,46.378,5307693.0
2012-01-13,46.067,46.426,44.416,45.158,7288005.0
2012-01-14,46.067,46.426,44.416,45.158,7288005.0
2012-01-15,46.067,46.426,44.416,45.158,7288005.0
2012-01-16,44.703,45.995,44.703,45.995,2747145.0
2012-01-17,46.402,46.522,45.876,46.282,3379598.0
2012-01-18,46.378,46.641,45.78,46.115,4520634.0
2012-01-19,46.306,47.455,46.067,47.335,4964285.0
2012-01-20,47.551,47.694,46.881,47.048,4054367.0
2012-01-21,47.551,47.694,46.881,47.048,4054367.0
2012-01-22,47.551,47.694,46.881,47.048,4054367.0
2012-01-23,46.761,47.862,46.498,47.814,4534150.0
2012-01-24,47.694,47.694,46.33,46.976,4670600.0
2012-01-25,47.287,47.479,46.258,46.881,5243182.0
2012-01-26,47.144,47.335,46.713,47.144,6303406.0
2012-01-27,46.976,47.431,46.593,47.12,3650431.0
2012-01-28,46.976,47.431,46.593,47.12,3650431.0
2012-01-29,46.976,47.431,46.593,47.12,3650431.0
2012-01-30,46.546,46.905,45.852,46.115,4041537.0
2012-01-31,46.785,47.287,46.258,46.761,4198409.0
2012-02-01,46.881,48.915,46.761,48.675,5215379.0
2012-02-02,48.771,49.346,48.245,49.058,3436982.0
2012-02-03,49.011,50.159,48.675,49.489,3267282.0
2012-02-04,49.011,50.159,48.675,49.489,3267282.0
2012-02-05,49.011,50.159,48.675,49.489,3267282.0
2012-02-06,49.585,49.633,48.819,49.393,2755728.0
2012-02-07,49.393,50.494,49.154,50.303,3963164.0
2012-02-08,50.351,51.643,50.351,51.26,4663742.0
2012-02-09,51.26,52.217,51.212,51.691,4173380.0
2012-02-10,51.116,51.499,49.393,49.824,5541761.0
2012-02-11,51.116,51.499,49.393,49.824,5541761.0
2012-02-12,51.116,51.499,49.393,49.824,5541761.0
2012-02-13,50.638,50.973,50.159,50.542,3524105.0
2012-02-14,50.781,51.882,49.25,50.973,7868453.0
2012-02-15,51.308,52.983,51.212,52.887,6593891.0
2012-02-16,52.457,54.036,51.978,53.988,5313274.0
2012-02-17,54.658,55.041,53.605,53.797,5429700.0
2012-02-18,54.658,55.041,53.605,53.797,5429700.0
2012-02-19,54.658,55.041,53.605,53.797,5429700.0
2012-02-20,54.18,54.467,53.892,54.132,3758414.0
2012-02-21,54.515,54.754,53.892,54.323,4217836.0
2012-02-22,54.515,54.562,52.935,53.222,4841688.0
2012-02-23,53.079,53.605,52.552,53.366,3768688.0
2012-02-24,53.605,54.036,52.935,53.653,3360452.0
2012-02-25,53.605,54.036,52.935,53.653,3360452.0
2012-02-26,53.605,54.036,52.935,53.653,3360452.0
2012-02-27,53.174,53.51,52.552,53.27,2852433.0
2012-02-28,53.51,53.749,52.983,53.653,3253391.0
2012-02-29,53.797,54.706,53.701,54.18,4344436.0
2012-03-01,53.892,55.137,53.605,54.61,3978156.0
2012-03-02,54.85,55.089,54.275,54.802,3535370.0
2012-03-03,54.85,55.089,54.275,54.802,3535370.0
2012-03-04,54.85,55.089,54.275,54.802,3535370.0
2012-03-05,54.562,54.754,53.94,54.658,2694141.0
2012-03-06,54.371,54.658,52.169,52.696,5661124.0
2012-03-07,52.457,53.079,52.217,52.217,5519722.0
2012-03-08,52.696,53.749,52.313,53.653,5675664.0
2012-03-09,53.988,54.036,52.744,52.887,5322526.0
2012-03-10,53.988,54.036,52.744,52.887,5322526.0
2012-03-11,53.988,54.036,52.744,52.887,5322526.0
2012-03-12,52.887,53.27,51.93,52.217,4315852.0
2012-03-13,52.648,53.031,52.457,52.983,4080784.0
2012-03-14,53.653,54.706,53.414,54.562,4380916.0
2012-03-15,54.515,54.945,54.036,54.945,3703180.0
2012-03-16,54.419,54.754,53.845,54.275,5055143.0
2012-03-17,54.419,54.754,53.845,54.275,5055143.0
2012-03-18,54.419,54.754,53.845,54.275,5055143.0
2012-03-19,53.988,54.132,52.983,53.701,4372154.0
2012-03-20,53.51,53.557,52.935,52.983,2456654.0
2012-03-21,53.414,53.797,51.356,51.93,5593817.0
2012-03-22,52.169,52.217,50.973,51.691,4954421.0
2012-03-23,51.834,52.361,50.973,52.122,4556767.0
2012-03-24,51.834,52.361,50.973,52.122,4556767.0
2012-03-25,51.834,52.361,50.973,52.122,4556767.0
2012-03-26,52.265,52.648,51.643,52.648,4627597.0
2012-03-27,53.031,53.174,52.552,52.696,3951081.0
2012-03-28,52.897,53.5,52.294,52.545,4909226.0
2012-03-29,52.495,53.299,50.886,51.187,4785024.0
2012-03-30,51.891,51.942,50.886,51.69,4000326.0
2012-03-31,51.891,51.942,50.886,51.69,4000326.0
2012-04-01,51.891,51.942,50.886,51.69,4000326.0
2012-04-02,51.288,52.193,50.433,52.193,4842039.0
2012-04-03,52.495,52.746,51.539,51.791,3578846.0
2012-04-04,51.539,51.791,50.483,50.785,5747377.0
2012-04-05,50.986,51.338,49.428,50.182,2747738.0
2012-04-06,50.986,51.338,49.428,50.182,2747738.0
2012-04-07,50.986,51.338,49.428,50.182,2747738.0
2012-04-08,50.986,51.338,49.428,50.182,2747738.0
2012-04-09,50.986,51.338,49.428,50.182,2747738.0
2012-04-10,49.679,50.031,48.648,48.648,4974040.0
2012-04-11,48.749,50.182,48.497,49.352,4694414.0
2012-04-12,49.93,50.483,48.673,50.433,4807116.0
2012-04-13,50.483,50.936,49.654,49.779,4376897.0
2012-04-14,50.483,50.936,49.654,49.779,4376897.0
2012-04-15,50.483,50.936,49.654,49.779,4376897.0
2012-04-16,49.528,51.087,49.377,50.534,3362700.0
2012-04-17,50.182,53.199,50.157,53.048,6620550.0
2012-04-18,53.148,53.199,51.539,52.143,4719478.0
2012-04-19,52.495,53.048,51.841,52.143,3210641.0
2012-04-20,52.243,53.098,51.64,53.048,2583094.0
2012-04-21,52.243,53.098,51.64,53.048,2583094.0
2012-04-22,52.243,53.098,51.64,53.048,2583094.0
2012-04-23,52.696,52.696,50.333,50.886,5135624.0
2012-04-24,51.841,52.344,50.986,52.344,4683123.0
2012-04-25,54.858,55.512,53.802,54.154,9761385.0
2012-04-26,54.456,54.808,53.35,54.104,5569973.0
2012-04-27,54.506,55.311,53.249,55.16,5655116.0
2012-04-28,54.506,55.311,53.249,55.16,5655116.0
2012-04-29,54.506,55.311,53.249,55.16,5655116.0
2012-04-30,55.16,55.964,55.16,55.964,2255868.0
2012-05-01,55.16,55.964,55.16,55.964,2255868.0
2012-05-02,56.718,56.769,54.657,55.562,4509036.0
2012-05-03,55.813,56.366,55.109,55.612,5016424.0
2012-05-04,55.009,55.813,54.255,54.607,4076329.0
2012-05-05,55.009,55.813,54.255,54.607,4076329.0
2012-05-06,55.009,55.813,54.255,54.607,4076329.0
2012-05-07,53.35,55.26,53.199,55.059,2022127.0
2012-05-08,54.959,55.009,53.601,53.752,3304189.0
2012-05-09,53.702,54.456,52.847,54.104,4384639.0
2012-05-10,54.556,55.461,54.104,54.657,4749902.0
2012-05-11,54.204,55.16,53.852,55.109,2915854.0
2012-05-12,54.204,55.16,53.852,55.109,2915854.0
2012-05-13,54.204,55.16,53.852,55.109,2915854.0
2012-05-14,54.556,54.607,52.696,53.35,3800951.0
2012-05-15,55.009,55.009,52.796,52.947,3691949.0
2012-05-16,52.545,53.4,52.092,52.646,2059574.0
2012-05-17,52.545,53.4,52.092,52.646,2059574.0
2012-05-18,51.087,51.539,50.333,50.333,5893612.0
2012-05-19,51.087,51.539,50.333,50.333,5893612.0
2012-05-20,51.087,51.539,50.333,50.333,5893612.0
2012-05-21,50.333,51.539,50.282,51.137,5338024.0
2012-05-22,51.74,53.35,51.288,53.148,4503292.0
2012-05-23,52.344,52.646,51.489,51.74,3418821.0
2012-05-24,51.942,52.897,51.69,52.595,2892995.0
2012-05-25,52.696,53.299,52.042,52.444,2451168.0
2012-05-26,52.696,53.299,52.042,52.444,2451168.0
2012-05-27,52.696,53.299,52.042,52.444,2451168.0
2012-05-28,52.796,53.148,51.288,51.791,2461456.0
2012-05-29,52.092,52.595,51.338,52.394,3250259.0
2012-05-30,51.891,53.299,51.74,51.992,5746374.0
2012-05-31,52.193,52.545,51.539,51.891,4452498.0
2012-06-01,52.042,52.092,50.333,51.137,4806531.0
2012-06-02,52.042,52.092,50.333,51.137,4806531.0
2012-06-03,52.042,52.092,50.333,51.137,4806531.0
2012-06-04,50.584,51.64,50.333,50.886,2122776.0
2012-06-05,51.288,51.942,51.288,51.791,2570004.0
2012-06-06,51.288,51.942,51.288,51.791,2570004.0
2012-06-07,52.595,54.757,52.545,54.104,6132913.0
2012-06-08,53.5,54.204,52.696,53.802,4433673.0
2012-06-09,53.5,54.204,52.696,53.802,4433673.0
2012-06-10,53.5,54.204,52.696,53.802,4433673.0
2012-06-11,54.908,55.311,53.852,54.003,3936607.0
2012-06-12,53.702,54.607,53.551,54.456,3304202.0
2012-06-13,54.456,54.858,53.35,53.601,4377146.0
2012-06-14,53.752,54.255,53.048,53.752,4773444.0
2012-06-15,53.953,54.154,53.45,53.651,3338366.0
2012-06-16,53.953,54.154,53.45,53.651,3338366.0
2012-06-17,53.953,54.154,53.45,53.651,3338366.0
2012-06-18,54.255,54.657,53.249,53.752,3182479.0
2012-06-19,53.953,55.059,53.5,54.858,3250275.0
2012-06-20,55.009,55.21,54.405,55.009,3454054.0
2012-06-21,54.607,55.109,54.405,54.556,1974137.0
2012-06-22,54.607,55.109,54.405,54.556,1974137.0
2012-06-23,54.607,55.109,54.405,54.556,1974137.0
2012-06-24,54.607,55.109,54.405,54.556,1974137.0
2012-06-25,53.903,54.104,52.998,53.098,2595108.0
2012-06-26,52.897,53.5,52.294,52.796,2355141.0
2012-06-27,53.148,53.903,52.947,53.802,2006124.0
2012-06-28,54.053,54.154,52.294,52.796,2893865.0
2012-06-29,54.104,54.959,53.752,54.607,4725003.0
2012-06-30,54.104,54.959,53.752,54.607,4725003.0
2012-07-01,54.104,54.959,53.752,54.607,4725003.0
2012-07-02,54.456,56.065,54.456,55.612,3652863.0
2012-07-03,55.361,56.769,55.361,56.417,3358581.0
2012-07-04,56.266,56.517,55.964,56.065,1762289.0
2012-07-05,56.065,57.322,55.713,56.618,5921122.0
2012-07-06,56.316,56.769,56.065,56.165,2293357.0
2012-07-07,56.316,56.769,56.065,56.165,2293357.0
2012-07-08,56.316,56.769,56.065,56.165,2293357.0
2012-07-09,56.065,56.517,55.864,56.216,2182663.0
2012-07-10,56.165,57.272,56.165,57.07,2703580.0
2012-07-11,56.668,57.422,56.668,56.718,2727076.0
