,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity
2011-05-10,24.477,24.83,24.477,24.698,249153.0
2011-05-11,24.609,24.83,24.521,24.698,282966.0
2011-05-12,24.609,24.918,24.389,24.742,144435.0
2011-05-13,25.315,27.52,25.315,26.638,1324614.0
2011-05-14,25.315,27.52,25.315,26.638,1324614.0
2011-05-15,25.315,27.52,25.315,26.638,1324614.0
2011-05-16,26.638,28.579,26.462,27.608,1002639.0
2011-05-17,28.138,28.138,27.696,27.873,426114.0
2011-05-18,28.334,28.519,27.873,28.242,293832.0
2011-05-19,28.519,28.519,28.15,28.427,167946.0
2011-05-20,28.334,28.334,27.688,27.873,177384.0
2011-05-21,28.334,28.334,27.688,27.873,177384.0
2011-05-22,28.334,28.334,27.688,27.873,177384.0
2011-05-23,27.873,27.873,27.227,27.781,220806.0
2011-05-24,27.781,28.15,27.596,28.15,344862.0
2011-05-25,28.15,28.242,27.596,28.058,159420.0
2011-05-26,28.242,28.242,27.688,27.965,220494.0
2011-05-27,28.058,28.242,27.688,28.058,336987.0
2011-05-28,28.058,28.242,27.688,28.058,336987.0
2011-05-29,28.058,28.242,27.688,28.058,336987.0
2011-05-30,28.058,28.242,28.058,28.242,122226.0
2011-05-31,28.242,28.427,28.15,28.242,191349.0
2011-06-01,28.427,28.519,28.242,28.427,103872.0
2011-06-02,28.427,28.519,28.242,28.427,103872.0
2011-06-03,28.427,28.427,28.15,28.334,150399.0
2011-06-04,28.427,28.427,28.15,28.334,150399.0
2011-06-05,28.427,28.427,28.15,28.334,150399.0
2011-06-06,28.427,28.427,28.15,28.334,150399.0
2011-06-07,28.427,28.796,28.242,28.242,274224.0
2011-06-08,28.242,28.242,27.596,27.596,199755.0
2011-06-09,27.596,28.15,27.319,28.15,189585.0
2011-06-10,28.15,28.242,26.396,26.95,240642.0
2011-06-11,28.15,28.242,26.396,26.95,240642.0
2011-06-12,28.15,28.242,26.396,26.95,240642.0
2011-06-13,26.858,26.858,25.981,26.119,243177.0
2011-06-14,25.981,26.765,25.981,26.396,320529.0
2011-06-15,26.212,26.858,26.119,26.858,245094.0
2011-06-16,26.165,26.719,25.427,26.258,251691.0
2011-06-17,25.842,26.95,25.658,26.858,246357.0
2011-06-18,25.842,26.95,25.658,26.858,246357.0
2011-06-19,25.842,26.95,25.658,26.858,246357.0
2011-06-20,26.258,26.581,25.658,26.488,295803.0
2011-06-21,26.488,26.996,26.396,26.812,254706.0
2011-06-22,26.812,27.042,25.658,26.535,451896.0
2011-06-23,26.535,27.411,26.212,26.812,316095.0
2011-06-24,26.535,27.411,26.212,26.812,316095.0
2011-06-25,26.535,27.411,26.212,26.812,316095.0
2011-06-26,26.535,27.411,26.212,26.812,316095.0
2011-06-27,27.135,27.135,26.581,26.996,250584.0
2011-06-28,26.996,26.996,26.581,26.673,332373.0
2011-06-29,26.95,27.55,26.765,27.135,116745.0
2011-06-30,27.135,28.058,27.088,27.873,167604.0
2011-07-01,28.058,28.058,27.319,27.411,113955.0
2011-07-02,28.058,28.058,27.319,27.411,113955.0
2011-07-03,28.058,28.058,27.319,27.411,113955.0
2011-07-04,27.458,28.704,27.458,28.611,276453.0
2011-07-05,28.334,28.611,28.242,28.519,165684.0
2011-07-06,28.519,28.611,28.334,28.519,92244.0
2011-07-07,28.704,28.98,28.519,28.796,106809.0
2011-07-08,28.796,29.073,28.058,28.427,157902.0
2011-07-09,28.796,29.073,28.058,28.427,157902.0
2011-07-10,28.796,29.073,28.058,28.427,157902.0
2011-07-11,28.242,28.334,27.873,28.15,75840.0
2011-07-12,27.781,28.058,27.042,27.688,210699.0
2011-07-13,27.135,27.688,27.135,27.55,170751.0
2011-07-14,27.319,27.458,27.135,27.273,92442.0
2011-07-15,27.227,27.688,27.135,27.596,101796.0
2011-07-16,27.227,27.688,27.135,27.596,101796.0
2011-07-17,27.227,27.688,27.135,27.596,101796.0
2011-07-18,27.319,27.458,26.581,26.581,126945.0
2011-07-19,26.581,27.227,26.581,26.765,122628.0
2011-07-20,26.627,27.181,26.627,27.088,125277.0
2011-07-21,27.088,27.365,26.719,27.088,152559.0
2011-07-22,27.135,27.965,27.135,27.688,146409.0
2011-07-23,27.135,27.965,27.135,27.688,146409.0
2011-07-24,27.135,27.965,27.135,27.688,146409.0
2011-07-25,28.242,28.242,26.95,26.95,229458.0
2011-07-26,27.135,27.965,26.95,27.411,258342.0
2011-07-27,27.596,28.611,27.596,28.242,345960.0
2011-07-28,27.965,28.334,27.458,27.504,176943.0
2011-07-29,27.55,27.55,27.227,27.411,257154.0
2011-07-30,27.55,27.55,27.227,27.411,257154.0
2011-07-31,27.55,27.55,27.227,27.411,257154.0
2011-08-01,27.688,28.334,27.273,27.319,187947.0
2011-08-02,27.319,27.411,26.719,26.719,238095.0
2011-08-03,26.396,26.396,24.919,25.289,367008.0
2011-08-04,25.289,25.842,23.304,23.674,527370.0
2011-08-05,22.474,23.443,21.689,22.843,1059411.0
2011-08-06,22.474,23.443,21.689,22.843,1059411.0
2011-08-07,22.474,23.443,21.689,22.843,1059411.0
2011-08-08,22.151,22.704,21.551,21.551,964809.0
2011-08-09,21.412,22.797,20.259,22.797,942882.0
2011-08-10,23.258,25.243,23.074,23.489,696156.0
2011-08-11,23.627,24.55,23.627,24.181,573018.0
2011-08-12,24.504,24.55,23.812,23.858,760959.0
2011-08-13,24.504,24.55,23.812,23.858,760959.0
2011-08-14,24.504,24.55,23.812,23.858,760959.0
2011-08-15,24.781,24.781,23.674,23.812,435453.0
2011-08-16,23.858,23.95,23.074,23.397,310578.0
2011-08-17,23.535,23.812,22.843,23.489,458916.0
2011-08-18,23.35,23.581,22.381,22.751,875625.0
2011-08-19,22.381,22.704,21.412,22.243,582399.0
2011-08-20,22.381,22.704,21.412,22.243,582399.0
2011-08-21,22.381,22.704,21.412,22.243,582399.0
2011-08-22,21.828,22.843,21.735,22.52,196311.0
2011-08-23,22.612,23.581,22.612,22.704,230361.0
2011-08-24,23.074,23.212,22.704,22.889,313569.0
2011-08-25,23.12,23.397,22.981,23.074,322932.0
2011-08-26,22.797,23.074,22.612,22.935,238149.0
2011-08-27,22.797,23.074,22.612,22.935,238149.0
2011-08-28,22.797,23.074,22.612,22.935,238149.0
2011-08-29,23.258,24.55,23.258,24.181,388410.0
2011-08-30,24.919,25.289,24.55,25.196,1122723.0
2011-08-31,25.427,25.842,25.196,25.566,623214.0
2011-09-01,25.658,25.704,25.243,25.473,506457.0
2011-09-02,25.104,25.243,24.504,24.735,1205523.0
2011-09-03,25.104,25.243,24.504,24.735,1205523.0
2011-09-04,25.104,25.243,24.504,24.735,1205523.0
2011-09-05,24.366,24.366,23.535,23.997,405546.0
2011-09-06,23.997,24.827,23.858,24.596,452220.0
2011-09-07,24.781,25.196,24.735,24.919,304083.0
2011-09-08,25.104,25.289,24.735,24.966,257118.0
2011-09-09,25.012,25.289,24.689,24.827,383349.0
2011-09-10,25.012,25.289,24.689,24.827,383349.0
2011-09-11,25.012,25.289,24.689,24.827,383349.0
2011-09-12,24.735,25.012,23.997,24.181,331125.0
2011-09-13,24.689,24.689,23.997,24.089,213828.0
2011-09-14,24.181,24.458,23.997,24.458,160224.0
2011-09-15,24.643,25.427,24.55,25.381,383106.0
2011-09-16,25.473,25.612,25.335,25.473,1230522.0
2011-09-17,25.473,25.612,25.335,25.473,1230522.0
2011-09-18,25.473,25.612,25.335,25.473,1230522.0
2011-09-19,25.289,25.289,24.966,25.104,330810.0
2011-09-20,24.966,25.104,24.689,25.058,241386.0
2011-09-21,25.058,25.196,24.919,25.058,134283.0
2011-09-22,24.781,24.781,23.858,23.997,338883.0
2011-09-23,23.997,24.643,22.751,23.535,453219.0
2011-09-24,23.997,24.643,22.751,23.535,453219.0
2011-09-25,23.997,24.643,22.751,23.535,453219.0
2011-09-26,23.535,23.72,22.658,23.258,392772.0
2011-09-27,23.581,23.997,23.258,23.812,254634.0
2011-09-28,23.858,23.997,23.489,23.766,169974.0
2011-09-29,23.397,24.412,23.35,24.043,317052.0
2011-09-30,24.089,24.181,23.674,23.904,431796.0
2011-10-01,24.089,24.181,23.674,23.904,431796.0
2011-10-02,24.089,24.181,23.674,23.904,431796.0
2011-10-03,23.72,23.904,23.212,23.581,624852.0
2011-10-04,23.258,23.627,23.12,23.581,434874.0
2011-10-05,23.997,24.227,23.72,24.227,393078.0
2011-10-06,24.596,24.919,24.458,24.873,381180.0
2011-10-07,25.104,25.289,24.919,25.289,565350.0
2011-10-08,25.104,25.289,24.919,25.289,565350.0
2011-10-09,25.104,25.289,24.919,25.289,565350.0
2011-10-10,25.381,25.796,25.381,25.796,377286.0
2011-10-11,25.842,25.935,25.381,25.75,281556.0
2011-10-12,25.566,26.304,25.381,26.119,317067.0
2011-10-13,26.119,26.488,25.842,26.258,250437.0
2011-10-14,26.673,26.673,25.889,26.258,394890.0
2011-10-15,26.673,26.673,25.889,26.258,394890.0
2011-10-16,26.673,26.673,25.889,26.258,394890.0
2011-10-17,26.212,26.719,25.889,25.935,169299.0
2011-10-18,25.935,26.073,25.612,25.842,252096.0
2011-10-19,25.842,26.027,25.473,25.473,242037.0
2011-10-20,25.566,25.704,25.289,25.335,1325751.0
2011-10-21,25.381,25.75,25.15,25.75,374406.0
2011-10-22,25.381,25.75,25.15,25.75,374406.0
2011-10-23,25.381,25.75,25.15,25.75,374406.0
2011-10-24,25.935,26.765,25.658,26.673,351618.0
2011-10-25,26.719,26.719,26.165,26.535,372708.0
2011-10-26,26.581,26.858,26.212,26.581,272511.0
2011-10-27,27.135,27.504,26.765,27.227,680133.0
2011-10-28,29.165,29.442,28.519,28.98,1699482.0
2011-10-29,29.165,29.442,28.519,28.98,1699482.0
2011-10-30,29.165,29.442,28.519,28.98,1699482.0
2011-10-31,28.888,28.888,28.427,28.427,677448.0
2011-11-01,27.504,27.781,26.904,27.273,920853.0
2011-11-02,27.504,28.15,27.504,28.058,509430.0
2011-11-03,27.688,28.611,27.504,28.611,448989.0
2011-11-04,28.98,29.073,28.15,28.334,173484.0
2011-11-05,28.98,29.073,28.15,28.334,173484.0
2011-11-06,28.98,29.073,28.15,28.334,173484.0
2011-11-07,28.334,28.611,28.058,28.242,467508.0
2011-11-08,28.242,28.519,27.411,27.688,884478.0
2011-11-09,28.058,28.058,27.504,27.781,577896.0
2011-11-10,27.688,27.965,27.319,27.873,269973.0
2011-11-11,27.965,28.519,27.781,28.519,259110.0
2011-11-12,27.965,28.519,27.781,28.519,259110.0
2011-11-13,27.965,28.519,27.781,28.519,259110.0
2011-11-14,28.611,28.98,28.242,28.334,227127.0
2011-11-15,28.427,28.519,28.058,28.519,347031.0
2011-11-16,28.519,28.704,28.058,28.334,319563.0
2011-11-17,28.058,28.334,27.781,28.058,215811.0
2011-11-18,28.242,28.242,27.365,27.596,396150.0
2011-11-19,28.242,28.242,27.365,27.596,396150.0
2011-11-20,28.242,28.242,27.365,27.596,396150.0
2011-11-21,27.642,27.642,26.212,26.488,350430.0
2011-11-22,26.535,27.411,26.488,27.042,388074.0
2011-11-23,27.181,27.319,26.212,26.396,309060.0
2011-11-24,26.396,26.627,25.796,26.304,323505.0
2011-11-25,25.935,26.719,25.842,26.673,254976.0
2011-11-26,25.935,26.719,25.842,26.673,254976.0
2011-11-27,25.935,26.719,25.842,26.673,254976.0
2011-11-28,27.135,27.781,26.858,27.365,310665.0
2011-11-29,27.365,27.688,27.227,27.504,311952.0
2011-11-30,27.273,27.596,26.95,27.458,570843.0
2011-12-01,27.504,27.642,26.904,27.273,360438.0
2011-12-02,27.688,27.688,27.227,27.596,303183.0
2011-12-03,27.688,27.688,27.227,27.596,303183.0
2011-12-04,27.688,27.688,27.227,27.596,303183.0
2011-12-05,27.458,27.688,27.319,27.411,416382.0
2011-12-06,27.504,27.781,27.319,27.504,310821.0
2011-12-07,27.642,27.873,27.227,27.411,297594.0
2011-12-08,27.411,27.596,26.812,26.996,249339.0
2011-12-09,26.765,26.996,26.304,26.304,364308.0
2011-12-10,26.765,26.996,26.304,26.304,364308.0
2011-12-11,26.765,26.996,26.304,26.304,364308.0
2011-12-12,26.535,26.535,26.073,26.258,268554.0
2011-12-13,26.212,26.442,26.073,26.304,298641.0
2011-12-14,26.35,26.396,26.119,26.35,230178.0
2011-12-15,26.35,27.135,26.212,27.135,300099.0
2011-12-16,27.135,27.965,26.95,27.55,977832.0
2011-12-17,27.135,27.965,26.95,27.55,977832.0
2011-12-18,27.135,27.965,26.95,27.55,977832.0
2011-12-19,27.365,27.873,27.365,27.458,235416.0
2011-12-20,27.504,28.334,27.504,28.058,402018.0
2011-12-21,28.058,28.242,27.688,28.058,196767.0
2011-12-22,27.873,28.15,27.873,27.965,167952.0
2011-12-23,27.965,28.15,27.781,28.058,92502.0
2011-12-24,27.965,28.15,27.781,28.058,92502.0
2011-12-25,27.965,28.15,27.781,28.058,92502.0
2011-12-26,27.965,28.15,27.781,28.058,92502.0
2011-12-27,27.873,28.15,27.873,28.15,172773.0
2011-12-28,28.15,28.242,27.873,28.058,159849.0
2011-12-29,28.058,28.15,27.873,28.058,276678.0
2011-12-30,28.242,28.242,27.873,27.965,135651.0
2011-12-31,28.242,28.242,27.873,27.965,135651.0
2012-01-01,28.242,28.242,27.873,27.965,135651.0
2012-01-02,28.242,28.334,28.058,28.15,204720.0
2012-01-03,28.242,28.519,28.242,28.519,347034.0
2012-01-04,28.611,28.796,28.519,28.704,209835.0
2012-01-05,28.796,29.534,28.611,29.534,361566.0
2012-01-06,28.796,29.534,28.611,29.534,361566.0
2012-01-07,28.796,29.534,28.611,29.534,361566.0
2012-01-08,28.796,29.534,28.611,29.534,361566.0
2012-01-09,29.534,30.457,29.35,30.18,405888.0
2012-01-10,30.365,31.011,30.18,30.18,429666.0
2012-01-11,30.18,30.18,29.534,29.719,275847.0
2012-01-12,29.719,30.18,29.35,29.534,417429.0
2012-01-13,29.903,30.273,29.719,29.811,289125.0
2012-01-14,29.903,30.273,29.719,29.811,289125.0
2012-01-15,29.903,30.273,29.719,29.811,289125.0
2012-01-16,30.088,30.457,29.903,30.088,177849.0
2012-01-17,30.365,30.919,30.18,30.549,252666.0
2012-01-18,30.642,31.011,30.549,31.011,180777.0
2012-01-19,31.196,31.472,30.457,30.457,349935.0
2012-01-20,30.826,31.196,30.642,31.103,305058.0
2012-01-21,30.826,31.196,30.642,31.103,305058.0
2012-01-22,30.826,31.196,30.642,31.103,305058.0
2012-01-23,31.196,31.565,31.011,31.38,175281.0
2012-01-24,31.38,31.657,31.011,31.103,301056.0
2012-01-25,31.38,31.38,30.734,31.103,249912.0
2012-01-26,31.38,31.749,31.196,31.749,507354.0
2012-01-27,31.842,32.58,31.657,32.395,379548.0
2012-01-28,31.842,32.58,31.657,32.395,379548.0
2012-01-29,31.842,32.58,31.657,32.395,379548.0
2012-01-30,32.303,32.303,31.749,31.749,327771.0
2012-01-31,31.842,32.395,31.842,32.118,416337.0
2012-02-01,31.657,31.934,31.472,31.565,545808.0
2012-02-02,31.657,32.303,31.657,32.118,253932.0
2012-02-03,32.118,32.672,32.118,32.488,351330.0
2012-02-04,32.118,32.672,32.118,32.488,351330.0
2012-02-05,32.118,32.672,32.118,32.488,351330.0
2012-02-06,32.488,32.857,32.303,32.488,212280.0
2012-02-07,32.949,32.949,32.58,32.58,333792.0
2012-02-08,32.58,32.857,32.211,32.211,275811.0
2012-02-09,32.211,32.395,31.842,32.118,409782.0
2012-02-10,31.749,32.58,31.749,32.026,535152.0
2012-02-11,31.749,32.58,31.749,32.026,535152.0
2012-02-12,31.749,32.58,31.749,32.026,535152.0
2012-02-13,32.118,33.964,32.118,33.687,960216.0
2012-02-14,33.687,35.903,33.687,34.887,680622.0
2012-02-15,35.164,35.81,35.072,35.164,448923.0
2012-02-16,35.256,35.718,34.61,35.718,322392.0
2012-02-17,35.81,35.903,35.072,35.072,271206.0
2012-02-18,35.81,35.903,35.072,35.072,271206.0
2012-02-19,35.81,35.903,35.072,35.072,271206.0
2012-02-20,35.256,35.626,35.072,35.256,385737.0
2012-02-21,35.441,35.441,34.149,34.518,579282.0
2012-02-22,34.518,35.256,33.134,34.887,688311.0
2012-02-23,35.072,35.072,34.241,34.61,208623.0
2012-02-24,34.703,34.795,34.149,34.703,171705.0
2012-02-25,34.703,34.795,34.149,34.703,171705.0
2012-02-26,34.703,34.795,34.149,34.703,171705.0
2012-02-27,34.61,34.703,33.964,34.241,174504.0
2012-02-28,34.149,34.795,34.149,34.518,134064.0
2012-02-29,34.518,34.795,34.334,34.334,166635.0
2012-03-01,34.334,34.795,34.149,34.518,159945.0
2012-03-02,34.703,34.703,34.334,34.61,155841.0
2012-03-03,34.703,34.703,34.334,34.61,155841.0
2012-03-04,34.703,34.703,34.334,34.61,155841.0
2012-03-05,34.61,34.61,33.78,33.78,231342.0
2012-03-06,33.78,33.78,32.488,32.857,434256.0
2012-03-07,33.595,34.61,33.134,34.426,528036.0
2012-03-08,34.61,35.072,34.426,35.072,335697.0
2012-03-09,34.98,35.995,34.795,35.349,424848.0
2012-03-10,34.98,35.995,34.795,35.349,424848.0
2012-03-11,34.98,35.995,34.795,35.349,424848.0
2012-03-12,35.349,36.272,35.256,36.087,608664.0
2012-03-13,36.272,36.733,36.272,36.364,440832.0
2012-03-14,36.549,36.641,36.179,36.456,320031.0
2012-03-15,36.549,36.825,35.995,36.179,387150.0
2012-03-16,36.179,36.641,35.995,36.641,560838.0
2012-03-17,36.179,36.641,35.995,36.641,560838.0
2012-03-18,36.179,36.641,35.995,36.641,560838.0
2012-03-19,36.641,36.733,35.903,35.995,506415.0
2012-03-20,35.995,36.179,35.533,35.533,393627.0
2012-03-21,35.533,36.272,35.533,36.087,418611.0
2012-03-22,36.087,36.179,35.626,35.995,320586.0
2012-03-23,35.995,36.272,35.441,36.087,279291.0
2012-03-24,35.995,36.272,35.441,36.087,279291.0
2012-03-25,35.995,36.272,35.441,36.087,279291.0
2012-03-26,36.179,36.364,35.718,36.272,237696.0
2012-03-27,36.272,36.549,35.995,36.179,254244.0
2012-03-28,36.179,36.272,35.626,35.81,147528.0
2012-03-29,35.81,36.087,34.887,34.98,636588.0
2012-03-30,35.256,35.995,35.164,35.903,318189.0
2012-03-31,35.256,35.995,35.164,35.903,318189.0
2012-04-01,35.256,35.995,35.164,35.903,318189.0
2012-04-02,36.179,37.102,36.087,36.918,404502.0
2012-04-03,36.918,37.656,36.549,37.656,267006.0
2012-04-04,36.918,37.472,35.995,36.272,479880.0
2012-04-05,36.364,36.733,35.903,36.549,96465.0
2012-04-06,36.364,36.733,35.903,36.549,96465.0
2012-04-07,36.364,36.733,35.903,36.549,96465.0
2012-04-08,36.364,36.733,35.903,36.549,96465.0
2012-04-09,36.364,36.733,35.903,36.549,96465.0
2012-04-10,36.272,36.272,34.887,34.98,271323.0
2012-04-11,35.256,35.533,33.503,34.795,426702.0
2012-04-12,34.795,35.533,34.795,35.349,322602.0
2012-04-13,35.441,35.626,34.98,34.98,183774.0
2012-04-14,35.441,35.626,34.98,34.98,183774.0
2012-04-15,35.441,35.626,34.98,34.98,183774.0
2012-04-16,34.98,35.349,34.795,34.887,342357.0
2012-04-17,35.072,35.995,34.887,35.995,243519.0
2012-04-18,37.287,40.24,37.102,39.133,1801392.0
2012-04-19,38.948,40.425,38.856,40.148,875367.0
2012-04-20,40.056,41.532,39.779,39.871,748365.0
2012-04-21,40.056,41.532,39.779,39.871,748365.0
2012-04-22,40.056,41.532,39.779,39.871,748365.0
2012-04-23,39.871,40.148,39.317,39.963,455079.0
2012-04-24,39.963,39.963,37.933,39.594,602565.0
2012-04-25,39.687,40.61,39.687,40.24,312789.0
2012-04-26,40.425,41.071,39.41,40.333,593229.0
2012-04-27,41.256,41.532,39.779,40.61,732516.0
2012-04-28,41.256,41.532,39.779,40.61,732516.0
2012-04-29,41.256,41.532,39.779,40.61,732516.0
2012-04-30,40.979,41.071,40.517,40.702,93774.0
2012-05-01,40.979,41.071,40.517,40.702,93774.0
2012-05-02,40.886,41.348,40.61,41.071,444927.0
2012-05-03,41.163,41.348,40.056,40.425,401730.0
2012-05-04,40.425,40.61,39.871,39.963,320910.0
2012-05-05,40.425,40.61,39.871,39.963,320910.0
2012-05-06,40.425,40.61,39.871,39.963,320910.0
2012-05-07,39.317,41.348,38.025,41.256,421128.0
2012-05-08,41.256,41.44,40.056,40.886,438531.0
2012-05-09,40.886,41.44,40.702,41.163,392487.0
2012-05-10,41.163,41.902,40.886,41.902,373602.0
2012-05-11,41.902,43.009,41.532,42.917,372804.0
2012-05-12,41.902,43.009,41.532,42.917,372804.0
2012-05-13,41.902,43.009,41.532,42.917,372804.0
2012-05-14,42.825,43.194,40.24,40.24,717582.0
2012-05-15,40.794,42.455,40.794,41.256,441045.0
2012-05-16,40.886,40.886,40.148,40.61,240921.0
2012-05-17,40.886,40.886,40.148,40.61,240921.0
2012-05-18,39.594,39.687,37.933,38.21,803004.0
2012-05-19,39.594,39.687,37.933,38.21,803004.0
2012-05-20,39.594,39.687,37.933,38.21,803004.0
2012-05-21,39.317,40.979,39.041,40.517,685884.0
2012-05-22,41.37,42.334,41.08,42.141,488613.0
2012-05-23,41.852,41.852,40.888,41.08,295665.0
2012-05-24,41.08,41.852,40.888,41.273,231825.0
2012-05-25,41.273,41.273,40.213,40.791,165693.0
2012-05-26,41.273,41.273,40.213,40.791,165693.0
2012-05-27,41.273,41.273,40.213,40.791,165693.0
2012-05-28,40.888,41.948,40.309,41.563,244164.0
2012-05-29,41.563,42.334,41.563,42.141,406047.0
2012-05-30,42.045,42.238,41.563,41.659,198006.0
2012-05-31,41.659,42.141,41.273,41.948,399054.0
2012-06-01,41.948,41.948,39.248,39.923,659055.0
2012-06-02,41.948,41.948,39.248,39.923,659055.0
2012-06-03,41.948,41.948,39.248,39.923,659055.0
2012-06-04,39.827,39.827,38.38,38.959,751638.0
2012-06-05,39.345,40.213,38.67,39.055,344349.0
2012-06-06,39.345,40.213,38.67,39.055,344349.0
2012-06-07,39.441,40.791,39.152,40.791,443748.0
2012-06-08,40.598,40.598,39.538,39.923,174729.0
2012-06-09,40.598,40.598,39.538,39.923,174729.0
2012-06-10,40.598,40.598,39.538,39.923,174729.0
2012-06-11,40.502,41.177,39.345,39.923,433095.0
2012-06-12,39.634,39.827,38.67,38.959,300384.0
2012-06-13,38.959,39.441,38.38,38.959,334233.0
2012-06-14,38.959,39.152,37.802,39.152,248658.0
2012-06-15,38.477,39.152,37.898,38.187,409512.0
2012-06-16,38.477,39.152,37.898,38.187,409512.0
2012-06-17,38.477,39.152,37.898,38.187,409512.0
2012-06-18,38.862,39.152,37.705,38.187,399147.0
2012-06-19,38.187,39.634,38.187,39.152,538839.0
2012-06-20,39.152,39.73,39.152,39.634,425823.0
2012-06-21,39.827,39.923,39.441,39.538,213894.0
2012-06-22,39.827,39.923,39.441,39.538,213894.0
2012-06-23,39.827,39.923,39.441,39.538,213894.0
2012-06-24,39.827,39.923,39.441,39.538,213894.0
2012-06-25,39.152,39.73,39.055,39.248,199983.0
2012-06-26,39.345,39.345,38.38,38.959,315426.0
2012-06-27,39.055,39.538,39.055,39.441,321363.0
2012-06-28,39.538,39.827,38.284,38.573,363672.0
2012-06-29,39.345,39.73,38.766,39.73,657507.0
2012-06-30,39.345,39.73,38.766,39.73,657507.0
2012-07-01,39.345,39.73,38.766,39.73,657507.0
2012-07-02,40.576,40.576,39.4,39.4,318162.0
2012-07-03,39.4,39.792,39.302,39.596,331029.0
2012-07-04,39.89,39.89,39.302,39.694,107865.0
2012-07-05,39.498,39.596,39.008,39.596,145386.0
2012-07-06,39.204,39.596,39.106,39.4,107079.0
2012-07-07,39.204,39.596,39.106,39.4,107079.0
2012-07-08,39.204,39.596,39.106,39.4,107079.0
2012-07-09,39.4,39.4,38.322,38.518,270570.0
2012-07-10,38.616,38.616,38.322,38.42,241443.0
2012-07-11,38.616,38.616,37.538,38.322,307620.0
2012-07-12,38.42,38.42,37.44,37.44,111117.0
2012-07-13,37.734,38.224,37.636,38.126,150828.0
2012-07-14,37.734,38.224,37.636,38.126,150828.0
2012-07-15,37.734,38.224,37.636,38.126,150828.0
2012-07-16,37.93,38.322,37.636,38.322,211821.0
2012-07-17,38.322,39.4,38.126,39.008,214026.0
2012-07-18,39.204,39.204,38.616,38.91,108243.0
2012-07-19,39.008,39.302,38.224,38.616,358917.0
2012-07-20,39.106,39.106,38.518,38.518,139056.0
2012-07-21,39.106,39.106,38.518,38.518,139056.0
2012-07-22,39.106,39.106,38.518,38.518,139056.0
2012-07-23,38.42,38.616,38.028,38.028,299133.0
2012-07-24,36.656,37.244,35.676,36.558,889020.0
2012-07-25,37.048,37.832,36.754,37.146,927345.0
2012-07-26,37.538,37.538,36.558,36.95,366330.0
2012-07-27,37.244,37.832,36.852,37.832,301440.0
2012-07-28,37.244,37.832,36.852,37.832,301440.0
2012-07-29,37.244,37.832,36.852,37.832,301440.0
2012-07-30,37.93,39.106,37.832,38.91,254352.0
2012-07-31,38.91,38.91,38.42,38.616,163284.0
2012-08-01,38.616,38.812,38.42,38.518,109335.0
2012-08-02,38.616,38.616,38.028,38.42,142194.0
