,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2011-03-15,29.6029,29.9472,28.685,29.6029,766808.0
2011-03-16,29.6029,30.1766,28.4555,28.4555,502869.0
2011-03-17,28.5703,29.4882,28.5703,29.4882,226632.0
2011-03-18,29.4882,30.0619,29.4882,29.7177,461203.0
2011-03-19,29.4882,30.0619,29.4882,29.7177,461203.0
2011-03-20,29.4882,30.0619,29.4882,29.7177,461203.0
2011-03-21,29.9472,30.6356,29.8324,30.6356,195845.0
2011-03-22,30.5209,31.0946,29.9472,30.4061,231001.0
2011-03-23,30.2914,30.6356,30.0619,30.5209,184782.0
2011-03-24,30.6356,31.6683,30.5209,31.4388,398239.0
2011-03-25,31.6683,32.4714,31.5535,32.1272,452034.0
2011-03-26,31.6683,32.4714,31.5535,32.1272,452034.0
2011-03-27,31.6683,32.4714,31.5535,32.1272,452034.0
2011-03-28,32.3567,32.5862,31.8977,32.242,280199.0
2011-03-29,32.242,32.8157,32.0125,32.7009,223334.0
2011-03-30,32.9304,33.2746,32.5862,32.5862,310938.0
2011-03-31,32.8157,33.0452,32.1272,32.8157,251847.0
2011-04-01,32.9304,33.9631,32.3567,33.9631,542498.0
2011-04-02,32.9304,33.9631,32.3567,33.9631,542498.0
2011-04-03,32.9304,33.9631,32.3567,33.9631,542498.0
2011-04-04,34.0778,34.3073,33.5041,33.8483,316639.0
2011-04-05,33.8483,34.1926,33.6189,33.9631,260497.0
2011-04-06,33.7336,34.3073,33.7336,33.8483,260118.0
2011-04-07,33.8483,33.9631,33.5041,33.5041,231770.0
2011-04-08,33.5041,33.7336,33.2746,33.2746,167909.0
2011-04-09,33.5041,33.7336,33.2746,33.2746,167909.0
2011-04-10,33.5041,33.7336,33.2746,33.2746,167909.0
2011-04-11,33.5041,33.8483,33.2746,33.8483,229554.0
2011-04-12,33.3894,33.3894,32.3567,32.5862,494243.0
2011-04-13,32.7009,33.0452,32.5862,32.8157,179767.0
2011-04-14,32.8157,32.9304,32.4714,32.7009,313730.0
2011-04-15,32.7009,33.3894,32.3567,33.3894,380658.0
2011-04-16,32.7009,33.3894,32.3567,33.3894,380658.0
2011-04-17,32.7009,33.3894,32.3567,33.3894,380658.0
2011-04-18,33.5041,34.0778,33.1599,33.5041,304456.0
2011-04-19,33.5041,34.6515,32.9304,34.5368,465870.0
2011-04-20,34.881,34.9957,33.0452,33.8483,997517.0
2011-04-21,33.5041,33.7336,32.1272,33.1599,416804.0
2011-04-22,33.5041,33.7336,32.1272,33.1599,416804.0
2011-04-23,33.5041,33.7336,32.1272,33.1599,416804.0
2011-04-24,33.5041,33.7336,32.1272,33.1599,416804.0
2011-04-25,33.5041,33.7336,32.1272,33.1599,416804.0
2011-04-26,33.2746,34.0778,32.7009,33.8483,531008.0
2011-04-27,33.7336,34.422,33.6189,34.1926,426329.0
2011-04-28,34.1926,34.422,33.5041,33.7336,249816.0
2011-04-29,33.8483,33.8483,33.1599,33.7336,229301.0
2011-04-30,33.8483,33.8483,33.1599,33.7336,229301.0
2011-05-01,33.8483,33.8483,33.1599,33.7336,229301.0
2011-05-02,33.7336,34.0778,33.5041,33.7336,226139.0
2011-05-03,33.7336,33.7336,33.0452,33.2746,263287.0
2011-05-04,33.0452,33.0452,31.783,32.1272,666208.0
2011-05-05,32.248,32.3688,31.8857,32.248,472651.0
2011-05-06,32.1272,33.6974,31.7649,33.6974,538662.0
2011-05-07,32.1272,33.6974,31.7649,33.6974,538662.0
2011-05-08,32.1272,33.6974,31.7649,33.6974,538662.0
2011-05-09,33.5766,33.6974,33.2142,33.5766,317170.0
2011-05-10,33.4558,34.0597,33.335,33.9389,376623.0
2011-05-11,33.8181,33.9389,33.5766,33.5766,304532.0
2011-05-12,33.0935,33.335,32.7311,33.2142,309059.0
2011-05-13,33.2142,33.5766,32.9727,33.335,320397.0
2011-05-14,33.2142,33.5766,32.9727,33.335,320397.0
2011-05-15,33.2142,33.5766,32.9727,33.335,320397.0
2011-05-16,33.0935,33.0935,32.6103,32.9727,167410.0
2011-05-17,32.7311,32.9727,32.7311,32.9727,306771.0
2011-05-18,32.9727,33.335,32.4896,32.7311,271142.0
2011-05-19,32.7311,32.7311,32.248,32.3688,245515.0
2011-05-20,32.4896,32.6103,32.3688,32.4896,299332.0
2011-05-21,32.4896,32.6103,32.3688,32.4896,299332.0
2011-05-22,32.4896,32.6103,32.3688,32.4896,299332.0
2011-05-23,32.248,32.248,30.6779,31.161,537112.0
2011-05-24,31.0402,31.2818,30.6779,30.9194,454974.0
2011-05-25,30.9194,33.335,30.7987,33.2142,1760378.0
2011-05-26,33.2142,33.335,32.8519,33.0935,445566.0
2011-05-27,33.2142,33.335,32.8519,33.335,215228.0
2011-05-28,33.2142,33.335,32.8519,33.335,215228.0
2011-05-29,33.2142,33.335,32.8519,33.335,215228.0
2011-05-30,33.0935,33.5766,33.0935,33.2142,304905.0
2011-05-31,33.2142,33.6974,33.0935,33.4558,552097.0
2011-06-01,33.335,33.5766,33.2142,33.335,108512.0
2011-06-02,33.335,33.5766,33.2142,33.335,108512.0
2011-06-03,33.0935,33.0935,32.1272,32.3688,184718.0
2011-06-04,33.0935,33.0935,32.1272,32.3688,184718.0
2011-06-05,33.0935,33.0935,32.1272,32.3688,184718.0
2011-06-06,33.0935,33.0935,32.1272,32.3688,184718.0
2011-06-07,32.248,32.4896,31.161,31.161,519511.0
2011-06-08,31.2818,32.1272,31.161,31.5233,642323.0
2011-06-09,31.5233,32.0065,31.4026,31.5233,537124.0
2011-06-10,31.4026,31.6441,31.0402,31.0402,178718.0
2011-06-11,31.4026,31.6441,31.0402,31.0402,178718.0
2011-06-12,31.4026,31.6441,31.0402,31.0402,178718.0
2011-06-13,30.9194,31.0402,30.4363,30.7987,223423.0
2011-06-14,30.5571,30.9194,30.5571,30.9194,210290.0
2011-06-15,31.2818,32.248,30.6779,30.9194,442726.0
2011-06-16,30.4363,30.5571,29.2285,29.7116,501283.0
2011-06-17,29.4701,30.5571,29.2285,30.5571,410212.0
2011-06-18,29.4701,30.5571,29.2285,30.5571,410212.0
2011-06-19,29.4701,30.5571,29.2285,30.5571,410212.0
2011-06-20,29.8324,30.4363,29.4701,30.1948,323715.0
2011-06-21,30.1948,30.5571,30.074,30.5571,255720.0
2011-06-22,30.6779,30.6779,30.1948,30.5571,217506.0
2011-06-23,30.3155,30.4363,29.8324,29.8324,243358.0
2011-06-24,30.3155,30.4363,29.8324,29.8324,243358.0
2011-06-25,30.3155,30.4363,29.8324,29.8324,243358.0
2011-06-26,30.3155,30.4363,29.8324,29.8324,243358.0
2011-06-27,29.8324,30.1948,29.4701,29.9532,220977.0
2011-06-28,29.9532,30.7987,29.9532,30.3155,160014.0
2011-06-29,30.5571,31.2818,30.5571,31.161,153588.0
2011-06-30,31.2818,32.0065,31.161,32.0065,239708.0
2011-07-01,31.8857,32.1272,31.5233,31.6441,165296.0
2011-07-02,31.8857,32.1272,31.5233,31.6441,165296.0
2011-07-03,31.8857,32.1272,31.5233,31.6441,165296.0
2011-07-04,31.8857,31.8857,31.2818,31.2818,329172.0
2011-07-05,31.4026,31.7649,31.2818,31.4026,225029.0
2011-07-06,31.4026,31.5233,30.9194,31.0402,129193.0
2011-07-07,31.161,31.8857,31.161,31.7649,165101.0
2011-07-08,31.8857,31.8857,30.9194,31.0402,190795.0
2011-07-09,31.8857,31.8857,30.9194,31.0402,190795.0
2011-07-10,31.8857,31.8857,30.9194,31.0402,190795.0
2011-07-11,30.9194,30.9194,29.5909,29.9532,366458.0
2011-07-12,29.5909,30.1948,29.2285,29.8324,621637.0
2011-07-13,29.9532,30.9194,29.9532,30.7987,398892.0
2011-07-14,30.5571,30.7987,30.3155,30.5571,140364.0
2011-07-15,30.4363,30.4363,30.074,30.4363,148536.0
2011-07-16,30.4363,30.4363,30.074,30.4363,148536.0
2011-07-17,30.4363,30.4363,30.074,30.4363,148536.0
2011-07-18,29.9532,30.3155,29.3493,29.4701,334648.0
2011-07-19,29.4701,30.074,29.4701,30.074,168816.0
2011-07-20,30.1948,30.9194,29.9532,30.3155,265532.0
2011-07-21,30.5571,30.6779,29.5909,29.8324,330762.0
2011-07-22,30.074,30.074,29.5909,29.7116,230474.0
2011-07-23,30.074,30.074,29.5909,29.7116,230474.0
2011-07-24,30.074,30.074,29.5909,29.7116,230474.0
2011-07-25,29.3493,30.074,29.3493,29.5909,218880.0
2011-07-26,29.5909,29.7116,28.987,29.5909,225984.0
2011-07-27,29.1078,29.3493,28.7454,28.987,316458.0
2011-07-28,28.7454,28.7454,27.7792,28.2623,588650.0
2011-07-29,27.5376,28.0207,26.813,27.5376,494083.0
2011-07-30,27.5376,28.0207,26.813,27.5376,494083.0
2011-07-31,27.5376,28.0207,26.813,27.5376,494083.0
2011-08-01,28.0207,28.2623,26.6922,26.9337,631879.0
2011-08-02,26.9337,26.9337,25.3636,25.3636,646433.0
2011-08-03,25.0013,25.0013,23.6727,24.1558,1001752.0
2011-08-04,24.5181,24.6389,22.0784,22.4649,722238.0
2011-08-05,21.6919,22.8031,20.0493,21.7885,1378602.0
2011-08-06,21.6919,22.8031,20.0493,21.7885,1378602.0
2011-08-07,21.6919,22.8031,20.0493,21.7885,1378602.0
2011-08-08,20.6774,21.6436,20.2909,20.4358,803307.0
2011-08-09,20.2909,21.7402,19.4213,21.7402,871856.0
2011-08-10,22.5132,24.1558,21.547,22.0784,923462.0
2011-08-11,22.5615,22.948,21.4987,22.7065,504304.0
2011-08-12,23.0446,23.7693,22.175,23.721,356719.0
2011-08-13,23.0446,23.7693,22.175,23.721,356719.0
2011-08-14,23.0446,23.7693,22.175,23.721,356719.0
2011-08-15,24.0109,24.5181,23.8659,24.5181,313087.0
2011-08-16,24.6389,24.6389,22.5615,23.3828,565211.0
2011-08-17,23.3828,23.7693,22.7065,22.948,693416.0
2011-08-18,22.6582,22.7065,21.4504,21.547,337780.0
2011-08-19,21.402,21.6436,20.0493,21.0156,662609.0
2011-08-20,21.402,21.6436,20.0493,21.0156,662609.0
2011-08-21,21.402,21.6436,20.0493,21.0156,662609.0
2011-08-22,20.8223,21.6436,20.3392,21.1605,441227.0
2011-08-23,21.6436,22.32,21.2571,21.5953,668996.0
2011-08-24,21.9818,22.6582,21.6436,21.9818,238234.0
2011-08-25,22.3683,22.6582,22.175,22.2717,320789.0
2011-08-26,22.2717,22.2717,21.3537,21.9818,252508.0
2011-08-27,22.2717,22.2717,21.3537,21.9818,252508.0
2011-08-28,22.2717,22.2717,21.3537,21.9818,252508.0
2011-08-29,22.1267,22.7065,21.9818,22.5615,448900.0
2011-08-30,23.3345,24.2766,23.2379,23.6244,906499.0
2011-08-31,24.1558,25.122,24.0109,24.2766,677562.0
2011-09-01,24.5181,24.6389,23.6727,24.5181,429978.0
2011-09-02,24.1558,24.1558,23.2862,23.6244,284654.0
2011-09-03,24.1558,24.1558,23.2862,23.6244,284654.0
2011-09-04,24.1558,24.1558,23.2862,23.6244,284654.0
2011-09-05,22.948,23.1413,21.9335,22.32,309272.0
2011-09-06,22.2717,23.0446,21.5953,21.9818,330561.0
2011-09-07,22.32,22.8031,22.32,22.6582,262111.0
2011-09-08,22.7065,23.1413,22.2717,22.9963,295060.0
2011-09-09,23.0446,23.0446,22.2233,22.2233,209644.0
2011-09-10,23.0446,23.0446,22.2233,22.2233,209644.0
2011-09-11,23.0446,23.0446,22.2233,22.2233,209644.0
2011-09-12,22.0301,22.0301,21.2571,21.4504,343458.0
2011-09-13,21.8852,22.32,21.3054,21.8369,253356.0
2011-09-14,21.6919,22.6098,21.402,22.3683,182096.0
2011-09-15,22.7065,23.1896,22.5615,23.093,255628.0
2011-09-16,23.1896,23.5278,22.8514,23.5278,371336.0
2011-09-17,23.1896,23.5278,22.8514,23.5278,371336.0
2011-09-18,23.1896,23.5278,22.8514,23.5278,371336.0
2011-09-19,23.093,23.093,22.0301,22.175,440302.0
2011-09-20,22.2233,22.7065,21.9818,22.6582,266564.0
2011-09-21,22.4649,22.9963,22.4166,22.5132,385252.0
2011-09-22,21.8852,21.9335,21.3054,21.7402,373083.0
2011-09-23,21.7885,21.8852,20.0493,21.2571,464721.0
2011-09-24,21.7885,21.8852,20.0493,21.2571,464721.0
2011-09-25,21.7885,21.8852,20.0493,21.2571,464721.0
2011-09-26,21.0156,21.5953,20.774,21.2088,316501.0
2011-09-27,22.175,22.9963,21.4987,22.948,358541.0
2011-09-28,22.8031,23.4794,22.32,23.1413,459942.0
2011-09-29,22.9963,23.4794,22.6582,23.2379,311041.0
2011-09-30,22.8514,23.4311,22.3683,22.5615,198596.0
2011-10-01,22.8514,23.4311,22.3683,22.5615,198596.0
2011-10-02,22.8514,23.4311,22.3683,22.5615,198596.0
2011-10-03,21.8852,22.9963,21.8369,22.9963,250881.0
2011-10-04,22.8514,22.948,21.7402,22.2233,422910.0
2011-10-05,22.32,23.3345,22.32,23.2379,263575.0
2011-10-06,23.4311,23.9626,23.2862,23.721,476323.0
2011-10-07,23.9143,24.1075,23.4311,23.721,438504.0
2011-10-08,23.9143,24.1075,23.4311,23.721,438504.0
2011-10-09,23.9143,24.1075,23.4311,23.721,438504.0
2011-10-10,24.1075,25.122,24.0109,24.7597,459125.0
2011-10-11,25.0013,25.122,23.721,24.1558,511608.0
2011-10-12,24.2766,25.122,23.9143,25.122,284436.0
2011-10-13,24.8805,25.3636,24.2766,24.5181,550805.0
2011-10-14,24.5181,25.2428,24.0109,24.0592,667910.0
2011-10-15,24.5181,25.2428,24.0109,24.0592,667910.0
2011-10-16,24.5181,25.2428,24.0109,24.0592,667910.0
2011-10-17,24.6389,24.6389,23.5761,23.7693,324378.0
2011-10-18,23.4794,24.2766,23.2862,23.8659,340884.0
2011-10-19,24.1075,24.2766,23.6727,23.8176,246320.0
2011-10-20,23.6727,23.6727,22.6582,22.6582,466294.0
2011-10-21,22.8031,23.1896,22.3683,23.1413,390945.0
2011-10-22,22.8031,23.1896,22.3683,23.1413,390945.0
2011-10-23,22.8031,23.1896,22.3683,23.1413,390945.0
2011-10-24,23.1413,24.3974,23.093,24.1558,245443.0
2011-10-25,24.1558,24.5181,23.6727,24.0109,422969.0
2011-10-26,24.0109,24.3974,23.4311,23.4311,571743.0
2011-10-27,24.0592,24.7597,24.0109,24.7597,496373.0
2011-10-28,26.0883,26.5714,25.122,25.3636,565495.0
2011-10-29,26.0883,26.5714,25.122,25.3636,565495.0
2011-10-30,26.0883,26.5714,25.122,25.3636,565495.0
2011-10-31,25.6052,25.6052,24.5181,24.5181,442336.0
2011-11-01,24.1075,24.1075,23.2379,23.4311,402015.0
2011-11-02,23.8176,24.3974,23.6727,24.1558,513997.0
2011-11-03,23.8176,25.9675,23.8176,25.7259,595953.0
2011-11-04,26.0883,26.6922,25.9675,26.6922,253441.0
2011-11-05,26.0883,26.6922,25.9675,26.6922,253441.0
2011-11-06,26.0883,26.6922,25.9675,26.6922,253441.0
2011-11-07,26.3298,26.5714,25.9675,25.9675,423681.0
2011-11-08,25.8467,27.0545,25.8467,26.4506,349010.0
2011-11-09,26.6922,26.9337,24.8805,25.2428,407158.0
2011-11-10,24.5181,25.6052,24.2766,24.3974,883266.0
2011-11-11,24.7597,26.0883,24.7597,25.9675,624655.0
2011-11-12,24.7597,26.0883,24.7597,25.9675,624655.0
2011-11-13,24.7597,26.0883,24.7597,25.9675,624655.0
2011-11-14,26.4506,26.4506,25.6052,25.7259,192127.0
2011-11-15,25.6052,26.2091,25.2428,25.6052,294024.0
2011-11-16,25.4844,26.3298,25.4844,26.0883,321613.0
2011-11-17,25.9675,26.0883,24.8805,25.2428,390313.0
2011-11-18,25.0013,25.122,24.5181,24.5181,374836.0
2011-11-19,25.0013,25.122,24.5181,24.5181,374836.0
2011-11-20,25.0013,25.122,24.5181,24.5181,374836.0
2011-11-21,24.3974,24.3974,23.6727,23.9626,544868.0
2011-11-22,24.1558,24.6389,23.7693,23.8176,240459.0
2011-11-23,23.7693,24.5181,23.6727,23.8659,276134.0
2011-11-24,23.9626,24.5181,23.6727,23.9626,196223.0
2011-11-25,23.8659,24.6389,23.6727,24.5181,268823.0
2011-11-26,23.8659,24.6389,23.6727,24.5181,268823.0
2011-11-27,23.8659,24.6389,23.6727,24.5181,268823.0
2011-11-28,24.7597,25.8467,24.7597,25.8467,307437.0
2011-11-29,25.7259,25.9675,25.3636,25.8467,199103.0
2011-11-30,25.8467,26.9337,25.4844,26.5714,676476.0
2011-12-01,26.4506,26.813,25.8467,26.3298,322340.0
2011-12-02,26.3298,26.5714,25.9675,26.0883,351025.0
2011-12-03,26.3298,26.5714,25.9675,26.0883,351025.0
2011-12-04,26.3298,26.5714,25.9675,26.0883,351025.0
2011-12-05,26.0883,26.4506,25.9675,26.2091,617884.0
2011-12-06,26.0883,26.2091,25.7259,25.9675,292619.0
2011-12-07,26.0883,26.3298,25.3636,25.7259,389697.0
2011-12-08,25.8467,25.8467,24.7597,24.7597,356811.0
2011-12-09,24.6389,25.4844,24.5181,25.0013,223765.0
2011-12-10,24.6389,25.4844,24.5181,25.0013,223765.0
2011-12-11,24.6389,25.4844,24.5181,25.0013,223765.0
2011-12-12,25.122,25.122,24.5181,24.5181,230346.0
2011-12-13,24.6389,25.8467,24.6389,25.2428,463457.0
2011-12-14,25.2428,25.4844,24.5181,24.5181,313639.0
2011-12-15,24.5181,24.8805,24.2766,24.3974,341609.0
2011-12-16,24.7597,26.3298,24.7597,25.8467,559616.0
2011-12-17,24.7597,26.3298,24.7597,25.8467,559616.0
2011-12-18,24.7597,26.3298,24.7597,25.8467,559616.0
2011-12-19,25.8467,26.3298,25.6052,25.8467,338027.0
2011-12-20,25.8467,26.9337,25.8467,26.9337,311723.0
2011-12-21,26.9337,27.7792,26.813,27.4168,386407.0
2011-12-22,27.1753,27.9,27.1753,27.7792,175584.0
2011-12-23,27.7792,27.9,27.5376,27.7792,443932.0
2011-12-24,27.7792,27.9,27.5376,27.7792,443932.0
2011-12-25,27.7792,27.9,27.5376,27.7792,443932.0
2011-12-26,27.7792,27.9,27.5376,27.7792,443932.0
2011-12-27,27.6584,28.0207,27.5376,27.7792,162189.0
2011-12-28,27.5376,28.2623,27.2961,27.6584,205583.0
2011-12-29,27.5376,28.0207,27.5376,27.7792,158644.0
2011-12-30,27.7792,28.2623,27.7792,28.2623,174557.0
2011-12-31,27.7792,28.2623,27.7792,28.2623,174557.0
2012-01-01,27.7792,28.2623,27.7792,28.2623,174557.0
2012-01-02,28.3831,28.987,28.0207,28.987,242015.0
2012-01-03,28.987,28.987,28.3831,28.5039,611491.0
2012-01-04,28.5039,28.8662,28.1415,28.6246,263347.0
2012-01-05,28.6246,28.7454,28.2623,28.6246,106635.0
2012-01-06,28.6246,28.7454,28.2623,28.6246,106635.0
2012-01-07,28.6246,28.7454,28.2623,28.6246,106635.0
2012-01-08,28.6246,28.7454,28.2623,28.6246,106635.0
2012-01-09,28.6246,28.6246,28.1415,28.2623,243302.0
2012-01-10,28.6246,28.8662,28.3831,28.7454,244953.0
2012-01-11,28.7454,29.4701,28.7454,29.2285,265756.0
2012-01-12,29.3493,29.4701,28.8662,29.1078,255291.0
2012-01-13,29.1078,29.2285,28.5039,28.7454,216546.0
2012-01-14,29.1078,29.2285,28.5039,28.7454,216546.0
2012-01-15,29.1078,29.2285,28.5039,28.7454,216546.0
2012-01-16,28.6246,28.8662,28.2623,28.6246,254784.0
2012-01-17,29.1078,30.1948,29.1078,29.9532,530145.0
2012-01-18,29.9532,30.3155,29.9532,30.1948,310969.0
2012-01-19,30.1948,30.4363,29.9532,30.3155,353693.0
2012-01-20,30.3155,30.3155,29.7116,29.9532,208880.0
2012-01-21,30.3155,30.3155,29.7116,29.9532,208880.0
2012-01-22,30.3155,30.3155,29.7116,29.9532,208880.0
2012-01-23,29.9532,30.3155,29.5909,30.074,205088.0
2012-01-24,30.1948,30.1948,29.5909,30.074,151446.0
2012-01-25,30.074,30.3155,29.5909,29.7116,156292.0
2012-01-26,29.8324,30.3155,29.4701,29.5909,428057.0
2012-01-27,29.3493,29.7116,28.987,29.4701,244130.0
2012-01-28,29.3493,29.7116,28.987,29.4701,244130.0
2012-01-29,29.3493,29.7116,28.987,29.4701,244130.0
2012-01-30,29.3493,29.3493,28.2623,28.5039,272145.0
2012-01-31,28.6246,29.2285,28.5039,28.8662,212628.0
2012-02-01,27.1753,28.987,27.1753,28.0207,1089447.0
2012-02-02,28.5039,29.8324,28.2623,29.8324,1287341.0
2012-02-03,29.8324,30.1948,29.4701,29.8324,471864.0
2012-02-04,29.8324,30.1948,29.4701,29.8324,471864.0
2012-02-05,29.8324,30.1948,29.4701,29.8324,471864.0
2012-02-06,30.074,30.3155,29.8324,30.074,224202.0
2012-02-07,30.074,30.3155,29.4701,29.5909,173527.0
2012-02-08,29.5909,30.074,29.5909,30.074,195960.0
2012-02-09,30.074,30.4363,29.8324,30.3155,203713.0
2012-02-10,30.1948,30.3155,29.7116,29.8324,292320.0
2012-02-11,30.1948,30.3155,29.7116,29.8324,292320.0
2012-02-12,30.1948,30.3155,29.7116,29.8324,292320.0
2012-02-13,30.074,30.1948,29.4701,29.4701,187703.0
2012-02-14,29.4701,29.7116,29.1078,29.3493,210381.0
2012-02-15,29.4701,30.3155,29.2285,30.074,283949.0
2012-02-16,30.074,30.1948,29.7116,29.8324,118801.0
2012-02-17,30.074,30.1948,29.7116,30.074,96393.0
2012-02-18,30.074,30.1948,29.7116,30.074,96393.0
2012-02-19,30.074,30.1948,29.7116,30.074,96393.0
2012-02-20,30.1948,30.3155,29.9532,30.074,154234.0
2012-02-21,30.074,30.3155,29.7116,29.7116,185715.0
2012-02-22,29.9532,29.9532,29.2285,29.5909,181225.0
2012-02-23,29.7116,29.9532,29.5909,29.7116,287369.0
2012-02-24,29.9532,30.074,29.7116,29.7116,93812.0
2012-02-25,29.9532,30.074,29.7116,29.7116,93812.0
2012-02-26,29.9532,30.074,29.7116,29.7116,93812.0
2012-02-27,29.7116,29.9532,29.2285,29.5909,214165.0
2012-02-28,29.4701,29.8324,29.2285,29.3493,146770.0
2012-02-29,29.3493,29.4701,29.2285,29.3493,81019.0
2012-03-01,29.3493,29.9532,29.3493,29.8324,164379.0
2012-03-02,29.8324,29.9532,29.3493,29.5909,222192.0
2012-03-03,29.8324,29.9532,29.3493,29.5909,222192.0
2012-03-04,29.8324,29.9532,29.3493,29.5909,222192.0
2012-03-05,30.074,30.1948,29.8324,29.8324,301400.0
2012-03-06,29.9532,29.9532,28.0207,28.2623,651634.0
2012-03-07,28.2623,28.5039,28.0207,28.2623,359378.0
2012-03-08,28.5039,28.6246,28.1415,28.2623,564955.0
2012-03-09,28.5039,29.7116,28.2623,29.5909,837727.0
2012-03-10,28.5039,29.7116,28.2623,29.5909,837727.0
2012-03-11,28.5039,29.7116,28.2623,29.5909,837727.0
2012-03-12,29.5909,29.9532,29.4701,29.9532,703951.0
2012-03-13,29.8324,30.4363,29.7116,30.4363,326663.0
2012-03-14,30.4363,30.9194,30.3155,30.4363,465562.0
2012-03-15,30.4363,30.5571,30.1948,30.5571,120595.0
2012-03-16,30.5571,30.7987,30.1948,30.4363,211730.0
2012-03-17,30.5571,30.7987,30.1948,30.4363,211730.0
2012-03-18,30.5571,30.7987,30.1948,30.4363,211730.0
2012-03-19,30.4363,30.5571,29.8324,29.9532,176503.0
2012-03-20,29.9532,29.9532,28.987,29.5909,288551.0
2012-03-21,29.7116,29.8324,29.1078,29.2285,340169.0
2012-03-22,29.2285,29.4701,28.0207,28.987,486976.0
2012-03-23,28.987,29.3493,28.8662,29.2285,163619.0
2012-03-24,28.987,29.3493,28.8662,29.2285,163619.0
2012-03-25,28.987,29.3493,28.8662,29.2285,163619.0
2012-03-26,29.5909,30.1948,29.3493,30.1948,143338.0
2012-03-27,30.3155,30.6779,29.9532,30.074,379210.0
2012-03-28,30.1948,30.1948,29.5909,29.7116,291161.0
2012-03-29,29.4701,29.7116,29.1078,29.3493,188230.0
2012-03-30,29.4701,29.8324,29.3493,29.5909,125308.0
2012-03-31,29.4701,29.8324,29.3493,29.5909,125308.0
2012-04-01,29.4701,29.8324,29.3493,29.5909,125308.0
2012-04-02,29.7116,29.8324,29.2285,29.7116,181730.0
2012-04-03,29.7116,29.7116,29.2285,29.2285,197041.0
2012-04-04,29.2285,29.2285,28.1415,28.2623,303123.0
2012-04-05,28.3831,28.987,28.3831,28.7454,223586.0
2012-04-06,28.3831,28.987,28.3831,28.7454,223586.0
2012-04-07,28.3831,28.987,28.3831,28.7454,223586.0
2012-04-08,28.3831,28.987,28.3831,28.7454,223586.0
2012-04-09,28.3831,28.987,28.3831,28.7454,223586.0
2012-04-10,28.7454,28.987,27.9,27.9,176934.0
2012-04-11,28.0207,28.6246,28.0207,28.5039,268601.0
2012-04-12,28.6246,29.4701,28.5039,29.4701,211717.0
2012-04-13,29.1078,29.4701,28.8662,28.8662,119319.0
2012-04-14,29.1078,29.4701,28.8662,28.8662,119319.0
2012-04-15,29.1078,29.4701,28.8662,28.8662,119319.0
2012-04-16,28.987,29.5909,28.987,29.3493,190434.0
2012-04-17,29.3493,29.4701,29.1078,29.3493,175947.0
2012-04-18,29.3493,29.4701,28.7454,29.1078,361455.0
2012-04-19,29.2285,29.2285,28.7454,28.8662,200575.0
2012-04-20,28.987,28.987,28.5039,28.5039,177267.0
2012-04-21,28.987,28.987,28.5039,28.5039,177267.0
2012-04-22,28.987,28.987,28.5039,28.5039,177267.0
2012-04-23,28.7454,28.7454,27.6584,27.9,278319.0
2012-04-24,28.1415,28.987,28.0207,28.987,208060.0
2012-04-25,28.987,29.8324,28.8662,29.5909,291137.0
2012-04-26,29.9532,30.5571,29.4701,30.3155,566164.0
2012-04-27,29.9532,31.2818,29.9532,31.0402,480101.0
2012-04-28,29.9532,31.2818,29.9532,31.0402,480101.0
2012-04-29,29.9532,31.2818,29.9532,31.0402,480101.0
2012-04-30,31.2818,31.4026,31.0402,31.4026,153670.0
2012-05-01,31.2818,31.4026,31.0402,31.4026,153670.0
2012-05-02,31.5233,31.7649,30.6779,30.7987,407161.0
2012-05-03,30.9194,31.161,30.5571,30.9194,420230.0
2012-05-04,30.9194,30.9194,30.074,30.3155,363277.0
2012-05-05,30.9194,30.9194,30.074,30.3155,363277.0
2012-05-06,30.9194,30.9194,30.074,30.3155,363277.0
2012-05-07,29.8324,30.6779,29.5909,30.5571,266007.0
2012-05-08,30.5571,31.0402,30.074,30.5571,343518.0
2012-05-09,30.4363,30.7987,29.9532,30.074,533856.0
2012-05-10,30.4579,30.5859,29.6901,30.5859,189566.0
2012-05-11,30.074,30.4579,29.946,30.4579,362748.0
2012-05-12,30.074,30.4579,29.946,30.4579,362748.0
2012-05-13,30.074,30.4579,29.946,30.4579,362748.0
2012-05-14,30.4579,30.4579,29.946,30.3299,631933.0
2012-05-15,30.3299,30.4579,29.5621,29.6901,246823.0
2012-05-16,29.4341,29.4341,28.5383,28.9222,159041.0
2012-05-17,29.4341,29.4341,28.5383,28.9222,159041.0
2012-05-18,27.8984,28.1544,27.2586,27.7704,314746.0
2012-05-19,27.8984,28.1544,27.2586,27.7704,314746.0
2012-05-20,27.8984,28.1544,27.2586,27.7704,314746.0
