,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity
2018-08-14,67.752,68.355,67.66,67.845,31809.0
2018-08-15,67.938,68.447,67.289,67.613,54363.0
2018-08-16,67.521,68.308,67.242,67.845,51035.0
2018-08-17,68.169,68.633,67.196,67.752,62134.0
2018-08-18,68.169,68.633,67.196,67.752,62134.0
2018-08-19,68.169,68.633,67.196,67.752,62134.0
2018-08-20,67.706,67.984,66.501,67.335,60831.0
2018-08-21,67.613,68.633,67.428,68.123,57769.0
2018-08-22,68.216,68.725,68.03,68.447,42403.0
2018-08-23,68.633,69.143,68.169,68.308,44623.0
2018-08-24,68.494,68.494,67.938,68.03,47188.0
2018-08-25,68.494,68.494,67.938,68.03,47188.0
2018-08-26,68.494,68.494,67.938,68.03,47188.0
2018-08-27,68.216,68.586,68.077,68.308,21482.0
2018-08-28,68.216,68.633,67.752,67.752,40618.0
2018-08-29,67.984,68.355,67.799,67.938,53140.0
2018-08-30,68.077,68.077,66.316,66.408,71464.0
2018-08-31,66.779,67.382,66.269,66.594,90143.0
2018-09-01,66.779,67.382,66.269,66.594,90143.0
2018-09-02,66.779,67.382,66.269,66.594,90143.0
2018-09-03,66.64,67.289,66.084,66.964,71975.0
2018-09-04,67.057,67.891,66.918,67.15,97203.0
2018-09-05,67.15,67.521,65.852,66.316,109797.0
2018-09-06,66.501,67.567,65.481,67.011,152051.0
2018-09-07,66.779,70.023,66.455,69.652,240611.0
2018-09-08,66.779,70.023,66.455,69.652,240611.0
2018-09-09,66.779,70.023,66.455,69.652,240611.0
2018-09-10,69.745,70.996,69.56,70.301,124476.0
2018-09-11,70.394,71.969,70.347,71.182,129100.0
2018-09-12,71.089,73.962,71.089,73.591,168478.0
2018-09-13,73.638,74.379,69.606,70.208,247092.0
2018-09-14,70.533,70.625,68.633,70.069,131769.0
2018-09-15,70.533,70.625,68.633,70.069,131769.0
2018-09-16,70.533,70.625,68.633,70.069,131769.0
2018-09-17,70.023,71.877,69.791,71.506,88517.0
2018-09-18,71.367,71.83,70.116,70.95,95790.0
2018-09-19,70.95,70.95,66.64,67.289,265225.0
2018-09-20,67.428,68.216,66.918,67.15,179591.0
2018-09-21,67.289,67.752,65.852,65.852,226458.0
2018-09-22,67.289,67.752,65.852,65.852,226458.0
2018-09-23,67.289,67.752,65.852,65.852,226458.0
2018-09-24,65.806,66.64,64.601,65.667,134999.0
2018-09-25,65.852,67.15,65.25,66.038,141556.0
2018-09-26,66.177,66.594,65.064,65.991,62868.0
2018-09-27,66.177,68.586,65.991,67.011,141420.0
2018-09-28,67.057,67.799,66.733,67.289,125028.0
2018-09-29,67.057,67.799,66.733,67.289,125028.0
2018-09-30,67.057,67.799,66.733,67.289,125028.0
2018-10-01,67.382,68.957,67.289,68.447,97613.0
2018-10-02,68.262,68.911,67.335,68.54,170846.0
2018-10-03,68.586,68.586,68.586,68.586,170846.0
2018-10-04,68.401,68.864,66.084,66.316,141189.0
2018-10-05,66.362,66.64,63.906,64.601,204444.0
2018-10-06,66.362,66.64,63.906,64.601,204444.0
2018-10-07,66.362,66.64,63.906,64.601,204444.0
2018-10-08,64.786,64.786,62.655,63.628,183567.0
2018-10-09,63.628,64.045,61.774,62.145,177843.0
2018-10-10,62.238,62.377,59.781,59.781,173348.0
2018-10-11,59.55,62.469,58.855,59.411,386021.0
2018-10-12,59.55,60.477,56.584,57.279,390801.0
2018-10-13,59.55,60.477,56.584,57.279,390801.0
2018-10-14,59.55,60.477,56.584,57.279,390801.0
2018-10-15,56.908,58.067,54.915,55.194,218582.0
2018-10-16,55.472,57.372,55.194,57.047,209683.0
2018-10-17,56.908,57.372,54.823,55.75,200013.0
2018-10-18,55.657,57.464,55.564,57.186,165054.0
2018-10-19,57.279,57.511,56.862,57.094,173198.0
2018-10-20,57.279,57.511,56.862,57.094,173198.0
2018-10-21,57.279,57.511,56.862,57.094,173198.0
2018-10-22,57.186,58.113,57.001,57.094,135146.0
2018-10-23,56.816,57.279,55.518,56.908,169384.0
2018-10-24,56.769,58.067,56.445,56.491,196443.0
2018-10-25,56.676,57.325,56.028,56.676,114113.0
2018-10-26,56.584,57.603,55.796,56.445,130410.0
2018-10-27,56.584,57.603,55.796,56.445,130410.0
2018-10-28,56.584,57.603,55.796,56.445,130410.0
2018-10-29,56.445,58.298,56.352,57.001,166152.0
2018-10-30,57.14,58.067,56.213,58.067,156503.0
2018-10-31,57.789,58.623,57.418,57.511,112732.0
2018-11-01,57.511,58.901,57.418,58.762,183671.0
2018-11-02,58.855,59.457,58.252,58.808,110045.0
2018-11-03,58.855,59.457,58.252,58.808,110045.0
2018-11-04,58.855,59.457,58.252,58.808,110045.0
2018-11-05,58.577,59.179,57.835,58.53,90700.0
2018-11-06,58.669,59.179,58.391,59.133,73649.0
2018-11-07,59.04,59.689,58.484,59.503,106571.0
2018-11-08,59.225,60.106,59.133,59.225,65091.0
2018-11-09,59.318,60.291,58.716,59.318,100020.0
2018-11-10,59.318,60.291,58.716,59.318,100020.0
2018-11-11,59.318,60.291,58.716,59.318,100020.0
2018-11-12,59.318,59.457,57.511,57.742,99878.0
2018-11-13,58.067,59.411,57.928,58.808,108100.0
2018-11-14,58.994,60.059,58.206,59.179,121155.0
2018-11-15,59.272,59.55,57.696,58.484,70415.0
2018-11-16,58.437,58.808,57.603,58.252,66838.0
2018-11-17,58.437,58.808,57.603,58.252,66838.0
2018-11-18,58.437,58.808,57.603,58.252,66838.0
2018-11-19,58.345,58.947,57.974,57.974,94522.0
2018-11-20,58.252,58.53,57.464,58.113,85606.0
2018-11-21,58.345,58.947,57.928,58.159,106182.0
2018-11-22,58.252,59.086,58.113,58.669,99577.0
2018-11-23,58.669,59.735,58.206,59.179,54648.0
2018-11-24,58.669,59.735,58.206,59.179,54648.0
2018-11-25,58.669,59.735,58.206,59.179,54648.0
2018-11-26,59.411,60.013,59.04,59.596,62677.0
2018-11-27,59.411,59.642,58.298,59.225,110455.0
2018-11-28,59.411,59.55,58.762,59.55,102200.0
2018-11-29,59.411,59.503,58.53,58.808,116015.0
2018-11-30,58.855,59.272,58.113,58.437,152393.0
2018-12-01,58.855,59.272,58.113,58.437,152393.0
2018-12-02,58.855,59.272,58.113,58.437,152393.0
2018-12-03,58.901,60.43,58.716,59.364,101450.0
2018-12-04,59.272,59.874,57.835,57.881,87719.0
2018-12-05,58.252,59.318,57.65,57.789,81597.0
2018-12-06,57.325,57.835,55.796,56.306,105809.0
2018-12-07,56.445,56.723,53.942,54.128,98615.0
2018-12-08,56.445,56.723,53.942,54.128,98615.0
2018-12-09,56.445,56.723,53.942,54.128,98615.0
2018-12-10,52.923,54.962,52.923,54.359,152822.0
2018-12-11,54.174,54.869,53.711,53.896,114601.0
2018-12-12,54.267,55.935,53.34,55.703,125359.0
2018-12-13,55.703,55.796,54.267,54.776,81043.0
2018-12-14,54.823,54.823,53.247,53.85,121550.0
2018-12-15,54.823,54.823,53.247,53.85,121550.0
2018-12-16,54.823,54.823,53.247,53.85,121550.0
2018-12-17,54.267,54.452,53.201,53.247,88980.0
2018-12-18,53.664,53.896,52.598,53.108,123036.0
2018-12-19,53.154,53.386,51.903,52.042,127761.0
2018-12-20,51.811,53.062,51.347,51.393,96859.0
2018-12-21,51.764,52.645,51.44,51.532,124440.0
2018-12-22,51.764,52.645,51.44,51.532,124440.0
2018-12-23,51.764,52.645,51.44,51.532,124440.0
2018-12-24,51.764,52.645,51.44,51.532,124440.0
2018-12-25,51.764,52.645,51.44,51.532,124440.0
2018-12-26,51.764,52.645,51.44,51.532,124440.0
2018-12-27,51.532,52.552,50.467,51.069,113263.0
2018-12-28,51.162,53.293,51.069,53.062,124475.0
2018-12-29,51.162,53.293,51.069,53.062,124475.0
2018-12-30,51.162,53.293,51.069,53.062,124475.0
2018-12-31,51.162,53.293,51.069,53.062,124475.0
2019-01-01,51.162,53.293,51.069,53.062,124475.0
2019-01-02,51.301,51.579,48.798,49.911,253301.0
2019-01-03,50.142,50.42,47.547,48.01,244764.0
2019-01-04,48.335,49.771,47.362,49.679,161683.0
2019-01-05,48.335,49.771,47.362,49.679,161683.0
2019-01-06,48.335,49.771,47.362,49.679,161683.0
2019-01-07,49.679,52.413,49.586,52.135,141377.0
2019-01-08,52.089,54.915,51.254,54.591,250973.0
2019-01-09,54.591,55.24,53.525,54.684,247360.0
2019-01-10,54.591,55.333,54.452,55.101,104335.0
2019-01-11,55.055,55.425,54.869,55.055,70888.0
2019-01-12,55.055,55.425,54.869,55.055,70888.0
2019-01-13,55.055,55.425,54.869,55.055,70888.0
2019-01-14,54.823,55.286,54.637,55.101,108039.0
2019-01-15,55.286,56.259,55.101,55.518,156578.0
2019-01-16,55.518,56.306,54.869,56.12,102055.0
2019-01-17,55.842,56.167,55.286,55.564,72207.0
2019-01-18,55.75,56.306,55.472,55.796,84264.0
2019-01-19,55.75,56.306,55.472,55.796,84264.0
2019-01-20,55.75,56.306,55.472,55.796,84264.0
2019-01-21,55.75,56.723,55.518,56.352,72953.0
2019-01-22,56.074,56.259,55.147,55.379,153417.0
2019-01-23,56.074,56.213,55.101,55.703,78490.0
2019-01-24,55.889,56.769,55.657,56.074,93127.0
2019-01-25,56.259,56.537,55.518,55.518,101009.0
2019-01-26,56.259,56.537,55.518,55.518,101009.0
2019-01-27,56.259,56.537,55.518,55.518,101009.0
2019-01-28,55.611,57.14,55.518,56.445,101338.0
2019-01-29,56.491,57.186,55.703,55.703,82206.0
2019-01-30,55.981,56.352,54.915,55.286,188177.0
2019-01-31,55.425,56.676,54.591,54.823,196517.0
2019-02-01,54.73,55.564,53.108,53.247,195585.0
2019-02-02,54.73,55.564,53.108,53.247,195585.0
2019-02-03,54.73,55.564,53.108,53.247,195585.0
2019-02-04,53.525,53.757,52.969,53.664,127413.0
2019-02-05,53.664,54.498,53.34,54.313,131644.0
2019-02-06,54.359,54.591,54.081,54.174,97986.0
2019-02-07,54.035,55.008,53.803,54.174,95107.0
2019-02-08,53.989,54.174,53.572,53.757,89628.0
2019-02-09,53.989,54.174,53.572,53.757,89628.0
2019-02-10,53.989,54.174,53.572,53.757,89628.0
2019-02-11,53.989,53.989,52.367,52.459,147819.0
2019-02-12,52.876,54.128,52.598,53.757,137575.0
2019-02-13,53.989,54.823,53.757,54.313,105646.0
2019-02-14,55.055,60.894,54.915,58.808,363165.0
2019-02-15,58.669,59.364,57.14,57.65,134901.0
2019-02-16,58.669,59.364,57.14,57.65,134901.0
2019-02-17,58.669,59.364,57.14,57.65,134901.0
2019-02-18,57.881,58.252,56.445,57.557,191444.0
2019-02-19,57.65,59.596,57.325,57.742,224879.0
2019-02-20,57.835,60.291,57.789,60.059,130471.0
2019-02-21,60.106,63.581,59.689,62.979,355188.0
2019-02-22,62.933,64.508,62.006,64.091,268125.0
2019-02-23,62.933,64.508,62.006,64.091,268125.0
2019-02-24,62.933,64.508,62.006,64.091,268125.0
2019-02-25,64.091,64.972,62.747,63.257,112166.0
2019-02-26,63.303,63.813,62.886,62.886,100866.0
2019-02-27,62.933,63.35,62.516,62.608,84401.0
2019-02-28,62.655,62.655,61.728,62.469,114680.0
2019-03-01,62.562,64.323,62.516,62.979,114002.0
2019-03-02,62.562,64.323,62.516,62.979,114002.0
2019-03-03,62.562,64.323,62.516,62.979,114002.0
2019-03-04,63.164,64.277,63.072,63.72,110992.0
2019-03-05,63.813,64.647,63.581,64.462,99569.0
2019-03-06,64.462,64.647,63.581,63.581,57950.0
2019-03-07,63.396,63.396,61.45,62.516,111897.0
2019-03-08,62.608,62.608,61.403,61.589,75686.0
2019-03-09,62.608,62.608,61.403,61.589,75686.0
2019-03-10,62.608,62.608,61.403,61.589,75686.0
2019-03-11,61.728,61.82,60.94,61.357,118624.0
2019-03-12,61.635,62.238,61.264,61.589,140826.0
2019-03-13,61.496,61.959,60.986,61.867,77996.0
2019-03-14,61.867,62.84,61.82,62.701,74687.0
2019-03-15,62.84,63.211,62.284,62.886,143512.0
2019-03-16,62.84,63.211,62.284,62.886,143512.0
2019-03-17,62.84,63.211,62.284,62.886,143512.0
2019-03-18,62.979,63.072,62.099,62.469,50844.0
2019-03-19,62.655,63.025,62.284,62.608,101416.0
2019-03-20,62.608,64.416,62.423,63.999,84630.0
2019-03-21,64.091,64.369,63.072,63.72,80661.0
2019-03-22,63.813,64.045,62.284,62.284,73019.0
2019-03-23,63.813,64.045,62.284,62.284,73019.0
2019-03-24,63.813,64.045,62.284,62.284,73019.0
2019-03-25,61.959,62.516,61.403,62.099,78155.0
2019-03-26,62.238,63.581,61.774,63.489,83976.0
2019-03-27,63.628,63.72,62.145,62.562,79100.0
2019-03-28,62.655,63.442,62.145,62.608,55135.0
2019-03-29,62.655,62.794,61.82,62.099,136057.0
2019-03-30,62.655,62.794,61.82,62.099,136057.0
2019-03-31,62.655,62.794,61.82,62.099,136057.0
2019-04-01,62.191,63.025,62.099,62.747,92622.0
2019-04-02,62.562,63.952,62.33,63.72,76110.0
2019-04-03,63.813,64.925,63.767,63.999,117267.0
2019-04-04,63.906,64.462,63.303,63.86,88934.0
2019-04-05,63.906,64.925,63.86,64.369,82772.0
2019-04-06,63.906,64.925,63.86,64.369,82772.0
2019-04-07,63.906,64.925,63.86,64.369,82772.0
2019-04-08,64.416,64.879,63.072,63.72,91798.0
2019-04-09,63.767,64.879,63.581,64.601,84883.0
2019-04-10,64.647,65.25,64.277,65.018,137069.0
2019-04-11,65.435,66.64,64.462,65.111,199761.0
2019-04-12,65.342,65.713,63.86,64.091,141879.0
2019-04-13,65.342,65.713,63.86,64.091,141879.0
2019-04-14,65.342,65.713,63.86,64.091,141879.0
2019-04-15,64.138,64.277,62.516,63.025,151491.0
2019-04-16,63.211,63.72,62.516,63.442,94895.0
2019-04-17,63.489,63.906,60.986,61.264,188794.0
2019-04-18,61.079,61.959,60.384,61.218,148221.0
2019-04-19,61.079,61.959,60.384,61.218,148221.0
2019-04-20,61.079,61.959,60.384,61.218,148221.0
2019-04-21,61.079,61.959,60.384,61.218,148221.0
2019-04-22,61.079,61.959,60.384,61.218,148221.0
2019-04-23,61.264,63.211,61.172,62.933,136109.0
2019-04-24,62.886,63.072,62.284,62.377,82287.0
2019-04-25,62.608,62.886,61.635,61.728,74309.0
2019-04-26,61.635,62.145,61.403,61.728,103626.0
2019-04-27,61.635,62.145,61.403,61.728,103626.0
2019-04-28,61.635,62.145,61.403,61.728,103626.0
2019-04-29,62.006,62.747,61.681,62.052,73255.0
2019-04-30,61.959,62.979,61.774,62.191,84613.0
2019-05-01,61.959,62.979,61.774,62.191,84613.0
2019-05-02,62.006,62.933,61.959,62.747,63101.0
2019-05-03,62.655,64.091,62.608,63.767,58923.0
2019-05-04,62.655,64.091,62.608,63.767,58923.0
2019-05-05,62.655,64.091,62.608,63.767,58923.0
2019-05-06,63.211,63.767,62.562,63.72,53609.0
2019-05-07,63.489,64.601,63.211,63.303,131145.0
2019-05-08,63.489,64.323,63.35,63.952,62645.0
2019-05-09,63.72,64.277,63.025,63.164,93246.0
2019-05-10,63.674,65.203,63.396,64.184,101803.0
2019-05-11,63.674,65.203,63.396,64.184,101803.0
2019-05-12,63.674,65.203,63.396,64.184,101803.0
2019-05-13,64.138,64.462,62.423,63.118,110549.0
2019-05-14,63.396,64.138,62.933,64.045,57735.0
2019-05-15,64.091,64.508,62.423,63.072,136176.0
2019-05-16,62.933,64.462,62.84,64.23,99576.0
2019-05-17,64.138,64.323,63.303,63.535,65472.0
2019-05-18,64.138,64.323,63.303,63.535,65472.0
2019-05-19,64.138,64.323,63.303,63.535,65472.0
2019-05-20,63.767,63.906,62.886,63.396,60796.0
2019-05-21,63.72,63.952,62.608,62.794,79910.0
2019-05-22,62.933,63.674,62.469,63.025,72538.0
2019-05-23,62.933,63.025,61.311,61.45,98566.0
2019-05-24,61.728,62.006,60.894,61.125,79110.0
2019-05-25,61.728,62.006,60.894,61.125,79110.0
2019-05-26,61.728,62.006,60.894,61.125,79110.0
2019-05-27,61.403,62.099,60.662,60.986,53270.0
2019-05-28,61.172,61.542,60.616,61.079,89577.0
2019-05-29,60.986,61.079,60.013,60.106,78376.0
2019-05-30,60.338,60.523,59.596,59.828,53412.0
2019-05-31,59.596,59.596,58.669,59.04,130799.0
2019-06-01,59.596,59.596,58.669,59.04,130799.0
2019-06-02,59.596,59.596,58.669,59.04,130799.0
2019-06-03,58.716,59.133,58.345,58.762,128326.0
2019-06-04,58.947,59.04,58.113,58.947,111120.0
2019-06-05,58.994,59.642,58.298,59.086,140737.0
2019-06-06,59.04,59.503,58.577,58.623,108352.0
2019-06-07,59.0,59.897,58.481,59.756,133467.0
2019-06-08,59.0,59.897,58.481,59.756,133467.0
2019-06-09,59.0,59.897,58.481,59.756,133467.0
2019-06-10,59.85,59.85,59.85,59.85,133467.0
2019-06-11,59.897,61.077,59.708,60.511,98662.0
2019-06-12,60.511,61.124,60.275,60.888,98022.0
2019-06-13,60.936,61.408,60.747,60.888,65718.0
2019-06-14,60.936,61.313,59.944,60.039,76623.0
2019-06-15,60.936,61.313,59.944,60.039,76623.0
2019-06-16,60.936,61.313,59.944,60.039,76623.0
2019-06-17,60.133,60.275,59.472,59.803,102394.0
2019-06-18,59.897,61.03,59.708,60.747,195156.0
2019-06-19,60.7,61.596,60.558,61.36,114233.0
2019-06-20,61.408,62.588,61.408,61.974,110403.0
2019-06-21,61.927,62.399,61.644,61.88,179544.0
2019-06-22,61.927,62.399,61.644,61.88,179544.0
2019-06-23,61.927,62.399,61.644,61.88,179544.0
2019-06-24,62.021,62.304,61.219,61.36,80133.0
2019-06-25,61.313,61.408,60.794,60.983,71563.0
2019-06-26,61.03,61.03,59.944,60.086,77218.0
2019-06-27,60.275,60.369,59.236,59.52,92301.0
2019-06-28,59.52,61.124,59.472,60.983,111330.0
2019-06-29,59.52,61.124,59.472,60.983,111330.0
2019-06-30,59.52,61.124,59.472,60.983,111330.0
2019-07-01,61.596,62.918,61.549,62.682,105859.0
2019-07-02,62.729,62.965,61.549,62.163,100995.0
2019-07-03,62.304,63.012,62.021,62.21,45101.0
2019-07-04,62.21,62.352,61.785,61.927,57931.0
2019-07-05,62.021,62.257,61.408,61.596,42806.0
2019-07-06,62.021,62.257,61.408,61.596,42806.0
2019-07-07,62.021,62.257,61.408,61.596,42806.0
2019-07-08,61.596,61.88,61.03,61.266,54259.0
2019-07-09,61.172,62.116,60.983,61.408,96635.0
2019-07-10,61.549,61.785,60.747,61.408,95243.0
2019-07-11,62.493,70.045,62.352,70.045,463885.0
2019-07-12,69.951,70.612,68.346,69.432,207347.0
2019-07-13,69.951,70.612,68.346,69.432,207347.0
2019-07-14,69.951,70.612,68.346,69.432,207347.0
2019-07-15,69.573,70.281,68.488,69.29,155285.0
2019-07-16,69.904,70.234,69.432,69.668,180440.0
2019-07-17,69.715,69.809,68.299,68.488,111279.0
2019-07-18,68.11,68.771,68.063,68.252,83073.0
2019-07-19,68.393,69.007,68.252,68.629,70800.0
2019-07-20,68.393,69.007,68.252,68.629,70800.0
2019-07-21,68.393,69.007,68.252,68.629,70800.0
2019-07-22,68.913,68.913,67.874,68.346,87617.0
2019-07-23,68.535,69.054,67.685,68.535,76649.0
2019-07-24,68.488,68.818,67.827,68.818,72472.0
2019-07-25,68.913,69.526,68.252,68.629,122178.0
2019-07-26,68.677,68.865,68.016,68.299,59950.0
2019-07-27,68.677,68.865,68.016,68.299,59950.0
2019-07-28,68.677,68.865,68.016,68.299,59950.0
2019-07-29,68.252,68.393,67.591,67.685,60577.0
2019-07-30,67.827,68.016,66.222,66.553,106918.0
2019-07-31,66.694,67.166,66.364,66.553,125967.0
2019-08-01,66.647,67.402,65.75,65.845,88216.0
2019-08-02,65.75,66.789,65.467,65.561,100555.0
2019-08-03,65.75,66.789,65.467,65.561,100555.0
2019-08-04,65.75,66.789,65.467,65.561,100555.0
2019-08-05,65.703,67.969,64.759,65.75,164774.0
2019-08-06,65.797,66.033,64.948,65.089,90050.0
2019-08-07,65.231,65.467,63.72,64.429,136906.0
2019-08-08,64.523,65.514,64.476,64.806,115004.0
2019-08-09,64.853,65.75,64.665,65.514,89904.0
2019-08-10,64.853,65.75,64.665,65.514,89904.0
2019-08-11,64.853,65.75,64.665,65.514,89904.0
2019-08-12,65.703,66.128,64.806,64.901,87782.0
2019-08-13,65.137,65.373,63.957,64.523,84286.0
2019-08-14,64.617,64.617,62.871,62.871,73745.0
2019-08-15,62.824,63.437,60.983,61.408,138031.0
2019-08-16,61.408,62.965,61.266,62.682,87677.0
2019-08-17,61.408,62.965,61.266,62.682,87677.0
2019-08-18,61.408,62.965,61.266,62.682,87677.0
2019-08-19,62.965,63.673,62.918,63.484,53823.0
2019-08-20,63.579,64.098,62.729,62.729,59173.0
2019-08-21,62.965,64.004,62.588,63.909,62899.0
2019-08-22,63.862,63.862,62.776,62.871,64230.0
2019-08-23,63.012,63.39,62.304,62.304,74587.0
2019-08-24,63.012,63.39,62.304,62.304,74587.0
2019-08-25,63.012,63.39,62.304,62.304,74587.0
2019-08-26,62.304,62.729,61.974,62.352,55731.0
2019-08-27,62.352,63.012,61.974,62.54,76108.0
2019-08-28,62.682,63.107,61.785,62.304,69687.0
2019-08-29,62.352,63.39,62.21,62.965,56987.0
2019-08-30,63.06,65.325,62.776,64.759,115751.0
2019-08-31,63.06,65.325,62.776,64.759,115751.0
2019-09-01,63.06,65.325,62.776,64.759,115751.0
2019-09-02,64.759,65.42,64.57,64.57,53369.0
2019-09-03,64.712,64.712,64.004,64.098,59637.0
2019-09-04,64.193,65.325,64.145,65.089,74506.0
2019-09-05,65.467,65.467,63.72,63.72,84072.0
2019-09-06,63.768,65.278,63.72,64.712,94940.0
2019-09-07,63.768,65.278,63.72,64.712,94940.0
2019-09-08,63.768,65.278,63.72,64.712,94940.0
2019-09-09,64.853,65.231,64.098,64.193,50186.0
2019-09-10,64.381,64.523,62.493,62.682,96091.0
2019-09-11,62.965,63.248,62.21,63.201,77321.0
2019-09-12,63.201,65.325,62.776,64.287,148433.0
2019-09-13,64.334,64.759,63.532,64.145,59853.0
2019-09-14,64.334,64.759,63.532,64.145,59853.0
2019-09-15,64.334,64.759,63.532,64.145,59853.0
2019-09-16,64.051,64.901,63.815,63.909,55775.0
2019-09-17,64.051,65.042,63.815,64.712,80608.0
2019-09-18,64.712,64.995,64.193,64.806,74846.0
2019-09-19,64.57,66.033,64.523,65.467,86905.0
2019-09-20,65.609,65.703,63.343,63.39,153270.0
2019-09-21,65.609,65.703,63.343,63.39,153270.0
2019-09-22,65.609,65.703,63.343,63.39,153270.0
2019-09-23,63.437,64.381,62.352,63.012,86385.0
2019-09-24,63.154,63.532,62.776,63.06,44596.0
2019-09-25,63.154,63.39,61.172,61.927,88253.0
2019-09-26,61.832,63.107,61.832,62.21,52245.0
2019-09-27,62.257,63.154,61.974,62.446,69061.0
2019-09-28,62.257,63.154,61.974,62.446,69061.0
2019-09-29,62.257,63.154,61.974,62.446,69061.0
2019-09-30,62.682,62.729,61.455,61.927,114680.0
2019-10-01,62.163,62.729,61.313,61.408,67634.0
2019-10-02,61.36,61.596,59.944,60.086,106280.0
2019-10-03,59.803,59.803,59.803,59.803,106280.0
2019-10-04,60.275,62.163,58.576,61.408,248684.0
2019-10-05,60.275,62.163,58.576,61.408,248684.0
2019-10-06,60.275,62.163,58.576,61.408,248684.0
2019-10-07,61.313,62.871,61.313,62.635,149477.0
2019-10-08,62.635,63.248,61.219,61.36,120542.0
2019-10-09,61.455,63.248,61.03,63.201,177154.0
2019-10-10,63.06,64.57,60.039,61.832,281030.0
2019-10-11,61.927,62.493,60.228,60.652,182716.0
2019-10-12,61.927,62.493,60.228,60.652,182716.0
2019-10-13,61.927,62.493,60.228,60.652,182716.0
2019-10-14,60.605,60.747,58.623,59.425,166863.0
2019-10-15,59.472,62.446,59.095,62.068,145480.0
2019-10-16,61.832,63.154,61.596,61.596,131907.0
2019-10-17,61.596,62.257,61.124,61.88,136643.0
2019-10-18,61.785,62.493,61.408,62.399,104248.0
2019-10-19,61.785,62.493,61.408,62.399,104248.0
2019-10-20,61.785,62.493,61.408,62.399,104248.0
2019-10-21,62.399,63.06,61.738,62.729,68743.0
2019-10-22,62.824,63.201,61.927,62.776,70539.0
2019-10-23,63.296,66.317,63.201,65.137,183137.0
2019-10-24,65.278,66.317,65.137,66.175,135043.0
2019-10-25,66.222,67.638,65.939,67.544,120263.0
2019-10-26,66.222,67.638,65.939,67.544,120263.0
2019-10-27,66.222,67.638,65.939,67.544,120263.0
2019-10-28,67.544,67.921,66.741,67.119,86788.0
2019-10-29,67.072,68.393,66.883,68.11,64134.0
2019-10-30,67.969,68.582,67.78,68.299,57032.0
2019-10-31,68.393,68.771,67.638,68.252,75312.0
2019-11-01,68.299,69.479,68.252,69.29,67844.0
2019-11-02,68.299,69.479,68.252,69.29,67844.0
2019-11-03,68.299,69.479,68.252,69.29,67844.0
2019-11-04,69.432,70.329,68.771,68.818,86586.0
2019-11-05,69.101,69.29,67.969,68.016,83724.0
2019-11-06,68.205,68.677,67.497,68.535,85859.0
2019-11-07,68.629,69.479,68.582,68.96,79383.0
2019-11-08,69.101,69.479,68.346,69.243,51232.0
2019-11-09,69.101,69.479,68.346,69.243,51232.0
2019-11-10,69.101,69.479,68.346,69.243,51232.0
2019-11-11,68.96,69.715,68.629,68.771,77892.0
2019-11-12,69.007,69.007,67.969,68.157,83562.0
2019-11-13,68.252,68.677,68.063,68.299,48485.0
2019-11-14,68.441,68.724,68.11,68.252,38055.0
2019-11-15,68.488,68.865,67.827,68.063,86495.0
