,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity
2020-10-07,116.084,118.226,115.528,117.829,33368.0
2020-10-08,117.829,119.02,116.401,116.957,36642.0
2020-10-09,116.56,117.353,115.766,116.084,39007.0
2020-10-10,116.56,117.353,115.766,116.084,39007.0
2020-10-11,116.56,117.353,115.766,116.084,39007.0
2020-10-12,116.56,119.099,116.084,117.988,65384.0
2020-10-13,118.067,118.544,116.401,116.719,27510.0
2020-10-14,116.639,118.226,116.322,116.719,50676.0
2020-10-15,116.481,116.481,111.402,114.179,81631.0
2020-10-16,115.846,117.353,114.179,115.925,51683.0
2020-10-17,115.846,117.353,114.179,115.925,51683.0
2020-10-18,115.846,117.353,114.179,115.925,51683.0
2020-10-19,116.163,117.829,115.846,115.846,46772.0
2020-10-20,115.766,118.147,115.608,118.147,44358.0
2020-10-21,117.75,118.385,115.29,115.37,66783.0
2020-10-22,114.259,116.719,113.386,116.719,36136.0
2020-10-23,116.322,118.067,115.846,116.481,45765.0
2020-10-24,116.322,118.067,115.846,116.481,45765.0
2020-10-25,116.322,118.067,115.846,116.481,45765.0
2020-10-26,115.37,116.084,112.751,113.862,60403.0
2020-10-27,114.021,114.259,109.815,109.895,106693.0
2020-10-28,109.657,110.292,104.579,105.213,144705.0
2020-10-29,107.594,109.419,106.007,107.594,93630.0
2020-10-30,105.134,106.88,104.658,106.88,84479.0
2020-10-31,105.134,106.88,104.658,106.88,84479.0
2020-11-01,105.134,106.88,104.658,106.88,84479.0
2020-11-02,105.927,110.292,105.293,109.577,66082.0
2020-11-03,110.053,114.338,109.577,114.338,65725.0
2020-11-04,114.1,114.1,109.498,111.482,74752.0
2020-11-05,111.561,115.608,111.561,114.894,55614.0
2020-11-06,114.576,116.084,113.465,114.179,66457.0
2020-11-07,114.576,116.084,113.465,114.179,66457.0
2020-11-08,114.576,116.084,113.465,114.179,66457.0
2020-11-09,115.449,121.479,115.052,117.75,190279.0
2020-11-10,118.306,125.367,118.306,124.653,137127.0
2020-11-11,124.891,127.034,124.177,124.653,91835.0
2020-11-12,124.256,125.209,122.67,123.304,77151.0
2020-11-13,124.256,126.319,123.463,125.764,73758.0
2020-11-14,124.256,126.319,123.463,125.764,73758.0
2020-11-15,124.256,126.319,123.463,125.764,73758.0
2020-11-16,126.716,130.525,125.526,128.303,97669.0
2020-11-17,128.779,129.89,127.034,128.144,84404.0
2020-11-18,127.827,129.255,126.796,127.034,50321.0
2020-11-19,126.875,129.255,126.796,128.224,76013.0
2020-11-20,127.589,129.176,127.43,128.065,54288.0
2020-11-21,127.589,129.176,127.43,128.065,54288.0
2020-11-22,127.589,129.176,127.43,128.065,54288.0
2020-11-23,128.224,130.525,127.272,127.906,62354.0
2020-11-24,128.859,133.223,127.986,132.35,106552.0
2020-11-25,132.27,133.937,129.89,130.763,87752.0
2020-11-26,130.366,131.318,127.748,128.065,40632.0
2020-11-27,128.303,128.859,125.367,127.827,90215.0
2020-11-28,128.303,128.859,125.367,127.827,90215.0
2020-11-29,128.303,128.859,125.367,127.827,90215.0
2020-11-30,126.796,127.192,122.749,123.78,142056.0
2020-12-01,124.733,128.7,124.098,128.224,99069.0
2020-12-02,128.065,128.541,125.367,127.51,64040.0
2020-12-03,128.224,129.255,126.478,126.478,92105.0
2020-12-04,126.954,128.621,126.081,127.113,60401.0
2020-12-05,126.954,128.621,126.081,127.113,60401.0
2020-12-06,126.954,128.621,126.081,127.113,60401.0
2020-12-07,126.796,127.113,124.256,126.161,66826.0
2020-12-08,125.923,126.716,124.891,126.081,59928.0
2020-12-09,126.478,129.017,126.081,126.875,73267.0
2020-12-10,126.637,127.986,123.701,125.764,88556.0
2020-12-11,125.843,125.843,121.083,121.797,78310.0
2020-12-12,125.843,125.843,121.083,121.797,78310.0
2020-12-13,125.843,125.843,121.083,121.797,78310.0
2020-12-14,122.193,125.05,120.845,122.59,73145.0
2020-12-15,122.59,130.366,122.273,129.89,93595.0
2020-12-16,129.89,137.745,129.89,134.016,178113.0
2020-12-17,134.016,135.841,131.636,131.636,111178.0
2020-12-18,131.477,133.461,129.731,130.446,118721.0
2020-12-19,131.477,133.461,129.731,130.446,118721.0
2020-12-20,131.477,133.461,129.731,130.446,118721.0
2020-12-21,128.144,129.652,124.653,129.573,78228.0
2020-12-22,128.383,130.684,127.748,130.604,78412.0
2020-12-23,130.763,134.81,130.287,134.73,100837.0
2020-12-24,130.763,134.81,130.287,134.73,100837.0
2020-12-25,130.763,134.81,130.287,134.73,100837.0
2020-12-26,130.763,134.81,130.287,134.73,100837.0
2020-12-27,130.763,134.81,130.287,134.73,100837.0
2020-12-28,135.841,137.666,134.889,135.365,55899.0
2020-12-29,136.079,136.555,134.254,135.048,58288.0
2020-12-30,135.206,136.317,134.095,134.968,52201.0
2020-12-31,135.206,136.317,134.095,134.968,52201.0
2021-01-01,135.206,136.317,134.095,134.968,52201.0
2021-01-02,135.206,136.317,134.095,134.968,52201.0
2021-01-03,135.206,136.317,134.095,134.968,52201.0
2021-01-04,135.92,136.793,130.525,132.429,98963.0
2021-01-05,132.429,135.603,130.366,133.064,62180.0
2021-01-06,132.905,135.603,131.398,133.302,123470.0
2021-01-07,133.778,136.555,133.699,135.92,120532.0
2021-01-08,136.476,137.031,132.588,135.048,92057.0
2021-01-09,136.476,137.031,132.588,135.048,92057.0
2021-01-10,136.476,137.031,132.588,135.048,92057.0
2021-01-11,134.016,134.016,131.001,132.191,98003.0
2021-01-12,132.27,133.778,129.652,131.318,108347.0
2021-01-13,131.239,133.461,130.366,131.398,87940.0
2021-01-14,131.715,135.524,130.842,133.302,98158.0
2021-01-15,132.667,135.524,131.953,132.588,76396.0
2021-01-16,132.667,135.524,131.953,132.588,76396.0
2021-01-17,132.667,135.524,131.953,132.588,76396.0
2021-01-18,131.556,134.016,131.398,133.064,53918.0
2021-01-19,133.223,133.937,130.842,131.953,113038.0
2021-01-20,131.794,136.793,131.794,136.555,85151.0
2021-01-21,136.476,139.174,135.365,138.856,98733.0
2021-01-22,138.38,144.966,135.603,142.347,208938.0
2021-01-23,138.38,144.966,135.603,142.347,208938.0
2021-01-24,138.38,144.966,135.603,142.347,208938.0
2021-01-25,142.268,144.807,136.873,138.46,133791.0
2021-01-26,137.269,141.395,136.158,141.157,74954.0
2021-01-27,140.999,141.713,138.221,140.205,127280.0
2021-01-28,140.126,141.316,137.111,139.888,111396.0
2021-01-29,138.777,140.046,136.079,138.142,95070.0
2021-01-30,138.777,140.046,136.079,138.142,95070.0
2021-01-31,138.777,140.046,136.079,138.142,95070.0
2021-02-01,138.856,139.729,137.507,138.856,45198.0
2021-02-02,138.856,141.951,138.221,141.475,87419.0
2021-02-03,141.713,144.887,141.554,144.093,102022.0
2021-02-04,143.934,145.68,142.506,142.903,69998.0
2021-02-05,143.062,144.569,142.427,143.141,71048.0
2021-02-06,143.062,144.569,142.427,143.141,71048.0
2021-02-07,143.062,144.569,142.427,143.141,71048.0
2021-02-08,144.014,146.156,143.141,146.077,66693.0
2021-02-09,145.521,145.918,143.22,143.934,48013.0
2021-02-10,143.934,145.68,142.506,143.617,66667.0
2021-02-11,143.696,145.442,143.617,144.331,51662.0
2021-02-12,144.172,145.045,142.586,143.855,59226.0
2021-02-13,144.172,145.045,142.586,143.855,59226.0
2021-02-14,144.172,145.045,142.586,143.855,59226.0
2021-02-15,144.807,145.68,143.22,144.014,47442.0
2021-02-16,144.093,145.204,143.696,144.569,56303.0
2021-02-17,144.569,145.283,143.538,144.807,76361.0
2021-02-18,144.569,149.806,143.141,149.727,174149.0
2021-02-19,149.885,152.107,149.251,149.885,155729.0
2021-02-20,149.885,152.107,149.251,149.885,155729.0
2021-02-21,149.885,152.107,149.251,149.885,155729.0
2021-02-22,150.123,153.059,149.092,153.059,88158.0
2021-02-23,152.583,153.615,150.679,152.98,120039.0
2021-02-24,152.186,155.519,151.472,155.122,103236.0
2021-02-25,155.281,156.233,149.727,151.076,124354.0
2021-02-26,150.679,155.281,149.251,154.964,135186.0
2021-02-27,150.679,155.281,149.251,154.964,135186.0
2021-02-28,150.679,155.281,149.251,154.964,135186.0
2021-03-01,155.043,156.709,153.456,154.964,73684.0
2021-03-02,154.487,157.582,154.249,157.106,98017.0
2021-03-03,158.693,166.469,158.296,165.517,183618.0
2021-03-04,164.882,173.134,164.406,170.277,211789.0
2021-03-05,170.277,173.134,168.056,171.388,176850.0
2021-03-06,170.277,173.134,168.056,171.388,176850.0
2021-03-07,170.277,173.134,168.056,171.388,176850.0
2021-03-08,171.388,177.101,171.071,175.356,152826.0
2021-03-09,174.88,177.577,172.34,177.577,159170.0
2021-03-10,175.832,196.303,173.769,189.638,296018.0
2021-03-11,191.542,196.144,179.958,182.497,399809.0
2021-03-12,182.655,185.036,180.592,184.401,104268.0
2021-03-13,182.655,185.036,180.592,184.401,104268.0
2021-03-14,182.655,185.036,180.592,184.401,104268.0
2021-03-15,183.449,202.968,183.132,195.351,181883.0
2021-03-16,197.414,245.498,193.605,221.377,975686.0
2021-03-17,218.203,291.836,213.442,269.778,721314.0
2021-03-18,253.909,283.584,227.407,232.644,1058038.0
2021-03-19,232.485,245.18,215.981,226.931,760616.0
2021-03-20,232.485,245.18,215.981,226.931,760616.0
2021-03-21,232.485,245.18,215.981,226.931,760616.0
2021-03-22,230.105,262.795,227.089,255.495,537231.0
2021-03-23,257.082,261.05,236.611,241.848,387894.0
2021-03-24,241.213,245.815,223.598,225.026,305691.0
2021-03-25,224.55,230.898,216.298,221.218,299167.0
2021-03-26,222.963,229.629,214.394,222.963,167189.0
2021-03-27,222.963,229.629,214.394,222.963,167189.0
2021-03-28,222.963,229.629,214.394,222.963,167189.0
2021-03-29,217.727,237.881,217.727,230.422,107471.0
2021-03-30,230.739,261.208,229.152,253.75,247119.0
2021-03-31,252.798,253.115,239.467,245.815,244932.0
2021-04-01,244.546,248.513,237.563,239.309,160679.0
2021-04-02,244.546,248.513,237.563,239.309,160679.0
2021-04-03,244.546,248.513,237.563,239.309,160679.0
2021-04-04,244.546,248.513,237.563,239.309,160679.0
2021-04-05,244.546,248.513,237.563,239.309,160679.0
2021-04-06,243.911,251.052,243.594,247.878,149190.0
2021-04-07,247.561,252.322,238.991,241.689,95093.0
2021-04-08,241.848,247.085,235.818,235.976,100150.0
2021-04-09,236.135,239.15,232.961,232.961,89796.0
2021-04-10,236.135,239.15,232.961,232.961,89796.0
2021-04-11,236.135,239.15,232.961,232.961,89796.0
2021-04-12,235.659,238.674,231.215,231.533,74012.0
2021-04-13,234.072,235.341,222.17,226.613,133173.0
2021-04-14,229.152,229.946,220.266,222.011,129994.0
2021-04-15,222.329,229.787,222.329,224.709,75224.0
2021-04-16,224.868,236.294,224.868,235.183,94953.0
2021-04-17,224.868,236.294,224.868,235.183,94953.0
2021-04-18,224.868,236.294,224.868,235.183,94953.0
2021-04-19,236.452,239.15,229.311,229.946,100557.0
2021-04-20,231.692,234.548,223.598,224.392,62408.0
2021-04-21,226.772,228.994,217.409,225.661,98843.0
2021-04-22,225.185,227.566,221.377,222.17,72882.0
2021-04-23,222.17,226.455,220.107,224.55,80916.0
2021-04-24,222.17,226.455,220.107,224.55,80916.0
2021-04-25,222.17,226.455,220.107,224.55,80916.0
2021-04-26,224.709,225.344,217.409,219.472,67752.0
2021-04-27,218.837,221.694,214.394,220.107,88517.0
2021-04-28,219.948,222.011,216.457,216.933,43240.0
2021-04-29,217.25,219.155,209.475,209.633,129713.0
2021-04-30,209.316,212.807,206.142,208.522,97960.0
2021-05-01,209.316,212.807,206.142,208.522,97960.0
2021-05-02,209.316,212.807,206.142,208.522,97960.0
2021-05-03,210.109,213.918,206.935,210.427,56458.0
2021-05-04,210.585,213.283,200.746,202.492,94699.0
2021-05-05,202.809,209.792,202.809,207.729,84461.0
2021-05-06,210.268,216.774,204.872,206.142,148639.0
2021-05-07,208.681,210.903,204.872,209.157,91299.0
2021-05-08,208.681,210.903,204.872,209.157,91299.0
2021-05-09,208.681,210.903,204.872,209.157,91299.0
2021-05-10,209.316,211.696,208.046,209.633,59384.0
2021-05-11,207.888,210.903,203.444,204.714,84856.0
2021-05-12,203.762,205.825,201.54,201.699,60463.0
2021-05-13,201.54,207.412,196.462,204.872,80682.0
2021-05-14,205.19,212.49,205.031,211.061,70521.0
2021-05-15,205.19,212.49,205.031,211.061,70521.0
2021-05-16,205.19,212.49,205.031,211.061,70521.0
2021-05-17,210.744,214.553,209.792,213.283,66466.0
2021-05-18,213.759,219.472,210.744,211.538,82945.0
2021-05-19,211.061,212.966,207.253,212.172,72673.0
2021-05-20,212.966,215.822,210.585,214.235,64496.0
2021-05-21,213.759,217.727,213.759,217.409,53065.0
2021-05-22,213.759,217.727,213.759,217.409,53065.0
2021-05-23,213.759,217.727,213.759,217.409,53065.0
2021-05-24,218.837,219.155,218.837,219.155,1.0
2021-05-25,219.155,223.122,217.885,221.059,96903.0
2021-05-26,221.377,223.44,218.203,222.805,55656.0
2021-05-27,222.646,231.692,218.996,229.152,198522.0
2021-05-28,228.518,238.198,227.724,234.865,172269.0
2021-05-29,228.518,238.198,227.724,234.865,172269.0
2021-05-30,228.518,238.198,227.724,234.865,172269.0
2021-05-31,237.087,237.563,230.422,231.85,69190.0
2021-06-01,232.168,238.515,232.168,237.881,102935.0
2021-06-02,240.42,247.561,237.722,243.911,93108.0
2021-06-03,244.07,246.767,242.8,245.022,66132.0
2021-06-04,245.022,247.561,242.8,243.752,43647.0
2021-06-05,245.022,247.561,242.8,243.752,43647.0
2021-06-06,245.022,247.561,242.8,243.752,43647.0
2021-06-07,244.07,249.148,242.959,247.561,75101.0
2021-06-08,247.243,249.783,238.674,238.991,114497.0
2021-06-09,238.833,243.117,234.389,238.833,65855.0
2021-06-10,239.15,239.785,233.12,234.707,80449.0
2021-06-11,234.707,237.563,232.644,236.611,47265.0
2021-06-12,234.707,237.563,232.644,236.611,47265.0
2021-06-13,234.707,237.563,232.644,236.611,47265.0
2021-06-14,236.77,238.833,234.548,235.659,52997.0
2021-06-15,235.976,236.77,233.437,233.596,44138.0
2021-06-16,233.596,235.659,225.661,229.152,83636.0
2021-06-17,228.676,235.341,227.566,231.85,45373.0
2021-06-18,232.168,233.755,225.979,226.931,99765.0
2021-06-19,232.168,233.755,225.979,226.931,99765.0
2021-06-20,232.168,233.755,225.979,226.931,99765.0
2021-06-21,223.757,233.913,223.757,233.437,64840.0
2021-06-22,233.596,233.913,226.931,228.2,57853.0
2021-06-23,228.676,229.787,225.026,225.661,43217.0
2021-06-24,226.296,228.676,225.185,226.613,67669.0
2021-06-25,226.931,226.931,223.122,224.074,57641.0
2021-06-26,226.931,226.931,223.122,224.074,57641.0
2021-06-27,226.931,226.931,223.122,224.074,57641.0
2021-06-28,224.074,225.661,218.52,219.472,83540.0
2021-06-29,219.314,227.089,218.52,224.709,63523.0
2021-06-30,222.963,224.392,214.394,219.631,89529.0
2021-07-01,220.107,223.598,219.314,222.487,50467.0
2021-07-02,222.646,224.233,221.059,222.329,32925.0
2021-07-03,222.646,224.233,221.059,222.329,32925.0
2021-07-04,222.646,224.233,221.059,222.329,32925.0
2021-07-05,221.694,225.026,219.472,223.916,40013.0
2021-07-06,222.487,223.44,215.187,217.727,63326.0
2021-07-07,217.409,222.487,216.14,220.583,81002.0
2021-07-08,218.837,219.631,207.57,210.585,132845.0
2021-07-09,211.696,223.916,211.22,223.122,84667.0
2021-07-10,211.696,223.916,211.22,223.122,84667.0
2021-07-11,211.696,223.916,211.22,223.122,84667.0
2021-07-12,222.963,230.263,222.17,230.263,68856.0
2021-07-13,229.47,231.374,225.979,227.248,77924.0
2021-07-14,226.931,231.057,225.503,228.676,53780.0
2021-07-15,228.676,229.787,223.44,224.233,59542.0
2021-07-16,223.916,228.676,221.059,221.218,53835.0
2021-07-17,223.916,228.676,221.059,221.218,53835.0
2021-07-18,223.916,228.676,221.059,221.218,53835.0
2021-07-19,220.742,221.377,211.855,214.553,63188.0
2021-07-20,214.87,219.314,213.759,218.361,45083.0
2021-07-21,218.203,228.2,217.25,226.137,53957.0
2021-07-22,225.185,228.835,221.535,221.853,35394.0
2021-07-23,222.66,228.634,222.014,224.436,51336.0
2021-07-24,222.66,228.634,222.014,224.436,51336.0
2021-07-25,222.66,228.634,222.014,224.436,51336.0
2021-07-26,224.113,227.665,219.915,225.889,34437.0
2021-07-27,224.759,227.988,221.368,224.759,54057.0
2021-07-28,224.597,226.858,221.691,226.212,44693.0
2021-07-29,226.858,231.056,219.753,227.665,51434.0
2021-07-30,227.181,228.795,224.113,225.566,46648.0
2021-07-31,227.181,228.795,224.113,225.566,46648.0
2021-08-01,227.181,228.795,224.113,225.566,46648.0
2021-08-02,228.473,232.025,227.181,227.342,30537.0
2021-08-03,227.665,232.994,226.212,232.832,43375.0
2021-08-04,232.348,237.676,232.186,233.639,55764.0
2021-08-05,233.639,234.77,227.827,233.962,37431.0
2021-08-06,234.77,243.812,233.316,240.905,67763.0
2021-08-07,234.77,243.812,233.316,240.905,67763.0
2021-08-08,234.77,243.812,233.316,240.905,67763.0
2021-08-09,240.744,241.228,235.254,238.483,41780.0
2021-08-10,238.483,241.228,235.738,240.744,50321.0
2021-08-11,240.744,243.489,237.676,243.004,50954.0
2021-08-12,242.197,253.015,241.067,251.723,102570.0
2021-08-13,252.046,252.531,248.01,249.302,49800.0
2021-08-14,252.046,252.531,248.01,249.302,49800.0
2021-08-15,252.046,252.531,248.01,249.302,49800.0
2021-08-16,248.171,248.656,240.421,242.359,36466.0
2021-08-17,241.874,242.036,232.671,234.77,51412.0
2021-08-18,235.738,237.515,231.702,235.577,47453.0
2021-08-19,234.285,235.093,226.696,226.858,59899.0
2021-08-20,226.374,229.28,224.274,225.728,59842.0
2021-08-21,226.374,229.28,224.274,225.728,59842.0
2021-08-22,226.374,229.28,224.274,225.728,59842.0
2021-08-23,226.535,228.957,224.436,225.082,41238.0
2021-08-24,225.566,229.603,224.597,227.988,35876.0
2021-08-25,227.827,231.702,227.504,229.441,26837.0
2021-08-26,228.634,230.087,226.696,227.181,21319.0
2021-08-27,227.504,228.795,226.696,227.181,14942.0
2021-08-28,227.504,228.795,226.696,227.181,14942.0
2021-08-29,227.504,228.795,226.696,227.181,14942.0
2021-08-30,228.311,231.702,226.535,230.572,32274.0
2021-08-31,230.41,231.863,227.019,227.988,70282.0
2021-09-01,228.795,235.093,226.696,233.316,40793.0
2021-09-02,232.025,238.483,231.217,236.869,60199.0
2021-09-03,237.353,238.645,229.603,232.671,44062.0
2021-09-04,237.353,238.645,229.603,232.671,44062.0
2021-09-05,237.353,238.645,229.603,232.671,44062.0
2021-09-06,233.478,236.223,232.025,232.509,26881.0
2021-09-07,232.186,233.316,230.733,230.733,19314.0
2021-09-08,231.056,231.54,223.467,225.405,65415.0
2021-09-09,223.79,228.473,222.175,223.629,55847.0
2021-09-10,224.597,227.988,224.274,225.889,43765.0
2021-09-11,224.597,227.988,224.274,225.889,43765.0
2021-09-12,224.597,227.988,224.274,225.889,43765.0
2021-09-13,226.212,230.41,226.212,228.957,29069.0
2021-09-14,228.957,229.441,225.082,226.374,41614.0
2021-09-15,226.535,229.28,224.436,227.504,51887.0
2021-09-16,228.15,228.15,223.144,225.566,32976.0
2021-09-17,225.405,227.181,216.847,218.3,128302.0
2021-09-18,225.405,227.181,216.847,218.3,128302.0
2021-09-19,225.405,227.181,216.847,218.3,128302.0
2021-09-20,215.555,219.592,207.159,209.581,91635.0
2021-09-21,210.873,216.847,210.711,212.81,54479.0
2021-09-22,213.295,217.816,212.972,215.232,30132.0
2021-09-23,215.878,219.592,214.748,217.816,35132.0
2021-09-24,217.493,217.493,213.456,215.717,46182.0
2021-09-25,217.493,217.493,213.456,215.717,46182.0
2021-09-26,217.493,217.493,213.456,215.717,46182.0
2021-09-27,217.654,221.853,217.009,221.53,46875.0
2021-09-28,221.853,225.082,217.331,219.592,41432.0
2021-09-29,219.753,224.436,218.139,221.368,39569.0
2021-09-30,223.629,223.629,215.394,217.816,60063.0
2021-10-01,214.587,217.977,211.519,217.009,38751.0
2021-10-02,214.587,217.977,211.519,217.009,38751.0
2021-10-03,214.587,217.977,211.519,217.009,38751.0
2021-10-04,214.91,216.686,212.972,215.394,30937.0
2021-10-05,215.555,216.201,212.649,215.071,38160.0
2021-10-06,213.456,214.425,205.383,207.644,96626.0
2021-10-07,209.258,217.977,208.774,217.009,56242.0
2021-10-08,216.847,218.785,214.587,217.17,29513.0
2021-10-09,216.847,218.785,214.587,217.17,29513.0
2021-10-10,216.847,218.785,214.587,217.17,29513.0
2021-10-11,217.654,219.108,215.071,215.717,34667.0
2021-10-12,214.748,215.878,212.972,213.941,25264.0
2021-10-13,213.941,222.014,213.295,217.816,41301.0
2021-10-14,218.785,222.337,218.139,221.691,33305.0
2021-10-15,221.691,223.306,219.108,221.207,36025.0
2021-10-16,221.691,223.306,219.108,221.207,36025.0
2021-10-17,221.691,223.306,219.108,221.207,36025.0
2021-10-18,220.884,221.853,214.91,216.847,37480.0
2021-10-19,217.654,218.462,213.618,214.91,32857.0
2021-10-20,214.91,218.946,212.003,217.331,67294.0
2021-10-21,215.878,223.467,214.748,221.53,52150.0
2021-10-22,221.853,225.889,221.53,224.274,35371.0
2021-10-23,221.853,225.889,221.53,224.274,35371.0
2021-10-24,221.853,225.889,221.53,224.274,35371.0
2021-10-25,224.92,231.54,222.498,229.764,55671.0
2021-10-26,229.603,239.291,229.441,237.192,78570.0
2021-10-27,237.353,238.322,230.895,231.54,45093.0
2021-10-28,232.025,232.025,218.139,230.087,82181.0
2021-10-29,224.436,229.926,222.66,227.019,75410.0
2021-10-30,224.436,229.926,222.66,227.019,75410.0
2021-10-31,224.436,229.926,222.66,227.019,75410.0
2021-11-01,227.342,234.124,226.212,232.994,42036.0
2021-11-02,232.671,233.962,230.572,233.155,48736.0
2021-11-03,232.832,237.192,228.634,235.254,82971.0
2021-11-04,235.9,241.067,234.931,237.03,68036.0
2021-11-05,236.707,243.327,234.447,240.582,56044.0
2021-11-06,236.707,243.327,234.447,240.582,56044.0
2021-11-07,236.707,243.327,234.447,240.582,56044.0
2021-11-08,239.775,239.775,228.473,231.54,63554.0
2021-11-09,229.441,235.577,228.15,230.087,38919.0
2021-11-10,229.926,233.155,227.504,229.118,43202.0
2021-11-11,229.118,232.348,229.118,230.41,25992.0
2021-11-12,230.41,234.124,228.795,229.441,40535.0
2021-11-13,230.41,234.124,228.795,229.441,40535.0
2021-11-14,230.41,234.124,228.795,229.441,40535.0
2021-11-15,229.441,229.926,224.436,225.566,45803.0
2021-11-16,224.597,230.733,224.597,224.92,40528.0
2021-11-17,225.405,227.665,222.337,225.728,49092.0
2021-11-18,225.728,231.217,225.566,230.41,48245.0
2021-11-19,229.926,230.733,222.66,222.983,42771.0
2021-11-20,229.926,230.733,222.66,222.983,42771.0
2021-11-21,229.926,230.733,222.66,222.983,42771.0
2021-11-22,222.337,226.535,222.175,223.144,42232.0
2021-11-23,222.821,226.535,221.207,225.082,35112.0
2021-11-24,225.405,226.051,214.264,218.3,64518.0
2021-11-25,218.785,218.785,214.587,215.717,27670.0
2021-11-26,211.519,213.779,206.029,209.581,67465.0
2021-11-27,211.519,213.779,206.029,209.581,67465.0
2021-11-28,211.519,213.779,206.029,209.581,67465.0
2021-11-29,211.519,212.488,203.123,206.029,77281.0
2021-11-30,202.961,203.93,195.372,196.18,155960.0
2021-12-01,199.893,213.456,199.732,208.935,84318.0
2021-12-02,210.066,211.842,206.352,208.774,47053.0
2021-12-03,208.774,211.034,200.862,202.154,43730.0
2021-12-04,208.774,211.034,200.862,202.154,43730.0
2021-12-05,208.774,211.034,200.862,202.154,43730.0
2021-12-06,202.638,205.383,200.216,203.93,39089.0
2021-12-07,204.253,217.17,199.247,212.972,244695.0
2021-12-08,209.743,227.827,206.029,226.858,202348.0
2021-12-09,227.504,228.311,218.785,223.79,105352.0
2021-12-10,222.175,222.821,217.17,220.722,56513.0
2021-12-11,222.175,222.821,217.17,220.722,56513.0
2021-12-12,222.175,222.821,217.17,220.722,56513.0
2021-12-13,220.722,226.374,220.399,221.853,47222.0
2021-12-14,221.853,223.629,218.3,219.592,31286.0
2021-12-15,219.431,226.212,218.462,225.889,56987.0
2021-12-16,225.889,228.15,222.66,223.306,48682.0
2021-12-17,223.467,224.436,212.81,213.133,69400.0
2021-12-18,223.467,224.436,212.81,213.133,69400.0
2021-12-19,223.467,224.436,212.81,213.133,69400.0
2021-12-20,211.357,214.264,207.805,211.357,43337.0
2021-12-21,212.326,213.779,208.935,211.196,23935.0
2021-12-22,210.711,211.68,207.482,209.097,40330.0
2021-12-23,209.097,215.555,208.935,213.779,30898.0
2021-12-24,209.097,215.555,208.935,213.779,30898.0
2021-12-25,209.097,215.555,208.935,213.779,30898.0
2021-12-26,209.097,215.555,208.935,213.779,30898.0
2021-12-27,213.941,215.394,209.097,213.295,22250.0
2021-12-28,213.295,216.524,212.326,213.941,19736.0
2021-12-29,213.618,215.555,208.612,209.581,27238.0
2021-12-30,209.581,213.779,208.451,208.612,17174.0
2021-12-31,209.581,213.779,208.451,208.612,17174.0
2022-01-01,209.581,213.779,208.451,208.612,17174.0
2022-01-02,209.581,213.779,208.451,208.612,17174.0
2022-01-03,209.42,214.91,208.128,214.587,23190.0
2022-01-04,214.91,223.79,214.102,223.306,50614.0
2022-01-05,219.592,227.019,218.785,221.368,47838.0
2022-01-06,220.238,222.821,216.04,220.561,62811.0
2022-01-07,220.884,223.306,213.295,218.462,59204.0
2022-01-08,220.884,223.306,213.295,218.462,59204.0
2022-01-09,220.884,223.306,213.295,218.462,59204.0
2022-01-10,218.623,225.243,214.102,219.431,44929.0
2022-01-11,219.753,223.144,215.878,222.175,30329.0
2022-01-12,223.467,224.436,218.3,222.498,51501.0
2022-01-13,221.853,224.113,218.462,220.884,37154.0
2022-01-14,222.014,224.436,219.592,222.175,50801.0
2022-01-15,222.014,224.436,219.592,222.175,50801.0
2022-01-16,222.014,224.436,219.592,222.175,50801.0
2022-01-17,223.629,225.566,217.331,220.722,41529.0
2022-01-18,219.431,221.045,208.289,215.071,41120.0
2022-01-19,213.941,219.108,211.196,215.071,42544.0
2022-01-20,216.201,217.331,213.779,214.425,28141.0
2022-01-21,213.779,215.071,206.836,207.967,46776.0
2022-01-22,213.779,215.071,206.836,207.967,46776.0
2022-01-23,213.779,215.071,206.836,207.967,46776.0
2022-01-24,208.289,209.258,194.404,199.409,92414.0
2022-01-25,198.117,202.154,195.211,200.539,73838.0
2022-01-26,202.961,211.519,200.862,205.06,55394.0
2022-01-27,200.701,213.456,200.701,206.513,46766.0
2022-01-28,206.998,210.066,201.346,203.446,42355.0
2022-01-29,206.998,210.066,201.346,203.446,42355.0
2022-01-30,206.998,210.066,201.346,203.446,42355.0
2022-01-31,204.737,208.451,204.576,205.545,40765.0
2022-02-01,205.06,213.133,205.06,210.55,37794.0
2022-02-02,210.873,212.972,207.321,208.128,27769.0
2022-02-03,206.513,209.097,203.446,204.576,21492.0
2022-02-04,207.159,207.159,197.633,199.893,65995.0
2022-02-05,207.159,207.159,197.633,199.893,65995.0
2022-02-06,207.159,207.159,197.633,199.893,65995.0
2022-02-07,199.732,204.414,196.503,197.633,37223.0
2022-02-08,198.602,201.508,195.695,197.148,37834.0
2022-02-09,198.279,209.258,197.31,207.159,49216.0
2022-02-10,207.482,208.774,203.284,203.607,28648.0
2022-02-11,202.477,208.289,199.893,201.831,40680.0
2022-02-12,202.477,208.289,199.893,201.831,40680.0
2022-02-13,202.477,208.289,199.893,201.831,40680.0
2022-02-14,199.732,201.831,190.528,194.081,69213.0
2022-02-15,193.758,209.904,193.435,206.029,81617.0
2022-02-16,206.513,207.159,201.346,204.899,46874.0
