,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity
2018-12-14,38.754,39.025,38.39,38.651,564733.0
2018-12-15,38.754,39.025,38.39,38.651,564733.0
2018-12-16,38.754,39.025,38.39,38.651,564733.0
2018-12-17,39.174,39.174,38.259,38.325,647505.0
2018-12-18,38.465,39.034,38.166,38.773,968192.0
2018-12-19,38.726,39.379,38.67,38.894,830204.0
2018-12-20,38.726,38.987,38.409,38.465,679908.0
2018-12-21,38.651,38.773,37.727,37.765,1775463.0
2018-12-22,38.651,38.773,37.727,37.765,1775463.0
2018-12-23,38.651,38.773,37.727,37.765,1775463.0
2018-12-24,38.651,38.773,37.727,37.765,1775463.0
2018-12-25,38.651,38.773,37.727,37.765,1775463.0
2018-12-26,38.651,38.773,37.727,37.765,1775463.0
2018-12-27,38.091,38.213,36.878,37.149,612967.0
2018-12-28,37.373,37.559,36.906,37.326,429078.0
2018-12-29,37.373,37.559,36.906,37.326,429078.0
2018-12-30,37.373,37.559,36.906,37.326,429078.0
2018-12-31,37.373,37.559,36.906,37.326,429078.0
2019-01-01,37.373,37.559,36.906,37.326,429078.0
2019-01-02,37.42,37.895,37.046,37.643,556777.0
2019-01-03,37.662,38.063,37.373,37.821,624583.0
2019-01-04,38.082,38.67,37.811,38.549,547651.0
2019-01-05,38.082,38.67,37.811,38.549,547651.0
2019-01-06,38.082,38.67,37.811,38.549,547651.0
2019-01-07,38.595,38.829,38.157,38.754,550755.0
2019-01-08,38.773,39.165,38.511,39.015,479706.0
2019-01-09,39.071,39.211,38.567,38.661,586571.0
2019-01-10,38.661,38.866,38.437,38.726,564537.0
2019-01-11,38.661,39.248,38.493,39.127,566514.0
2019-01-12,38.661,39.248,38.493,39.127,566514.0
2019-01-13,38.661,39.248,38.493,39.127,566514.0
2019-01-14,39.183,39.388,38.67,38.679,482356.0
2019-01-15,38.763,39.071,38.39,38.623,592018.0
2019-01-16,38.754,38.763,38.287,38.539,448090.0
2019-01-17,38.353,38.801,38.278,38.493,697878.0
2019-01-18,38.689,39.006,38.437,38.67,631570.0
2019-01-19,38.689,39.006,38.437,38.67,631570.0
2019-01-20,38.689,39.006,38.437,38.67,631570.0
2019-01-21,39.146,39.659,38.885,39.547,536105.0
2019-01-22,39.528,39.967,39.165,39.211,595567.0
2019-01-23,39.379,39.995,39.155,39.799,587589.0
2019-01-24,39.799,40.088,39.612,40.032,740461.0
2019-01-25,40.172,40.732,39.603,40.284,594267.0
2019-01-26,40.172,40.732,39.603,40.284,594267.0
2019-01-27,40.172,40.732,39.603,40.284,594267.0
2019-01-28,40.275,40.816,40.228,40.49,497840.0
2019-01-29,40.648,40.975,40.359,40.76,591579.0
2019-01-30,40.751,40.984,40.527,40.947,540091.0
2019-01-31,41.021,41.161,38.913,39.5,846260.0
2019-02-01,39.351,40.07,38.997,39.883,1736022.0
2019-02-02,39.351,40.07,38.997,39.883,1736022.0
2019-02-03,39.351,40.07,38.997,39.883,1736022.0
2019-02-04,39.93,40.704,39.603,40.275,988474.0
2019-02-05,40.238,40.443,40.079,40.219,591625.0
2019-02-06,40.238,40.704,40.07,40.2,585378.0
2019-02-07,40.163,40.508,39.743,39.883,660036.0
2019-02-08,40.032,40.135,39.211,39.323,617399.0
2019-02-09,40.032,40.135,39.211,39.323,617399.0
2019-02-10,40.032,40.135,39.211,39.323,617399.0
2019-02-11,39.762,39.799,39.435,39.491,562460.0
2019-02-12,39.631,39.836,39.51,39.668,531038.0
2019-02-13,39.79,40.228,39.482,39.528,499816.0
2019-02-14,39.594,40.098,39.491,39.659,500910.0
2019-02-15,39.491,39.92,39.491,39.752,454255.0
2019-02-16,39.491,39.92,39.491,39.752,454255.0
2019-02-17,39.491,39.92,39.491,39.752,454255.0
2019-02-18,39.706,39.948,39.547,39.603,352548.0
2019-02-19,39.734,39.92,39.23,39.519,572210.0
2019-02-20,39.631,39.892,39.267,39.304,427568.0
2019-02-21,39.304,39.51,39.071,39.174,583268.0
2019-02-22,39.304,39.37,38.894,38.922,384438.0
2019-02-23,39.304,39.37,38.894,38.922,384438.0
2019-02-24,39.304,39.37,38.894,38.922,384438.0
2019-02-25,39.09,39.193,38.427,38.427,710843.0
2019-02-26,38.353,38.885,37.979,38.838,486957.0
2019-02-27,38.819,39.099,38.278,38.278,746534.0
2019-02-28,38.269,38.558,37.886,38.147,787687.0
2019-03-01,38.455,38.511,37.821,37.886,741295.0
2019-03-02,38.455,38.511,37.821,37.886,741295.0
2019-03-03,38.455,38.511,37.821,37.886,741295.0
2019-03-04,38.166,38.231,37.746,37.849,862052.0
2019-03-05,37.933,38.297,37.662,38.147,638776.0
2019-03-06,38.007,38.334,37.923,37.961,446647.0
2019-03-07,37.933,39.323,37.914,38.866,942705.0
2019-03-08,38.791,40.266,38.623,39.818,842203.0
2019-03-09,38.791,40.266,38.623,39.818,842203.0
2019-03-10,38.791,40.266,38.623,39.818,842203.0
2019-03-11,40.172,40.359,39.566,39.958,533469.0
2019-03-12,40.238,40.256,39.864,40.07,625543.0
2019-03-13,40.107,40.247,39.566,39.967,658182.0
2019-03-14,39.939,40.686,39.939,40.48,703874.0
2019-03-15,40.462,40.882,40.256,40.49,1504843.0
2019-03-16,40.462,40.882,40.256,40.49,1504843.0
2019-03-17,40.462,40.882,40.256,40.49,1504843.0
2019-03-18,40.555,40.984,40.322,40.667,572447.0
2019-03-19,40.583,41.031,40.564,40.807,541610.0
2019-03-20,40.77,41.348,40.714,40.872,607320.0
2019-03-21,40.788,41.553,40.536,41.339,418563.0
2019-03-22,41.32,41.703,41.021,41.021,801192.0
2019-03-23,41.32,41.703,41.021,41.021,801192.0
2019-03-24,41.32,41.703,41.021,41.021,801192.0
2019-03-25,41.143,41.423,40.406,40.993,657285.0
2019-03-26,41.199,41.544,40.667,41.432,692837.0
2019-03-27,41.423,41.833,40.452,40.975,1104159.0
2019-03-28,40.956,41.273,40.648,41.171,712812.0
2019-03-29,41.376,41.619,40.275,40.396,1276919.0
2019-03-30,41.376,41.619,40.275,40.396,1276919.0
2019-03-31,41.376,41.619,40.275,40.396,1276919.0
2019-04-01,40.779,40.779,39.948,40.098,1165814.0
2019-04-02,40.275,40.546,39.93,40.088,818048.0
2019-04-03,40.34,40.35,39.286,39.566,1170231.0
2019-04-04,39.556,40.182,39.388,39.575,774572.0
2019-04-05,39.482,39.771,39.118,39.332,631541.0
2019-04-06,39.482,39.771,39.118,39.332,631541.0
2019-04-07,39.482,39.771,39.118,39.332,631541.0
2019-04-08,39.099,39.388,38.082,38.194,1122551.0
2019-04-09,38.147,38.166,37.27,37.354,1099025.0
2019-04-10,37.373,38.399,37.196,38.175,1320154.0
2019-04-11,38.175,38.175,37.485,37.606,807423.0
2019-04-12,37.541,37.989,37.522,37.55,636811.0
2019-04-13,37.541,37.989,37.522,37.55,636811.0
2019-04-14,37.541,37.989,37.522,37.55,636811.0
2019-04-15,37.373,37.727,36.505,36.598,1420354.0
2019-04-16,36.822,36.822,36.477,36.496,1101785.0
2019-04-17,36.542,36.729,35.861,36.514,1129591.0
2019-04-18,36.496,37.457,36.477,37.457,1117421.0
2019-04-19,36.496,37.457,36.477,37.457,1117421.0
2019-04-20,36.496,37.457,36.477,37.457,1117421.0
2019-04-21,36.496,37.457,36.477,37.457,1117421.0
2019-04-22,36.496,37.457,36.477,37.457,1117421.0
2019-04-23,38.073,38.073,37.084,37.83,1188293.0
2019-04-24,37.821,38.138,37.252,37.979,1114721.0
2019-04-25,37.942,38.306,37.606,37.615,829157.0
2019-04-26,37.942,37.942,37.28,37.336,550089.0
2019-04-27,37.942,37.942,37.28,37.336,550089.0
2019-04-28,37.942,37.942,37.28,37.336,550089.0
2019-04-29,37.559,37.578,37.186,37.224,568060.0
2019-04-30,37.326,37.634,37.046,37.494,923481.0
2019-05-01,37.326,37.634,37.046,37.494,923481.0
2019-05-02,37.615,37.858,37.186,37.643,662098.0
2019-05-03,37.671,37.942,37.401,37.662,542749.0
2019-05-04,37.671,37.942,37.401,37.662,542749.0
2019-05-05,37.671,37.942,37.401,37.662,542749.0
2019-05-06,37.326,37.811,37.149,37.811,432021.0
2019-05-07,37.531,38.81,37.457,38.577,1338436.0
2019-05-08,38.577,38.875,38.399,38.642,819909.0
2019-05-09,38.539,39.165,38.465,38.913,757693.0
2019-05-10,38.894,39.183,38.614,39.09,798088.0
2019-05-11,38.894,39.183,38.614,39.09,798088.0
2019-05-12,38.894,39.183,38.614,39.09,798088.0
2019-05-13,38.894,39.398,38.521,39.267,928171.0
2019-05-14,39.295,39.65,38.95,38.969,927784.0
2019-05-15,38.95,39.874,38.95,39.65,678288.0
2019-05-16,39.566,40.014,39.482,39.528,750281.0
2019-05-17,39.566,39.911,39.09,39.276,689640.0
2019-05-18,39.566,39.911,39.09,39.276,689640.0
2019-05-19,39.566,39.911,39.09,39.276,689640.0
2019-05-20,39.332,39.855,39.332,39.584,622009.0
2019-05-21,39.687,39.93,39.5,39.827,646308.0
2019-05-22,39.771,40.126,39.454,39.687,467425.0
2019-05-23,39.622,40.051,39.454,39.752,496624.0
2019-05-24,39.939,40.238,39.594,40.004,526954.0
2019-05-25,39.939,40.238,39.594,40.004,526954.0
2019-05-26,39.939,40.238,39.594,40.004,526954.0
2019-05-27,39.939,40.312,39.864,40.182,163268.0
2019-05-28,40.172,40.508,39.258,39.258,887344.0
2019-05-29,39.631,39.706,38.997,39.351,963200.0
2019-05-30,39.22,39.267,38.586,38.689,627603.0
2019-05-31,38.819,39.491,38.381,39.286,1252491.0
2019-06-01,38.819,39.491,38.381,39.286,1252491.0
2019-06-02,38.819,39.491,38.381,39.286,1252491.0
2019-06-03,39.463,39.622,38.978,39.295,969808.0
2019-06-04,39.323,39.939,39.202,39.314,716128.0
2019-06-05,39.454,39.65,39.211,39.556,545798.0
2019-06-06,39.463,39.463,35.833,36.57,2903160.0
2019-06-07,36.206,36.3,33.342,33.454,3641892.0
2019-06-08,36.206,36.3,33.342,33.454,3641892.0
2019-06-09,36.206,36.3,33.342,33.454,3641892.0
2019-06-10,33.454,33.566,33.454,33.556,70.0
2019-06-11,33.92,34.135,32.194,33.715,2649618.0
2019-06-12,33.612,34.209,33.379,34.209,1735990.0
2019-06-13,34.153,35.096,34.088,34.965,1740840.0
2019-06-14,34.863,35.171,34.247,34.573,1057000.0
2019-06-15,34.863,35.171,34.247,34.573,1057000.0
2019-06-16,34.863,35.171,34.247,34.573,1057000.0
2019-06-17,34.667,34.816,34.331,34.415,916715.0
2019-06-18,34.583,35.479,33.827,33.93,1990118.0
2019-06-19,34.225,34.225,32.963,33.174,2026837.0
2019-06-20,33.288,33.537,32.371,32.485,1215782.0
2019-06-21,32.428,32.619,31.864,31.94,2601808.0
2019-06-22,32.428,32.619,31.864,31.94,2601808.0
2019-06-23,32.428,32.619,31.864,31.94,2601808.0
2019-06-24,32.132,32.265,31.587,31.587,1262908.0
2019-06-25,31.567,32.084,31.395,31.434,1595673.0
2019-06-26,31.606,31.625,30.831,31.089,1225037.0
2019-06-27,31.07,31.214,30.535,30.755,1363385.0
2019-06-28,30.86,31.223,30.545,30.764,1697725.0
2019-06-29,30.86,31.223,30.545,30.764,1697725.0
2019-06-30,30.86,31.223,30.545,30.764,1697725.0
2019-07-01,31.548,32.371,31.003,31.233,1431081.0
2019-07-02,31.223,31.405,30.707,31.367,1117200.0
2019-07-03,31.529,32.256,31.338,32.074,1110510.0
2019-07-04,32.151,32.246,31.405,32.132,1211389.0
2019-07-05,32.026,32.313,31.319,31.386,908319.0
2019-07-06,32.026,32.313,31.319,31.386,908319.0
2019-07-07,32.026,32.313,31.319,31.386,908319.0
2019-07-08,31.567,32.103,31.242,31.883,895682.0
2019-07-09,31.864,32.466,31.692,32.466,1062016.0
2019-07-10,32.399,32.543,31.72,32.16,957580.0
2019-07-11,32.313,33.068,31.539,31.74,1232294.0
2019-07-12,31.826,31.826,31.309,31.376,748608.0
2019-07-13,31.826,31.826,31.309,31.376,748608.0
2019-07-14,31.826,31.826,31.309,31.376,748608.0
2019-07-15,31.376,31.711,31.089,31.319,704038.0
2019-07-16,31.424,31.453,30.707,30.803,1034917.0
2019-07-17,30.927,31.481,30.698,31.233,692675.0
2019-07-18,31.042,31.778,31.042,31.548,843356.0
2019-07-19,31.74,31.749,31.147,31.462,557688.0
2019-07-20,31.74,31.749,31.147,31.462,557688.0
2019-07-21,31.74,31.749,31.147,31.462,557688.0
2019-07-22,31.491,31.577,30.946,31.281,656213.0
2019-07-23,31.271,31.453,30.984,31.338,824994.0
2019-07-24,31.3,31.845,31.013,31.787,788786.0
2019-07-25,31.806,32.237,31.424,31.768,690730.0
2019-07-26,31.902,32.036,31.481,31.644,655899.0
2019-07-27,31.902,32.036,31.481,31.644,655899.0
2019-07-28,31.902,32.036,31.481,31.644,655899.0
2019-07-29,31.72,32.313,31.51,32.026,488923.0
2019-07-30,32.036,32.218,31.558,31.567,538179.0
2019-07-31,31.74,31.959,31.472,31.558,808084.0
2019-08-01,31.921,32.371,31.577,31.644,614999.0
2019-08-02,31.74,32.791,31.615,32.256,1025887.0
2019-08-03,31.74,32.791,31.615,32.256,1025887.0
2019-08-04,31.74,32.791,31.615,32.256,1025887.0
2019-08-05,32.246,32.915,31.596,31.692,915437.0
2019-08-06,31.74,32.093,31.3,31.72,986443.0
2019-08-07,31.826,31.931,31.262,31.501,771260.0
2019-08-08,31.577,31.826,31.099,31.281,885266.0
2019-08-09,31.281,32.246,30.994,32.246,814962.0
2019-08-10,31.281,32.246,30.994,32.246,814962.0
2019-08-11,31.281,32.246,30.994,32.246,814962.0
2019-08-12,31.95,31.95,30.889,30.898,739920.0
2019-08-13,31.204,31.72,30.019,30.248,1544673.0
2019-08-14,30.315,30.497,28.872,29.044,1603347.0
2019-08-15,29.263,29.436,28.432,28.996,1052528.0
2019-08-16,29.111,29.655,29.072,29.617,943273.0
2019-08-17,29.111,29.655,29.072,29.617,943273.0
2019-08-18,29.111,29.655,29.072,29.617,943273.0
2019-08-19,29.636,29.923,29.072,29.369,954024.0
2019-08-20,29.311,29.77,28.355,28.441,1780046.0
2019-08-21,28.527,29.101,28.193,28.843,946892.0
2019-08-22,28.776,29.044,28.623,28.795,1082394.0
2019-08-23,28.824,29.111,28.633,28.69,635507.0
2019-08-24,28.824,29.111,28.633,28.69,635507.0
2019-08-25,28.824,29.111,28.633,28.69,635507.0
2019-08-26,27.246,28.04,27.246,27.896,1430820.0
2019-08-27,27.925,28.738,27.849,28.231,2188011.0
2019-08-28,28.374,28.738,28.002,28.355,787232.0
2019-08-29,28.355,29.034,28.068,28.374,1135924.0
2019-08-30,28.489,31.893,28.489,30.889,3291563.0
2019-08-31,28.489,31.893,28.489,30.889,3291563.0
2019-09-01,28.489,31.893,28.489,30.889,3291563.0
2019-09-02,31.262,31.415,30.028,30.344,1213029.0
2019-09-03,30.162,31.042,29.952,30.841,1332732.0
2019-09-04,30.889,31.195,30.076,30.286,1439798.0
2019-09-05,30.468,30.879,29.914,29.99,1108135.0
2019-09-06,29.99,30.659,29.828,30.325,1059299.0
2019-09-07,29.99,30.659,29.828,30.325,1059299.0
2019-09-08,29.99,30.659,29.828,30.325,1059299.0
2019-09-09,30.038,30.392,29.665,29.742,1024857.0
2019-09-10,29.808,30.277,29.206,30.153,1119734.0
2019-09-11,30.64,31.023,30.133,30.315,968595.0
2019-09-12,30.267,30.478,29.742,29.837,1098873.0
2019-09-13,29.971,30.124,29.694,29.847,816591.0
2019-09-14,29.971,30.124,29.694,29.847,816591.0
2019-09-15,29.971,30.124,29.694,29.847,816591.0
2019-09-16,29.837,30.401,29.694,29.904,896965.0
2019-09-17,29.885,30.296,29.78,30.162,974724.0
2019-09-18,30.162,30.793,29.904,30.525,1051229.0
2019-09-19,30.592,30.784,30.296,30.506,766548.0
2019-09-20,30.545,31.023,30.439,30.468,2065484.0
2019-09-21,30.545,31.023,30.439,30.468,2065484.0
2019-09-22,30.545,31.023,30.439,30.468,2065484.0
2019-09-23,30.669,31.032,30.038,30.124,851488.0
2019-09-24,30.124,30.774,30.047,30.659,656128.0
2019-09-25,30.64,31.023,30.392,30.86,708881.0
2019-09-26,30.85,32.132,30.583,31.701,1111901.0
2019-09-27,31.692,32.476,31.644,32.007,1360719.0
2019-09-28,31.692,32.476,31.644,32.007,1360719.0
2019-09-29,31.692,32.476,31.644,32.007,1360719.0
2019-09-30,32.026,32.447,31.94,32.036,874248.0
2019-10-01,32.275,32.275,31.567,31.902,1049518.0
2019-10-02,31.979,32.179,31.271,31.328,1321246.0
2019-10-03,31.204,31.204,31.204,31.204,1321246.0
2019-10-04,31.577,32.294,31.185,32.265,1250106.0
2019-10-05,31.577,32.294,31.185,32.265,1250106.0
2019-10-06,31.577,32.294,31.185,32.265,1250106.0
2019-10-07,32.208,32.428,31.682,32.265,657340.0
2019-10-08,32.284,32.638,31.797,32.189,1077493.0
2019-10-09,32.103,32.782,32.093,32.466,905917.0
2019-10-10,32.523,32.724,32.055,32.179,877998.0
2019-10-11,32.218,32.667,32.036,32.332,879999.0
2019-10-12,32.218,32.667,32.036,32.332,879999.0
2019-10-13,32.218,32.667,32.036,32.332,879999.0
2019-10-14,32.801,32.801,32.065,32.313,806156.0
2019-10-15,32.495,32.657,32.065,32.523,1186319.0
2019-10-16,32.552,32.906,32.294,32.724,875254.0
2019-10-17,32.839,34.225,32.514,33.527,1821622.0
2019-10-18,33.642,34.455,32.992,32.992,1545147.0
2019-10-19,33.642,34.455,32.992,32.992,1545147.0
2019-10-20,33.642,34.455,32.992,32.992,1545147.0
2019-10-21,33.174,33.403,32.074,32.896,1424266.0
2019-10-22,32.839,33.202,32.782,32.82,896378.0
2019-10-23,32.925,33.097,32.552,32.839,747632.0
2019-10-24,32.858,32.925,31.921,32.084,991174.0
2019-10-25,32.055,32.256,31.787,31.95,586863.0
2019-10-26,32.055,32.256,31.787,31.95,586863.0
2019-10-27,32.055,32.256,31.787,31.95,586863.0
2019-10-28,32.103,32.122,31.692,31.883,536776.0
2019-10-29,31.778,32.045,31.415,31.701,679568.0
2019-10-30,31.701,32.294,31.606,32.227,718016.0
2019-10-31,32.141,32.734,32.055,32.237,1192478.0
2019-11-01,32.246,32.935,32.074,32.619,694040.0
2019-11-02,32.246,32.935,32.074,32.619,694040.0
2019-11-03,32.246,32.935,32.074,32.619,694040.0
2019-11-04,32.619,33.231,32.399,32.982,741156.0
2019-11-05,32.944,33.011,32.246,32.361,823842.0
2019-11-06,32.533,32.533,31.854,32.304,918078.0
2019-11-07,32.208,32.371,31.73,31.787,919468.0
2019-11-08,31.921,32.208,31.634,31.768,991481.0
2019-11-09,31.921,32.208,31.634,31.768,991481.0
2019-11-10,31.921,32.208,31.634,31.768,991481.0
2019-11-11,31.826,31.854,31.405,31.749,493251.0
2019-11-12,31.826,32.504,31.625,32.504,788242.0
2019-11-13,32.313,33.26,31.988,33.04,2069313.0
2019-11-14,33.346,33.728,32.915,33.48,832271.0
2019-11-15,33.355,33.537,32.82,32.982,805560.0
2019-11-16,33.355,33.537,32.82,32.982,805560.0
2019-11-17,33.355,33.537,32.82,32.982,805560.0
2019-11-18,33.097,34.321,32.915,34.044,1204753.0
2019-11-19,34.12,34.283,33.766,33.881,601581.0
2019-11-20,33.833,33.881,32.772,33.269,1225276.0
2019-11-21,33.174,33.346,32.935,33.088,1043328.0
2019-11-22,33.154,33.585,32.973,33.279,653828.0
2019-11-23,33.154,33.585,32.973,33.279,653828.0
2019-11-24,33.154,33.585,32.973,33.279,653828.0
2019-11-25,33.346,33.671,33.336,33.403,554870.0
2019-11-26,33.48,34.311,33.422,34.053,1377629.0
2019-11-27,34.034,34.455,33.824,34.053,1057356.0
2019-11-28,34.044,34.254,33.833,34.034,721520.0
2019-11-29,33.958,34.168,33.738,33.843,507615.0
2019-11-30,33.958,34.168,33.738,33.843,507615.0
2019-12-01,33.958,34.168,33.738,33.843,507615.0
2019-12-02,33.843,34.12,33.499,33.575,940091.0
2019-12-03,33.757,34.101,33.546,33.661,890876.0
2019-12-04,33.891,34.005,33.422,33.566,1023514.0
2019-12-05,33.508,33.719,33.241,33.346,794276.0
2019-12-06,33.355,34.082,33.202,33.9,726986.0
2019-12-07,33.355,34.082,33.202,33.9,726986.0
2019-12-08,33.355,34.082,33.202,33.9,726986.0
2019-12-09,33.938,34.273,33.757,34.015,786684.0
2019-12-10,33.699,34.197,33.48,33.766,1003018.0
2019-12-11,33.833,34.321,33.757,34.072,939475.0
2019-12-12,34.053,34.388,33.805,34.311,840882.0
2019-12-13,34.359,34.588,33.766,34.082,1025492.0
2019-12-14,34.359,34.588,33.766,34.082,1025492.0
2019-12-15,34.359,34.588,33.766,34.082,1025492.0
2019-12-16,34.474,34.598,34.024,34.378,844921.0
2019-12-17,34.436,34.646,34.216,34.292,854820.0
2019-12-18,34.321,34.378,33.986,34.139,828865.0
2019-12-19,34.321,34.436,34.034,34.283,643696.0
2019-12-20,34.321,34.541,34.168,34.321,1912831.0
2019-12-21,34.321,34.541,34.168,34.321,1912831.0
2019-12-22,34.321,34.541,34.168,34.321,1912831.0
2019-12-23,34.321,34.722,34.273,34.493,572629.0
2019-12-24,34.321,34.722,34.273,34.493,572629.0
2019-12-25,34.321,34.722,34.273,34.493,572629.0
2019-12-26,34.321,34.722,34.273,34.493,572629.0
2019-12-27,34.56,35.086,34.522,34.799,606065.0
2019-12-28,34.56,35.086,34.522,34.799,606065.0
2019-12-29,34.56,35.086,34.522,34.799,606065.0
2019-12-30,34.923,34.923,34.655,34.818,305799.0
2019-12-31,34.923,34.923,34.655,34.818,305799.0
2020-01-01,34.923,34.923,34.655,34.818,305799.0
2020-01-02,34.847,35.086,34.588,35.009,570538.0
2020-01-03,34.77,35.392,34.741,35.229,675704.0
2020-01-04,34.77,35.392,34.741,35.229,675704.0
2020-01-05,34.77,35.392,34.741,35.229,675704.0
2020-01-06,35.095,35.487,34.847,35.143,626741.0
2020-01-07,35.133,35.401,34.933,35.0,595045.0
2020-01-08,34.894,35.153,34.608,34.741,1314901.0
2020-01-09,34.761,34.818,34.13,34.187,912400.0
2020-01-10,34.283,34.894,34.168,34.608,651394.0
2020-01-11,34.283,34.894,34.168,34.608,651394.0
2020-01-12,34.283,34.894,34.168,34.608,651394.0
2020-01-13,34.894,34.99,34.302,34.703,762010.0
2020-01-14,34.703,35.124,34.627,34.856,658895.0
2020-01-15,34.789,35.076,34.56,34.655,975809.0
2020-01-16,34.847,35.573,34.627,35.468,733328.0
2020-01-17,35.468,35.755,35.42,35.592,668503.0
2020-01-18,35.468,35.755,35.42,35.592,668503.0
2020-01-19,35.468,35.755,35.42,35.592,668503.0
2020-01-20,35.764,35.764,35.497,35.525,459002.0
2020-01-21,35.611,35.793,35.363,35.717,590299.0
2020-01-22,35.889,36.281,35.669,35.908,811296.0
2020-01-23,36.109,36.233,35.85,36.128,661753.0
2020-01-24,36.204,36.577,36.08,36.223,640015.0
2020-01-25,36.204,36.577,36.08,36.223,640015.0
2020-01-26,36.204,36.577,36.08,36.223,640015.0
2020-01-27,36.242,36.328,35.764,35.85,692203.0
2020-01-28,36.07,36.328,35.803,36.118,747044.0
2020-01-29,36.099,36.892,36.099,36.539,955425.0
2020-01-30,36.51,36.787,35.994,36.663,974394.0
2020-01-31,36.51,36.778,36.405,36.424,844088.0
2020-02-01,36.51,36.778,36.405,36.424,844088.0
2020-02-02,36.51,36.778,36.405,36.424,844088.0
2020-02-03,36.462,36.864,36.405,36.405,778965.0
2020-02-04,36.567,36.73,36.118,36.175,614563.0
2020-02-05,36.204,36.663,35.688,36.319,800892.0
2020-02-06,36.348,36.74,36.175,36.434,706711.0
2020-02-07,36.434,36.806,36.367,36.462,580369.0
2020-02-08,36.434,36.806,36.367,36.462,580369.0
2020-02-09,36.434,36.806,36.367,36.462,580369.0
2020-02-10,36.539,36.806,36.357,36.577,441963.0
2020-02-11,36.787,36.912,36.443,36.634,616254.0
2020-02-12,36.673,36.902,36.481,36.548,597430.0
2020-02-13,36.682,37.045,36.491,36.596,525284.0
2020-02-14,36.606,37.256,36.491,37.198,707472.0
2020-02-15,36.606,37.256,36.491,37.198,707472.0
2020-02-16,36.606,37.256,36.491,37.198,707472.0
2020-02-17,37.198,37.342,36.854,36.902,736816.0
2020-02-18,36.95,37.112,36.73,36.931,792456.0
2020-02-19,36.988,37.724,36.902,37.523,718260.0
2020-02-20,37.638,37.715,36.912,37.036,702137.0
2020-02-21,37.122,37.696,36.892,37.198,765266.0
2020-02-22,37.122,37.696,36.892,37.198,765266.0
2020-02-23,37.122,37.696,36.892,37.198,765266.0
2020-02-24,36.405,36.95,36.405,36.615,850480.0
2020-02-25,36.682,37.399,34.99,35.162,1140423.0
2020-02-26,35.181,35.803,34.894,35.525,1383791.0
2020-02-27,35.525,35.984,34.627,34.627,1061655.0
2020-02-28,33.489,34.952,32.887,34.502,2119986.0
2020-02-29,33.489,34.952,32.887,34.502,2119986.0
2020-03-01,33.489,34.952,32.887,34.502,2119986.0
2020-03-02,34.541,35.506,34.359,34.914,1807853.0
2020-03-03,35.372,35.793,34.483,35.047,1692495.0
2020-03-04,35.057,36.08,34.78,36.061,1637766.0
