,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity
2020-03-02,72.786,73.832,69.124,71.9,288135.0
2020-03-03,71.86,73.671,71.055,71.981,238632.0
2020-03-04,72.182,73.067,70.21,71.86,301135.0
2020-03-05,72.504,73.228,67.595,67.837,285310.0
2020-03-06,67.877,67.877,63.853,64.296,341563.0
2020-03-07,67.877,67.877,63.853,64.296,341563.0
2020-03-08,67.877,67.877,63.853,64.296,341563.0
2020-03-09,62.566,63.531,58.059,58.059,574296.0
2020-03-10,60.031,63.33,58.1,60.393,480909.0
2020-03-11,59.548,60.433,57.174,57.617,382839.0
2020-03-12,56.41,56.41,48.323,48.403,467572.0
2020-03-13,49.409,52.99,47.598,51.903,566557.0
2020-03-14,49.409,52.99,47.598,51.903,566557.0
2020-03-15,49.409,52.99,47.598,51.903,566557.0
2020-03-16,48.282,48.926,41.764,42.529,483532.0
2020-03-17,44.701,45.385,39.318,42.086,454852.0
2020-03-18,40.396,41.845,35.89,37.016,340318.0
2020-03-19,38.626,38.626,33.46,35.471,467812.0
2020-03-20,37.628,40.477,36.598,38.819,487872.0
2020-03-21,37.628,40.477,36.598,38.819,487872.0
2020-03-22,37.628,40.477,36.598,38.819,487872.0
2020-03-23,40.235,40.235,36.855,38.819,345304.0
2020-03-24,40.235,46.673,39.994,46.15,389885.0
2020-03-25,48.121,53.03,46.19,49.731,472413.0
2020-03-26,49.53,50.254,46.955,48.685,278245.0
2020-03-27,49.208,49.369,46.391,46.995,303160.0
2020-03-28,49.208,49.369,46.391,46.995,303160.0
2020-03-29,49.208,49.369,46.391,46.995,303160.0
2020-03-30,47.679,48.604,44.138,47.397,312028.0
2020-03-31,47.679,49.208,46.874,48.121,344880.0
2020-04-01,48.041,48.041,46.271,46.311,260466.0
2020-04-02,47.236,49.409,47.236,48.564,351596.0
2020-04-03,48.403,49.851,46.995,48.604,317109.0
2020-04-04,48.403,49.851,46.995,48.604,317109.0
2020-04-05,48.403,49.851,46.995,48.604,317109.0
2020-04-06,49.972,53.593,49.932,53.03,229772.0
2020-04-07,53.553,57.295,53.111,54.881,283518.0
2020-04-08,54.479,55.847,53.432,55.525,297945.0
2020-04-09,56.128,58.623,54.76,57.496,251882.0
2020-04-10,56.128,58.623,54.76,57.496,251882.0
2020-04-11,56.128,58.623,54.76,57.496,251882.0
2020-04-12,56.128,58.623,54.76,57.496,251882.0
2020-04-13,56.128,58.623,54.76,57.496,251882.0
2020-04-14,59.548,60.715,56.611,58.059,236885.0
2020-04-15,58.301,58.301,52.105,53.111,292504.0
2020-04-16,52.909,54.519,52.225,53.754,251431.0
2020-04-17,55.042,57.255,54.237,56.893,301187.0
2020-04-18,55.042,57.255,54.237,56.893,301187.0
2020-04-19,55.042,57.255,54.237,56.893,301187.0
2020-04-20,58.743,58.743,54.961,55.645,184927.0
2020-04-21,55.283,55.605,52.587,52.748,305436.0
2020-04-22,53.312,55.082,53.07,54.76,190522.0
2020-04-23,54.881,55.766,53.714,54.358,182790.0
2020-04-24,53.996,55.605,52.628,54.72,221331.0
2020-04-25,53.996,55.605,52.628,54.72,221331.0
2020-04-26,53.996,55.605,52.628,54.72,221331.0
2020-04-27,56.45,58.422,54.921,58.14,272234.0
2020-04-28,58.623,60.031,56.571,58.945,266580.0
2020-04-29,60.518,65.106,59.6,64.407,375913.0
2020-04-30,66.591,66.591,61.173,61.654,287919.0
2020-05-01,66.591,66.591,61.173,61.654,287919.0
2020-05-02,66.591,66.591,61.173,61.654,287919.0
2020-05-03,66.591,66.591,61.173,61.654,287919.0
2020-05-04,62.702,62.702,58.114,59.644,241065.0
2020-05-05,60.168,61.129,59.163,59.6,185954.0
2020-05-06,60.168,61.129,58.595,58.988,145372.0
2020-05-07,59.207,60.736,58.682,59.775,230619.0
2020-05-08,61.042,62.484,60.43,61.828,250591.0
2020-05-09,61.042,62.484,60.43,61.828,250591.0
2020-05-10,61.042,62.484,60.43,61.828,250591.0
2020-05-11,61.872,63.052,60.474,61.61,146534.0
2020-05-12,61.086,64.057,60.867,61.217,271439.0
2020-05-13,61.217,61.566,58.508,58.945,241423.0
2020-05-14,59.032,59.032,54.925,57.459,340094.0
2020-05-15,57.765,58.333,56.104,58.158,262548.0
2020-05-16,57.765,58.333,56.104,58.158,262548.0
2020-05-17,57.765,58.333,56.104,58.158,262548.0
2020-05-18,58.42,62.833,58.42,61.566,265410.0
2020-05-19,62.833,63.314,61.348,61.828,252560.0
2020-05-20,62.178,64.013,60.518,63.62,176509.0
2020-05-21,62.309,66.46,62.309,64.669,201810.0
2020-05-22,64.057,65.324,62.877,64.363,148589.0
2020-05-23,64.057,65.324,62.877,64.363,148589.0
2020-05-24,64.057,65.324,62.877,64.363,148589.0
2020-05-25,64.494,68.033,64.494,67.465,148651.0
2020-05-26,67.858,71.354,67.858,69.038,271238.0
2020-05-27,71.179,73.757,69.912,70.917,338482.0
2020-05-28,71.835,72.971,70.873,71.878,248146.0
2020-05-29,71.441,71.485,68.601,69.65,307961.0
2020-05-30,71.441,71.485,68.601,69.65,307961.0
2020-05-31,71.441,71.485,68.601,69.65,307961.0
2020-06-01,69.694,69.694,69.694,69.694,307961.0
2020-06-02,70.873,74.587,70.655,73.845,320272.0
2020-06-03,74.806,78.345,73.976,78.302,254693.0
2020-06-04,77.733,78.651,75.505,76.117,334461.0
2020-06-05,76.816,78.651,76.379,76.379,284614.0
2020-06-06,76.816,78.651,76.379,76.379,284614.0
2020-06-07,76.816,78.651,76.379,76.379,284614.0
2020-06-08,76.597,79.175,76.554,78.302,175133.0
2020-06-09,78.039,78.782,72.709,74.282,328716.0
2020-06-10,75.33,75.374,70.349,70.917,272335.0
2020-06-11,70.742,70.83,64.931,64.931,314323.0
2020-06-12,65.892,69.082,64.319,66.548,194513.0
2020-06-13,65.892,69.082,64.319,66.548,194513.0
2020-06-14,65.892,69.082,64.319,66.548,194513.0
2020-06-15,66.067,68.208,63.358,67.596,274591.0
2020-06-16,69.3,72.184,68.601,70.262,358610.0
2020-06-17,70.436,71.616,69.126,69.563,274837.0
2020-06-18,69.3,70.262,68.077,68.383,231006.0
2020-06-19,68.994,69.912,68.033,68.077,214620.0
2020-06-20,68.994,69.912,68.033,68.077,214620.0
2020-06-21,68.994,69.912,68.033,68.077,214620.0
2020-06-22,68.339,68.426,66.46,67.596,143719.0
2020-06-23,67.684,69.781,67.64,67.815,253199.0
2020-06-24,68.994,69.563,65.543,66.329,199057.0
2020-06-25,66.853,67.378,64.975,67.378,155938.0
2020-06-26,67.465,69.3,66.722,66.985,188214.0
2020-06-27,67.465,69.3,66.722,66.985,188214.0
2020-06-28,67.465,69.3,66.722,66.985,188214.0
2020-06-29,67.858,68.907,66.722,68.164,130063.0
2020-06-30,68.252,70.043,68.252,69.126,149092.0
2020-07-01,69.519,70.393,67.028,68.601,198788.0
2020-07-02,69.038,73.32,68.514,71.572,197954.0
2020-07-03,71.31,72.272,70.218,70.786,107046.0
2020-07-04,71.31,72.272,70.218,70.786,107046.0
2020-07-05,71.31,72.272,70.218,70.786,107046.0
2020-07-06,72.446,74.063,71.398,72.446,132332.0
2020-07-07,72.403,72.403,70.655,70.655,123901.0
2020-07-08,71.004,71.878,70.305,70.961,142986.0
2020-07-09,71.179,71.835,69.388,69.606,142058.0
2020-07-10,69.65,71.179,68.383,70.568,109834.0
2020-07-11,69.65,71.179,68.383,70.568,109834.0
2020-07-12,69.65,71.179,68.383,70.568,109834.0
2020-07-13,71.704,72.446,70.043,70.043,106637.0
2020-07-14,70.524,71.092,68.514,70.393,137622.0
2020-07-15,70.524,71.878,69.868,71.092,106168.0
2020-07-16,70.961,72.228,70.611,71.092,103454.0
2020-07-17,71.179,71.529,69.737,70.699,99542.0
2020-07-18,71.179,71.529,69.737,70.699,99542.0
2020-07-19,71.179,71.529,69.737,70.699,99542.0
2020-07-20,71.004,71.354,69.606,70.305,95590.0
2020-07-21,70.873,71.704,69.956,70.568,168103.0
2020-07-22,70.262,71.966,69.825,71.048,106704.0
2020-07-23,71.179,71.835,69.999,70.131,118028.0
2020-07-24,69.082,70.262,67.815,68.295,133320.0
2020-07-25,69.082,70.262,67.815,68.295,133320.0
2020-07-26,69.082,70.262,67.815,68.295,133320.0
2020-07-27,68.601,68.732,66.023,67.203,127428.0
2020-07-28,67.421,67.99,65.543,65.717,95457.0
2020-07-29,65.761,66.416,64.669,65.28,135068.0
2020-07-30,65.411,65.411,61.086,62.702,190016.0
2020-07-31,62.003,63.008,59.95,60.212,181325.0
2020-08-01,62.003,63.008,59.95,60.212,181325.0
2020-08-02,62.003,63.008,59.95,60.212,181325.0
2020-08-03,60.692,61.785,58.551,61.173,237200.0
2020-08-04,61.217,63.751,60.911,62.833,200936.0
2020-08-05,62.877,64.712,62.702,64.407,161668.0
2020-08-06,64.188,64.843,62.702,63.882,162433.0
2020-08-07,64.013,65.324,62.79,64.625,170084.0
2020-08-08,64.013,65.324,62.79,64.625,170084.0
2020-08-09,64.013,65.324,62.79,64.625,170084.0
2020-08-10,65.324,68.033,65.193,67.509,230856.0
2020-08-11,68.164,69.956,68.164,68.252,153225.0
2020-08-12,68.82,69.956,68.164,69.431,148395.0
2020-08-13,69.475,69.868,66.81,66.897,138089.0
2020-08-14,67.29,67.99,65.193,66.635,147404.0
2020-08-15,67.29,67.99,65.193,66.635,147404.0
2020-08-16,67.29,67.99,65.193,66.635,147404.0
2020-08-17,66.46,67.596,65.892,66.679,94634.0
2020-08-18,66.504,67.946,65.761,66.242,92850.0
2020-08-19,66.504,67.902,66.067,67.159,74898.0
2020-08-20,66.46,67.465,66.242,66.722,98848.0
2020-08-21,67.29,67.902,66.154,67.203,97880.0
2020-08-22,67.29,67.902,66.154,67.203,97880.0
2020-08-23,67.29,67.902,66.154,67.203,97880.0
2020-08-24,67.946,68.732,67.334,68.077,78618.0
2020-08-25,68.689,69.65,67.378,67.596,93525.0
2020-08-26,67.946,68.645,67.028,67.902,52378.0
2020-08-27,67.946,68.208,67.247,67.334,67442.0
2020-08-28,67.858,68.252,66.941,67.378,55125.0
2020-08-29,67.858,68.252,66.941,67.378,55125.0
2020-08-30,67.858,68.252,66.941,67.378,55125.0
2020-08-31,67.815,67.858,64.887,65.499,106252.0
2020-09-01,66.154,66.154,63.227,64.188,137286.0
2020-09-02,65.018,66.679,64.669,66.067,125632.0
2020-09-03,66.416,68.426,65.106,65.368,135902.0
2020-09-04,65.543,65.848,63.795,65.018,110434.0
2020-09-05,65.543,65.848,63.795,65.018,110434.0
2020-09-06,65.543,65.848,63.795,65.018,110434.0
2020-09-07,65.586,66.023,64.494,65.411,56357.0
2020-09-08,66.023,66.329,62.965,63.227,96601.0
2020-09-09,63.664,65.805,63.008,65.106,118850.0
2020-09-10,65.149,65.98,63.445,63.707,121912.0
2020-09-11,64.057,64.057,62.746,63.052,113548.0
2020-09-12,64.057,64.057,62.746,63.052,113548.0
2020-09-13,64.057,64.057,62.746,63.052,113548.0
2020-09-14,63.533,64.407,63.096,63.664,134186.0
2020-09-15,63.707,64.144,63.008,63.139,99592.0
2020-09-16,63.489,64.625,62.833,63.795,109123.0
2020-09-17,64.319,64.319,62.265,63.052,106106.0
2020-09-18,63.27,63.27,61.086,61.872,439636.0
2020-09-19,63.27,63.27,61.086,61.872,439636.0
2020-09-20,63.27,63.27,61.086,61.872,439636.0
2020-09-21,61.479,61.872,55.624,56.585,334466.0
2020-09-22,59.032,59.032,54.925,57.022,287156.0
2020-09-23,57.546,59.906,57.241,57.765,193410.0
2020-09-24,58.027,58.114,56.017,57.241,187880.0
2020-09-25,57.634,58.202,56.017,57.809,135208.0
2020-09-26,57.634,58.202,56.017,57.809,135208.0
2020-09-27,57.634,58.202,56.017,57.809,135208.0
2020-09-28,58.114,59.6,58.114,59.032,129274.0
2020-09-29,59.425,59.556,56.454,57.066,151668.0
2020-09-30,56.891,58.595,56.148,57.852,140758.0
2020-10-01,58.289,58.551,55.318,56.017,164320.0
2020-10-02,55.973,63.227,54.968,62.833,501727.0
2020-10-03,55.973,63.227,54.968,62.833,501727.0
2020-10-04,55.973,63.227,54.968,62.833,501727.0
2020-10-05,62.965,64.581,60.78,63.096,240408.0
2020-10-06,63.227,63.926,62.134,62.79,160749.0
2020-10-07,63.227,64.144,62.178,62.309,176663.0
2020-10-08,63.052,64.581,62.571,63.664,120803.0
2020-10-09,65.106,66.722,65.106,65.586,205352.0
2020-10-10,65.106,66.722,65.106,65.586,205352.0
2020-10-11,65.106,66.722,65.106,65.586,205352.0
2020-10-12,66.285,66.504,63.838,64.669,92393.0
2020-10-13,64.581,64.581,62.134,62.134,113429.0
2020-10-14,62.265,62.397,61.173,61.479,116865.0
2020-10-15,61.61,61.61,58.508,59.644,178179.0
2020-10-16,60.037,60.43,57.459,59.032,193765.0
2020-10-17,60.037,60.43,57.459,59.032,193765.0
2020-10-18,60.037,60.43,57.459,59.032,193765.0
2020-10-19,60.692,62.091,58.551,58.901,193716.0
2020-10-20,58.901,61.217,57.809,60.387,210006.0
2020-10-21,60.78,60.78,58.027,58.202,161013.0
2020-10-22,58.202,60.255,57.109,59.556,234898.0
2020-10-23,59.775,61.697,59.25,61.479,180346.0
2020-10-24,59.775,61.697,59.25,61.479,180346.0
2020-10-25,59.775,61.697,59.25,61.479,180346.0
2020-10-26,60.255,60.692,58.726,58.988,129433.0
2020-10-27,59.076,59.469,57.153,57.153,178884.0
2020-10-28,57.328,57.328,54.706,55.274,243514.0
2020-10-29,56.323,56.323,54.226,54.706,255735.0
2020-10-30,53.963,56.104,53.089,55.711,174921.0
2020-10-31,53.963,56.104,53.089,55.711,174921.0
2020-11-01,53.963,56.104,53.089,55.711,174921.0
2020-11-02,55.667,58.333,55.143,57.153,165480.0
2020-11-03,57.765,59.819,57.503,59.556,150667.0
2020-11-04,58.464,59.819,56.978,58.027,167454.0
2020-11-05,58.202,59.119,57.503,58.377,194098.0
2020-11-06,58.202,58.595,56.41,57.372,171230.0
2020-11-07,58.202,58.595,56.41,57.372,171230.0
2020-11-08,58.202,58.595,56.41,57.372,171230.0
2020-11-09,58.551,63.926,58.42,62.44,250253.0
2020-11-10,62.965,68.47,62.047,67.771,317455.0
2020-11-11,67.64,69.781,65.149,65.586,160266.0
2020-11-12,64.931,65.761,63.97,64.013,83653.0
2020-11-13,64.232,66.853,63.62,65.936,102462.0
2020-11-14,64.232,66.853,63.62,65.936,102462.0
2020-11-15,64.232,66.853,63.62,65.936,102462.0
2020-11-16,67.072,68.426,66.198,66.897,112224.0
2020-11-17,67.072,68.295,66.416,67.553,103988.0
2020-11-18,67.421,68.164,66.941,67.116,73499.0
2020-11-19,67.378,68.208,66.722,66.897,97818.0
2020-11-20,67.378,67.378,65.98,66.416,120254.0
2020-11-21,67.378,67.378,65.98,66.416,120254.0
2020-11-22,67.378,67.378,65.98,66.416,120254.0
2020-11-23,66.591,70.087,66.591,69.082,142156.0
2020-11-24,69.999,72.883,68.951,72.403,171208.0
2020-11-25,72.315,73.626,71.922,72.927,133997.0
2020-11-26,73.146,73.757,71.616,71.835,83182.0
2020-11-27,72.141,72.752,70.655,71.354,87256.0
2020-11-28,72.141,72.752,70.655,71.354,87256.0
2020-11-29,72.141,72.752,70.655,71.354,87256.0
2020-11-30,71.31,71.747,69.169,70.873,179201.0
2020-12-01,71.048,71.616,68.47,68.994,171187.0
2020-12-02,69.082,69.737,68.732,69.213,105876.0
2020-12-03,69.388,69.999,68.645,68.689,132445.0
2020-12-04,69.082,70.349,68.82,69.956,121529.0
2020-12-05,69.082,70.349,68.82,69.956,121529.0
2020-12-06,69.082,70.349,68.82,69.956,121529.0
2020-12-07,69.694,71.878,69.65,70.043,95072.0
2020-12-08,69.999,70.436,68.383,68.689,114776.0
2020-12-09,69.082,70.043,68.689,68.994,89232.0
2020-12-10,69.082,69.519,66.897,67.553,176976.0
2020-12-11,67.858,68.164,65.543,67.072,135532.0
2020-12-12,67.858,68.164,65.543,67.072,135532.0
2020-12-13,67.858,68.164,65.543,67.072,135532.0
2020-12-14,67.378,68.951,66.591,67.116,108413.0
2020-12-15,67.29,67.902,66.504,67.771,116374.0
2020-12-16,67.64,68.295,67.116,67.465,131073.0
2020-12-17,67.64,68.776,67.465,68.077,129223.0
2020-12-18,67.858,69.3,67.203,67.421,158165.0
2020-12-19,67.858,69.3,67.203,67.421,158165.0
2020-12-20,67.858,69.3,67.203,67.421,158165.0
2020-12-21,67.421,67.421,63.139,65.63,198718.0
2020-12-22,65.499,67.29,65.368,66.504,97761.0
2020-12-23,66.635,68.82,66.416,68.121,73544.0
2020-12-24,66.635,68.82,66.416,68.121,73544.0
2020-12-25,66.635,68.82,66.416,68.121,73544.0
2020-12-26,66.635,68.82,66.416,68.121,73544.0
2020-12-27,66.635,68.82,66.416,68.121,73544.0
2020-12-28,68.689,70.568,68.689,69.868,102833.0
2020-12-29,70.218,70.568,68.82,69.737,68827.0
2020-12-30,68.82,70.087,68.82,69.519,41909.0
2020-12-31,68.82,70.087,68.82,69.519,41909.0
2021-01-01,68.82,70.087,68.82,69.519,41909.0
2021-01-02,68.82,70.087,68.82,69.519,41909.0
2021-01-03,68.82,70.087,68.82,69.519,41909.0
2021-01-04,69.868,70.786,68.077,68.295,91722.0
2021-01-05,68.383,69.825,67.946,69.563,147078.0
2021-01-06,70.087,71.704,69.169,70.611,185603.0
2021-01-07,71.267,72.883,70.48,72.184,170312.0
2021-01-08,72.446,73.058,70.655,70.83,91609.0
2021-01-09,72.446,73.058,70.655,70.83,91609.0
2021-01-10,72.446,73.058,70.655,70.83,91609.0
2021-01-11,71.616,72.228,69.912,70.611,122569.0
2021-01-12,70.961,73.801,70.349,73.233,145668.0
2021-01-13,73.539,74.544,73.102,73.408,144191.0
2021-01-14,73.801,76.685,73.014,76.597,177158.0
2021-01-15,76.466,76.903,73.582,74.456,104139.0
2021-01-16,76.466,76.903,73.582,74.456,104139.0
2021-01-17,76.466,76.903,73.582,74.456,104139.0
2021-01-18,74.238,75.418,73.626,74.937,78586.0
2021-01-19,75.374,76.423,74.85,76.029,156843.0
2021-01-20,75.855,76.86,75.592,76.554,96419.0
2021-01-21,76.51,77.384,74.325,75.068,160721.0
2021-01-22,75.024,75.549,71.616,72.184,173995.0
2021-01-23,75.024,75.549,71.616,72.184,173995.0
2021-01-24,75.024,75.549,71.616,72.184,173995.0
2021-01-25,72.927,73.32,69.431,69.999,174843.0
2021-01-26,69.737,70.043,66.985,69.257,236553.0
2021-01-27,69.213,69.475,66.548,67.072,263110.0
2021-01-28,66.941,69.563,65.193,68.732,222581.0
2021-01-29,67.946,68.383,66.635,67.29,126885.0
2021-01-30,67.946,68.383,66.635,67.29,126885.0
2021-01-31,67.946,68.383,66.635,67.29,126885.0
2021-02-01,68.164,70.087,67.378,69.65,142922.0
2021-02-02,69.694,71.398,69.038,71.092,159867.0
2021-02-03,71.398,72.184,69.563,69.912,146568.0
2021-02-04,70.262,71.048,69.388,70.524,143332.0
2021-02-05,70.611,72.053,70.174,70.349,111709.0
2021-02-06,70.611,72.053,70.174,70.349,111709.0
2021-02-07,70.611,72.053,70.174,70.349,111709.0
2021-02-08,71.136,72.097,70.043,70.611,99294.0
2021-02-09,70.961,71.398,68.558,69.431,160610.0
2021-02-10,65.499,67.116,64.669,66.329,545602.0
2021-02-11,66.548,68.252,66.198,67.159,279220.0
2021-02-12,66.941,67.64,65.936,66.504,148090.0
2021-02-13,66.941,67.64,65.936,66.504,148090.0
2021-02-14,66.941,67.64,65.936,66.504,148090.0
2021-02-15,67.334,68.383,67.159,68.033,88642.0
2021-02-16,67.946,68.82,67.203,67.509,106091.0
2021-02-17,68.121,68.121,66.373,67.028,126316.0
2021-02-18,67.334,68.339,64.407,65.63,218129.0
2021-02-19,65.455,66.416,64.931,65.98,162888.0
2021-02-20,65.455,66.416,64.931,65.98,162888.0
2021-02-21,65.455,66.416,64.931,65.98,162888.0
2021-02-22,65.805,66.548,63.926,65.761,175079.0
2021-02-23,65.98,66.548,64.232,65.324,143985.0
2021-02-24,65.63,68.514,64.843,67.334,162029.0
2021-02-25,68.514,68.689,66.941,67.29,126517.0
2021-02-26,67.247,67.29,64.275,65.411,249075.0
2021-02-27,67.247,67.29,64.275,65.411,249075.0
2021-02-28,67.247,67.29,64.275,65.411,249075.0
2021-03-01,65.761,66.591,65.237,66.111,138044.0
2021-03-02,66.416,66.635,64.538,65.193,137030.0
2021-03-03,65.149,65.674,62.746,63.052,241621.0
2021-03-04,63.664,64.188,62.79,63.489,166944.0
2021-03-05,63.358,64.538,62.615,63.751,192537.0
2021-03-06,63.358,64.538,62.615,63.751,192537.0
2021-03-07,63.358,64.538,62.615,63.751,192537.0
2021-03-08,65.018,65.368,63.358,65.106,151773.0
2021-03-09,65.062,67.946,64.8,67.203,231149.0
2021-03-10,67.596,68.077,66.285,67.99,189451.0
2021-03-11,67.99,68.339,66.897,67.028,130107.0
2021-03-12,67.727,68.077,66.985,67.64,91195.0
2021-03-13,67.727,68.077,66.985,67.64,91195.0
2021-03-14,67.727,68.077,66.985,67.64,91195.0
2021-03-15,68.164,69.038,66.766,67.378,136371.0
2021-03-16,67.247,68.339,66.329,66.635,125865.0
2021-03-17,66.853,66.853,65.324,66.198,224434.0
2021-03-18,66.504,67.29,65.805,65.892,174673.0
2021-03-19,65.717,65.98,64.144,65.193,217045.0
2021-03-20,65.717,65.98,64.144,65.193,217045.0
2021-03-21,65.717,65.98,64.144,65.193,217045.0
2021-03-22,65.674,65.674,63.838,64.581,133528.0
2021-03-23,64.756,65.237,63.052,63.707,182920.0
2021-03-24,63.664,64.494,62.222,63.882,165358.0
2021-03-25,63.882,64.101,61.872,63.882,200333.0
2021-03-26,64.144,65.455,63.882,64.669,129514.0
2021-03-27,64.144,65.455,63.882,64.669,129514.0
2021-03-28,64.144,65.455,63.882,64.669,129514.0
2021-03-29,65.193,65.892,64.887,65.28,114760.0
2021-03-30,65.63,67.29,65.411,65.98,135700.0
2021-03-31,66.242,67.29,65.761,66.722,227120.0
2021-04-01,67.081,67.815,66.644,67.116,168997.0
2021-04-02,67.081,67.815,66.644,67.116,168997.0
2021-04-03,67.081,67.815,66.644,67.116,168997.0
2021-04-04,67.081,67.815,66.644,67.116,168997.0
2021-04-05,67.081,67.815,66.644,67.116,168997.0
2021-04-06,68.601,68.671,67.378,67.85,225515.0
2021-04-07,67.92,70.017,67.727,69.265,240805.0
2021-04-08,69.475,69.999,67.308,68.689,293951.0
2021-04-09,68.776,69.178,67.762,68.479,216353.0
2021-04-10,68.776,69.178,67.762,68.479,216353.0
2021-04-11,68.776,69.178,67.762,68.479,216353.0
2021-04-12,68.898,69.3,66.923,67.378,194915.0
2021-04-13,67.622,67.78,65.945,67.133,211833.0
2021-04-14,67.518,67.657,65.7,67.116,196816.0
2021-04-15,67.29,68.461,67.046,68.182,202296.0
2021-04-16,68.042,68.724,67.483,68.252,149823.0
2021-04-17,68.042,68.724,67.483,68.252,149823.0
2021-04-18,68.042,68.724,67.483,68.252,149823.0
2021-04-19,68.409,69.895,68.391,68.724,150630.0
2021-04-20,68.741,69.195,65.805,66.521,218162.0
2021-04-21,67.011,67.081,65.176,66.766,189054.0
2021-04-22,66.766,66.941,65.176,65.892,240889.0
2021-04-23,65.875,66.364,64.809,65.822,213509.0
2021-04-24,65.875,66.364,64.809,65.822,213509.0
2021-04-25,65.875,66.364,64.809,65.822,213509.0
2021-04-26,65.892,68.042,65.717,67.413,128122.0
2021-04-27,67.745,68.199,67.238,67.71,121943.0
2021-04-28,68.129,68.287,67.186,67.797,119792.0
2021-04-29,67.902,68.531,67.081,67.675,178089.0
2021-04-30,67.78,68.584,67.395,68.059,203056.0
2021-05-01,67.78,68.584,67.395,68.059,203056.0
2021-05-02,67.78,68.584,67.395,68.059,203056.0
2021-05-03,69.003,69.615,67.657,69.353,197352.0
2021-05-04,69.615,71.188,68.584,69.038,335597.0
2021-05-05,69.772,70.087,69.091,69.65,203092.0
2021-05-06,70.192,70.192,68.479,69.283,338833.0
2021-05-07,69.31,70.432,68.667,69.586,363606.0
2021-05-08,69.31,70.432,68.667,69.586,363606.0
2021-05-09,69.31,70.432,68.667,69.586,363606.0
2021-05-10,69.641,70.009,66.626,67.067,435897.0
2021-05-11,66.846,67.03,64.437,65.559,335953.0
2021-05-12,65.706,66.478,64.033,66.442,329382.0
2021-05-13,65.835,66.111,63.371,65.412,218934.0
2021-05-14,65.651,67.049,64.658,66.478,204416.0
2021-05-15,65.651,67.049,64.658,66.478,204416.0
2021-05-16,65.651,67.049,64.658,66.478,204416.0
2021-05-17,67.03,67.711,65.816,66.331,128487.0
2021-05-18,66.957,66.957,65.743,65.78,131860.0
2021-05-19,66.276,66.276,64.584,65.099,189371.0
2021-05-20,65.393,65.393,64.088,64.787,209450.0
2021-05-21,64.86,65.577,64.474,65.007,135049.0
2021-05-22,64.86,65.577,64.474,65.007,135049.0
2021-05-23,64.86,65.577,64.474,65.007,135049.0
2021-05-24,65.724,66.276,65.724,66.276,130.0
2021-05-25,65.669,66.644,63.738,64.217,246994.0
2021-05-26,64.566,64.566,63.334,63.904,267957.0
2021-05-27,63.83,64.198,62.304,63.886,2292912.0
2021-05-28,64.051,64.842,63.518,63.591,238697.0
2021-05-29,64.051,64.842,63.518,63.591,238697.0
2021-05-30,64.051,64.842,63.518,63.591,238697.0
2021-05-31,63.463,65.651,63.279,63.61,180407.0
2021-06-01,63.941,64.161,63.187,63.463,131482.0
2021-06-02,63.352,64.382,62.911,64.161,237982.0
2021-06-03,64.106,64.474,62.304,63.095,196652.0
2021-06-04,62.764,62.874,59.858,60.3,604629.0
2021-06-05,62.764,62.874,59.858,60.3,604629.0
2021-06-06,62.764,62.874,59.858,60.3,604629.0
2021-06-07,60.539,61.605,59.877,61.054,288988.0
2021-06-08,60.998,61.293,60.042,60.41,206933.0
2021-06-09,60.888,60.906,60.263,60.741,169030.0
2021-06-10,60.888,60.888,59.049,59.969,285761.0
2021-06-11,59.729,60.888,58.847,60.281,224431.0
2021-06-12,59.729,60.888,58.847,60.281,224431.0
2021-06-13,59.729,60.888,58.847,60.281,224431.0
2021-06-14,61.035,62.194,60.796,61.918,222248.0
2021-06-15,62.322,62.525,61.035,61.329,180839.0
2021-06-16,61.605,61.734,60.649,60.943,141915.0
2021-06-17,60.888,61.476,60.373,61.44,145612.0
2021-06-18,61.072,61.127,59.729,60.3,244466.0
2021-06-19,61.072,61.127,59.729,60.3,244466.0
2021-06-20,61.072,61.127,59.729,60.3,244466.0
2021-06-21,60.631,60.87,59.123,60.631,215578.0
2021-06-22,60.87,60.87,59.343,59.987,185207.0
2021-06-23,60.042,60.116,58.847,59.362,199775.0
2021-06-24,59.49,60.52,59.031,59.858,178682.0
2021-06-25,59.895,61.421,59.821,60.906,190343.0
2021-06-26,59.895,61.421,59.821,60.906,190343.0
2021-06-27,59.895,61.421,59.821,60.906,190343.0
2021-06-28,61.495,61.844,59.95,60.373,153596.0
2021-06-29,60.667,60.925,59.895,60.263,182565.0
2021-06-30,60.226,60.447,58.608,59.656,304884.0
2021-07-01,59.895,60.704,59.601,60.373,120960.0
2021-07-02,60.336,61.145,60.116,60.631,155331.0
2021-07-03,60.336,61.145,60.116,60.631,155331.0
2021-07-04,60.336,61.145,60.116,60.631,155331.0
2021-07-05,61.624,61.624,59.619,61.237,148039.0
2021-07-06,61.458,61.495,60.042,60.318,157398.0
2021-07-07,60.796,60.814,57.118,59.251,525970.0
2021-07-08,58.755,58.975,57.008,57.78,313066.0
2021-07-09,57.504,59.472,57.357,58.865,143123.0
2021-07-10,57.504,59.472,57.357,58.865,143123.0
2021-07-11,57.504,59.472,57.357,58.865,143123.0
2021-07-12,59.601,60.152,59.27,60.116,105250.0
