,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity
2021-07-24,39.5695,39.9335,39.4057,39.4694,978262.0
2021-07-25,39.5695,39.9335,39.4057,39.4694,978262.0
2021-07-26,39.6787,39.6878,38.9415,39.4057,815844.0
2021-07-27,39.4967,39.5149,39.1236,39.4694,533527.0
2021-07-28,39.4694,39.9153,39.342,39.615,444821.0
2021-07-29,39.5876,39.6971,39.4782,39.5967,374765.0
2021-07-30,39.6788,40.0163,39.5557,39.9342,1021130.0
2021-07-31,39.6788,40.0163,39.5557,39.9342,1021130.0
2021-08-01,39.6788,40.0163,39.5557,39.9342,1021130.0
2021-08-02,39.6788,40.0163,39.5557,39.9342,1021130.0
2021-08-03,40.1258,40.2535,39.5511,39.7244,605699.0
2021-08-04,39.77,39.8704,39.1954,39.4964,490811.0
2021-08-05,39.469,39.6697,39.4234,39.5876,630601.0
2021-08-06,39.5876,39.8248,39.0494,39.1315,601183.0
2021-08-07,39.5876,39.8248,39.0494,39.1315,601183.0
2021-08-08,39.5876,39.8248,39.0494,39.1315,601183.0
2021-08-09,39.2045,39.314,38.8761,39.0312,960748.0
2021-08-10,39.0403,39.1908,38.3197,38.338,1111414.0
2021-08-11,38.3653,38.6846,38.265,38.4018,812106.0
2021-08-12,36.6961,37.1339,35.1728,36.2035,4356030.0
2021-08-13,36.1488,36.7234,35.7201,36.5319,2105408.0
2021-08-14,36.1488,36.7234,35.7201,36.5319,2105408.0
2021-08-15,36.1488,36.7234,35.7201,36.5319,2105408.0
2021-08-16,36.2126,36.6003,36.1944,36.4863,2328548.0
2021-08-17,36.5228,37.4805,36.3951,37.4714,1076351.0
2021-08-18,37.3255,37.4896,36.9241,37.1795,713334.0
2021-08-19,37.1795,37.6994,37.0609,37.4623,854714.0
2021-08-20,37.5809,38.4018,37.4167,38.1555,823359.0
2021-08-21,37.5809,38.4018,37.4167,38.1555,823359.0
2021-08-22,37.5809,38.4018,37.4167,38.1555,823359.0
2021-08-23,38.1099,38.338,37.8089,38.1282,685170.0
2021-08-24,38.0552,38.4565,37.9548,38.3744,733208.0
2021-08-25,38.4018,38.5021,38.2741,38.3197,614413.0
2021-08-26,38.3197,38.4383,38.0461,38.4018,1230591.0
2021-08-27,38.3288,38.5386,38.1282,38.2923,615389.0
2021-08-28,38.3288,38.5386,38.1282,38.2923,615389.0
2021-08-29,38.3288,38.5386,38.1282,38.2923,615389.0
2021-08-30,38.2192,38.4478,38.1186,38.2558,529198.0
2021-08-31,38.2832,38.4478,38.0729,38.1643,731357.0
2021-09-01,38.1278,38.7312,38.1278,38.6032,746873.0
2021-09-02,38.8501,39.0604,38.6032,38.6947,650931.0
2021-09-03,38.7678,38.9049,38.3472,38.9049,720808.0
2021-09-04,38.7678,38.9049,38.3472,38.9049,720808.0
2021-09-05,38.7678,38.9049,38.3472,38.9049,720808.0
2021-09-06,38.7678,38.9049,38.3472,38.9049,720808.0
2021-09-07,38.6855,38.9507,38.4935,38.6215,1053323.0
2021-09-08,38.6306,39.2341,38.4935,38.7495,1112894.0
2021-09-09,38.7129,38.8501,38.1826,38.3106,686072.0
2021-09-10,38.2192,38.2283,37.634,37.9175,1037053.0
2021-09-11,38.2192,38.2283,37.634,37.9175,1037053.0
2021-09-12,38.2192,38.2283,37.634,37.9175,1037053.0
2021-09-13,37.9723,38.2009,37.506,37.698,677038.0
2021-09-14,37.5883,37.7712,37.3049,37.5883,1046013.0
2021-09-15,37.5883,38.1552,37.2866,38.0272,1899370.0
2021-09-16,38.1278,38.4204,38.0363,38.3289,829240.0
2021-09-17,38.3929,38.9781,38.1826,38.6489,2119202.0
2021-09-18,38.3929,38.9781,38.1826,38.6489,2119202.0
2021-09-19,38.3929,38.9781,38.1826,38.6489,2119202.0
2021-09-20,38.2741,38.9415,38.2741,38.7404,1200968.0
2021-09-21,38.7129,39.1335,38.5209,38.7587,1117978.0
2021-09-22,38.8044,39.8376,38.7587,39.1244,2485647.0
2021-09-23,39.1335,39.481,38.6215,38.6764,673568.0
2021-09-24,38.6489,38.8501,37.954,38.0546,660771.0
2021-09-25,38.6489,38.8501,37.954,38.0546,660771.0
2021-09-26,38.6489,38.8501,37.954,38.0546,660771.0
2021-09-27,37.9358,37.9723,37.4329,37.442,872852.0
2021-09-28,37.2129,37.3229,36.6354,37.0479,818575.0
2021-09-29,37.0204,37.2862,36.8554,36.9746,601807.0
2021-09-30,37.0296,37.0296,36.3971,36.4796,959424.0
2021-10-01,36.4796,36.6308,36.0305,36.3513,668782.0
2021-10-02,36.4796,36.6308,36.0305,36.3513,668782.0
2021-10-03,36.4796,36.6308,36.0305,36.3513,668782.0
2021-10-04,36.278,36.3238,35.5997,36.0672,1143519.0
2021-10-05,36.0122,36.0122,35.3522,35.6364,1176049.0
2021-10-06,35.4256,35.5539,35.1048,35.5264,1277998.0
2021-10-07,35.508,35.8563,35.4439,35.4989,1133189.0
2021-10-08,35.4622,35.4805,34.9764,35.0498,1085211.0
2021-10-09,35.4622,35.4805,34.9764,35.0498,1085211.0
2021-10-10,35.4622,35.4805,34.9764,35.0498,1085211.0
2021-10-11,35.4622,35.4805,34.9764,35.0498,1085211.0
2021-10-12,35.0864,36.8371,35.0131,36.7637,2558916.0
2021-10-13,36.8004,37.8178,36.6721,37.6987,1667571.0
2021-10-14,37.6895,38.1478,37.5658,37.6987,1149669.0
2021-10-15,37.7262,38.0195,37.2679,37.332,2428450.0
2021-10-16,37.7262,38.0195,37.2679,37.332,2428450.0
2021-10-17,37.7262,38.0195,37.2679,37.332,2428450.0
2021-10-18,37.3687,37.3687,36.9562,37.0296,583665.0
2021-10-19,36.9379,37.5612,36.7958,36.9837,1282176.0
2021-10-20,37.1487,37.8086,36.9837,37.0387,1208231.0
2021-10-21,37.1304,37.4237,37.0571,37.3595,930013.0
2021-10-22,37.3595,37.442,36.8279,36.9012,734841.0
2021-10-23,37.3595,37.442,36.8279,36.9012,734841.0
2021-10-24,37.3595,37.442,36.8279,36.9012,734841.0
2021-10-25,36.9104,36.9562,36.4521,36.6629,557042.0
2021-10-26,36.6538,36.6996,36.3421,36.4155,952148.0
2021-10-27,36.5163,36.5163,35.9572,36.333,1380611.0
2021-10-28,36.3422,36.8567,36.2595,36.8108,1130045.0
2021-10-29,36.8751,36.9394,36.3697,36.5627,1475595.0
2021-10-30,36.8751,36.9394,36.3697,36.5627,1475595.0
2021-10-31,36.8751,36.9394,36.3697,36.5627,1475595.0
2021-11-01,36.5719,37.307,36.5443,37.1692,659322.0
2021-11-02,37.114,37.4908,36.7281,36.9211,708891.0
2021-11-03,36.9119,37.0956,36.0205,36.3697,1078187.0
2021-11-04,36.6178,36.7648,36.3146,36.3422,821691.0
2021-11-05,36.333,36.6546,35.8735,36.1032,940823.0
2021-11-06,36.333,36.6546,35.8735,36.1032,940823.0
2021-11-07,36.333,36.6546,35.8735,36.1032,940823.0
2021-11-08,35.9838,36.1124,35.4049,35.6897,1130176.0
2021-11-09,35.5335,36.1859,35.5335,35.8643,970343.0
2021-11-10,35.9195,35.9378,35.2671,35.2762,1263737.0
2021-11-11,34.9271,36.0297,34.7709,35.846,1717575.0
2021-11-12,36.0941,36.0941,35.3865,35.9103,936949.0
2021-11-13,36.0941,36.0941,35.3865,35.9103,936949.0
2021-11-14,36.0941,36.0941,35.3865,35.9103,936949.0
2021-11-15,35.9746,36.1584,35.7724,36.0573,712817.0
2021-11-16,36.1768,36.5351,35.846,35.9562,621838.0
2021-11-17,35.9654,36.4984,35.8046,36.3605,1155276.0
2021-11-18,36.3881,36.6638,36.0849,36.5259,663230.0
2021-11-19,36.627,36.9302,36.4157,36.7648,616248.0
2021-11-20,36.627,36.9302,36.4157,36.7648,616248.0
2021-11-21,36.627,36.9302,36.4157,36.7648,616248.0
2021-11-22,36.8016,36.8843,36.14,36.2319,789155.0
2021-11-23,36.1676,36.287,35.1017,35.4325,1559533.0
2021-11-24,35.2762,35.7449,35.1568,35.6438,718855.0
2021-11-25,35.7265,35.8092,35.4325,35.5887,261969.0
2021-11-26,35.7449,36.0665,35.3773,35.8735,811474.0
2021-11-27,35.7449,36.0665,35.3773,35.8735,811474.0
2021-11-28,35.7449,36.0665,35.3773,35.8735,811474.0
2021-11-29,35.7537,35.9196,35.505,35.7814,1015129.0
2021-11-30,35.6524,35.7445,34.8601,35.2286,2918297.0
2021-12-01,35.0167,35.809,34.9246,35.1181,1256929.0
2021-12-02,35.0904,35.4313,34.8325,34.8786,829483.0
2021-12-03,34.8878,34.8878,34.1692,34.4087,782230.0
2021-12-04,34.8878,34.8878,34.1692,34.4087,782230.0
2021-12-05,34.8878,34.8878,34.1692,34.4087,782230.0
2021-12-06,34.4364,35.0536,34.2429,34.8141,695861.0
2021-12-07,34.9799,35.2747,34.7496,35.026,874779.0
2021-12-08,35.0904,35.2471,34.7864,35.0812,625283.0
2021-12-09,34.9246,35.1089,34.5285,34.5838,577786.0
2021-12-10,34.5285,34.6298,34.3258,34.3719,613721.0
2021-12-11,34.5285,34.6298,34.3258,34.3719,613721.0
2021-12-12,34.5285,34.6298,34.3258,34.3719,613721.0
2021-12-13,34.3258,34.7864,34.1416,34.6575,868439.0
2021-12-14,34.1508,34.4364,33.3953,33.7362,957661.0
2021-12-15,33.6533,34.206,33.2203,33.9665,1182129.0
2021-12-16,34.0679,34.5193,33.9942,34.0771,1026158.0
2021-12-17,33.9573,34.8325,33.856,34.6759,1316367.0
2021-12-18,33.9573,34.8325,33.856,34.6759,1316367.0
2021-12-19,33.9573,34.8325,33.856,34.6759,1316367.0
2021-12-20,34.335,34.5745,34.1784,34.4548,479660.0
2021-12-21,34.5101,34.8417,34.4456,34.6298,1260279.0
2021-12-22,34.5469,35.0904,34.5101,34.943,711765.0
2021-12-23,34.9615,35.201,34.7312,34.9154,462093.0
2021-12-24,34.7404,34.9707,34.7035,34.8417,126402.0
2021-12-25,34.7404,34.9707,34.7035,34.8417,126402.0
2021-12-26,34.7404,34.9707,34.7035,34.8417,126402.0
2021-12-27,34.7404,34.9707,34.7035,34.8417,126402.0
2021-12-28,34.7404,34.9707,34.7035,34.8417,126402.0
2021-12-29,34.5838,34.897,34.2982,34.639,933478.0
2021-12-30,34.6206,35.1656,34.5836,34.9069,517592.0
2021-12-31,34.8423,35.1009,34.7684,35.0547,1286909.0
2022-01-01,34.8423,35.1009,34.7684,35.0547,1286909.0
2022-01-02,34.8423,35.1009,34.7684,35.0547,1286909.0
2022-01-03,34.8423,35.1009,34.7684,35.0547,1286909.0
2022-01-04,34.9623,35.0085,33.9925,34.3527,993626.0
2022-01-05,34.2603,34.3619,33.2627,33.2904,989904.0
2022-01-06,33.1611,33.6137,32.8101,33.2535,1071162.0
2022-01-07,33.3181,33.4567,32.8471,33.3366,894262.0
2022-01-08,33.3181,33.4567,32.8471,33.3366,894262.0
2022-01-09,33.3181,33.4567,32.8471,33.3366,894262.0
2022-01-10,33.2812,33.3643,32.6346,32.9394,1581295.0
2022-01-11,32.8471,32.9487,32.5238,32.7732,1542340.0
2022-01-12,32.7085,32.9948,32.2836,32.9856,2091756.0
2022-01-13,33.0226,33.2673,32.884,32.9487,999220.0
2022-01-14,32.884,32.9764,32.4083,32.5607,902705.0
2022-01-15,32.884,32.9764,32.4083,32.5607,902705.0
2022-01-16,32.884,32.9764,32.4083,32.5607,902705.0
2022-01-17,32.8286,33.2535,32.6254,32.8563,575117.0
2022-01-18,32.7454,33.5306,32.3852,33.1704,1224380.0
2022-01-19,33.1149,33.5306,32.9579,33.392,1225682.0
2022-01-20,33.6784,34.3065,33.586,33.8354,1036261.0
2022-01-21,33.6137,33.7061,33.1704,33.4752,1271179.0
2022-01-22,33.6137,33.7061,33.1704,33.4752,1271179.0
2022-01-23,33.6137,33.7061,33.1704,33.4752,1271179.0
2022-01-24,32.8932,33.3459,32.6254,33.2442,1424743.0
2022-01-25,32.7639,33.0872,32.4314,32.6623,1285036.0
2022-01-26,32.8471,33.3736,32.5238,32.7085,1125470.0
2022-01-27,32.8932,33.041,32.5053,32.5053,950802.0
2022-01-28,32.5979,32.9685,32.4312,32.9221,1755283.0
2022-01-29,32.5979,32.9685,32.4312,32.9221,1755283.0
2022-01-30,32.5979,32.9685,32.4312,32.9221,1755283.0
2022-01-31,32.9407,34.3024,32.7183,34.0986,1497762.0
2022-02-01,34.1079,34.1079,33.6169,34.006,716203.0
2022-02-02,34.2098,34.5988,34.0245,34.0986,959971.0
2022-02-03,33.9967,33.9967,32.3339,32.3339,5958492.0
2022-02-04,32.4219,33.2464,32.4034,32.9499,1818992.0
2022-02-05,32.4219,33.2464,32.4034,32.9499,1818992.0
2022-02-06,32.4219,33.2464,32.4034,32.9499,1818992.0
2022-02-07,32.9777,33.2278,32.8851,33.163,764289.0
2022-02-08,33.3297,33.3297,33.0055,33.1723,839900.0
2022-02-09,33.3483,33.691,33.1352,33.6817,1063199.0
2022-02-10,33.4502,33.7188,33.1352,33.4502,1364726.0
2022-02-11,33.5428,33.6354,32.9963,33.2371,883532.0
2022-02-12,33.5428,33.6354,32.9963,33.2371,883532.0
2022-02-13,33.5428,33.6354,32.9963,33.2371,883532.0
2022-02-14,33.0889,33.7095,33.0333,33.6447,1038956.0
2022-02-15,33.8855,34.182,33.7327,33.8114,717706.0
2022-02-16,33.83,33.9596,33.5891,33.8577,615418.0
2022-02-17,33.8485,34.6266,33.8485,34.5247,857886.0
2022-02-18,34.5062,34.5062,33.9967,34.2098,634374.0
2022-02-19,34.5062,34.5062,33.9967,34.2098,634374.0
2022-02-20,34.5062,34.5062,33.9967,34.2098,634374.0
2022-02-21,34.5062,34.5062,33.9967,34.2098,634374.0
2022-02-22,34.006,34.2005,33.7003,34.1449,735092.0
2022-02-23,34.0801,34.3672,33.9226,34.1727,649787.0
2022-02-24,33.7744,35.3214,33.7744,34.8952,1540423.0
2022-02-25,35.7591,35.7591,35.0903,35.3875,1525605.0
2022-02-26,35.7591,35.7591,35.0903,35.3875,1525605.0
2022-02-27,35.7591,35.7591,35.0903,35.3875,1525605.0
2022-02-28,35.6012,37.5145,35.4804,37.4309,2991442.0
2022-03-01,37.4402,38.5176,37.403,38.5083,1899646.0
2022-03-02,38.3504,38.852,37.8767,38.3133,1673857.0
2022-03-03,38.3597,38.4433,37.5795,37.6074,1130380.0
2022-03-04,37.8582,38.2297,37.6817,37.9046,919672.0
2022-03-05,37.8582,38.2297,37.6817,37.9046,919672.0
2022-03-06,37.8582,38.2297,37.6817,37.9046,919672.0
2022-03-07,37.9046,38.5083,37.8117,38.1461,1988470.0
2022-03-08,38.0811,39.4557,38.0161,38.6755,1369437.0
2022-03-09,38.6755,39.2328,38.4154,38.6569,2374218.0
2022-03-10,38.5733,39.0563,38.4805,38.7684,869849.0
2022-03-11,38.8148,38.8613,38.2018,38.2668,834945.0
2022-03-12,38.8148,38.8613,38.2018,38.2668,834945.0
2022-03-13,38.8148,38.8613,38.2018,38.2668,834945.0
2022-03-14,38.1832,38.5083,37.5516,37.7838,885066.0
2022-03-15,37.8582,38.5594,37.7838,38.4247,1905005.0
2022-03-16,38.564,38.8613,38.2204,38.3597,1259063.0
2022-03-17,38.6755,39.6322,38.4805,39.1399,1146055.0
2022-03-18,38.982,39.7065,38.982,39.4278,1654866.0
2022-03-19,38.982,39.7065,38.982,39.4278,1654866.0
2022-03-20,38.982,39.7065,38.982,39.4278,1654866.0
2022-03-21,39.3721,39.5486,38.852,38.9727,453339.0
2022-03-22,39.0935,39.2328,38.5083,38.6198,768534.0
2022-03-23,38.4712,38.7127,38.2343,38.6198,891446.0
2022-03-24,38.7219,38.7637,38.1182,38.4247,765837.0
2022-03-25,38.1089,38.369,37.8953,38.0346,776924.0
2022-03-26,38.1089,38.369,37.8953,38.0346,776924.0
2022-03-27,38.1089,38.369,37.8953,38.0346,776924.0
2022-03-28,37.6631,38.3969,37.6631,38.0532,1219181.0
2022-03-29,37.9232,38.3411,37.8489,37.9232,1275399.0
2022-03-30,37.9232,38.7239,37.8673,38.5004,1932883.0
2022-03-31,38.4725,39.3198,38.4725,38.696,1404847.0
2022-04-01,38.3701,38.8636,38.3701,38.7332,856945.0
2022-04-02,38.3701,38.8636,38.3701,38.7332,856945.0
2022-04-03,38.3701,38.8636,38.3701,38.7332,856945.0
2022-04-04,38.4446,38.5563,38.0535,38.4818,934149.0
2022-04-05,38.5749,39.1429,38.1094,38.1187,1336514.0
2022-04-06,38.1001,39.3757,37.6625,39.1429,2308475.0
2022-04-07,39.1988,39.5619,39.0684,39.3943,1119082.0
2022-04-08,39.3105,39.5433,38.8729,38.9287,969303.0
2022-04-09,39.3105,39.5433,38.8729,38.9287,969303.0
2022-04-10,39.3105,39.5433,38.8729,38.9287,969303.0
2022-04-11,38.5935,38.7053,36.9083,37.4204,2411138.0
2022-04-12,37.3366,37.4111,36.871,37.1411,1202147.0
2022-04-13,36.9735,37.56,36.7174,37.4669,1061485.0
2022-04-14,37.4669,37.9139,37.169,37.2528,1112341.0
2022-04-15,37.4669,37.9139,37.169,37.2528,1112341.0
2022-04-16,37.4669,37.9139,37.169,37.2528,1112341.0
2022-04-17,37.4669,37.9139,37.169,37.2528,1112341.0
2022-04-18,37.1317,37.3086,36.4055,36.6476,973915.0
2022-04-19,36.6196,37.5973,36.6196,37.1969,770233.0
2022-04-20,37.4669,37.9045,37.1597,37.6159,1042829.0
2022-04-21,37.6345,38.1513,37.2528,37.4762,1161093.0
2022-04-22,37.4018,37.8859,37.0759,37.5787,4451363.0
2022-04-23,37.4018,37.8859,37.0759,37.5787,4451363.0
2022-04-24,37.4018,37.8859,37.0759,37.5787,4451363.0
2022-04-25,37.5414,37.7742,36.601,37.0573,928040.0
2022-04-26,37.0386,37.2621,36.6383,36.871,812755.0
2022-04-27,36.7779,37.2528,36.7686,36.9828,817791.0
2022-04-28,37.0855,37.3188,36.6747,36.7494,846667.0
2022-04-29,36.6374,36.7868,35.9653,36.1894,979034.0
2022-04-30,36.6374,36.7868,35.9653,36.1894,979034.0
2022-05-01,36.6374,36.7868,35.9653,36.1894,979034.0
2022-05-02,35.9653,36.348,35.7506,36.2827,708651.0
2022-05-03,36.208,36.7681,36.18,36.376,831889.0
2022-05-04,36.5161,37.1881,36.264,36.8988,704536.0
2022-05-05,36.8521,37.0855,36.1987,36.4787,591988.0
2022-05-06,36.2827,36.8708,36.1427,36.6374,621673.0
2022-05-07,36.2827,36.8708,36.1427,36.6374,621673.0
2022-05-08,36.2827,36.8708,36.1427,36.6374,621673.0
2022-05-09,36.376,36.3854,35.5173,35.9,606944.0
2022-05-10,35.9373,36.376,34.8732,35.1532,1486904.0
2022-05-11,35.7226,37.0108,35.5079,35.6666,1616935.0
2022-05-12,35.1346,35.4706,34.7705,35.1999,1049257.0
2022-05-13,35.4613,36.152,35.2373,35.7973,709465.0
2022-05-14,35.4613,36.152,35.2373,35.7973,709465.0
2022-05-15,35.4613,36.152,35.2373,35.7973,709465.0
2022-05-16,35.592,36.2547,35.592,36.012,556202.0
2022-05-17,36.348,36.348,35.704,35.7506,888364.0
2022-05-18,35.6946,36.0773,35.4333,36.012,933242.0
2022-05-19,35.7413,36.6701,35.7413,36.292,750899.0
2022-05-20,36.4601,36.8054,36.3014,36.7681,866831.0
2022-05-21,36.4601,36.8054,36.3014,36.7681,866831.0
2022-05-22,36.4601,36.8054,36.3014,36.7681,866831.0
2022-05-23,36.4601,36.8054,36.3014,36.7681,866831.0
2022-05-24,36.7308,36.8148,36.1987,36.3107,1104109.0
2022-05-25,36.264,36.6094,36.2174,36.3387,1240049.0
2022-05-26,36.3387,37.0108,36.32,36.8801,1084257.0
2022-05-27,36.9548,36.9548,35.984,36.2454,1218939.0
2022-05-28,36.9548,36.9548,35.984,36.2454,1218939.0
2022-05-29,36.9548,36.9548,35.984,36.2454,1218939.0
2022-05-30,36.2734,36.3764,35.9552,36.236,386895.0
2022-05-31,36.1331,36.3483,35.6838,35.8991,2430527.0
2022-06-01,35.7587,35.9084,35.1598,35.3189,1231537.0
2022-06-02,35.3563,35.9459,35.1972,35.8523,874351.0
2022-06-03,35.6464,36.6197,35.6464,36.0675,793896.0
2022-06-04,35.6464,36.6197,35.6464,36.0675,793896.0
2022-06-05,35.6464,36.6197,35.6464,36.0675,793896.0
2022-06-06,36.2828,36.6478,35.9178,36.3109,474191.0
2022-06-07,36.3015,36.6571,36.1798,36.6478,1078401.0
2022-06-08,36.5635,37.4058,36.5448,37.3871,1270577.0
2022-06-09,37.3403,37.6959,37.3216,37.4245,1140916.0
2022-06-10,37.1063,37.6398,37.0595,37.2093,1302870.0
2022-06-11,37.1063,37.6398,37.0595,37.2093,1302870.0
2022-06-12,37.1063,37.6398,37.0595,37.2093,1302870.0
2022-06-13,36.7694,36.9098,35.8617,36.4138,1116608.0
2022-06-14,36.3202,36.4232,34.7106,34.7574,1312064.0
2022-06-15,34.7761,35.2534,34.2988,34.6451,1126676.0
2022-06-16,34.3643,34.5328,33.8402,34.2894,1070332.0
2022-06-17,34.514,35.0568,34.4111,34.4766,2025073.0
2022-06-18,34.514,35.0568,34.4111,34.4766,2025073.0
2022-06-19,34.514,35.0568,34.4111,34.4766,2025073.0
2022-06-20,34.486,34.9726,34.3456,34.5795,377116.0
2022-06-21,34.7574,35.1317,34.4953,34.5889,925745.0
2022-06-22,34.3737,34.9118,34.252,34.7199,910707.0
2022-06-23,34.8229,35.7961,34.8135,35.7306,1120984.0
2022-06-24,35.7026,36.2173,35.6464,36.0769,779504.0
2022-06-25,35.7026,36.2173,35.6464,36.0769,779504.0
2022-06-26,35.7026,36.2173,35.6464,36.0769,779504.0
2022-06-27,36.1986,36.1986,35.6698,35.6838,1022772.0
2022-06-28,35.8523,36.0395,35.478,35.5903,1411375.0
2022-06-29,35.5246,36.0359,35.5246,35.8061,1183064.0
2022-06-30,35.5715,36.0125,35.2994,35.9562,1694917.0
2022-07-01,35.5715,36.0125,35.2994,35.9562,1694917.0
2022-07-02,35.5715,36.0125,35.2994,35.9562,1694917.0
2022-07-03,35.5715,36.0125,35.2994,35.9562,1694917.0
2022-07-04,35.8248,36.8617,35.6653,36.5098,520558.0
2022-07-05,36.2752,36.857,35.8248,36.8007,1160027.0
2022-07-06,36.8007,37.0634,36.3597,36.7819,833856.0
2022-07-07,36.857,37.2511,36.5004,37.0071,842248.0
2022-07-08,37.1291,37.6358,37.0165,37.0915,601804.0
2022-07-09,37.1291,37.6358,37.0165,37.0915,601804.0
2022-07-10,37.1291,37.6358,37.0165,37.0915,601804.0
2022-07-11,37.0352,37.739,36.5849,36.8476,1033640.0
2022-07-12,36.9226,37.298,36.6505,36.8288,1520311.0
2022-07-13,36.5942,37.2698,36.3597,36.8945,2135884.0
2022-07-14,36.7631,37.3543,36.5098,37.2792,1321815.0
2022-07-15,37.2229,37.5138,36.8476,37.3074,1942520.0
2022-07-16,37.2229,37.5138,36.8476,37.3074,1942520.0
2022-07-17,37.2229,37.5138,36.8476,37.3074,1942520.0
2022-07-18,37.5138,38.0392,37.1385,37.7859,724026.0
2022-07-19,37.9454,38.2644,37.7765,37.8422,936951.0
2022-07-20,37.8422,38.3207,37.7014,37.9454,1223718.0
2022-07-21,37.9548,38.1143,37.5795,37.9079,683037.0
2022-07-22,37.9642,38.2551,37.8516,37.9829,846882.0
2022-07-23,37.9642,38.2551,37.8516,37.9829,846882.0
2022-07-24,37.9642,38.2551,37.8516,37.9829,846882.0
2022-07-25,37.8328,38.1518,37.4763,38.0392,838992.0
2022-07-26,38.1049,38.8274,38.0768,38.4709,1254707.0
2022-07-27,38.5647,39.1465,38.5178,38.8556,937991.0
2022-07-28,39.0531,40.1724,38.818,39.3729,1817963.0
2022-07-29,39.467,39.8996,39.2412,39.4858,886034.0
2022-07-30,39.467,39.8996,39.2412,39.4858,886034.0
2022-07-31,39.467,39.8996,39.2412,39.4858,886034.0
2022-08-01,39.467,39.8996,39.2412,39.4858,886034.0
2022-08-02,39.3917,40.1254,38.959,40.0407,1461983.0
2022-08-03,40.0407,40.0877,39.1472,39.3259,841323.0
2022-08-04,39.4199,40.0219,39.2412,39.909,994058.0
2022-08-05,39.8996,40.4075,39.8808,40.1536,963075.0
2022-08-06,39.8996,40.4075,39.8808,40.1536,963075.0
2022-08-07,39.8996,40.4075,39.8808,40.1536,963075.0
2022-08-08,40.0877,40.5392,40.0313,40.2685,676707.0
2022-08-09,40.4452,41.0377,40.3511,40.6239,1199359.0
2022-08-10,41.0848,41.6679,41.0283,41.4422,1794668.0
2022-08-11,41.4986,41.9313,41.2447,41.4704,1197849.0
2022-08-12,42.6932,44.3298,42.6932,43.0224,2342495.0
2022-08-13,42.6932,44.3298,42.6932,43.0224,2342495.0
2022-08-14,42.6932,44.3298,42.6932,43.0224,2342495.0
2022-08-15,43.0318,43.2481,42.4392,43.0318,1735551.0
2022-08-16,43.06,43.3892,42.7402,43.0412,1936142.0
2022-08-17,42.9565,43.4833,42.8625,42.9942,1505887.0
2022-08-18,43.0224,43.1635,42.3969,42.5427,1127956.0
2022-08-19,42.4298,42.5427,42.063,42.4956,966052.0
2022-08-20,42.4298,42.5427,42.063,42.4956,966052.0
2022-08-21,42.4298,42.5427,42.063,42.4956,966052.0
2022-08-22,42.3263,42.3263,41.7056,42.2323,1425530.0
2022-08-23,42.0724,42.5427,41.9313,42.4392,1241472.0
2022-08-24,42.5615,43.0224,42.4768,42.7026,1175823.0
2022-08-25,42.7026,42.9095,42.4768,42.7308,1514910.0
2022-08-26,42.7872,43.0318,42.505,42.9659,2202104.0
2022-08-27,42.7872,43.0318,42.505,42.9659,2202104.0
2022-08-28,42.7872,43.0318,42.505,42.9659,2202104.0
2022-08-29,42.6932,43.0318,42.4392,42.7496,1163119.0
2022-08-30,42.7873,43.0041,42.349,42.4668,2037385.0
2022-08-31,42.4197,42.891,42.3065,42.382,2655701.0
2022-09-01,42.4856,42.9476,41.8918,42.2688,1738164.0
2022-09-02,42.4291,42.5234,41.7504,42.0237,1160454.0
2022-09-03,42.4291,42.5234,41.7504,42.0237,1160454.0
2022-09-04,42.4291,42.5234,41.7504,42.0237,1160454.0
2022-09-05,42.4291,42.5234,41.7504,42.0237,1160454.0
2022-09-06,41.8918,41.8918,41.1754,41.7315,1348351.0
2022-09-07,41.8164,42.6553,41.7881,42.3537,981400.0
2022-09-08,42.3442,42.6742,42.1557,42.2971,1011270.0
2022-09-09,42.4197,42.6459,42.0897,42.1274,867041.0
2022-09-10,42.4197,42.6459,42.0897,42.1274,867041.0
2022-09-11,42.4197,42.6459,42.0897,42.1274,867041.0
2022-09-12,42.3254,42.7025,42.2029,42.6082,830990.0
2022-09-13,42.3254,42.5988,42.1934,42.4668,1080481.0
2022-09-14,42.4197,42.4951,42.0709,42.316,1391682.0
2022-09-15,42.2029,42.5705,41.9766,42.4479,1796204.0
2022-09-16,42.3065,42.3725,41.9201,42.316,2494563.0
2022-09-17,42.3065,42.3725,41.9201,42.316,2494563.0
2022-09-18,42.3065,42.3725,41.9201,42.316,2494563.0
2022-09-19,42.0992,42.7119,42.0803,42.5988,1384360.0
2022-09-20,42.6742,42.6836,41.8729,42.2877,2016533.0
2022-09-21,42.3537,42.3537,41.0434,41.3168,1751052.0
2022-09-22,41.1659,41.3073,40.1101,40.2515,1978151.0
2022-09-23,40.129,40.1573,39.1486,39.7614,2458741.0
2022-09-24,40.129,40.1573,39.1486,39.7614,2458741.0
2022-09-25,40.129,40.1573,39.1486,39.7614,2458741.0
2022-09-26,39.6388,39.6482,38.4888,38.8564,1319876.0
2022-09-27,39.3466,39.4314,38.7904,39.0732,1464688.0
