,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity
2015-03-31,2.5169,2.5169,2.5169,2.5169,57.0
2015-04-01,2.5169,2.5169,2.5169,2.5169,57.0
2015-04-02,2.9196,2.9196,2.9196,2.9196,475.0
2015-04-03,2.9196,2.9196,2.9196,2.9196,475.0
2015-04-04,2.9196,2.9196,2.9196,2.9196,475.0
2015-04-05,2.9196,2.9196,2.9196,2.9196,475.0
2015-04-06,2.9196,2.9196,2.9196,2.9196,475.0
2015-04-07,2.9196,2.9196,2.9196,2.9196,475.0
2015-04-08,3.0203,3.0203,2.9196,3.0203,5811.0
2015-04-09,3.0203,3.0203,2.9196,3.0203,5811.0
2015-04-10,3.1209,3.1209,3.1209,3.1209,805.0
2015-04-11,3.1209,3.1209,3.1209,3.1209,805.0
2015-04-12,3.1209,3.1209,3.1209,3.1209,805.0
2015-04-13,3.5236,3.5236,3.5236,3.5236,475.0
2015-04-14,3.5236,3.5236,3.5236,3.5236,3277.0
2015-04-15,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-16,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-17,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-18,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-19,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-20,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-21,3.2216,3.2216,3.1209,3.1209,2375.0
2015-04-22,3.0203,3.0203,3.0203,3.0203,190.0
2015-04-23,3.0203,3.0203,3.0203,3.0203,190.0
2015-04-24,3.5236,3.5236,3.0203,3.4733,1045.0
2015-04-25,3.5236,3.5236,3.0203,3.4733,1045.0
2015-04-26,3.5236,3.5236,3.0203,3.4733,1045.0
2015-04-27,3.1209,3.1209,3.1209,3.1209,1282.0
2015-04-28,3.1209,3.1209,3.1209,3.1209,1282.0
2015-04-29,3.1209,3.1209,3.1209,3.1209,22.0
2015-04-30,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-01,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-02,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-03,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-04,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-05,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-06,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-07,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-08,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-09,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-10,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-11,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-12,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-13,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-14,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-15,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-16,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-17,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-18,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-19,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-20,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-21,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-22,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-23,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-24,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-25,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-26,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-27,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-28,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-29,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-30,3.1209,3.1209,3.0203,3.0203,1710.0
2015-05-31,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-01,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-02,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-03,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-04,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-05,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-06,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-07,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-08,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-09,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-10,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-11,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-12,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-13,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-14,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-15,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-16,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-17,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-18,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-19,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-20,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-21,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-22,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-23,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-24,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-25,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-26,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-27,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-28,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-29,3.1209,3.1209,3.0203,3.0203,1710.0
2015-06-30,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-01,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-02,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-03,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-04,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-05,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-06,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-07,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-08,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-09,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-10,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-11,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-12,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-13,3.1209,3.1209,3.0203,3.0203,1710.0
2015-07-14,2.6377,2.7182,2.235,2.4162,52171.0
2015-07-15,2.4162,2.4162,2.2149,2.2149,48952.0
2015-07-16,2.235,2.3759,2.235,2.235,58548.0
2015-07-17,2.235,2.2954,2.1142,2.1142,139094.0
2015-07-18,2.235,2.2954,2.1142,2.1142,139094.0
2015-07-19,2.235,2.2954,2.1142,2.1142,139094.0
2015-07-20,2.0336,2.0538,1.8726,1.8927,347242.0
2015-07-21,1.8122,1.8927,1.6712,1.8323,26538.0
2015-07-22,1.933,1.9732,1.6108,1.6511,106001.0
2015-07-23,1.6511,1.8524,1.6309,1.6309,101664.0
2015-07-24,1.6309,1.6712,1.6108,1.6511,55534.0
2015-07-25,1.6309,1.6712,1.6108,1.6511,55534.0
2015-07-26,1.6309,1.6712,1.6108,1.6511,55534.0
2015-07-27,1.8726,2.094,1.8122,1.933,311718.0
2015-07-28,1.933,2.0336,1.933,1.9531,63162.0
2015-07-29,1.9732,2.0538,1.9531,2.0135,86774.0
2015-07-30,2.0336,2.1746,1.9531,2.0135,181994.0
2015-07-31,1.9934,2.1746,1.9934,2.1142,147996.0
2015-08-01,1.9934,2.1746,1.9934,2.1142,147996.0
2015-08-02,1.9934,2.1746,1.9934,2.1142,147996.0
2015-08-03,1.9934,2.1746,1.9934,2.1142,147996.0
2015-08-04,2.2954,2.2954,2.1142,2.1142,388414.0
2015-08-05,2.1343,2.1343,2.0336,2.0739,45695.0
2015-08-06,2.094,2.1142,2.0135,2.094,49139.0
2015-08-07,2.094,2.094,2.0336,2.094,29585.0
2015-08-08,2.094,2.094,2.0336,2.094,29585.0
2015-08-09,2.094,2.094,2.0336,2.094,29585.0
2015-08-10,2.0538,2.094,2.0538,2.094,55375.0
2015-08-11,2.094,2.1343,2.0739,2.094,60238.0
2015-08-12,2.094,2.1746,2.0739,2.1746,593681.0
2015-08-13,2.1343,2.1545,2.0739,2.0739,45074.0
2015-08-14,2.094,2.1545,2.0739,2.094,316665.0
2015-08-15,2.094,2.1545,2.0739,2.094,316665.0
2015-08-16,2.094,2.1545,2.0739,2.094,316665.0
2015-08-17,2.1142,2.235,2.094,2.1343,299047.0
2015-08-18,2.1545,2.1746,2.1142,2.1142,37845.0
2015-08-19,2.1545,2.2149,2.0336,2.1746,804874.0
2015-08-20,2.1746,2.2954,2.1746,2.2551,93618.0
2015-08-21,2.2551,2.2551,2.1947,2.1947,100483.0
2015-08-22,2.2551,2.2551,2.1947,2.1947,100483.0
2015-08-23,2.2551,2.2551,2.1947,2.1947,100483.0
2015-08-24,2.0739,2.2149,2.0739,2.1746,119528.0
2015-08-25,2.1746,2.2149,2.1343,2.1746,100452.0
2015-08-26,2.1343,2.1545,2.0538,2.1142,324685.0
2015-08-27,2.1142,2.1545,2.1142,2.1343,83538.0
2015-08-28,2.1545,2.1545,2.1343,2.1545,118117.0
2015-08-29,2.1545,2.1545,2.1343,2.1545,118117.0
2015-08-30,2.1545,2.1545,2.1343,2.1545,118117.0
2015-08-31,2.1545,2.2451,2.1545,2.1947,119519.0
2015-09-01,2.1947,2.3155,2.1343,2.2954,315569.0
2015-09-02,2.2954,2.4162,2.2954,2.3759,280421.0
2015-09-03,2.4363,2.678,2.3759,2.5773,191224.0
2015-09-04,2.5773,2.6176,2.5169,2.537,122895.0
2015-09-05,2.5773,2.6176,2.5169,2.537,122895.0
2015-09-06,2.5773,2.6176,2.5169,2.537,122895.0
2015-09-07,2.5773,2.6176,2.5169,2.537,122895.0
2015-09-08,2.537,2.6981,2.537,2.5974,144858.0
2015-09-09,2.6176,2.6176,2.4565,2.5169,137096.0
2015-09-10,2.5169,2.537,2.4967,2.4967,50286.0
2015-09-11,2.4363,2.5169,2.3558,2.5169,124223.0
2015-09-12,2.4363,2.5169,2.3558,2.5169,124223.0
2015-09-13,2.4363,2.5169,2.3558,2.5169,124223.0
2015-09-14,2.5169,2.5169,2.3961,2.4363,69669.0
2015-09-15,2.4766,2.537,2.4565,2.4967,101768.0
2015-09-16,2.4967,2.5773,2.4766,2.4766,156166.0
2015-09-17,2.5169,2.7182,2.5169,2.6578,125220.0
2015-09-18,2.6981,2.7182,2.6176,2.6981,256913.0
2015-09-19,2.6981,2.7182,2.6176,2.6981,256913.0
2015-09-20,2.6981,2.7182,2.6176,2.6981,256913.0
2015-09-21,2.7182,2.8793,2.6176,2.8189,264163.0
2015-09-22,2.8189,2.8189,2.7182,2.7786,128862.0
2015-09-23,2.7786,2.8793,2.7585,2.8189,1134106.0
2015-09-24,2.9196,2.98,2.8793,2.9599,226701.0
2015-09-25,2.98,3.0203,2.8793,3.0203,214861.0
2015-09-26,2.98,3.0203,2.8793,3.0203,214861.0
2015-09-27,2.98,3.0203,2.8793,3.0203,214861.0
2015-09-28,3.0001,3.0001,2.7786,2.8793,269287.0
2015-09-29,2.8793,2.9196,2.7988,2.8189,289979.0
2015-09-30,2.8189,2.8793,2.7384,2.8592,686859.0
2015-10-01,2.8592,2.9196,2.7585,2.8189,302211.0
2015-10-02,2.8189,2.9196,2.8189,2.9196,305471.0
2015-10-03,2.8189,2.9196,2.8189,2.9196,305471.0
2015-10-04,2.8189,2.9196,2.8189,2.9196,305471.0
2015-10-05,2.8994,3.0001,2.8592,2.9196,683655.0
2015-10-06,2.9196,2.9599,2.9196,2.9599,111327.0
2015-10-07,2.98,2.98,2.839,2.9196,289761.0
2015-10-08,2.8793,2.8793,2.7786,2.8592,145753.0
2015-10-09,2.839,2.9397,2.839,2.9196,250867.0
2015-10-10,2.839,2.9397,2.839,2.9196,250867.0
2015-10-11,2.839,2.9397,2.839,2.9196,250867.0
2015-10-12,2.839,2.9397,2.839,2.9196,250867.0
2015-10-13,2.9599,3.0001,2.8994,2.9196,380658.0
2015-10-14,2.9196,2.98,2.8994,2.9397,224153.0
2015-10-15,2.98,3.0001,2.8994,2.98,548000.0
2015-10-16,3.0001,3.0001,2.9196,2.9599,170434.0
2015-10-17,3.0001,3.0001,2.9196,2.9599,170434.0
2015-10-18,3.0001,3.0001,2.9196,2.9599,170434.0
2015-10-19,2.9397,2.9397,2.8189,2.839,256373.0
2015-10-20,2.8189,2.9599,2.8189,2.9599,101162.0
2015-10-21,2.9397,2.9397,2.8592,2.8994,50652.0
2015-10-22,2.9196,2.9397,2.8793,2.9397,122876.0
2015-10-23,2.9599,3.0203,2.9196,2.98,272714.0
2015-10-24,2.9599,3.0203,2.9196,2.98,272714.0
2015-10-25,2.9599,3.0203,2.9196,2.98,272714.0
2015-10-26,3.0404,3.0605,2.9599,3.0605,555254.0
2015-10-27,3.0203,3.3626,2.9901,3.3021,663847.0
2015-10-28,3.3424,3.5236,3.1612,3.2619,336887.0
2015-10-29,3.2015,3.4834,3.1411,3.3626,303605.0
2015-10-30,3.3626,3.3827,3.2619,3.3626,428714.0
2015-10-31,3.3626,3.3827,3.2619,3.3626,428714.0
2015-11-01,3.3626,3.3827,3.2619,3.3626,428714.0
2015-11-02,3.3424,3.3424,3.2619,3.3223,103258.0
2015-11-03,3.2619,3.3021,3.0807,3.1411,179078.0
2015-11-04,3.2216,3.2216,3.0807,3.1411,190434.0
2015-11-05,3.1008,3.1209,2.8592,3.1008,1008937.0
2015-11-06,3.0404,3.0404,2.7585,2.98,337034.0
2015-11-07,3.0404,3.0404,2.7585,2.98,337034.0
2015-11-08,3.0404,3.0404,2.7585,2.98,337034.0
2015-11-09,2.8994,3.1008,2.8994,3.1008,106272.0
2015-11-10,3.0807,3.0807,3.0001,3.0807,149177.0
2015-11-11,3.0807,3.1008,3.0001,3.0807,157806.0
2015-11-12,3.0807,3.0807,2.8793,2.9397,140935.0
2015-11-13,2.8994,2.9599,2.8189,2.9397,157921.0
2015-11-14,2.8994,2.9599,2.8189,2.9397,157921.0
2015-11-15,2.8994,2.9599,2.8189,2.9397,157921.0
2015-11-16,2.9599,3.0001,2.8994,2.98,72531.0
2015-11-17,2.9599,2.9599,2.6578,2.8189,254796.0
2015-11-18,2.8189,2.8592,2.678,2.8592,69981.0
2015-11-19,2.8793,3.0404,2.8793,2.9599,203610.0
2015-11-20,3.0203,3.0303,2.7585,2.8592,98642.0
2015-11-21,3.0203,3.0303,2.7585,2.8592,98642.0
2015-11-22,3.0203,3.0303,2.7585,2.8592,98642.0
2015-11-23,2.7988,2.7988,2.6578,2.7384,120527.0
2015-11-24,2.7182,2.839,2.7182,2.7786,120553.0
2015-11-25,2.7182,2.8994,2.7182,2.8592,90254.0
2015-11-26,2.8793,2.8793,2.839,2.8793,6154.0
2015-11-27,2.7786,2.8189,2.7384,2.7988,14786.0
2015-11-28,2.7786,2.8189,2.7384,2.7988,14786.0
2015-11-29,2.7786,2.8189,2.7384,2.7988,14786.0
2015-11-30,2.7384,2.8994,2.7384,2.8994,79567.0
2015-12-01,2.839,2.98,2.7988,2.9599,58751.0
2015-12-02,2.9397,2.9397,2.7585,2.7786,214105.0
2015-12-03,2.7786,2.9196,2.7384,2.7988,45236.0
2015-12-04,2.8189,2.98,2.8189,2.98,224377.0
2015-12-05,2.8189,2.98,2.8189,2.98,224377.0
2015-12-06,2.8189,2.98,2.8189,2.98,224377.0
2015-12-07,2.8994,2.98,2.8592,2.8793,152476.0
2015-12-08,2.9397,2.98,2.8994,2.9397,44005.0
2015-12-09,2.9397,3.0102,2.9196,2.9599,44613.0
2015-12-10,2.9599,2.9599,2.8994,2.9196,74099.0
2015-12-11,2.8994,2.9196,2.8592,2.8994,73784.0
2015-12-12,2.8994,2.9196,2.8592,2.8994,73784.0
2015-12-13,2.8994,2.9196,2.8592,2.8994,73784.0
2015-12-14,2.8592,2.9196,2.6578,2.7384,180604.0
2015-12-15,2.6981,2.7786,2.678,2.7585,74546.0
2015-12-16,2.8189,2.8793,2.6981,2.7786,243047.0
2015-12-17,2.678,2.678,2.537,2.6176,173101.0
2015-12-18,2.5572,2.7384,2.5572,2.6176,121859.0
2015-12-19,2.5572,2.7384,2.5572,2.6176,121859.0
2015-12-20,2.5572,2.7384,2.5572,2.6176,121859.0
2015-12-21,2.7182,2.7786,2.678,2.7384,142541.0
2015-12-22,2.7384,2.7384,2.678,2.7182,76638.0
2015-12-23,2.7182,2.8189,2.6981,2.8189,106773.0
2015-12-24,2.8793,2.9196,2.8189,2.9196,35197.0
2015-12-25,2.8793,2.9196,2.8189,2.9196,35197.0
2015-12-26,2.8793,2.9196,2.8189,2.9196,35197.0
2015-12-27,2.8793,2.9196,2.8189,2.9196,35197.0
2015-12-28,2.8793,2.9196,2.8189,2.9196,35197.0
2015-12-29,2.9196,2.9196,2.839,2.8592,172176.0
2015-12-30,2.8189,2.8189,2.7384,2.7988,63983.0
2015-12-31,2.7988,2.8189,2.7182,2.7182,32401.0
2016-01-01,2.7988,2.8189,2.7182,2.7182,32401.0
2016-01-02,2.7988,2.8189,2.7182,2.7182,32401.0
2016-01-03,2.7988,2.8189,2.7182,2.7182,32401.0
2016-01-04,2.7988,2.8994,2.7988,2.8592,88350.0
2016-01-05,2.9196,2.9196,2.8592,2.8994,29065.0
2016-01-06,2.8994,2.9196,2.8994,2.9196,207268.0
2016-01-07,2.9196,3.0001,2.839,3.0001,318958.0
2016-01-08,2.9397,2.9599,2.8793,2.9196,144010.0
2016-01-09,2.9397,2.9599,2.8793,2.9196,144010.0
2016-01-10,2.9397,2.9599,2.8793,2.9196,144010.0
2016-01-11,2.9196,2.9397,2.7585,2.8189,82977.0
2016-01-12,2.7988,2.7988,2.678,2.7585,91195.0
2016-01-13,2.7786,2.7786,2.6981,2.7182,28130.0
2016-01-14,2.6981,2.6981,2.678,2.678,65177.0
2016-01-15,2.7182,2.839,2.7182,2.7786,133343.0
2016-01-16,2.7182,2.839,2.7182,2.7786,133343.0
2016-01-17,2.7182,2.839,2.7182,2.7786,133343.0
2016-01-18,2.9397,2.9397,2.7988,2.7988,383529.0
2016-01-19,2.839,2.839,2.678,2.7182,151079.0
2016-01-20,2.7585,2.839,2.678,2.8189,101621.0
2016-01-21,2.8189,2.8189,2.7182,2.7182,117751.0
2016-01-22,2.7585,2.8189,2.6981,2.7786,235785.0
2016-01-23,2.7585,2.8189,2.6981,2.7786,235785.0
2016-01-24,2.7585,2.8189,2.6981,2.7786,235785.0
2016-01-25,2.8592,2.9397,2.839,2.8793,90511.0
2016-01-26,2.9397,3.0203,2.8994,3.0001,377811.0
2016-01-27,2.98,3.0203,2.9699,2.98,246666.0
2016-01-28,3.0203,3.0404,2.9498,2.9599,77899.0
2016-01-29,2.9599,3.0605,2.9599,3.0605,655198.0
2016-01-30,2.9599,3.0605,2.9599,3.0605,655198.0
2016-01-31,2.9599,3.0605,2.9599,3.0605,655198.0
2016-02-01,3.0605,3.0807,3.0404,3.0807,430345.0
2016-02-02,3.0404,3.1008,3.0404,3.0404,306587.0
2016-02-03,3.0605,3.1411,3.0605,3.1411,834236.0
2016-02-04,3.1612,3.2216,2.9397,3.0001,659375.0
2016-02-05,3.0203,3.1612,3.0001,3.1411,518817.0
2016-02-06,3.0203,3.1612,3.0001,3.1411,518817.0
2016-02-07,3.0203,3.1612,3.0001,3.1411,518817.0
2016-02-08,3.2216,3.3223,3.2216,3.282,1085839.0
2016-02-09,3.3021,3.3021,3.1813,3.2216,372582.0
2016-02-10,3.2216,3.2216,3.1008,3.1209,229374.0
2016-02-11,3.1813,3.4632,3.1813,3.423,1105978.0
2016-02-12,3.423,3.4431,3.3021,3.4028,1625534.0
2016-02-13,3.423,3.4431,3.3021,3.4028,1625534.0
2016-02-14,3.423,3.4431,3.3021,3.4028,1625534.0
2016-02-15,3.423,3.4431,3.3021,3.4028,1625534.0
2016-02-16,3.4028,3.423,3.3223,3.4028,1785140.0
2016-02-17,3.423,3.6646,3.423,3.6042,3005671.0
2016-02-18,3.6243,3.8257,3.584,3.7854,1198759.0
2016-02-19,3.8055,3.9062,3.6847,3.8861,1899491.0
2016-02-20,3.8055,3.9062,3.6847,3.8861,1899491.0
2016-02-21,3.8055,3.9062,3.6847,3.8861,1899491.0
2016-02-22,3.8055,3.8055,3.7049,3.7049,679639.0
2016-02-23,3.7653,3.8861,3.725,3.725,809398.0
2016-02-24,3.8458,3.9062,3.6444,3.7049,1124299.0
2016-02-25,3.6646,3.8458,3.6646,3.7653,278872.0
2016-02-26,3.7653,3.7854,3.6444,3.7854,289012.0
2016-02-27,3.7653,3.7854,3.6444,3.7854,289012.0
2016-02-28,3.7653,3.7854,3.6444,3.7854,289012.0
2016-02-29,3.8055,4.0069,3.7653,3.9263,585780.0
2016-03-01,4.0069,4.0069,3.8055,3.9062,627019.0
2016-03-02,3.8659,4.2284,3.8659,4.2082,809786.0
2016-03-03,4.2284,4.5103,4.1881,4.4901,966268.0
2016-03-04,4.4901,4.5304,4.178,4.2686,1006523.0
2016-03-05,4.4901,4.5304,4.178,4.2686,1006523.0
2016-03-06,4.4901,4.5304,4.178,4.2686,1006523.0
2016-03-07,4.3089,4.5505,4.3089,4.4297,845371.0
2016-03-08,4.5103,4.5103,4.329,4.3492,919752.0
2016-03-09,4.2284,4.329,4.168,4.329,806425.0
2016-03-10,4.3089,4.6915,4.2888,4.6311,1174247.0
2016-03-11,4.6311,4.6915,4.4096,4.4096,929699.0
2016-03-12,4.6311,4.6915,4.4096,4.4096,929699.0
2016-03-13,4.6311,4.6915,4.4096,4.4096,929699.0
2016-03-14,4.5103,4.5103,4.2485,4.2485,930262.0
2016-03-15,4.1478,4.329,4.0874,4.3089,589566.0
2016-03-16,4.2485,4.5908,4.2284,4.5707,761597.0
2016-03-17,4.6713,4.8727,4.5304,4.5707,688932.0
2016-03-18,4.6109,4.6713,4.4498,4.6713,355385.0
2016-03-19,4.6109,4.6713,4.4498,4.6713,355385.0
2016-03-20,4.6109,4.6713,4.4498,4.6713,355385.0
2016-03-21,4.6713,4.8525,4.6512,4.8324,621030.0
2016-03-22,4.8324,4.9935,4.7921,4.9935,875073.0
2016-03-23,4.8727,4.9532,4.772,4.9331,977875.0
2016-03-24,4.913,5.0136,4.8928,4.9935,526740.0
2016-03-25,4.913,5.0136,4.8928,4.9935,526740.0
2016-03-26,4.913,5.0136,4.8928,4.9935,526740.0
2016-03-27,4.913,5.0136,4.8928,4.9935,526740.0
2016-03-28,4.9935,4.9935,4.6915,4.7317,667658.0
2016-03-29,4.7921,4.7921,4.5707,4.7116,1043902.0
2016-03-30,4.6915,4.7317,4.027,4.329,1145590.0
2016-03-31,4.3693,4.4901,4.329,4.3492,664303.0
2016-04-01,4.2485,4.4498,4.1881,4.3894,502510.0
2016-04-02,4.2485,4.4498,4.1881,4.3894,502510.0
2016-04-03,4.2485,4.4498,4.1881,4.3894,502510.0
2016-04-04,4.4498,4.7116,4.4498,4.6311,1145243.0
2016-04-05,4.7116,4.9935,4.7116,4.9532,865199.0
2016-04-06,5.0338,5.074,4.8525,5.0338,1121154.0
2016-04-07,5.1546,5.4163,5.1143,5.4163,951056.0
2016-04-08,5.4163,5.8996,5.3962,5.8794,1503855.0
2016-04-09,5.4163,5.8996,5.3962,5.8794,1503855.0
2016-04-10,5.4163,5.8996,5.3962,5.8794,1503855.0
2016-04-11,6.0405,6.1009,5.7184,5.9398,1093671.0
2016-04-12,5.8392,5.96,5.658,5.7184,885911.0
2016-04-13,5.7184,5.7788,5.5573,5.5774,469773.0
2016-04-14,5.5573,5.5975,5.3761,5.517,838223.0
2016-04-15,5.5573,5.9398,5.5573,5.8996,729732.0
2016-04-16,5.5573,5.9398,5.5573,5.8996,729732.0
2016-04-17,5.5573,5.9398,5.5573,5.8996,729732.0
2016-04-18,6.0405,6.0405,5.7586,5.9197,488496.0
2016-04-19,6.0405,6.2016,6.0002,6.1009,457042.0
2016-04-20,6.1009,6.2217,5.819,5.819,908746.0
2016-04-21,6.0002,6.0405,5.8593,6.0002,548988.0
2016-04-22,5.9801,6.0607,5.9398,5.96,731975.0
2016-04-23,5.9801,6.0607,5.9398,5.96,731975.0
2016-04-24,5.9801,6.0607,5.9398,5.96,731975.0
2016-04-25,6.0405,6.0405,5.8996,5.96,709684.0
2016-04-26,6.0204,6.2419,5.9801,6.2217,936244.0
2016-04-27,6.4432,6.8056,6.3224,6.8056,1007778.0
2016-04-28,6.9063,6.9466,6.6345,6.9466,862120.0
2016-04-29,7.0473,7.1077,6.9667,7.0674,631934.0
2016-04-30,7.0473,7.1077,6.9667,7.0674,631934.0
2016-05-01,7.0473,7.1077,6.9667,7.0674,631934.0
2016-05-02,7.0473,7.1077,6.9265,7.0674,926944.0
2016-05-03,7.0875,7.1479,6.9466,7.1278,665052.0
2016-05-04,7.2285,7.309,6.9063,7.0271,666167.0
2016-05-05,6.9466,7.1479,6.7855,6.9265,820591.0
2016-05-06,7.0674,7.5909,7.0674,7.5305,743289.0
2016-05-07,7.0674,7.5909,7.0674,7.5305,743289.0
2016-05-08,7.0674,7.5909,7.0674,7.5305,743289.0
2016-05-09,7.4902,7.4902,7.007,7.0473,609660.0
2016-05-10,7.0473,7.4097,7.007,7.3896,683911.0
2016-05-11,7.5909,7.8728,7.1278,7.7923,676060.0
2016-05-12,7.7721,8.0138,7.5104,7.9936,636388.0
2016-05-13,7.9533,8.0138,7.752,7.8929,326449.0
2016-05-14,7.9533,8.0138,7.752,7.8929,326449.0
2016-05-15,7.9533,8.0138,7.752,7.8929,326449.0
2016-05-16,8.0138,8.054,7.8728,7.9936,561312.0
2016-05-17,8.0138,8.054,7.8728,7.9332,574843.0
2016-05-18,7.9332,7.9936,7.2688,7.4902,617842.0
2016-05-19,7.007,7.8325,6.8459,7.752,688108.0
2016-05-20,7.752,7.9533,7.3493,7.9533,628916.0
2016-05-21,7.752,7.9533,7.3493,7.9533,628916.0
2016-05-22,7.752,7.9533,7.3493,7.9533,628916.0
2016-05-23,7.752,7.9533,7.3493,7.9533,628916.0
2016-05-24,7.6513,7.7117,7.1479,7.2889,599999.0
2016-05-25,7.0473,7.45,7.0473,7.3292,1168121.0
2016-05-26,7.3694,7.45,7.1681,7.2486,397752.0
2016-05-27,7.1479,7.2285,6.9466,7.007,394282.0
2016-05-28,7.1479,7.2285,6.9466,7.007,394282.0
2016-05-29,7.1479,7.2285,6.9466,7.007,394282.0
2016-05-30,6.5238,6.8661,6.3828,6.8459,433536.0
2016-05-31,6.8459,7.1077,6.8459,7.0875,365820.0
2016-06-01,7.1077,7.1479,6.9265,6.9869,303269.0
2016-06-02,7.007,7.299,6.9265,7.1077,461181.0
2016-06-03,7.309,7.5104,7.309,7.4902,597598.0
2016-06-04,7.309,7.5104,7.309,7.4902,597598.0
2016-06-05,7.309,7.5104,7.309,7.4902,597598.0
2016-06-06,7.5305,7.5506,7.2688,7.3896,295218.0
2016-06-07,7.3493,7.3694,7.0674,7.1077,286648.0
2016-06-08,7.3292,7.45,7.1077,7.1278,403763.0
2016-06-09,7.1882,7.4097,7.1479,7.309,220706.0
2016-06-10,7.3493,7.45,7.1077,7.2083,441432.0
2016-06-11,7.3493,7.45,7.1077,7.2083,441432.0
2016-06-12,7.3493,7.45,7.1077,7.2083,441432.0
2016-06-13,7.4298,7.4701,7.2083,7.45,555319.0
