,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity
2011-03-14,11.0853,11.2804,11.0853,11.2554,260126.0
2011-03-15,10.9526,11.0853,10.8526,10.9697,240066.0
2011-03-16,11.0384,11.3819,11.0252,11.1352,406804.0
2011-03-17,11.2024,11.7207,11.1321,11.6161,307490.0
2011-03-18,11.7113,12.0064,11.6489,11.7972,315198.0
2011-03-19,11.7113,12.0064,11.6489,11.7972,315198.0
2011-03-20,11.7113,12.0064,11.6489,11.7972,315198.0
2011-03-21,11.9268,12.1938,11.9003,12.1423,142984.0
2011-03-22,12.2156,12.2156,11.8659,12.1001,115216.0
2011-03-23,12.1001,12.3171,12.0236,12.0502,181846.0
2011-03-24,11.9612,12.3015,11.8394,12.0486,236564.0
2011-03-25,12.0345,12.1782,11.944,12.0205,167296.0
2011-03-26,12.0345,12.1782,11.944,12.0205,167296.0
2011-03-27,12.0345,12.1782,11.944,12.0205,167296.0
2011-03-28,12.0314,12.1329,11.944,12.022,75368.0
2011-03-29,12.2598,12.3697,12.2503,12.2901,152828.0
2011-03-30,12.2949,12.7056,12.2758,12.6595,258648.0
2011-03-31,12.6627,12.7375,12.5003,12.72,531652.0
2011-04-01,12.6579,12.8537,12.5958,12.8139,169440.0
2011-04-02,12.6579,12.8537,12.5958,12.8139,169440.0
2011-04-03,12.6579,12.8537,12.5958,12.8139,169440.0
2011-04-04,12.8808,13.1515,12.7502,12.8744,242784.0
2011-04-05,12.8219,12.9333,12.5608,12.6897,107864.0
2011-04-06,12.6913,12.8171,12.5624,12.7375,146576.0
2011-04-07,12.7932,12.9365,12.5401,12.5942,122212.0
2011-04-08,12.6579,12.8887,12.5417,12.8378,102984.0
2011-04-09,12.6579,12.8887,12.5417,12.8378,102984.0
2011-04-10,12.6579,12.8887,12.5417,12.8378,102984.0
2011-04-11,12.8394,12.9381,12.6818,12.7041,199304.0
2011-04-12,12.6897,12.6897,11.9414,12.341,222980.0
2011-04-13,12.2598,12.7056,12.2232,12.6754,378480.0
2011-04-14,12.5783,12.6276,12.4636,12.4859,207854.0
2011-04-15,12.4843,12.5178,12.1245,12.1818,166698.0
2011-04-16,12.4843,12.5178,12.1245,12.1818,166698.0
2011-04-17,12.4843,12.5178,12.1245,12.1818,166698.0
2011-04-18,12.1165,12.1165,11.857,12.0274,198794.0
2011-04-19,12.0783,12.1993,12.021,12.0369,209170.0
2011-04-20,12.1691,12.3379,12.0704,12.1277,167106.0
2011-04-21,12.2137,12.2137,11.9828,12.0767,87534.0
2011-04-22,12.2137,12.2137,11.9828,12.0767,87534.0
2011-04-23,12.2137,12.2137,11.9828,12.0767,87534.0
2011-04-24,12.2137,12.2137,11.9828,12.0767,87534.0
2011-04-25,12.142,12.2439,11.9414,11.9892,83782.0
2011-04-26,11.9892,12.1802,11.935,12.1786,318924.0
2011-04-27,12.1165,12.2344,12.056,12.1213,205782.0
2011-04-28,12.0258,12.1309,11.9462,12.1054,83302.0
2011-04-29,12.1707,12.1707,11.8459,11.8459,104734.0
2011-04-30,12.1707,12.1707,11.8459,11.8459,104734.0
2011-05-01,12.1707,12.1707,11.8459,11.8459,104734.0
2011-05-02,11.8841,11.9701,11.5418,11.5927,113650.0
2011-05-03,11.5927,11.5927,11.1835,11.2806,309352.0
2011-05-04,11.3427,11.3427,10.7234,10.7393,420212.0
2011-05-05,10.6629,10.7839,10.4288,10.7075,358598.0
2011-05-06,10.7473,10.9415,10.6167,10.6676,321672.0
2011-05-07,10.7473,10.9415,10.6167,10.6676,321672.0
2011-05-08,10.7473,10.9415,10.6167,10.6676,321672.0
2011-05-09,10.8173,11.2536,10.6597,11.1994,237104.0
2011-05-10,11.1628,11.3634,10.9081,11.0944,138864.0
2011-05-11,11.1135,11.2408,11.002,11.0609,145986.0
2011-05-12,11.0498,11.1565,10.8683,11.1294,149848.0
2011-05-13,11.2026,11.2488,11.0975,11.1867,232692.0
2011-05-14,11.2026,11.2488,11.0975,11.1867,232692.0
2011-05-15,11.2026,11.2488,11.0975,11.1867,232692.0
2011-05-16,11.3013,11.3045,11.0625,11.1294,198596.0
2011-05-17,11.1501,11.217,11.0339,11.0721,154546.0
2011-05-18,11.1071,11.5179,11.1071,11.4988,288506.0
2011-05-19,11.5879,12.177,11.5752,11.9096,255486.0
2011-05-20,11.9717,12.0003,11.6803,11.7583,119678.0
2011-05-21,11.9717,12.0003,11.6803,11.7583,119678.0
2011-05-22,11.9717,12.0003,11.6803,11.7583,119678.0
2011-05-23,11.9717,12.0003,11.6803,11.7583,119678.0
2011-05-24,11.7838,12.0608,11.7838,11.9796,146724.0
2011-05-25,11.9796,12.0417,11.6803,11.7551,158142.0
2011-05-26,11.7551,11.8936,11.728,11.7519,43098.0
2011-05-27,11.7503,11.8347,11.5227,11.529,159348.0
2011-05-28,11.7503,11.8347,11.5227,11.529,159348.0
2011-05-29,11.7503,11.8347,11.5227,11.529,159348.0
2011-05-30,11.4828,11.4828,11.2488,11.3809,181426.0
2011-05-31,11.4319,11.6707,11.4319,11.6707,202134.0
2011-06-01,11.5449,11.7631,11.3841,11.6357,296374.0
2011-06-02,11.5736,11.6468,11.3045,11.4637,207810.0
2011-06-03,11.3841,11.3841,11.0593,11.1055,234734.0
2011-06-04,11.3841,11.3841,11.0593,11.1055,234734.0
2011-06-05,11.3841,11.3841,11.0593,11.1055,234734.0
2011-06-06,11.0275,11.0323,10.5307,10.6517,458248.0
2011-06-07,10.7377,10.9033,10.7377,10.8587,207324.0
2011-06-08,10.8539,10.8635,10.3572,10.4527,310846.0
2011-06-09,10.5084,10.5419,10.4097,10.4766,348474.0
2011-06-10,10.4766,10.8253,10.3619,10.6692,312644.0
2011-06-11,10.4766,10.8253,10.3619,10.6692,312644.0
2011-06-12,10.4766,10.8253,10.3619,10.6692,312644.0
2011-06-13,10.7138,10.7473,10.4702,10.6406,256880.0
2011-06-14,10.7059,11.0259,10.6533,10.9622,303302.0
2011-06-15,10.8285,11.1389,10.8285,10.9829,172072.0
2011-06-16,10.9479,11.0323,10.7457,10.7727,311044.0
2011-06-17,10.7871,11.0259,10.5976,10.5976,314910.0
2011-06-18,10.7871,11.0259,10.5976,10.5976,314910.0
2011-06-19,10.7871,11.0259,10.5976,10.5976,314910.0
2011-06-20,10.7552,10.8412,10.5896,10.8412,183806.0
2011-06-21,10.9065,11.0546,10.8301,11.0052,214600.0
2011-06-22,10.9686,11.0179,10.9065,10.9192,123776.0
2011-06-23,10.8269,10.9335,10.7966,10.9144,140590.0
2011-06-24,11.0227,11.0657,10.9399,11.0339,175738.0
2011-06-25,11.0227,11.0657,10.9399,11.0339,175738.0
2011-06-26,11.0227,11.0657,10.9399,11.0339,175738.0
2011-06-27,11.0339,11.4797,11.0339,11.4303,246580.0
2011-06-28,11.8998,11.9063,11.4172,11.8162,153126.0
2011-06-29,11.9063,12.0414,11.8258,12.0028,344927.0
2011-06-30,12.0672,12.5466,12.0157,12.4823,185800.0
2011-07-01,12.0672,12.5466,12.0157,12.4823,185800.0
2011-07-02,12.0672,12.5466,12.0157,12.4823,185800.0
2011-07-03,12.0672,12.5466,12.0157,12.4823,185800.0
2011-07-04,12.5499,12.7815,12.286,12.7075,230800.0
2011-07-05,12.7848,12.7848,12.5853,12.5981,136980.0
2011-07-06,12.6432,12.6464,12.3439,12.4533,70394.0
2011-07-07,12.4598,12.6303,12.4469,12.4469,132717.0
2011-07-08,12.4437,12.4694,12.2409,12.4211,74384.0
2011-07-09,12.4437,12.4694,12.2409,12.4211,74384.0
2011-07-10,12.4437,12.4694,12.2409,12.4211,74384.0
2011-07-11,12.2635,12.5306,11.9932,12.4211,123427.0
2011-07-12,12.3085,12.4919,12.2442,12.4533,107134.0
2011-07-13,12.5499,12.6754,12.4372,12.5241,83662.0
2011-07-14,12.6303,12.6367,12.2602,12.4694,349133.0
2011-07-15,12.2956,12.5402,12.2956,12.3922,166936.0
2011-07-16,12.2956,12.5402,12.2956,12.3922,166936.0
2011-07-17,12.2956,12.5402,12.2956,12.3922,166936.0
2011-07-18,12.3922,12.4533,12.1444,12.3375,84760.0
2011-07-19,12.3664,12.5338,12.2956,12.389,155983.0
2011-07-20,12.389,12.5627,11.1018,11.8387,1126381.0
2011-07-21,11.7486,12.0768,11.7035,12.0028,174186.0
2011-07-22,12.035,12.1895,11.9706,11.9835,89031.0
2011-07-23,12.035,12.1895,11.9706,11.9835,89031.0
2011-07-24,12.035,12.1895,11.9706,11.9835,89031.0
2011-07-25,11.9835,12.0028,11.7776,11.7936,170110.0
2011-07-26,11.755,11.7776,11.533,11.6199,260884.0
2011-07-27,11.5813,11.9031,11.5137,11.8033,181845.0
2011-07-28,11.7357,11.8838,11.7277,11.8773,70324.0
2011-07-29,11.8033,11.9224,11.6746,11.8516,59571.0
2011-07-30,11.8033,11.9224,11.6746,11.8516,59571.0
2011-07-31,11.8033,11.9224,11.6746,11.8516,59571.0
2011-08-01,11.8033,11.9224,11.6746,11.8516,59571.0
2011-08-02,12.0672,12.0672,11.504,11.5362,322629.0
2011-08-03,11.533,11.6714,11.4944,11.6038,109036.0
2011-08-04,11.4944,11.5523,10.8765,11.2112,301272.0
2011-08-05,10.9473,11.1983,10.3198,10.603,386164.0
2011-08-06,10.9473,11.1983,10.3198,10.603,386164.0
2011-08-07,10.9473,11.1983,10.3198,10.603,386164.0
2011-08-08,9.9176,10.2233,9.7503,9.9755,284510.0
2011-08-09,10.0141,11.1822,9.9787,10.3327,340988.0
2011-08-10,10.6127,10.6191,10.1622,10.3005,230027.0
2011-08-11,10.455,10.6674,10.2555,10.6191,231129.0
2011-08-12,11.0696,11.0696,10.4769,10.6191,107083.0
2011-08-13,11.0696,11.0696,10.4769,10.6191,107083.0
2011-08-14,11.0696,11.0696,10.4769,10.6191,107083.0
2011-08-15,10.7768,10.8025,10.6191,10.7156,229492.0
2011-08-16,10.6674,10.6674,10.3488,10.381,199798.0
2011-08-17,10.5065,10.6803,10.4936,10.5708,314679.0
2011-08-18,10.4325,10.4711,10.1332,10.3038,260509.0
2011-08-19,10.233,10.4228,10.2297,10.3778,143685.0
2011-08-20,10.233,10.4228,10.2297,10.3778,143685.0
2011-08-21,10.233,10.4228,10.2297,10.3778,143685.0
2011-08-22,10.4325,10.5644,10.027,10.0946,265049.0
2011-08-23,10.1107,10.5387,10.1107,10.4775,199209.0
2011-08-24,10.4936,10.6223,10.2362,10.3681,96679.0
2011-08-25,10.3713,10.4968,10.1718,10.2973,172727.0
2011-08-26,10.1783,10.5387,10.1783,10.5226,115002.0
2011-08-27,10.1783,10.5387,10.1783,10.5226,115002.0
2011-08-28,10.1783,10.5387,10.1783,10.5226,115002.0
2011-08-29,10.6191,11.179,10.5837,11.1436,88377.0
2011-08-30,11.0567,11.1887,10.735,11.0278,297181.0
2011-08-31,11.1404,11.5652,11.134,11.4654,231909.0
2011-09-01,11.4172,11.504,11.237,11.3753,130963.0
2011-09-02,11.0664,11.5716,11.0664,11.5459,129222.0
2011-09-03,11.0664,11.5716,11.0664,11.5459,129222.0
2011-09-04,11.0664,11.5716,11.0664,11.5459,129222.0
2011-09-05,11.0664,11.5716,11.0664,11.5459,129222.0
2011-09-06,11.0761,11.5877,11.0761,11.533,355263.0
2011-09-07,11.6038,11.9417,11.5877,11.7904,120021.0
2011-09-08,11.5877,12.0672,11.5877,11.9835,125534.0
2011-09-09,12.0607,12.2538,11.7583,12.1959,284249.0
2011-09-10,12.0607,12.2538,11.7583,12.1959,284249.0
2011-09-11,12.0607,12.2538,11.7583,12.1959,284249.0
2011-09-12,11.8805,11.9674,11.755,11.7936,520422.0
2011-09-13,11.8548,11.858,11.6682,11.7776,328086.0
2011-09-14,11.7518,11.9063,11.6199,11.8741,91947.0
2011-09-15,11.9063,12.2023,11.8966,12.1927,164975.0
2011-09-16,12.0672,12.1927,11.9932,12.0189,330406.0
2011-09-17,12.0672,12.1927,11.9932,12.0189,330406.0
2011-09-18,12.0672,12.1927,11.9932,12.0189,330406.0
2011-09-19,11.9063,12.1219,11.8194,12.1154,197785.0
2011-09-20,12.1895,12.1895,11.9224,11.9706,174930.0
2011-09-21,11.9706,11.9706,11.5201,11.5523,341794.0
2011-09-22,11.105,11.1308,10.1525,10.3778,925896.0
2011-09-23,10.2491,10.5805,10.0077,10.426,376963.0
2011-09-24,10.2491,10.5805,10.0077,10.426,376963.0
2011-09-25,10.2491,10.5805,10.0077,10.426,376963.0
2011-09-26,10.3745,10.7478,10.3745,10.6963,270718.0
2011-09-27,11.0085,11.2627,10.8186,10.9248,291672.0
2011-09-28,11.0124,11.1671,10.5321,10.5321,196454.0
2011-09-29,11.0157,11.0157,10.3807,10.7262,149071.0
2011-09-30,10.7229,10.9236,10.5781,10.8775,205144.0
2011-10-01,10.7229,10.9236,10.5781,10.8775,205144.0
2011-10-02,10.7229,10.9236,10.5781,10.8775,205144.0
2011-10-03,10.8578,10.8578,9.8707,9.9661,201528.0
2011-10-04,9.7457,9.8214,8.9264,9.443,464983.0
2011-10-05,9.9267,10.5946,9.7391,10.5288,233355.0
2011-10-06,10.7097,11.2263,10.6176,10.8874,497417.0
2011-10-07,10.8348,10.9631,10.7591,10.8051,153305.0
2011-10-08,10.8348,10.9631,10.7591,10.8051,153305.0
2011-10-09,10.8348,10.9631,10.7591,10.8051,153305.0
2011-10-10,10.8348,10.9631,10.7591,10.8051,153305.0
2011-10-11,10.9598,11.2329,10.7459,11.1704,122121.0
2011-10-12,11.5158,11.5389,11.1835,11.2559,307573.0
2011-10-13,11.2559,11.2559,10.871,11.1276,128832.0
2011-10-14,11.4928,11.4928,11.1276,11.3053,174104.0
2011-10-15,11.4928,11.4928,11.1276,11.3053,174104.0
2011-10-16,11.4928,11.4928,11.1276,11.3053,174104.0
2011-10-17,11.3349,11.3349,10.871,10.9762,93691.0
2011-10-18,10.6999,10.7953,10.4695,10.7361,348008.0
2011-10-19,10.8578,10.8677,10.5715,10.6275,288052.0
2011-10-20,10.6933,10.6933,10.2063,10.2096,322000.0
2011-10-21,10.282,10.2853,10.1241,10.1997,493680.0
2011-10-22,10.282,10.2853,10.1241,10.1997,493680.0
2011-10-23,10.282,10.2853,10.1241,10.1997,493680.0
2011-10-24,10.3643,10.6044,10.1306,10.3972,303975.0
2011-10-25,10.4992,10.4992,10.157,10.2294,355812.0
2011-10-26,10.3314,10.4334,10.0681,10.4235,413122.0
2011-10-27,10.9697,11.019,10.6012,10.6637,350663.0
2011-10-28,10.7097,10.7887,10.4959,10.6768,368796.0
2011-10-29,10.7097,10.7887,10.4959,10.6768,368796.0
2011-10-30,10.7097,10.7887,10.4959,10.6768,368796.0
2011-10-31,10.6077,10.8216,10.5748,10.5748,113008.0
2011-11-01,10.407,10.5683,10.203,10.5288,237211.0
2011-11-02,10.6505,10.7229,10.3643,10.6999,219580.0
2011-11-03,10.7953,10.7953,10.5321,10.6176,200941.0
2011-11-04,10.509,11.0552,10.509,10.7657,252487.0
2011-11-05,10.509,11.0552,10.509,10.7657,252487.0
2011-11-06,10.509,11.0552,10.509,10.7657,252487.0
2011-11-07,10.8841,11.0618,10.7986,10.9335,194857.0
2011-11-08,11.1506,11.7165,11.0124,11.529,265098.0
2011-11-09,11.2197,11.6771,11.2197,11.4796,220828.0
2011-11-10,11.5915,11.7593,11.3842,11.5882,163700.0
2011-11-11,11.7758,11.7856,11.4829,11.4961,96562.0
2011-11-12,11.7758,11.7856,11.4829,11.4961,96562.0
2011-11-13,11.7758,11.7856,11.4829,11.4961,96562.0
2011-11-14,11.5784,11.5784,11.3908,11.4533,118604.0
2011-11-15,11.5158,11.6573,11.3809,11.5455,226000.0
2011-11-16,11.5455,11.756,11.5306,11.654,255206.0
2011-11-17,11.756,11.7955,11.4106,11.4961,419956.0
2011-11-18,11.5751,11.6804,11.45,11.5158,129386.0
2011-11-19,11.5751,11.6804,11.45,11.5158,129386.0
2011-11-20,11.5751,11.6804,11.45,11.5158,129386.0
2011-11-21,11.3744,11.3744,10.7295,10.8479,321019.0
2011-11-22,10.9532,10.9631,10.8019,10.9466,157486.0
2011-11-23,10.9433,11.0223,10.7986,10.8611,229618.0
2011-11-24,10.7657,11.0059,10.7492,10.8282,148812.0
2011-11-25,10.8545,11.0552,10.6933,10.8084,84142.0
2011-11-26,10.8545,11.0552,10.6933,10.8084,84142.0
2011-11-27,10.8545,11.0552,10.6933,10.8084,84142.0
2011-11-28,11.4303,11.45,11.0947,11.3151,154093.0
2011-11-29,11.3809,12.0752,11.3118,11.8284,214468.0
2011-11-30,12.1311,12.2594,12.0456,12.2463,249491.0
2011-12-01,12.1772,12.243,11.6672,11.7133,212208.0
2011-12-02,11.8449,12.0094,11.4731,11.5323,219337.0
2011-12-03,11.8449,12.0094,11.4731,11.5323,219337.0
2011-12-04,11.8449,12.0094,11.4731,11.5323,219337.0
2011-12-05,11.5718,11.9107,11.5553,11.7165,200975.0
2011-12-06,11.7758,11.7791,11.5685,11.6606,251521.0
2011-12-07,11.6047,11.9929,11.6047,11.9666,430286.0
2011-12-08,11.6869,11.7363,11.5027,11.6804,258277.0
2011-12-09,11.6573,11.8251,11.5751,11.6507,92097.0
2011-12-10,11.6573,11.8251,11.5751,11.6507,92097.0
2011-12-11,11.6573,11.8251,11.5751,11.6507,92097.0
2011-12-12,11.7034,11.9271,11.3579,11.8449,337015.0
2011-12-13,11.8482,11.9929,11.5849,11.7922,179885.0
2011-12-14,11.6047,11.6935,11.121,11.2822,625890.0
2011-12-15,11.4402,11.9633,11.2921,11.8613,511998.0
2011-12-16,11.8843,12.5194,11.8843,12.4437,262252.0
2011-12-17,11.8843,12.5194,11.8843,12.4437,262252.0
2011-12-18,11.8843,12.5194,11.8843,12.4437,262252.0
2011-12-19,12.4865,12.493,11.7133,11.8909,228876.0
2011-12-20,11.9403,12.3384,11.9403,12.3384,103064.0
2011-12-21,12.243,12.5194,12.243,12.4503,204405.0
2011-12-22,12.4996,12.5325,12.4141,12.4536,89595.0
2011-12-23,12.5161,12.7003,12.4667,12.6345,119125.0
2011-12-24,12.5161,12.7003,12.4667,12.6345,119125.0
2011-12-25,12.5161,12.7003,12.4667,12.6345,119125.0
2011-12-26,12.5161,12.7003,12.4667,12.6345,119125.0
2011-12-27,12.5161,12.7003,12.4667,12.6345,119125.0
2011-12-28,12.596,12.8153,12.4631,12.5861,60782.0
2011-12-29,12.5429,12.5728,12.2605,12.4565,154719.0
2011-12-30,12.4565,12.4598,12.2272,12.4598,111974.0
2011-12-31,12.4565,12.4598,12.2272,12.4598,111974.0
2012-01-01,12.4565,12.4598,12.2272,12.4598,111974.0
2012-01-02,12.4565,12.4598,12.2272,12.4598,111974.0
2012-01-03,12.5927,12.6891,12.3269,12.3468,155195.0
2012-01-04,12.4033,12.6259,12.1408,12.6259,230634.0
2012-01-05,12.5761,12.616,12.4199,12.5429,79738.0
2012-01-06,12.5595,12.6957,12.4764,12.5196,64095.0
2012-01-07,12.5595,12.6957,12.4764,12.5196,64095.0
2012-01-08,12.5595,12.6957,12.4764,12.5196,64095.0
2012-01-09,12.5661,12.5927,12.3934,12.493,65724.0
2012-01-10,12.5462,12.6226,12.3335,12.3701,130424.0
2012-01-11,12.3568,12.3568,11.895,12.0611,383888.0
2012-01-12,11.9946,12.3701,11.9847,12.3369,407722.0
2012-01-13,12.3335,12.3335,12.0345,12.1641,113201.0
2012-01-14,12.3335,12.3335,12.0345,12.1641,113201.0
2012-01-15,12.3335,12.3335,12.0345,12.1641,113201.0
2012-01-16,12.1275,12.1641,12.0212,12.0877,46843.0
2012-01-17,12.1408,12.3335,12.091,12.091,181860.0
2012-01-18,12.1275,12.6093,12.1275,12.5595,71363.0
2012-01-19,12.6259,12.8585,12.4997,12.7921,130858.0
2012-01-20,12.6492,12.9117,12.5429,12.8419,87987.0
2012-01-21,12.6492,12.9117,12.5429,12.8419,87987.0
2012-01-22,12.6492,12.9117,12.5429,12.8419,87987.0
2012-01-23,12.7655,12.9582,12.6259,12.6857,109486.0
2012-01-24,12.6259,12.7555,12.4299,12.4631,123908.0
2012-01-25,12.5728,12.5728,12.2438,12.2937,137315.0
2012-01-26,12.6027,12.6259,12.3003,12.3435,142820.0
2012-01-27,12.2804,12.5429,12.2804,12.4432,97091.0
2012-01-28,12.2804,12.5429,12.2804,12.4432,97091.0
2012-01-29,12.2804,12.5429,12.2804,12.4432,97091.0
2012-01-30,12.4365,12.4365,11.978,12.0844,152094.0
2012-01-31,12.2538,12.2538,12.0179,12.0245,219921.0
2012-02-01,12.0777,12.3269,12.0777,12.2106,160537.0
2012-02-02,12.184,12.3767,12.1143,12.3767,122846.0
2012-02-03,12.2737,12.6093,12.184,12.4698,146548.0
2012-02-04,12.2737,12.6093,12.184,12.4698,146548.0
2012-02-05,12.2737,12.6093,12.184,12.4698,146548.0
2012-02-06,12.307,12.616,12.307,12.4797,68037.0
2012-02-07,12.4133,12.709,12.3269,12.6625,170774.0
2012-02-08,12.6459,12.7854,12.5994,12.6259,462181.0
2012-02-09,12.7057,12.7057,12.5595,12.5761,260260.0
2012-02-10,12.5761,12.5761,12.3834,12.4598,128695.0
2012-02-11,12.5761,12.5761,12.3834,12.4598,128695.0
2012-02-12,12.5761,12.5761,12.3834,12.4598,128695.0
2012-02-13,12.5761,12.6259,12.4299,12.5263,107169.0
2012-02-14,12.5429,12.7223,12.4266,12.5595,97919.0
2012-02-15,12.6193,12.6193,12.2106,12.2139,99003.0
2012-02-16,12.2139,12.2638,11.8916,11.9581,340178.0
2012-02-17,12.091,12.091,11.8916,11.9415,285931.0
2012-02-18,12.091,12.091,11.8916,11.9415,285931.0
2012-02-19,12.091,12.091,11.8916,11.9415,285931.0
2012-02-20,12.091,12.091,11.8916,11.9415,285931.0
2012-02-21,11.9913,12.0644,11.8983,11.9647,265512.0
2012-02-22,11.9647,12.1907,11.885,12.1309,158967.0
2012-02-23,12.0378,12.2804,11.9913,12.194,183526.0
2012-02-24,12.287,12.3668,12.204,12.2505,178205.0
2012-02-25,12.287,12.3668,12.204,12.2505,178205.0
2012-02-26,12.287,12.3668,12.204,12.2505,178205.0
2012-02-27,12.1707,12.2904,12.0445,12.1275,137417.0
2012-02-28,12.0844,12.204,11.885,11.9714,184924.0
2012-02-29,12.0412,12.0511,11.9215,11.9714,151204.0
2012-03-01,12.1209,12.1275,11.8617,11.8817,116471.0
2012-03-02,11.8817,12.0279,11.679,11.7953,241917.0
2012-03-03,11.8817,12.0279,11.679,11.7953,241917.0
2012-03-04,11.8817,12.0279,11.679,11.7953,241917.0
2012-03-05,11.8584,11.8584,11.6125,11.7122,322818.0
2012-03-06,11.6125,11.6125,11.1374,11.3069,288467.0
2012-03-07,11.4663,11.8285,11.3301,11.7122,210215.0
2012-03-08,11.7953,11.9149,10.8085,11.3567,243310.0
2012-03-09,11.3168,11.5561,11.0975,11.38,286332.0
2012-03-10,11.3168,11.5561,11.0975,11.38,286332.0
2012-03-11,11.3168,11.5561,11.0975,11.38,286332.0
2012-03-12,11.3999,12.0179,11.277,11.978,777401.0
2012-03-13,11.9548,11.9614,11.7521,11.9614,459914.0
2012-03-14,11.8518,12.0212,11.7587,11.9514,349577.0
2012-03-15,11.9116,11.9581,11.7222,11.8817,352094.0
2012-03-16,11.9847,11.9847,11.7554,11.9614,179628.0
2012-03-17,11.9847,11.9847,11.7554,11.9614,179628.0
2012-03-18,11.9847,11.9847,11.7554,11.9614,179628.0
2012-03-19,11.9581,11.9581,11.7953,11.8252,110607.0
2012-03-20,11.6292,11.6292,11.2969,11.3501,272485.0
2012-03-21,11.3202,11.7953,11.2637,11.669,274267.0
2012-03-22,11.6292,11.7421,11.4763,11.7255,112336.0
2012-03-23,11.7089,11.9149,11.7056,11.782,109481.0
2012-03-24,11.7089,11.9149,11.7056,11.782,109481.0
2012-03-25,11.7089,11.9149,11.7056,11.782,109481.0
2012-03-26,11.7953,12.2571,11.7953,12.2106,161761.0
2012-03-27,12.2106,12.5994,12.1375,12.2272,217556.0
2012-03-28,12.3495,12.3495,11.7822,11.7822,260156.0
2012-03-29,11.7822,11.903,11.6278,11.7217,420401.0
2012-03-30,11.7721,11.9836,11.6982,11.8157,167211.0
2012-03-31,11.7721,11.9836,11.6982,11.8157,167211.0
2012-04-01,11.7721,11.9836,11.6982,11.8157,167211.0
2012-04-02,11.7486,11.8124,11.6546,11.7217,118043.0
2012-04-03,11.6445,11.9097,11.5472,11.5908,130762.0
2012-04-04,11.5069,11.7486,11.423,11.7016,270770.0
2012-04-05,11.8057,11.8426,11.4633,11.5271,243973.0
2012-04-06,11.8057,11.8426,11.4633,11.5271,243973.0
2012-04-07,11.8057,11.8426,11.4633,11.5271,243973.0
2012-04-08,11.8057,11.8426,11.4633,11.5271,243973.0
2012-04-09,11.4801,11.5371,11.4129,11.4935,47433.0
2012-04-10,11.4163,11.5673,11.3894,11.5573,152467.0
2012-04-11,11.6613,11.9332,11.6177,11.6177,153040.0
2012-04-12,11.7419,12.0675,11.6815,11.9399,114538.0
2012-04-13,11.752,12.0574,11.7083,12.0339,92052.0
2012-04-14,11.752,12.0574,11.7083,12.0339,92052.0
2012-04-15,11.752,12.0574,11.7083,12.0339,92052.0
2012-04-16,11.9903,12.0843,11.9466,12.0004,56758.0
2012-04-17,12.0104,12.1111,11.8694,11.9466,175227.0
2012-04-18,11.8191,12.1481,11.8191,12.1178,228673.0
2012-04-19,12.0943,12.2353,12.044,12.0574,72714.0
2012-04-20,12.0876,12.3427,12.0507,12.1178,137039.0
2012-04-21,12.0876,12.3427,12.0507,12.1178,137039.0
2012-04-22,12.0876,12.3427,12.0507,12.1178,137039.0
2012-04-23,12.1145,12.1178,11.7385,11.8795,86620.0
2012-04-24,11.8057,11.9802,11.7553,11.9131,77839.0
2012-04-25,11.9164,12.0843,11.8661,12.0541,73724.0
2012-04-26,11.997,12.2085,11.997,12.1682,160762.0
2012-04-27,12.2118,12.2387,12.0239,12.0809,86957.0
2012-04-28,12.2118,12.2387,12.0239,12.0809,86957.0
2012-04-29,12.2118,12.2387,12.0239,12.0809,86957.0
2012-04-30,12.0171,12.0205,11.762,11.8292,117304.0
2012-05-01,11.8224,12.0843,11.7486,12.0306,101365.0
2012-05-02,12.0272,12.242,11.9232,12.0843,98947.0
2012-05-03,12.0843,12.0943,11.809,11.9936,146882.0
2012-05-04,11.752,11.9668,11.6882,11.6882,123044.0
2012-05-05,11.752,11.9668,11.6882,11.6882,123044.0
2012-05-06,11.752,11.9668,11.6882,11.6882,123044.0
2012-05-07,11.6882,11.7083,11.4331,11.6982,109430.0
2012-05-08,11.705,11.9332,11.5539,11.8057,122462.0
2012-05-09,11.5975,11.8661,11.5975,11.668,90919.0
2012-05-10,11.7318,11.8862,11.5975,11.6479,105654.0
2012-05-11,11.6748,11.8661,11.517,11.5975,67950.0
2012-05-12,11.6748,11.8661,11.517,11.5975,67950.0
2012-05-13,11.6748,11.8661,11.517,11.5975,67950.0
2012-05-14,11.4968,11.6143,11.4834,11.5539,93594.0
2012-05-15,11.5036,11.6479,11.2283,11.2887,122219.0
2012-05-16,11.3022,11.4129,10.9094,10.9363,173013.0
2012-05-17,11.0168,11.0168,10.6543,10.8758,204883.0
2012-05-18,10.8926,11.1981,10.8758,11.0168,111501.0
2012-05-19,10.8926,11.1981,10.8758,11.0168,111501.0
2012-05-20,10.8926,11.1981,10.8758,11.0168,111501.0
2012-05-21,10.8926,11.1981,10.8758,11.0168,111501.0
2012-05-22,11.2417,11.3257,10.9497,11.0705,86851.0
2012-05-23,11.0168,11.084,10.7819,11.0135,190877.0
2012-05-24,11.0773,11.1645,10.9833,11.0538,66141.0
2012-05-25,11.0135,11.2451,11.0135,11.0739,86592.0
2012-05-26,11.0135,11.2451,11.0135,11.0739,86592.0
