,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity
2018-03-09,1268.365,1286.126,1266.69,1282.775,420238.0
2018-03-10,1268.365,1286.126,1266.69,1282.775,420238.0
2018-03-11,1268.365,1286.126,1266.69,1282.775,420238.0
2018-03-12,1292.493,1304.221,1287.466,1303.886,566984.0
2018-03-13,1306.902,1309.918,1263.339,1272.386,921030.0
2018-03-14,1269.035,1277.413,1253.956,1274.397,975257.0
2018-03-15,1270.376,1276.743,1265.014,1275.737,431219.0
2018-03-16,1279.759,1280.429,1267.36,1267.36,1007311.0
2018-03-17,1279.759,1280.429,1267.36,1267.36,1007311.0
2018-03-18,1279.759,1280.429,1267.36,1267.36,1007311.0
2018-03-19,1269.035,1274.732,1255.296,1258.982,411711.0
2018-03-20,1265.349,1268.365,1252.28,1268.03,678142.0
2018-03-21,1270.376,1273.392,1264.344,1268.7,443831.0
2018-03-22,1262.333,1272.386,1255.296,1262.668,573593.0
2018-03-23,1257.307,1259.988,1236.195,1243.232,477782.0
2018-03-24,1257.307,1259.988,1236.195,1243.232,477782.0
2018-03-25,1257.307,1259.988,1236.195,1243.232,477782.0
2018-03-26,1248.929,1249.264,1231.504,1237.536,410522.0
2018-03-27,1249.599,1256.301,1233.85,1236.866,550540.0
2018-03-28,1230.834,1246.248,1221.786,1246.248,689354.0
2018-03-29,1248.594,1254.291,1235.86,1235.86,704023.0
2018-03-30,1248.594,1254.291,1235.86,1235.86,704023.0
2018-03-31,1248.594,1254.291,1235.86,1235.86,704023.0
2018-04-01,1248.594,1254.291,1235.86,1235.86,704023.0
2018-04-02,1248.594,1254.291,1235.86,1235.86,704023.0
2018-04-03,1226.142,1247.254,1222.456,1239.881,446515.0
2018-04-04,1241.557,1246.248,1228.153,1243.568,574837.0
2018-04-05,1259.317,1265.014,1238.541,1243.232,542586.0
2018-04-06,1239.881,1262.333,1239.546,1260.323,673214.0
2018-04-07,1239.881,1262.333,1239.546,1260.323,673214.0
2018-04-08,1239.881,1262.333,1239.546,1260.323,673214.0
2018-04-09,1265.349,1273.392,1263.339,1272.051,327705.0
2018-04-10,1278.083,1278.083,1259.317,1272.386,572112.0
2018-04-11,1268.03,1277.413,1262.333,1270.711,365331.0
2018-04-12,1267.695,1277.078,1265.349,1277.078,282912.0
2018-04-13,1278.418,1285.791,1276.073,1283.11,241179.0
2018-04-14,1278.418,1285.791,1276.073,1283.11,241179.0
2018-04-15,1278.418,1285.791,1276.073,1283.11,241179.0
2018-04-16,1284.785,1288.136,1272.386,1273.392,473656.0
2018-04-17,1278.418,1288.136,1267.36,1283.78,388141.0
2018-04-18,1289.812,1309.918,1283.11,1302.881,1392986.0
2018-04-19,1299.195,1324.663,1299.195,1323.322,651727.0
2018-04-20,1324.663,1348.455,1316.955,1338.402,720124.0
2018-04-21,1324.663,1348.455,1316.955,1338.402,720124.0
2018-04-22,1324.663,1348.455,1316.955,1338.402,720124.0
2018-04-23,1339.407,1343.763,1334.045,1339.072,547641.0
2018-04-24,1339.742,1348.455,1336.391,1342.423,522794.0
2018-04-25,1336.391,1347.114,1331.365,1341.753,464263.0
2018-04-26,1344.434,1344.434,1317.96,1323.992,789420.0
2018-04-27,1326.338,1346.444,1319.971,1337.396,408799.0
2018-04-28,1326.338,1346.444,1319.971,1337.396,408799.0
2018-04-29,1326.338,1346.444,1319.971,1337.396,408799.0
2018-04-30,1341.083,1349.795,1333.71,1335.721,570845.0
2018-05-01,1340.077,1354.487,1339.072,1343.763,177391.0
2018-05-02,1343.093,1344.434,1309.248,1333.375,1056783.0
2018-05-03,1336.056,1340.412,1318.966,1327.343,562887.0
2018-05-04,1333.71,1345.774,1323.992,1333.71,617837.0
2018-05-05,1333.71,1345.774,1323.992,1333.71,617837.0
2018-05-06,1333.71,1345.774,1323.992,1333.71,617837.0
2018-05-07,1333.71,1345.774,1323.992,1333.71,617837.0
2018-05-08,1335.051,1351.136,1331.365,1340.412,517869.0
2018-05-09,1339.072,1351.806,1333.04,1348.455,634272.0
2018-05-10,1358.806,1367.087,1352.595,1360.876,488239.0
2018-05-11,1361.567,1361.912,1336.378,1339.138,674485.0
2018-05-12,1361.567,1361.912,1336.378,1339.138,674485.0
2018-05-13,1361.567,1361.912,1336.378,1339.138,674485.0
2018-05-14,1336.723,1337.758,1326.026,1331.892,544496.0
2018-05-15,1332.582,1366.052,1329.822,1343.969,671203.0
2018-05-16,1341.554,1347.765,1331.892,1336.033,581339.0
2018-05-17,1330.857,1346.039,1327.752,1342.244,454826.0
2018-05-18,1342.589,1342.589,1322.921,1330.167,725208.0
2018-05-19,1342.589,1342.589,1322.921,1330.167,725208.0
2018-05-20,1342.589,1342.589,1322.921,1330.167,725208.0
2018-05-21,1337.068,1357.771,1335.343,1351.905,546162.0
2018-05-22,1354.666,1362.947,1349.835,1352.25,446400.0
2018-05-23,1352.595,1360.531,1336.723,1339.828,353887.0
2018-05-24,1336.723,1355.701,1336.723,1341.209,352190.0
2018-05-25,1346.729,1371.228,1345.004,1364.672,567805.0
2018-05-26,1346.729,1371.228,1345.004,1364.672,567805.0
2018-05-27,1346.729,1371.228,1345.004,1364.672,567805.0
2018-05-28,1346.729,1371.228,1345.004,1364.672,567805.0
2018-05-29,1360.186,1364.327,1326.371,1327.752,545240.0
2018-05-30,1332.582,1338.103,1322.576,1335.343,1090450.0
2018-05-31,1334.308,1348.11,1328.787,1328.787,1048653.0
2018-06-01,1338.103,1347.419,1322.921,1322.921,533049.0
2018-06-02,1338.103,1347.419,1322.921,1322.921,533049.0
2018-06-03,1338.103,1347.419,1322.921,1322.921,533049.0
2018-06-04,1326.371,1345.349,1325.681,1340.864,402621.0
2018-06-05,1341.209,1343.279,1327.062,1328.442,506007.0
2018-06-06,1337.068,1341.899,1317.055,1328.442,454174.0
2018-06-07,1340.173,1340.173,1327.407,1330.167,429175.0
2018-06-08,1322.921,1332.582,1311.879,1312.914,418991.0
2018-06-09,1322.921,1332.582,1311.879,1312.914,418991.0
2018-06-10,1322.921,1332.582,1311.879,1312.914,418991.0
2018-06-11,1312.569,1328.097,1310.154,1321.541,509043.0
2018-06-12,1325.681,1325.681,1298.422,1310.844,718887.0
2018-06-13,1306.013,1311.534,1289.106,1297.387,655336.0
2018-06-14,1290.486,1320.161,1284.965,1316.71,639326.0
2018-06-15,1316.365,1316.365,1295.662,1305.323,1129470.0
2018-06-16,1316.365,1316.365,1295.662,1305.323,1129470.0
2018-06-17,1316.365,1316.365,1295.662,1305.323,1129470.0
2018-06-18,1302.563,1313.605,1291.176,1298.767,422309.0
2018-06-19,1290.486,1313.26,1285.311,1308.774,476959.0
2018-06-20,1314.64,1325.336,1313.26,1315.675,376391.0
2018-06-21,1318.435,1322.231,1297.732,1297.732,437471.0
2018-06-22,1303.943,1321.196,1303.943,1319.47,292593.0
2018-06-23,1303.943,1321.196,1303.943,1319.47,292593.0
2018-06-24,1303.943,1321.196,1303.943,1319.47,292593.0
2018-06-25,1319.815,1322.921,1303.943,1303.943,311686.0
2018-06-26,1311.534,1320.851,1303.253,1316.02,451726.0
2018-06-27,1314.64,1330.167,1309.119,1326.026,584968.0
2018-06-28,1320.161,1321.541,1310.499,1317.4,383253.0
2018-06-29,1324.991,1327.752,1313.605,1316.365,778773.0
2018-06-30,1324.991,1327.752,1313.605,1316.365,778773.0
2018-07-01,1324.991,1327.752,1313.605,1316.365,778773.0
2018-07-02,1308.084,1319.47,1307.394,1307.394,709281.0
2018-07-03,1310.844,1316.365,1300.838,1307.049,410490.0
2018-07-04,1304.288,1314.64,1299.458,1312.569,257251.0
2018-07-05,1316.02,1322.231,1311.189,1317.4,471687.0
2018-07-06,1319.125,1321.196,1281.515,1290.486,826907.0
2018-07-07,1319.125,1321.196,1281.515,1290.486,826907.0
2018-07-08,1319.125,1321.196,1281.515,1290.486,826907.0
2018-07-09,1286.001,1302.218,1284.275,1298.077,517420.0
2018-07-10,1297.732,1310.154,1297.042,1310.154,527655.0
2018-07-11,1305.323,1314.295,1300.493,1310.499,616856.0
2018-07-12,1315.675,1338.448,1313.26,1334.653,526816.0
2018-07-13,1343.969,1361.567,1339.483,1344.314,577478.0
2018-07-14,1343.969,1361.567,1339.483,1344.314,577478.0
2018-07-15,1343.969,1361.567,1339.483,1344.314,577478.0
2018-07-16,1341.899,1341.899,1299.112,1338.103,644840.0
2018-07-17,1337.413,1353.975,1337.413,1352.94,497715.0
2018-07-18,1357.771,1376.749,1351.56,1371.228,618499.0
2018-07-19,1368.468,1381.579,1364.672,1370.193,466032.0
2018-07-20,1366.052,1372.263,1344.659,1351.215,494459.0
2018-07-21,1366.052,1372.263,1344.659,1351.215,494459.0
2018-07-22,1366.052,1372.263,1344.659,1351.215,494459.0
2018-07-23,1345.349,1346.384,1331.202,1331.892,399028.0
2018-07-24,1340.864,1342.589,1332.237,1335.343,509694.0
2018-07-25,1340.173,1340.173,1311.879,1312.224,544927.0
2018-07-26,1322.231,1324.646,1308.774,1322.921,405511.0
2018-07-27,1325.336,1333.617,1302.563,1309.119,809195.0
2018-07-28,1325.336,1333.617,1302.563,1309.119,809195.0
2018-07-29,1325.336,1333.617,1302.563,1309.119,809195.0
2018-07-30,1302.563,1324.301,1301.183,1313.605,526982.0
2018-07-31,1313.95,1373.298,1311.879,1367.087,1075226.0
2018-08-01,1364.327,1364.327,1342.934,1357.426,556992.0
2018-08-02,1352.25,1356.736,1338.793,1343.624,568069.0
2018-08-03,1354.666,1361.567,1343.279,1356.736,281469.0
2018-08-04,1354.666,1361.567,1343.279,1356.736,281469.0
2018-08-05,1354.666,1361.567,1343.279,1356.736,281469.0
2018-08-06,1375.368,1375.368,1352.94,1362.257,248549.0
2018-08-07,1363.637,1368.813,1347.419,1348.8,681616.0
2018-08-08,1348.455,1376.059,1346.729,1375.714,463850.0
2018-08-09,1370.193,1380.199,1360.876,1378.819,305039.0
2018-08-10,1377.439,1382.269,1369.158,1371.228,344524.0
2018-08-11,1377.439,1382.269,1369.158,1371.228,344524.0
2018-08-12,1377.439,1382.269,1369.158,1371.228,344524.0
2018-08-13,1361.912,1396.762,1361.912,1393.311,582347.0
2018-08-14,1397.452,1405.043,1373.643,1378.819,700805.0
2018-08-15,1404.353,1456.11,1371.228,1422.985,2166808.0
2018-08-16,1411.944,1419.535,1388.48,1414.704,1523168.0
2018-08-17,1418.155,1420.225,1398.832,1405.733,693337.0
2018-08-18,1418.155,1420.225,1398.832,1405.733,693337.0
2018-08-19,1418.155,1420.225,1398.832,1405.733,693337.0
2018-08-20,1405.043,1412.634,1389.17,1403.663,766437.0
2018-08-21,1394.001,1420.225,1394.001,1419.535,430358.0
2018-08-22,1421.605,1447.139,1398.142,1440.238,762161.0
2018-08-23,1443.688,1445.759,1431.267,1434.717,366337.0
2018-08-24,1428.506,1436.097,1424.366,1434.027,589933.0
2018-08-25,1428.506,1436.097,1424.366,1434.027,589933.0
2018-08-26,1428.506,1436.097,1424.366,1434.027,589933.0
2018-08-27,1428.506,1436.097,1424.366,1434.027,589933.0
2018-08-28,1447.139,1451.97,1433.337,1440.928,629494.0
2018-08-29,1442.308,1448.519,1427.126,1434.717,730824.0
2018-08-30,1440.928,1446.449,1427.126,1441.618,504573.0
2018-08-31,1436.097,1445.759,1430.576,1435.407,915094.0
2018-09-01,1436.097,1445.759,1430.576,1435.407,915094.0
2018-09-02,1436.097,1445.759,1430.576,1435.407,915094.0
2018-09-03,1440.928,1467.152,1440.928,1461.631,961402.0
2018-09-04,1468.532,1475.433,1437.477,1446.449,745649.0
2018-09-05,1444.378,1457.49,1440.238,1445.759,795419.0
2018-09-06,1451.443,1452.153,1437.944,1440.786,551116.0
2018-09-07,1447.18,1448.601,1430.84,1435.813,504650.0
2018-09-08,1447.18,1448.601,1430.84,1435.813,504650.0
2018-09-09,1447.18,1448.601,1430.84,1435.813,504650.0
2018-09-10,1442.917,1452.153,1430.129,1431.55,689804.0
2018-09-11,1428.708,1434.392,1423.735,1431.55,597776.0
2018-09-12,1439.365,1439.365,1428.708,1432.971,579576.0
2018-09-13,1427.998,1435.102,1423.025,1430.84,377392.0
2018-09-14,1428.708,1436.523,1428.708,1434.392,511126.0
2018-09-15,1428.708,1436.523,1428.708,1434.392,511126.0
2018-09-16,1428.708,1436.523,1428.708,1434.392,511126.0
2018-09-17,1428.708,1445.759,1427.998,1445.759,550494.0
2018-09-18,1443.628,1460.679,1442.917,1453.574,516136.0
2018-09-19,1450.022,1456.416,1425.156,1430.84,850331.0
2018-09-20,1423.735,1439.365,1417.697,1437.944,1009231.0
2018-09-21,1430.84,1454.995,1430.84,1454.995,1154011.0
2018-09-22,1430.84,1454.995,1430.84,1454.995,1154011.0
2018-09-23,1430.84,1454.995,1430.84,1454.995,1154011.0
2018-09-24,1449.311,1463.52,1447.891,1451.443,419674.0
2018-09-25,1449.311,1471.335,1449.311,1471.335,807279.0
2018-09-26,1474.177,1484.834,1464.941,1484.834,598620.0
2018-09-27,1472.756,1494.78,1472.756,1493.359,408815.0
2018-09-28,1480.571,1486.965,1450.732,1477.729,920681.0
2018-09-29,1480.571,1486.965,1450.732,1477.729,920681.0
2018-09-30,1480.571,1486.965,1450.732,1477.729,920681.0
2018-10-01,1469.914,1490.517,1461.389,1461.389,1484166.0
2018-10-02,1459.968,1459.968,1437.944,1445.759,1180939.0
2018-10-03,1454.285,1461.389,1446.47,1454.995,2144638.0
2018-10-04,1455.705,1463.52,1447.18,1450.022,488163.0
2018-10-05,1449.311,1455.705,1437.234,1437.944,1115270.0
2018-10-06,1449.311,1455.705,1437.234,1437.944,1115270.0
2018-10-07,1449.311,1455.705,1437.234,1437.944,1115270.0
2018-10-08,1442.917,1444.338,1431.55,1431.55,436632.0
2018-10-09,1438.655,1452.864,1432.261,1438.655,724251.0
2018-10-10,1437.944,1442.207,1423.025,1423.025,483109.0
2018-10-11,1411.303,1411.303,1370.097,1372.938,828039.0
2018-10-12,1378.977,1393.541,1375.07,1383.95,763231.0
2018-10-13,1378.977,1393.541,1375.07,1383.95,763231.0
2018-10-14,1378.977,1393.541,1375.07,1383.95,763231.0
2018-10-15,1385.371,1392.831,1378.622,1390.7,516292.0
2018-10-16,1420.894,1421.604,1395.317,1409.171,901705.0
2018-10-17,1409.171,1421.604,1403.132,1416.631,566438.0
2018-10-18,1420.538,1436.523,1413.434,1423.735,464413.0
2018-10-19,1430.129,1432.971,1417.697,1423.025,494810.0
2018-10-20,1430.129,1432.971,1417.697,1423.025,494810.0
2018-10-21,1430.129,1432.971,1417.697,1423.025,494810.0
2018-10-22,1429.419,1433.682,1420.538,1422.314,436147.0
2018-10-23,1413.079,1416.276,1386.792,1396.383,609053.0
2018-10-24,1405.264,1430.129,1397.449,1404.908,515382.0
2018-10-25,1406.329,1406.685,1364.058,1381.819,988622.0
2018-10-26,1377.201,1380.043,1350.559,1374.714,722223.0
2018-10-27,1377.201,1380.043,1350.559,1374.714,722223.0
2018-10-28,1377.201,1380.043,1350.559,1374.714,722223.0
2018-10-29,1374.359,1409.171,1374.359,1398.159,676253.0
2018-10-30,1403.843,1408.105,1388.923,1403.843,373488.0
2018-10-31,1410.237,1437.234,1404.198,1430.129,1027582.0
2018-11-01,1412.368,1443.628,1406.329,1423.025,901824.0
2018-11-02,1436.523,1437.234,1410.947,1418.407,459533.0
2018-11-03,1436.523,1437.234,1410.947,1418.407,459533.0
2018-11-04,1436.523,1437.234,1410.947,1418.407,459533.0
2018-11-05,1408.105,1418.052,1397.804,1406.685,408523.0
2018-11-06,1407.04,1413.789,1394.252,1403.132,470228.0
2018-11-07,1411.303,1418.762,1401.001,1411.303,396331.0
2018-11-08,1423.735,1441.496,1415.92,1441.496,376122.0
2018-11-09,1441.496,1461.389,1441.496,1459.258,404232.0
2018-11-10,1441.496,1461.389,1441.496,1459.258,404232.0
2018-11-11,1441.496,1461.389,1441.496,1459.258,404232.0
2018-11-12,1473.467,1473.467,1436.523,1449.311,417786.0
2018-11-13,1453.574,1463.52,1427.998,1462.81,730215.0
2018-11-14,1462.81,1477.729,1447.891,1459.258,487076.0
2018-11-15,1460.679,1472.756,1403.488,1413.434,1075360.0
2018-11-16,1419.828,1424.446,1387.858,1407.04,864818.0
2018-11-17,1419.828,1424.446,1387.858,1407.04,864818.0
2018-11-18,1419.828,1424.446,1387.858,1407.04,864818.0
2018-11-19,1410.592,1427.288,1401.356,1413.434,455292.0
2018-11-20,1405.619,1411.658,1394.252,1404.198,612361.0
2018-11-21,1412.723,1427.998,1400.291,1423.025,596238.0
2018-11-22,1421.604,1431.55,1402.777,1403.488,445978.0
2018-11-23,1407.395,1429.419,1404.908,1429.419,311832.0
2018-11-24,1407.395,1429.419,1404.908,1429.419,311832.0
2018-11-25,1407.395,1429.419,1404.908,1429.419,311832.0
2018-11-26,1441.496,1452.864,1434.392,1445.759,407730.0
2018-11-27,1444.338,1473.467,1444.338,1459.968,710012.0
2018-11-28,1468.493,1489.096,1464.231,1485.544,993884.0
2018-11-29,1497.622,1514.673,1494.78,1496.201,848977.0
2018-11-30,1496.911,1496.911,1474.177,1480.571,1885430.0
2018-12-01,1496.911,1496.911,1474.177,1480.571,1885430.0
2018-12-02,1496.911,1496.911,1474.177,1480.571,1885430.0
2018-12-03,1501.174,1508.989,1482.702,1495.49,471921.0
2018-12-04,1496.201,1513.962,1484.123,1496.911,605114.0
2018-12-05,1477.729,1496.911,1470.625,1477.019,517111.0
2018-12-06,1465.652,1466.362,1415.92,1416.986,880410.0
2018-12-07,1424.446,1445.759,1423.735,1425.867,675068.0
2018-12-08,1424.446,1445.759,1423.735,1425.867,675068.0
2018-12-09,1424.446,1445.759,1423.735,1425.867,675068.0
2018-12-10,1420.894,1433.682,1416.631,1417.697,588762.0
2018-12-11,1424.446,1432.261,1399.935,1417.697,483044.0
2018-12-12,1420.183,1442.917,1417.341,1419.117,557114.0
2018-12-13,1412.013,1418.762,1397.804,1398.514,535101.0
2018-12-14,1389.279,1414.144,1388.213,1407.04,586519.0
2018-12-15,1389.279,1414.144,1388.213,1407.04,586519.0
2018-12-16,1389.279,1414.144,1388.213,1407.04,586519.0
2018-12-17,1413.434,1413.789,1385.371,1392.12,405499.0
2018-12-18,1383.95,1401.356,1362.282,1391.055,307298.0
2018-12-19,1397.094,1397.449,1381.109,1392.476,566982.0
2018-12-20,1377.912,1405.264,1358.729,1403.488,538503.0
2018-12-21,1402.067,1409.882,1388.213,1404.553,1376280.0
2018-12-22,1402.067,1409.882,1388.213,1404.553,1376280.0
2018-12-23,1402.067,1409.882,1388.213,1404.553,1376280.0
2018-12-24,1387.147,1411.658,1387.147,1408.461,105047.0
2018-12-25,1387.147,1411.658,1387.147,1408.461,105047.0
2018-12-26,1387.147,1411.658,1387.147,1408.461,105047.0
2018-12-27,1416.631,1420.894,1396.383,1410.237,393454.0
2018-12-28,1421.604,1440.786,1412.368,1437.234,396296.0
2018-12-29,1421.604,1440.786,1412.368,1437.234,396296.0
2018-12-30,1421.604,1440.786,1412.368,1437.234,396296.0
2018-12-31,1442.207,1454.285,1437.944,1454.285,139916.0
2019-01-01,1442.207,1454.285,1437.944,1454.285,139916.0
2019-01-02,1438.655,1442.207,1420.894,1440.076,501927.0
2019-01-03,1427.998,1444.338,1420.894,1425.156,402974.0
2019-01-04,1437.944,1438.655,1420.894,1433.682,509714.0
2019-01-05,1437.944,1438.655,1420.894,1433.682,509714.0
2019-01-06,1437.944,1438.655,1420.894,1433.682,509714.0
2019-01-07,1430.84,1440.786,1399.935,1406.329,601400.0
2019-01-08,1407.395,1438.655,1407.395,1435.102,763809.0
2019-01-09,1447.18,1473.467,1440.786,1447.891,614938.0
2019-01-10,1447.891,1452.864,1425.867,1447.18,395921.0
2019-01-11,1452.153,1458.547,1433.682,1438.655,504898.0
2019-01-12,1452.153,1458.547,1433.682,1438.655,504898.0
2019-01-13,1452.153,1458.547,1433.682,1438.655,504898.0
2019-01-14,1439.365,1451.443,1424.446,1440.786,375411.0
2019-01-15,1446.47,1472.046,1446.47,1466.362,571959.0
2019-01-16,1469.914,1473.467,1457.126,1472.046,597497.0
2019-01-17,1467.783,1472.756,1457.837,1464.941,345323.0
2019-01-18,1474.177,1498.332,1472.046,1491.938,375771.0
2019-01-19,1474.177,1498.332,1472.046,1491.938,375771.0
2019-01-20,1474.177,1498.332,1472.046,1491.938,375771.0
2019-01-21,1499.753,1509.699,1491.938,1499.043,207771.0
2019-01-22,1502.595,1513.962,1495.49,1504.016,391523.0
2019-01-23,1506.147,1515.383,1494.78,1496.911,310546.0
2019-01-24,1505.437,1513.252,1487.676,1509.699,462117.0
2019-01-25,1514.673,1516.804,1483.413,1484.834,393866.0
2019-01-26,1514.673,1516.804,1483.413,1484.834,393866.0
2019-01-27,1514.673,1516.804,1483.413,1484.834,393866.0
2019-01-28,1481.282,1487.676,1462.099,1467.073,355268.0
2019-01-29,1467.073,1493.359,1462.81,1486.255,373547.0
2019-01-30,1494.07,1510.41,1477.729,1493.359,412055.0
2019-01-31,1485.544,1502.595,1469.204,1471.335,618577.0
2019-02-01,1469.204,1505.437,1469.204,1501.884,279588.0
2019-02-02,1469.204,1505.437,1469.204,1501.884,279588.0
2019-02-03,1469.204,1505.437,1469.204,1501.884,279588.0
2019-02-04,1508.278,1523.908,1501.174,1515.383,392386.0
2019-02-05,1513.252,1535.986,1509.699,1531.013,542926.0
2019-02-06,1538.117,1538.117,1511.831,1524.619,450330.0
2019-02-07,1521.777,1530.302,1518.225,1519.646,450612.0
2019-02-08,1526.04,1533.144,1520.356,1520.356,338074.0
2019-02-09,1526.04,1533.144,1520.356,1520.356,338074.0
2019-02-10,1526.04,1533.144,1520.356,1520.356,338074.0
2019-02-11,1527.461,1538.117,1490.517,1512.541,750358.0
2019-02-12,1522.487,1522.487,1506.858,1513.252,474874.0
2019-02-13,1523.198,1543.09,1518.935,1543.09,382517.0
2019-02-14,1535.275,1555.168,1522.487,1525.329,364119.0
2019-02-15,1518.935,1532.434,1516.093,1523.198,684200.0
2019-02-16,1518.935,1532.434,1516.093,1523.198,684200.0
2019-02-17,1518.935,1532.434,1516.093,1523.198,684200.0
2019-02-18,1516.804,1533.144,1513.962,1513.962,283774.0
2019-02-19,1513.252,1529.592,1513.252,1529.592,374127.0
2019-02-20,1526.04,1554.458,1523.198,1551.616,589675.0
2019-02-21,1555.878,1562.272,1542.38,1542.38,418655.0
2019-02-22,1552.326,1556.589,1545.222,1552.326,545131.0
2019-02-23,1552.326,1556.589,1545.222,1552.326,545131.0
2019-02-24,1552.326,1556.589,1545.222,1552.326,545131.0
2019-02-25,1546.643,1555.168,1545.222,1553.747,480700.0
2019-02-26,1553.037,1563.693,1538.117,1550.195,308784.0
2019-02-27,1553.747,1560.141,1537.407,1540.959,546226.0
2019-02-28,1540.959,1557.299,1534.565,1550.195,753495.0
2019-03-01,1564.404,1566.535,1552.326,1564.404,442201.0
2019-03-02,1564.404,1566.535,1552.326,1564.404,442201.0
2019-03-03,1564.404,1566.535,1552.326,1564.404,442201.0
2019-03-04,1570.798,1582.165,1555.168,1558.01,435538.0
2019-03-05,1564.404,1570.798,1549.484,1557.299,405287.0
2019-03-06,1555.878,1567.246,1552.326,1556.589,429574.0
2019-03-07,1490.517,1523.908,1457.837,1483.413,1080578.0
2019-03-08,1478.44,1522.487,1477.019,1520.356,765362.0
2019-03-09,1478.44,1522.487,1477.019,1520.356,765362.0
2019-03-10,1478.44,1522.487,1477.019,1520.356,765362.0
2019-03-11,1529.592,1529.592,1484.834,1491.938,889819.0
2019-03-12,1494.78,1515.383,1480.571,1515.383,846627.0
2019-03-13,1511.12,1523.908,1511.12,1521.777,523808.0
2019-03-14,1520.356,1544.511,1518.225,1538.828,585510.0
2019-03-15,1552.326,1555.878,1533.855,1553.747,1131131.0
2019-03-16,1552.326,1555.878,1533.855,1553.747,1131131.0
2019-03-17,1552.326,1555.878,1533.855,1553.747,1131131.0
