,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity
2020-07-07,174.469,175.812,172.414,173.995,8185962.0
2020-07-08,171.94,174.232,170.913,172.019,8271204.0
2020-07-09,174.232,174.864,167.515,168.068,9051120.0
2020-07-10,166.409,174.153,165.619,174.153,7319939.0
2020-07-11,166.409,174.153,165.619,174.153,7319939.0
2020-07-12,166.409,174.153,165.619,174.153,7319939.0
2020-07-13,179.052,179.131,174.232,175.417,9353920.0
2020-07-14,173.52,178.103,171.861,177.787,13360665.0
2020-07-15,178.578,181.659,176.207,179.684,11008583.0
2020-07-16,178.261,180.0,176.049,180.0,8009897.0
2020-07-17,180.237,181.106,176.444,179.684,8597963.0
2020-07-18,180.237,181.106,176.444,179.684,8597963.0
2020-07-19,180.237,181.106,176.444,179.684,8597963.0
2020-07-20,178.736,181.027,177.076,178.182,6640213.0
2020-07-21,180.079,181.027,176.997,178.578,9224431.0
2020-07-22,178.736,180.0,177.392,179.605,6403350.0
2020-07-23,181.185,181.738,176.839,177.155,6007741.0
2020-07-24,174.706,176.207,171.071,171.229,10243021.0
2020-07-25,174.706,176.207,171.071,171.229,10243021.0
2020-07-26,174.706,176.207,171.071,171.229,10243021.0
2020-07-27,171.545,174.311,170.676,173.837,7644560.0
2020-07-28,175.338,178.578,174.706,177.076,8402920.0
2020-07-29,178.499,178.894,176.602,177.708,7801149.0
2020-07-30,178.182,178.182,162.616,166.883,17198827.0
2020-07-31,168.7,171.703,166.409,169.096,15892022.0
2020-08-01,168.7,171.703,166.409,169.096,15892022.0
2020-08-02,168.7,171.703,166.409,169.096,15892022.0
2020-08-03,169.333,174.943,164.987,174.074,11006647.0
2020-08-04,175.338,177.866,173.679,173.916,12590853.0
2020-08-05,170.36,176.207,167.752,176.207,17777586.0
2020-08-06,174.311,180.158,171.308,177.55,16157947.0
2020-08-07,179.368,180.553,176.681,179.526,8460058.0
2020-08-08,179.368,180.553,176.681,179.526,8460058.0
2020-08-09,179.368,180.553,176.681,179.526,8460058.0
2020-08-10,181.58,184.978,180.158,184.109,15702570.0
2020-08-11,185.294,188.692,184.346,188.376,10576285.0
2020-08-12,188.692,191.299,186.874,187.19,14637945.0
2020-08-13,184.874,188.183,183.825,184.39,9822629.0
2020-08-14,184.229,184.874,179.064,182.453,9683197.0
2020-08-15,184.229,184.874,179.064,182.453,9683197.0
2020-08-16,184.229,184.874,179.064,182.453,9683197.0
2020-08-17,181.485,184.552,179.548,181.727,7086152.0
2020-08-18,180.436,184.067,179.145,181.969,7057165.0
2020-08-19,181.404,183.987,179.548,183.18,11333428.0
2020-08-20,179.952,181.001,178.58,179.79,8640311.0
2020-08-21,180.678,181.566,177.854,180.597,8337539.0
2020-08-22,180.678,181.566,177.854,180.597,8337539.0
2020-08-23,180.678,181.566,177.854,180.597,8337539.0
2020-08-24,181.808,183.018,179.629,180.597,6069075.0
2020-08-25,181.808,184.148,176.321,177.612,9848275.0
2020-08-26,178.015,179.629,175.352,179.468,9316378.0
2020-08-27,179.145,179.226,175.11,176.724,9616939.0
2020-08-28,176.724,177.37,174.222,175.352,12577171.0
2020-08-29,176.724,177.37,174.222,175.352,12577171.0
2020-08-30,176.724,177.37,174.222,175.352,12577171.0
2020-08-31,176.724,177.37,174.222,175.352,12577171.0
2020-09-01,174.222,174.787,166.637,167.444,17088769.0
2020-09-02,168.654,170.026,165.991,167.121,11873375.0
2020-09-03,168.977,171.802,164.62,165.265,7993854.0
2020-09-04,164.216,167.283,163.006,164.862,7989523.0
2020-09-05,164.216,167.283,163.006,164.862,7989523.0
2020-09-06,164.216,167.283,163.006,164.862,7989523.0
2020-09-07,166.314,167.847,165.507,166.314,4819871.0
2020-09-08,168.816,168.816,162.199,163.893,11897453.0
2020-09-09,163.006,164.135,159.334,160.06,22203492.0
2020-09-10,159.374,161.351,158.204,160.585,10192775.0
2020-09-11,159.899,160.262,157.276,158.446,13699317.0
2020-09-12,159.899,160.262,157.276,158.446,13699317.0
2020-09-13,159.899,160.262,157.276,158.446,13699317.0
2020-09-14,160.181,160.262,157.196,158.083,8543802.0
2020-09-15,157.478,160.504,157.115,159.818,12584011.0
2020-09-16,159.415,159.738,157.034,159.738,12718944.0
2020-09-17,157.276,158.245,156.348,157.357,9203287.0
2020-09-18,157.438,157.559,153.847,155.38,26717724.0
2020-09-19,157.438,157.559,153.847,155.38,26717724.0
2020-09-20,157.438,157.559,153.847,155.38,26717724.0
2020-09-21,153.968,154.17,146.06,146.06,17983950.0
2020-09-22,146.907,146.907,143.195,143.76,17539744.0
2020-09-23,145.656,148.238,144.325,145.454,16305600.0
2020-09-24,143.276,146.584,142.63,143.639,18999999.0
2020-09-25,145.132,146.14,142.307,143.639,14898702.0
2020-09-26,145.132,146.14,142.307,143.639,14898702.0
2020-09-27,145.132,146.14,142.307,143.639,14898702.0
2020-09-28,145.817,153.201,145.454,152.475,21337807.0
2020-09-29,152.112,152.112,148.48,149.408,14423449.0
2020-09-30,148.965,153.403,148.844,151.991,23084666.0
2020-10-01,154.452,157.478,151.829,154.775,19077443.0
2020-10-02,152.999,158.003,152.999,158.003,18230886.0
2020-10-03,152.999,158.003,152.999,158.003,18230886.0
2020-10-04,152.999,158.003,152.999,158.003,18230886.0
2020-10-05,160.787,161.029,157.478,158.931,21314037.0
2020-10-06,158.81,161.553,156.913,161.553,11726723.0
2020-10-07,160.504,162.199,159.536,160.504,10875641.0
2020-10-08,160.827,162.844,160.423,160.988,11387920.0
2020-10-09,160.948,161.715,159.294,160.06,8584121.0
2020-10-10,160.948,161.715,159.294,160.06,8584121.0
2020-10-11,160.948,161.715,159.294,160.06,8584121.0
2020-10-12,160.464,163.086,160.06,160.787,6222887.0
2020-10-13,161.311,161.311,154.734,155.057,13922148.0
2020-10-14,155.219,157.236,153.968,155.945,16346857.0
2020-10-15,153.645,154.694,150.457,151.305,12496051.0
2020-10-16,152.838,154.25,151.628,153.605,14675833.0
2020-10-17,152.838,154.25,151.628,153.605,14675833.0
2020-10-18,152.838,154.25,151.628,153.605,14675833.0
2020-10-19,154.21,156.429,152.798,154.089,7654945.0
2020-10-20,153.322,155.098,152.112,154.291,9814227.0
2020-10-21,155.34,155.34,151.991,153.161,13126909.0
2020-10-22,154.371,157.236,151.87,155.985,13235493.0
2020-10-23,156.106,159.697,155.299,159.294,13466947.0
2020-10-24,156.106,159.697,155.299,159.294,13466947.0
2020-10-25,156.106,159.697,155.299,159.294,13466947.0
2020-10-26,157.276,161.634,156.752,157.841,10544185.0
2020-10-27,157.478,157.478,149.651,149.812,13515126.0
2020-10-28,146.624,147.391,142.993,147.149,25422008.0
2020-10-29,146.503,149.731,145.132,148.44,12471416.0
2020-10-30,147.27,149.731,146.786,149.126,15890069.0
2020-10-31,147.27,149.731,146.786,149.126,15890069.0
2020-11-01,147.27,149.731,146.786,149.126,15890069.0
2020-11-02,149.772,149.812,146.947,148.077,12223718.0
2020-11-03,149.328,155.34,148.561,154.412,13280520.0
2020-11-04,150.215,155.783,149.247,155.501,13197925.0
2020-11-05,157.317,158.003,154.412,156.954,13960168.0
2020-11-06,158.164,161.795,156.631,157.155,10778891.0
2020-11-07,158.164,161.795,156.631,157.155,10778891.0
2020-11-08,158.164,161.795,156.631,157.155,10778891.0
2020-11-09,159.052,179.226,158.769,179.145,42375877.0
2020-11-10,179.71,188.506,178.822,187.457,37463311.0
2020-11-11,187.376,191.814,185.197,190.523,30533324.0
2020-11-12,184.713,188.021,182.373,186.892,23993904.0
2020-11-13,185.601,195.526,185.116,194.719,20466431.0
2020-11-14,185.601,195.526,185.116,194.719,20466431.0
2020-11-15,185.601,195.526,185.116,194.719,20466431.0
2020-11-16,196.656,200.933,194.719,200.207,22482815.0
2020-11-17,199.238,202.224,197.947,202.224,30680404.0
2020-11-18,201.82,209.002,199.884,208.76,21207860.0
2020-11-19,205.452,208.195,204.161,208.195,18589599.0
2020-11-20,207.388,209.648,205.532,209.648,13218930.0
2020-11-21,207.388,209.648,205.532,209.648,13218930.0
2020-11-22,207.388,209.648,205.532,209.648,13218930.0
2020-11-23,210.536,214.328,209.083,209.89,19151896.0
2020-11-24,211.423,219.735,210.455,219.412,20001092.0
2020-11-25,220.3,220.542,209.002,211.343,17237547.0
2020-11-26,211.988,212.392,205.855,210.213,10354218.0
2020-11-27,208.437,209.406,204.161,206.824,26953728.0
2020-11-28,208.437,209.406,204.161,206.824,26953728.0
2020-11-29,208.437,209.406,204.161,206.824,26953728.0
2020-11-30,206.178,208.195,203.596,203.919,22048338.0
2020-12-01,203.999,216.265,202.95,214.49,14158698.0
2020-12-02,212.15,213.521,206.42,213.36,19036549.0
2020-12-03,211.02,214.732,210.858,212.714,10244834.0
2020-12-04,210.858,213.36,210.697,211.1,25418269.0
2020-12-05,210.858,213.36,210.697,211.1,25418269.0
2020-12-06,210.858,213.36,210.697,211.1,25418269.0
2020-12-07,211.585,211.585,201.417,205.694,19018548.0
2020-12-08,204.403,207.227,202.869,205.048,11390853.0
2020-12-09,206.339,208.76,204.968,206.178,14681863.0
2020-12-10,205.532,206.097,196.252,201.013,19115850.0
2020-12-11,201.74,202.466,193.267,197.14,16146845.0
2020-12-12,201.74,202.466,193.267,197.14,16146845.0
2020-12-13,201.74,202.466,193.267,197.14,16146845.0
2020-12-14,201.659,207.146,200.691,200.852,13447136.0
2020-12-15,201.417,205.532,200.287,204.806,11152506.0
2020-12-16,205.936,211.1,205.694,210.132,14832377.0
2020-12-17,211.423,214.006,208.195,208.76,11206576.0
2020-12-18,207.55,210.616,205.371,206.581,18716595.0
2020-12-19,207.55,210.616,205.371,206.581,18716595.0
2020-12-20,207.55,210.616,205.371,206.581,18716595.0
2020-12-21,198.996,200.045,191.976,196.495,17180735.0
2020-12-22,197.463,202.869,197.463,201.256,8510586.0
2020-12-23,201.74,210.697,201.336,209.648,9333816.0
2020-12-24,211.262,216.749,211.181,214.974,6531402.0
2020-12-25,211.262,216.749,211.181,214.974,6531402.0
2020-12-26,211.262,216.749,211.181,214.974,6531402.0
2020-12-27,211.262,216.749,211.181,214.974,6531402.0
2020-12-28,211.262,216.749,211.181,214.974,6531402.0
2020-12-29,218.282,220.3,214.49,214.49,13886481.0
2020-12-30,214.732,218.928,214.49,216.991,9946172.0
2020-12-31,213.118,216.265,212.795,214.812,4307712.0
2021-01-01,213.118,216.265,212.795,214.812,4307712.0
2021-01-02,213.118,216.265,212.795,214.812,4307712.0
2021-01-03,213.118,216.265,212.795,214.812,4307712.0
2021-01-04,218.928,220.138,210.213,210.374,13864584.0
2021-01-05,207.711,213.925,206.339,208.437,15497573.0
2021-01-06,212.311,222.721,210.616,220.945,18603719.0
2021-01-07,223.689,223.77,219.009,221.914,13299770.0
2021-01-08,223.608,225.061,220.3,223.528,12772940.0
2021-01-09,223.608,225.061,220.3,223.528,12772940.0
2021-01-10,223.608,225.061,220.3,223.528,12772940.0
2021-01-11,222.398,224.98,220.058,222.236,9204110.0
2021-01-12,223.205,223.77,220.058,222.156,6557502.0
2021-01-13,222.317,223.528,220.623,221.914,7238579.0
2021-01-14,223.043,227.159,223.043,225.949,11053492.0
2021-01-15,223.931,226.191,218.202,220.3,10641388.0
2021-01-16,223.931,226.191,218.202,220.3,10641388.0
2021-01-17,223.931,226.191,218.202,220.3,10641388.0
2021-01-18,219.412,221.43,218.444,220.058,5021558.0
2021-01-19,220.945,221.349,214.57,216.184,10179876.0
2021-01-20,215.216,217.314,213.844,215.7,10694203.0
2021-01-21,215.619,221.187,215.619,216.991,8357090.0
2021-01-22,216.911,217.153,211.423,213.925,6951247.0
2021-01-23,216.911,217.153,211.423,213.925,6951247.0
2021-01-24,216.911,217.153,211.423,213.925,6951247.0
2021-01-25,214.651,215.7,205.775,206.743,10728738.0
2021-01-26,207.711,209.809,206.581,208.034,14885114.0
2021-01-27,205.129,206.985,201.013,201.74,14368933.0
2021-01-28,199.238,203.112,196.252,202.627,12138025.0
2021-01-29,198.673,202.466,196.737,196.898,12705784.0
2021-01-30,198.673,202.466,196.737,196.898,12705784.0
2021-01-31,198.673,202.466,196.737,196.898,12705784.0
2021-02-01,198.593,201.256,196.817,199.319,7671508.0
2021-02-02,200.126,204.483,199.238,203.838,9669886.0
2021-02-03,207.469,209.164,203.112,203.354,8439025.0
2021-02-04,204.322,208.922,202.224,207.227,9441126.0
2021-02-05,206.097,210.132,205.694,208.599,11940376.0
2021-02-06,206.097,210.132,205.694,208.599,11940376.0
2021-02-07,206.097,210.132,205.694,208.599,11940376.0
2021-02-08,210.455,211.262,208.115,210.858,9057416.0
2021-02-09,209.971,211.02,208.518,208.518,6563441.0
2021-02-10,208.922,211.665,206.824,208.922,15043410.0
2021-02-11,208.115,210.132,206.662,209.567,6627461.0
2021-02-12,209.002,210.294,206.581,209.729,13583582.0
2021-02-13,209.002,210.294,206.581,209.729,13583582.0
2021-02-14,209.002,210.294,206.581,209.729,13583582.0
2021-02-15,212.311,220.38,212.311,219.251,10009009.0
2021-02-16,219.251,221.43,215.781,220.219,7106987.0
2021-02-17,220.219,221.43,213.925,214.974,10169586.0
2021-02-18,215.135,215.942,210.294,210.697,6674962.0
2021-02-19,212.069,215.297,210.616,213.521,16706538.0
2021-02-20,212.069,215.297,210.616,213.521,16706538.0
2021-02-21,212.069,215.297,210.616,213.521,16706538.0
2021-02-22,212.15,215.781,209.89,214.409,8994057.0
2021-02-23,215.862,218.282,214.248,216.426,8366347.0
2021-02-24,215.862,222.236,215.377,221.349,12163483.0
2021-02-25,221.914,221.914,217.475,217.637,10023986.0
2021-02-26,212.553,215.216,208.195,209.244,16804342.0
2021-02-27,212.553,215.216,208.195,209.244,16804342.0
2021-02-28,212.553,215.216,208.195,209.244,16804342.0
2021-03-01,211.423,218.444,210.697,217.879,10273630.0
2021-03-02,216.991,221.187,216.991,219.17,8425406.0
2021-03-03,220.945,228.047,220.945,228.047,14250769.0
2021-03-04,225.142,228.047,223.689,227.159,14548063.0
2021-03-05,224.012,231.678,222.236,225.061,15174389.0
2021-03-06,224.012,231.678,222.236,225.061,15174389.0
2021-03-07,224.012,231.678,222.236,225.061,15174389.0
2021-03-08,227.562,229.257,224.254,228.773,13691836.0
2021-03-09,228.934,230.71,224.335,227.562,9414540.0
2021-03-10,224.415,229.58,221.914,227.24,9688260.0
2021-03-11,226.029,231.355,225.464,231.355,12982818.0
2021-03-12,229.822,236.842,229.822,235.067,11907665.0
2021-03-13,229.822,236.842,229.822,235.067,11907665.0
2021-03-14,229.822,236.842,229.822,235.067,11907665.0
2021-03-15,235.067,236.681,230.387,231.597,9945213.0
2021-03-16,233.211,235.067,231.597,235.067,10947048.0
2021-03-17,234.099,234.744,226.836,226.836,15062044.0
2021-03-18,227.562,233.211,225.545,231.597,17276902.0
2021-03-19,229.418,230.225,224.012,224.254,30934204.0
2021-03-20,229.418,230.225,224.012,224.254,30934204.0
2021-03-21,229.418,230.225,224.012,224.254,30934204.0
2021-03-22,223.124,223.931,218.202,219.574,12562130.0
2021-03-23,218.363,220.784,217.072,220.38,9581255.0
2021-03-24,217.718,221.268,216.83,219.977,9355556.0
2021-03-25,217.879,222.721,217.475,222.317,13129823.0
2021-03-26,224.093,227.562,222.64,223.931,9837291.0
2021-03-27,224.093,227.562,222.64,223.931,9837291.0
2021-03-28,224.093,227.562,222.64,223.931,9837291.0
2021-03-29,223.608,225.949,222.559,222.559,8148118.0
2021-03-30,225.626,230.548,225.142,230.467,10820035.0
2021-03-31,229.661,230.064,225.222,225.222,15944069.0
2021-04-01,225.545,229.983,225.384,228.773,7933333.0
2021-04-02,225.545,229.983,225.384,228.773,7933333.0
2021-04-03,225.545,229.983,225.384,228.773,7933333.0
2021-04-04,225.545,229.983,225.384,228.773,7933333.0
2021-04-05,225.545,229.983,225.384,228.773,7933333.0
2021-04-06,230.225,235.793,229.903,233.373,16438456.0
2021-04-07,233.373,240.635,232.566,238.618,21678611.0
2021-04-08,239.344,241.119,236.52,236.842,14210506.0
2021-04-09,238.053,240.877,237.004,239.183,12123123.0
2021-04-10,238.053,240.877,237.004,239.183,12123123.0
2021-04-11,238.053,240.877,237.004,239.183,12123123.0
2021-04-12,238.618,241.2,237.246,239.021,12630387.0
2021-04-13,238.779,241.442,237.085,237.085,11179264.0
2021-04-14,237.246,237.246,233.776,234.583,13186646.0
2021-04-15,236.135,236.641,232.423,232.929,14845032.0
2021-04-16,234.195,237.148,233.351,235.376,11698218.0
2021-04-17,234.195,237.148,233.351,235.376,11698218.0
2021-04-18,234.195,237.148,233.351,235.376,11698218.0
2021-04-19,235.038,236.22,232.676,233.773,7553808.0
2021-04-20,234.279,234.279,226.94,227.277,10511562.0
2021-04-21,228.627,231.242,226.433,228.711,11865973.0
2021-04-22,230.314,230.314,226.94,229.302,9902618.0
2021-04-23,227.952,229.892,226.433,229.892,7600159.0
2021-04-24,227.952,229.892,226.433,229.892,7600159.0
2021-04-25,227.952,229.892,226.433,229.892,7600159.0
2021-04-26,229.977,232.001,228.205,231.748,5163270.0
2021-04-27,235.038,235.038,228.289,229.555,11008705.0
2021-04-28,230.483,234.11,230.314,231.411,11060086.0
2021-04-29,233.182,233.267,228.627,229.47,7981166.0
2021-04-30,229.217,231.326,228.458,229.808,11816743.0
2021-05-01,229.217,231.326,228.458,229.808,11816743.0
2021-05-02,229.217,231.326,228.458,229.808,11816743.0
2021-05-03,229.217,231.326,228.458,229.808,11816743.0
2021-05-04,231.073,232.761,226.855,227.783,10216048.0
2021-05-05,228.796,231.664,228.374,230.905,9226331.0
2021-05-06,232.17,237.316,230.736,237.316,10925463.0
2021-05-07,239.425,241.619,237.654,240.269,10385863.0
2021-05-08,239.425,241.619,237.654,240.269,10385863.0
2021-05-09,239.425,241.619,237.654,240.269,10385863.0
2021-05-10,242.125,244.065,240.438,243.306,12130180.0
2021-05-11,239.594,240.607,235.798,236.473,14964043.0
2021-05-12,235.376,239.004,234.448,237.654,7095006.0
2021-05-13,234.279,235.798,228.121,234.532,10249568.0
2021-05-14,236.22,238.582,233.604,238.582,8749080.0
2021-05-15,236.22,238.582,233.604,238.582,8749080.0
2021-05-16,236.22,238.582,233.604,238.582,8749080.0
2021-05-17,239.425,240.353,235.966,236.388,5222784.0
2021-05-18,239.594,240.269,235.629,236.641,7306377.0
2021-05-19,234.195,235.545,230.398,233.773,7876396.0
2021-05-20,236.22,237.148,231.326,235.038,7137963.0
2021-05-21,234.954,237.485,233.436,236.304,8956683.0
2021-05-22,234.954,237.485,233.436,236.304,8956683.0
2021-05-23,234.954,237.485,233.436,236.304,8956683.0
2021-05-24,236.81,238.16,235.376,238.16,4158874.0
2021-05-25,238.75,239.257,234.954,235.966,5280153.0
2021-05-26,235.966,237.232,232.001,235.123,6932810.0
2021-05-27,234.279,240.438,233.689,238.75,12840797.0
2021-05-28,241.703,243.812,239.847,239.847,11033170.0
2021-05-29,241.703,243.812,239.847,239.847,11033170.0
2021-05-30,241.703,243.812,239.847,239.847,11033170.0
2021-05-31,241.703,243.812,239.847,239.847,11033170.0
2021-06-01,240.016,241.703,238.75,239.847,8164820.0
2021-06-02,240.269,241.619,239.341,239.932,5504152.0
2021-06-03,240.269,240.269,237.401,239.341,8077894.0
2021-06-04,238.413,238.919,234.701,235.46,6386374.0
2021-06-05,238.413,238.919,234.701,235.46,6386374.0
2021-06-06,238.413,238.919,234.701,235.46,6386374.0
2021-06-07,237.401,240.944,236.641,238.582,6504872.0
2021-06-08,238.076,239.847,235.798,237.485,6287365.0
2021-06-09,236.557,236.979,231.242,231.242,7550331.0
2021-06-10,232.845,233.52,230.23,230.736,6339174.0
2021-06-11,230.736,235.292,229.977,234.785,6692264.0
2021-06-12,230.736,235.292,229.977,234.785,6692264.0
2021-06-13,230.736,235.292,229.977,234.785,6692264.0
2021-06-14,236.473,238.076,233.604,233.604,4698321.0
2021-06-15,235.798,237.907,234.87,236.557,6094346.0
2021-06-16,237.738,239.594,234.87,237.232,9033344.0
2021-06-17,235.966,237.569,234.364,235.629,9523622.0
2021-06-18,234.364,235.376,227.699,228.458,17294214.0
2021-06-19,234.364,235.376,227.699,228.458,17294214.0
2021-06-20,234.364,235.376,227.699,228.458,17294214.0
2021-06-21,227.024,229.555,224.493,229.555,8184185.0
2021-06-22,230.061,230.23,226.518,227.361,8828818.0
2021-06-23,226.686,227.277,224.577,224.662,10389945.0
2021-06-24,224.999,225.252,221.625,222.131,17385579.0
2021-06-25,222.974,224.24,220.106,224.24,12323834.0
2021-06-26,222.974,224.24,220.106,224.24,12323834.0
2021-06-27,222.974,224.24,220.106,224.24,12323834.0
2021-06-28,223.481,224.071,219.769,219.937,7729634.0
2021-06-29,219.431,225.168,218.587,219.853,10171465.0
2021-06-30,220.022,221.203,216.225,217.322,12733463.0
2021-07-01,221.034,222.89,219.6,222.89,13426152.0
2021-07-02,223.312,225.674,220.359,220.612,15530049.0
2021-07-03,223.312,225.674,220.359,220.612,15530049.0
2021-07-04,223.312,225.674,220.359,220.612,15530049.0
2021-07-05,221.203,225.084,220.781,224.577,5923372.0
2021-07-06,223.902,224.577,219.347,220.612,10073137.0
2021-07-07,221.118,221.878,218.587,220.95,10498591.0
2021-07-08,218.672,219.178,214.96,216.9,14735739.0
2021-07-09,218.25,224.662,217.575,224.24,15430290.0
2021-07-10,218.25,224.662,217.575,224.24,15430290.0
2021-07-11,218.25,224.662,217.575,224.24,15430290.0
2021-07-12,223.227,228.121,221.54,226.18,10508592.0
2021-07-13,227.277,229.639,226.518,226.518,11684641.0
2021-07-14,224.577,225.927,223.059,224.071,10572963.0
2021-07-15,223.565,224.746,220.528,221.709,9115268.0
2021-07-16,223.227,224.409,218.925,220.612,9293915.0
2021-07-17,223.227,224.409,218.925,220.612,9293915.0
2021-07-18,223.227,224.409,218.925,220.612,9293915.0
2021-07-19,217.659,218.503,210.067,211.417,14939747.0
2021-07-20,214.201,216.9,211.079,214.707,16097423.0
2021-07-21,215.382,222.637,214.201,222.299,9541839.0
2021-07-22,223.143,225.59,220.95,221.625,5440354.0
2021-07-23,223.143,224.577,221.625,222.637,6664809.0
2021-07-24,223.143,224.577,221.625,222.637,6664809.0
2021-07-25,223.143,224.577,221.625,222.637,6664809.0
2021-07-26,221.287,225.252,219.515,224.156,4955584.0
2021-07-27,222.468,222.974,217.828,219.6,10260465.0
2021-07-28,219.178,223.227,219.009,221.203,7480911.0
2021-07-29,222.384,225.843,221.962,224.24,8311376.0
2021-07-30,222.637,224.577,220.528,220.528,10434136.0
2021-07-31,222.637,224.577,220.528,220.528,10434136.0
2021-08-01,222.637,224.577,220.528,220.528,10434136.0
2021-08-02,222.806,225.421,222.553,223.565,7665724.0
2021-08-03,223.902,224.83,220.275,222.553,11844355.0
2021-08-04,221.878,229.892,221.878,229.049,18336544.0
2021-08-05,229.386,230.398,226.265,229.049,13134648.0
2021-08-06,229.47,233.857,227.361,233.182,12082892.0
2021-08-07,229.47,233.857,227.361,233.182,12082892.0
2021-08-08,229.47,233.857,227.361,233.182,12082892.0
2021-08-09,233.267,234.532,232.001,233.351,8923752.0
2021-08-10,233.351,234.954,232.17,233.942,7496937.0
2021-08-11,235.545,236.894,233.942,235.966,9311877.0
2021-08-12,235.863,237.325,233.371,234.316,10528445.0
2021-08-13,234.832,237.325,233.714,235.52,5847210.0
2021-08-14,234.832,237.325,233.714,235.52,5847210.0
2021-08-15,234.832,237.325,233.714,235.52,5847210.0
2021-08-16,235.777,235.777,231.05,232.425,7366703.0
2021-08-17,231.222,232.339,228.471,230.362,6517181.0
2021-08-18,232.081,232.425,226.752,230.448,6732059.0
2021-08-19,227.955,228.127,224.689,225.205,8275188.0
2021-08-20,225.377,226.236,224.259,225.635,8599208.0
2021-08-21,225.377,226.236,224.259,225.635,8599208.0
2021-08-22,225.377,226.236,224.259,225.635,8599208.0
2021-08-23,227.784,229.159,227.784,228.299,4436338.0
2021-08-24,228.901,231.48,227.869,230.878,5651895.0
2021-08-25,230.534,234.23,230.448,233.886,6010978.0
2021-08-26,232.683,233.972,231.652,232.425,4867113.0
2021-08-27,231.823,233.371,229.932,232.081,5854989.0
2021-08-28,231.823,233.371,229.932,232.081,5854989.0
2021-08-29,231.823,233.371,229.932,232.081,5854989.0
2021-08-30,231.823,233.371,229.932,232.081,5854989.0
2021-08-31,232.855,233.371,228.299,232.253,10802416.0
2021-09-01,233.8,235.52,232.597,234.488,10401853.0
2021-09-02,234.574,237.84,234.23,237.754,7413721.0
2021-09-03,238.614,241.021,238.528,239.817,11069034.0
2021-09-04,238.614,241.021,238.528,239.817,11069034.0
2021-09-05,238.614,241.021,238.528,239.817,11069034.0
2021-09-06,241.193,244.717,241.021,243.599,14116290.0
2021-09-07,243.084,243.771,237.153,237.754,18618684.0
2021-09-08,236.637,239.559,234.144,237.582,7217785.0
2021-09-09,234.832,237.153,233.714,236.121,7777745.0
2021-09-10,237.497,239.302,235.52,235.949,6053179.0
2021-09-11,237.497,239.302,235.52,235.949,6053179.0
2021-09-12,237.497,239.302,235.52,235.949,6053179.0
2021-09-13,237.325,241.193,237.153,240.591,6845799.0
2021-09-14,240.161,241.365,238.012,238.872,7098871.0
2021-09-15,239.044,242.482,239.044,240.677,9816844.0
2021-09-16,241.88,244.029,241.708,243.943,10985266.0
2021-09-17,245.748,246.178,239.474,240.677,20275041.0
2021-09-18,245.748,246.178,239.474,240.677,20275041.0
2021-09-19,245.748,246.178,239.474,240.677,20275041.0
2021-09-20,237.067,237.067,230.792,231.05,15520339.0
2021-09-21,232.511,237.325,232.511,233.371,8277059.0
2021-09-22,235.949,241.966,235.949,241.193,9518088.0
2021-09-23,243.771,245.233,241.279,243.599,8476237.0
2021-09-24,242.912,242.912,239.044,239.559,8636959.0
2021-09-25,242.912,242.912,239.044,239.559,8636959.0
2021-09-26,242.912,242.912,239.044,239.559,8636959.0
2021-09-27,242.654,243.084,240.591,242.224,5972319.0
2021-09-28,243.084,243.428,238.872,239.559,15526042.0
2021-09-29,240.333,241.622,239.989,241.279,6763820.0
2021-09-30,242.74,243.771,240.677,241.622,11998572.0
2021-10-01,237.325,240.591,235.176,240.075,7032245.0
2021-10-02,237.325,240.591,235.176,240.075,7032245.0
2021-10-03,237.325,240.591,235.176,240.075,7032245.0
2021-10-04,239.216,243.256,238.614,239.388,5213429.0
2021-10-05,240.075,245.748,239.731,244.803,7968351.0
2021-10-06,243.513,243.513,238.528,241.794,9795356.0
2021-10-07,244.803,245.576,242.396,243.17,15519067.0
2021-10-08,243.342,244.287,242.31,243.342,7102133.0
2021-10-09,243.342,244.287,242.31,243.342,7102133.0
2021-10-10,243.342,244.287,242.31,243.342,7102133.0
2021-10-11,242.138,244.287,241.794,244.287,5109883.0
2021-10-12,241.451,242.654,239.817,242.31,8612072.0
2021-10-13,240.935,242.912,239.388,242.224,6436932.0
2021-10-14,243.342,244.889,241.622,241.966,11779690.0
2021-10-15,242.998,244.115,238.7,239.903,8605691.0
2021-10-16,242.998,244.115,238.7,239.903,8605691.0
2021-10-17,242.998,244.115,238.7,239.903,8605691.0
2021-10-18,239.388,240.935,235.777,237.497,10661019.0
2021-10-19,236.293,237.668,234.316,237.411,8433631.0
2021-10-20,236.723,236.723,234.23,236.207,7964644.0
2021-10-21,239.903,240.935,237.067,240.591,13470626.0
2021-10-22,241.193,245.404,239.388,242.31,10051804.0
2021-10-23,241.193,245.404,239.388,242.31,10051804.0
2021-10-24,241.193,245.404,239.388,242.31,10051804.0
2021-10-25,243.513,243.771,241.708,242.654,5491424.0
2021-10-26,242.74,248.241,241.279,248.241,12024991.0
2021-10-27,247.553,247.639,244.029,247.639,13055868.0
2021-10-28,246.866,249.358,246.264,248.929,7971923.0
2021-10-29,247.811,249.874,247.21,248.327,9357415.0
2021-10-30,247.811,249.874,247.21,248.327,9357415.0
