,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity
2020-11-15,1274.297,1276.054,1256.72,1262.872,9490924.0
2020-11-16,1259.533,1279.745,1256.193,1267.442,5573017.0
2020-11-17,1265.157,1275.879,1224.731,1232.816,13616806.0
2020-11-18,1221.567,1232.113,1198.63,1208.209,9468219.0
2020-11-19,1205.748,1234.222,1203.991,1225.961,6065192.0
2020-11-20,1221.391,1234.398,1215.064,1224.731,5954503.0
2020-11-21,1221.391,1234.398,1215.064,1224.731,5954503.0
2020-11-22,1221.391,1234.398,1215.064,1224.731,5954503.0
2020-11-23,1223.149,1224.731,1200.475,1200.475,5273134.0
2020-11-24,1204.87,1212.779,1193.269,1212.779,8677768.0
2020-11-25,1218.228,1227.368,1202.76,1211.549,6770602.0
2020-11-26,1217.173,1227.016,1214.537,1221.567,3590490.0
2020-11-27,1213.306,1222.798,1206.803,1215.943,12861169.0
2020-11-28,1213.306,1222.798,1206.803,1215.943,12861169.0
2020-11-29,1213.306,1222.798,1206.803,1215.943,12861169.0
2020-11-30,1216.822,1227.543,1203.991,1203.991,10159527.0
2020-12-01,1195.906,1225.61,1195.906,1213.658,6887737.0
2020-12-02,1215.064,1230.707,1209.967,1224.731,6304290.0
2020-12-03,1224.204,1229.125,1201.354,1208.209,6843299.0
2020-12-04,1213.131,1228.598,1210.494,1218.052,5934928.0
2020-12-05,1213.131,1228.598,1210.494,1218.052,5934928.0
2020-12-06,1213.131,1228.598,1210.494,1218.052,5934928.0
2020-12-07,1227.192,1246.702,1224.555,1228.422,5212406.0
2020-12-08,1222.27,1234.75,1212.603,1234.75,4924270.0
2020-12-09,1235.453,1243.186,1221.919,1229.301,5517057.0
2020-12-10,1241.956,1260.411,1230.356,1245.647,5230270.0
2020-12-11,1247.932,1255.666,1237.035,1241.956,5688228.0
2020-12-12,1247.932,1255.666,1237.035,1241.956,5688228.0
2020-12-13,1247.932,1255.666,1237.035,1241.956,5688228.0
2020-12-14,1238.792,1244.944,1224.028,1224.028,7113859.0
2020-12-15,1217.525,1218.931,1191.511,1193.445,6622283.0
2020-12-16,1199.597,1213.834,1196.257,1198.894,7614682.0
2020-12-17,1202.057,1216.646,1193.621,1199.069,5879258.0
2020-12-18,1199.597,1210.846,1190.457,1192.039,9352411.0
2020-12-19,1199.597,1210.846,1190.457,1192.039,9352411.0
2020-12-20,1199.597,1210.846,1190.457,1192.039,9352411.0
2020-12-21,1201.882,1209.615,1174.111,1177.978,6369050.0
2020-12-22,1175.868,1187.293,1169.189,1186.238,4392631.0
2020-12-23,1180.966,1180.966,1169.014,1175.341,3919075.0
2020-12-24,1173.232,1178.856,1167.783,1171.123,1952422.0
2020-12-25,1173.232,1178.856,1167.783,1171.123,1952422.0
2020-12-26,1173.232,1178.856,1167.783,1171.123,1952422.0
2020-12-27,1173.232,1178.856,1167.783,1171.123,1952422.0
2020-12-28,1173.232,1178.856,1167.783,1171.123,1952422.0
2020-12-29,1187.645,1215.064,1186.942,1200.3,5550142.0
2020-12-30,1203.112,1214.888,1193.093,1193.445,3548114.0
2020-12-31,1186.414,1193.093,1174.638,1179.384,2943902.0
2021-01-01,1186.414,1193.093,1174.638,1179.384,2943902.0
2021-01-02,1186.414,1193.093,1174.638,1179.384,2943902.0
2021-01-03,1186.414,1193.093,1174.638,1179.384,2943902.0
2021-01-04,1193.621,1220.688,1193.445,1209.264,5333604.0
2021-01-05,1212.955,1218.052,1202.936,1208.736,4337394.0
2021-01-06,1208.385,1250.568,1199.245,1237.738,7429547.0
2021-01-07,1271.309,1271.309,1220.337,1228.598,6069921.0
2021-01-08,1230.883,1237.738,1218.403,1237.738,5283708.0
2021-01-09,1230.883,1237.738,1218.403,1237.738,5283708.0
2021-01-10,1230.883,1237.738,1218.403,1237.738,5283708.0
2021-01-11,1234.925,1241.78,1222.27,1225.961,5818385.0
2021-01-12,1226.313,1229.477,1201.354,1201.354,6348721.0
2021-01-13,1195.378,1211.197,1195.378,1206.276,5569186.0
2021-01-14,1204.518,1227.368,1199.948,1224.555,10753715.0
2021-01-15,1217.876,1242.659,1212.955,1242.308,6123994.0
2021-01-16,1217.876,1242.659,1212.955,1242.308,6123994.0
2021-01-17,1217.876,1242.659,1212.955,1242.308,6123994.0
2021-01-18,1238.265,1241.956,1229.125,1230.356,3214748.0
2021-01-19,1234.222,1244.592,1230.18,1239.495,4011252.0
2021-01-20,1227.719,1239.32,1207.33,1212.603,7348995.0
2021-01-21,1216.119,1218.931,1198.542,1199.421,7224658.0
2021-01-22,1201.706,1216.294,1196.081,1212.955,4851418.0
2021-01-23,1201.706,1216.294,1196.081,1212.955,4851418.0
2021-01-24,1201.706,1216.294,1196.081,1212.955,4851418.0
2021-01-25,1221.567,1244.417,1217.525,1234.75,4865218.0
2021-01-26,1234.75,1250.744,1234.75,1238.968,5200754.0
2021-01-27,1241.604,1242.835,1226.137,1231.059,6836054.0
2021-01-28,1219.634,1229.652,1210.143,1219.107,5286116.0
2021-01-29,1196.96,1207.33,1188.348,1192.566,6896340.0
2021-01-30,1196.96,1207.33,1188.348,1192.566,6896340.0
2021-01-31,1196.96,1207.33,1188.348,1192.566,6896340.0
2021-02-01,1195.202,1201.179,1187.996,1192.566,5258961.0
2021-02-02,1189.226,1204.694,1185.535,1202.233,4017918.0
2021-02-03,1203.639,1217.173,1126.654,1126.654,18507079.0
2021-02-04,1124.896,1163.213,1122.787,1129.291,12450106.0
2021-02-05,1123.139,1135.794,1104.156,1112.417,8483898.0
2021-02-06,1123.139,1135.794,1104.156,1112.417,8483898.0
2021-02-07,1123.139,1135.794,1104.156,1112.417,8483898.0
2021-02-08,1120.502,1131.751,1112.417,1116.108,7326862.0
2021-02-09,1114.702,1128.588,1111.714,1122.26,5641491.0
2021-02-10,1130.697,1135.091,1112.769,1120.502,6883979.0
2021-02-11,1120.502,1127.533,1103.102,1103.102,7290155.0
2021-02-12,1107.496,1123.666,1101.344,1123.139,5959274.0
2021-02-13,1107.496,1123.666,1101.344,1123.139,5959274.0
2021-02-14,1107.496,1123.666,1101.344,1123.139,5959274.0
2021-02-15,1127.709,1136.145,1108.55,1131.224,4894033.0
2021-02-16,1132.806,1137.552,1113.296,1118.745,4855414.0
2021-02-17,1112.417,1123.49,1108.023,1121.733,4914379.0
2021-02-18,1127.639,1128.176,1100.969,1108.845,8869665.0
2021-02-19,1096.853,1103.296,1085.218,1087.545,10732398.0
2021-02-20,1096.853,1103.296,1085.218,1087.545,10732398.0
2021-02-21,1096.853,1103.296,1085.218,1087.545,10732398.0
2021-02-22,1083.965,1095.421,1075.195,1078.775,9857796.0
2021-02-23,1078.775,1092.557,1070.362,1087.187,7783762.0
2021-02-24,1080.564,1093.273,1073.226,1085.576,6395402.0
2021-02-25,1087.366,1092.199,1078.238,1088.261,4813523.0
2021-02-26,1075.911,1106.876,1065.708,1065.708,9050066.0
2021-02-27,1075.911,1106.876,1065.708,1065.708,9050066.0
2021-02-28,1075.911,1106.876,1065.708,1065.708,9050066.0
2021-03-01,1076.269,1087.545,1070.183,1074.479,5476337.0
2021-03-02,1074.837,1093.094,1072.689,1081.817,5668749.0
2021-03-03,1088.977,1093.81,1072.868,1080.922,6028586.0
2021-03-04,1080.206,1104.37,1077.522,1095.6,7412936.0
2021-03-05,1085.039,1116.005,1083.607,1112.425,7856379.0
2021-03-06,1085.039,1116.005,1083.607,1112.425,7856379.0
2021-03-07,1085.039,1116.005,1083.607,1112.425,7856379.0
2021-03-08,1116.899,1123.701,1093.273,1120.658,6392786.0
2021-03-09,1120.479,1137.483,1117.615,1126.207,7308270.0
2021-03-10,1116.541,1133.009,1116.184,1131.219,6261555.0
2021-03-11,1138.915,1138.915,1118.51,1124.059,6827822.0
2021-03-12,1126.028,1131.577,1123.522,1127.46,4547173.0
2021-03-13,1126.028,1131.577,1123.522,1127.46,4547173.0
2021-03-14,1126.028,1131.577,1123.522,1127.46,4547173.0
2021-03-15,1130.861,1138.378,1124.596,1133.009,5969490.0
2021-03-16,1141.063,1155.382,1139.452,1155.382,6696933.0
2021-03-17,1149.476,1160.394,1148.581,1152.161,7558408.0
2021-03-18,1152.877,1164.153,1144.464,1161.826,6968562.0
2021-03-19,1158.783,1164.332,1151.982,1160.036,15656740.0
2021-03-20,1158.783,1164.332,1151.982,1160.036,15656740.0
2021-03-21,1158.783,1164.332,1151.982,1160.036,15656740.0
2021-03-22,1164.332,1173.46,1156.277,1165.227,4799240.0
2021-03-23,1163.616,1171.134,1153.234,1161.826,5589926.0
2021-03-24,1161.468,1162.184,1142.674,1149.834,6808098.0
2021-03-25,1148.044,1155.382,1142.853,1150.013,6394244.0
2021-03-26,1150.013,1161.468,1148.76,1160.931,7079451.0
2021-03-27,1150.013,1161.468,1148.76,1160.931,7079451.0
2021-03-28,1150.013,1161.468,1148.76,1160.931,7079451.0
2021-03-29,1167.196,1174.892,1157.172,1171.67,6173995.0
2021-03-30,1172.565,1176.324,1163.079,1169.702,4733726.0
2021-03-31,1167.912,1170.239,1152.698,1152.698,7086945.0
2021-04-01,1155.203,1161.11,1138.02,1143.39,5024514.0
2021-04-02,1155.203,1161.11,1138.02,1143.39,5024514.0
2021-04-03,1155.203,1161.11,1138.02,1143.39,5024514.0
2021-04-04,1155.203,1161.11,1138.02,1143.39,5024514.0
2021-04-05,1155.203,1161.11,1138.02,1143.39,5024514.0
2021-04-06,1149.476,1159.678,1146.791,1154.308,5907980.0
2021-04-07,1155.024,1169.165,1152.698,1163.974,6434489.0
2021-04-08,1163.616,1182.768,1161.826,1182.768,7992746.0
2021-04-09,1179.009,1183.484,1167.375,1180.978,5133708.0
2021-04-10,1179.009,1183.484,1167.375,1180.978,5133708.0
2021-04-11,1179.009,1183.484,1167.375,1180.978,5133708.0
2021-04-12,1176.861,1177.935,1156.635,1161.289,5475292.0
2021-04-13,1156.456,1163.258,1149.476,1152.519,5593202.0
2021-04-14,1155.203,1164.511,1151.982,1154.129,3701345.0
2021-04-15,1150.55,1242.551,1135.872,1206.753,16990215.0
2021-04-16,1213.733,1220.535,1202.636,1204.963,8835804.0
2021-04-17,1213.733,1220.535,1202.636,1204.963,8835804.0
2021-04-18,1213.733,1220.535,1202.636,1204.963,8835804.0
2021-04-19,1200.488,1210.869,1191.717,1197.445,5605040.0
2021-04-20,1192.433,1203.71,1183.842,1185.99,6193082.0
2021-04-21,1192.075,1212.122,1188.496,1206.395,5820232.0
2021-04-22,1205.5,1211.406,1200.13,1206.753,4153147.0
2021-04-23,1204.068,1208.006,1195.297,1201.562,3879723.0
2021-04-24,1204.068,1208.006,1195.297,1201.562,3879723.0
2021-04-25,1204.068,1208.006,1195.297,1201.562,3879723.0
2021-04-26,1199.414,1208.364,1195.297,1199.772,3331049.0
2021-04-27,1201.025,1206.574,1193.865,1196.371,5327062.0
2021-04-28,1183.305,1225.905,1175.429,1196.192,6267543.0
2021-04-29,1194.581,1204.605,1185.453,1189.928,3462310.0
2021-04-30,1191.001,1207.111,1191.001,1198.877,6180598.0
2021-05-01,1191.001,1207.111,1191.001,1198.877,6180598.0
2021-05-02,1191.001,1207.111,1191.001,1198.877,6180598.0
2021-05-03,1191.001,1207.111,1191.001,1198.877,6180598.0
2021-05-04,1197.445,1208.364,1191.717,1192.254,8916033.0
2021-05-05,1191.18,1211.585,1191.18,1198.877,4349486.0
2021-05-06,1201.204,1210.511,1194.76,1202.994,6887394.0
2021-05-07,1205.5,1216.06,1203.71,1213.196,2980897.0
2021-05-08,1205.5,1216.06,1203.71,1213.196,2980897.0
2021-05-09,1205.5,1216.06,1203.71,1213.196,2980897.0
2021-05-10,1212.659,1213.733,1205.858,1209.795,3920392.0
2021-05-11,1202.815,1205.858,1180.978,1190.464,5910118.0
2021-05-12,1187.422,1209.079,1186.527,1206.216,7275906.0
2021-05-13,1195.655,1214.27,1191.001,1211.227,3708947.0
2021-05-14,1221.609,1228.947,1217.313,1226.442,7619712.0
2021-05-15,1221.609,1228.947,1217.313,1226.442,7619712.0
2021-05-16,1221.609,1228.947,1217.313,1226.442,7619712.0
2021-05-17,1230.2,1240.224,1219.998,1234.675,4249940.0
2021-05-18,1233.243,1236.286,1222.325,1231.274,4696452.0
2021-05-19,1225.726,1229.305,1214.628,1223.22,4006184.0
2021-05-20,1227.939,1237.378,1222.857,1234.292,4844664.0
2021-05-21,1231.388,1237.378,1221.041,1229.754,4960902.0
2021-05-22,1231.388,1237.378,1221.041,1229.754,4960902.0
2021-05-23,1231.388,1237.378,1221.041,1229.754,4960902.0
2021-05-24,1234.292,1238.467,1225.398,1229.391,2462957.0
2021-05-25,1224.672,1234.473,1221.767,1227.031,4314282.0
2021-05-26,1225.942,1231.569,1221.767,1228.12,2667456.0
2021-05-27,1224.127,1225.216,1205.431,1216.141,15526280.0
2021-05-28,1210.695,1227.031,1210.514,1219.952,7198747.0
2021-05-29,1210.695,1227.031,1210.514,1219.952,7198747.0
2021-05-30,1210.695,1227.031,1210.514,1219.952,7198747.0
2021-05-31,1210.695,1227.031,1210.514,1219.952,7198747.0
2021-06-01,1228.665,1232.658,1213.599,1214.144,4057008.0
2021-06-02,1212.329,1222.494,1211.603,1215.959,3972564.0
2021-06-03,1216.504,1223.583,1207.428,1219.226,3641766.0
2021-06-04,1224.672,1229.573,1217.048,1229.028,2354218.0
2021-06-05,1224.672,1229.573,1217.048,1229.028,2354218.0
2021-06-06,1224.672,1229.573,1217.048,1229.028,2354218.0
2021-06-07,1227.757,1231.388,1219.226,1227.394,2808767.0
2021-06-08,1226.487,1239.737,1226.124,1226.85,3700568.0
2021-06-09,1226.305,1255.711,1223.946,1252.806,5843806.0
2021-06-10,1259.159,1272.773,1257.344,1267.509,5353627.0
2021-06-11,1270.776,1277.855,1270.232,1273.68,4355964.0
2021-06-12,1270.776,1277.855,1270.232,1273.68,4355964.0
2021-06-13,1270.776,1277.855,1270.232,1273.68,4355964.0
2021-06-14,1274.769,1283.119,1272.047,1277.311,3901897.0
2021-06-15,1287.475,1292.195,1280.215,1286.023,4915789.0
2021-06-16,1280.396,1317.425,1280.215,1302.904,9999268.0
2021-06-17,1288.746,1304.175,1286.568,1302.723,3839680.0
2021-06-18,1302.723,1305.808,1288.927,1291.832,11541191.0
2021-06-19,1302.723,1305.808,1288.927,1291.832,11541191.0
2021-06-20,1302.723,1305.808,1288.927,1291.832,11541191.0
2021-06-21,1287.294,1294.554,1276.766,1284.208,3790522.0
2021-06-22,1278.944,1281.122,1262.79,1265.875,4782006.0
2021-06-23,1254.077,1310.165,1245.001,1278.944,9340610.0
2021-06-24,1283.845,1286.568,1271.684,1280.578,7974794.0
2021-06-25,1283.482,1286.386,1273.68,1282.575,4537872.0
2021-06-26,1283.482,1286.386,1273.68,1282.575,4537872.0
2021-06-27,1283.482,1286.386,1273.68,1282.575,4537872.0
2021-06-28,1279.852,1293.102,1276.948,1289.835,4046018.0
2021-06-29,1287.294,1299.637,1284.39,1293.828,3309527.0
2021-06-30,1296.37,1298.548,1285.479,1288.201,5581649.0
2021-07-01,1301.996,1306.171,1292.013,1305.082,4353051.0
2021-07-02,1305.264,1315.065,1301.815,1304.901,4815847.0
2021-07-03,1305.264,1315.065,1301.815,1304.901,4815847.0
2021-07-04,1305.264,1315.065,1301.815,1304.901,4815847.0
2021-07-05,1308.349,1310.528,1295.643,1300.0,1892542.0
2021-07-06,1296.914,1306.897,1294.917,1301.633,2953362.0
2021-07-07,1302.541,1305.627,1294.554,1304.175,3795050.0
2021-07-08,1297.822,1300.0,1286.205,1294.191,6440266.0
2021-07-09,1299.455,1307.079,1293.284,1302.541,4983356.0
2021-07-10,1299.455,1307.079,1293.284,1302.541,4983356.0
2021-07-11,1299.455,1307.079,1293.284,1302.541,4983356.0
2021-07-12,1296.188,1308.531,1287.475,1305.808,3313663.0
2021-07-13,1300.726,1310.709,1297.822,1310.709,3375446.0
2021-07-14,1305.627,1308.168,1295.825,1304.901,4230202.0
2021-07-15,1304.901,1305.99,1276.766,1276.948,4493179.0
2021-07-16,1281.304,1292.921,1277.674,1292.921,5623709.0
2021-07-17,1281.304,1292.921,1277.674,1292.921,5623709.0
2021-07-18,1281.304,1292.921,1277.674,1292.921,5623709.0
2021-07-19,1292.739,1307.805,1272.047,1283.301,4975030.0
2021-07-20,1290.017,1293.465,1278.763,1281.848,6829520.0
2021-07-21,1281.122,1299.637,1278.4,1283.119,4520904.0
2021-07-22,1281.304,1285.116,1273.136,1279.307,2813464.0
2021-07-23,1278.4,1288.02,1276.403,1285.116,2363014.0
2021-07-24,1278.4,1288.02,1276.403,1285.116,2363014.0
2021-07-25,1278.4,1288.02,1276.403,1285.116,2363014.0
2021-07-26,1280.759,1284.753,1264.423,1270.413,3114594.0
2021-07-27,1264.06,1272.228,1255.711,1269.869,3140600.0
2021-07-28,1260.611,1294.373,1255.529,1272.047,6144666.0
2021-07-29,1279.489,1293.102,1272.228,1276.403,4745778.0
2021-07-30,1275.677,1289.654,1269.143,1286.749,5491385.0
2021-07-31,1275.677,1289.654,1269.143,1286.749,5491385.0
2021-08-01,1275.677,1289.654,1269.143,1286.749,5491385.0
2021-08-02,1290.017,1295.643,1276.403,1295.643,4671715.0
2021-08-03,1301.996,1309.257,1290.924,1300.907,4384470.0
2021-08-04,1306.897,1307.986,1298.003,1301.089,3447378.0
2021-08-05,1305.445,1311.072,1303.812,1308.712,2857586.0
2021-08-06,1310.709,1311.98,1299.274,1303.63,4074395.0
2021-08-07,1310.709,1311.98,1299.274,1303.63,4074395.0
2021-08-08,1310.709,1311.98,1299.274,1303.63,4074395.0
2021-08-09,1305.264,1314.884,1303.993,1314.521,4341690.0
2021-08-10,1308.168,1315.61,1306.897,1312.343,3488734.0
2021-08-11,1313.795,1331.765,1312.161,1329.95,4232497.0
2021-08-12,1332.309,1338.481,1330.313,1337.755,2832793.0
2021-08-13,1342.474,1356.814,1340.84,1353.909,4239419.0
2021-08-14,1342.474,1356.814,1340.84,1353.909,4239419.0
2021-08-15,1342.474,1356.814,1340.84,1353.909,4239419.0
2021-08-16,1352.276,1360.807,1347.012,1360.625,3825061.0
2021-08-17,1354.817,1379.866,1351.731,1376.235,5485347.0
2021-08-18,1381.681,1387.489,1369.338,1384.767,4632196.0
2021-08-19,1373.738,1391.199,1366.57,1391.015,4362636.0
2021-08-20,1393.221,1397.632,1383.296,1392.669,3927153.0
2021-08-21,1393.221,1397.632,1383.296,1392.669,3927153.0
2021-08-22,1393.221,1397.632,1383.296,1392.669,3927153.0
2021-08-23,1399.47,1402.043,1377.23,1380.722,2893566.0
2021-08-24,1379.252,1379.252,1351.682,1363.629,4310437.0
2021-08-25,1358.298,1365.283,1357.196,1362.71,3047602.0
2021-08-26,1355.541,1364.548,1352.233,1358.85,3565803.0
2021-08-27,1352.968,1361.055,1352.968,1356.093,2900332.0
2021-08-28,1352.968,1361.055,1352.968,1356.093,2900332.0
2021-08-29,1352.968,1361.055,1352.968,1356.093,2900332.0
2021-08-30,1352.968,1361.055,1352.968,1356.093,2900332.0
2021-08-31,1341.94,1355.174,1334.22,1343.594,6371810.0
2021-09-01,1344.697,1358.666,1344.697,1352.233,3899862.0
2021-09-02,1354.99,1360.136,1350.395,1356.644,2718112.0
2021-09-03,1360.872,1366.57,1351.13,1359.034,3014692.0
2021-09-04,1360.872,1366.57,1351.13,1359.034,3014692.0
2021-09-05,1360.872,1366.57,1351.13,1359.034,3014692.0
2021-09-06,1354.99,1368.04,1354.99,1367.672,1835593.0
2021-09-07,1374.841,1374.841,1347.638,1351.682,2829934.0
2021-09-08,1345.432,1345.432,1326.133,1335.323,6706811.0
2021-09-09,1329.625,1330.36,1311.061,1311.245,4558890.0
2021-09-10,1303.525,1314.554,1293.049,1304.628,2811837.0
2021-09-11,1303.525,1314.554,1293.049,1304.628,2811837.0
2021-09-12,1303.525,1314.554,1293.049,1304.628,2811837.0
2021-09-13,1311.061,1317.127,1300.033,1300.768,2917749.0
2021-09-14,1301.136,1304.996,1294.887,1299.666,3243619.0
2021-09-15,1297.644,1300.217,1282.572,1284.41,5229262.0
2021-09-16,1290.108,1291.211,1277.425,1282.021,4545109.0
2021-09-17,1289.74,1291.946,1271.544,1275.771,10047593.0
2021-09-18,1289.74,1291.946,1271.544,1275.771,10047593.0
2021-09-19,1289.74,1291.946,1271.544,1275.771,10047593.0
2021-09-20,1278.161,1293.968,1265.846,1290.292,4409080.0
2021-09-21,1292.13,1304.077,1287.167,1304.077,4184179.0
2021-09-22,1302.239,1318.046,1296.541,1313.267,5126135.0
2021-09-23,1313.267,1316.943,1299.482,1299.482,3539443.0
2021-09-24,1297.46,1299.482,1273.749,1275.587,5495296.0
2021-09-25,1297.46,1299.482,1273.749,1275.587,5495296.0
2021-09-26,1297.46,1299.482,1273.749,1275.587,5495296.0
2021-09-27,1284.961,1286.064,1270.809,1274.852,5658846.0
2021-09-28,1268.603,1282.388,1268.052,1270.992,4547780.0
2021-09-29,1280.366,1293.232,1276.874,1291.211,4238990.0
2021-09-30,1303.342,1304.077,1287.167,1289.924,5155955.0
2021-10-01,1285.329,1286.616,1269.154,1273.382,4544087.0
2021-10-02,1285.329,1286.616,1269.154,1273.382,4544087.0
2021-10-03,1285.329,1286.616,1269.154,1273.382,4544087.0
2021-10-04,1272.647,1284.41,1269.154,1272.647,4096052.0
2021-10-05,1270.441,1280.918,1270.441,1275.587,4236184.0
2021-10-06,1265.478,1270.257,1252.428,1268.603,4617360.0
2021-10-07,1273.566,1288.821,1272.463,1287.351,6373641.0
2021-10-08,1293.968,1295.989,1284.961,1285.697,3934187.0
2021-10-09,1293.968,1295.989,1284.961,1285.697,3934187.0
2021-10-10,1293.968,1295.989,1284.961,1285.697,3934187.0
2021-10-11,1280.55,1285.329,1275.771,1279.999,4172036.0
2021-10-12,1270.992,1341.94,1267.684,1291.211,10584395.0
2021-10-13,1286.432,1290.843,1273.566,1287.535,4214543.0
2021-10-14,1296.173,1296.173,1282.388,1288.27,3376902.0
2021-10-15,1291.211,1291.211,1277.242,1286.248,4765939.0
2021-10-16,1291.211,1291.211,1277.242,1286.248,4765939.0
2021-10-17,1291.211,1291.211,1277.242,1286.248,4765939.0
2021-10-18,1280.734,1292.497,1275.587,1282.572,3199867.0
2021-10-19,1277.609,1293.6,1273.382,1293.232,4389043.0
2021-10-20,1295.07,1297.276,1285.697,1294.151,4216183.0
2021-10-21,1295.806,1299.482,1288.27,1296.541,3546766.0
2021-10-22,1299.298,1310.694,1295.07,1305.731,3435833.0
2021-10-23,1299.298,1310.694,1295.07,1305.731,3435833.0
2021-10-24,1299.298,1310.694,1295.07,1305.731,3435833.0
2021-10-25,1312.348,1319.884,1306.834,1309.223,3552910.0
2021-10-26,1311.796,1318.597,1307.385,1318.046,3121037.0
2021-10-27,1325.214,1365.834,1307.201,1325.03,7930186.0
2021-10-28,1372.084,1384.582,1341.021,1377.598,8605721.0
2021-10-29,1368.959,1389.545,1365.834,1386.42,5829774.0
2021-10-30,1368.959,1389.545,1365.834,1386.42,5829774.0
2021-10-31,1368.959,1389.545,1365.834,1386.42,5829774.0
2021-11-01,1396.897,1423.364,1395.978,1419.321,7909942.0
2021-11-02,1419.321,1437.885,1415.277,1437.885,5474605.0
2021-11-03,1423.548,1443.399,1423.181,1443.399,6733869.0
2021-11-04,1445.237,1447.81,1427.592,1443.215,8604634.0
2021-11-05,1452.038,1462.147,1441.377,1448.362,4501174.0
2021-11-06,1452.038,1462.147,1441.377,1448.362,4501174.0
2021-11-07,1452.038,1462.147,1441.377,1448.362,4501174.0
2021-11-08,1446.34,1446.34,1416.38,1432.003,5187145.0
2021-11-09,1430.533,1439.171,1425.019,1433.474,5050039.0
2021-11-10,1429.062,1461.411,1429.062,1461.411,6129552.0
2021-11-11,1457.184,1464.72,1451.854,1461.044,3761277.0
2021-11-12,1465.271,1474.461,1459.022,1464.352,4213386.0
2021-11-13,1465.271,1474.461,1459.022,1464.352,4213386.0
2021-11-14,1465.271,1474.461,1459.022,1464.352,4213386.0
2021-11-15,1464.169,1469.683,1450.2,1458.838,3684539.0
2021-11-16,1447.994,1451.854,1423.548,1431.819,17944110.0
2021-11-17,1427.776,1436.231,1415.645,1432.738,5387310.0
2021-11-18,1429.575,1433.482,1401.664,1406.688,6049902.0
2021-11-19,1418.783,1425.853,1414.503,1415.619,4329747.0
2021-11-20,1418.783,1425.853,1414.503,1415.619,4329747.0
2021-11-21,1418.783,1425.853,1414.503,1415.619,4329747.0
2021-11-22,1421.574,1426.225,1411.34,1419.899,2888438.0
2021-11-23,1415.433,1429.203,1403.711,1426.598,3989118.0
2021-11-24,1425.481,1440.367,1423.62,1432.366,3567629.0
2021-11-25,1432.738,1437.204,1426.784,1432.738,1659918.0
2021-11-26,1406.688,1420.457,1398.315,1405.572,7038186.0
2021-11-27,1406.688,1420.457,1398.315,1405.572,7038186.0
2021-11-28,1406.688,1420.457,1398.315,1405.572,7038186.0
2021-11-29,1410.037,1429.203,1400.548,1418.783,7829746.0
2021-11-30,1411.526,1429.575,1400.548,1418.783,13027681.0
2021-12-01,1417.666,1437.204,1415.247,1433.854,5616246.0
2021-12-02,1437.39,1445.391,1425.667,1427.156,4733100.0
2021-12-03,1431.621,1433.854,1420.271,1427.714,3553106.0
2021-12-04,1431.621,1433.854,1420.271,1427.714,3553106.0
2021-12-05,1431.621,1433.854,1420.271,1427.714,3553106.0
2021-12-06,1434.971,1456.741,1433.296,1446.507,3802747.0
2021-12-07,1451.345,1483.907,1444.274,1466.044,4681933.0
2021-12-08,1471.813,1484.093,1466.417,1480.93,5352057.0
2021-12-09,1486.14,1493.025,1479.814,1485.954,3687013.0
2021-12-10,1485.768,1500.839,1475.72,1499.723,4986834.0
2021-12-11,1485.768,1500.839,1475.72,1499.723,4986834.0
2021-12-12,1485.768,1500.839,1475.72,1499.723,4986834.0
2021-12-13,1495.816,1498.607,1486.884,1494.699,8664546.0
2021-12-14,1499.723,1506.049,1479.814,1486.698,3526845.0
2021-12-15,1490.606,1496.56,1478.697,1496.56,5181707.0
2021-12-16,1509.399,1511.073,1479.814,1505.863,8438927.0
2021-12-17,1507.166,1511.445,1497.118,1501.026,9934320.0
2021-12-18,1507.166,1511.445,1497.118,1501.026,9934320.0
2021-12-19,1507.166,1511.445,1497.118,1501.026,9934320.0
2021-12-20,1475.348,1485.768,1465.114,1480.93,5319681.0
2021-12-21,1482.605,1495.816,1481.116,1495.816,3618303.0
2021-12-22,1500.653,1502.142,1487.815,1502.142,3008586.0
2021-12-23,1500.653,1506.422,1486.14,1501.77,2183181.0
2021-12-24,1497.862,1506.049,1489.861,1501.584,741363.0
2021-12-25,1497.862,1506.049,1489.861,1501.584,741363.0
2021-12-26,1497.862,1506.049,1489.861,1501.584,741363.0
2021-12-27,1497.862,1506.049,1489.861,1501.584,741363.0
2021-12-28,1497.862,1506.049,1489.861,1501.584,741363.0
2021-12-29,1508.096,1514.05,1501.956,1504.747,3168291.0
2021-12-30,1506.235,1515.167,1503.817,1505.305,1850767.0
2021-12-31,1491.908,1499.165,1489.489,1494.699,1604642.0
2022-01-01,1491.908,1499.165,1489.489,1494.699,1604642.0
2022-01-02,1491.908,1499.165,1489.489,1494.699,1604642.0
2022-01-03,1491.908,1499.165,1489.489,1494.699,1604642.0
2022-01-04,1479.814,1495.816,1469.952,1486.14,5318983.0
2022-01-05,1477.395,1495.257,1474.79,1493.211,4367970.0
2022-01-06,1477.023,1488.187,1470.51,1478.139,3216600.0
2022-01-07,1470.882,1487.07,1468.835,1487.07,3555145.0
2022-01-08,1470.882,1487.07,1468.835,1487.07,3555145.0
2022-01-09,1470.882,1487.07,1468.835,1487.07,3555145.0
2022-01-10,1488.559,1501.77,1479.628,1499.165,6669913.0
2022-01-11,1500.281,1521.307,1500.281,1517.958,5477431.0
