,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity
2011-05-02,381.49,382.445,370.663,377.032,592727.0
2011-05-03,375.439,383.719,372.573,379.898,719265.0
2011-05-04,375.758,380.853,370.663,374.166,796826.0
2011-05-05,376.076,388.495,376.076,383.719,2034184.0
2011-05-06,381.49,386.585,377.668,385.311,1105565.0
2011-05-07,381.49,386.585,377.668,385.311,1105565.0
2011-05-08,381.49,386.585,377.668,385.311,1105565.0
2011-05-09,384.037,389.769,380.853,382.763,1207092.0
2011-05-10,383.719,391.998,381.171,391.361,1167989.0
2011-05-11,393.59,393.59,385.311,386.903,1158275.0
2011-05-12,382.127,388.177,382.127,384.037,928645.0
2011-05-13,386.903,391.043,384.993,385.948,1808227.0
2011-05-14,386.903,391.043,384.993,385.948,1808227.0
2011-05-15,386.903,391.043,384.993,385.948,1808227.0
2011-05-16,384.993,385.948,377.032,382.127,643582.0
2011-05-17,382.127,385.629,377.35,377.668,914575.0
2011-05-18,382.763,386.585,377.668,384.037,541645.0
2011-05-19,386.903,391.043,382.763,386.903,668769.0
2011-05-20,387.858,390.406,381.49,383.719,836942.0
2011-05-21,387.858,390.406,381.49,383.719,836942.0
2011-05-22,387.858,390.406,381.49,383.719,836942.0
2011-05-23,377.987,377.987,370.344,374.484,863892.0
2011-05-24,376.713,379.898,373.529,377.032,757383.0
2011-05-25,373.847,377.032,370.981,372.255,1162206.0
2011-05-26,373.529,383.719,373.529,378.942,2304932.0
2011-05-27,383.082,385.629,379.579,384.674,1375547.0
2011-05-28,383.082,385.629,379.579,384.674,1375547.0
2011-05-29,383.082,385.629,379.579,384.674,1375547.0
2011-05-30,383.082,385.629,379.579,384.674,1375547.0
2011-05-31,386.585,391.68,383.4,389.451,2220938.0
2011-06-01,391.043,396.456,386.266,391.998,1708360.0
2011-06-02,387.222,392.317,385.948,389.132,834048.0
2011-06-03,391.043,393.272,380.853,384.674,1063396.0
2011-06-04,391.043,393.272,380.853,384.674,1063396.0
2011-06-05,391.043,393.272,380.853,384.674,1063396.0
2011-06-06,381.49,387.54,379.898,384.037,554595.0
2011-06-07,385.629,392.954,381.49,391.361,892909.0
2011-06-08,390.088,391.361,385.629,389.769,928893.0
2011-06-09,389.451,404.736,387.54,401.233,1022895.0
2011-06-10,399.322,401.233,387.222,387.858,808419.0
2011-06-11,399.322,401.233,387.222,387.858,808419.0
2011-06-12,399.322,401.233,387.222,387.858,808419.0
2011-06-13,388.495,391.361,382.763,384.674,540458.0
2011-06-14,387.54,389.451,385.311,387.858,598834.0
2011-06-15,387.858,391.043,385.629,388.177,913256.0
2011-06-16,384.356,384.356,375.121,379.261,1098561.0
2011-06-17,379.261,384.356,374.802,381.808,1961490.0
2011-06-18,379.261,384.356,374.802,381.808,1961490.0
2011-06-19,379.261,384.356,374.802,381.808,1961490.0
2011-06-20,378.624,378.624,373.529,376.076,560166.0
2011-06-21,378.624,385.311,375.439,384.674,682667.0
2011-06-22,385.948,388.495,381.171,384.037,946360.0
2011-06-23,381.808,382.127,376.076,377.032,543317.0
2011-06-24,384.356,390.406,373.847,375.121,679508.0
2011-06-25,384.356,390.406,373.847,375.121,679508.0
2011-06-26,384.356,390.406,373.847,375.121,679508.0
2011-06-27,373.529,377.35,371.618,375.758,482115.0
2011-06-28,377.987,384.356,377.35,382.127,980027.0
2011-06-29,384.356,389.451,383.082,388.495,947296.0
2011-06-30,390.088,397.412,390.088,395.183,746879.0
2011-07-01,395.183,408.557,395.183,406.965,771324.0
2011-07-02,395.183,408.557,395.183,406.965,771324.0
2011-07-03,395.183,408.557,395.183,406.965,771324.0
2011-07-04,405.691,413.97,405.691,410.786,388025.0
2011-07-05,410.468,419.065,410.468,416.518,587347.0
2011-07-06,415.244,417.792,410.149,412.06,513292.0
2011-07-07,415.881,423.205,414.289,422.887,878523.0
2011-07-08,424.479,425.753,413.97,417.155,1274466.0
2011-07-09,424.479,425.753,413.97,417.155,1274466.0
2011-07-10,424.479,425.753,413.97,417.155,1274466.0
2011-07-11,411.423,415.244,404.099,407.283,1055311.0
2011-07-12,402.188,406.965,391.998,403.144,1221789.0
2011-07-13,404.417,414.289,402.507,414.289,1131731.0
2011-07-14,404.417,415.881,404.417,411.105,1108728.0
2011-07-15,405.373,405.373,394.227,397.093,1627498.0
2011-07-16,405.373,405.373,394.227,397.093,1627498.0
2011-07-17,405.373,405.373,394.227,397.093,1627498.0
2011-07-18,394.546,394.546,386.903,387.222,930406.0
2011-07-19,389.451,391.361,384.993,391.361,719629.0
2011-07-20,393.272,396.775,391.998,393.909,941502.0
2011-07-21,393.909,394.227,377.032,389.451,1825218.0
2011-07-22,394.864,407.92,391.68,393.272,1592297.0
2011-07-23,394.864,407.92,391.68,393.272,1592297.0
2011-07-24,394.864,407.92,391.68,393.272,1592297.0
2011-07-25,389.769,395.501,387.222,394.864,1216796.0
2011-07-26,397.412,399.004,393.909,397.412,656366.0
2011-07-27,397.412,399.959,392.317,399.641,977234.0
2011-07-28,392.954,399.004,384.037,385.948,1380266.0
2011-07-29,380.853,383.719,379.579,381.49,1261101.0
2011-07-30,380.853,383.719,379.579,381.49,1261101.0
2011-07-31,380.853,383.719,379.579,381.49,1261101.0
2011-08-01,388.814,391.68,371.618,371.618,1580857.0
2011-08-02,373.529,375.758,363.657,363.657,1527272.0
2011-08-03,360.154,363.657,354.422,359.836,1413794.0
2011-08-04,366.205,367.478,336.271,338.5,1552632.0
2011-08-05,329.903,345.825,321.942,332.769,2065940.0
2011-08-06,329.903,345.825,321.942,332.769,2065940.0
2011-08-07,329.903,345.825,321.942,332.769,2065940.0
2011-08-08,329.584,339.137,318.439,321.305,1932421.0
2011-08-09,322.26,327.992,301.116,322.26,1844830.0
2011-08-10,328.31,330.221,311.497,312.388,1972182.0
2011-08-11,324.171,336.271,317.866,334.998,2206317.0
2011-08-12,334.998,344.232,323.534,341.048,922977.0
2011-08-13,334.998,344.232,323.534,341.048,922977.0
2011-08-14,334.998,344.232,323.534,341.048,922977.0
2011-08-15,347.735,347.735,337.227,343.277,683154.0
2011-08-16,342.959,342.959,331.813,332.45,1348623.0
2011-08-17,334.536,336.15,328.723,331.952,847190.0
2011-08-18,330.661,330.661,316.259,318.261,1889221.0
2011-08-19,315.871,322.588,308.38,317.809,1966160.0
2011-08-20,315.871,322.588,308.38,317.809,1966160.0
2011-08-21,315.871,322.588,308.38,317.809,1966160.0
2011-08-22,312.19,322.911,312.19,316.323,969790.0
2011-08-23,321.877,325.494,313.03,319.359,1187264.0
2011-08-24,322.782,329.046,317.873,323.234,672994.0
2011-08-25,328.723,332.921,325.817,327.432,1051835.0
2011-08-26,329.046,329.046,320.134,327.432,585375.0
2011-08-27,329.046,329.046,320.134,327.432,585375.0
2011-08-28,329.046,329.046,320.134,327.432,585375.0
2011-08-29,329.046,329.046,320.134,327.432,585375.0
2011-08-30,334.213,347.775,334.213,345.837,1124750.0
2011-08-31,345.515,356.494,345.515,353.264,1050561.0
2011-09-01,355.848,355.848,343.577,351.973,1152872.0
2011-09-02,350.035,351.973,344.869,347.129,574336.0
2011-09-03,350.035,351.973,344.869,347.129,574336.0
2011-09-04,350.035,351.973,344.869,347.129,574336.0
2011-09-05,338.088,340.994,331.629,334.859,714736.0
2011-09-06,332.921,340.671,328.077,330.661,985922.0
2011-09-07,337.119,339.379,332.598,339.379,775045.0
2011-09-08,337.765,347.452,336.473,345.837,855510.0
2011-09-09,341.963,347.452,336.473,337.442,745414.0
2011-09-10,341.963,347.452,336.473,337.442,745414.0
2011-09-11,341.963,347.452,336.473,337.442,745414.0
2011-09-12,329.692,332.275,323.557,326.786,638559.0
2011-09-13,333.89,341.64,324.848,337.119,837515.0
2011-09-14,334.859,346.483,333.89,344.223,847026.0
2011-09-15,346.16,354.879,345.515,345.515,749541.0
2011-09-16,350.681,355.848,343.577,355.848,2590052.0
2011-09-17,350.681,355.848,343.577,355.848,2590052.0
2011-09-18,350.681,355.848,343.577,355.848,2590052.0
2011-09-19,348.744,348.744,341.317,342.931,1131242.0
2011-09-20,336.473,344.546,333.567,342.931,778482.0
2011-09-21,340.994,344.546,333.567,333.89,679190.0
2011-09-22,325.817,327.109,308.703,312.901,1870457.0
2011-09-23,314.838,314.838,297.078,308.057,1118718.0
2011-09-24,314.838,314.838,297.078,308.057,1118718.0
2011-09-25,314.838,314.838,297.078,308.057,1118718.0
2011-09-26,301.405,316.646,297.918,311.738,1152146.0
2011-09-27,319.94,324.848,314.386,321.619,1108234.0
2011-09-28,317.098,325.817,316.517,320.392,702673.0
2011-09-29,318.325,320.328,310.124,311.932,883006.0
2011-09-30,311.932,311.932,299.274,305.926,1147230.0
2011-10-01,311.932,311.932,299.274,305.926,1147230.0
2011-10-02,311.932,311.932,299.274,305.926,1147230.0
2011-10-03,297.918,305.344,293.655,305.344,1146721.0
2011-10-04,301.017,302.697,288.489,290.684,1819910.0
2011-10-05,297.724,300.824,293.268,300.307,1590809.0
2011-10-06,304.505,316.517,303.407,316.453,1514950.0
2011-10-07,317.357,318.519,309.671,313.223,818184.0
2011-10-08,317.357,318.519,309.671,313.223,818184.0
2011-10-09,317.357,318.519,309.671,313.223,818184.0
2011-10-10,313.676,328.077,311.932,328.077,765750.0
2011-10-11,327.754,328.077,320.909,326.786,685316.0
2011-10-12,327.109,341.64,323.557,337.442,840091.0
2011-10-13,337.765,339.056,323.234,324.848,670658.0
2011-10-14,328.077,328.4,318.519,320.392,1005058.0
2011-10-15,328.077,328.4,318.519,320.392,1005058.0
2011-10-16,328.077,328.4,318.519,320.392,1005058.0
2011-10-17,323.88,330.015,315.096,318.971,966834.0
2011-10-18,315.871,316.065,305.99,314.709,948608.0
2011-10-19,317.938,318.003,310.576,311.609,570708.0
2011-10-20,304.505,304.505,287.584,289.586,2765743.0
2011-10-21,292.041,297.401,286.874,292.686,1101715.0
2011-10-22,292.041,297.401,286.874,292.686,1101715.0
2011-10-23,292.041,297.401,286.874,292.686,1101715.0
2011-10-24,296.497,309.93,293.655,305.215,1762045.0
2011-10-25,304.376,310.253,301.405,306.442,1160582.0
2011-10-26,305.022,309.09,303.342,306.507,646899.0
2011-10-27,313.546,318.584,309.671,309.994,1414607.0
2011-10-28,311.867,317.034,309.155,315.419,1305400.0
2011-10-29,311.867,317.034,309.155,315.419,1305400.0
2011-10-30,311.867,317.034,309.155,315.419,1305400.0
2011-10-31,300.307,315.161,297.013,306.765,2016658.0
2011-11-01,300.953,301.792,288.101,289.393,1838802.0
2011-11-02,295.334,301.082,290.749,298.434,1581670.0
2011-11-03,294.107,304.828,292.751,301.857,1739067.0
2011-11-04,302.309,307.669,298.305,300.63,793000.0
2011-11-05,302.309,307.669,298.305,300.63,793000.0
2011-11-06,302.309,307.669,298.305,300.63,793000.0
2011-11-07,295.915,305.861,295.334,301.663,1114541.0
2011-11-08,302.503,306.378,300.759,302.245,818533.0
2011-11-09,302.826,303.794,288.036,289.909,1401882.0
2011-11-10,285.389,296.561,285.389,293.009,1278456.0
2011-11-11,293.849,299.015,293.849,299.015,1319871.0
2011-11-12,293.849,299.015,293.849,299.015,1319871.0
2011-11-13,293.849,299.015,293.849,299.015,1319871.0
2011-11-14,299.338,299.92,292.363,294.753,488645.0
2011-11-15,294.172,295.27,286.357,290.103,879196.0
2011-11-16,288.359,294.043,286.809,287.132,1191746.0
2011-11-17,288.101,289.845,284.42,286.809,1606150.0
2011-11-18,286.809,288.295,282.224,287.197,922869.0
2011-11-19,286.809,288.295,282.224,287.197,922869.0
2011-11-20,286.809,288.295,282.224,287.197,922869.0
2011-11-21,286.034,286.034,271.439,271.633,1703057.0
2011-11-22,275.12,278.478,269.049,269.049,2292177.0
2011-11-23,267.951,271.116,265.756,267.047,1336899.0
2011-11-24,268.081,273.893,266.66,271.762,1564071.0
2011-11-25,270.276,271.568,262.979,268.016,1224646.0
2011-11-26,270.276,271.568,262.979,268.016,1224646.0
2011-11-27,270.276,271.568,262.979,268.016,1224646.0
2011-11-28,271.245,284.226,271.245,283.451,1326817.0
2011-11-29,284.162,284.162,276.476,282.159,1237650.0
2011-11-30,278.414,296.045,274.474,295.399,1785483.0
2011-12-01,296.626,296.82,288.811,291.266,1004903.0
2011-12-02,294.947,301.017,294.947,299.403,876925.0
2011-12-03,294.947,301.017,294.947,299.403,876925.0
2011-12-04,294.947,301.017,294.947,299.403,876925.0
2011-12-05,302.051,305.797,301.599,303.859,779707.0
2011-12-06,299.015,305.022,299.015,303.149,1095890.0
2011-12-07,306.959,308.509,297.272,298.757,909797.0
2011-12-08,301.986,301.986,290.297,290.684,1506442.0
2011-12-09,288.811,296.949,286.874,295.27,1167839.0
2011-12-10,288.811,296.949,286.874,295.27,1167839.0
2011-12-11,288.811,296.949,286.874,295.27,1167839.0
2011-12-12,294.301,296.884,285.001,285.453,1196992.0
2011-12-13,287.584,289.909,285.001,286.745,836881.0
2011-12-14,284.549,287.261,275.83,275.83,1510527.0
2011-12-15,278.22,285.389,275.185,284.162,1454253.0
2011-12-16,285.13,288.424,281.191,283.645,1064264.0
2011-12-17,285.13,288.424,281.191,283.645,1064264.0
2011-12-18,285.13,288.424,281.191,283.645,1064264.0
2011-12-19,281.514,285.13,277.38,278.155,924494.0
2011-12-20,278.091,286.939,277.832,285.647,483470.0
2011-12-21,287.714,293.203,284.678,285.905,973930.0
2011-12-22,288.23,289.78,286.616,287.584,595008.0
2011-12-23,290.168,292.363,288.101,290.62,113092.0
2011-12-24,290.168,292.363,288.101,290.62,113092.0
2011-12-25,290.168,292.363,288.101,290.62,113092.0
2011-12-26,290.168,292.363,288.101,290.62,113092.0
2011-12-27,290.168,292.363,288.101,290.62,113092.0
2011-12-28,289.328,295.27,289.328,289.586,286195.0
2011-12-29,290.878,293.913,288.682,293.913,548436.0
2011-12-30,295.011,296.755,289.07,293.849,232615.0
2011-12-31,295.011,296.755,289.07,293.849,232615.0
2012-01-01,295.011,296.755,289.07,293.849,232615.0
2012-01-02,295.011,296.755,289.07,293.849,232615.0
2012-01-03,298.822,309.736,298.628,309.736,847125.0
2012-01-04,305.344,309.93,300.953,303.084,649246.0
2012-01-05,301.147,303.213,297.272,298.111,521768.0
2012-01-06,299.79,307.411,299.79,305.409,516176.0
2012-01-07,299.79,307.411,299.79,305.409,516176.0
2012-01-08,299.79,307.411,299.79,305.409,516176.0
2012-01-09,305.926,308.315,298.757,299.209,714042.0
2012-01-10,302.438,313.546,301.47,312.319,525167.0
2012-01-11,313.159,318.519,308.767,312.319,407603.0
2012-01-12,312.319,318.455,312.319,317.357,702133.0
2012-01-13,321.038,321.425,309.865,314.386,785437.0
2012-01-14,321.038,321.425,309.865,314.386,785437.0
2012-01-15,321.038,321.425,309.865,314.386,785437.0
2012-01-16,312.771,316.194,311.48,315.29,494131.0
2012-01-17,318.455,325.494,316.388,325.494,557786.0
2012-01-18,324.202,328.723,320.973,324.848,647154.0
2012-01-19,324.848,330.015,320.392,328.723,853919.0
2012-01-20,329.046,329.046,325.817,325.817,762830.0
2012-01-21,329.046,329.046,325.817,325.817,762830.0
2012-01-22,329.046,329.046,325.817,325.817,762830.0
2012-01-23,326.786,328.077,323.88,326.463,704713.0
2012-01-24,322.911,325.817,319.617,325.494,801803.0
2012-01-25,327.432,329.369,320.973,324.202,505362.0
2012-01-26,328.077,350.681,327.754,344.223,1224026.0
2012-01-27,341.317,342.285,333.567,333.567,745263.0
2012-01-28,341.317,342.285,333.567,333.567,745263.0
2012-01-29,341.317,342.285,333.567,333.567,745263.0
2012-01-30,329.692,334.213,325.494,328.077,789260.0
2012-01-31,331.306,333.244,325.494,326.14,966228.0
2012-02-01,328.723,338.411,326.786,337.442,690055.0
2012-02-02,339.379,342.931,333.244,342.608,872186.0
2012-02-03,342.608,349.067,340.348,345.837,848857.0
2012-02-04,342.608,349.067,340.348,345.837,848857.0
2012-02-05,342.608,349.067,340.348,345.837,848857.0
2012-02-06,343.577,346.16,339.702,345.192,803584.0
2012-02-07,345.192,347.129,336.15,340.671,768236.0
2012-02-08,341.64,345.837,340.671,343.577,465458.0
2012-02-09,343.577,349.389,343.577,349.067,775486.0
2012-02-10,346.16,346.806,336.473,342.285,700218.0
2012-02-11,346.16,346.806,336.473,342.285,700218.0
2012-02-12,346.16,346.806,336.473,342.285,700218.0
2012-02-13,344.869,347.452,343.9,346.16,523676.0
2012-02-14,343.9,371.67,343.9,365.535,1681996.0
2012-02-15,369.087,369.087,359.723,360.046,990589.0
2012-02-16,356.494,357.785,347.452,355.202,944096.0
2012-02-17,358.108,359.723,353.91,357.785,406385.0
2012-02-18,358.108,359.723,353.91,357.785,406385.0
2012-02-19,358.108,359.723,353.91,357.785,406385.0
2012-02-20,360.691,367.15,359.723,363.275,573883.0
2012-02-21,364.243,367.15,356.171,362.952,522456.0
2012-02-22,365.535,373.931,361.66,372.316,1112504.0
2012-02-23,374.577,380.389,370.379,374.899,897573.0
2012-02-24,376.837,380.389,372.639,374.899,1003759.0
2012-02-25,376.837,380.389,372.639,374.899,1003759.0
2012-02-26,376.837,380.389,372.639,374.899,1003759.0
2012-02-27,373.931,382.649,369.087,382.003,1066496.0
2012-02-28,384.91,389.43,381.035,382.003,932614.0
2012-02-29,385.233,388.785,380.389,380.389,1430917.0
2012-03-01,381.358,386.201,376.191,384.91,1288066.0
2012-03-02,385.878,386.524,381.035,384.91,937679.0
2012-03-03,385.878,386.524,381.035,384.91,937679.0
2012-03-04,385.878,386.524,381.035,384.91,937679.0
2012-03-05,382.326,384.587,376.514,378.774,1033007.0
2012-03-06,378.451,379.42,372.639,374.254,1950183.0
2012-03-07,373.608,386.524,373.608,385.556,2071252.0
2012-03-08,387.493,396.212,386.847,394.274,1251331.0
2012-03-09,394.274,396.534,387.493,393.951,830246.0
2012-03-10,394.274,396.534,387.493,393.951,830246.0
2012-03-11,394.274,396.534,387.493,393.951,830246.0
2012-03-12,392.982,395.566,386.847,390.722,1008949.0
2012-03-13,392.014,398.795,391.368,398.795,873346.0
2012-03-14,400.409,403.316,392.014,393.628,1478329.0
2012-03-15,394.274,398.795,390.722,397.503,1300073.0
2012-03-16,398.149,399.441,392.014,398.795,1447769.0
2012-03-17,398.149,399.441,392.014,398.795,1447769.0
2012-03-18,398.149,399.441,392.014,398.795,1447769.0
2012-03-19,397.826,399.118,393.305,394.274,581589.0
2012-03-20,393.951,394.274,383.941,386.847,1051539.0
2012-03-21,389.108,392.337,382.326,384.587,1060881.0
2012-03-22,384.587,386.847,374.899,376.837,1313081.0
2012-03-23,378.774,382.649,373.608,380.389,1317739.0
2012-03-24,378.774,382.649,373.608,380.389,1317739.0
2012-03-25,378.774,382.649,373.608,380.389,1317739.0
2012-03-26,381.035,395.243,379.097,392.337,1012327.0
2012-03-27,392.982,402.024,392.66,393.628,826636.0
2012-03-28,392.014,394.274,381.681,382.972,959806.0
2012-03-29,382.326,382.972,372.962,377.806,942356.0
2012-03-30,381.035,385.556,379.097,380.712,1002601.0
2012-03-31,381.035,385.556,379.097,380.712,1002601.0
2012-04-01,381.035,385.556,379.097,380.712,1002601.0
2012-04-02,383.618,383.941,379.097,382.326,1088642.0
2012-04-03,382.326,383.295,379.743,380.389,792192.0
2012-04-04,377.16,378.451,365.858,367.15,1061879.0
2012-04-05,368.441,374.899,357.785,363.92,1519126.0
2012-04-06,368.441,374.899,357.785,363.92,1519126.0
2012-04-07,368.441,374.899,357.785,363.92,1519126.0
2012-04-08,368.441,374.899,357.785,363.92,1519126.0
2012-04-09,368.441,374.899,357.785,363.92,1519126.0
2012-04-10,360.046,363.598,353.91,354.879,1063109.0
2012-04-11,356.973,361.95,354.651,361.286,1238909.0
2012-04-12,362.613,372.234,361.95,371.571,1046993.0
2012-04-13,368.917,372.898,364.604,365.267,717758.0
2012-04-14,368.917,372.898,364.604,365.267,717758.0
2012-04-15,368.917,372.898,364.604,365.267,717758.0
2012-04-16,364.935,375.22,363.94,369.248,1319785.0
2012-04-17,368.253,379.865,366.594,379.533,1182864.0
2012-04-18,380.196,380.196,370.244,377.542,1222432.0
2012-04-19,379.865,385.505,372.234,374.225,1372678.0
2012-04-20,374.556,378.206,371.902,374.225,989585.0
2012-04-21,374.556,378.206,371.902,374.225,989585.0
2012-04-22,374.556,378.206,371.902,374.225,989585.0
2012-04-23,368.917,371.571,364.272,366.926,1083717.0
2012-04-24,370.244,374.888,365.267,370.907,1013873.0
2012-04-25,373.229,378.869,373.229,378.538,1275380.0
2012-04-26,378.869,381.855,373.561,376.879,1023873.0
2012-04-27,374.556,386.832,372.566,386.5,871548.0
2012-04-28,374.556,386.832,372.566,386.5,871548.0
2012-04-29,374.556,386.832,372.566,386.5,871548.0
2012-04-30,387.495,389.817,377.542,379.201,631590.0
2012-05-01,378.869,381.192,374.556,379.201,207678.0
2012-05-02,382.85,387.163,376.215,378.206,1151920.0
2012-05-03,375.552,379.201,374.225,378.206,960458.0
2012-05-04,375.552,383.182,361.618,363.277,1380966.0
2012-05-05,375.552,383.182,361.618,363.277,1380966.0
2012-05-06,375.552,383.182,361.618,363.277,1380966.0
2012-05-07,375.552,383.182,361.618,363.277,1380966.0
2012-05-08,363.608,364.272,350.67,353.324,1322100.0
2012-05-09,355.978,355.978,346.025,351.665,1707715.0
2012-05-10,354.319,354.983,345.693,351.665,1513730.0
2012-05-11,350.67,356.641,348.016,355.978,1085846.0
