,SSE LN Equity,SSE LN Equity,SSE LN Equity,SSE LN Equity,SSE LN Equity
2021-10-03,1391.366,1414.504,1369.564,1409.609,2290013.0
2021-10-04,1407.385,1409.609,1388.252,1394.926,2380121.0
2021-10-05,1400.71,1402.045,1392.256,1399.821,1232709.0
2021-10-06,1390.476,1391.366,1366.004,1381.132,2260031.0
2021-10-07,1394.926,1404.27,1370.899,1374.013,1956649.0
2021-10-08,1375.348,1379.798,1359.33,1375.348,1921286.0
2021-10-09,1375.348,1379.798,1359.33,1375.348,1921286.0
2021-10-10,1375.348,1379.798,1359.33,1375.348,1921286.0
2021-10-11,1388.252,1396.706,1374.903,1383.357,2074655.0
2021-10-12,1372.678,1411.834,1364.669,1401.6,1881280.0
2021-10-13,1398.041,1422.513,1389.142,1414.504,1939231.0
2021-10-14,1423.848,1425.183,1401.6,1414.059,1908853.0
2021-10-15,1418.953,1419.398,1396.706,1399.821,5516869.0
2021-10-16,1418.953,1419.398,1396.706,1399.821,5516869.0
2021-10-17,1418.953,1419.398,1396.706,1399.821,5516869.0
2021-10-18,1402.045,1418.064,1398.486,1410.944,1132216.0
2021-10-19,1417.619,1418.509,1403.38,1413.169,2415245.0
2021-10-20,1410.944,1446.096,1409.609,1442.536,1441152.0
2021-10-21,1434.972,1445.651,1430.522,1439.421,2295636.0
2021-10-22,1442.091,1452.77,1439.421,1448.32,1123472.0
2021-10-23,1442.091,1452.77,1439.421,1448.32,1123472.0
2021-10-24,1442.091,1452.77,1439.421,1448.32,1123472.0
2021-10-25,1451.435,1452.77,1433.192,1437.641,863591.0
2021-10-26,1435.417,1450.1,1432.302,1447.875,1451031.0
2021-10-27,1447.875,1483.917,1447.875,1479.022,1678003.0
2021-10-28,1479.912,1496.82,1474.128,1496.82,2040003.0
2021-10-29,1489.256,1494.595,1462.114,1462.559,2038584.0
2021-10-30,1489.256,1494.595,1462.114,1462.559,2038584.0
2021-10-31,1489.256,1494.595,1462.114,1462.559,2038584.0
2021-11-01,1468.343,1503.494,1464.784,1490.591,1469314.0
2021-11-02,1493.705,1494.595,1479.022,1490.146,1212274.0
2021-11-03,1487.921,1487.921,1468.788,1473.238,2035374.0
2021-11-04,1474.573,1488.811,1467.898,1478.577,1463131.0
2021-11-05,1472.348,1488.366,1467.898,1467.898,1059895.0
2021-11-06,1472.348,1488.366,1467.898,1467.898,1059895.0
2021-11-07,1472.348,1488.366,1467.898,1467.898,1059895.0
2021-11-08,1463.894,1473.238,1457.664,1457.664,1578744.0
2021-11-09,1455.885,1466.563,1434.972,1437.197,2111892.0
2021-11-10,1431.857,1476.797,1431.412,1476.352,2158158.0
2021-11-11,1474.573,1489.256,1473.238,1473.683,1508425.0
2021-11-12,1476.352,1480.802,1458.109,1468.343,1567055.0
2021-11-13,1476.352,1480.802,1458.109,1468.343,1567055.0
2021-11-14,1476.352,1480.802,1458.109,1468.343,1567055.0
2021-11-15,1467.008,1476.797,1447.43,1474.128,1624953.0
2021-11-16,1475.907,1482.582,1462.114,1475.462,1471434.0
2021-11-17,1446.096,1446.096,1370.899,1412.279,3983634.0
2021-11-18,1386.027,1426.518,1386.027,1417.174,2822655.0
2021-11-19,1424.293,1427.408,1408.275,1420.733,2041321.0
2021-11-20,1424.293,1427.408,1408.275,1420.733,2041321.0
2021-11-21,1424.293,1427.408,1408.275,1420.733,2041321.0
2021-11-22,1424.293,1440.756,1406.05,1406.495,3575033.0
2021-11-23,1394.926,1418.509,1387.807,1408.275,1368611.0
2021-11-24,1406.05,1415.394,1399.821,1415.394,1323445.0
2021-11-25,1421.623,1434.972,1415.394,1427.408,1231599.0
2021-11-26,1398.041,1414.949,1382.912,1391.811,1984314.0
2021-11-27,1398.041,1414.949,1382.912,1391.811,1984314.0
2021-11-28,1398.041,1414.949,1382.912,1391.811,1984314.0
2021-11-29,1405.16,1406.05,1384.692,1386.472,1688559.0
2021-11-30,1378.018,1387.362,1357.55,1381.132,4008599.0
2021-12-01,1379.798,1408.72,1375.348,1408.72,1957744.0
2021-12-02,1397.151,1428.742,1388.252,1410.054,2017273.0
2021-12-03,1433.637,1441.201,1415.394,1430.522,2210983.0
2021-12-04,1433.637,1441.201,1415.394,1430.522,2210983.0
2021-12-05,1433.637,1441.201,1415.394,1430.522,2210983.0
2021-12-06,1438.086,1465.229,1426.518,1450.99,2249297.0
2021-12-07,1450.99,1463.449,1438.531,1449.655,4921584.0
2021-12-08,1454.105,1468.788,1448.32,1457.219,1509238.0
2021-12-09,1465.673,1471.013,1454.55,1467.898,1857046.0
2021-12-10,1458.999,1461.669,1450.1,1452.77,1218057.0
2021-12-11,1458.999,1461.669,1450.1,1452.77,1218057.0
2021-12-12,1458.999,1461.669,1450.1,1452.77,1218057.0
2021-12-13,1452.325,1454.105,1441.201,1441.201,3160434.0
2021-12-14,1450.545,1451.435,1402.935,1413.169,3374606.0
2021-12-15,1410.499,1435.417,1405.16,1435.417,1956564.0
2021-12-16,1451.88,1452.77,1410.944,1416.729,3759977.0
2021-12-17,1415.839,1434.082,1407.385,1431.857,4931536.0
2021-12-18,1415.839,1434.082,1407.385,1431.857,4931536.0
2021-12-19,1415.839,1434.082,1407.385,1431.857,4931536.0
2021-12-20,1415.394,1443.871,1411.389,1443.871,1992549.0
2021-12-21,1459.444,1460.334,1442.091,1454.105,1357397.0
2021-12-22,1454.105,1460.334,1435.862,1457.219,1115634.0
2021-12-23,1458.554,1460.779,1448.765,1454.105,999676.0
2021-12-24,1454.55,1460.334,1454.55,1454.995,239689.0
2021-12-25,1454.55,1460.334,1454.55,1454.995,239689.0
2021-12-26,1454.55,1460.334,1454.55,1454.995,239689.0
2021-12-27,1454.55,1460.334,1454.55,1454.995,239689.0
2021-12-28,1454.55,1460.334,1454.55,1454.995,239689.0
2021-12-29,1471.903,1488.366,1463.449,1487.921,2237301.0
2021-12-30,1483.917,1493.261,1471.458,1471.458,909682.0
2021-12-31,1462.559,1467.453,1450.545,1467.453,820367.0
2022-01-01,1462.559,1467.453,1450.545,1467.453,820367.0
2022-01-02,1462.559,1467.453,1450.545,1467.453,820367.0
2022-01-03,1462.559,1467.453,1450.545,1467.453,820367.0
2022-01-04,1482.582,1499.045,1468.788,1480.802,4557747.0
2022-01-05,1475.462,1478.132,1461.669,1462.559,2561205.0
2022-01-06,1449.655,1464.339,1441.646,1446.096,7927763.0
2022-01-07,1452.325,1463.449,1445.206,1454.105,1966522.0
2022-01-08,1452.325,1463.449,1445.206,1454.105,1966522.0
2022-01-09,1452.325,1463.449,1445.206,1454.105,1966522.0
2022-01-10,1467.898,1467.898,1447.43,1458.109,1279315.0
2022-01-11,1465.673,1466.118,1441.201,1443.871,2366809.0
2022-01-12,1439.866,1446.541,1424.738,1432.747,2352142.0
2022-01-13,1434.555,1445.858,1427.773,1436.363,1883576.0
2022-01-14,1429.581,1440.884,1425.06,1425.512,2024805.0
2022-01-15,1429.581,1440.884,1425.06,1425.512,2024805.0
2022-01-16,1429.581,1440.884,1425.06,1425.512,2024805.0
2022-01-17,1428.677,1440.432,1427.321,1431.39,3353323.0
2022-01-18,1425.06,1430.034,1416.47,1427.321,2624876.0
2022-01-19,1412.401,1424.156,1404.715,1417.374,3718201.0
2022-01-20,1424.156,1434.555,1419.635,1433.65,4080104.0
2022-01-21,1430.938,1431.842,1409.236,1411.949,2863453.0
2022-01-22,1430.938,1431.842,1409.236,1411.949,2863453.0
2022-01-23,1430.938,1431.842,1409.236,1411.949,2863453.0
2022-01-24,1405.619,1408.784,1382.562,1390.248,4901307.0
2022-01-25,1401.55,1405.167,1387.083,1389.796,1730480.0
2022-01-26,1401.098,1405.619,1388.439,1392.96,1658403.0
2022-01-27,1381.657,1425.512,1374.424,1420.991,1386889.0
2022-01-28,1413.305,1427.321,1409.236,1427.321,3458193.0
2022-01-29,1413.305,1427.321,1409.236,1427.321,3458193.0
2022-01-30,1413.305,1427.321,1409.236,1427.321,3458193.0
2022-01-31,1427.773,1434.103,1420.087,1430.938,1866334.0
2022-02-01,1435.459,1455.352,1435.459,1436.815,2254405.0
2022-02-02,1440.884,1456.708,1434.555,1453.091,1832205.0
2022-02-03,1449.022,1459.421,1435.911,1438.172,1856281.0
2022-02-04,1444.953,1445.858,1404.263,1409.236,1895708.0
2022-02-05,1444.953,1445.858,1404.263,1409.236,1895708.0
2022-02-06,1444.953,1445.858,1404.263,1409.236,1895708.0
2022-02-07,1416.018,1420.539,1401.55,1402.907,1328026.0
2022-02-08,1410.593,1433.198,1392.508,1400.646,3244432.0
2022-02-09,1406.072,1429.581,1405.167,1417.374,2243382.0
2022-02-10,1424.608,1432.294,1399.29,1406.072,1912694.0
2022-02-11,1396.125,1407.428,1384.37,1398.838,1873060.0
2022-02-12,1396.125,1407.428,1384.37,1398.838,1873060.0
2022-02-13,1396.125,1407.428,1384.37,1398.838,1873060.0
2022-02-14,1383.466,1387.987,1365.381,1378.945,2644503.0
2022-02-15,1380.301,1412.853,1377.136,1405.619,2179430.0
2022-02-16,1405.167,1432.294,1403.811,1432.294,2453161.0
2022-02-17,1433.65,1453.996,1431.39,1451.735,2609591.0
2022-02-18,1455.804,1479.314,1455.352,1457.612,3369106.0
2022-02-19,1455.804,1479.314,1455.352,1457.612,3369106.0
2022-02-20,1455.804,1479.314,1455.352,1457.612,3369106.0
2022-02-21,1463.038,1467.107,1444.049,1444.049,1321539.0
2022-02-22,1434.103,1447.666,1420.991,1430.938,2103152.0
2022-02-23,1437.267,1467.107,1437.267,1456.708,1262088.0
2022-02-24,1425.965,1459.421,1417.374,1432.294,3747124.0
2022-02-25,1441.789,1522.265,1439.528,1514.579,4274474.0
2022-02-26,1441.789,1522.265,1439.528,1514.579,4274474.0
2022-02-27,1441.789,1522.265,1439.528,1514.579,4274474.0
2022-02-28,1500.111,1547.131,1500.111,1541.253,5454306.0
2022-03-01,1537.184,1538.089,1473.436,1477.053,3289847.0
2022-03-02,1484.287,1507.797,1453.091,1464.846,3317989.0
2022-03-03,1457.16,1467.559,1407.88,1415.566,3119552.0
2022-03-04,1424.156,1448.57,1406.072,1442.241,3339070.0
2022-03-05,1424.156,1448.57,1406.072,1442.241,3339070.0
2022-03-06,1424.156,1448.57,1406.072,1442.241,3339070.0
2022-03-07,1421.896,1455.352,1379.397,1440.432,3496364.0
2022-03-08,1411.497,1478.41,1411.497,1453.996,3614344.0
2022-03-09,1496.946,1520.004,1480.218,1520.004,7532647.0
2022-03-10,1520.908,1531.307,1485.643,1511.866,2352737.0
2022-03-11,1515.935,1529.951,1490.165,1490.165,2559921.0
2022-03-12,1515.935,1529.951,1490.165,1490.165,2559921.0
2022-03-13,1515.935,1529.951,1490.165,1490.165,2559921.0
2022-03-14,1496.946,1510.058,1487.452,1498.755,1860740.0
2022-03-15,1492.425,1518.648,1485.643,1516.387,2193301.0
2022-03-16,1524.977,1527.238,1491.973,1492.877,4591092.0
2022-03-17,1502.824,1520.004,1486.548,1520.004,2201902.0
2022-03-18,1515.935,1526.334,1505.989,1526.334,8452539.0
2022-03-19,1515.935,1526.334,1505.989,1526.334,8452539.0
2022-03-20,1515.935,1526.334,1505.989,1526.334,8452539.0
2022-03-21,1523.169,1532.211,1508.701,1512.318,1548935.0
2022-03-22,1521.36,1538.089,1515.483,1537.184,5607271.0
2022-03-23,1543.966,1545.322,1501.467,1510.058,1832769.0
2022-03-24,1513.222,1531.307,1503.728,1514.127,1726198.0
2022-03-25,1512.318,1523.621,1499.659,1514.579,2038605.0
2022-03-26,1512.318,1523.621,1499.659,1514.579,2038605.0
2022-03-27,1512.318,1523.621,1499.659,1514.579,2038605.0
2022-03-28,1522.717,1535.376,1512.77,1529.498,1443488.0
2022-03-29,1546.227,1555.269,1534.02,1544.87,2748428.0
2022-03-30,1547.583,1582.848,1543.514,1582.848,2651131.0
2022-03-31,1587.821,1595.507,1570.641,1581.039,2318735.0
2022-04-01,1581.491,1588.273,1565.215,1566.572,1545859.0
2022-04-02,1581.491,1588.273,1565.215,1566.572,1545859.0
2022-04-03,1581.491,1588.273,1565.215,1566.572,1545859.0
2022-04-04,1569.284,1587.369,1561.598,1569.736,1181707.0
2022-04-05,1574.258,1624.894,1568.832,1624.894,2595692.0
2022-04-06,1620.373,1634.389,1611.783,1632.58,3249980.0
2022-04-07,1632.58,1650.665,1619.017,1619.469,1924739.0
2022-04-08,1629.415,1647.952,1625.346,1642.979,2481728.0
2022-04-09,1629.415,1647.952,1625.346,1642.979,2481728.0
2022-04-10,1629.415,1647.952,1625.346,1642.979,2481728.0
2022-04-11,1602.741,1624.442,1572.449,1624.442,3438248.0
2022-04-12,1615.852,1615.852,1588.725,1612.687,2418160.0
2022-04-13,1598.672,1628.059,1594.151,1618.113,2333383.0
2022-04-14,1609.975,1622.634,1591.89,1620.825,3162401.0
2022-04-15,1609.975,1622.634,1591.89,1620.825,3162401.0
2022-04-16,1609.975,1622.634,1591.89,1620.825,3162401.0
2022-04-17,1609.975,1622.634,1591.89,1620.825,3162401.0
2022-04-18,1609.975,1622.634,1591.89,1620.825,3162401.0
2022-04-19,1609.522,1619.921,1590.082,1614.044,2799810.0
2022-04-20,1617.208,1671.01,1602.289,1651.569,4969960.0
2022-04-21,1646.596,1654.734,1631.676,1640.266,2433651.0
2022-04-22,1628.963,1667.393,1627.155,1652.925,23487870.0
2022-04-23,1628.963,1667.393,1627.155,1652.925,23487870.0
2022-04-24,1628.963,1667.393,1627.155,1652.925,23487870.0
2022-04-25,1635.293,1663.324,1632.128,1652.473,2208894.0
2022-04-26,1671.914,1687.286,1652.925,1658.351,2749863.0
2022-04-27,1649.761,1675.531,1635.293,1669.201,2267348.0
2022-04-28,1669.201,1689.999,1658.803,1678.244,2059056.0
2022-04-29,1681.861,1689.546,1667.393,1689.546,2418891.0
2022-04-30,1681.861,1689.546,1667.393,1689.546,2418891.0
2022-05-01,1681.861,1689.546,1667.393,1689.546,2418891.0
2022-05-02,1681.861,1689.546,1667.393,1689.546,2418891.0
2022-05-03,1660.611,1686.382,1656.994,1676.887,2635515.0
2022-05-04,1673.722,1673.722,1645.691,1667.393,2339746.0
2022-05-05,1674.627,1708.987,1668.297,1686.382,1560174.0
2022-05-06,1687.286,1689.094,1646.144,1652.925,3090274.0
2022-05-07,1687.286,1689.094,1646.144,1652.925,3090274.0
2022-05-08,1687.286,1689.094,1646.144,1652.925,3090274.0
2022-05-09,1654.282,1662.42,1629.868,1631.676,1462630.0
2022-05-10,1639.362,1651.569,1624.442,1646.596,1588407.0
2022-05-11,1655.638,1664.68,1626.703,1664.68,2847364.0
2022-05-12,1669.201,1680.504,1641.622,1647.048,1816898.0
2022-05-13,1649.761,1673.722,1647.5,1673.722,2403058.0
2022-05-14,1649.761,1673.722,1647.5,1673.722,2403058.0
2022-05-15,1649.761,1673.722,1647.5,1673.722,2403058.0
2022-05-16,1672.366,1695.876,1671.01,1689.999,2229733.0
2022-05-17,1697.232,1717.577,1693.163,1700.397,3000338.0
2022-05-18,1710.796,1750.13,1704.918,1736.114,2238388.0
2022-05-19,1718.03,1731.593,1703.11,1713.961,3208856.0
2022-05-20,1723.003,1741.087,1714.413,1729.332,2846537.0
2022-05-21,1723.003,1741.087,1714.413,1729.332,2846537.0
2022-05-22,1723.003,1741.087,1714.413,1729.332,2846537.0
2022-05-23,1743.8,1747.869,1725.263,1732.949,2045966.0
2022-05-24,1628.511,1631.676,1538.993,1596.863,7900520.0
2022-05-25,1644.787,1702.658,1642.979,1688.642,4053681.0
2022-05-26,1687.738,1691.355,1605.906,1610.879,2910251.0
2022-05-27,1612.687,1614.044,1555.721,1584.656,2897090.0
2022-05-28,1612.687,1614.044,1555.721,1584.656,2897090.0
2022-05-29,1612.687,1614.044,1555.721,1584.656,2897090.0
2022-05-30,1592.342,1601.837,1581.944,1595.959,1609022.0
2022-05-31,1590.986,1605.001,1578.779,1602.289,6752482.0
2022-06-01,1611.331,1621.277,1591.89,1591.89,1810923.0
2022-06-02,1611.331,1621.277,1591.89,1591.89,1810923.0
2022-06-03,1611.331,1621.277,1591.89,1591.89,1810923.0
2022-06-04,1611.331,1621.277,1591.89,1591.89,1810923.0
2022-06-05,1611.331,1621.277,1591.89,1591.89,1810923.0
2022-06-06,1694.972,1694.972,1619.921,1645.691,3215824.0
2022-06-07,1633.937,1655.186,1626.703,1634.841,1899463.0
2022-06-08,1637.101,1646.144,1599.576,1604.549,2830499.0
2022-06-09,1596.411,1614.496,1590.082,1595.507,4828935.0
2022-06-10,1586.465,1595.959,1560.694,1586.465,2136718.0
2022-06-11,1586.465,1595.959,1560.694,1586.465,2136718.0
2022-06-12,1586.465,1595.959,1560.694,1586.465,2136718.0
2022-06-13,1570.189,1572.901,1528.142,1544.87,4292532.0
2022-06-14,1543.514,1550.296,1481.122,1484.287,3658631.0
2022-06-15,1494.234,1515.935,1491.973,1499.207,3303508.0
2022-06-16,1496.494,1505.536,1435.007,1444.501,4038097.0
2022-06-17,1441.789,1458.065,1426.869,1435.459,5751780.0
2022-06-18,1441.789,1458.065,1426.869,1435.459,5751780.0
2022-06-19,1441.789,1458.065,1426.869,1435.459,5751780.0
2022-06-20,1452.639,1487.452,1449.022,1463.942,1604981.0
2022-06-21,1467.559,1472.532,1449.474,1454.448,1457663.0
2022-06-22,1441.789,1482.479,1438.624,1471.628,2751229.0
2022-06-23,1468.463,1482.027,1456.256,1469.367,1755186.0
2022-06-24,1477.958,1497.398,1476.149,1491.521,3360838.0
2022-06-25,1477.958,1497.398,1476.149,1491.521,3360838.0
2022-06-26,1477.958,1497.398,1476.149,1491.521,3360838.0
2022-06-27,1497.851,1501.92,1473.436,1492.877,1870869.0
2022-06-28,1501.92,1510.962,1488.356,1506.441,2017080.0
2022-06-29,1501.467,1526.786,1473.436,1492.425,2476463.0
2022-06-30,1481.122,1491.973,1451.283,1461.229,2315782.0
2022-07-01,1457.612,1521.813,1448.57,1516.839,2592804.0
2022-07-02,1457.612,1521.813,1448.57,1516.839,2592804.0
2022-07-03,1457.612,1521.813,1448.57,1516.839,2592804.0
2022-07-04,1524.977,1544.87,1517.743,1533.115,1919274.0
2022-07-05,1537.636,1540.801,1497.851,1510.962,2508683.0
2022-07-06,1523.621,1550.748,1513.674,1534.472,2529916.0
2022-07-07,1545.775,1553.913,1523.169,1538.089,2541180.0
2022-07-08,1533.567,1560.242,1515.483,1531.307,2128210.0
2022-07-09,1533.567,1560.242,1515.483,1531.307,2128210.0
2022-07-10,1533.567,1560.242,1515.483,1531.307,2128210.0
2022-07-11,1524.073,1591.438,1519.1,1578.779,2518165.0
2022-07-12,1583.3,1614.496,1581.039,1606.81,2970591.0
2022-07-13,1599.124,1605.453,1574.71,1592.342,2272793.0
2022-07-14,1593.698,1600.48,1564.311,1578.779,2096493.0
2022-07-15,1594.603,1599.124,1576.97,1585.108,2396157.0
2022-07-16,1594.603,1599.124,1576.97,1585.108,2396157.0
2022-07-17,1594.603,1599.124,1576.97,1585.108,2396157.0
2022-07-18,1590.534,1623.086,1585.56,1623.086,1819323.0
2022-07-19,1613.139,1624.442,1609.522,1615.852,1592735.0
2022-07-20,1618.565,1626.251,1592.794,1594.603,1792801.0
2022-07-21,1602.741,1611.331,1548.487,1556.173,2495726.0
2022-07-22,1553.913,1564.763,1545.322,1562.051,2121513.0
2022-07-23,1553.913,1564.763,1545.322,1562.051,2121513.0
2022-07-24,1553.913,1564.763,1545.322,1562.051,2121513.0
2022-07-25,1554.365,1576.97,1551.2,1573.353,3015453.0
2022-07-26,1572.901,1587.369,1563.407,1581.491,1635436.0
2022-07-27,1585.56,1613.139,1581.039,1609.07,2835332.0
2022-07-28,1619.553,1619.553,1564.803,1615.341,3223846.0
2022-07-29,1636.867,1665.411,1630.315,1654.648,3084623.0
2022-07-30,1636.867,1665.411,1630.315,1654.648,3084623.0
2022-07-31,1636.867,1665.411,1630.315,1654.648,3084623.0
2022-08-01,1651.841,1679.917,1643.418,1669.155,2319424.0
2022-08-02,1659.328,1691.148,1654.181,1676.642,5892007.0
2022-08-03,1675.706,1678.046,1655.116,1656.52,1702440.0
2022-08-04,1656.52,1669.155,1649.033,1668.219,1892208.0
2022-08-05,1665.879,1674.302,1649.501,1658.86,4222408.0
2022-08-06,1665.879,1674.302,1649.501,1658.86,4222408.0
2022-08-07,1665.879,1674.302,1649.501,1658.86,4222408.0
2022-08-08,1670.091,1680.853,1663.539,1672.898,1463988.0
2022-08-09,1672.898,1699.571,1667.283,1693.956,2156488.0
2022-08-10,1698.167,1699.103,1649.033,1653.713,3393538.0
2022-08-11,1666.347,1678.982,1656.988,1659.796,2403212.0
2022-08-12,1658.86,1681.789,1658.392,1673.366,1460301.0
2022-08-13,1658.86,1681.789,1658.392,1673.366,1460301.0
2022-08-14,1658.86,1681.789,1658.392,1673.366,1460301.0
2022-08-15,1678.982,1690.68,1678.982,1690.68,1353426.0
2022-08-16,1694.892,1715.481,1691.148,1713.141,1593346.0
2022-08-17,1709.866,1717.821,1701.911,1715.013,2468199.0
2022-08-18,1715.481,1731.391,1707.058,1717.821,1658153.0
2022-08-19,1718.289,1723.904,1709.398,1723.436,1631851.0
2022-08-20,1718.289,1723.904,1709.398,1723.436,1631851.0
2022-08-21,1718.289,1723.904,1709.398,1723.436,1631851.0
2022-08-22,1721.096,1742.622,1718.289,1742.622,1628224.0
2022-08-23,1729.052,1746.365,1721.096,1727.648,1236475.0
2022-08-24,1728.584,1731.391,1712.673,1715.949,1583533.0
2022-08-25,1707.994,1730.923,1700.507,1705.654,1659204.0
2022-08-26,1722.968,1725.776,1684.597,1686.937,1430059.0
2022-08-27,1722.968,1725.776,1684.597,1686.937,1430059.0
2022-08-28,1722.968,1725.776,1684.597,1686.937,1430059.0
2022-08-29,1722.968,1725.776,1684.597,1686.937,1430059.0
2022-08-30,1667.751,1685.065,1601.303,1601.303,3651460.0
2022-08-31,1603.643,1605.982,1536.259,1546.554,4570548.0
2022-09-01,1537.195,1578.374,1536.727,1557.784,3318662.0
2022-09-02,1551.233,1579.31,1547.021,1575.566,1661573.0
2022-09-03,1551.233,1579.31,1547.021,1575.566,1661573.0
2022-09-04,1551.233,1579.31,1547.021,1575.566,1661573.0
2022-09-05,1547.957,1591.944,1545.618,1588.201,2275134.0
2022-09-06,1599.431,1630.315,1566.675,1578.842,2414462.0
2022-09-07,1573.694,1689.744,1565.739,1641.078,6902704.0
2022-09-08,1641.078,1645.758,1615.809,1640.142,1623013.0
2022-09-09,1638.27,1685.533,1636.399,1675.238,2430764.0
2022-09-10,1638.27,1685.533,1636.399,1675.238,2430764.0
2022-09-11,1638.27,1685.533,1636.399,1675.238,2430764.0
2022-09-12,1681.321,1699.103,1678.046,1689.744,1786787.0
2022-09-13,1696.763,1722.968,1673.834,1678.046,2029317.0
2022-09-14,1678.046,1678.046,1634.059,1634.527,2698423.0
2022-09-15,1628.444,1634.995,1608.322,1624.232,2320186.0
2022-09-16,1610.662,1653.245,1610.662,1633.123,4616459.0
2022-09-17,1610.662,1653.245,1610.662,1633.123,4616459.0
2022-09-18,1610.662,1653.245,1610.662,1633.123,4616459.0
2022-09-19,1610.662,1653.245,1610.662,1633.123,4616459.0
2022-09-20,1649.969,1657.456,1596.156,1597.559,2047514.0
2022-09-21,1595.688,1628.912,1587.733,1627.508,1761890.0
2022-09-22,1615.809,1629.847,1602.239,1610.662,2129753.0
2022-09-23,1610.662,1624.232,1566.207,1589.604,2321829.0
2022-09-24,1610.662,1624.232,1566.207,1589.604,2321829.0
2022-09-25,1610.662,1624.232,1566.207,1589.604,2321829.0
2022-09-26,1585.393,1590.54,1548.893,1563.867,3005070.0
2022-09-27,1570.887,1571.355,1449.689,1449.689,6031695.0
2022-09-28,1433.779,1492.74,1412.722,1483.381,5040361.0
2022-09-29,1455.305,1465.599,1400.555,1416.465,3392503.0
2022-09-30,1406.638,1453.433,1406.638,1429.568,4388140.0
2022-10-01,1406.638,1453.433,1406.638,1429.568,4388140.0
2022-10-02,1406.638,1453.433,1406.638,1429.568,4388140.0
2022-10-03,1427.228,1484.317,1422.081,1472.15,2541389.0
2022-10-04,1472.15,1472.15,1438.459,1459.984,2966751.0
2022-10-05,1467.471,1474.022,1428.632,1439.862,2570443.0
2022-10-06,1440.798,1445.946,1394.472,1407.106,2820763.0
2022-10-07,1397.28,1423.016,1384.177,1403.363,2124255.0
2022-10-08,1397.28,1423.016,1384.177,1403.363,2124255.0
2022-10-09,1397.28,1423.016,1384.177,1403.363,2124255.0
2022-10-10,1379.498,1409.446,1349.549,1398.215,3418642.0
2022-10-11,1391.664,1402.895,1357.036,1363.12,2584570.0
2022-10-12,1364.523,1372.011,1332.235,1336.447,3175625.0
2022-10-13,1327.088,1380.901,1314.921,1357.972,2991384.0
2022-10-14,1386.049,1404.767,1372.946,1375.754,2391636.0
2022-10-15,1386.049,1404.767,1372.946,1375.754,2391636.0
2022-10-16,1386.049,1404.767,1372.946,1375.754,2391636.0
2022-10-17,1376.222,1401.959,1376.222,1397.28,3781184.0
2022-10-18,1397.28,1423.016,1384.645,1385.113,3317979.0
2022-10-19,1394.472,1394.472,1364.991,1383.241,1825006.0
2022-10-20,1382.773,1389.792,1366.395,1371.543,1694090.0
2022-10-21,1380.434,1380.434,1343.466,1357.036,2142075.0
2022-10-22,1380.434,1380.434,1343.466,1357.036,2142075.0
2022-10-23,1380.434,1380.434,1343.466,1357.036,2142075.0
2022-10-24,1376.69,1424.42,1373.414,1411.318,2123380.0
2022-10-25,1410.85,1425.356,1394.004,1425.356,2731984.0
2022-10-26,1419.273,1434.247,1409.446,1431.907,1255167.0
2022-10-27,1430.971,1433.779,1412.722,1430.036,1649822.0
2022-10-28,1417.869,1453.433,1402.895,1447.817,2157737.0
2022-10-29,1417.869,1453.433,1402.895,1447.817,2157737.0
2022-10-30,1417.869,1453.433,1402.895,1447.817,2157737.0
2022-10-31,1457.176,1462.324,1434.715,1456.24,2310817.0
2022-11-01,1464.195,1483.849,1461.388,1470.279,941722.0
2022-11-02,1466.067,1476.362,1457.644,1474.958,1885390.0
2022-11-03,1459.516,1474.022,1447.349,1467.939,2284124.0
2022-11-04,1475.894,1486.657,1458.112,1477.298,2204878.0
2022-11-05,1475.894,1486.657,1458.112,1477.298,2204878.0
2022-11-06,1475.894,1486.657,1458.112,1477.298,2204878.0
2022-11-07,1477.766,1499.759,1462.792,1469.343,1230669.0
2022-11-08,1466.067,1488.529,1451.093,1484.317,1499142.0
2022-11-09,1490.4,1514.265,1474.022,1510.522,1468813.0
2022-11-10,1510.522,1572.758,1502.567,1561.528,2571834.0
2022-11-11,1556.848,1561.996,1517.541,1523.156,1686122.0
2022-11-12,1556.848,1561.996,1517.541,1523.156,1686122.0
2022-11-13,1556.848,1561.996,1517.541,1523.156,1686122.0
2022-11-14,1519.881,1544.214,1514.733,1527.368,2929729.0
2022-11-15,1546.086,1561.528,1532.047,1538.131,2174853.0
2022-11-16,1510.522,1538.598,1499.759,1538.598,2305489.0
2022-11-17,1563.867,1638.27,1469.343,1561.996,4880174.0
2022-11-18,1573.226,1605.982,1566.207,1587.733,3057812.0
2022-11-19,1573.226,1605.982,1566.207,1587.733,3057812.0
2022-11-20,1573.226,1605.982,1566.207,1587.733,3057812.0
2022-11-21,1582.585,1607.854,1579.778,1586.797,1769900.0
2022-11-22,1606.918,1631.251,1601.771,1613.002,2290552.0
2022-11-23,1608.79,1613.469,1584.457,1609.726,1920819.0
2022-11-24,1609.726,1627.976,1609.726,1621.424,889870.0
2022-11-25,1647.629,1652.777,1614.405,1614.405,1878898.0
2022-11-26,1647.629,1652.777,1614.405,1614.405,1878898.0
2022-11-27,1647.629,1652.777,1614.405,1614.405,1878898.0
2022-11-28,1608.79,1621.892,1589.136,1589.136,1733194.0
2022-11-29,1578.374,1597.091,1561.06,1568.547,2567815.0
