,AHT LN Equity,AHT LN Equity,AHT LN Equity,AHT LN Equity,AHT LN Equity
2020-11-05,2887.659,2952.15,2887.659,2930.011,809977.0
2020-11-06,2930.974,3006.053,2870.333,2976.214,844264.0
2020-11-07,2930.974,3006.053,2870.333,2976.214,844264.0
2020-11-08,2930.974,3006.053,2870.333,2976.214,844264.0
2020-11-09,3029.154,3146.586,3016.641,3069.581,1436407.0
2020-11-10,3070.544,3085.945,3016.641,3051.293,1094229.0
2020-11-11,3058.031,3145.623,3058.031,3080.169,1074533.0
2020-11-12,3060.918,3110.009,3051.293,3060.918,1048199.0
2020-11-13,3051.293,3087.87,3034.929,3075.357,555432.0
2020-11-14,3051.293,3087.87,3034.929,3075.357,555432.0
2020-11-15,3051.293,3087.87,3034.929,3075.357,555432.0
2020-11-16,3089.795,3101.346,3031.079,3065.731,836708.0
2020-11-17,3071.506,3084.982,3014.716,3048.405,1080288.0
2020-11-18,3033.967,3036.855,2992.577,3016.641,903715.0
2020-11-19,2990.652,3027.229,2981.989,3015.678,838932.0
2020-11-20,3022.416,3072.469,3005.09,3061.881,885890.0
2020-11-21,3022.416,3072.469,3005.09,3061.881,885890.0
2020-11-22,3022.416,3072.469,3005.09,3061.881,885890.0
2020-11-23,3084.02,3108.083,3067.656,3096.533,657093.0
2020-11-24,3118.672,3125.409,3043.592,3116.746,1213879.0
2020-11-25,3121.559,3121.559,3036.855,3046.48,795137.0
2020-11-26,3053.218,3072.469,3015.678,3043.592,640241.0
2020-11-27,3041.667,3072.469,3000.278,3032.042,1629328.0
2020-11-28,3041.667,3072.469,3000.278,3032.042,1629328.0
2020-11-29,3041.667,3072.469,3000.278,3032.042,1629328.0
2020-11-30,3014.716,3091.72,3014.716,3061.881,1077721.0
2020-12-01,3064.769,3108.083,3050.33,3103.271,777601.0
2020-12-02,3089.795,3114.821,3048.405,3073.432,617697.0
2020-12-03,3053.218,3142.735,3046.48,3139.848,953748.0
2020-12-04,3148.511,3181.237,3083.057,3098.458,1233476.0
2020-12-05,3148.511,3181.237,3083.057,3098.458,1233476.0
2020-12-06,3148.511,3181.237,3083.057,3098.458,1233476.0
2020-12-07,3108.083,3154.286,3095.57,3108.083,898806.0
2020-12-08,3224.552,3302.519,3156.211,3176.425,1911576.0
2020-12-09,3176.425,3184.125,3119.634,3142.735,968612.0
2020-12-10,3161.024,3175.462,3133.11,3147.548,928200.0
2020-12-11,3164.874,3192.788,3111.934,3176.425,842764.0
2020-12-12,3164.874,3192.788,3111.934,3176.425,842764.0
2020-12-13,3164.874,3192.788,3111.934,3176.425,842764.0
2020-12-14,3200.489,3231.29,3181.237,3222.627,650091.0
2020-12-15,3213.002,3300.594,3190.863,3215.889,1147953.0
2020-12-16,3218.777,3237.066,3167.762,3191.826,844785.0
2020-12-17,3217.815,3228.403,3162.949,3174.5,696157.0
2020-12-18,3174.5,3227.44,3173.537,3224.552,1142859.0
2020-12-19,3174.5,3227.44,3173.537,3224.552,1142859.0
2020-12-20,3174.5,3227.44,3173.537,3224.552,1142859.0
2020-12-21,3190.863,3253.429,3124.447,3244.766,808322.0
2020-12-22,3247.654,3316.957,3231.29,3316.957,625775.0
2020-12-23,3319.845,3329.471,3292.894,3312.145,645899.0
2020-12-24,3316.957,3331.396,3281.343,3304.444,133345.0
2020-12-25,3316.957,3331.396,3281.343,3304.444,133345.0
2020-12-26,3316.957,3331.396,3281.343,3304.444,133345.0
2020-12-27,3316.957,3331.396,3281.343,3304.444,133345.0
2020-12-28,3316.957,3331.396,3281.343,3304.444,133345.0
2020-12-29,3349.684,3396.849,3330.433,3330.433,465217.0
2020-12-30,3323.695,3387.224,3316.957,3358.347,662083.0
2020-12-31,3306.369,3347.759,3288.081,3309.257,355384.0
2021-01-01,3306.369,3347.759,3288.081,3309.257,355384.0
2021-01-02,3306.369,3347.759,3288.081,3309.257,355384.0
2021-01-03,3306.369,3347.759,3288.081,3309.257,355384.0
2021-01-04,3368.935,3411.288,3355.46,3368.935,687679.0
2021-01-05,3348.722,3404.55,3348.722,3404.55,778667.0
2021-01-06,3427.651,3539.307,3415.138,3514.281,1484940.0
2021-01-07,3560.483,3611.499,3499.843,3526.794,1053314.0
2021-01-08,3547.008,3547.008,3500.805,3535.457,690542.0
2021-01-09,3547.008,3547.008,3500.805,3535.457,690542.0
2021-01-10,3547.008,3547.008,3500.805,3535.457,690542.0
2021-01-11,3526.794,3532.569,3490.217,3513.318,845190.0
2021-01-12,3512.356,3547.008,3496.955,3513.318,520119.0
2021-01-13,3572.034,3586.472,3534.494,3537.382,784530.0
2021-01-14,3537.528,3557.781,3502.809,3540.422,604073.0
2021-01-15,3540.422,3545.244,3480.627,3522.097,822112.0
2021-01-16,3540.422,3545.244,3480.627,3522.097,822112.0
2021-01-17,3540.422,3545.244,3480.627,3522.097,822112.0
2021-01-18,3515.346,3550.066,3510.524,3524.991,322364.0
2021-01-19,3528.848,3540.422,3480.627,3539.457,1007963.0
2021-01-20,3540.422,3607.932,3526.92,3578.034,739193.0
2021-01-21,3600.216,3649.402,3592.501,3626.256,1241903.0
2021-01-22,3706.303,3759.347,3638.793,3695.695,1434833.0
2021-01-23,3706.303,3759.347,3638.793,3695.695,1434833.0
2021-01-24,3706.303,3759.347,3638.793,3695.695,1434833.0
2021-01-25,3715.948,3723.663,3598.287,3614.683,637442.0
2021-01-26,3628.185,3651.331,3590.572,3597.323,512382.0
2021-01-27,3579.963,3584.785,3443.979,3520.169,1315958.0
2021-01-28,3527.884,3590.572,3374.54,3578.999,1052975.0
2021-01-29,3537.528,3612.754,3503.773,3561.639,825378.0
2021-01-30,3537.528,3612.754,3503.773,3561.639,825378.0
2021-01-31,3537.528,3612.754,3503.773,3561.639,825378.0
2021-02-01,3566.461,3649.402,3548.137,3632.042,502464.0
2021-02-02,3664.833,3742.952,3660.011,3720.77,685452.0
2021-02-03,3756.454,3763.205,3684.122,3687.979,510975.0
2021-02-04,3711.126,3826.857,3701.481,3794.067,967394.0
2021-02-05,3786.351,3793.102,3682.193,3711.126,682119.0
2021-02-06,3786.351,3793.102,3682.193,3711.126,682119.0
2021-02-07,3786.351,3793.102,3682.193,3711.126,682119.0
2021-02-08,3732.343,3795.995,3712.09,3775.742,420967.0
2021-02-09,3766.098,3790.209,3716.912,3750.667,436941.0
2021-02-10,3757.418,3759.347,3657.118,3699.552,582059.0
2021-02-11,3691.837,3786.351,3690.873,3764.169,409123.0
2021-02-12,3740.058,3786.351,3739.094,3778.636,464335.0
2021-02-13,3740.058,3786.351,3739.094,3778.636,464335.0
2021-02-14,3740.058,3786.351,3739.094,3778.636,464335.0
2021-02-15,3787.316,3849.039,3776.707,3824.928,384498.0
2021-02-16,3825.893,3857.719,3791.173,3791.173,398130.0
2021-02-17,3799.853,3803.711,3726.556,3734.272,577126.0
2021-02-18,3770.92,3868.328,3759.347,3774.778,723955.0
2021-02-19,3784.422,3869.292,3781.529,3852.897,990384.0
2021-02-20,3784.422,3869.292,3781.529,3852.897,990384.0
2021-02-21,3784.422,3869.292,3781.529,3852.897,990384.0
2021-02-22,3829.75,3836.501,3755.489,3810.462,449765.0
2021-02-23,3815.284,3841.324,3724.628,3825.893,572046.0
2021-02-24,3805.64,3943.553,3787.316,3912.691,683154.0
2021-02-25,3893.403,3929.087,3785.387,3785.387,649204.0
2021-02-26,3694.73,3815.284,3693.766,3741.987,1147027.0
2021-02-27,3694.73,3815.284,3693.766,3741.987,1147027.0
2021-02-28,3694.73,3815.284,3693.766,3741.987,1147027.0
2021-03-01,3765.134,3894.367,3735.236,3875.079,882119.0
2021-03-02,3809.497,3903.047,3710.161,3827.822,918250.0
2021-03-03,3881.83,3950.304,3841.324,3938.731,853131.0
2021-03-04,3917.514,3959.948,3840.359,3851.932,768211.0
2021-03-05,3810.462,3880.865,3737.165,3745.845,766071.0
2021-03-06,3810.462,3880.865,3737.165,3745.845,766071.0
2021-03-07,3810.462,3880.865,3737.165,3745.845,766071.0
2021-03-08,3782.493,3912.691,3768.027,3892.438,604995.0
2021-03-09,3883.759,4050.605,3875.079,4039.032,828165.0
2021-03-10,4022.636,4040.961,3972.486,4023.601,645916.0
2021-03-11,4044.818,4068.929,4010.099,4051.569,725479.0
2021-03-12,4030.352,4099.791,4026.494,4081.467,560123.0
2021-03-13,4030.352,4099.791,4026.494,4081.467,560123.0
2021-03-14,4030.352,4099.791,4026.494,4081.467,560123.0
2021-03-15,4050.605,4109.435,4040.961,4086.289,621609.0
2021-03-16,4118.115,4153.799,4093.04,4147.048,703333.0
2021-03-17,4131.617,4147.048,4099.791,4122.937,985322.0
2021-03-18,4147.048,4153.799,4109.435,4130.653,477771.0
2021-03-19,4080.502,4154.763,4049.64,4133.546,1469875.0
2021-03-20,4080.502,4154.763,4049.64,4133.546,1469875.0
2021-03-21,4080.502,4154.763,4049.64,4133.546,1469875.0
2021-03-22,4109.435,4163.443,4084.36,4151.87,553680.0
2021-03-23,4121.008,4151.87,4106.542,4113.293,547617.0
2021-03-24,4091.111,4180.803,4058.32,4174.052,532204.0
2021-03-25,4137.404,4165.372,4063.142,4134.51,685739.0
2021-03-26,4151.87,4168.265,4108.471,4165.372,509508.0
2021-03-27,4151.87,4168.265,4108.471,4165.372,509508.0
2021-03-28,4151.87,4168.265,4108.471,4165.372,509508.0
2021-03-29,4171.159,4181.767,4121.973,4125.83,589373.0
2021-03-30,4132.581,4179.838,4130.653,4165.372,477315.0
2021-03-31,4156.692,4181.767,4131.617,4173.087,890288.0
2021-04-01,4175.016,4322.574,4173.087,4313.894,755825.0
2021-04-02,4175.016,4322.574,4173.087,4313.894,755825.0
2021-04-03,4175.016,4322.574,4173.087,4313.894,755825.0
2021-04-04,4175.016,4322.574,4173.087,4313.894,755825.0
2021-04-05,4175.016,4322.574,4173.087,4313.894,755825.0
2021-04-06,4356.329,4368.867,4258.922,4319.681,550528.0
2021-04-07,4326.432,4338.005,4288.819,4296.534,450999.0
2021-04-08,4304.25,4356.329,4279.175,4356.329,674990.0
2021-04-09,4345.72,4410.337,4327.396,4410.337,1591086.0
2021-04-10,4345.72,4410.337,4327.396,4410.337,1591086.0
2021-04-11,4345.72,4410.337,4327.396,4410.337,1591086.0
2021-04-12,4382.369,4394.906,4358.258,4380.44,411042.0
2021-04-13,4377.547,4416.124,4366.938,4397.8,461916.0
2021-04-14,4403.586,4424.804,4383.333,4405.515,306235.0
2021-04-15,4410.337,4473.025,4396.835,4473.025,550028.0
2021-04-16,4473.99,4513.531,4458.559,4508.709,835271.0
2021-04-17,4473.99,4513.531,4458.559,4508.709,835271.0
2021-04-18,4473.99,4513.531,4458.559,4508.709,835271.0
2021-04-19,4503.887,4521.247,4417.088,4436.377,648680.0
2021-04-20,4430.59,4518.353,4410.337,4415.159,917695.0
2021-04-21,4426.732,4501.958,4397.8,4484.598,773888.0
2021-04-22,4513.531,4558.859,4499.065,4544.393,924318.0
2021-04-23,4541.5,4612.867,4515.46,4611.903,615149.0
2021-04-24,4541.5,4612.867,4515.46,4611.903,615149.0
2021-04-25,4541.5,4612.867,4515.46,4611.903,615149.0
2021-04-26,4614.796,4653.373,4599.365,4621.547,796232.0
2021-04-27,4622.512,4625.405,4491.349,4524.14,1561568.0
2021-04-28,4539.571,4539.571,4459.523,4493.278,2941680.0
2021-04-29,4505.816,4551.144,4487.492,4535.713,1041161.0
2021-04-30,4543.428,4565.61,4477.847,4485.563,738609.0
2021-05-01,4543.428,4565.61,4477.847,4485.563,738609.0
2021-05-02,4543.428,4565.61,4477.847,4485.563,738609.0
2021-05-03,4543.428,4565.61,4477.847,4485.563,738609.0
2021-05-04,4543.428,4556.93,4453.736,4465.31,902774.0
2021-05-05,4465.31,4593.579,4465.31,4579.112,658450.0
2021-05-06,4609.974,4609.974,4546.322,4582.97,513796.0
2021-05-07,4602.259,4645.658,4595.508,4638.907,645003.0
2021-05-08,4602.259,4645.658,4595.508,4638.907,645003.0
2021-05-09,4602.259,4645.658,4595.508,4638.907,645003.0
2021-05-10,4639.871,4654.338,4607.081,4641.8,699059.0
2021-05-11,4562.717,4615.761,4521.247,4562.717,779701.0
2021-05-12,4553.073,4662.053,4531.855,4630.227,727033.0
2021-05-13,4597.437,4742.101,4577.183,4728.599,757277.0
2021-05-14,4783.571,4831.793,4760.425,4810.575,685907.0
2021-05-15,4783.571,4831.793,4760.425,4810.575,685907.0
2021-05-16,4783.571,4831.793,4760.425,4810.575,685907.0
2021-05-17,4812.504,4849.153,4789.358,4799.002,838611.0
2021-05-18,4841.437,4901.232,4835.651,4870.37,757399.0
2021-05-19,4822.149,4858.797,4774.892,4822.149,595241.0
2021-05-20,4860.726,4920.52,4847.224,4895.445,736881.0
2021-05-21,4901.232,4945.596,4885.801,4897.374,705781.0
2021-05-22,4901.232,4945.596,4885.801,4897.374,705781.0
2021-05-23,4901.232,4945.596,4885.801,4897.374,705781.0
2021-05-24,4914.734,4947.525,4903.161,4916.663,560865.0
2021-05-25,4916.663,4947.525,4862.655,4878.086,900110.0
2021-05-26,4885.801,4912.805,4806.718,4849.153,712425.0
2021-05-27,4831.793,5124.98,4819.255,5063.256,5044627.0
2021-05-28,5026.608,5040.11,4964.884,4964.884,808097.0
2021-05-29,5026.608,5040.11,4964.884,4964.884,808097.0
2021-05-30,5026.608,5040.11,4964.884,4964.884,808097.0
2021-05-31,5026.608,5040.11,4964.884,4964.884,808097.0
2021-06-01,5067.114,5121.122,5028.537,5059.398,622350.0
2021-06-02,5067.114,5094.118,5045.896,5059.398,453627.0
2021-06-03,5069.043,5069.043,4984.173,5018.892,601326.0
2021-06-04,4997.675,5045.896,4997.675,5015.035,553497.0
2021-06-05,4997.675,5045.896,4997.675,5015.035,553497.0
2021-06-06,4997.675,5045.896,4997.675,5015.035,553497.0
2021-06-07,5016.963,5074.829,5016.963,5042.039,391351.0
2021-06-08,5015.035,5065.185,4997.675,5016.963,648538.0
2021-06-09,4989.959,4997.675,4930.165,4953.311,1227740.0
2021-06-10,4947.525,4961.027,4870.37,4887.73,911396.0
2021-06-11,4862.655,4870.37,4791.287,4845.295,932163.0
2021-06-12,4862.655,4870.37,4791.287,4845.295,932163.0
2021-06-13,4862.655,4870.37,4791.287,4845.295,932163.0
2021-06-14,4870.37,4914.734,4833.722,4905.09,639102.0
2021-06-15,4966.813,5086.402,4847.224,4934.022,899797.0
2021-06-16,4928.236,5003.461,4874.228,4897.374,633808.0
2021-06-17,4880.014,4945.596,4851.082,4930.165,671574.0
2021-06-18,4935.951,4997.675,4826.006,4826.006,1418709.0
2021-06-19,4935.951,4997.675,4826.006,4826.006,1418709.0
2021-06-20,4935.951,4997.675,4826.006,4826.006,1418709.0
2021-06-21,4765.247,4951.382,4753.674,4939.809,529476.0
2021-06-22,4937.88,4982.244,4922.449,4970.671,463135.0
2021-06-23,4970.671,5034.323,4941.738,5018.892,524048.0
2021-06-24,5009.248,5111.478,4993.817,5111.478,613727.0
2021-06-25,5163.557,5236.853,5138.482,5217.565,624706.0
2021-06-26,5163.557,5236.853,5138.482,5217.565,624706.0
2021-06-27,5163.557,5236.853,5138.482,5217.565,624706.0
2021-06-28,5188.632,5258.071,5173.201,5182.845,815632.0
2021-06-29,5169.343,5231.067,5134.624,5211.778,677157.0
2021-06-30,5202.134,5227.209,5161.628,5173.201,707129.0
2021-07-01,5196.347,5279.288,5180.917,5254.213,513047.0
2021-07-02,5244.569,5269.644,5227.209,5254.213,444067.0
2021-07-03,5244.569,5269.644,5227.209,5254.213,444067.0
2021-07-04,5244.569,5269.644,5227.209,5254.213,444067.0
2021-07-05,5240.711,5287.004,5238.782,5265.786,290360.0
2021-07-06,5250.355,5292.79,5211.778,5223.351,650329.0
2021-07-07,5244.569,5375.731,5244.569,5346.798,496665.0
2021-07-08,5314.008,5327.51,5232.996,5273.502,641349.0
2021-07-09,5292.79,5358.372,5290.861,5335.225,726144.0
2021-07-10,5292.79,5358.372,5290.861,5335.225,726144.0
2021-07-11,5292.79,5358.372,5290.861,5335.225,726144.0
2021-07-12,5325.581,5408.522,5323.652,5400.806,458051.0
2021-07-13,5410.451,5504.965,5383.447,5504.965,471886.0
2021-07-14,5474.103,5499.178,5414.308,5423.953,600771.0
2021-07-15,5385.376,5456.743,5381.518,5404.664,541498.0
2021-07-16,5431.668,5439.384,5348.727,5385.376,661636.0
2021-07-17,5431.668,5439.384,5348.727,5385.376,661636.0
2021-07-18,5431.668,5439.384,5348.727,5385.376,661636.0
2021-07-19,5333.296,5346.798,5265.786,5304.364,539247.0
2021-07-20,5319.794,5420.095,5302.435,5387.304,748002.0
2021-07-21,5389.233,5474.103,5389.233,5441.313,537386.0
2021-07-22,5470.245,5557.044,5462.53,5479.89,448121.0
2021-07-23,5504.965,5522.325,5439.384,5449.028,697110.0
2021-07-24,5504.965,5522.325,5439.384,5449.028,697110.0
2021-07-25,5504.965,5522.325,5439.384,5449.028,697110.0
2021-07-26,5439.384,5487.605,5420.095,5452.886,560586.0
2021-07-27,5443.241,5499.178,5400.806,5429.739,617094.0
2021-07-28,5410.451,5431.668,5354.514,5362.229,590545.0
2021-07-29,5344.87,5358.372,5227.209,5263.857,907601.0
2021-07-30,5217.565,5234.925,5177.059,5194.419,1010989.0
2021-07-31,5217.565,5234.925,5177.059,5194.419,1010989.0
2021-08-01,5217.565,5234.925,5177.059,5194.419,1010989.0
2021-08-02,5223.351,5254.213,5175.13,5177.059,582027.0
2021-08-03,5173.201,5173.201,5099.904,5123.051,1573558.0
2021-08-04,5151.984,5190.561,5115.335,5126.908,807190.0
2021-08-05,5128.837,5163.557,5107.62,5163.557,696135.0
2021-08-06,5153.912,5261.929,5136.553,5246.498,651878.0
2021-08-07,5153.912,5261.929,5136.553,5246.498,651878.0
2021-08-08,5153.912,5261.929,5136.553,5246.498,651878.0
2021-08-09,5240.711,5329.439,5227.209,5314.008,757741.0
2021-08-10,5329.439,5360.3,5277.359,5321.723,667125.0
2021-08-11,5315.937,5408.522,5315.937,5400.806,541532.0
2021-08-12,5398.878,5543.542,5369.945,5470.245,770784.0
2021-08-13,5474.103,5533.898,5412.38,5435.526,483817.0
2021-08-14,5474.103,5533.898,5412.38,5435.526,483817.0
2021-08-15,5474.103,5533.898,5412.38,5435.526,483817.0
2021-08-16,5400.806,5425.882,5362.229,5398.878,478376.0
2021-08-17,5369.945,5472.174,5366.087,5406.593,453410.0
2021-08-18,5425.882,5491.463,5398.878,5445.17,407797.0
2021-08-19,5389.854,5395.677,5286.987,5376.268,524370.0
2021-08-20,5364.623,5395.677,5298.633,5327.746,1141591.0
2021-08-21,5364.623,5395.677,5298.633,5327.746,1141591.0
2021-08-22,5364.623,5395.677,5298.633,5327.746,1141591.0
2021-08-23,5358.8,5422.85,5318.041,5409.263,412864.0
2021-08-24,5420.909,5440.318,5308.337,5378.209,608984.0
2021-08-25,5362.682,5422.85,5356.859,5411.204,365060.0
2021-08-26,5372.386,5440.318,5349.096,5415.086,739209.0
2021-08-27,5382.091,5453.904,5382.091,5448.081,510624.0
2021-08-28,5382.091,5453.904,5382.091,5448.081,510624.0
2021-08-29,5382.091,5453.904,5382.091,5448.081,510624.0
2021-08-30,5382.091,5453.904,5382.091,5448.081,510624.0
2021-08-31,5471.372,5564.535,5453.904,5521.835,938224.0
2021-09-01,5556.771,5607.234,5543.185,5580.062,625894.0
2021-09-02,5558.712,5671.284,5547.067,5657.697,524684.0
2021-09-03,5657.697,5657.697,5545.126,5564.535,690526.0
2021-09-04,5657.697,5657.697,5545.126,5564.535,690526.0
2021-09-05,5657.697,5657.697,5545.126,5564.535,690526.0
2021-09-06,5595.589,5653.816,5583.944,5616.939,936407.0
2021-09-07,5595.589,5640.229,5582.003,5630.525,271352.0
2021-09-08,5609.175,5609.175,5533.48,5574.239,483687.0
2021-09-09,5517.953,5605.293,5486.899,5576.18,443443.0
2021-09-10,5630.525,5698.456,5605.293,5661.579,415562.0
2021-09-11,5630.525,5698.456,5605.293,5661.579,415562.0
2021-09-12,5630.525,5698.456,5605.293,5661.579,415562.0
2021-09-13,5673.225,5700.397,5642.17,5661.579,389919.0
2021-09-14,5667.402,5774.151,5667.402,5686.811,589361.0
2021-09-15,5686.811,5717.865,5651.875,5680.988,656136.0
2021-09-16,5822.673,6036.171,5789.678,5979.885,812951.0
2021-09-17,6092.457,6098.28,5776.092,5811.028,1431203.0
2021-09-18,6092.457,6098.28,5776.092,5811.028,1431203.0
2021-09-19,6092.457,6098.28,5776.092,5811.028,1431203.0
2021-09-20,5743.097,5758.624,5516.012,5541.244,1123531.0
2021-09-21,5583.944,5702.338,5582.003,5644.111,593503.0
2021-09-22,5702.338,5816.85,5700.397,5811.028,527896.0
2021-09-23,5842.082,5865.373,5752.801,5774.151,508383.0
2021-09-24,5733.392,5776.092,5677.106,5692.633,540081.0
2021-09-25,5733.392,5776.092,5677.106,5692.633,540081.0
2021-09-26,5733.392,5776.092,5677.106,5692.633,540081.0
2021-09-27,5748.919,5789.678,5488.84,5566.476,970444.0
2021-09-28,5560.653,5599.471,5380.15,5442.258,709014.0
2021-09-29,5457.786,5611.116,5450.022,5512.131,560031.0
2021-09-30,5572.298,5597.53,5446.14,5479.135,605947.0
2021-10-01,5368.505,5486.899,5325.805,5446.14,568926.0
2021-10-02,5368.505,5486.899,5325.805,5446.14,568926.0
2021-10-03,5368.505,5486.899,5325.805,5446.14,568926.0
2021-10-04,5436.436,5508.249,5341.332,5341.332,490210.0
2021-10-05,5352.977,5471.372,5352.977,5471.372,561282.0
2021-10-06,5411.204,5442.258,5341.332,5409.263,532957.0
2021-10-07,5451.963,5494.663,5411.204,5492.722,465388.0
2021-10-08,5494.663,5510.19,5403.441,5457.786,466482.0
2021-10-09,5494.663,5510.19,5403.441,5457.786,466482.0
2021-10-10,5494.663,5510.19,5403.441,5457.786,466482.0
2021-10-11,5366.564,5405.382,5261.756,5380.15,463744.0
2021-10-12,5300.573,5415.086,5300.573,5385.973,422474.0
2021-10-13,5434.495,5591.707,5422.85,5545.126,635962.0
2021-10-14,5543.185,5651.875,5537.362,5646.052,496257.0
2021-10-15,5686.811,5781.914,5653.816,5752.801,721606.0
2021-10-16,5686.811,5781.914,5653.816,5752.801,721606.0
2021-10-17,5686.811,5781.914,5653.816,5752.801,721606.0
2021-10-18,5700.397,5772.21,5696.515,5758.624,377673.0
2021-10-19,5791.619,5805.205,5717.865,5754.742,412839.0
2021-10-20,5679.047,5785.796,5657.697,5696.515,463348.0
2021-10-21,5630.525,5715.924,5630.525,5677.106,537419.0
2021-10-22,5688.752,5779.974,5673.225,5688.752,1546282.0
2021-10-23,5688.752,5779.974,5673.225,5688.752,1546282.0
2021-10-24,5688.752,5779.974,5673.225,5688.752,1546282.0
2021-10-25,5737.274,5750.86,5647.993,5684.87,460213.0
2021-10-26,5704.279,5799.382,5675.165,5799.382,391554.0
2021-10-27,5778.033,5842.082,5778.033,5814.91,293022.0
2021-10-28,5803.264,5948.831,5762.505,5948.831,626601.0
2021-10-29,5908.072,5997.353,5861.491,5943.008,1309548.0
2021-10-30,5908.072,5997.353,5861.491,5943.008,1309548.0
2021-10-31,5908.072,5997.353,5861.491,5943.008,1309548.0
2021-11-01,5974.063,6030.348,5921.659,6008.999,452510.0
2021-11-02,6038.112,6109.925,5979.885,6059.462,477492.0
2021-11-03,6012.88,6086.634,6008.999,6034.23,350756.0
2021-11-04,6067.225,6197.265,6028.408,6181.738,635550.0
2021-11-05,6146.802,6208.91,6071.107,6073.048,608766.0
2021-11-06,6146.802,6208.91,6071.107,6073.048,608766.0
2021-11-07,6146.802,6208.91,6071.107,6073.048,608766.0
2021-11-08,6071.107,6218.615,6071.107,6197.265,468278.0
2021-11-09,6177.856,6232.201,6057.521,6074.989,1029750.0
2021-11-10,6078.871,6142.92,6014.821,6115.748,503767.0
2021-11-11,6113.807,6236.083,6111.866,6214.733,693848.0
2021-11-12,6230.26,6302.073,6214.733,6259.374,694535.0
2021-11-13,6230.26,6302.073,6214.733,6259.374,694535.0
2021-11-14,6230.26,6302.073,6214.733,6259.374,694535.0
2021-11-15,6239.965,6245.787,6109.925,6189.502,527441.0
2021-11-16,6152.625,6197.265,6100.221,6152.625,773797.0
2021-11-17,6121.57,6179.797,6071.107,6142.92,853877.0
2021-11-18,6123.511,6214.733,6123.511,6150.684,574303.0
2021-11-19,6164.27,6191.442,6078.871,6119.629,587406.0
2021-11-20,6164.27,6191.442,6078.871,6119.629,587406.0
2021-11-21,6164.27,6191.442,6078.871,6119.629,587406.0
2021-11-22,6137.097,6226.378,6127.393,6127.393,512709.0
2021-11-23,6086.634,6090.516,5939.127,6008.999,603966.0
2021-11-24,6020.644,6071.107,5890.604,5977.944,1126908.0
2021-11-25,6057.521,6106.043,6003.176,6106.043,312742.0
2021-11-26,5919.718,6022.585,5886.723,5904.191,543271.0
2021-11-27,5919.718,6022.585,5886.723,5904.191,543271.0
2021-11-28,5919.718,6022.585,5886.723,5904.191,543271.0
2021-11-29,5997.353,6038.112,5933.304,5948.831,611356.0
2021-11-30,5888.663,5960.476,5781.914,5865.373,1687796.0
2021-12-01,5865.373,6057.521,5855.668,6038.112,895250.0
2021-12-02,5956.595,5993.472,5857.609,5931.363,657562.0
2021-12-03,6010.94,6057.521,5892.545,5910.013,404840.0
2021-12-04,6010.94,6057.521,5892.545,5910.013,404840.0
2021-12-05,6010.94,6057.521,5892.545,5910.013,404840.0
2021-12-06,5979.885,6014.821,5906.131,6014.821,640882.0
2021-12-07,6214.733,6305.955,6016.762,6251.61,1022450.0
2021-12-08,6239.965,6377.768,6216.674,6234.142,877731.0
2021-12-09,6214.733,6272.96,6106.043,6140.979,834981.0
2021-12-10,6071.107,6119.629,6016.762,6016.762,432658.0
2021-12-11,6071.107,6119.629,6016.762,6016.762,432658.0
2021-12-12,6071.107,6119.629,6016.762,6016.762,432658.0
2021-12-13,6016.762,6131.275,5999.294,6041.994,967283.0
2021-12-14,6045.876,6055.58,5809.087,5826.555,580866.0
2021-12-15,5863.432,5877.018,5739.215,5774.151,576293.0
2021-12-16,5890.604,5985.708,5871.195,5958.535,824580.0
2021-12-17,5915.836,5991.531,5847.905,5853.727,837877.0
2021-12-18,5915.836,5991.531,5847.905,5853.727,837877.0
2021-12-19,5915.836,5991.531,5847.905,5853.727,837877.0
2021-12-20,5663.52,5778.033,5607.234,5733.392,595344.0
2021-12-21,5803.264,5840.141,5688.752,5725.629,516029.0
2021-12-22,5762.505,5826.555,5712.042,5826.555,433819.0
2021-12-23,5847.905,5877.018,5787.737,5865.373,608123.0
2021-12-24,5863.432,5875.077,5820.732,5834.318,80617.0
2021-12-25,5863.432,5875.077,5820.732,5834.318,80617.0
2021-12-26,5863.432,5875.077,5820.732,5834.318,80617.0
2021-12-27,5863.432,5875.077,5820.732,5834.318,80617.0
2021-12-28,5863.432,5875.077,5820.732,5834.318,80617.0
2021-12-29,5917.777,5974.063,5908.072,5939.127,398113.0
2021-12-30,5911.954,5941.067,5789.678,5830.437,244247.0
2021-12-31,5822.673,5828.496,5766.387,5766.387,188436.0
2022-01-01,5822.673,5828.496,5766.387,5766.387,188436.0
2022-01-02,5822.673,5828.496,5766.387,5766.387,188436.0
2022-01-03,5822.673,5828.496,5766.387,5766.387,188436.0
2022-01-04,5919.718,5946.89,5783.855,5910.013,510614.0
2022-01-05,5904.191,6026.467,5902.25,6016.762,578483.0
2022-01-06,5873.136,5976.004,5845.964,5933.304,758835.0
2022-01-07,5904.191,5950.772,5877.018,5878.959,491230.0
2022-01-08,5904.191,5950.772,5877.018,5878.959,491230.0
2022-01-09,5904.191,5950.772,5877.018,5878.959,491230.0
2022-01-10,5873.136,5900.309,5529.599,5531.539,856833.0
2022-01-11,5605.293,5702.338,5543.185,5550.948,859330.0
2022-01-12,5620.82,5700.397,5593.648,5675.165,624966.0
