,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity
2018-11-23,419.189,429.697,415.811,419.189,113047.0
2018-11-24,419.189,429.697,415.811,419.189,113047.0
2018-11-25,419.189,429.697,415.811,419.189,113047.0
2018-11-26,424.068,433.074,424.068,428.571,244832.0
2018-11-27,426.695,438.704,424.068,429.697,219381.0
2018-11-28,431.949,434.2,418.814,432.324,293081.0
2018-11-29,433.45,436.827,413.935,413.935,259065.0
2018-11-30,409.432,417.688,405.304,406.805,321514.0
2018-12-01,409.432,417.688,405.304,406.805,321514.0
2018-12-02,409.432,417.688,405.304,406.805,321514.0
2018-12-03,417.688,471.353,416.937,464.223,809250.0
2018-12-04,461.596,469.101,458.969,464.598,373563.0
2018-12-05,457.843,472.104,453.34,469.101,290762.0
2018-12-06,461.22,465.724,449.962,457.092,240538.0
2018-12-07,460.845,479.609,455.966,457.843,247278.0
2018-12-08,460.845,479.609,455.966,457.843,247278.0
2018-12-09,460.845,479.609,455.966,457.843,247278.0
2018-12-10,455.216,458.218,427.82,427.82,329555.0
2018-12-11,423.317,437.202,423.317,426.695,350348.0
2018-12-12,433.45,433.45,421.065,432.324,271860.0
2018-12-13,427.82,434.951,406.805,409.056,226917.0
2018-12-14,401.926,412.809,401.926,405.679,330914.0
2018-12-15,401.926,412.809,401.926,405.679,330914.0
2018-12-16,401.926,412.809,401.926,405.679,330914.0
2018-12-17,405.304,405.304,362.371,362.371,486529.0
2018-12-18,366.575,386.915,362.672,377.908,353840.0
2018-12-19,376.032,386.539,376.032,379.784,197508.0
2018-12-20,380.91,387.665,372.279,383.537,304306.0
2018-12-21,380.91,384.288,374.831,380.16,364063.0
2018-12-22,380.91,384.288,374.831,380.16,364063.0
2018-12-23,380.91,384.288,374.831,380.16,364063.0
2018-12-24,380.535,388.041,379.409,382.787,137981.0
2018-12-25,380.535,388.041,379.409,382.787,137981.0
2018-12-26,380.535,388.041,379.409,382.787,137981.0
2018-12-27,381.661,392.544,381.661,389.166,141465.0
2018-12-28,396.297,404.928,389.542,401.551,184877.0
2018-12-29,396.297,404.928,389.542,401.551,184877.0
2018-12-30,396.297,404.928,389.542,401.551,184877.0
2018-12-31,407.931,409.807,404.928,406.054,68929.0
2019-01-01,407.931,409.807,404.928,406.054,68929.0
2019-01-02,408.306,410.182,398.173,401.551,227283.0
2019-01-03,401.926,421.816,397.047,418.814,382913.0
2019-01-04,424.443,435.701,414.31,434.2,348302.0
2019-01-05,424.443,435.701,414.31,434.2,348302.0
2019-01-06,424.443,435.701,414.31,434.2,348302.0
2019-01-07,476.607,501.0,475.106,501.0,1239341.0
2019-01-08,501.0,523.892,497.623,516.011,681589.0
2019-01-09,514.135,526.895,508.881,521.265,956770.0
2019-01-10,523.892,524.643,509.632,511.883,525997.0
2019-01-11,517.888,517.888,504.002,510.007,446677.0
2019-01-12,517.888,517.888,504.002,510.007,446677.0
2019-01-13,517.888,517.888,504.002,510.007,446677.0
2019-01-14,507.38,522.391,504.378,506.629,301539.0
2019-01-15,507.755,513.009,507.755,510.382,387784.0
2019-01-16,506.629,516.011,506.629,514.51,405719.0
2019-01-17,508.881,518.638,504.753,517.888,268203.0
2019-01-18,520.89,535.526,520.14,531.773,965643.0
2019-01-19,520.89,535.526,520.14,531.773,965643.0
2019-01-20,520.89,535.526,520.14,531.773,965643.0
2019-01-21,533.65,534.4,513.009,529.522,958744.0
2019-01-22,527.645,539.654,527.645,532.899,347988.0
2019-01-23,527.645,540.78,524.643,534.4,365653.0
2019-01-24,535.901,539.654,529.897,534.776,212988.0
2019-01-25,534.025,541.155,534.025,540.405,280874.0
2019-01-26,534.025,541.155,534.025,540.405,280874.0
2019-01-27,534.025,541.155,534.025,540.405,280874.0
2019-01-28,534.776,541.906,529.522,538.528,278519.0
2019-01-29,534.776,550.537,534.776,545.283,506522.0
2019-01-30,551.288,551.663,545.659,546.409,291592.0
2019-01-31,548.661,549.411,541.155,542.281,281935.0
2019-02-01,543.407,546.409,532.149,540.029,287613.0
2019-02-02,543.407,546.409,532.149,540.029,287613.0
2019-02-03,543.407,546.409,532.149,540.029,287613.0
2019-02-04,540.78,547.535,535.526,538.904,413496.0
2019-02-05,543.782,554.665,540.029,554.665,448603.0
2019-02-06,550.162,554.29,541.155,541.906,295270.0
2019-02-07,534.4,544.533,534.4,539.279,489002.0
2019-02-08,539.279,545.659,525.018,528.771,325094.0
2019-02-09,539.279,545.659,525.018,528.771,325094.0
2019-02-10,539.279,545.659,525.018,528.771,325094.0
2019-02-11,535.526,543.407,526.895,539.654,275696.0
2019-02-12,543.782,547.16,537.027,538.153,248939.0
2019-02-13,551.663,577.933,551.663,554.665,1359202.0
2019-02-14,545.659,556.917,541.906,553.164,630243.0
2019-02-15,568.176,576.807,552.414,574.931,787271.0
2019-02-16,568.176,576.807,552.414,574.931,787271.0
2019-02-17,568.176,576.807,552.414,574.931,787271.0
2019-02-18,572.679,602.701,572.679,588.441,666031.0
2019-02-19,592.569,605.328,580.56,605.328,1771674.0
2019-02-20,606.454,615.836,603.452,609.081,897454.0
2019-02-21,614.71,614.71,595.196,606.079,736033.0
2019-02-22,604.578,613.585,602.326,604.578,335369.0
2019-02-23,604.578,613.585,602.326,604.578,335369.0
2019-02-24,604.578,613.585,602.326,604.578,335369.0
2019-02-25,603.452,609.081,587.69,607.955,530587.0
2019-02-26,607.955,629.722,606.829,615.461,707866.0
2019-02-27,609.081,627.095,605.328,627.095,513402.0
2019-02-28,627.845,630.472,615.461,628.22,537190.0
2019-03-01,630.472,652.238,630.472,651.488,578063.0
2019-03-02,630.472,652.238,630.472,651.488,578063.0
2019-03-03,630.472,652.238,630.472,651.488,578063.0
2019-03-04,652.238,654.49,639.479,641.355,295776.0
2019-03-05,639.854,656.367,639.854,656.367,378531.0
2019-03-06,657.868,657.868,639.104,642.106,399371.0
2019-03-07,645.483,649.236,634.6,647.735,334890.0
2019-03-08,650.737,650.737,640.98,645.108,159835.0
2019-03-09,650.737,650.737,640.98,645.108,159835.0
2019-03-10,650.737,650.737,640.98,645.108,159835.0
2019-03-11,649.987,649.987,641.355,645.483,448910.0
2019-03-12,645.483,651.863,637.227,639.104,290458.0
2019-03-13,641.731,642.856,636.477,641.731,415155.0
2019-03-14,641.731,661.418,637.945,661.418,436044.0
2019-03-15,662.554,670.126,658.011,661.039,568371.0
2019-03-16,662.554,670.126,658.011,661.039,568371.0
2019-03-17,662.554,670.126,658.011,661.039,568371.0
2019-03-18,659.146,670.883,651.196,670.126,682558.0
2019-03-19,673.533,684.891,669.369,672.397,525922.0
2019-03-20,675.805,684.134,661.797,664.068,413041.0
2019-03-21,666.718,666.718,652.71,659.525,426065.0
2019-03-22,659.904,672.019,659.904,663.69,328055.0
2019-03-23,659.904,672.019,659.904,663.69,328055.0
2019-03-24,659.904,672.019,659.904,663.69,328055.0
2019-03-25,662.175,662.554,654.982,662.554,353050.0
2019-03-26,667.476,676.941,667.097,667.097,389585.0
2019-03-27,673.533,685.27,657.253,666.34,503712.0
2019-03-28,666.718,667.854,661.418,664.825,332251.0
2019-03-29,670.126,670.126,653.846,658.389,702135.0
2019-03-30,670.126,670.126,653.846,658.389,702135.0
2019-03-31,670.126,670.126,653.846,658.389,702135.0
2019-04-01,653.846,681.105,653.846,679.969,520677.0
2019-04-02,681.484,684.134,656.496,656.496,359556.0
2019-04-03,659.525,690.949,655.36,690.949,1011871.0
2019-04-04,691.328,696.628,673.912,682.241,2160359.0
2019-04-05,672.019,691.706,661.039,675.426,615989.0
2019-04-06,672.019,691.706,661.039,675.426,615989.0
2019-04-07,672.019,691.706,661.039,675.426,615989.0
2019-04-08,675.426,675.426,662.554,666.34,358380.0
2019-04-09,668.233,668.233,653.467,654.982,307883.0
2019-04-10,663.311,695.871,663.311,673.912,1539205.0
2019-04-11,677.698,680.348,668.99,673.912,427952.0
2019-04-12,666.34,678.834,662.932,666.34,510993.0
2019-04-13,666.34,678.834,662.932,666.34,510993.0
2019-04-14,666.34,678.834,662.932,666.34,510993.0
2019-04-15,670.126,670.126,663.69,666.34,512772.0
2019-04-16,669.747,673.533,663.69,668.99,884846.0
2019-04-17,671.64,671.64,651.574,658.389,390512.0
2019-04-18,658.768,661.418,645.517,656.118,555286.0
2019-04-19,658.768,661.418,645.517,656.118,555286.0
2019-04-20,658.768,661.418,645.517,656.118,555286.0
2019-04-21,658.768,661.418,645.517,656.118,555286.0
2019-04-22,658.768,661.418,645.517,656.118,555286.0
2019-04-23,651.574,660.282,645.895,656.496,329962.0
2019-04-24,659.146,660.282,651.196,656.118,159727.0
2019-04-25,654.982,659.904,651.196,657.253,417301.0
2019-04-26,656.875,656.875,647.031,649.681,309042.0
2019-04-27,656.875,656.875,647.031,649.681,309042.0
2019-04-28,656.875,656.875,647.031,649.681,309042.0
2019-04-29,648.167,650.439,645.138,647.41,321454.0
2019-04-30,648.924,650.817,645.138,647.41,330615.0
2019-05-01,651.953,651.953,636.052,641.352,225101.0
2019-05-02,643.624,643.624,630.751,634.537,456667.0
2019-05-03,636.052,643.624,632.266,643.245,326147.0
2019-05-04,636.052,643.624,632.266,643.245,326147.0
2019-05-05,636.052,643.624,632.266,643.245,326147.0
2019-05-06,636.052,643.624,632.266,643.245,326147.0
2019-05-07,647.788,647.788,635.673,638.702,287965.0
2019-05-08,642.866,648.167,634.537,644.381,466824.0
2019-05-09,651.574,651.574,634.159,639.459,296916.0
2019-05-10,643.245,646.274,639.838,641.352,225805.0
2019-05-11,643.245,646.274,639.838,641.352,225805.0
2019-05-12,643.245,646.274,639.838,641.352,225805.0
2019-05-13,645.517,645.517,635.673,638.702,239501.0
2019-05-14,640.973,644.381,639.459,640.595,346444.0
2019-05-15,640.595,656.875,640.595,653.089,394373.0
2019-05-16,655.739,666.718,650.817,665.961,338388.0
2019-05-17,668.99,668.99,658.768,663.311,148036.0
2019-05-18,668.99,668.99,658.768,663.311,148036.0
2019-05-19,668.99,668.99,658.768,663.311,148036.0
2019-05-20,666.34,666.34,652.71,655.739,223780.0
2019-05-21,653.089,658.011,637.566,655.739,187317.0
2019-05-22,652.71,657.632,647.41,650.439,187421.0
2019-05-23,644.002,648.924,640.595,645.138,154649.0
2019-05-24,645.895,659.146,643.245,654.225,186925.0
2019-05-25,645.895,659.146,643.245,654.225,186925.0
2019-05-26,645.895,659.146,643.245,654.225,186925.0
2019-05-27,645.895,659.146,643.245,654.225,186925.0
2019-05-28,650.06,664.447,650.06,659.904,281351.0
2019-05-29,654.225,656.875,648.546,649.681,172401.0
2019-05-30,653.467,664.447,653.467,660.282,138020.0
2019-05-31,660.282,673.912,654.225,673.912,327290.0
2019-06-01,660.282,673.912,654.225,673.912,327290.0
2019-06-02,660.282,673.912,654.225,673.912,327290.0
2019-06-03,666.34,677.319,664.447,676.562,264136.0
2019-06-04,675.805,687.92,669.747,686.027,264571.0
2019-06-05,687.542,694.356,687.542,690.192,322891.0
2019-06-06,688.677,704.2,688.677,703.064,302846.0
2019-06-07,700.793,702.307,692.842,694.735,707528.0
2019-06-08,700.793,702.307,692.842,694.735,707528.0
2019-06-09,700.793,702.307,692.842,694.735,707528.0
2019-06-10,695.114,697.007,685.27,686.027,120197.0
2019-06-11,685.649,692.085,685.27,689.813,531979.0
2019-06-12,691.328,692.085,682.998,682.998,270101.0
2019-06-13,685.27,690.949,683.756,687.92,430430.0
2019-06-14,687.542,693.221,684.513,684.513,173473.0
2019-06-15,687.542,693.221,684.513,684.513,173473.0
2019-06-16,687.542,693.221,684.513,684.513,173473.0
2019-06-17,680.727,695.492,680.727,693.599,224387.0
2019-06-18,684.891,696.249,684.513,687.92,350279.0
2019-06-19,686.027,689.813,683.756,684.513,239819.0
2019-06-20,715.558,748.875,707.986,742.817,1496056.0
2019-06-21,742.439,751.147,738.274,741.303,835187.0
2019-06-22,742.439,751.147,738.274,741.303,835187.0
2019-06-23,742.439,751.147,738.274,741.303,835187.0
2019-06-24,745.468,747.739,706.85,733.731,340022.0
2019-06-25,739.789,740.546,714.044,719.723,369455.0
2019-06-26,722.373,732.974,721.994,725.402,963001.0
2019-06-27,729.188,729.188,697.007,704.2,550618.0
2019-06-28,706.093,708.365,690.57,696.628,524388.0
2019-06-29,706.093,708.365,690.57,696.628,524388.0
2019-06-30,706.093,708.365,690.57,696.628,524388.0
2019-07-01,702.686,708.365,696.628,697.385,390938.0
2019-07-02,700.414,701.928,683.377,684.513,448412.0
2019-07-03,689.435,699.657,683.377,691.328,1119207.0
2019-07-04,696.628,696.628,680.348,683.756,341230.0
2019-07-05,687.542,691.706,680.348,685.27,470121.0
2019-07-06,687.542,691.706,680.348,685.27,470121.0
2019-07-07,687.542,691.706,680.348,685.27,470121.0
2019-07-08,680.348,686.784,676.183,678.834,372524.0
2019-07-09,678.455,681.105,670.883,671.64,463037.0
2019-07-10,696.628,697.007,658.768,658.768,612420.0
2019-07-11,658.011,666.718,656.118,656.118,422004.0
2019-07-12,662.554,663.311,654.603,656.875,506710.0
2019-07-13,662.554,663.311,654.603,656.875,506710.0
2019-07-14,662.554,663.311,654.603,656.875,506710.0
2019-07-15,658.389,664.825,654.225,656.875,580534.0
2019-07-16,654.225,671.262,653.089,669.747,816663.0
2019-07-17,671.64,671.64,660.661,663.69,1155635.0
2019-07-18,656.875,677.319,656.118,675.048,649052.0
2019-07-19,675.805,695.871,674.29,686.406,502912.0
2019-07-20,675.805,695.871,674.29,686.406,502912.0
2019-07-21,675.805,695.871,674.29,686.406,502912.0
2019-07-22,687.92,709.879,684.134,701.55,588241.0
2019-07-23,708.365,708.743,683.756,685.27,344217.0
2019-07-24,683.756,708.743,683.756,707.229,467382.0
2019-07-25,711.772,711.772,689.056,697.007,351661.0
2019-07-26,690.949,702.307,688.677,698.9,196889.0
2019-07-27,690.949,702.307,688.677,698.9,196889.0
2019-07-28,690.949,702.307,688.677,698.9,196889.0
2019-07-29,703.821,710.258,701.55,702.686,340610.0
2019-07-30,711.015,711.015,692.463,695.492,353195.0
2019-07-31,693.978,704.2,692.085,700.035,426722.0
2019-08-01,695.871,699.278,684.891,690.57,413359.0
2019-08-02,686.784,694.356,672.776,673.912,297887.0
2019-08-03,686.784,694.356,672.776,673.912,297887.0
2019-08-04,686.784,694.356,672.776,673.912,297887.0
2019-08-05,671.262,672.397,655.739,662.932,335951.0
2019-08-06,656.496,671.262,656.496,666.34,492418.0
2019-08-07,662.932,681.105,662.932,674.669,566913.0
2019-08-08,680.727,686.784,678.834,686.784,215625.0
2019-08-09,680.727,693.978,680.727,689.056,218114.0
2019-08-10,680.727,693.978,680.727,689.056,218114.0
2019-08-11,680.727,693.978,680.727,689.056,218114.0
2019-08-12,692.085,694.735,681.105,681.484,165652.0
2019-08-13,681.484,683.377,674.29,675.048,524355.0
2019-08-14,674.669,679.212,651.196,652.71,235751.0
2019-08-15,652.71,654.982,632.266,632.266,277384.0
2019-08-16,613.336,640.595,613.336,640.595,257866.0
2019-08-17,613.336,640.595,613.336,640.595,257866.0
2019-08-18,613.336,640.595,613.336,640.595,257866.0
2019-08-19,638.323,658.389,638.323,655.36,278645.0
2019-08-20,653.846,666.718,650.439,655.739,277686.0
2019-08-21,661.418,664.447,655.36,658.768,240945.0
2019-08-22,666.34,666.718,653.467,658.768,362982.0
2019-08-23,664.447,672.397,657.253,659.904,167580.0
2019-08-24,664.447,672.397,657.253,659.904,167580.0
2019-08-25,664.447,672.397,657.253,659.904,167580.0
2019-08-26,664.447,672.397,657.253,659.904,167580.0
2019-08-27,659.904,661.418,644.002,654.982,410573.0
2019-08-28,661.797,661.797,642.109,649.681,435303.0
2019-08-29,662.932,662.932,637.566,650.439,364889.0
2019-08-30,650.06,670.883,650.06,663.311,400669.0
2019-08-31,650.06,670.883,650.06,663.311,400669.0
2019-09-01,650.06,670.883,650.06,663.311,400669.0
2019-09-02,668.99,681.105,665.204,665.204,233753.0
2019-09-03,672.776,676.183,662.175,666.718,496173.0
2019-09-04,678.076,690.57,598.57,605.385,1391264.0
2019-09-05,608.414,624.315,607.656,624.315,643579.0
2019-09-06,635.673,655.36,626.965,650.817,1198670.0
2019-09-07,635.673,655.36,626.965,650.817,1198670.0
2019-09-08,635.673,655.36,626.965,650.817,1198670.0
2019-09-09,653.467,653.467,642.109,647.788,457274.0
2019-09-10,645.138,651.196,640.595,642.866,585510.0
2019-09-11,658.389,658.389,643.624,648.167,640773.0
2019-09-12,656.118,660.661,646.652,646.652,391725.0
2019-09-13,650.817,654.982,640.973,654.225,639707.0
2019-09-14,650.817,654.982,640.973,654.225,639707.0
2019-09-15,650.817,654.982,640.973,654.225,639707.0
2019-09-16,653.467,664.447,644.759,648.167,639187.0
2019-09-17,650.06,658.768,643.624,654.603,546984.0
2019-09-18,648.167,664.068,648.167,663.311,438928.0
2019-09-19,673.921,674.314,650.737,659.775,480547.0
2019-09-20,656.631,682.959,655.452,664.49,988181.0
2019-09-21,656.631,682.959,655.452,664.49,988181.0
2019-09-22,656.631,682.959,655.452,664.49,988181.0
2019-09-23,664.49,682.173,662.918,682.173,800435.0
2019-09-24,675.1,683.352,662.525,662.525,549374.0
2019-09-25,664.883,664.883,652.701,656.238,331584.0
2019-09-26,650.344,663.704,649.558,660.561,294937.0
2019-09-27,663.704,667.241,651.523,665.276,359037.0
2019-09-28,663.704,667.241,651.523,665.276,359037.0
2019-09-29,663.704,667.241,651.523,665.276,359037.0
2019-09-30,665.276,667.634,658.203,658.596,299570.0
2019-10-01,653.88,661.739,650.737,652.701,3740457.0
2019-10-02,655.059,658.596,640.913,645.628,763724.0
2019-10-03,651.13,651.13,634.625,639.734,588183.0
2019-10-04,648.772,660.561,639.341,659.382,382072.0
2019-10-05,648.772,660.561,639.341,659.382,382072.0
2019-10-06,648.772,660.561,639.341,659.382,382072.0
2019-10-07,675.493,675.493,639.341,653.88,325892.0
2019-10-08,658.203,658.203,638.948,643.663,799607.0
2019-10-09,656.631,656.631,637.769,640.52,528639.0
2019-10-10,623.623,628.338,547.782,574.11,1733784.0
2019-10-11,572.931,633.446,567.037,618.907,1404466.0
2019-10-12,572.931,633.446,567.037,618.907,1404466.0
2019-10-13,572.931,633.446,567.037,618.907,1404466.0
2019-10-14,613.406,617.335,598.08,616.156,630133.0
2019-10-15,621.658,652.701,621.658,642.092,748303.0
2019-10-16,652.701,652.701,625.587,650.737,539057.0
2019-10-17,646.414,684.924,640.913,677.851,657937.0
2019-10-18,672.742,686.889,672.349,678.244,531422.0
2019-10-19,672.742,686.889,672.349,678.244,531422.0
2019-10-20,672.742,686.889,672.349,678.244,531422.0
2019-10-21,675.493,692.783,674.707,689.639,380565.0
2019-10-22,683.352,695.534,676.279,688.067,474896.0
2019-10-23,679.422,680.208,654.273,654.666,818238.0
2019-10-24,659.382,659.382,644.449,648.379,268604.0
2019-10-25,644.842,645.235,624.016,635.018,471225.0
2019-10-26,644.842,645.235,624.016,635.018,471225.0
2019-10-27,644.842,645.235,624.016,635.018,471225.0
2019-10-28,635.018,654.273,635.018,651.915,222355.0
2019-10-29,655.845,669.991,653.487,669.599,624047.0
2019-10-30,672.742,673.921,661.739,663.311,492531.0
2019-10-31,668.547,668.547,635.925,635.925,279345.0
2019-11-01,633.508,643.174,628.676,639.55,438328.0
2019-11-02,633.508,643.174,628.676,639.55,438328.0
2019-11-03,633.508,643.174,628.676,639.55,438328.0
2019-11-04,641.563,643.98,615.385,618.607,287283.0
2019-11-05,614.177,625.856,610.15,614.177,279722.0
2019-11-06,610.15,622.232,604.511,604.511,366922.0
2019-11-07,605.719,624.648,605.719,616.593,477760.0
2019-11-08,625.856,648.007,624.245,634.314,722015.0
2019-11-09,625.856,648.007,624.245,634.314,722015.0
2019-11-10,625.856,648.007,624.245,634.314,722015.0
2019-11-11,632.703,663.714,632.703,659.284,356517.0
2019-11-12,658.076,669.352,651.632,665.325,601450.0
2019-11-13,656.465,668.144,656.062,664.519,247119.0
2019-11-14,669.352,673.782,658.478,668.144,208102.0
2019-11-15,672.574,675.796,659.686,669.352,299988.0
2019-11-16,672.574,675.796,659.686,669.352,299988.0
2019-11-17,672.574,675.796,659.686,669.352,299988.0
2019-11-18,672.171,678.615,665.728,665.728,513956.0
2019-11-19,665.325,674.185,650.021,652.034,183517.0
2019-11-20,647.604,664.922,646.799,660.492,291111.0
2019-11-21,657.27,666.533,649.215,665.325,498689.0
2019-11-22,658.881,674.991,654.854,674.588,397925.0
2019-11-23,658.881,674.991,654.854,674.588,397925.0
2019-11-24,658.881,674.991,654.854,674.588,397925.0
2019-11-25,664.519,683.851,656.465,681.434,223612.0
2019-11-26,683.851,691.503,675.393,681.032,334898.0
2019-11-27,672.574,693.919,672.574,692.711,292920.0
2019-11-28,691.906,698.752,689.489,698.752,256951.0
2019-11-29,701.974,701.974,681.837,686.67,306996.0
2019-11-30,701.974,701.974,681.837,686.67,306996.0
2019-12-01,701.974,701.974,681.837,686.67,306996.0
2019-12-02,690.697,690.697,660.492,676.199,406385.0
2019-12-03,666.936,687.878,665.325,668.949,293497.0
