,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity
2018-08-25,135.151,135.596,133.815,133.977,9265606.0
2018-08-26,135.151,135.596,133.815,133.977,9265606.0
2018-08-27,135.151,135.596,133.815,133.977,9265606.0
2018-08-28,134.301,134.948,133.37,133.37,11927455.0
2018-08-29,133.491,134.463,132.196,132.722,16018552.0
2018-08-30,131.143,132.439,129.322,131.184,13857320.0
2018-08-31,129.848,131.305,128.836,130.051,13038476.0
2018-09-01,129.848,131.305,128.836,130.051,13038476.0
2018-09-02,129.848,131.305,128.836,130.051,13038476.0
2018-09-03,129.929,131.224,129.929,130.779,5967367.0
2018-09-04,130.86,131.305,129.12,130.334,8618957.0
2018-09-05,129.727,130.455,127.986,128.512,11238498.0
2018-09-06,128.27,129.079,127.42,128.634,7270882.0
2018-09-07,128.674,129.686,127.339,128.229,9129961.0
2018-09-08,128.674,129.686,127.339,128.229,9129961.0
2018-09-09,128.674,129.686,127.339,128.229,9129961.0
2018-09-10,129.484,130.172,127.582,130.01,10757256.0
2018-09-11,129.524,130.172,128.432,129.16,7019029.0
2018-09-12,128.877,131.184,128.877,131.143,10261346.0
2018-09-13,130.577,131.548,128.148,128.917,9327231.0
2018-09-14,129.403,130.374,128.917,129.362,7641764.0
2018-09-15,129.403,130.374,128.917,129.362,7641764.0
2018-09-16,129.403,130.374,128.917,129.362,7641764.0
2018-09-17,128.27,129.16,126.246,127.905,13631074.0
2018-09-18,127.217,127.217,122.239,124.06,22354617.0
2018-09-19,123.453,124.222,122.684,123.858,13607002.0
2018-09-20,123.453,125.193,122.967,122.967,18064927.0
2018-09-21,123.412,124.465,122.481,122.522,26725591.0
2018-09-22,123.412,124.465,122.481,122.522,26725591.0
2018-09-23,123.412,124.465,122.481,122.522,26725591.0
2018-09-24,122.481,124.06,122.36,122.684,14725088.0
2018-09-25,122.846,126.772,122.441,126.772,50393502.0
2018-09-26,126.974,127.946,126.124,127.217,16071186.0
2018-09-27,126.974,128.715,126.084,128.148,10525991.0
2018-09-28,127.824,128.229,126.286,127.784,12107965.0
2018-09-29,127.824,128.229,126.286,127.784,12107965.0
2018-09-30,127.824,128.229,126.286,127.784,12107965.0
2018-10-01,128.067,130.293,126.934,128.27,14262189.0
2018-10-02,127.379,127.824,126.246,126.61,11040828.0
2018-10-03,126.934,134.22,126.286,131.386,27802390.0
2018-10-04,131.265,131.791,129.403,129.524,12834931.0
2018-10-05,129.848,130.86,128.351,130.132,12187228.0
2018-10-06,129.848,130.86,128.351,130.132,12187228.0
2018-10-07,129.848,130.86,128.351,130.132,12187228.0
2018-10-08,129.97,130.415,128.067,128.067,7964653.0
2018-10-09,128.593,129.12,127.622,128.755,9280852.0
2018-10-10,128.553,130.779,128.27,129.484,11511363.0
2018-10-11,127.743,128.027,126.124,126.205,17571192.0
2018-10-12,127.42,130.051,125.841,129.403,13287481.0
2018-10-13,127.42,130.051,125.841,129.403,13287481.0
2018-10-14,127.42,130.051,125.841,129.403,13287481.0
2018-10-15,128.553,129.808,128.027,129.443,10730566.0
2018-10-16,129.605,130.253,129.201,129.282,13554510.0
2018-10-17,129.848,130.293,127.258,127.46,12864713.0
2018-10-18,127.501,129.443,124.424,124.87,15284603.0
2018-10-19,124.829,124.829,122.765,124.182,10652523.0
2018-10-20,124.829,124.829,122.765,124.182,10652523.0
2018-10-21,124.829,124.829,122.765,124.182,10652523.0
2018-10-22,124.141,126.772,123.898,125.072,12103973.0
2018-10-23,123.939,124.465,121.955,124.06,15035857.0
2018-10-24,124.424,124.465,121.591,122.36,9925566.0
2018-10-25,122.813,122.813,118.324,119.601,12835299.0
2018-10-26,118.612,119.848,116.759,117.953,13375521.0
2018-10-27,118.612,119.848,116.759,117.953,13375521.0
2018-10-28,118.612,119.848,116.759,117.953,13375521.0
2018-10-29,118.159,123.101,117.912,120.26,14648718.0
2018-10-30,120.218,121.166,119.436,120.671,13558072.0
2018-10-31,122.072,124.255,121.66,122.689,13496675.0
2018-11-01,121.742,128.249,121.742,126.808,17181295.0
2018-11-02,128.085,129.979,127.096,128.291,8054247.0
2018-11-03,128.085,129.979,127.096,128.291,8054247.0
2018-11-04,128.085,129.979,127.096,128.291,8054247.0
2018-11-05,127.755,129.732,127.179,127.508,9226429.0
2018-11-06,127.714,129.526,126.643,127.055,16258488.0
2018-11-07,123.554,123.843,119.971,123.554,26279723.0
2018-11-08,122.937,125.202,121.907,124.708,17351402.0
2018-11-09,124.666,125.284,122.607,124.049,12162119.0
2018-11-10,124.666,125.284,122.607,124.049,12162119.0
2018-11-11,124.666,125.284,122.607,124.049,12162119.0
2018-11-12,124.872,125.284,122.607,123.39,9140644.0
2018-11-13,123.184,124.213,122.731,124.007,12045017.0
2018-11-14,123.719,132.862,123.143,130.762,19510436.0
2018-11-15,130.597,131.297,122.072,123.06,19113275.0
2018-11-16,123.76,125.202,120.919,120.919,16409664.0
2018-11-17,123.76,125.202,120.919,120.919,16409664.0
2018-11-18,123.76,125.202,120.919,120.919,16409664.0
2018-11-19,120.713,122.813,120.218,120.342,10204201.0
2018-11-20,120.136,121.495,119.23,120.548,12917450.0
2018-11-21,120.713,124.172,119.148,123.637,14054584.0
2018-11-22,123.39,125.366,121.001,122.731,12826693.0
2018-11-23,122.319,124.337,122.236,123.719,8412536.0
2018-11-24,122.319,124.337,122.236,123.719,8412536.0
2018-11-25,122.319,124.337,122.236,123.719,8412536.0
2018-11-26,125.366,127.137,124.79,126.355,7622493.0
2018-11-27,125.984,126.108,123.513,125.161,9388271.0
2018-11-28,125.325,126.067,122.895,123.925,7572417.0
2018-11-29,124.378,125.572,123.801,123.884,8590107.0
2018-11-30,124.09,124.09,119.477,119.601,15554664.0
2018-12-01,124.09,124.09,119.477,119.601,15554664.0
2018-12-02,124.09,124.09,119.477,119.601,15554664.0
2018-12-03,119.765,121.907,117.459,118.283,13640084.0
2018-12-04,118.406,119.024,112.434,112.599,23253649.0
2018-12-05,111.405,116.347,110.746,113.958,20501049.0
2018-12-06,112.888,112.97,108.234,108.234,20570871.0
2018-12-07,109.387,111.281,108.028,108.192,12786038.0
2018-12-08,109.387,111.281,108.028,108.192,12786038.0
2018-12-09,109.387,111.281,108.028,108.192,12786038.0
2018-12-10,108.563,109.181,103.374,103.786,17188352.0
2018-12-11,105.804,107.698,102.55,106.174,19800312.0
2018-12-12,106.545,109.099,104.403,108.192,14382219.0
2018-12-13,108.234,109.552,106.257,107.08,11639425.0
2018-12-14,106.504,107.245,104.856,106.957,8101064.0
2018-12-15,106.504,107.245,104.856,106.957,8101064.0
2018-12-16,106.504,107.245,104.856,106.957,8101064.0
2018-12-17,106.257,107.163,105.268,107.08,8358995.0
2018-12-18,106.751,106.957,105.104,105.104,11606987.0
2018-12-19,105.392,106.875,103.703,105.268,14254122.0
2018-12-20,103.786,107.08,102.797,103.086,14524380.0
2018-12-21,103.291,104.651,102.797,103.291,17834904.0
2018-12-22,103.291,104.651,102.797,103.291,17834904.0
2018-12-23,103.291,104.651,102.797,103.291,17834904.0
2018-12-24,102.591,104.239,102.303,103.333,2362970.0
2018-12-25,102.591,104.239,102.303,103.333,2362970.0
2018-12-26,102.591,104.239,102.303,103.333,2362970.0
2018-12-27,103.662,104.198,100.079,101.191,8386056.0
2018-12-28,101.109,102.921,100.45,102.797,7632073.0
2018-12-29,101.109,102.921,100.45,102.797,7632073.0
2018-12-30,101.109,102.921,100.45,102.797,7632073.0
2018-12-31,102.962,104.198,102.838,102.838,2274100.0
2019-01-01,102.962,104.198,102.838,102.838,2274100.0
2019-01-02,102.015,103.374,100.573,102.921,8553781.0
2019-01-03,101.85,104.486,101.85,103.291,8928577.0
2019-01-04,103.539,105.351,100.944,104.198,14558498.0
2019-01-05,103.539,105.351,100.944,104.198,14558498.0
2019-01-06,103.539,105.351,100.944,104.198,14558498.0
2019-01-07,104.527,105.598,103.703,103.868,11895160.0
2019-01-08,103.992,110.581,103.992,108.234,14489031.0
2019-01-09,109.51,115.317,109.51,113.546,23517204.0
2019-01-10,114.082,114.123,111.034,113.135,11779165.0
2019-01-11,113.629,116.594,113.176,114.411,14368251.0
2019-01-12,113.629,116.594,113.176,114.411,14368251.0
2019-01-13,113.629,116.594,113.176,114.411,14368251.0
2019-01-14,114.247,114.947,111.117,113.423,11727733.0
2019-01-15,113.999,114.37,108.192,113.093,21792907.0
2019-01-16,112.764,114.205,111.199,113.052,13954673.0
2019-01-17,109.181,109.181,104.033,106.339,22524303.0
2019-01-18,108.728,110.293,107.41,109.263,14417883.0
2019-01-19,108.728,110.293,107.41,109.263,14417883.0
2019-01-20,108.728,110.293,107.41,109.263,14417883.0
2019-01-21,109.181,110.375,108.44,110.128,5332382.0
2019-01-22,110.293,112.393,109.181,109.181,12221735.0
2019-01-23,109.181,111.364,108.728,109.634,11107293.0
2019-01-24,107.904,111.611,107.904,110.128,6929519.0
2019-01-25,109.552,112.723,108.728,108.728,14138990.0
2019-01-26,109.552,112.723,108.728,108.728,14138990.0
2019-01-27,109.552,112.723,108.728,108.728,14138990.0
2019-01-28,108.069,108.728,105.557,105.721,13661407.0
2019-01-29,105.886,108.851,103.95,108.687,14116646.0
2019-01-30,106.792,111.281,106.669,109.716,8991723.0
2019-01-31,109.387,110.499,106.133,106.504,12743935.0
2019-02-01,106.957,108.563,106.257,108.522,7318940.0
2019-02-02,106.957,108.563,106.257,108.522,7318940.0
2019-02-03,106.957,108.563,106.257,108.522,7318940.0
2019-02-04,108.769,108.975,107.451,108.069,5774689.0
2019-02-05,107.904,110.458,107.328,110.169,9000688.0
2019-02-06,110.21,111.281,108.522,109.428,6318785.0
2019-02-07,108.028,108.316,106.38,106.38,7552354.0
2019-02-08,106.298,107.863,105.721,107.616,7915435.0
2019-02-09,106.298,107.863,105.721,107.616,7915435.0
2019-02-10,106.298,107.863,105.721,107.616,7915435.0
2019-02-11,108.645,109.222,107.41,108.728,8436404.0
2019-02-12,108.851,109.757,108.151,108.687,6311603.0
2019-02-13,108.728,110.416,108.645,110.087,9781267.0
2019-02-14,110.252,112.105,110.21,110.993,12128902.0
2019-02-15,111.117,111.611,109.387,109.634,9466800.0
2019-02-16,111.117,111.611,109.387,109.634,9466800.0
2019-02-17,111.117,111.611,109.387,109.634,9466800.0
2019-02-18,109.51,110.087,108.728,109.593,6398849.0
2019-02-19,109.14,109.963,108.151,108.975,5251452.0
2019-02-20,108.769,111.158,108.357,111.158,7323913.0
2019-02-21,111.117,112.846,108.81,109.799,9581677.0
2019-02-22,110.046,111.117,108.522,110.334,6381663.0
2019-02-23,110.046,111.117,108.522,110.334,6381663.0
2019-02-24,110.046,111.117,108.522,110.334,6381663.0
2019-02-25,110.252,110.499,108.481,108.975,7509485.0
2019-02-26,108.687,109.346,107.657,108.151,14655394.0
2019-02-27,104.609,107.575,101.974,104.815,20357859.0
2019-02-28,104.074,108.398,102.962,107.987,21379106.0
2019-03-01,108.481,112.558,108.481,112.146,15306761.0
2019-03-02,108.481,112.558,108.481,112.146,15306761.0
2019-03-03,108.481,112.558,108.481,112.146,15306761.0
2019-03-04,112.311,114.988,112.311,113.258,12950557.0
2019-03-05,112.023,113.176,110.581,110.581,15368077.0
2019-03-06,110.046,111.24,109.757,110.664,7554714.0
2019-03-07,110.622,110.828,107.781,108.316,10672494.0
2019-03-08,108.028,109.222,106.133,108.357,7855413.0
2019-03-09,108.028,109.222,106.133,108.357,7855413.0
2019-03-10,108.028,109.222,106.133,108.357,7855413.0
2019-03-11,108.563,109.469,106.916,107.286,11013845.0
2019-03-12,108.069,110.416,107.698,109.016,14617679.0
2019-03-13,108.604,109.387,107.616,108.234,10460847.0
2019-03-14,107.945,112.434,107.657,111.487,11055825.0
2019-03-15,111.487,112.723,111.075,111.652,26668891.0
2019-03-16,111.487,112.723,111.075,111.652,26668891.0
2019-03-17,111.487,112.723,111.075,111.652,26668891.0
2019-03-18,111.693,112.311,110.334,111.776,7699010.0
2019-03-19,111.981,113.382,111.611,113.176,5860925.0
2019-03-20,113.093,114.164,109.799,109.922,10328491.0
2019-03-21,109.552,110.169,108.357,108.81,7579136.0
2019-03-22,109.716,109.963,107.08,107.122,6318944.0
2019-03-23,109.716,109.963,107.08,107.122,6318944.0
2019-03-24,109.716,109.963,107.08,107.122,6318944.0
2019-03-25,106.586,107.08,104.527,104.527,10694900.0
2019-03-26,104.98,105.31,104.033,104.403,8195698.0
2019-03-27,103.127,104.98,102.962,103.333,14610340.0
2019-03-28,102.55,104.28,102.55,103.662,10563289.0
2019-03-29,103.868,106.257,103.456,104.692,11944519.0
2019-03-30,103.868,106.257,103.456,104.692,11944519.0
2019-03-31,103.868,106.257,103.456,104.692,11944519.0
2019-04-01,105.31,106.463,103.786,105.845,9188830.0
2019-04-02,105.804,107.492,105.268,107.41,10615035.0
2019-04-03,107.492,110.046,107.08,109.716,9865986.0
2019-04-04,109.304,109.716,108.357,109.716,6550636.0
2019-04-05,109.757,111.199,109.346,110.705,11397722.0
2019-04-06,109.757,111.199,109.346,110.705,11397722.0
2019-04-07,109.757,111.199,109.346,110.705,11397722.0
2019-04-08,110.664,111.034,109.922,109.963,17201886.0
2019-04-09,109.922,112.517,109.675,112.434,20333132.0
2019-04-10,112.393,112.517,110.952,111.528,10474754.0
2019-04-11,112.0,112.901,110.327,112.601,14100027.0
2019-04-12,112.772,112.815,111.571,112.258,10722682.0
2019-04-13,112.772,112.815,111.571,112.258,10722682.0
2019-04-14,112.772,112.815,111.571,112.258,10722682.0
2019-04-15,112.172,113.759,112.172,113.545,8162648.0
2019-04-16,113.759,115.604,113.073,115.089,13327992.0
2019-04-17,115.818,118.778,115.303,118.22,16828436.0
2019-04-18,118.692,120.365,117.577,120.365,11785512.0
2019-04-19,118.692,120.365,117.577,120.365,11785512.0
2019-04-20,118.692,120.365,117.577,120.365,11785512.0
2019-04-21,118.692,120.365,117.577,120.365,11785512.0
2019-04-22,118.692,120.365,117.577,120.365,11785512.0
2019-04-23,120.279,120.279,117.877,119.764,19761405.0
2019-04-24,119.936,120.236,118.649,119.807,10268521.0
2019-04-25,120.022,120.022,116.376,117.362,9682135.0
2019-04-26,117.834,119.593,116.59,119.593,10460513.0
2019-04-27,117.834,119.593,116.59,119.593,10460513.0
2019-04-28,117.834,119.593,116.59,119.593,10460513.0
2019-04-29,119.293,120.579,118.134,119.979,8699054.0
2019-04-30,119.979,120.579,117.019,117.234,9643528.0
2019-05-01,118.134,118.735,116.247,116.29,3564676.0
2019-05-02,115.604,116.89,115.132,116.204,9380864.0
2019-05-03,116.075,116.075,114.531,115.561,9779699.0
2019-05-04,116.075,116.075,114.531,115.561,9779699.0
2019-05-05,116.075,116.075,114.531,115.561,9779699.0
2019-05-06,116.075,116.075,114.531,115.561,9779699.0
2019-05-07,114.274,115.861,111.142,112.901,11081604.0
2019-05-08,111.614,112.644,105.566,106.038,27144096.0
2019-05-09,105.309,106.038,101.62,101.877,18159234.0
2019-05-10,102.649,102.949,100.933,102.392,15790815.0
2019-05-11,102.649,102.949,100.933,102.392,15790815.0
2019-05-12,102.649,102.949,100.933,102.392,15790815.0
2019-05-13,102.392,102.821,95.914,95.914,24022195.0
2019-05-14,96.429,98.188,96.086,96.858,13429898.0
2019-05-15,96.772,97.244,95.4,97.073,15214885.0
2019-05-16,96.343,99.132,96.043,98.488,13004592.0
2019-05-17,98.145,98.488,96.215,97.802,9524856.0
2019-05-18,98.145,98.488,96.215,97.802,9524856.0
2019-05-19,98.145,98.488,96.215,97.802,9524856.0
2019-05-20,97.931,97.931,96.301,96.558,9615165.0
2019-05-21,96.687,97.459,95.228,95.829,10381272.0
2019-05-22,96.129,96.601,94.07,94.456,10782545.0
2019-05-23,93.598,94.456,91.968,93.855,19187417.0
2019-05-24,94.456,96.086,92.697,92.697,11912195.0
2019-05-25,94.456,96.086,92.697,92.697,11912195.0
2019-05-26,94.456,96.086,92.697,92.697,11912195.0
2019-05-27,94.456,96.086,92.697,92.697,11912195.0
2019-05-28,92.955,94.585,92.225,92.74,16249838.0
2019-05-29,92.311,94.113,90.638,90.939,14884108.0
2019-05-30,91.754,93.555,91.496,92.569,10126588.0
2019-05-31,91.625,92.054,90.51,92.011,13789038.0
2019-06-01,91.625,92.054,90.51,92.011,13789038.0
2019-06-02,91.625,92.054,90.51,92.011,13789038.0
2019-06-03,91.153,91.711,88.451,90.209,13905965.0
2019-06-04,90.166,94.284,90.166,92.483,11429934.0
2019-06-05,92.44,93.855,92.225,92.268,8568630.0
2019-06-06,92.955,93.255,91.496,91.882,11810575.0
2019-06-07,92.268,93.813,91.968,93.126,8546282.0
2019-06-08,92.268,93.813,91.968,93.126,8546282.0
2019-06-09,92.268,93.813,91.968,93.126,8546282.0
2019-06-10,94.027,94.456,92.912,94.37,5348208.0
2019-06-11,93.984,95.228,93.598,94.971,9035615.0
2019-06-12,94.799,95.829,94.499,95.099,11751743.0
2019-06-13,95.357,95.357,94.284,94.37,11456124.0
2019-06-14,94.027,94.284,89.823,90.295,16087367.0
2019-06-15,94.027,94.284,89.823,90.295,16087367.0
2019-06-16,94.027,94.284,89.823,90.295,16087367.0
2019-06-17,90.124,92.183,90.124,91.796,12300529.0
2019-06-18,91.925,92.654,91.11,92.311,7631298.0
2019-06-19,92.183,93.855,91.754,93.555,10402244.0
2019-06-20,93.813,94.327,92.097,92.225,7109325.0
2019-06-21,92.44,93.512,91.796,92.183,15727550.0
2019-06-22,92.44,93.512,91.796,92.183,15727550.0
2019-06-23,92.44,93.512,91.796,92.183,15727550.0
2019-06-24,92.268,92.869,91.282,91.668,5900881.0
2019-06-25,93.169,93.512,90.724,90.724,11623727.0
2019-06-26,90.424,91.325,88.065,89.823,18334470.0
2019-06-27,90.124,92.354,90.081,91.882,10094079.0
2019-06-28,92.14,93.598,91.41,92.654,9795290.0
2019-06-29,92.14,93.598,91.41,92.654,9795290.0
2019-06-30,92.14,93.598,91.41,92.654,9795290.0
2019-07-01,94.199,96.172,93.813,95.228,14683201.0
2019-07-02,96.129,96.215,92.225,93.684,13343763.0
2019-07-03,94.156,95.485,93.212,94.413,11327208.0
2019-07-04,94.628,95.914,94.242,94.971,7261862.0
2019-07-05,95.099,96.386,93.813,95.271,12480138.0
2019-07-06,95.099,96.386,93.813,95.271,12480138.0
2019-07-07,95.099,96.386,93.813,95.271,12480138.0
2019-07-08,95.142,97.931,94.499,96.601,19724220.0
2019-07-09,96.0,96.215,94.07,94.284,12082399.0
2019-07-10,94.413,95.357,93.126,93.427,8979495.0
2019-07-11,93.813,95.271,92.74,93.727,9482729.0
2019-07-12,93.555,95.657,93.341,95.357,8210581.0
2019-07-13,93.555,95.657,93.341,95.357,8210581.0
2019-07-14,93.555,95.657,93.341,95.357,8210581.0
2019-07-15,95.057,95.957,94.156,94.284,8782080.0
2019-07-16,96.772,97.416,94.885,95.485,14806992.0
2019-07-17,95.528,96.343,91.496,92.483,14733311.0
2019-07-18,91.711,94.542,91.668,93.855,11636419.0
2019-07-19,94.113,96.043,93.898,94.542,16294414.0
2019-07-20,94.113,96.043,93.898,94.542,16294414.0
2019-07-21,94.113,96.043,93.898,94.542,16294414.0
2019-07-22,94.628,95.142,90.595,91.796,15130187.0
2019-07-23,92.011,93.169,91.067,91.153,11593402.0
2019-07-24,95.014,99.175,95.014,97.158,21672702.0
2019-07-25,99.518,100.547,97.544,97.544,16941118.0
2019-07-26,97.544,98.66,95.957,96.729,12253836.0
2019-07-27,97.544,98.66,95.957,96.729,12253836.0
2019-07-28,97.544,98.66,95.957,96.729,12253836.0
2019-07-29,96.944,98.359,96.472,97.373,9263799.0
2019-07-30,97.502,97.673,95.485,95.485,9845173.0
2019-07-31,95.7,97.073,95.185,95.185,22113100.0
2019-08-01,94.885,96.515,92.697,92.697,11411703.0
2019-08-02,91.368,91.582,88.193,91.582,13389789.0
2019-08-03,91.368,91.582,88.193,91.582,13389789.0
2019-08-04,91.368,91.582,88.193,91.582,13389789.0
2019-08-05,90.51,90.939,89.437,90.338,12246867.0
2019-08-06,90.124,93.212,90.081,91.282,11009393.0
2019-08-07,91.067,94.07,90.252,94.07,11129469.0
2019-08-08,94.07,94.885,93.727,94.842,8349302.0
2019-08-09,94.284,94.37,91.582,92.483,9833268.0
2019-08-10,94.284,94.37,91.582,92.483,9833268.0
2019-08-11,94.284,94.37,91.582,92.483,9833268.0
2019-08-12,92.826,93.298,90.981,91.453,7036412.0
2019-08-13,91.368,93.384,90.51,92.14,7153152.0
2019-08-14,92.011,92.183,90.209,90.338,8689082.0
2019-08-15,90.681,90.939,88.236,88.88,9798121.0
2019-08-16,90.767,91.968,90.467,91.711,8748841.0
2019-08-17,90.767,91.968,90.467,91.711,8748841.0
2019-08-18,90.767,91.968,90.467,91.711,8748841.0
2019-08-19,92.783,94.156,91.925,94.156,8754050.0
2019-08-20,94.284,94.413,92.011,93.469,8286267.0
2019-08-21,93.512,95.485,93.512,94.885,8942661.0
2019-08-22,94.67,98.788,94.199,98.359,9670327.0
2019-08-23,99.518,103.807,98.574,98.574,14290838.0
2019-08-24,99.518,103.807,98.574,98.574,14290838.0
2019-08-25,99.518,103.807,98.574,98.574,14290838.0
2019-08-26,99.518,103.807,98.574,98.574,14290838.0
2019-08-27,98.96,99.046,95.786,97.802,12420072.0
2019-08-28,97.673,98.917,95.872,98.531,11344320.0
2019-08-29,98.359,101.019,97.888,100.204,9111189.0
2019-08-30,100.59,101.191,99.046,99.475,8872596.0
