,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity
2019-01-01,406.864,415.434,406.864,409.326,739578.0
2019-01-02,407.716,415.765,404.023,415.718,2272607.0
2019-01-03,417.612,420.074,414.724,415.292,2424639.0
2019-01-04,416.286,426.94,413.303,425.188,2555610.0
2019-01-05,416.286,426.94,413.303,425.188,2555610.0
2019-01-06,416.286,426.94,413.303,425.188,2555610.0
2019-01-07,430.396,434.279,427.366,432.811,2689026.0
2019-01-08,433.994,449.004,433.095,445.121,4607443.0
2019-01-09,449.099,452.65,442.044,442.044,2746654.0
2019-01-10,441.996,442.849,436.741,438.919,1993127.0
2019-01-11,439.392,445.926,437.498,444.932,2164607.0
2019-01-12,439.392,445.926,437.498,444.932,2164607.0
2019-01-13,439.392,445.926,437.498,444.932,2164607.0
2019-01-14,441.807,445.784,439.25,440.481,2563443.0
2019-01-15,441.049,447.773,439.297,444.506,2471798.0
2019-01-16,444.553,446.4,442.28,445.027,2447119.0
2019-01-17,441.144,445.216,437.782,441.996,1524524.0
2019-01-18,441.665,449.714,441.665,449.714,2562266.0
2019-01-19,441.665,449.714,441.665,449.714,2562266.0
2019-01-20,441.665,449.714,441.665,449.714,2562266.0
2019-01-21,446.447,453.029,446.447,452.082,1554571.0
2019-01-22,452.886,456.485,444.743,446.826,2000858.0
2019-01-23,446.494,448.01,438.398,445.027,2179771.0
2019-01-24,456.438,456.722,441.57,446.021,2031963.0
2019-01-25,446.968,448.625,442.707,447.205,2043455.0
2019-01-26,446.968,448.625,442.707,447.205,2043455.0
2019-01-27,446.968,448.625,442.707,447.205,2043455.0
2019-01-28,445.879,448.483,444.837,446.447,1589426.0
2019-01-29,449.477,450.756,446.305,447.489,1824973.0
2019-01-30,443.748,448.578,443.654,446.921,1886257.0
2019-01-31,445.879,448.388,441.618,446.968,2937697.0
2019-02-01,448.294,457.243,448.294,450.756,2025598.0
2019-02-02,448.294,457.243,448.294,450.756,2025598.0
2019-02-03,448.294,457.243,448.294,450.756,2025598.0
2019-02-04,450.756,453.455,448.578,453.171,5454634.0
2019-02-05,453.975,454.686,448.815,454.686,2480928.0
2019-02-06,452.224,452.602,444.979,446.779,1971050.0
2019-02-07,440.481,451.087,437.262,441.191,2890423.0
2019-02-08,440.102,446.731,440.102,444.885,2091890.0
2019-02-09,440.102,446.731,440.102,444.885,2091890.0
2019-02-10,440.102,446.731,440.102,444.885,2091890.0
2019-02-11,449.572,449.572,443.701,446.731,2114093.0
2019-02-12,446.116,449.099,444.174,446.258,1595484.0
2019-02-13,449.43,453.36,445.5,449.998,1983913.0
2019-02-14,450.519,456.864,446.589,448.152,2326863.0
2019-02-15,450.377,456.248,449.667,453.833,2349458.0
2019-02-16,450.377,456.248,449.667,453.833,2349458.0
2019-02-17,450.377,456.248,449.667,453.833,2349458.0
2019-02-18,452.082,455.869,451.04,454.97,1722885.0
2019-02-19,456.674,459.089,452.697,454.212,1268525.0
2019-02-20,456.011,457.432,451.608,452.65,1674048.0
2019-02-21,450.756,455.917,449.383,453.123,1975275.0
2019-02-22,454.638,457.479,451.987,452.697,1818871.0
2019-02-23,454.638,457.479,451.987,452.697,1818871.0
2019-02-24,454.638,457.479,451.987,452.697,1818871.0
2019-02-25,454.544,455.869,452.886,454.402,1506184.0
2019-02-26,453.644,456.343,450.472,450.472,2946593.0
2019-02-27,451.466,454.638,448.01,454.591,1857581.0
2019-02-28,457.337,460.746,451.655,456.532,2600853.0
2019-03-01,451.703,451.703,423.294,446.873,6541933.0
2019-03-02,451.703,451.703,423.294,446.873,6541933.0
2019-03-03,451.703,451.703,423.294,446.873,6541933.0
2019-03-04,451.797,476.513,447.441,469.884,3705371.0
2019-03-05,470.642,475.188,468.133,472.536,2852098.0
2019-03-06,470.5,473.956,467.422,468.843,4162796.0
2019-03-07,467.564,475.188,466.097,469.884,3657001.0
2019-03-08,465.67,478.407,465.67,470.974,3490718.0
2019-03-09,465.67,478.407,465.67,470.974,3490718.0
2019-03-10,465.67,478.407,465.67,470.974,3490718.0
2019-03-11,471.589,473.483,466.996,468.748,2083446.0
2019-03-12,470.216,473.767,468.417,469.932,3039252.0
2019-03-13,470.121,473.057,467.991,472.015,4862797.0
2019-03-14,471.021,475.282,470.074,474.43,3184099.0
2019-03-15,476.987,477.081,473.057,474.051,4260500.0
2019-03-16,476.987,477.081,473.057,474.051,4260500.0
2019-03-17,476.987,477.081,473.057,474.051,4260500.0
2019-03-18,465.907,473.483,462.119,471.21,3536820.0
2019-03-19,469.032,481.248,469.032,478.881,2344505.0
2019-03-20,478.786,491.097,477.176,478.975,2361131.0
2019-03-21,481.059,483.616,477.176,479.638,2204557.0
2019-03-22,479.165,483.9,477.176,477.176,1434082.0
2019-03-23,479.165,483.9,477.176,477.176,1434082.0
2019-03-24,479.165,483.9,477.176,477.176,1434082.0
2019-03-25,475.188,478.312,472.489,473.862,2689636.0
2019-03-26,475.661,480.301,473.767,479.259,2504600.0
2019-03-27,479.259,483.331,477.081,478.312,2748822.0
2019-03-28,480.112,486.646,479.07,481.627,1875745.0
2019-03-29,480.112,485.225,474.619,482.953,1984769.0
2019-03-30,480.112,485.225,474.619,482.953,1984769.0
2019-03-31,480.112,485.225,474.619,482.953,1984769.0
2019-04-01,484.278,489.771,482.858,488.54,2537175.0
2019-04-02,490.434,494.506,489.771,494.506,2653606.0
2019-04-03,494.032,498.862,491.854,498.862,1798760.0
2019-04-04,498.483,501.797,490.623,490.623,3149976.0
2019-04-05,489.581,492.422,488.919,489.96,2213368.0
2019-04-06,489.581,492.422,488.919,489.96,2213368.0
2019-04-07,489.581,492.422,488.919,489.96,2213368.0
2019-04-08,490.907,492.422,487.309,487.687,2171080.0
2019-04-09,486.551,493.843,483.9,489.108,2733131.0
2019-04-10,490.718,493.653,489.297,493.653,2114004.0
2019-04-11,494.316,499.998,493.559,498.862,1713306.0
2019-04-12,501.513,501.797,497.062,501.229,7418958.0
2019-04-13,501.513,501.797,497.062,501.229,7418958.0
2019-04-14,501.513,501.797,497.062,501.229,7418958.0
2019-04-15,501.418,502.934,500.093,502.934,1321770.0
2019-04-16,504.449,514.771,502.744,511.74,3061818.0
2019-04-17,514.865,515.339,509.562,511.646,2462549.0
2019-04-18,514.108,519.79,513.445,514.771,1501390.0
2019-04-19,514.108,519.79,513.445,514.771,1501390.0
2019-04-20,514.108,519.79,513.445,514.771,1501390.0
2019-04-21,514.108,519.79,513.445,514.771,1501390.0
2019-04-22,514.108,519.79,513.445,514.771,1501390.0
2019-04-23,511.456,521.968,511.456,520.168,2269965.0
2019-04-24,520.168,524.335,518.937,523.862,1669422.0
2019-04-25,526.418,529.638,518.559,520.452,1283175.0
2019-04-26,524.998,528.596,520.547,526.418,1571218.0
2019-04-27,524.998,528.596,520.547,526.418,1571218.0
2019-04-28,524.998,528.596,520.547,526.418,1571218.0
2019-04-29,530.301,530.301,518.369,519.411,991652.0
2019-04-30,510.036,516.854,506.437,511.93,3393957.0
2019-05-01,511.646,511.93,504.449,506.911,856004.0
2019-05-02,506.529,519.028,503.38,513.78,2293593.0
2019-05-03,513.112,520.936,511.013,520.936,1362751.0
2019-05-04,513.112,520.936,511.013,520.936,1362751.0
2019-05-05,513.112,520.936,511.013,520.936,1362751.0
2019-05-06,513.112,520.936,511.013,520.936,1362751.0
2019-05-07,528.473,528.473,520.363,521.604,2627168.0
2019-05-08,522.462,531.335,522.462,530.0,2103125.0
2019-05-09,528.282,532.576,525.611,526.851,1407915.0
2019-05-10,531.049,534.579,525.802,531.431,1141956.0
2019-05-11,531.049,534.579,525.802,531.431,1141956.0
2019-05-12,531.049,534.579,525.802,531.431,1141956.0
2019-05-13,529.523,534.007,523.512,523.512,1022375.0
2019-05-14,524.561,528.95,522.749,523.894,3077502.0
2019-05-15,521.604,535.343,521.604,535.343,1648645.0
2019-05-16,536.774,546.792,535.056,546.792,2083507.0
2019-05-17,543.834,547.078,536.774,542.117,1178192.0
2019-05-18,543.834,547.078,536.774,542.117,1178192.0
2019-05-19,543.834,547.078,536.774,542.117,1178192.0
2019-05-20,539.541,542.975,537.823,537.823,1410523.0
2019-05-21,538.11,540.399,537.346,538.777,1166258.0
2019-05-22,541.926,544.216,538.873,544.216,2596360.0
2019-05-23,541.64,543.93,534.102,537.632,1821785.0
2019-05-24,536.965,544.407,536.965,543.071,1231198.0
2019-05-25,536.965,544.407,536.965,543.071,1231198.0
2019-05-26,536.965,544.407,536.965,543.071,1231198.0
2019-05-27,536.965,544.407,536.965,543.071,1231198.0
2019-05-28,543.071,548.986,541.544,548.605,2976073.0
2019-05-29,544.216,547.555,538.587,539.064,974899.0
2019-05-30,540.972,557.001,539.922,557.001,2109795.0
2019-05-31,555.283,556.714,548.7,552.039,1910317.0
2019-06-01,555.283,556.714,548.7,552.039,1910317.0
2019-06-02,555.283,556.714,548.7,552.039,1910317.0
2019-06-03,552.707,552.707,539.541,542.117,1743723.0
2019-06-04,541.926,542.689,533.625,539.35,1795056.0
2019-06-05,539.445,544.788,536.965,538.491,3221192.0
2019-06-06,545.456,546.219,539.636,544.597,1277749.0
2019-06-07,553.948,556.619,549.082,553.375,1928584.0
2019-06-08,553.948,556.619,549.082,553.375,1928584.0
2019-06-09,553.948,556.619,549.082,553.375,1928584.0
2019-06-10,554.997,558.909,552.135,558.146,1348204.0
2019-06-11,558.336,558.813,552.516,553.375,1571658.0
2019-06-12,558.146,560.722,553.089,555.092,1263047.0
2019-06-13,555.76,561.103,554.902,558.241,1855240.0
2019-06-14,556.428,558.146,546.696,546.792,1979489.0
2019-06-15,556.428,558.146,546.696,546.792,1979489.0
2019-06-16,556.428,558.146,546.696,546.792,1979489.0
2019-06-17,549.368,554.806,547.364,553.089,1400102.0
2019-06-18,551.562,558.813,550.894,556.81,1686846.0
2019-06-19,548.795,552.707,545.265,545.265,1377970.0
2019-06-20,547.269,551.371,542.498,544.216,1723249.0
2019-06-21,544.693,547.65,537.728,542.594,5046431.0
2019-06-22,544.693,547.65,537.728,542.594,5046431.0
2019-06-23,544.693,547.65,537.728,542.594,5046431.0
2019-06-24,539.445,544.979,539.445,540.972,1670413.0
2019-06-25,538.491,541.544,532.957,534.484,1859587.0
2019-06-26,531.622,535.343,528.187,528.569,2450428.0
2019-06-27,522.558,522.749,505.193,510.632,2615629.0
2019-06-28,510.536,512.635,505.193,510.155,2084999.0
2019-06-29,510.536,512.635,505.193,510.155,2084999.0
2019-06-30,510.536,512.635,505.193,510.155,2084999.0
2019-07-01,515.116,519.409,511.777,517.692,2283559.0
2019-07-02,525.42,525.42,514.448,518.36,1419238.0
2019-07-03,522.653,523.035,515.688,521.127,1846107.0
2019-07-04,523.321,525.134,518.455,519.218,866554.0
2019-07-05,521.127,522.558,517.215,519.218,1296364.0
2019-07-06,521.127,522.558,517.215,519.218,1296364.0
2019-07-07,521.127,522.558,517.215,519.218,1296364.0
2019-07-08,520.363,526.183,516.738,517.501,1167625.0
2019-07-09,517.406,521.985,511.395,513.971,1716175.0
2019-07-10,514.734,517.787,511.299,511.299,1306104.0
2019-07-11,514.162,514.925,502.426,503.094,2288798.0
2019-07-12,505.479,508.151,500.804,503.476,1869601.0
2019-07-13,505.479,508.151,500.804,503.476,1869601.0
2019-07-14,505.479,508.151,500.804,503.476,1869601.0
2019-07-15,505.098,509.105,503.953,507.579,1297130.0
2019-07-16,505.957,506.243,491.931,494.507,2052227.0
2019-07-17,493.935,496.416,484.776,494.984,5631727.0
2019-07-18,491.168,498.419,489.928,493.458,1382835.0
2019-07-19,494.317,499.373,488.401,488.687,1935012.0
2019-07-20,494.317,499.373,488.401,488.687,1935012.0
2019-07-21,494.317,499.373,488.401,488.687,1935012.0
2019-07-22,489.737,497.083,486.207,496.702,1530220.0
2019-07-23,499.946,499.946,487.733,489.069,1990720.0
2019-07-24,487.924,495.271,487.924,489.832,2389597.0
2019-07-25,493.076,496.797,487.352,488.115,1574923.0
2019-07-26,512.254,512.254,474.662,500.804,3947115.0
2019-07-27,512.254,512.254,474.662,500.804,3947115.0
2019-07-28,512.254,512.254,474.662,500.804,3947115.0
2019-07-29,499.373,520.077,499.087,508.914,2682687.0
2019-07-30,513.208,513.208,503.571,503.667,2430650.0
2019-07-31,500.9,506.624,497.561,504.144,2148477.0
2019-08-01,503.953,506.911,494.221,502.808,2488373.0
2019-08-02,502.045,502.236,491.263,491.263,2505290.0
2019-08-03,502.045,502.236,491.263,491.263,2505290.0
2019-08-04,502.045,502.236,491.263,491.263,2505290.0
2019-08-05,489.832,494.698,481.055,481.436,2390827.0
2019-08-06,479.337,488.783,479.242,480.005,1925179.0
2019-08-07,480.768,487.161,480.005,486.111,1770284.0
2019-08-08,488.497,495.271,488.21,494.698,1309141.0
2019-08-09,491.836,499.469,491.836,495.271,2452694.0
2019-08-10,491.836,499.469,491.836,495.271,2452694.0
2019-08-11,491.836,499.469,491.836,495.271,2452694.0
2019-08-12,496.129,503.19,493.649,498.801,1398485.0
2019-08-13,486.97,498.419,486.97,495.175,1831841.0
2019-08-14,494.603,496.511,490.5,491.931,1591656.0
2019-08-15,491.454,494.507,484.776,489.546,1650670.0
2019-08-16,491.359,493.267,487.065,493.267,1724131.0
2019-08-17,491.359,493.267,487.065,493.267,1724131.0
2019-08-18,491.359,493.267,487.065,493.267,1724131.0
2019-08-19,496.129,505.957,496.129,499.946,1646686.0
2019-08-20,503.19,506.338,496.129,496.129,1598740.0
2019-08-21,497.274,509.391,497.274,508.246,1345974.0
2019-08-22,505.575,509.487,498.61,503.762,1937749.0
2019-08-23,502.808,516.547,502.808,503.667,1352913.0
2019-08-24,502.808,516.547,502.808,503.667,1352913.0
2019-08-25,502.808,516.547,502.808,503.667,1352913.0
2019-08-26,502.808,516.547,502.808,503.667,1352913.0
2019-08-27,502.808,506.624,495.939,506.338,2185452.0
2019-08-28,507.579,510.345,500.518,504.716,1774056.0
2019-08-29,502.713,514.925,502.713,510.727,1514286.0
2019-08-30,513.589,516.833,509.678,510.918,2267823.0
2019-08-31,513.589,516.833,509.678,510.918,2267823.0
2019-09-01,513.589,516.833,509.678,510.918,2267823.0
2019-09-02,512.444,519.505,512.444,516.929,1030334.0
2019-09-03,514.639,520.459,501.568,508.723,1890841.0
2019-09-04,507.865,513.589,507.865,512.349,1653640.0
2019-09-05,511.872,515.879,509.487,511.681,1423466.0
2019-09-06,512.635,519.409,511.872,518.932,1207852.0
2019-09-07,512.635,519.409,511.872,518.932,1207852.0
2019-09-08,512.635,519.409,511.872,518.932,1207852.0
2019-09-09,523.035,523.894,514.257,514.257,1867268.0
2019-09-10,510.822,513.589,493.649,494.698,2407775.0
2019-09-11,496.32,506.529,493.744,503.476,1406445.0
2019-09-12,505.766,512.921,501.949,509.391,1736146.0
2019-09-13,509.868,517.883,505.957,517.215,1088972.0
2019-09-14,509.868,517.883,505.957,517.215,1088972.0
2019-09-15,509.868,517.883,505.957,517.215,1088972.0
2019-09-16,510.059,518.932,507.006,512.254,1457178.0
2019-09-17,508.914,518.741,508.914,518.741,2159493.0
2019-09-18,518.264,521.413,515.784,517.31,1242866.0
2019-09-19,518.169,521.795,515.211,519.028,1746129.0
2019-09-20,515.211,522.176,513.685,514.734,4021139.0
2019-09-21,515.211,522.176,513.685,514.734,4021139.0
2019-09-22,515.211,522.176,513.685,514.734,4021139.0
2019-09-23,516.07,516.07,509.773,511.204,1225017.0
2019-09-24,509.487,517.501,507.769,512.54,1418641.0
2019-09-25,514.734,515.211,505.957,515.211,1917910.0
2019-09-26,516.356,526.183,515.307,520.745,1499362.0
2019-09-27,522.844,526.947,514.257,524.466,1332117.0
2019-09-28,522.844,526.947,514.257,524.466,1332117.0
2019-09-29,522.844,526.947,514.257,524.466,1332117.0
2019-09-30,525.706,527.424,522.272,525.325,1125049.0
2019-10-01,528.378,534.866,526.47,532.957,1570181.0
2019-10-02,528.759,529.332,512.731,513.685,2505246.0
2019-10-03,519.439,522.125,507.355,509.849,2109722.0
2019-10-04,513.109,524.427,508.506,520.399,1525421.0
2019-10-05,513.109,524.427,508.506,520.399,1525421.0
2019-10-06,513.109,524.427,508.506,520.399,1525421.0
2019-10-07,523.851,523.851,514.069,517.329,1186148.0
2019-10-08,519.823,524.618,513.493,515.795,1481246.0
2019-10-09,512.726,516.37,497.764,497.764,1951608.0
2019-10-10,503.519,503.519,492.585,503.519,1980856.0
2019-10-11,499.49,547.828,499.49,534.209,3088835.0
2019-10-12,499.49,547.828,499.49,534.209,3088835.0
2019-10-13,499.49,547.828,499.49,534.209,3088835.0
2019-10-14,528.647,533.25,518.864,528.838,1772339.0
2019-10-15,529.414,549.171,529.414,544.951,2527902.0
2019-10-16,542.266,545.526,533.058,536.895,2100085.0
2019-10-17,535.168,545.143,529.414,537.087,2694937.0
2019-10-18,536.703,548.787,535.552,536.703,1552481.0
2019-10-19,536.703,548.787,535.552,536.703,1552481.0
2019-10-20,536.703,548.787,535.552,536.703,1552481.0
2019-10-21,538.621,553.391,535.744,546.486,1728647.0
2019-10-22,548.02,559.721,546.486,550.13,1904760.0
2019-10-23,544.376,553.966,534.977,552.816,2262241.0
2019-10-24,556.268,567.01,552.624,563.557,2416952.0
2019-10-25,566.243,570.654,560.296,570.654,1389849.0
2019-10-26,566.243,570.654,560.296,570.654,1389849.0
2019-10-27,566.243,570.654,560.296,570.654,1389849.0
2019-10-28,568.353,578.519,568.353,578.135,1247911.0
2019-10-29,576.601,576.601,568.544,571.997,1636987.0
2019-10-30,566.626,574.874,566.051,572.573,1806784.0
2019-10-31,578.327,578.327,570.463,574.107,1716764.0
2019-11-01,560.296,568.736,560.296,564.325,1927257.0
2019-11-02,560.296,568.736,560.296,564.325,1927257.0
2019-11-03,560.296,568.736,560.296,564.325,1927257.0
2019-11-04,569.504,570.271,563.941,567.585,1303711.0
2019-11-05,566.434,569.12,563.557,568.736,1536469.0
2019-11-06,575.258,575.258,567.394,573.34,1099265.0
2019-11-07,575.45,582.355,566.434,571.23,1843133.0
2019-11-08,567.01,572.764,562.406,567.01,1237123.0
2019-11-09,567.01,572.764,562.406,567.01,1237123.0
2019-11-10,567.01,572.764,562.406,567.01,1237123.0
2019-11-11,563.557,572.381,560.296,569.695,1318604.0
2019-11-12,568.353,573.34,559.529,564.9,2250304.0
2019-11-13,569.695,572.956,561.255,566.051,1666647.0
2019-11-14,568.353,569.695,562.215,569.695,1589777.0
2019-11-15,574.491,575.642,564.516,569.504,1951362.0
2019-11-16,574.491,575.642,564.516,569.504,1951362.0
2019-11-17,574.491,575.642,564.516,569.504,1951362.0
2019-11-18,576.025,580.437,569.695,580.053,1437460.0
2019-11-19,581.013,589.261,580.437,581.588,1181186.0
2019-11-20,583.506,587.726,577.943,586.767,1800275.0
2019-11-21,585.616,595.782,577.176,593.289,4051991.0
2019-11-22,596.933,607.1,592.905,604.798,1512757.0
2019-11-23,596.933,607.1,592.905,604.798,1512757.0
2019-11-24,596.933,607.1,592.905,604.798,1512757.0
2019-11-25,604.222,614.772,602.112,603.263,1576991.0
2019-11-26,606.141,606.141,593.097,593.864,5421477.0
2019-11-27,596.55,606.141,595.207,602.112,1822285.0
2019-11-28,602.496,605.949,600.961,601.729,987865.0
2019-11-29,599.235,603.839,598.084,598.084,1473726.0
2019-11-30,599.235,603.839,598.084,598.084,1473726.0
2019-12-01,599.235,603.839,598.084,598.084,1473726.0
2019-12-02,596.742,601.921,593.481,594.248,2010926.0
2019-12-03,603.263,614.964,593.097,596.166,2794966.0
2019-12-04,595.591,598.66,591.371,594.823,2463602.0
2019-12-05,595.974,598.66,591.754,595.015,2458555.0
2019-12-06,589.836,609.401,589.836,604.414,2803266.0
2019-12-07,589.836,609.401,589.836,604.414,2803266.0
2019-12-08,589.836,609.401,589.836,604.414,2803266.0
2019-12-09,596.358,603.455,591.562,600.77,1755012.0
2019-12-10,604.222,604.222,590.028,592.713,2110074.0
2019-12-11,592.905,593.097,577.368,585.616,2747750.0
2019-12-12,589.452,592.522,584.082,589.644,1990526.0
2019-12-13,621.486,633.187,610.744,614.772,3495146.0
2019-12-14,621.486,633.187,610.744,614.772,3495146.0
2019-12-15,621.486,633.187,610.744,614.772,3495146.0
2019-12-16,617.65,626.281,613.238,622.445,2681128.0
2019-12-17,621.486,623.02,605.565,609.401,3903234.0
2019-12-18,609.401,616.307,606.332,609.018,1584067.0
2019-12-19,613.43,616.499,607.675,612.662,1882955.0
2019-12-20,613.813,616.307,611.511,616.115,3380852.0
2019-12-21,613.813,616.307,611.511,616.115,3380852.0
2019-12-22,613.813,616.307,611.511,616.115,3380852.0
2019-12-23,614.772,622.061,614.772,616.69,1142696.0
2019-12-24,615.731,618.417,614.005,618.417,384639.0
2019-12-25,615.731,618.417,614.005,618.417,384639.0
2019-12-26,615.731,618.417,614.005,618.417,384639.0
2019-12-27,620.527,648.916,619.376,623.02,1149485.0
2019-12-28,620.527,648.916,619.376,623.02,1149485.0
2019-12-29,620.527,648.916,619.376,623.02,1149485.0
2019-12-30,621.294,625.13,617.458,617.458,569001.0
2019-12-31,615.348,615.348,607.483,607.675,485002.0
2020-01-01,615.348,615.348,607.483,607.675,485002.0
2020-01-02,611.32,618.033,608.251,614.58,1115622.0
2020-01-03,611.128,615.923,609.785,612.087,1582698.0
2020-01-04,611.128,615.923,609.785,612.087,1582698.0
2020-01-05,611.128,615.923,609.785,612.087,1582698.0
2020-01-06,604.99,614.772,604.99,614.005,1821444.0
2020-01-07,616.69,619.184,608.634,608.826,1492075.0
2020-01-08,606.908,615.54,603.647,609.018,1745570.0
2020-01-09,609.401,618.225,606.141,614.964,1930827.0
2020-01-10,615.156,617.841,611.32,611.703,1538838.0
2020-01-11,615.156,617.841,611.32,611.703,1538838.0
