,NXT LN Equity,NXT LN Equity,NXT LN Equity,NXT LN Equity,NXT LN Equity
2021-07-10,7124.588,7177.349,7059.091,7131.865,173617.0
2021-07-11,7124.588,7177.349,7059.091,7131.865,173617.0
2021-07-12,7135.504,7170.072,7048.175,7148.24,143047.0
2021-07-13,7148.24,7219.194,7115.491,7124.588,124975.0
2021-07-14,7080.923,7115.491,7015.427,7086.381,137325.0
2021-07-15,7031.801,7046.356,6724.33,6733.427,240858.0
2021-07-16,6782.549,6862.601,6766.175,6835.311,249759.0
2021-07-17,6782.549,6862.601,6766.175,6835.311,249759.0
2021-07-18,6782.549,6862.601,6766.175,6835.311,249759.0
2021-07-19,6733.427,6791.646,6562.408,6606.072,382607.0
2021-07-20,6649.737,6747.982,6575.143,6726.15,379914.0
2021-07-21,7384.755,7448.433,7097.298,7228.291,451459.0
2021-07-22,7293.788,7330.175,7188.265,7295.607,287146.0
2021-07-23,7355.646,7462.988,7313.801,7361.104,213419.0
2021-07-24,7355.646,7462.988,7313.801,7361.104,213419.0
2021-07-25,7355.646,7462.988,7313.801,7361.104,213419.0
2021-07-26,7310.162,7386.575,7290.149,7379.297,165773.0
2021-07-27,7342.91,7352.007,7271.956,7313.801,188192.0
2021-07-28,7270.136,7379.297,7270.136,7311.981,158368.0
2021-07-29,7324.717,7331.994,7170.072,7195.543,217109.0
2021-07-30,7111.852,7226.472,7028.162,7170.072,201884.0
2021-07-31,7111.852,7226.472,7028.162,7170.072,201884.0
2021-08-01,7111.852,7226.472,7028.162,7170.072,201884.0
2021-08-02,7251.943,7408.407,7215.556,7251.943,163354.0
2021-08-03,7250.123,7255.581,7133.685,7188.265,149776.0
2021-08-04,7222.833,7271.956,7151.878,7261.039,304336.0
2021-08-05,7211.917,7246.485,7168.252,7202.82,130004.0
2021-08-06,7153.698,7273.775,7117.31,7253.762,133549.0
2021-08-07,7153.698,7273.775,7117.31,7253.762,133549.0
2021-08-08,7153.698,7273.775,7117.31,7253.762,133549.0
2021-08-09,7231.93,7342.91,7184.627,7342.91,169007.0
2021-08-10,7331.994,7350.188,7186.446,7226.472,148226.0
2021-08-11,7231.93,7370.201,7231.93,7353.826,112913.0
2021-08-12,7387.026,7434.981,7333.537,7418.381,144824.0
2021-08-13,7466.337,7492.159,7422.07,7477.404,101027.0
2021-08-14,7466.337,7492.159,7422.07,7477.404,101027.0
2021-08-15,7466.337,7492.159,7422.07,7477.404,101027.0
2021-08-16,7412.848,7416.537,7265.292,7307.714,126861.0
2021-08-17,7246.847,7344.603,7206.269,7287.425,114245.0
2021-08-18,7302.181,7346.448,7211.803,7274.514,119356.0
2021-08-19,7189.669,7246.847,7091.913,7209.958,144221.0
2021-08-20,7224.714,7387.026,7213.647,7309.559,263705.0
2021-08-21,7224.714,7387.026,7213.647,7309.559,263705.0
2021-08-22,7224.714,7387.026,7213.647,7309.559,263705.0
2021-08-23,7390.715,7398.092,7283.736,7322.47,105109.0
2021-08-24,7372.27,7372.27,7202.581,7342.759,188115.0
2021-08-25,7357.514,7447.892,7322.47,7447.892,90647.0
2021-08-26,7398.092,7455.27,7346.448,7394.403,108504.0
2021-08-27,7377.803,7401.781,7316.936,7342.759,103429.0
2021-08-28,7377.803,7401.781,7316.936,7342.759,103429.0
2021-08-29,7377.803,7401.781,7316.936,7342.759,103429.0
2021-08-30,7377.803,7401.781,7316.936,7342.759,103429.0
2021-08-31,7363.048,7370.426,7270.825,7294.803,282568.0
2021-09-01,7379.648,7460.804,7337.225,7453.426,127294.0
2021-09-02,7423.915,7462.648,7311.403,7311.403,107248.0
2021-09-03,7300.336,7351.981,7248.692,7298.492,136958.0
2021-09-04,7300.336,7351.981,7248.692,7298.492,136958.0
2021-09-05,7300.336,7351.981,7248.692,7298.492,136958.0
2021-09-06,7333.537,7357.514,7287.425,7307.714,102236.0
2021-09-07,7305.87,7359.359,7263.447,7326.159,369928.0
2021-09-08,7276.359,7398.092,7198.892,7324.314,190590.0
2021-09-09,7235.781,7265.292,7169.38,7265.292,436709.0
2021-09-10,7239.47,7414.692,7222.869,7300.336,182893.0
2021-09-11,7239.47,7414.692,7222.869,7300.336,182893.0
2021-09-12,7239.47,7414.692,7222.869,7300.336,182893.0
2021-09-13,7287.425,7346.448,7167.536,7241.314,219656.0
2021-09-14,7221.025,7363.048,7191.514,7363.048,170613.0
2021-09-15,7355.67,7412.848,7283.736,7304.025,162557.0
2021-09-16,7318.781,7388.87,7298.492,7379.648,188934.0
2021-09-17,7484.782,7564.093,7388.87,7490.315,629453.0
2021-09-18,7484.782,7564.093,7388.87,7490.315,629453.0
2021-09-19,7484.782,7564.093,7388.87,7490.315,629453.0
2021-09-20,7385.181,7407.315,7296.648,7398.092,202773.0
2021-09-21,7468.181,7506.915,7425.759,7451.581,214089.0
2021-09-22,7497.693,7624.96,7451.581,7613.893,237352.0
2021-09-23,7667.382,7680.293,7580.693,7580.693,189296.0
2021-09-24,7545.648,7636.026,7495.848,7541.959,165584.0
2021-09-25,7545.648,7636.026,7495.848,7541.959,165584.0
2021-09-26,7545.648,7636.026,7495.848,7541.959,165584.0
2021-09-27,7621.271,7621.271,7556.715,7556.715,258767.0
2021-09-28,7553.026,7591.76,7374.114,7451.581,317334.0
2021-09-29,7702.427,7800.183,7604.671,7741.16,579102.0
2021-09-30,7807.56,7822.316,7471.87,7573.315,589030.0
2021-10-01,7475.559,7551.182,7387.026,7536.426,367800.0
2021-10-02,7475.559,7551.182,7387.026,7536.426,367800.0
2021-10-03,7475.559,7551.182,7387.026,7536.426,367800.0
2021-10-04,7527.204,7602.826,7423.915,7438.67,233412.0
2021-10-05,7477.404,7519.826,7412.848,7416.537,232282.0
2021-10-06,7331.692,7346.448,7058.713,7058.713,683936.0
2021-10-07,7152.78,7184.136,6898.246,7031.047,335485.0
2021-10-08,7036.58,7060.558,6951.735,6979.402,220986.0
2021-10-09,7036.58,7060.558,6951.735,6979.402,220986.0
2021-10-10,7036.58,7060.558,6951.735,6979.402,220986.0
2021-10-11,6929.602,7042.113,6848.446,7029.202,215074.0
2021-10-12,6949.891,7016.291,6901.935,6933.291,154743.0
2021-10-13,6929.602,7123.269,6881.646,7047.647,242621.0
2021-10-14,7064.247,7200.736,7056.869,7200.736,206083.0
2021-10-15,7208.114,7300.336,7206.269,7256.07,322193.0
2021-10-16,7208.114,7300.336,7206.269,7256.07,322193.0
2021-10-17,7208.114,7300.336,7206.269,7256.07,322193.0
2021-10-18,7256.07,7337.225,7195.203,7311.403,197029.0
2021-10-19,7351.981,7451.581,7351.981,7440.515,172072.0
2021-10-20,7433.137,7438.67,7324.314,7361.203,173346.0
2021-10-21,7311.403,7361.203,7222.869,7296.648,392643.0
2021-10-22,7272.67,7287.425,7169.38,7226.558,301591.0
2021-10-23,7272.67,7287.425,7169.38,7226.558,301591.0
2021-10-24,7272.67,7287.425,7169.38,7226.558,301591.0
2021-10-25,7246.847,7296.648,7176.758,7245.003,282107.0
2021-10-26,7245.003,7412.848,7215.492,7385.181,253565.0
2021-10-27,7383.337,7401.781,7302.181,7329.848,166599.0
2021-10-28,7315.092,7399.937,7311.403,7329.848,110839.0
2021-10-29,7280.047,7346.448,7252.381,7346.448,201079.0
2021-10-30,7280.047,7346.448,7252.381,7346.448,201079.0
2021-10-31,7280.047,7346.448,7252.381,7346.448,201079.0
2021-11-01,7418.381,7564.093,7357.514,7547.493,243620.0
2021-11-02,7577.004,7678.449,7530.893,7665.538,285219.0
2021-11-03,7512.448,7512.448,7307.714,7411.003,344098.0
2021-11-04,7455.27,7473.715,7346.448,7458.959,259557.0
2021-11-05,7429.448,7517.982,7383.337,7490.315,188173.0
2021-11-06,7429.448,7517.982,7383.337,7490.315,188173.0
2021-11-07,7429.448,7517.982,7383.337,7490.315,188173.0
2021-11-08,7462.648,7473.715,7366.737,7366.737,402200.0
2021-11-09,7344.603,7475.559,7311.403,7392.559,386280.0
2021-11-10,7387.026,7619.426,7387.026,7619.426,316551.0
2021-11-11,7580.693,7628.649,7423.915,7423.915,531330.0
2021-11-12,7436.826,7547.493,7399.937,7516.137,180871.0
2021-11-13,7436.826,7547.493,7399.937,7516.137,180871.0
2021-11-14,7436.826,7547.493,7399.937,7516.137,180871.0
2021-11-15,7488.47,7573.315,7479.248,7567.782,149198.0
2021-11-16,7554.871,7569.626,7486.626,7529.048,181960.0
2021-11-17,7495.848,7541.959,7457.115,7512.448,205856.0
2021-11-18,7499.537,7593.604,7470.026,7593.604,202289.0
2021-11-19,7645.249,7680.293,7562.248,7630.493,202801.0
2021-11-20,7645.249,7680.293,7562.248,7630.493,202801.0
2021-11-21,7645.249,7680.293,7562.248,7630.493,202801.0
2021-11-22,7648.938,7689.516,7540.115,7560.404,202991.0
2021-11-23,7505.07,7610.204,7431.292,7549.337,163395.0
2021-11-24,7549.337,7554.871,7455.27,7516.137,114881.0
2021-11-25,7538.271,7541.959,7414.692,7479.248,102621.0
2021-11-26,7296.648,7355.67,7197.047,7237.625,188569.0
2021-11-27,7296.648,7355.67,7197.047,7237.625,188569.0
2021-11-28,7296.648,7355.67,7197.047,7237.625,188569.0
2021-11-29,7280.047,7399.937,7280.047,7342.759,210902.0
2021-11-30,7241.314,7329.848,7217.336,7250.536,434286.0
2021-12-01,7272.67,7411.003,7272.67,7396.248,354078.0
2021-12-02,7390.715,7440.515,7320.625,7375.959,213608.0
2021-12-03,7392.559,7414.692,7326.159,7370.426,118798.0
2021-12-04,7392.559,7414.692,7326.159,7370.426,118798.0
2021-12-05,7392.559,7414.692,7326.159,7370.426,118798.0
2021-12-06,7433.137,7558.56,7374.114,7543.804,153974.0
2021-12-07,7630.493,7783.583,7600.982,7728.249,271191.0
2021-12-08,7696.893,7770.671,7623.115,7682.138,277418.0
2021-12-09,7733.782,7770.671,7623.115,7770.671,238059.0
2021-12-10,7707.96,7737.471,7593.604,7608.36,150999.0
2021-12-11,7707.96,7737.471,7593.604,7608.36,150999.0
2021-12-12,7707.96,7737.471,7593.604,7608.36,150999.0
2021-12-13,7650.782,7650.782,7481.093,7501.382,189378.0
2021-12-14,7470.026,7521.671,7383.337,7427.604,246525.0
2021-12-15,7453.426,7468.181,7069.78,7134.336,312948.0
2021-12-16,7256.07,7261.603,7069.78,7154.625,440775.0
2021-12-17,7073.469,7311.403,7073.469,7167.536,405254.0
2021-12-18,7073.469,7311.403,7073.469,7167.536,405254.0
2021-12-19,7073.469,7311.403,7073.469,7167.536,405254.0
2021-12-20,7005.224,7174.914,6975.713,7173.069,244710.0
2021-12-21,7259.759,7324.314,7200.736,7265.292,227528.0
2021-12-22,7291.114,7292.959,7217.336,7292.959,155017.0
2021-12-23,7302.181,7339.07,7267.136,7291.114,113440.0
2021-12-24,7372.27,7394.403,7322.47,7326.159,33360.0
2021-12-25,7372.27,7394.403,7322.47,7326.159,33360.0
2021-12-26,7372.27,7394.403,7322.47,7326.159,33360.0
2021-12-27,7372.27,7394.403,7322.47,7326.159,33360.0
2021-12-28,7372.27,7394.403,7322.47,7326.159,33360.0
2021-12-29,7464.493,7534.582,7453.426,7479.248,152036.0
2021-12-30,7466.337,7484.782,7434.981,7484.782,86888.0
2021-12-31,7399.937,7519.826,7399.937,7516.137,50077.0
2022-01-01,7399.937,7519.826,7399.937,7516.137,50077.0
2022-01-02,7399.937,7519.826,7399.937,7516.137,50077.0
2022-01-03,7399.937,7519.826,7399.937,7516.137,50077.0
2022-01-04,7571.471,7743.005,7433.137,7433.137,255287.0
2022-01-05,7418.381,7538.271,7399.937,7412.848,226136.0
2022-01-06,7377.803,7422.07,7106.669,7165.692,420130.0
2022-01-07,7219.181,7224.714,7053.18,7182.292,307996.0
2022-01-08,7219.181,7224.714,7053.18,7182.292,307996.0
2022-01-09,7219.181,7224.714,7053.18,7182.292,307996.0
2022-01-10,7174.914,7202.581,7027.358,7058.713,294993.0
2022-01-11,7152.78,7394.403,7152.78,7377.803,291454.0
2022-01-12,7422.07,7440.515,7313.248,7379.648,232628.0
2022-01-13,7364.591,7375.884,7163.208,7219.671,299724.0
2022-01-14,7170.737,7197.086,6980.646,6990.057,280661.0
2022-01-15,7170.737,7197.086,6980.646,6990.057,280661.0
2022-01-16,7170.737,7197.086,6980.646,6990.057,280661.0
2022-01-17,7031.462,7183.911,7020.17,7176.383,221822.0
2022-01-18,7119.92,7138.741,7031.462,7076.632,176780.0
2022-01-19,7057.812,7200.85,7048.401,7095.453,126025.0
2022-01-20,7142.505,7195.204,7086.043,7112.392,191838.0
2022-01-21,7001.349,7044.637,6920.42,7044.637,185778.0
2022-01-22,7001.349,7044.637,6920.42,7044.637,185778.0
2022-01-23,7001.349,7044.637,6920.42,7044.637,185778.0
2022-01-24,7016.406,7042.755,6796.202,6833.844,359124.0
2022-01-25,6946.769,7037.109,6905.363,6991.939,251097.0
2022-01-26,7044.637,7151.916,6997.585,7005.113,173251.0
2022-01-27,6916.655,7050.283,6833.844,6990.057,354257.0
2022-01-28,7054.047,7146.27,7033.345,7127.449,467796.0
2022-01-29,7054.047,7146.27,7033.345,7127.449,467796.0
2022-01-30,7054.047,7146.27,7033.345,7127.449,467796.0
2022-01-31,7191.439,7191.439,7006.995,7055.93,344313.0
2022-02-01,7091.689,7191.439,7057.812,7057.812,286720.0
2022-02-02,7118.038,7157.562,7029.58,7110.51,336731.0
2022-02-03,7106.746,7114.274,6863.957,6863.957,375268.0
2022-02-04,6895.952,6952.415,6717.155,6720.919,359430.0
2022-02-05,6895.952,6952.415,6717.155,6720.919,359430.0
2022-02-06,6895.952,6952.415,6717.155,6720.919,359430.0
2022-02-07,6754.796,6903.481,6745.386,6769.853,328704.0
2022-02-08,6784.91,6784.91,6615.522,6720.919,545413.0
2022-02-09,6790.556,6880.896,6771.735,6824.433,268662.0
2022-02-10,6833.844,6860.193,6739.74,6831.962,317600.0
2022-02-11,6775.499,6820.669,6758.56,6769.853,234010.0
2022-02-12,6775.499,6820.669,6758.56,6769.853,234010.0
2022-02-13,6775.499,6820.669,6758.56,6769.853,234010.0
2022-02-14,6675.749,6766.089,6656.928,6735.975,250937.0
2022-02-15,6724.683,6747.268,6626.815,6656.928,292880.0
2022-02-16,6639.989,6705.862,6557.177,6566.588,430981.0
2022-02-17,6549.649,6574.116,6504.479,6510.125,229012.0
2022-02-18,6512.007,6523.3,6446.135,6446.135,219874.0
2022-02-19,6512.007,6523.3,6446.135,6446.135,219874.0
2022-02-20,6512.007,6523.3,6446.135,6446.135,219874.0
2022-02-21,6476.248,6500.715,6406.611,6442.37,178435.0
2022-02-22,6325.681,6508.243,6325.681,6446.135,213423.0
2022-02-23,6474.366,6553.413,6391.554,6391.554,214564.0
2022-02-24,6158.176,6419.785,6158.176,6353.913,456039.0
2022-02-25,6463.073,6463.073,6355.795,6395.318,255779.0
2022-02-26,6463.073,6463.073,6355.795,6395.318,255779.0
2022-02-27,6463.073,6463.073,6355.795,6395.318,255779.0
2022-02-28,6365.205,6487.54,6321.917,6457.427,497355.0
2022-03-01,6451.781,6564.706,6128.063,6128.063,355825.0
2022-03-02,6081.01,6188.289,6043.369,6103.595,381197.0
2022-03-03,6113.006,6182.643,5819.401,5845.75,246487.0
2022-03-04,5793.052,5817.519,5578.494,5623.664,378310.0
2022-03-05,5793.052,5817.519,5578.494,5623.664,378310.0
2022-03-06,5793.052,5817.519,5578.494,5623.664,378310.0
2022-03-07,5529.56,5616.136,5249.13,5429.81,401664.0
2022-03-08,5386.522,5550.263,5330.059,5497.565,378157.0
2022-03-09,5599.197,5919.151,5559.673,5919.151,378316.0
2022-03-10,5917.269,5945.5,5704.594,5734.707,238989.0
2022-03-11,5772.349,5870.217,5723.415,5783.641,228078.0
2022-03-12,5772.349,5870.217,5723.415,5783.641,228078.0
2022-03-13,5772.349,5870.217,5723.415,5783.641,228078.0
2022-03-14,5815.637,5968.085,5787.406,5911.623,267237.0
2022-03-15,5947.383,5947.383,5749.764,5872.099,171005.0
2022-03-16,5939.854,6111.124,5915.387,6079.128,257796.0
2022-03-17,6118.652,6145.001,6033.958,6094.185,254061.0
2022-03-18,6114.888,6143.119,5994.435,6143.119,642469.0
2022-03-19,6114.888,6143.119,5994.435,6143.119,642469.0
2022-03-20,6114.888,6143.119,5994.435,6143.119,642469.0
2022-03-21,6113.006,6120.534,5985.024,6030.194,389606.0
2022-03-22,6058.425,6082.893,5986.906,6081.01,330348.0
2022-03-23,6111.124,6133.709,5983.142,6007.609,282921.0
2022-03-24,6022.666,6163.822,5746.0,5811.873,582177.0
2022-03-25,5956.793,5990.67,5872.099,5911.623,356289.0
2022-03-26,5956.793,5990.67,5872.099,5911.623,356289.0
2022-03-27,5956.793,5990.67,5872.099,5911.623,356289.0
2022-03-28,5945.5,6030.194,5924.798,5934.208,309394.0
2022-03-29,5960.557,6240.988,5958.675,6135.591,414032.0
2022-03-30,6131.827,6143.119,5896.566,5904.095,399036.0
2022-03-31,5885.274,5911.623,5655.66,5676.363,407388.0
2022-04-01,5685.773,5830.693,5685.773,5747.882,291951.0
2022-04-02,5685.773,5830.693,5685.773,5747.882,291951.0
2022-04-03,5685.773,5830.693,5685.773,5747.882,291951.0
2022-04-04,5755.41,5817.519,5719.651,5798.698,288959.0
2022-04-05,5793.052,5851.396,5732.825,5791.17,280380.0
2022-04-06,5693.301,5753.528,5538.971,5570.966,400764.0
2022-04-07,5606.726,5631.193,5490.036,5491.918,322798.0
2022-04-08,5542.735,5678.245,5523.914,5678.245,497922.0
2022-04-09,5542.735,5678.245,5523.914,5678.245,497922.0
2022-04-10,5542.735,5678.245,5523.914,5678.245,497922.0
2022-04-11,5646.249,5730.943,5614.254,5680.127,375340.0
2022-04-12,5623.664,5857.043,5584.141,5777.995,348491.0
2022-04-13,5714.004,5766.703,5636.839,5766.703,260182.0
2022-04-14,5768.585,5830.693,5742.236,5825.047,236116.0
2022-04-15,5768.585,5830.693,5742.236,5825.047,236116.0
2022-04-16,5768.585,5830.693,5742.236,5825.047,236116.0
2022-04-17,5768.585,5830.693,5742.236,5825.047,236116.0
2022-04-18,5768.585,5830.693,5742.236,5825.047,236116.0
2022-04-19,5825.047,5896.566,5781.759,5870.217,333294.0
2022-04-20,5896.566,5898.448,5806.226,5857.043,235649.0
2022-04-21,5875.863,6011.373,5834.458,5983.142,306122.0
2022-04-22,5872.099,5947.383,5849.514,5872.099,382911.0
2022-04-23,5872.099,5947.383,5849.514,5872.099,382911.0
2022-04-24,5872.099,5947.383,5849.514,5872.099,382911.0
2022-04-25,5766.703,5836.34,5683.891,5766.703,268906.0
2022-04-26,5825.047,5825.047,5576.612,5586.023,313848.0
2022-04-27,5629.311,5629.311,5503.211,5544.617,342253.0
2022-04-28,5572.848,5685.773,5554.027,5629.311,246144.0
2022-04-29,5601.079,5764.821,5601.079,5670.716,273635.0
2022-04-30,5601.079,5764.821,5601.079,5670.716,273635.0
2022-05-01,5601.079,5764.821,5601.079,5670.716,273635.0
2022-05-02,5601.079,5764.821,5601.079,5670.716,273635.0
2022-05-03,5634.957,5819.401,5623.664,5785.523,317847.0
2022-05-04,5785.523,5840.104,5644.367,5727.179,367645.0
2022-05-05,5873.981,5911.623,5659.424,5685.773,378443.0
2022-05-06,5714.004,5730.943,5533.324,5597.315,304571.0
2022-05-07,5714.004,5730.943,5533.324,5597.315,304571.0
2022-05-08,5714.004,5730.943,5533.324,5597.315,304571.0
2022-05-09,5535.206,5644.367,5484.39,5555.909,352149.0
2022-05-10,5629.311,5742.236,5587.905,5695.183,302240.0
2022-05-11,5746.0,5881.51,5708.358,5847.632,573911.0
2022-05-12,5736.589,6069.718,5736.589,6049.015,561167.0
2022-05-13,6084.775,6150.648,6011.373,6097.949,332572.0
2022-05-14,6084.775,6150.648,6011.373,6097.949,332572.0
2022-05-15,6084.775,6150.648,6011.373,6097.949,332572.0
2022-05-16,6097.949,6160.058,6011.373,6145.001,294007.0
2022-05-17,6148.765,6173.233,5988.788,6033.958,317658.0
2022-05-18,6056.543,6071.6,5922.915,5930.444,279124.0
2022-05-19,5885.274,5892.802,5685.773,5783.641,382320.0
2022-05-20,5794.934,5881.51,5768.585,5768.585,289975.0
2022-05-21,5794.934,5881.51,5768.585,5768.585,289975.0
2022-05-22,5794.934,5881.51,5768.585,5768.585,289975.0
2022-05-23,5809.991,5873.981,5700.83,5768.585,421894.0
2022-05-24,5747.882,5749.764,5584.141,5648.131,337986.0
2022-05-25,5678.245,5825.047,5587.905,5766.703,567365.0
2022-05-26,5730.943,6212.756,5678.245,6137.473,421186.0
2022-05-27,6103.595,6229.695,6086.657,6154.412,287949.0
2022-05-28,6103.595,6229.695,6086.657,6154.412,287949.0
2022-05-29,6103.595,6229.695,6086.657,6154.412,287949.0
2022-05-30,6192.053,6312.507,6184.525,6224.049,179738.0
2022-05-31,6195.818,6205.228,6043.369,6096.067,843126.0
2022-06-01,6107.36,6201.464,6064.072,6081.01,261177.0
2022-06-02,6107.36,6201.464,6064.072,6081.01,261177.0
2022-06-03,6107.36,6201.464,6064.072,6081.01,261177.0
2022-06-04,6107.36,6201.464,6064.072,6081.01,261177.0
2022-06-05,6107.36,6201.464,6064.072,6081.01,261177.0
2022-06-06,6135.591,6239.105,6060.308,6116.77,200903.0
2022-06-07,6077.246,6114.888,5879.628,6049.015,343456.0
2022-06-08,6199.582,6222.167,6032.076,6090.421,228291.0
2022-06-09,6062.19,6086.657,5926.68,5996.317,505348.0
2022-06-10,5985.024,5985.024,5815.637,5815.637,318781.0
2022-06-11,5985.024,5985.024,5815.637,5815.637,318781.0
2022-06-12,5985.024,5985.024,5815.637,5815.637,318781.0
2022-06-13,5759.174,5804.344,5657.542,5727.179,334524.0
2022-06-14,5772.349,5772.349,5501.329,5587.905,343320.0
2022-06-15,5653.778,5736.589,5610.49,5685.773,264914.0
2022-06-16,5619.9,5619.9,5262.304,5424.163,342409.0
2022-06-17,5461.805,5657.542,5431.692,5586.023,868248.0
2022-06-18,5461.805,5657.542,5431.692,5586.023,868248.0
2022-06-19,5461.805,5657.542,5431.692,5586.023,868248.0
2022-06-20,5495.683,5712.122,5495.683,5602.961,194973.0
2022-06-21,5633.075,5633.075,5559.673,5559.673,222107.0
2022-06-22,5493.801,5587.905,5450.513,5561.556,219163.0
2022-06-23,5520.15,5578.494,5484.39,5531.442,124778.0
2022-06-24,5529.56,5659.424,5350.762,5629.311,400220.0
2022-06-25,5529.56,5659.424,5350.762,5629.311,400220.0
2022-06-26,5529.56,5659.424,5350.762,5629.311,400220.0
2022-06-27,5659.424,5734.707,5610.49,5633.075,263266.0
2022-06-28,5601.079,5695.183,5599.197,5599.197,306106.0
2022-06-29,5538.971,5627.428,5523.914,5619.9,179442.0
2022-06-30,5538.971,5559.673,5378.993,5514.503,301978.0
2022-07-01,5476.862,5678.245,5461.805,5631.193,248052.0
2022-07-02,5476.862,5678.245,5461.805,5631.193,248052.0
2022-07-03,5476.862,5678.245,5461.805,5631.193,248052.0
2022-07-04,5653.778,5766.703,5640.603,5738.471,254976.0
2022-07-05,5757.292,5858.925,5670.716,5755.41,412542.0
2022-07-06,5796.816,5917.269,5776.113,5776.113,253091.0
2022-07-07,5771.31,5982.713,5771.31,5930.823,262026.0
2022-07-08,5984.635,6084.571,5909.683,6036.525,358023.0
2022-07-09,5984.635,6084.571,5909.683,6036.525,358023.0
2022-07-10,5984.635,6084.571,5909.683,6036.525,358023.0
2022-07-11,5963.494,6163.367,5911.605,6049.978,223878.0
2022-07-12,6005.775,6109.555,5973.104,6053.821,221616.0
2022-07-13,6096.102,6203.726,6000.01,6067.274,285619.0
2022-07-14,6053.821,6069.196,5888.542,5959.651,193595.0
2022-07-15,5980.791,6149.914,5901.995,6121.086,290779.0
2022-07-16,5980.791,6149.914,5901.995,6121.086,290779.0
2022-07-17,5980.791,6149.914,5901.995,6121.086,290779.0
2022-07-18,6159.523,6174.898,6078.805,6151.836,175275.0
2022-07-19,6169.132,6357.473,6088.415,6309.427,270664.0
2022-07-20,6336.333,6367.083,6284.443,6292.131,219970.0
2022-07-21,6295.974,6405.52,6263.303,6369.004,230178.0
2022-07-22,6372.848,6440.113,6326.724,6424.738,220025.0
2022-07-23,6372.848,6440.113,6326.724,6424.738,220025.0
2022-07-24,6372.848,6440.113,6326.724,6424.738,220025.0
2022-07-25,6415.129,6451.644,6340.177,6405.52,165404.0
2022-07-26,6301.74,6378.614,6226.788,6244.084,201544.0
2022-07-27,6251.772,6349.786,6219.1,6297.896,165598.0
2022-07-28,6344.02,6457.409,6294.052,6457.409,280113.0
2022-07-29,6490.081,6618.845,6468.941,6540.049,292816.0
2022-07-30,6490.081,6618.845,6468.941,6540.049,292816.0
2022-07-31,6490.081,6618.845,6468.941,6540.049,292816.0
2022-08-01,6524.674,6547.736,6488.159,6505.456,211455.0
2022-08-02,6492.003,6534.283,6436.269,6442.035,171630.0
2022-08-03,6424.738,6538.127,6384.379,6482.393,271804.0
2022-08-04,6574.642,6691.875,6440.113,6451.644,383575.0
2022-08-05,6326.724,6424.738,6186.429,6192.194,247412.0
2022-08-06,6326.724,6424.738,6186.429,6192.194,247412.0
2022-08-07,6326.724,6424.738,6186.429,6192.194,247412.0
2022-08-08,6249.85,6317.115,6159.523,6303.662,343045.0
2022-08-09,6303.662,6349.786,6159.523,6172.976,581968.0
2022-08-10,6159.523,6311.349,6149.914,6301.74,267130.0
2022-08-11,6344.02,6344.02,6147.992,6169.132,308810.0
2022-08-12,6165.289,6213.335,6084.571,6153.757,233046.0
2022-08-13,6165.289,6213.335,6084.571,6153.757,233046.0
2022-08-14,6165.289,6213.335,6084.571,6153.757,233046.0
2022-08-15,6230.631,6230.631,6124.93,6155.679,152521.0
2022-08-16,6184.507,6344.02,6136.461,6307.505,255409.0
2022-08-17,6334.411,6345.942,6115.32,6138.383,233989.0
2022-08-18,6140.305,6172.976,6034.603,6084.571,166279.0
2022-08-19,6013.463,6063.431,5886.621,5923.136,357576.0
2022-08-20,6013.463,6063.431,5886.621,5923.136,357576.0
2022-08-21,6013.463,6063.431,5886.621,5923.136,357576.0
2022-08-22,5901.995,5915.448,5755.935,5778.997,233516.0
2022-08-23,5757.857,5788.606,5659.843,5711.732,191742.0
2022-08-24,5673.295,5721.342,5627.171,5721.342,239898.0
2022-08-25,5750.169,5775.153,5592.578,5659.843,265342.0
2022-08-26,5680.983,5704.045,5508.017,5508.017,254104.0
2022-08-27,5680.983,5704.045,5508.017,5508.017,254104.0
2022-08-28,5680.983,5704.045,5508.017,5508.017,254104.0
2022-08-29,5680.983,5704.045,5508.017,5508.017,254104.0
2022-08-30,5486.876,5711.732,5486.876,5598.343,296829.0
2022-08-31,5655.999,5655.999,5563.75,5584.89,456699.0
2022-09-01,5554.141,5556.063,5436.908,5536.844,238898.0
2022-09-02,5554.141,5717.498,5554.141,5698.279,244043.0
2022-09-03,5554.141,5717.498,5554.141,5698.279,244043.0
2022-09-04,5554.141,5717.498,5554.141,5698.279,244043.0
2022-09-05,5602.187,5832.809,5577.203,5800.137,403614.0
2022-09-06,5915.448,6176.82,5911.605,5946.198,433230.0
2022-09-07,5913.526,5919.292,5715.576,5811.669,355781.0
2022-09-08,5823.2,5836.653,5473.423,5588.734,410376.0
2022-09-09,5590.656,5700.201,5573.359,5652.155,312179.0
2022-09-10,5590.656,5700.201,5573.359,5652.155,312179.0
2022-09-11,5590.656,5700.201,5573.359,5652.155,312179.0
2022-09-12,5527.235,5848.184,5508.017,5827.043,246049.0
2022-09-13,5830.887,5832.809,5596.422,5600.265,333365.0
2022-09-14,5552.219,5709.811,5508.017,5575.281,248559.0
2022-09-15,5631.015,5661.764,5552.219,5619.484,185417.0
2022-09-16,5571.437,5640.624,5502.251,5581.047,601826.0
2022-09-17,5571.437,5640.624,5502.251,5581.047,601826.0
2022-09-18,5571.437,5640.624,5502.251,5581.047,601826.0
