,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity
2021-04-29,121.589,123.992,119.378,122.646,2637954.0
2021-04-30,122.646,129.182,119.474,126.491,4054447.0
2021-05-01,122.646,129.182,119.474,126.491,4054447.0
2021-05-02,122.646,129.182,119.474,126.491,4054447.0
2021-05-03,122.646,129.182,119.474,126.491,4054447.0
2021-05-04,127.068,128.605,122.646,123.223,2127419.0
2021-05-05,124.28,124.857,122.069,123.703,1833350.0
2021-05-06,124.376,126.587,121.301,123.319,1771858.0
2021-05-07,127.164,127.164,123.127,124.28,1674880.0
2021-05-08,127.164,127.164,123.127,124.28,1674880.0
2021-05-09,127.164,127.164,123.127,124.28,1674880.0
2021-05-10,125.914,134.469,124.761,132.45,4284145.0
2021-05-11,126.779,132.45,126.779,131.393,2900750.0
2021-05-12,128.702,137.448,128.702,134.853,3455339.0
2021-05-13,134.565,135.141,131.393,133.123,2074635.0
2021-05-14,129.374,139.755,129.374,139.371,4577567.0
2021-05-15,129.374,139.755,129.374,139.371,4577567.0
2021-05-16,129.374,139.755,129.374,139.371,4577567.0
2021-05-17,138.794,142.35,138.217,141.485,3803587.0
2021-05-18,137.737,143.119,137.737,138.89,8077574.0
2021-05-19,138.409,138.602,131.393,133.796,2646999.0
2021-05-20,133.796,133.796,127.164,127.837,1610086.0
2021-05-21,125.337,127.452,124.184,126.299,1556853.0
2021-05-22,125.337,127.452,124.184,126.299,1556853.0
2021-05-23,125.337,127.452,124.184,126.299,1556853.0
2021-05-24,129.374,129.374,124.376,126.875,858029.0
2021-05-25,126.875,129.951,126.779,129.278,1328423.0
2021-05-26,129.278,131.585,128.894,130.047,1104333.0
2021-05-27,129.278,131.393,128.029,131.105,1586304.0
2021-05-28,128.509,130.912,127.644,127.933,840014.0
2021-05-29,128.509,130.912,127.644,127.933,840014.0
2021-05-30,128.509,130.912,127.644,127.933,840014.0
2021-05-31,128.509,130.912,127.644,127.933,840014.0
2021-06-01,126.395,135.238,126.395,133.604,1734936.0
2021-06-02,133.123,135.526,131.008,134.373,1179580.0
2021-06-03,134.373,135.526,133.027,133.027,1308147.0
2021-06-04,131.008,135.045,130.72,130.72,1664566.0
2021-06-05,131.008,135.045,130.72,130.72,1664566.0
2021-06-06,131.008,135.045,130.72,130.72,1664566.0
2021-06-07,130.72,132.162,128.317,129.471,1183636.0
2021-06-08,130.72,130.72,125.049,129.086,2063663.0
2021-06-09,128.605,130.143,127.452,127.933,889026.0
2021-06-10,130.528,130.528,125.914,127.164,981149.0
2021-06-11,129.951,129.951,124.569,126.683,965480.0
2021-06-12,129.951,129.951,124.569,126.683,965480.0
2021-06-13,129.951,129.951,124.569,126.683,965480.0
2021-06-14,125.337,128.317,125.337,127.356,989683.0
2021-06-15,126.683,129.086,125.434,128.894,2141181.0
2021-06-16,127.644,131.489,126.683,127.356,2253279.0
2021-06-17,126.779,128.509,121.877,122.646,1235602.0
2021-06-18,125.722,125.722,117.552,119.859,1996658.0
2021-06-19,125.722,125.722,117.552,119.859,1996658.0
2021-06-20,125.722,125.722,117.552,119.859,1996658.0
2021-06-21,118.705,119.186,112.842,115.341,3098917.0
2021-06-22,113.131,119.282,112.842,113.034,1824261.0
2021-06-23,112.938,118.225,112.938,115.437,1716200.0
2021-06-24,116.302,116.302,111.304,111.689,1458519.0
2021-06-25,113.996,114.765,111.593,112.265,1150538.0
2021-06-26,113.996,114.765,111.593,112.265,1150538.0
2021-06-27,113.996,114.765,111.593,112.265,1150538.0
2021-06-28,111.208,112.265,104.961,106.787,2581414.0
2021-06-29,105.729,107.267,103.327,103.903,2313536.0
2021-06-30,106.018,107.844,104.48,105.922,1443557.0
2021-07-01,108.325,109.286,105.826,108.517,1381546.0
2021-07-02,109.382,110.439,108.132,108.613,824835.0
2021-07-03,109.382,110.439,108.132,108.613,824835.0
2021-07-04,109.382,110.439,108.132,108.613,824835.0
2021-07-05,108.613,110.055,107.46,109.382,958493.0
2021-07-06,106.787,111.208,105.633,105.922,1483267.0
2021-07-07,107.171,108.036,102.654,102.75,1581283.0
2021-07-08,102.846,102.846,100.731,102.365,1199324.0
2021-07-09,104.768,105.345,100.635,103.711,1085893.0
2021-07-10,104.768,105.345,100.635,103.711,1085893.0
2021-07-11,104.768,105.345,100.635,103.711,1085893.0
2021-07-12,105.537,105.537,99.386,101.308,822598.0
2021-07-13,101.981,101.981,97.271,97.463,1620612.0
2021-07-14,97.079,99.097,96.502,97.271,1338347.0
2021-07-15,97.271,97.271,94.388,96.118,1458234.0
2021-07-16,96.118,98.809,94.82,94.82,1192077.0
2021-07-17,96.118,98.809,94.82,94.82,1192077.0
2021-07-18,96.118,98.809,94.82,94.82,1192077.0
2021-07-19,95.157,95.157,87.755,89.197,2420680.0
2021-07-20,90.11,93.138,89.005,91.504,1296709.0
2021-07-21,92.273,98.425,91.072,97.463,1161306.0
2021-07-22,97.559,102.077,96.31,97.079,1511287.0
2021-07-23,94.388,99.386,94.388,96.31,1193299.0
2021-07-24,94.388,99.386,94.388,96.31,1193299.0
2021-07-25,94.388,99.386,94.388,96.31,1193299.0
2021-07-26,98.04,100.827,95.877,100.443,1218008.0
2021-07-27,100.443,101.789,98.713,99.962,4177464.0
2021-07-28,99.193,103.519,99.193,100.731,5897740.0
2021-07-29,100.731,104.095,99.77,103.23,972464.0
2021-07-30,101.885,102.461,97.656,99.29,1896084.0
2021-07-31,101.885,102.461,97.656,99.29,1896084.0
2021-08-01,101.885,102.461,97.656,99.29,1896084.0
2021-08-02,97.559,100.443,96.406,96.791,1465100.0
2021-08-03,97.752,100.731,97.175,99.674,1821100.0
2021-08-04,98.04,100.731,97.656,98.809,634636.0
2021-08-05,99.578,101.981,97.559,101.981,1318520.0
2021-08-06,99.29,104.576,99.29,103.903,1052281.0
2021-08-07,99.29,104.576,99.29,103.903,1052281.0
2021-08-08,99.29,104.576,99.29,103.903,1052281.0
2021-08-09,101.789,102.846,100.251,100.731,800019.0
2021-08-10,100.347,103.038,99.866,102.461,944557.0
2021-08-11,100.347,102.173,99.674,99.962,657134.0
2021-08-12,100.443,101.596,98.425,99.193,832161.0
2021-08-13,98.425,100.251,98.425,100.059,748263.0
2021-08-14,98.425,100.251,98.425,100.059,748263.0
2021-08-15,98.425,100.251,98.425,100.059,748263.0
2021-08-16,99.866,100.443,96.118,97.463,1178057.0
2021-08-17,99.962,99.962,95.157,98.617,738425.0
2021-08-18,99.29,99.866,96.502,98.617,540430.0
2021-08-19,97.079,97.944,94.772,94.82,1651402.0
2021-08-20,94.772,95.877,93.763,94.484,857856.0
2021-08-21,94.772,95.877,93.763,94.484,857856.0
2021-08-22,94.772,95.877,93.763,94.484,857856.0
2021-08-23,94.195,98.425,94.195,97.944,960220.0
2021-08-24,96.694,99.866,96.502,99.386,824232.0
2021-08-25,99.77,100.251,98.521,99.29,715932.0
2021-08-26,101.693,101.693,98.232,100.155,981331.0
2021-08-27,101.693,102.846,99.29,102.75,1798671.0
2021-08-28,101.693,102.846,99.29,102.75,1798671.0
2021-08-29,101.693,102.846,99.29,102.75,1798671.0
2021-08-30,101.693,102.846,99.29,102.75,1798671.0
2021-08-31,102.846,104.48,99.674,101.212,1093989.0
2021-09-01,100.827,102.846,100.539,100.827,588374.0
2021-09-02,101.212,104.864,100.635,104.192,1648498.0
2021-09-03,105.441,107.556,103.23,104.576,1744023.0
2021-09-04,105.441,107.556,103.23,104.576,1744023.0
2021-09-05,105.441,107.556,103.23,104.576,1744023.0
2021-09-06,106.402,106.402,103.327,103.711,702506.0
2021-09-07,106.018,106.018,101.885,103.807,743728.0
2021-09-08,105.633,105.633,101.596,103.327,386222.0
2021-09-09,101.5,102.75,100.539,101.981,443870.0
2021-09-10,98.905,101.693,98.905,99.674,504584.0
2021-09-11,98.905,101.693,98.905,99.674,504584.0
2021-09-12,98.905,101.693,98.905,99.674,504584.0
2021-09-13,100.924,102.269,99.674,102.269,402013.0
2021-09-14,100.731,102.654,98.425,99.097,671154.0
2021-09-15,97.559,100.155,95.445,95.974,1885123.0
2021-09-16,95.157,98.04,93.523,94.484,1547800.0
2021-09-17,94.388,97.367,93.33,93.571,3605694.0
2021-09-18,94.388,97.367,93.33,93.571,3605694.0
2021-09-19,94.388,97.367,93.33,93.571,3605694.0
2021-09-20,95.397,98.809,92.273,97.175,1066747.0
2021-09-21,96.07,100.347,96.07,98.04,1192023.0
2021-09-22,98.425,101.789,98.425,101.404,1209731.0
2021-09-23,100.443,104.48,100.443,104.288,1297117.0
2021-09-24,104.095,134.084,102.269,132.066,10616893.0
2021-09-25,104.095,134.084,102.269,132.066,10616893.0
2021-09-26,104.095,134.084,102.269,132.066,10616893.0
2021-09-27,134.565,163.304,134.565,157.633,12466812.0
2021-09-28,160.613,166.86,145.234,147.252,7439560.0
2021-09-29,145.714,154.557,145.714,152.923,3265363.0
2021-09-30,154.846,168.879,154.173,162.054,6935705.0
2021-10-01,166.572,169.167,152.731,167.245,7663313.0
2021-10-02,166.572,169.167,152.731,167.245,7663313.0
2021-10-03,166.572,169.167,152.731,167.245,7663313.0
2021-10-04,167.245,195.119,162.439,174.934,14714060.0
2021-10-05,181.759,181.759,169.071,171.858,5223895.0
2021-10-06,169.167,175.223,160.997,161.478,6248040.0
2021-10-07,162.054,167.245,155.903,165.515,5479254.0
2021-10-08,166.956,173.781,166.091,172.724,2927147.0
2021-10-09,166.956,173.781,166.091,172.724,2927147.0
2021-10-10,166.956,173.781,166.091,172.724,2927147.0
2021-10-11,176.857,176.857,167.822,168.687,2052189.0
2021-10-12,165.515,168.879,163.016,166.38,2141928.0
2021-10-13,164.746,168.11,160.997,164.073,1595375.0
2021-10-14,165.611,165.707,158.883,158.979,1796257.0
2021-10-15,163.112,167.245,160.709,161.478,2611458.0
2021-10-16,163.112,167.245,160.709,161.478,2611458.0
2021-10-17,163.112,167.245,160.709,161.478,2611458.0
2021-10-18,158.979,164.842,156.672,156.864,1858437.0
2021-10-19,161.574,161.574,152.635,152.731,1539480.0
2021-10-20,151.866,158.21,150.232,154.173,1820788.0
2021-10-21,154.173,156.287,148.598,150.424,1559351.0
2021-10-22,148.982,150.905,141.677,149.847,3577269.0
2021-10-23,148.982,150.905,141.677,149.847,3577269.0
2021-10-24,148.982,150.905,141.677,149.847,3577269.0
2021-10-25,153.308,153.404,145.811,151.866,2040235.0
2021-10-26,123.031,139.947,116.879,137.16,16857851.0
2021-10-27,142.0,142.0,127.7,133.0,8563467.0
2021-10-28,135.0,135.8,127.4,129.5,3988019.0
2021-10-29,130.0,132.0,128.6,129.5,2300608.0
2021-10-30,130.0,132.0,128.6,129.5,2300608.0
2021-10-31,130.0,132.0,128.6,129.5,2300608.0
2021-11-01,131.8,131.8,128.6,129.5,2255626.0
2021-11-02,131.1,131.8,126.3,127.9,1721132.0
2021-11-03,126.9,128.7,124.6,128.5,2099419.0
2021-11-04,125.9,130.0,125.3,127.3,1828882.0
2021-11-05,126.2,131.4,125.9,130.5,2524604.0
2021-11-06,126.2,131.4,125.9,130.5,2524604.0
2021-11-07,126.2,131.4,125.9,130.5,2524604.0
2021-11-08,128.8,133.6,128.8,131.2,1992059.0
2021-11-09,134.5,137.0,131.0,131.0,2779232.0
2021-11-10,133.0,134.4,129.5,131.1,2248106.0
2021-11-11,133.5,133.9,127.1,129.0,2962327.0
2021-11-12,131.3,131.3,125.0,126.3,5534219.0
2021-11-13,131.3,131.3,125.0,126.3,5534219.0
2021-11-14,131.3,131.3,125.0,126.3,5534219.0
2021-11-15,128.0,135.0,125.5,133.8,5815396.0
2021-11-16,136.4,136.4,125.1,125.8,5432875.0
2021-11-17,127.6,128.4,125.5,126.9,2035628.0
2021-11-18,128.9,128.9,124.1,124.8,2427210.0
2021-11-19,125.7,125.7,117.3,119.6,4645743.0
2021-11-20,125.7,125.7,117.3,119.6,4645743.0
2021-11-21,125.7,125.7,117.3,119.6,4645743.0
2021-11-22,118.4,119.9,115.9,117.2,2712431.0
2021-11-23,117.2,120.9,115.1,119.8,2091141.0
2021-11-24,122.0,123.2,118.5,121.7,3001362.0
2021-11-25,123.7,123.7,119.8,120.1,948963.0
2021-11-26,117.8,117.8,109.2,110.6,5800141.0
2021-11-27,117.8,117.8,109.2,110.6,5800141.0
2021-11-28,117.8,117.8,109.2,110.6,5800141.0
2021-11-29,112.0,116.8,107.3,111.5,3685626.0
2021-11-30,110.7,111.4,108.1,108.7,3136184.0
2021-12-01,110.9,113.0,110.1,110.9,2102389.0
2021-12-02,108.0,111.4,108.0,109.4,2396257.0
2021-12-03,111.0,111.1,107.6,108.8,1879538.0
2021-12-04,111.0,111.1,107.6,108.8,1879538.0
2021-12-05,111.0,111.1,107.6,108.8,1879538.0
2021-12-06,107.8,111.6,107.8,111.4,2538065.0
2021-12-07,113.5,113.7,109.6,113.6,2585995.0
2021-12-08,115.4,115.4,111.4,113.3,2967263.0
2021-12-09,116.0,116.0,110.6,113.4,2093068.0
2021-12-10,115.2,116.1,112.0,113.2,2196973.0
2021-12-11,115.2,116.1,112.0,113.2,2196973.0
2021-12-12,115.2,116.1,112.0,113.2,2196973.0
2021-12-13,113.7,114.7,107.7,108.7,3514891.0
2021-12-14,110.0,113.0,107.5,112.2,2301448.0
2021-12-15,113.0,113.0,108.2,108.6,2709200.0
2021-12-16,110.1,113.6,109.5,112.8,3282244.0
2021-12-17,110.0,118.3,110.0,117.5,3412422.0
2021-12-18,110.0,118.3,110.0,117.5,3412422.0
2021-12-19,110.0,118.3,110.0,117.5,3412422.0
2021-12-20,114.7,114.9,110.8,112.9,2068676.0
2021-12-21,113.6,116.7,112.2,116.6,2347587.0
2021-12-22,116.1,117.4,114.3,116.3,1431075.0
2021-12-23,113.3,117.7,113.3,116.6,1701692.0
2021-12-24,117.3,118.4,117.0,118.0,738912.0
2021-12-25,117.3,118.4,117.0,118.0,738912.0
2021-12-26,117.3,118.4,117.0,118.0,738912.0
2021-12-27,117.3,118.4,117.0,118.0,738912.0
2021-12-28,117.3,118.4,117.0,118.0,738912.0
2021-12-29,118.0,119.6,115.0,116.0,1597881.0
2021-12-30,112.7,115.1,112.5,113.0,2063896.0
2021-12-31,110.6,115.3,110.6,115.3,1097859.0
2022-01-01,110.6,115.3,110.6,115.3,1097859.0
2022-01-02,110.6,115.3,110.6,115.3,1097859.0
2022-01-03,110.6,115.3,110.6,115.3,1097859.0
2022-01-04,117.0,127.3,116.7,125.0,4610694.0
2022-01-05,125.3,129.9,124.8,126.0,2915981.0
2022-01-06,126.1,132.6,123.3,131.2,2817215.0
2022-01-07,131.2,132.5,128.9,131.0,2057438.0
2022-01-08,131.2,132.5,128.9,131.0,2057438.0
2022-01-09,131.2,132.5,128.9,131.0,2057438.0
2022-01-10,128.0,134.8,128.0,131.3,2449728.0
2022-01-11,130.0,134.3,129.4,133.4,2455761.0
2022-01-12,134.0,135.9,133.4,134.8,1558973.0
2022-01-13,136.0,145.3,135.1,141.2,5581686.0
2022-01-14,142.0,145.1,140.5,144.0,3239896.0
2022-01-15,142.0,145.1,140.5,144.0,3239896.0
2022-01-16,142.0,145.1,140.5,144.0,3239896.0
2022-01-17,145.0,151.9,144.5,151.0,3809018.0
2022-01-18,154.0,154.9,145.3,147.0,6805703.0
2022-01-19,147.0,149.2,139.8,141.8,6810683.0
2022-01-20,142.0,142.1,135.7,140.1,4168203.0
2022-01-21,137.0,139.5,134.4,135.9,3325504.0
2022-01-22,137.0,139.5,134.4,135.9,3325504.0
2022-01-23,137.0,139.5,134.4,135.9,3325504.0
2022-01-24,132.1,135.8,120.5,123.2,6788522.0
2022-01-25,124.5,129.0,124.3,128.9,8074505.0
2022-01-26,130.7,137.8,130.7,134.6,3682121.0
2022-01-27,131.7,134.2,130.1,131.0,1924741.0
2022-01-28,130.0,130.2,125.0,128.2,3865262.0
2022-01-29,130.0,130.2,125.0,128.2,3865262.0
2022-01-30,130.0,130.2,125.0,128.2,3865262.0
2022-01-31,125.4,127.6,117.7,118.8,8027774.0
2022-02-01,121.2,121.2,117.4,120.3,8374335.0
2022-02-02,122.4,122.4,115.8,116.4,6895420.0
2022-02-03,115.0,119.9,115.0,115.5,3879813.0
2022-02-04,116.0,117.9,115.4,117.6,6129592.0
2022-02-05,116.0,117.9,115.4,117.6,6129592.0
2022-02-06,116.0,117.9,115.4,117.6,6129592.0
2022-02-07,117.0,119.0,115.5,116.0,3698292.0
2022-02-08,117.5,117.5,115.1,115.7,3467391.0
2022-02-09,116.5,117.6,115.8,116.9,4926323.0
2022-02-10,115.5,117.8,115.0,116.3,5310278.0
2022-02-11,117.0,119.2,115.8,117.3,7187873.0
2022-02-12,117.0,119.2,115.8,117.3,7187873.0
2022-02-13,117.0,119.2,115.8,117.3,7187873.0
2022-02-14,117.9,117.9,114.5,115.0,3503365.0
2022-02-15,115.0,115.7,112.4,113.5,2968567.0
2022-02-16,115.5,117.1,113.2,116.4,4097349.0
2022-02-17,116.4,116.4,113.5,113.6,1883006.0
2022-02-18,116.0,116.0,113.2,113.5,1576182.0
2022-02-19,116.0,116.0,113.2,113.5,1576182.0
2022-02-20,116.0,116.0,113.2,113.5,1576182.0
2022-02-21,113.0,114.7,110.6,110.9,1959753.0
2022-02-22,110.4,114.5,107.6,109.3,3248927.0
2022-02-23,108.0,110.6,106.4,107.5,2552369.0
2022-02-24,106.0,106.1,100.8,104.0,4964827.0
2022-02-25,103.0,108.9,103.0,107.2,1869034.0
2022-02-26,103.0,108.9,103.0,107.2,1869034.0
2022-02-27,103.0,108.9,103.0,107.2,1869034.0
2022-02-28,105.0,107.4,104.9,106.7,1923907.0
2022-03-01,106.8,107.8,101.1,101.1,2145986.0
2022-03-02,102.4,107.3,100.3,103.9,3017803.0
2022-03-03,104.7,108.1,101.4,102.0,2454140.0
2022-03-04,102.9,103.0,98.0,99.75,3915182.0
2022-03-05,102.9,103.0,98.0,99.75,3915182.0
2022-03-06,102.9,103.0,98.0,99.75,3915182.0
2022-03-07,99.6,104.8,95.45,103.9,4057130.0
2022-03-08,102.7,115.4,102.7,113.3,3455374.0
2022-03-09,116.5,116.5,110.8,112.5,2288939.0
2022-03-10,110.1,115.6,110.1,113.0,1690446.0
2022-03-11,115.8,117.2,110.9,110.9,1980171.0
2022-03-12,115.8,117.2,110.9,110.9,1980171.0
2022-03-13,115.8,117.2,110.9,110.9,1980171.0
2022-03-14,110.9,112.5,107.3,107.9,1924014.0
2022-03-15,110.1,110.1,102.3,103.5,1550387.0
2022-03-16,106.7,127.3,104.2,117.0,8872897.0
2022-03-17,118.0,121.3,115.6,120.7,3799636.0
2022-03-18,118.5,120.4,116.6,118.0,7684374.0
2022-03-19,118.5,120.4,116.6,118.0,7684374.0
2022-03-20,118.5,120.4,116.6,118.0,7684374.0
2022-03-21,119.6,120.1,115.3,117.1,1800740.0
2022-03-22,117.0,119.0,114.8,118.3,2187680.0
2022-03-23,115.0,120.0,104.1,111.6,11245413.0
2022-03-24,113.9,113.9,105.0,105.5,4847481.0
2022-03-25,107.9,107.9,103.1,106.7,4897699.0
2022-03-26,107.9,107.9,103.1,106.7,4897699.0
2022-03-27,107.9,107.9,103.1,106.7,4897699.0
2022-03-28,106.4,109.1,103.9,104.6,3350338.0
2022-03-29,105.3,108.0,102.9,105.6,3608280.0
2022-03-30,107.2,107.2,102.6,103.4,3813532.0
2022-03-31,104.0,105.8,102.9,104.2,2967567.0
2022-04-01,104.0,110.1,103.6,106.0,5192658.0
2022-04-02,104.0,110.1,103.6,106.0,5192658.0
2022-04-03,104.0,110.1,103.6,106.0,5192658.0
2022-04-04,106.5,106.8,103.4,103.5,3563128.0
2022-04-05,103.0,105.1,102.6,104.0,3452615.0
2022-04-06,102.7,106.1,102.7,105.4,2803853.0
2022-04-07,103.4,107.4,103.1,106.2,2219831.0
2022-04-08,109.5,113.6,108.4,113.6,3338651.0
2022-04-09,109.5,113.6,108.4,113.6,3338651.0
2022-04-10,109.5,113.6,108.4,113.6,3338651.0
2022-04-11,111.9,118.5,111.9,113.0,3654462.0
2022-04-12,111.8,118.8,111.8,117.5,4432624.0
2022-04-13,118.0,121.0,117.3,119.7,2113585.0
2022-04-14,121.0,126.5,119.4,122.0,3594082.0
2022-04-15,121.0,126.5,119.4,122.0,3594082.0
2022-04-16,121.0,126.5,119.4,122.0,3594082.0
2022-04-17,121.0,126.5,119.4,122.0,3594082.0
2022-04-18,121.0,126.5,119.4,122.0,3594082.0
2022-04-19,122.4,130.2,121.1,128.5,5173452.0
2022-04-20,127.0,136.2,126.7,133.9,4873282.0
2022-04-21,133.7,137.1,131.2,133.7,3516920.0
2022-04-22,132.1,134.0,129.6,131.2,3125930.0
2022-04-23,132.1,134.0,129.6,131.2,3125930.0
2022-04-24,132.1,134.0,129.6,131.2,3125930.0
2022-04-25,130.9,130.9,123.3,126.0,3051104.0
2022-04-26,123.4,134.4,123.4,131.2,2200975.0
2022-04-27,130.0,132.9,126.1,131.0,2330364.0
2022-04-28,130.0,135.1,129.9,132.9,2871779.0
2022-04-29,132.5,135.4,132.5,135.0,2081019.0
2022-04-30,132.5,135.4,132.5,135.0,2081019.0
2022-05-01,132.5,135.4,132.5,135.0,2081019.0
2022-05-02,132.5,135.4,132.5,135.0,2081019.0
2022-05-03,137.0,143.7,136.1,142.6,4079227.0
2022-05-04,142.9,148.2,140.6,144.4,4014135.0
2022-05-05,145.5,148.9,143.7,143.8,3043597.0
2022-05-06,146.9,150.7,137.4,148.9,3446609.0
2022-05-07,146.9,150.7,137.4,148.9,3446609.0
2022-05-08,146.9,150.7,137.4,148.9,3446609.0
2022-05-09,150.0,150.3,141.0,141.0,3942233.0
2022-05-10,142.9,148.0,139.6,143.2,3604939.0
2022-05-11,142.0,153.5,141.1,152.4,18509076.0
2022-05-12,149.9,150.5,141.8,147.2,3360985.0
2022-05-13,148.0,153.8,145.0,153.8,3237421.0
2022-05-14,148.0,153.8,145.0,153.8,3237421.0
2022-05-15,148.0,153.8,145.0,153.8,3237421.0
2022-05-16,153.0,160.5,150.4,156.8,2570846.0
2022-05-17,159.9,159.9,153.8,153.9,2471311.0
2022-05-18,152.2,160.4,152.2,157.0,3141423.0
2022-05-19,157.0,159.2,153.9,157.9,3010423.0
2022-05-20,158.4,160.5,155.2,156.5,2907247.0
2022-05-21,158.4,160.5,155.2,156.5,2907247.0
2022-05-22,158.4,160.5,155.2,156.5,2907247.0
2022-05-23,159.5,160.1,156.6,157.4,3192726.0
2022-05-24,156.5,157.9,153.7,157.7,1553336.0
2022-05-25,160.9,161.2,144.5,154.5,11320279.0
2022-05-26,152.2,152.9,142.9,150.4,6964317.0
2022-05-27,150.0,150.4,145.5,147.8,2139059.0
2022-05-28,150.0,150.4,145.5,147.8,2139059.0
2022-05-29,150.0,150.4,145.5,147.8,2139059.0
2022-05-30,147.9,148.1,144.2,144.9,1508174.0
2022-05-31,143.8,146.5,141.5,142.3,2048812.0
2022-06-01,145.2,145.2,140.3,141.9,1951184.0
2022-06-02,145.2,145.2,140.3,141.9,1951184.0
2022-06-03,145.2,145.2,140.3,141.9,1951184.0
2022-06-04,145.2,145.2,140.3,141.9,1951184.0
2022-06-05,145.2,145.2,140.3,141.9,1951184.0
2022-06-06,139.0,147.8,138.6,144.4,2159523.0
2022-06-07,141.1,147.9,141.1,146.6,3178270.0
2022-06-08,145.7,147.1,143.6,144.7,2129806.0
2022-06-09,148.4,148.4,140.3,140.4,1289502.0
2022-06-10,137.6,139.8,136.5,137.3,1795687.0
2022-06-11,137.6,139.8,136.5,137.3,1795687.0
2022-06-12,137.6,139.8,136.5,137.3,1795687.0
2022-06-13,134.4,135.9,131.1,135.5,2492188.0
2022-06-14,133.0,136.6,130.3,135.4,2724868.0
2022-06-15,137.4,137.5,130.8,132.4,3460064.0
