,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity
2018-09-21,523.06,550.391,508.923,550.391,8323803.0
2018-09-22,523.06,550.391,508.923,550.391,8323803.0
2018-09-23,523.06,550.391,508.923,550.391,8323803.0
2018-09-24,546.621,562.831,531.165,546.056,5041929.0
2018-09-25,536.631,549.26,525.322,534.181,3758988.0
2018-09-26,532.673,533.993,511.374,514.578,2727692.0
2018-09-27,511.751,511.751,495.729,501.761,2471377.0
2018-09-28,503.457,521.929,497.425,517.971,2169718.0
2018-09-29,503.457,521.929,497.425,517.971,2169718.0
2018-09-30,503.457,521.929,497.425,517.971,2169718.0
2018-10-01,518.348,527.395,504.211,506.284,1722982.0
2018-10-02,501.384,523.06,497.425,513.447,2091099.0
2018-10-03,515.143,536.82,508.923,521.741,1858680.0
2018-10-04,526.83,533.05,516.84,519.479,2713837.0
2018-10-05,510.431,513.07,489.32,495.729,1958816.0
2018-10-06,510.431,513.07,489.32,495.729,1958816.0
2018-10-07,510.431,513.07,489.32,495.729,1958816.0
2018-10-08,493.467,495.918,481.404,488.566,1458359.0
2018-10-09,494.787,505.342,480.65,485.362,1618064.0
2018-10-10,486.493,488.566,459.162,460.858,2019788.0
2018-10-11,449.643,456.994,424.103,449.078,3448416.0
2018-10-12,459.35,479.142,458.973,468.492,1576589.0
2018-10-13,459.35,479.142,458.973,468.492,1576589.0
2018-10-14,459.35,479.142,458.973,468.492,1576589.0
2018-10-15,465.853,480.461,465.194,475.561,1410412.0
2018-10-16,472.922,477.445,453.978,463.026,1682064.0
2018-10-17,463.874,478.388,451.999,465.005,1755749.0
2018-10-18,455.769,464.44,450.114,450.491,1454310.0
2018-10-19,453.601,461.989,442.009,442.009,1845652.0
2018-10-20,453.601,461.989,442.009,442.009,1845652.0
2018-10-21,453.601,461.989,442.009,442.009,1845652.0
2018-10-22,454.261,459.068,443.235,444.365,1240064.0
2018-10-23,440.219,440.219,415.621,423.255,2759282.0
2018-10-24,438.334,440.973,421.275,421.275,2544793.0
2018-10-25,420.333,472.733,409.024,456.052,3004878.0
2018-10-26,450.303,454.732,442.198,454.732,1208579.0
2018-10-27,450.303,454.732,442.198,454.732,1208579.0
2018-10-28,450.303,454.732,442.198,454.732,1208579.0
2018-10-29,452.565,480.461,452.471,452.471,1451182.0
2018-10-30,452.471,490.263,452.471,473.487,3814570.0
2018-10-31,480.65,495.541,472.545,488.943,2469285.0
2018-11-01,492.902,513.636,479.33,506.85,2272741.0
2018-11-02,518.913,542.098,518.913,528.903,3474855.0
2018-11-03,518.913,542.098,518.913,528.903,3474855.0
2018-11-04,518.913,542.098,518.913,528.903,3474855.0
2018-11-05,524.945,538.893,513.636,516.463,2001512.0
2018-11-06,517.971,517.971,499.876,499.876,1575273.0
2018-11-07,506.096,523.814,500.253,506.284,1281441.0
2018-11-08,510.054,513.824,499.499,510.808,936074.0
2018-11-09,499.687,500.064,476.503,484.797,1686412.0
2018-11-10,499.687,500.064,476.503,484.797,1686412.0
2018-11-11,499.687,500.064,476.503,484.797,1686412.0
2018-11-12,494.598,507.038,470.471,472.922,1099757.0
2018-11-13,479.33,486.681,464.345,480.273,1414311.0
2018-11-14,471.131,475.938,459.162,470.0,3810870.0
2018-11-15,482.158,487.812,465.288,482.346,1412969.0
2018-11-16,484.608,504.588,483.1,496.86,1363211.0
2018-11-17,484.608,504.588,483.1,496.86,1363211.0
2018-11-18,484.608,504.588,483.1,496.86,1363211.0
2018-11-19,506.473,521.741,504.777,508.358,1388728.0
2018-11-20,498.368,506.284,479.33,492.336,1976186.0
2018-11-21,493.656,513.07,492.525,513.07,1372174.0
2018-11-22,509.489,512.505,497.237,511.751,1038564.0
2018-11-23,504.211,511.374,491.582,495.164,1064393.0
2018-11-24,504.211,511.374,491.582,495.164,1064393.0
2018-11-25,504.211,511.374,491.582,495.164,1064393.0
2018-11-26,498.556,513.259,496.483,512.882,1069191.0
2018-11-27,511.374,511.374,497.425,498.368,1085248.0
2018-11-28,498.745,515.332,498.745,511.939,2151936.0
2018-11-29,522.495,529.657,515.709,520.044,2039837.0
2018-11-30,525.887,526.264,508.546,519.479,2087513.0
2018-12-01,525.887,526.264,508.546,519.479,2087513.0
2018-12-02,525.887,526.264,508.546,519.479,2087513.0
2018-12-03,544.736,570.937,535.5,556.046,3251393.0
2018-12-04,548.883,560.758,546.81,549.826,1283574.0
2018-12-05,534.558,544.171,522.118,533.804,1608899.0
2018-12-06,525.133,530.034,482.346,501.572,2171382.0
2018-12-07,511.562,526.453,507.792,514.578,994711.0
2018-12-08,511.562,526.453,507.792,514.578,994711.0
2018-12-09,511.562,526.453,507.792,514.578,994711.0
2018-12-10,502.892,511.374,493.09,497.991,1616475.0
2018-12-11,500.63,523.437,498.556,517.782,931682.0
2018-12-12,514.201,533.239,498.179,529.846,1657674.0
2018-12-13,532.485,539.459,514.955,516.086,1183155.0
2018-12-14,504.211,510.431,493.279,509.677,1513398.0
2018-12-15,504.211,510.431,493.279,509.677,1513398.0
2018-12-16,504.211,510.431,493.279,509.677,1513398.0
2018-12-17,490.64,511.374,488.943,497.614,1180010.0
2018-12-18,491.959,504.965,478.765,478.953,1790545.0
2018-12-19,483.289,495.541,479.707,493.844,1343494.0
2018-12-20,481.781,497.802,473.864,486.116,1158601.0
2018-12-21,490.451,501.384,486.493,492.525,1161590.0
2018-12-22,490.451,501.384,486.493,492.525,1161590.0
2018-12-23,490.451,501.384,486.493,492.525,1161590.0
2018-12-24,480.65,504.211,480.65,498.745,366466.0
2018-12-25,480.65,504.211,480.65,498.745,366466.0
2018-12-26,480.65,504.211,480.65,498.745,366466.0
2018-12-27,509.866,511.374,486.87,489.697,881963.0
2018-12-28,501.384,509.866,488.755,493.279,1502829.0
2018-12-29,501.384,509.866,488.755,493.279,1502829.0
2018-12-30,501.384,509.866,488.755,493.279,1502829.0
2018-12-31,501.761,509.866,500.064,501.384,487118.0
2019-01-01,501.761,509.866,500.064,501.384,487118.0
2019-01-02,497.237,502.515,482.158,497.991,1324770.0
2019-01-03,492.336,492.336,464.911,464.911,2233249.0
2019-01-04,475.938,495.918,473.11,494.033,2464961.0
2019-01-05,475.938,495.918,473.11,494.033,2464961.0
2019-01-06,475.938,495.918,473.11,494.033,2464961.0
2019-01-07,505.154,506.473,490.64,494.221,1812605.0
2019-01-08,489.32,503.269,489.32,496.106,1826052.0
2019-01-09,508.923,527.961,501.761,510.808,3380243.0
2019-01-10,508.923,513.636,498.556,510.431,1144247.0
2019-01-11,518.348,524.003,510.62,515.52,1606038.0
2019-01-12,518.348,524.003,510.62,515.52,1606038.0
2019-01-13,518.348,524.003,510.62,515.52,1606038.0
2019-01-14,505.342,511.751,501.761,505.907,939248.0
2019-01-15,512.505,513.636,503.457,510.62,1107698.0
2019-01-16,518.348,518.348,495.729,503.834,1428955.0
2019-01-17,501.384,505.154,491.582,504.777,929130.0
2019-01-18,512.693,521.175,506.85,519.667,1034622.0
2019-01-19,512.693,521.175,506.85,519.667,1034622.0
2019-01-20,512.693,521.175,506.85,519.667,1034622.0
2019-01-21,510.054,526.453,502.138,503.646,923122.0
2019-01-22,493.467,500.63,488.189,491.959,1124486.0
2019-01-23,495.729,496.86,481.215,486.305,1658966.0
2019-01-24,488.755,489.32,477.634,482.535,1398657.0
2019-01-25,482.723,527.207,482.723,524.568,2844816.0
2019-01-26,482.723,527.207,482.723,524.568,2844816.0
2019-01-27,482.723,527.207,482.723,524.568,2844816.0
2019-01-28,521.364,540.024,518.913,528.715,1700772.0
2019-01-29,525.887,556.988,525.887,545.679,1615122.0
2019-01-30,558.308,559.816,542.663,545.679,974692.0
2019-01-31,549.637,567.167,546.81,559.25,1965611.0
2019-02-01,557.931,584.696,557.554,583.377,2250126.0
2019-02-02,557.931,584.696,557.554,583.377,2250126.0
2019-02-03,557.931,584.696,557.554,583.377,2250126.0
2019-02-04,570.183,574.895,555.857,569.24,1800372.0
2019-02-05,578.665,593.367,569.806,573.575,2128964.0
2019-02-06,574.329,592.801,569.806,592.801,1988762.0
2019-02-07,589.032,595.817,574.141,574.141,2344036.0
2019-02-08,570.183,582.434,569.24,582.434,1774966.0
2019-02-09,570.183,582.434,569.24,582.434,1774966.0
2019-02-10,570.183,582.434,569.24,582.434,1774966.0
2019-02-11,585.262,589.597,569.617,571.691,941406.0
2019-02-12,571.691,584.885,571.691,579.607,1347951.0
2019-02-13,593.744,593.932,580.55,591.105,1575587.0
2019-02-14,593.744,600.718,588.278,596.194,1346202.0
2019-02-15,593.555,623.525,589.597,617.494,2088487.0
2019-02-16,593.555,623.525,589.597,617.494,2088487.0
2019-02-17,593.555,623.525,589.597,617.494,2088487.0
2019-02-18,625.033,628.238,611.462,621.075,2036093.0
2019-02-19,616.74,625.222,615.986,622.583,1090555.0
2019-02-20,626.73,640.866,618.436,639.358,1875885.0
2019-02-21,638.793,648.971,618.813,627.295,2246687.0
2019-02-22,622.206,637.662,612.216,631.253,3725822.0
2019-02-23,622.206,637.662,612.216,631.253,3725822.0
2019-02-24,622.206,637.662,612.216,631.253,3725822.0
2019-02-25,640.489,646.898,628.238,640.866,2766292.0
2019-02-26,638.228,638.228,623.148,633.138,2146659.0
2019-02-27,630.499,641.243,616.174,618.059,1752576.0
2019-02-28,615.42,628.992,604.865,625.033,2125631.0
2019-03-01,626.73,640.866,623.148,624.091,1976714.0
2019-03-02,626.73,640.866,623.148,624.091,1976714.0
2019-03-03,626.73,640.866,623.148,624.091,1976714.0
2019-03-04,628.803,632.196,617.682,619.19,1409662.0
2019-03-05,620.886,621.829,607.881,610.331,1318152.0
2019-03-06,609.577,632.573,609.577,626.541,2673997.0
2019-03-07,623.714,626.73,610.519,615.42,1803874.0
2019-03-08,610.896,610.896,593.744,598.833,1132483.0
2019-03-09,610.896,610.896,593.744,598.833,1132483.0
2019-03-10,610.896,610.896,593.744,598.833,1132483.0
2019-03-11,602.603,611.65,590.917,592.613,1195534.0
2019-03-12,602.226,602.226,589.032,593.744,774142.0
2019-03-13,584.319,601.095,584.319,592.801,1465406.0
2019-03-14,593.744,599.587,583.188,585.073,1373485.0
2019-03-15,588.089,595.063,581.492,581.492,2066812.0
2019-03-16,588.089,595.063,581.492,581.492,2066812.0
2019-03-17,588.089,595.063,581.492,581.492,2066812.0
2019-03-18,586.204,596.571,584.508,589.032,1328230.0
2019-03-19,592.613,600.153,590.163,599.21,950360.0
2019-03-20,593.178,595.817,583.188,592.236,612849.0
2019-03-21,598.456,607.315,585.639,589.409,3596793.0
2019-03-22,593.178,599.21,578.099,586.581,3709361.0
2019-03-23,593.178,599.21,578.099,586.581,3709361.0
2019-03-24,593.178,599.21,578.099,586.581,3709361.0
2019-03-25,582.434,590.728,566.601,589.22,2730268.0
2019-03-26,590.917,596.76,577.534,593.555,3561665.0
2019-03-27,598.079,608.446,573.952,580.55,1975763.0
2019-03-28,582.057,595.252,580.738,585.639,1255938.0
2019-03-29,594.498,620.886,594.498,615.797,2147520.0
2019-03-30,594.498,620.886,594.498,615.797,2147520.0
2019-03-31,594.498,620.886,594.498,615.797,2147520.0
2019-04-01,626.73,632.384,622.96,628.615,1864119.0
2019-04-02,631.442,639.924,624.279,638.039,1750503.0
2019-04-03,639.924,657.831,639.735,654.061,2950088.0
2019-04-04,655.192,658.584,644.071,651.987,1831102.0
2019-04-05,654.626,665.559,654.626,656.7,1648044.0
2019-04-06,654.626,665.559,654.626,656.7,1648044.0
2019-04-07,654.626,665.559,654.626,656.7,1648044.0
2019-04-08,657.831,667.255,657.454,663.862,1481877.0
2019-04-09,665.747,670.271,657.077,667.82,6397475.0
2019-04-10,671.402,687.423,671.025,679.884,1368445.0
2019-04-11,688.177,688.177,677.057,677.999,1416082.0
2019-04-12,687.989,701.937,682.523,695.906,1898806.0
2019-04-13,687.989,701.937,682.523,695.906,1898806.0
2019-04-14,687.989,701.937,682.523,695.906,1898806.0
2019-04-15,698.356,698.921,668.197,671.213,1939407.0
2019-04-16,676.68,686.293,676.68,682.146,1215313.0
2019-04-17,681.769,693.832,673.852,692.513,1513957.0
2019-04-18,686.635,696.688,680.944,692.325,1051483.0
2019-04-19,686.635,696.688,680.944,692.325,1051483.0
2019-04-20,686.635,696.688,680.944,692.325,1051483.0
2019-04-21,686.635,696.688,680.944,692.325,1051483.0
2019-04-22,686.635,696.688,680.944,692.325,1051483.0
2019-04-23,687.962,696.877,665.011,670.322,1684707.0
2019-04-24,668.426,668.615,646.423,654.389,1903487.0
2019-04-25,656.286,656.286,631.059,635.611,1687166.0
2019-04-26,635.422,635.422,610.005,616.454,1486810.0
2019-04-27,635.422,635.422,610.005,616.454,1486810.0
2019-04-28,635.422,635.422,610.005,616.454,1486810.0
2019-04-29,616.074,623.092,613.609,614.557,1107315.0
2019-04-30,613.988,616.454,600.71,613.229,1304143.0
2019-05-01,615.885,615.885,590.468,599.572,759366.0
2019-05-02,594.072,594.072,576.432,582.691,1285886.0
2019-05-03,584.398,595.969,584.398,591.227,1126601.0
2019-05-04,584.398,595.969,584.398,591.227,1126601.0
2019-05-05,584.398,595.969,584.398,591.227,1126601.0
2019-05-06,584.398,595.969,584.398,591.227,1126601.0
2019-05-07,588.002,588.002,564.861,567.517,2405460.0
2019-05-08,565.241,572.828,556.136,566.379,1878058.0
2019-05-09,560.119,560.119,542.1,546.842,1328592.0
2019-05-10,554.239,561.068,541.721,548.359,1239071.0
2019-05-11,554.239,561.068,541.721,548.359,1239071.0
2019-05-12,554.239,561.068,541.721,548.359,1239071.0
2019-05-13,546.463,546.842,520.666,520.666,1463920.0
2019-05-14,524.65,541.531,522.184,535.841,1828835.0
2019-05-15,541.91,548.739,523.132,529.202,1630087.0
2019-05-16,530.53,546.652,530.53,537.548,1178106.0
2019-05-17,532.806,535.082,526.167,530.719,936201.0
2019-05-18,532.806,535.082,526.167,530.719,936201.0
2019-05-19,532.806,535.082,526.167,530.719,936201.0
2019-05-20,532.047,532.047,520.097,527.305,1090333.0
2019-05-21,529.202,529.771,517.252,521.046,1112856.0
2019-05-22,518.011,520.666,507.009,508.906,1087645.0
2019-05-23,505.871,505.871,484.438,494.87,2066159.0
2019-05-24,502.457,509.096,493.732,498.664,1331837.0
2019-05-25,502.457,509.096,493.732,498.664,1331837.0
2019-05-26,502.457,509.096,493.732,498.664,1331837.0
2019-05-27,502.457,509.096,493.732,498.664,1331837.0
2019-05-28,514.028,518.77,501.509,502.647,2015936.0
2019-05-29,493.163,497.526,488.231,488.99,1175288.0
2019-05-30,494.111,494.111,484.248,485.576,1072296.0
2019-05-31,485.386,488.231,480.644,483.489,1835946.0
2019-06-01,485.386,488.231,480.644,483.489,1835946.0
2019-06-02,485.386,488.231,480.644,483.489,1835946.0
2019-06-03,478.368,485.955,476.471,485.386,1211523.0
2019-06-04,481.782,493.353,480.455,486.524,1442342.0
2019-06-05,487.662,497.146,483.869,486.904,1462709.0
2019-06-06,488.421,489.938,482.162,489.559,799979.0
2019-06-07,490.887,496.008,482.92,493.163,1268918.0
2019-06-08,490.887,496.008,482.92,493.163,1268918.0
2019-06-09,490.887,496.008,482.92,493.163,1268918.0
2019-06-10,497.146,514.407,493.922,510.993,1770942.0
2019-06-11,520.097,546.652,518.77,544.566,3024677.0
2019-06-12,543.617,547.032,530.909,540.583,1529228.0
2019-06-13,536.599,546.842,532.995,539.065,788818.0
2019-06-14,539.634,545.704,532.047,536.03,805196.0
2019-06-15,539.634,545.704,532.047,536.03,805196.0
2019-06-16,539.634,545.704,532.047,536.03,805196.0
2019-06-17,536.22,537.927,521.235,531.478,947653.0
2019-06-18,532.237,554.239,527.684,550.256,1542359.0
2019-06-19,552.912,556.136,537.168,541.531,1075257.0
2019-06-20,552.532,560.688,546.273,551.394,1184576.0
2019-06-21,549.877,559.361,549.308,554.619,1572121.0
2019-06-22,549.877,559.361,549.308,554.619,1572121.0
2019-06-23,549.877,559.361,549.308,554.619,1572121.0
2019-06-24,550.066,559.55,547.221,551.204,986673.0
2019-06-25,550.256,559.93,547.79,556.136,1444454.0
2019-06-26,553.86,566.568,545.324,557.274,1337414.0
2019-06-27,559.361,573.586,555.757,563.723,1197684.0
2019-06-28,570.552,576.242,567.327,572.638,986933.0
2019-06-29,570.552,576.242,567.327,572.638,986933.0
2019-06-30,570.552,576.242,567.327,572.638,986933.0
2019-07-01,581.553,596.727,578.328,583.45,1328774.0
2019-07-02,583.639,587.054,554.05,559.93,2020050.0
2019-07-03,559.171,565.43,552.153,554.619,1112740.0
2019-07-04,554.998,554.998,543.997,546.842,618497.0
2019-07-05,540.583,540.583,525.598,527.874,1158490.0
2019-07-06,540.583,540.583,525.598,527.874,1158490.0
2019-07-07,540.583,540.583,525.598,527.874,1158490.0
2019-07-08,525.408,534.513,522.373,524.839,886289.0
2019-07-09,523.132,523.132,501.698,502.647,1238487.0
2019-07-10,503.975,518.959,503.975,507.009,1913002.0
2019-07-11,511.372,513.459,499.043,499.043,1216100.0
2019-07-12,490.697,516.114,490.507,502.647,1398790.0
2019-07-13,490.697,516.114,490.507,502.647,1398790.0
2019-07-14,490.697,516.114,490.507,502.647,1398790.0
2019-07-15,507.768,521.994,507.768,515.924,734517.0
2019-07-16,520.097,530.53,513.648,528.253,792369.0
2019-07-17,522.753,526.167,516.114,524.27,817631.0
2019-07-18,529.202,529.202,512.89,517.821,658654.0
2019-07-19,524.65,551.963,524.65,551.015,1954598.0
2019-07-20,524.65,551.963,524.65,551.015,1954598.0
2019-07-21,524.65,551.963,524.65,551.015,1954598.0
2019-07-22,545.324,561.257,538.686,550.825,1454355.0
2019-07-23,550.825,562.585,550.825,553.86,1216489.0
2019-07-24,555.946,557.654,542.1,547.98,894825.0
2019-07-25,547.98,563.344,545.324,556.895,1169528.0
2019-07-26,567.327,567.327,546.463,548.928,906432.0
2019-07-27,567.327,567.327,546.463,548.928,906432.0
2019-07-28,567.327,567.327,546.463,548.928,906432.0
2019-07-29,550.825,556.515,544.566,550.256,987294.0
2019-07-30,553.481,553.67,538.306,541.721,681157.0
2019-07-31,541.152,555.188,540.583,548.17,741933.0
2019-08-01,545.135,545.135,514.976,522.184,1094440.0
2019-08-02,508.527,510.234,486.145,486.145,2268276.0
2019-08-03,508.527,510.234,486.145,486.145,2268276.0
2019-08-04,508.527,510.234,486.145,486.145,2268276.0
2019-08-05,478.937,478.937,455.607,466.324,3148430.0
2019-08-06,469.833,479.886,465.565,468.125,1461450.0
2019-08-07,464.522,471.729,458.736,470.781,1194366.0
2019-08-08,480.834,493.163,480.075,493.163,1101593.0
2019-08-09,483.489,493.163,475.902,480.455,1133621.0
2019-08-10,483.489,493.163,475.902,480.455,1133621.0
2019-08-11,483.489,493.163,475.902,480.455,1133621.0
2019-08-12,484.627,484.627,467.651,470.212,979257.0
2019-08-13,469.643,481.782,466.134,480.075,1784384.0
2019-08-14,480.455,488.99,468.505,469.169,1321381.0
2019-08-15,474.195,478.937,390.927,397.47,5412731.0
2019-08-16,411.127,428.103,402.781,412.076,2956314.0
2019-08-17,411.127,428.103,402.781,412.076,2956314.0
2019-08-18,411.127,428.103,402.781,412.076,2956314.0
2019-08-19,419.189,421.844,386.185,386.185,2716400.0
2019-08-20,385.521,390.832,374.614,388.84,2422643.0
2019-08-21,393.582,393.582,369.114,382.391,2976430.0
2019-08-22,380.21,383.15,371.485,377.27,1906136.0
2019-08-23,378.787,385.236,371.864,375.088,1497179.0
2019-08-24,378.787,385.236,371.864,375.088,1497179.0
2019-08-25,378.787,385.236,371.864,375.088,1497179.0
2019-08-26,378.787,385.236,371.864,375.088,1497179.0
2019-08-27,379.356,380.305,359.25,369.872,1973301.0
2019-08-28,374.614,374.614,356.69,365.51,1451614.0
2019-08-29,363.234,382.77,360.483,380.305,1640979.0
2019-08-30,379.925,386.279,379.735,382.012,1589388.0
2019-08-31,379.925,386.279,379.735,382.012,1589388.0
2019-09-01,379.925,386.279,379.735,382.012,1589388.0
2019-09-02,380.305,388.271,377.08,380.684,780139.0
2019-09-03,383.529,383.529,355.931,360.673,1718570.0
2019-09-04,366.079,380.874,365.13,380.115,1286757.0
2019-09-05,386.943,397.281,385.995,394.341,2215073.0
2019-09-06,401.454,404.583,391.211,400.79,1730588.0
2019-09-07,401.454,404.583,391.211,400.79,1730588.0
2019-09-08,401.454,404.583,391.211,400.79,1730588.0
2019-09-09,400.316,403.066,396.427,398.229,1513733.0
2019-09-10,399.936,411.507,389.03,405.247,1592426.0
2019-09-11,407.808,422.603,406.67,410.748,3105652.0
2019-09-12,410.938,429.716,407.334,414.447,1693658.0
2019-09-13,420.99,437.777,419.378,436.07,1763276.0
2019-09-14,420.99,437.777,419.378,436.07,1763276.0
2019-09-15,420.99,437.777,419.378,436.07,1763276.0
2019-09-16,432.656,440.717,426.396,437.303,2351530.0
2019-09-17,429.526,437.303,413.783,416.533,1619310.0
2019-09-18,416.818,429.052,409.799,425.258,910251.0
2019-09-19,419.378,424.31,416.912,419.663,694680.0
2019-09-20,425.827,427.724,417.292,427.155,1300278.0
2019-09-21,425.827,427.724,417.292,427.155,1300278.0
2019-09-22,425.827,427.724,417.292,427.155,1300278.0
2019-09-23,419.947,422.413,403.256,411.127,1449816.0
2019-09-24,411.222,411.317,395.384,400.031,978407.0
2019-09-25,396.617,400.695,385.521,400.695,823424.0
2019-09-26,392.823,408.851,390.073,398.893,1334856.0
2019-09-27,404.583,417.292,402.402,406.385,1238393.0
2019-09-28,404.583,417.292,402.402,406.385,1238393.0
2019-09-29,404.583,417.292,402.402,406.385,1238393.0
2019-09-30,407.808,410.938,403.635,410.938,1149370.0
2019-10-01,412.55,413.688,396.048,397.186,2542570.0
2019-10-02,399.841,399.841,372.148,376.416,2026974.0
