,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity
2018-12-14,1696.472,1736.488,1681.582,1725.32,450966.0
2018-12-15,1696.472,1736.488,1681.582,1725.32,450966.0
2018-12-16,1696.472,1736.488,1681.582,1725.32,450966.0
2018-12-17,1713.223,1713.223,1644.359,1644.359,398921.0
2018-12-18,1634.122,1648.081,1606.204,1622.955,512833.0
2018-12-19,1609.927,1631.33,1592.246,1598.76,534609.0
2018-12-20,1589.454,1600.621,1561.536,1579.217,469250.0
2018-12-21,1577.356,1622.024,1577.356,1619.233,473938.0
2018-12-22,1577.356,1622.024,1577.356,1619.233,473938.0
2018-12-23,1577.356,1622.024,1577.356,1619.233,473938.0
2018-12-24,1595.037,1602.482,1587.593,1590.384,28867.0
2018-12-25,1595.037,1602.482,1587.593,1590.384,28867.0
2018-12-26,1595.037,1602.482,1587.593,1590.384,28867.0
2018-12-27,1591.315,1606.204,1565.258,1582.009,206791.0
2018-12-28,1599.69,1613.649,1588.523,1610.857,160682.0
2018-12-29,1599.69,1613.649,1588.523,1610.857,160682.0
2018-12-30,1599.69,1613.649,1588.523,1610.857,160682.0
2018-12-31,1614.58,1618.302,1600.621,1600.621,57132.0
2019-01-01,1614.58,1618.302,1600.621,1600.621,57132.0
2019-01-02,1584.801,1644.359,1579.217,1629.469,325341.0
2019-01-03,1632.261,1650.873,1608.996,1632.261,1231173.0
2019-01-04,1631.33,1678.791,1631.33,1677.86,235610.0
2019-01-05,1631.33,1678.791,1631.33,1677.86,235610.0
2019-01-06,1631.33,1678.791,1631.33,1677.86,235610.0
2019-01-07,1681.582,1702.056,1668.554,1691.819,449689.0
2019-01-08,1685.305,1724.39,1672.277,1713.223,310448.0
2019-01-09,1721.598,1768.128,1721.598,1754.169,454796.0
2019-01-10,1751.414,1782.757,1735.268,1760.912,428415.0
2019-01-11,1759.012,1773.259,1749.514,1770.41,219754.0
2019-01-12,1759.012,1773.259,1749.514,1770.41,219754.0
2019-01-13,1759.012,1773.259,1749.514,1770.41,219754.0
2019-01-14,1751.414,1774.209,1751.414,1757.113,229961.0
2019-01-15,1766.611,1789.406,1754.263,1766.611,330800.0
2019-01-16,1780.858,1780.858,1762.812,1767.56,301300.0
2019-01-17,1765.661,1776.109,1760.912,1767.56,207502.0
2019-01-18,1788.456,1796.054,1769.46,1781.807,238963.0
2019-01-19,1788.456,1796.054,1769.46,1781.807,238963.0
2019-01-20,1788.456,1796.054,1769.46,1781.807,238963.0
2019-01-21,1788.456,1788.456,1763.761,1784.657,115802.0
2019-01-22,1777.058,1807.452,1777.058,1781.807,262959.0
2019-01-23,1743.816,1853.042,1743.816,1853.042,420952.0
2019-01-24,1846.393,1890.083,1846.393,1864.439,291430.0
2019-01-25,1874.887,1912.878,1869.188,1882.485,455661.0
2019-01-26,1874.887,1912.878,1869.188,1882.485,455661.0
2019-01-27,1874.887,1912.878,1869.188,1882.485,455661.0
2019-01-28,1879.636,1890.083,1847.343,1862.54,337477.0
2019-01-29,1875.837,1895.782,1862.54,1874.887,241639.0
2019-01-30,1892.933,1892.933,1852.092,1861.59,271827.0
2019-01-31,1855.891,1885.335,1853.042,1855.891,282988.0
2019-02-01,1869.188,1875.837,1831.196,1846.393,296497.0
2019-02-02,1869.188,1875.837,1831.196,1846.393,296497.0
2019-02-03,1869.188,1875.837,1831.196,1846.393,296497.0
2019-02-04,1851.142,1864.439,1836.895,1855.891,196207.0
2019-02-05,1862.54,1880.586,1844.494,1879.636,195089.0
2019-02-06,1864.439,1885.335,1864.439,1880.586,174874.0
2019-02-07,1880.586,1885.335,1874.887,1880.586,235631.0
2019-02-08,1876.786,1893.883,1873.937,1880.586,243237.0
2019-02-09,1876.786,1893.883,1873.937,1880.586,243237.0
2019-02-10,1876.786,1893.883,1873.937,1880.586,243237.0
2019-02-11,1874.887,1891.983,1872.037,1890.083,162831.0
2019-02-12,1895.782,1920.477,1891.983,1914.778,202672.0
2019-02-13,1909.079,1943.272,1878.686,1926.176,458847.0
2019-02-14,1914.778,1952.77,1914.778,1928.075,275714.0
2019-02-15,1928.075,1947.071,1916.678,1928.075,216488.0
2019-02-16,1928.075,1947.071,1916.678,1928.075,216488.0
2019-02-17,1928.075,1947.071,1916.678,1928.075,216488.0
2019-02-18,1937.573,1964.167,1926.176,1937.573,154475.0
2019-02-19,1935.673,1943.272,1926.176,1937.573,310432.0
2019-02-20,1928.075,1962.268,1928.075,1956.569,149588.0
2019-02-21,1962.268,1975.565,1956.569,1962.268,247940.0
2019-02-22,1979.364,1979.364,1960.368,1967.966,162715.0
2019-02-23,1979.364,1979.364,1960.368,1967.966,162715.0
2019-02-24,1979.364,1979.364,1960.368,1967.966,162715.0
2019-02-25,1966.067,1971.765,1962.268,1969.866,307487.0
2019-02-26,1966.067,2023.054,1966.067,2004.058,240131.0
2019-02-27,2009.757,2009.757,1966.067,1979.364,188519.0
2019-02-28,1979.364,2002.159,1966.067,1992.661,241488.0
2019-03-01,2004.058,2019.255,1998.36,2019.255,286660.0
2019-03-02,2004.058,2019.255,1998.36,2019.255,286660.0
2019-03-03,2004.058,2019.255,1998.36,2019.255,286660.0
2019-03-04,2026.853,2028.753,2009.757,2023.054,199004.0
2019-03-05,2030.652,2032.552,2004.058,2032.552,158089.0
2019-03-06,2026.853,2032.552,2015.456,2030.652,147327.0
2019-03-07,2013.556,2021.155,1998.36,2004.058,257943.0
2019-03-08,2000.259,2011.657,1994.56,2007.858,141198.0
2019-03-09,2000.259,2011.657,1994.56,2007.858,141198.0
2019-03-10,2000.259,2011.657,1994.56,2007.858,141198.0
2019-03-11,1998.36,2017.355,1992.661,2007.858,242252.0
2019-03-12,2024.954,2040.15,1996.46,2009.757,157031.0
2019-03-13,2011.657,2011.657,1992.661,1994.56,294412.0
2019-03-14,1985.063,2043.95,1985.063,2038.251,295437.0
2019-03-15,2043.95,2057.247,2023.054,2042.05,381407.0
2019-03-16,2043.95,2057.247,2023.054,2042.05,381407.0
2019-03-17,2043.95,2057.247,2023.054,2042.05,381407.0
2019-03-18,2051.548,2051.548,2002.159,2040.15,338092.0
2019-03-19,2028.753,2047.749,2023.054,2043.95,212250.0
2019-03-20,2047.749,2074.343,2024.954,2024.954,302478.0
2019-03-21,2028.753,2051.548,2011.657,2051.548,225103.0
2019-03-22,2057.247,2068.644,2009.757,2026.853,210956.0
2019-03-23,2057.247,2068.644,2009.757,2026.853,210956.0
2019-03-24,2057.247,2068.644,2009.757,2026.853,210956.0
2019-03-25,2007.858,2023.054,2000.259,2002.159,192832.0
2019-03-26,1998.36,2021.155,1986.962,2000.259,223848.0
2019-03-27,2005.958,2032.552,2002.159,2011.657,231750.0
2019-03-28,2017.355,2032.552,2005.958,2017.355,165030.0
2019-03-29,2015.456,2028.753,2004.058,2015.456,365402.0
2019-03-30,2015.456,2028.753,2004.058,2015.456,365402.0
2019-03-31,2015.456,2028.753,2004.058,2015.456,365402.0
2019-04-01,2019.255,2030.652,2002.159,2013.556,212133.0
2019-04-02,2002.159,2028.753,2002.159,2013.556,215588.0
2019-04-03,2034.452,2045.849,2017.355,2045.849,354297.0
2019-04-04,2045.849,2055.347,2036.351,2053.447,227808.0
2019-04-05,2047.749,2068.644,2040.15,2059.146,320192.0
2019-04-06,2047.749,2068.644,2040.15,2059.146,320192.0
2019-04-07,2047.749,2068.644,2040.15,2059.146,320192.0
2019-04-08,2055.347,2064.845,2034.452,2042.05,231752.0
2019-04-09,2030.652,2047.749,2002.159,2011.657,133870.0
2019-04-10,2011.657,2030.652,2005.958,2030.652,191526.0
2019-04-11,2070.544,2110.435,2004.058,2076.242,466701.0
2019-04-12,2089.54,2089.54,2002.159,2034.452,387841.0
2019-04-13,2089.54,2089.54,2002.159,2034.452,387841.0
2019-04-14,2089.54,2089.54,2002.159,2034.452,387841.0
2019-04-15,2026.853,2034.452,2013.556,2023.054,204323.0
2019-04-16,2024.954,2036.351,2011.657,2028.753,222210.0
2019-04-17,2034.452,2040.15,1966.067,1979.364,322985.0
2019-04-18,1964.167,2005.958,1964.167,1998.36,292598.0
2019-04-19,1964.167,2005.958,1964.167,1998.36,292598.0
2019-04-20,1964.167,2005.958,1964.167,1998.36,292598.0
2019-04-21,1964.167,2005.958,1964.167,1998.36,292598.0
2019-04-22,1964.167,2005.958,1964.167,1998.36,292598.0
2019-04-23,2009.757,2009.757,1966.067,1979.364,288956.0
2019-04-24,1979.364,2011.657,1975.565,2000.259,329896.0
2019-04-25,2007.858,2007.858,1952.77,1958.468,298077.0
2019-04-26,1958.468,1964.167,1924.276,1943.272,331971.0
2019-04-27,1958.468,1964.167,1924.276,1943.272,331971.0
2019-04-28,1958.468,1964.167,1924.276,1943.272,331971.0
2019-04-29,1947.071,1958.468,1937.573,1948.97,197719.0
2019-04-30,1948.97,1966.067,1937.573,1945.171,294061.0
2019-05-01,1941.372,1964.167,1935.673,1941.372,56173.0
2019-05-02,1943.272,1943.272,1916.678,1928.075,224908.0
2019-05-03,1939.473,1939.473,1916.678,1933.774,178776.0
2019-05-04,1939.473,1939.473,1916.678,1933.774,178776.0
2019-05-05,1939.473,1939.473,1916.678,1933.774,178776.0
2019-05-06,1939.473,1939.473,1916.678,1933.774,178776.0
2019-05-07,1920.477,1933.774,1901.481,1910.979,227233.0
2019-05-08,1896.732,1910.979,1887.234,1887.234,397818.0
2019-05-09,1881.535,1892.933,1871.088,1891.983,262946.0
2019-05-10,1901.481,1933.774,1895.782,1912.878,214472.0
2019-05-11,1901.481,1933.774,1895.782,1912.878,214472.0
2019-05-12,1901.481,1933.774,1895.782,1912.878,214472.0
2019-05-13,1914.778,1924.276,1903.381,1903.381,241074.0
2019-05-14,1912.878,1947.071,1907.18,1935.673,288664.0
2019-05-15,1947.071,1954.669,1926.176,1931.874,276560.0
2019-05-16,1943.272,1994.56,1933.774,1971.765,446193.0
2019-05-17,1962.268,1975.565,1943.272,1948.97,240186.0
2019-05-18,1962.268,1975.565,1943.272,1948.97,240186.0
2019-05-19,1962.268,1975.565,1943.272,1948.97,240186.0
2019-05-20,1960.368,1960.368,1926.176,1926.176,207597.0
2019-05-21,1880.586,1929.975,1846.393,1929.975,493111.0
2019-05-22,1947.071,1947.071,1903.381,1909.079,185156.0
2019-05-23,1888.184,1903.381,1874.887,1894.832,249581.0
2019-05-24,1912.878,1912.878,1887.234,1899.581,223126.0
2019-05-25,1912.878,1912.878,1887.234,1899.581,223126.0
2019-05-26,1912.878,1912.878,1887.234,1899.581,223126.0
2019-05-27,1912.878,1912.878,1887.234,1899.581,223126.0
2019-05-28,1876.786,1916.678,1876.786,1905.28,307884.0
2019-05-29,1891.983,1909.079,1848.293,1851.142,256729.0
2019-05-30,1848.293,1878.686,1842.594,1867.288,272707.0
2019-05-31,1861.59,1878.686,1853.991,1863.489,281442.0
2019-06-01,1861.59,1878.686,1853.991,1863.489,281442.0
2019-06-02,1861.59,1878.686,1853.991,1863.489,281442.0
2019-06-03,1855.891,1856.841,1841.644,1855.891,232700.0
2019-06-04,1849.242,1885.335,1841.644,1885.335,358871.0
2019-06-05,1874.887,1914.778,1874.887,1899.581,240074.0
2019-06-06,1890.083,1914.778,1883.435,1890.083,212105.0
2019-06-07,1883.435,1922.376,1883.435,1905.28,178523.0
2019-06-08,1883.435,1922.376,1883.435,1905.28,178523.0
2019-06-09,1883.435,1922.376,1883.435,1905.28,178523.0
2019-06-10,1909.079,1914.778,1903.381,1910.979,91471.0
2019-06-11,1910.979,1941.372,1910.979,1939.473,245717.0
2019-06-12,1931.874,1945.171,1924.276,1935.673,464112.0
2019-06-13,1926.176,1931.874,1879.636,1879.636,367936.0
2019-06-14,1888.184,1897.682,1856.841,1860.64,227896.0
2019-06-15,1888.184,1897.682,1856.841,1860.64,227896.0
2019-06-16,1888.184,1897.682,1856.841,1860.64,227896.0
2019-06-17,1854.941,1874.887,1839.745,1853.991,269733.0
2019-06-18,1839.745,1859.69,1832.146,1854.941,297210.0
2019-06-19,1845.443,1849.242,1811.251,1816.95,281248.0
2019-06-20,1826.447,1836.895,1818.849,1827.397,236660.0
2019-06-21,1817.899,1846.393,1817.899,1844.494,489970.0
2019-06-22,1817.899,1846.393,1817.899,1844.494,489970.0
2019-06-23,1817.899,1846.393,1817.899,1844.494,489970.0
2019-06-24,1850.192,1859.69,1835.945,1836.895,315110.0
2019-06-25,1840.694,1840.694,1808.401,1808.401,290872.0
2019-06-26,1819.799,1819.799,1797.954,1809.351,212997.0
2019-06-27,1799.853,1845.443,1799.853,1845.443,374252.0
2019-06-28,1855.891,1878.686,1849.242,1871.088,397012.0
2019-06-29,1855.891,1878.686,1849.242,1871.088,397012.0
2019-06-30,1855.891,1878.686,1849.242,1871.088,397012.0
2019-07-01,1888.184,1910.979,1874.887,1901.481,523066.0
2019-07-02,1926.176,1935.673,1896.732,1909.079,236543.0
2019-07-03,1922.376,1939.473,1912.878,1939.473,811921.0
2019-07-04,1941.372,1986.962,1931.874,1973.665,216911.0
2019-07-05,1988.862,1990.761,1926.176,1945.171,274749.0
2019-07-06,1988.862,1990.761,1926.176,1945.171,274749.0
2019-07-07,1988.862,1990.761,1926.176,1945.171,274749.0
2019-07-08,1947.071,1966.067,1929.975,1929.975,280693.0
2019-07-09,1943.272,1956.569,1926.176,1935.673,178927.0
2019-07-10,1952.77,1969.866,1937.573,1969.866,212731.0
2019-07-11,1946.114,1984.423,1938.452,1984.423,231628.0
2019-07-12,1974.846,1992.085,1972.93,1988.254,186073.0
2019-07-13,1974.846,1992.085,1972.93,1988.254,186073.0
2019-07-14,1974.846,1992.085,1972.93,1988.254,186073.0
2019-07-15,1978.677,1994.0,1969.099,1990.17,199573.0
2019-07-16,1982.508,2001.662,1978.677,1997.831,211979.0
2019-07-17,1999.747,2009.324,1969.099,2007.409,215360.0
2019-07-18,2007.409,2013.155,1986.339,2013.155,216144.0
2019-07-19,2005.493,2024.648,1995.916,2020.817,154968.0
2019-07-20,2005.493,2024.648,1995.916,2020.817,154968.0
2019-07-21,2005.493,2024.648,1995.916,2020.817,154968.0
2019-07-22,2013.155,2030.394,2007.409,2016.986,164150.0
2019-07-23,2028.479,2032.31,2016.986,2026.563,139595.0
2019-07-24,2028.479,2072.535,2024.648,2051.464,231197.0
2019-07-25,2064.873,2064.873,2034.225,2049.549,187659.0
2019-07-26,2055.295,2062.957,2030.394,2032.31,205145.0
2019-07-27,2055.295,2062.957,2030.394,2032.31,205145.0
2019-07-28,2055.295,2062.957,2030.394,2032.31,205145.0
2019-07-29,2022.732,2057.211,2016.986,2038.056,337801.0
2019-07-30,2043.803,2053.38,2026.563,2038.056,253637.0
2019-07-31,2026.563,2043.803,2020.817,2028.479,322577.0
2019-08-01,2018.902,2041.887,2018.902,2034.225,242752.0
2019-08-02,2032.31,2032.31,1978.677,1980.592,247771.0
2019-08-03,2032.31,2032.31,1978.677,1980.592,247771.0
2019-08-04,2032.31,2032.31,1978.677,1980.592,247771.0
2019-08-05,1965.268,1965.268,1932.706,1932.706,257824.0
2019-08-06,1942.283,1953.776,1926.959,1928.875,190483.0
2019-08-07,1946.114,1948.029,1915.466,1923.128,264178.0
2019-08-08,1928.875,1953.776,1921.213,1953.776,242299.0
2019-08-09,1949.945,1957.607,1923.128,1934.621,246141.0
2019-08-10,1949.945,1957.607,1923.128,1934.621,246141.0
2019-08-11,1949.945,1957.607,1923.128,1934.621,246141.0
2019-08-12,1953.776,1953.776,1898.227,1898.227,176234.0
2019-08-13,1894.396,1904.931,1871.411,1898.227,382065.0
2019-08-14,1895.354,1904.931,1858.96,1859.918,198237.0
2019-08-15,1874.284,1874.284,1812.989,1815.862,229637.0
2019-08-16,1815.862,1839.805,1799.581,1839.805,235934.0
2019-08-17,1815.862,1839.805,1799.581,1839.805,235934.0
2019-08-18,1815.862,1839.805,1799.581,1839.805,235934.0
2019-08-19,1841.721,1867.58,1829.27,1867.58,198012.0
2019-08-20,1871.411,1874.284,1828.313,1835.974,345045.0
2019-08-21,1828.313,1850.34,1828.313,1848.425,186326.0
2019-08-22,1836.932,1872.368,1833.101,1867.58,200520.0
2019-08-23,1867.58,1908.762,1867.58,1903.016,365339.0
2019-08-24,1867.58,1908.762,1867.58,1903.016,365339.0
2019-08-25,1867.58,1908.762,1867.58,1903.016,365339.0
2019-08-26,1867.58,1908.762,1867.58,1903.016,365339.0
2019-08-27,1906.847,1919.297,1890.565,1908.762,592868.0
2019-08-28,1932.706,1934.621,1848.425,1880.988,672865.0
2019-08-29,1858.96,1890.565,1838.848,1864.706,280192.0
2019-08-30,1867.58,1884.819,1861.833,1875.242,192840.0
2019-08-31,1867.58,1884.819,1861.833,1875.242,192840.0
2019-09-01,1867.58,1884.819,1861.833,1875.242,192840.0
2019-09-02,1882.903,1889.608,1871.411,1879.072,123169.0
2019-09-03,1894.396,1894.396,1875.242,1887.692,181535.0
2019-09-04,1903.016,1909.72,1890.565,1899.185,135236.0
2019-09-05,1893.438,1949.945,1888.65,1940.367,223687.0
2019-09-06,1957.607,1957.607,1932.706,1936.536,162968.0
2019-09-07,1957.607,1957.607,1932.706,1936.536,162968.0
2019-09-08,1957.607,1957.607,1932.706,1936.536,162968.0
2019-09-09,1944.198,1949.945,1921.213,1942.283,247866.0
2019-09-10,1938.452,1951.86,1928.875,1934.621,198503.0
2019-09-11,1942.283,1951.86,1917.382,1917.382,311268.0
2019-09-12,1917.382,1953.776,1900.143,1908.762,259879.0
2019-09-13,1905.889,1951.86,1898.227,1942.283,299234.0
2019-09-14,1905.889,1951.86,1898.227,1942.283,299234.0
2019-09-15,1905.889,1951.86,1898.227,1942.283,299234.0
2019-09-16,1942.283,1942.283,1900.143,1907.804,241361.0
2019-09-17,1905.889,1919.297,1887.692,1908.762,183317.0
2019-09-18,1912.593,1917.382,1895.354,1910.678,226204.0
2019-09-19,1901.1,1917.382,1899.185,1907.804,196221.0
2019-09-20,1907.804,1957.607,1907.804,1932.706,327658.0
2019-09-21,1907.804,1957.607,1907.804,1932.706,327658.0
2019-09-22,1907.804,1957.607,1907.804,1932.706,327658.0
2019-09-23,1926.959,1936.536,1906.847,1919.297,203206.0
2019-09-24,1921.213,1930.79,1910.678,1915.466,256517.0
2019-09-25,1905.889,1915.466,1902.058,1906.847,153209.0
2019-09-26,1901.1,1910.678,1863.749,1871.411,216185.0
2019-09-27,1868.537,1906.847,1868.537,1901.1,190111.0
2019-09-28,1868.537,1906.847,1868.537,1901.1,190111.0
2019-09-29,1868.537,1906.847,1868.537,1901.1,190111.0
2019-09-30,1908.762,1908.762,1893.438,1903.016,200408.0
2019-10-01,1909.72,1936.536,1907.804,1907.804,156428.0
2019-10-02,1898.227,1907.804,1880.988,1880.988,207798.0
2019-10-03,1874.284,1896.312,1852.256,1857.045,189063.0
2019-10-04,1871.411,1883.861,1856.087,1883.861,134469.0
2019-10-05,1871.411,1883.861,1856.087,1883.861,134469.0
2019-10-06,1871.411,1883.861,1856.087,1883.861,134469.0
2019-10-07,1914.509,1914.509,1866.622,1902.058,251264.0
2019-10-08,1914.509,1914.509,1827.355,1858.002,315548.0
2019-10-09,1842.679,1871.411,1836.932,1866.622,257287.0
2019-10-10,1860.876,1880.03,1846.51,1879.072,195661.0
2019-10-11,1874.284,2045.718,1874.284,2024.648,570678.0
2019-10-12,1874.284,2045.718,1874.284,2024.648,570678.0
2019-10-13,1874.284,2045.718,1874.284,2024.648,570678.0
2019-10-14,2020.817,2020.817,1978.677,1994.0,299948.0
2019-10-15,2005.493,2066.788,1976.761,2039.972,462362.0
2019-10-16,2049.549,2049.549,1984.423,1999.747,465389.0
2019-10-17,2011.24,2210.448,1982.508,2116.59,1287098.0
2019-10-18,2122.337,2197.04,2103.182,2191.293,1120053.0
2019-10-19,2122.337,2197.04,2103.182,2191.293,1120053.0
2019-10-20,2122.337,2197.04,2103.182,2191.293,1120053.0
2019-10-21,2154.9,2200.871,2149.153,2177.885,611863.0
2019-10-22,2189.378,2225.772,2156.815,2158.731,488600.0
2019-10-23,2137.66,2183.632,2137.66,2152.984,358862.0
2019-10-24,2164.477,2164.477,2112.759,2145.322,342033.0
2019-10-25,2156.815,2174.054,2131.914,2164.477,344781.0
2019-10-26,2156.815,2174.054,2131.914,2164.477,344781.0
2019-10-27,2156.815,2174.054,2131.914,2164.477,344781.0
2019-10-28,2164.477,2185.547,2141.491,2149.153,307680.0
2019-10-29,2158.731,2158.731,2118.506,2135.745,284191.0
2019-10-30,2118.506,2137.66,2068.704,2084.027,346858.0
2019-10-31,2066.788,2107.013,2059.126,2095.52,295443.0
2019-11-01,2105.098,2133.829,2089.774,2126.168,309393.0
2019-11-02,2105.098,2133.829,2089.774,2126.168,309393.0
2019-11-03,2105.098,2133.829,2089.774,2126.168,309393.0
2019-11-04,2139.576,2149.153,2114.675,2129.999,233732.0
2019-11-05,2174.054,2174.054,2116.59,2129.999,239257.0
2019-11-06,2139.576,2145.322,2128.083,2143.407,332750.0
2019-11-07,2158.731,2198.955,2149.153,2198.955,346741.0
2019-11-08,2181.716,2223.856,2181.716,2216.195,508289.0
2019-11-09,2181.716,2223.856,2181.716,2216.195,508289.0
2019-11-10,2181.716,2223.856,2181.716,2216.195,508289.0
2019-11-11,2227.687,2243.011,2197.04,2241.096,324620.0
2019-11-12,2225.772,2239.18,2200.871,2229.603,448992.0
2019-11-13,2221.941,2227.687,2166.392,2195.124,602311.0
2019-11-14,2197.04,2202.786,2183.632,2202.786,149054.0
2019-11-15,2210.448,2231.518,2191.293,2231.518,232288.0
2019-11-16,2210.448,2231.518,2191.293,2231.518,232288.0
2019-11-17,2210.448,2231.518,2191.293,2231.518,232288.0
2019-11-18,2231.518,2262.166,2231.518,2246.842,221572.0
2019-11-19,2285.151,2285.151,2220.025,2225.772,289274.0
2019-11-20,2216.195,2235.349,2200.871,2223.856,187423.0
2019-11-21,2220.025,2227.687,2181.716,2216.195,252587.0
2019-11-22,2231.518,2271.743,2218.11,2267.912,228893.0
2019-11-23,2231.518,2271.743,2218.11,2267.912,228893.0
2019-11-24,2231.518,2271.743,2218.11,2267.912,228893.0
2019-11-25,2298.56,2311.968,2279.405,2306.221,269838.0
2019-11-26,2294.729,2325.376,2294.729,2317.714,270596.0
2019-11-27,2308.137,2336.869,2308.137,2334.953,195201.0
2019-11-28,2313.883,2361.77,2313.883,2354.108,233276.0
2019-11-29,2359.855,2382.84,2344.531,2344.531,229297.0
2019-11-30,2359.855,2382.84,2344.531,2344.531,229297.0
2019-12-01,2359.855,2382.84,2344.531,2344.531,229297.0
2019-12-02,2315.799,2352.193,2315.799,2325.376,798306.0
2019-12-03,2306.221,2331.123,2254.504,2273.659,276439.0
2019-12-04,2287.067,2311.968,2264.081,2292.813,337721.0
2019-12-05,2273.659,2288.982,2262.166,2287.067,280216.0
2019-12-06,2296.644,2354.108,2287.067,2354.108,517355.0
2019-12-07,2296.644,2354.108,2287.067,2354.108,517355.0
2019-12-08,2296.644,2354.108,2287.067,2354.108,517355.0
2019-12-09,2329.207,2380.925,2329.207,2367.516,447864.0
2019-12-10,2352.193,2369.432,2319.63,2319.63,363799.0
2019-12-11,2319.63,2331.123,2292.813,2327.292,281327.0
2019-12-12,2344.531,2344.531,2304.306,2313.883,246702.0
2019-12-13,2388.587,2493.937,2367.516,2403.91,412549.0
2019-12-14,2388.587,2493.937,2367.516,2403.91,412549.0
2019-12-15,2388.587,2493.937,2367.516,2403.91,412549.0
2019-12-16,2461.374,2467.121,2405.826,2465.205,653913.0
2019-12-17,2467.121,2469.036,2405.826,2463.29,317873.0
2019-12-18,2449.881,2463.29,2415.403,2457.543,418974.0
2019-12-19,2470.952,2499.684,2451.797,2490.106,614892.0
2019-12-20,2472.867,2526.5,2472.867,2516.923,643378.0
2019-12-21,2472.867,2526.5,2472.867,2516.923,643378.0
2019-12-22,2472.867,2526.5,2472.867,2516.923,643378.0
2019-12-23,2528.416,2539.908,2486.275,2493.937,269438.0
2019-12-24,2480.529,2513.092,2480.529,2499.684,53509.0
