,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity
2017-08-09,347.867,352.483,344.23,350.035,615501.0
2017-08-10,357.728,357.728,342.621,342.971,1173029.0
2017-08-11,343.111,343.111,337.866,338.985,681525.0
2017-08-12,343.111,343.111,337.866,338.985,681525.0
2017-08-13,343.111,343.111,337.866,338.985,681525.0
2017-08-14,335.698,340.523,328.844,338.145,896209.0
2017-08-15,339.404,342.132,336.957,341.712,457699.0
2017-08-16,342.971,347.657,342.831,345.559,645229.0
2017-08-17,345.978,347.377,343.531,344.51,381538.0
2017-08-18,343.81,346.398,339.894,342.761,409480.0
2017-08-19,343.81,346.398,339.894,342.761,409480.0
2017-08-20,343.81,346.398,339.894,342.761,409480.0
2017-08-21,341.572,342.202,340.663,341.572,301086.0
2017-08-22,343.251,343.251,339.894,340.663,480013.0
2017-08-23,342.412,342.412,339.125,341.223,464256.0
2017-08-24,338.775,342.691,338.775,341.922,487121.0
2017-08-25,345.978,346.048,341.572,341.572,589636.0
2017-08-26,345.978,346.048,341.572,341.572,589636.0
2017-08-27,345.978,346.048,341.572,341.572,589636.0
2017-08-28,345.978,346.048,341.572,341.572,589636.0
2017-08-29,337.936,340.943,337.166,339.684,404505.0
2017-08-30,340.873,345.419,340.873,343.88,554366.0
2017-08-31,346.188,357.728,342.202,357.028,1148703.0
2017-09-01,355.28,359.476,352.483,355.63,1109866.0
2017-09-02,355.28,359.476,352.483,355.63,1109866.0
2017-09-03,355.28,359.476,352.483,355.63,1109866.0
2017-09-04,355.979,359.127,354.581,356.329,708359.0
2017-09-05,357.728,359.476,354.231,355.979,605680.0
2017-09-06,355.28,356.329,348.216,350.734,618828.0
2017-09-07,353.794,354.879,342.22,352.203,1043320.0
2017-09-08,352.637,352.637,344.825,349.96,1345787.0
2017-09-09,352.637,352.637,344.825,349.96,1345787.0
2017-09-10,352.637,352.637,344.825,349.96,1345787.0
2017-09-11,351.841,359.292,351.335,358.93,574225.0
2017-09-12,360.015,360.015,356.326,357.917,680403.0
2017-09-13,357.917,359.075,354.011,354.59,947986.0
2017-09-14,352.13,359.798,350.105,356.905,724014.0
2017-09-15,355.747,361.679,353.143,354.445,1253019.0
2017-09-16,355.747,361.679,353.143,354.445,1253019.0
2017-09-17,355.747,361.679,353.143,354.445,1253019.0
2017-09-18,355.964,357.049,351.841,354.445,808339.0
2017-09-19,355.675,362.764,355.675,358.568,989803.0
2017-09-20,358.134,360.087,356.688,358.785,609717.0
2017-09-21,360.015,360.015,353.288,354.662,587334.0
2017-09-22,355.82,356.254,351.479,353.505,616344.0
2017-09-23,355.82,356.254,351.479,353.505,616344.0
2017-09-24,355.82,356.254,351.479,353.505,616344.0
2017-09-25,352.709,359.581,352.709,356.977,686511.0
2017-09-26,359.436,359.436,353.722,355.386,669076.0
2017-09-27,355.603,355.603,349.309,350.539,539219.0
2017-09-28,351.769,357.628,350.828,357.049,771191.0
2017-09-29,356.76,360.449,356.615,360.16,723003.0
2017-09-30,356.76,360.449,356.615,360.16,723003.0
2017-10-01,356.76,360.449,356.615,360.16,723003.0
2017-10-02,358.858,366.381,357.845,366.381,882012.0
2017-10-03,367.466,368.912,364.211,364.572,534987.0
2017-10-04,366.019,367.466,364.211,366.019,559791.0
2017-10-05,364.934,368.912,363.487,364.572,960099.0
2017-10-06,364.211,368.912,364.211,365.296,589074.0
2017-10-07,364.211,368.912,364.211,365.296,589074.0
2017-10-08,364.211,368.912,364.211,365.296,589074.0
2017-10-09,363.849,373.252,363.849,372.167,863321.0
2017-10-10,370.359,381.209,370.359,380.124,2347440.0
2017-10-11,367.466,372.529,342.148,345.114,4500982.0
2017-10-12,348.369,355.386,341.208,344.246,2200135.0
2017-10-13,342.871,349.671,338.604,343.739,1989766.0
2017-10-14,342.871,349.671,338.604,343.739,1989766.0
2017-10-15,342.871,349.671,338.604,343.739,1989766.0
2017-10-16,343.595,344.318,332.889,332.889,1310966.0
2017-10-17,334.481,335.204,325.656,334.119,3578193.0
2017-10-18,334.698,338.604,333.902,337.953,3676036.0
2017-10-19,337.663,337.663,325.945,331.804,1338135.0
2017-10-20,333.612,335.493,330.791,334.842,1387195.0
2017-10-21,333.612,335.493,330.791,334.842,1387195.0
2017-10-22,333.612,335.493,330.791,334.842,1387195.0
2017-10-23,336.144,336.144,325.439,328.404,1863683.0
2017-10-24,328.838,333.468,327.898,331.949,1434686.0
2017-10-25,332.021,336.217,328.983,334.336,1969060.0
2017-10-26,335.204,335.71,331.153,335.71,865986.0
2017-10-27,334.336,334.625,331.876,333.974,614577.0
2017-10-28,334.336,334.625,331.876,333.974,614577.0
2017-10-29,334.336,334.625,331.876,333.974,614577.0
2017-10-30,333.829,337.519,332.889,336.94,604369.0
2017-10-31,338.676,339.038,335.927,338.314,826211.0
2017-11-01,342.654,354.228,340.701,340.701,2343915.0
2017-11-02,341.28,341.497,337.519,339.255,1166786.0
2017-11-03,340.412,341.425,335.927,341.425,1097709.0
2017-11-04,340.412,341.425,335.927,341.425,1097709.0
2017-11-05,340.412,341.425,335.927,341.425,1097709.0
2017-11-06,341.642,342.799,338.604,342.582,396405.0
2017-11-07,344.752,349.816,338.965,340.34,640350.0
2017-11-08,341.352,341.352,334.336,335.493,984746.0
2017-11-09,336.0,338.097,329.779,332.455,442424.0
2017-11-10,332.6,332.6,324.643,325.222,1109900.0
2017-11-11,332.6,332.6,324.643,325.222,1109900.0
2017-11-12,332.6,332.6,324.643,325.222,1109900.0
2017-11-13,329.128,329.128,322.907,324.86,1158274.0
2017-11-14,326.885,329.128,325.149,327.392,729963.0
2017-11-15,326.885,329.128,324.209,326.451,795357.0
2017-11-16,328.983,334.842,327.753,332.527,2360380.0
2017-11-17,332.744,334.481,330.285,330.647,582880.0
2017-11-18,332.744,334.481,330.285,330.647,582880.0
2017-11-19,332.744,334.481,330.285,330.647,582880.0
2017-11-20,330.719,339.472,330.285,337.374,765260.0
2017-11-21,337.229,345.259,335.566,342.22,923789.0
2017-11-22,341.28,343.812,336.289,338.17,670521.0
2017-11-23,337.229,339.255,334.842,335.927,600614.0
2017-11-24,336.578,338.025,335.132,336.217,275977.0
2017-11-25,336.578,338.025,335.132,336.217,275977.0
2017-11-26,336.578,338.025,335.132,336.217,275977.0
2017-11-27,335.783,337.808,332.889,334.408,444165.0
2017-11-28,334.553,343.739,333.612,341.714,675484.0
2017-11-29,342.293,346.922,340.34,344.825,710650.0
2017-11-30,343.233,343.378,338.17,340.701,875605.0
2017-12-01,339.544,341.208,334.046,336.434,418542.0
2017-12-02,339.544,341.208,334.046,336.434,418542.0
2017-12-03,339.544,341.208,334.046,336.434,418542.0
2017-12-04,339.833,340.05,334.336,334.553,259497.0
2017-12-05,336.651,338.387,331.298,334.77,407579.0
2017-12-06,324.498,325.511,302.508,318.711,1718322.0
2017-12-07,318.494,322.69,318.494,319.435,709383.0
2017-12-08,319.652,325.366,318.494,324.354,745348.0
2017-12-09,319.652,325.366,318.494,324.354,745348.0
2017-12-10,319.652,325.366,318.494,324.354,745348.0
2017-12-11,324.426,329.851,322.256,328.332,470298.0
2017-12-12,332.6,334.408,328.332,331.732,581722.0
2017-12-13,330.502,335.349,328.26,332.238,907978.0
2017-12-14,331.008,332.383,325.656,325.656,441402.0
2017-12-15,324.571,325.583,321.966,324.498,630017.0
2017-12-16,324.571,325.583,321.966,324.498,630017.0
2017-12-17,324.571,325.583,321.966,324.498,630017.0
2017-12-18,325.945,331.587,325.583,329.345,447101.0
2017-12-19,328.766,331.008,327.464,330.502,1034829.0
2017-12-20,329.417,336.506,328.332,333.468,510357.0
2017-12-21,332.455,335.638,329.128,334.915,454786.0
2017-12-22,333.106,341.569,333.106,340.557,210195.0
2017-12-23,333.106,341.569,333.106,340.557,210195.0
2017-12-24,333.106,341.569,333.106,340.557,210195.0
2017-12-25,333.106,341.569,333.106,340.557,210195.0
2017-12-26,333.106,341.569,333.106,340.557,6870.0
2017-12-27,339.833,340.195,333.178,337.085,327071.0
2017-12-28,336.434,338.676,334.119,336.651,282005.0
2017-12-29,336.0,339.327,336.0,338.17,148128.0
2017-12-30,336.0,339.327,336.0,338.17,148128.0
2017-12-31,336.0,339.327,336.0,338.17,148128.0
2018-01-01,336.0,339.327,336.0,338.17,148128.0
2018-01-02,336.795,339.544,333.178,335.204,421420.0
2018-01-03,328.26,328.838,317.843,320.303,1014871.0
2018-01-04,320.592,330.719,320.592,329.128,687152.0
2018-01-05,319.724,336.361,315.963,335.349,1023660.0
2018-01-06,319.724,336.361,315.963,335.349,1023660.0
2018-01-07,319.724,336.361,315.963,335.349,1023660.0
2018-01-08,335.059,339.544,332.6,335.493,818758.0
2018-01-09,336.072,343.739,332.889,340.557,652893.0
2018-01-10,352.709,375.423,352.709,373.252,2486361.0
2018-01-11,374.338,390.613,374.338,387.358,2052940.0
2018-01-12,388.805,394.23,387.72,393.506,1110994.0
2018-01-13,388.805,394.23,387.72,393.506,1110994.0
2018-01-14,388.805,394.23,387.72,393.506,1110994.0
2018-01-15,393.506,399.293,392.421,397.485,1313404.0
2018-01-16,390.613,399.655,390.613,395.677,1541948.0
2018-01-17,394.23,395.677,384.465,386.273,1420763.0
2018-01-18,388.081,392.421,381.209,383.379,741551.0
2018-01-19,384.465,386.996,382.294,384.826,394177.0
2018-01-20,384.465,386.996,382.294,384.826,394177.0
2018-01-21,384.465,386.996,382.294,384.826,394177.0
2018-01-22,394.953,401.825,392.421,401.463,1733309.0
2018-01-23,402.187,402.187,394.592,396.038,765980.0
2018-01-24,393.868,401.463,393.506,394.23,922463.0
2018-01-25,393.868,401.463,392.783,401.463,542357.0
2018-01-26,400.74,405.804,400.017,402.548,980715.0
2018-01-27,400.74,405.804,400.017,402.548,980715.0
2018-01-28,400.74,405.804,400.017,402.548,980715.0
2018-01-29,403.272,409.42,402.548,405.08,531636.0
2018-01-30,402.91,404.719,393.868,395.315,694417.0
2018-01-31,396.038,397.123,392.06,393.506,1347390.0
2018-02-01,393.868,396.4,389.528,392.06,478923.0
2018-02-02,390.613,394.953,383.379,383.379,3613338.0
2018-02-03,390.613,394.953,383.379,383.379,3613338.0
2018-02-04,390.613,394.953,383.379,383.379,3613338.0
2018-02-05,380.486,386.273,379.401,385.188,755600.0
2018-02-06,376.146,376.869,368.912,368.912,1202092.0
2018-02-07,370.721,380.486,367.827,380.124,1118760.0
2018-02-08,378.316,381.571,373.252,373.252,813282.0
2018-02-09,372.529,377.954,370.721,372.891,733905.0
2018-02-10,372.529,377.954,370.721,372.891,733905.0
2018-02-11,372.529,377.954,370.721,372.891,733905.0
2018-02-12,376.508,383.018,375.784,378.316,667445.0
2018-02-13,379.039,381.571,376.146,376.508,567710.0
2018-02-14,378.678,381.209,376.508,380.848,652678.0
2018-02-15,383.379,388.805,381.209,383.379,680949.0
2018-02-16,385.55,386.635,380.486,382.656,452714.0
2018-02-17,385.55,386.635,380.486,382.656,452714.0
2018-02-18,385.55,386.635,380.486,382.656,452714.0
2018-02-19,379.763,385.188,379.763,382.656,329770.0
2018-02-20,385.188,388.443,382.656,384.826,535748.0
2018-02-21,384.826,389.528,378.678,389.528,497728.0
2018-02-22,387.358,388.443,381.933,388.443,1300377.0
2018-02-23,389.528,389.528,384.103,387.72,343529.0
2018-02-24,389.528,389.528,384.103,387.72,343529.0
2018-02-25,389.528,389.528,384.103,387.72,343529.0
2018-02-26,384.465,393.145,384.465,391.698,801187.0
2018-02-27,393.506,395.677,388.805,391.698,619648.0
2018-02-28,390.251,392.421,388.443,388.443,595460.0
2018-03-01,388.081,388.443,369.997,376.869,774322.0
2018-03-02,374.699,381.209,374.699,378.678,549197.0
2018-03-03,374.699,381.209,374.699,378.678,549197.0
2018-03-04,374.699,381.209,374.699,378.678,549197.0
2018-03-05,379.039,381.571,376.869,380.848,1034824.0
2018-03-06,384.465,384.465,376.146,378.678,679003.0
2018-03-07,370.359,382.656,346.344,369.274,2239442.0
2018-03-08,369.997,386.996,364.572,382.656,1267543.0
2018-03-09,382.656,386.273,379.763,381.209,968939.0
2018-03-10,382.656,386.273,379.763,381.209,968939.0
2018-03-11,382.656,386.273,379.763,381.209,968939.0
2018-03-12,381.209,386.273,379.401,383.741,838318.0
2018-03-13,384.103,386.635,380.124,383.379,1039453.0
2018-03-14,382.656,388.443,381.209,382.656,1057658.0
2018-03-15,385.188,385.188,376.508,382.656,785926.0
2018-03-16,381.933,383.741,375.423,380.848,1469636.0
2018-03-17,381.933,383.741,375.423,380.848,1469636.0
2018-03-18,381.933,383.741,375.423,380.848,1469636.0
2018-03-19,382.656,384.465,376.508,384.103,940892.0
2018-03-20,387.358,388.805,382.656,386.996,1128897.0
2018-03-21,386.996,387.72,385.188,387.358,697106.0
2018-03-22,384.826,390.975,379.763,382.294,1442408.0
2018-03-23,379.401,380.124,370.721,373.976,1208433.0
2018-03-24,379.401,380.124,370.721,373.976,1208433.0
2018-03-25,379.401,380.124,370.721,373.976,1208433.0
2018-03-26,375.784,377.593,372.167,372.529,706554.0
2018-03-27,377.593,383.741,377.593,383.741,788913.0
2018-03-28,381.933,384.103,373.614,378.316,680027.0
2018-03-29,379.401,389.528,379.401,388.081,962847.0
2018-03-30,379.401,389.528,379.401,388.081,962847.0
2018-03-31,379.401,389.528,379.401,388.081,962847.0
2018-04-01,379.401,389.528,379.401,388.081,962847.0
2018-04-02,379.401,389.528,379.401,388.081,962847.0
2018-04-03,384.826,389.166,379.039,382.294,807743.0
2018-04-04,382.294,386.273,375.784,383.018,1235986.0
2018-04-05,388.805,391.336,384.465,390.251,656852.0
2018-04-06,389.89,391.698,385.188,391.698,849678.0
2018-04-07,389.89,391.698,385.188,391.698,849678.0
2018-04-08,389.89,391.698,385.188,391.698,849678.0
2018-04-09,392.421,394.23,384.465,391.336,770224.0
2018-04-10,394.592,402.91,391.336,398.208,811428.0
2018-04-11,388.443,395.315,383.018,390.613,1135693.0
2018-04-12,389.89,392.421,386.273,387.72,983235.0
2018-04-13,388.081,389.166,382.294,383.018,576398.0
2018-04-14,388.081,389.166,382.294,383.018,576398.0
2018-04-15,388.081,389.166,382.294,383.018,576398.0
2018-04-16,384.103,384.103,379.401,379.401,619653.0
2018-04-17,379.763,386.273,378.316,384.465,878124.0
2018-04-18,386.273,390.975,380.486,388.805,1447666.0
2018-04-19,389.89,393.506,387.72,393.145,586293.0
2018-04-20,394.23,395.315,391.336,393.145,770384.0
2018-04-21,394.23,395.315,391.336,393.145,770384.0
2018-04-22,394.23,395.315,391.336,393.145,770384.0
2018-04-23,392.783,395.315,390.975,392.421,657884.0
2018-04-24,392.421,392.421,379.763,385.188,1208269.0
2018-04-25,382.656,387.72,381.933,385.55,646461.0
2018-04-26,385.55,388.443,383.379,386.996,500088.0
2018-04-27,386.996,390.613,385.55,388.805,455807.0
2018-04-28,386.996,390.613,385.55,388.805,455807.0
2018-04-29,386.996,390.613,385.55,388.805,455807.0
2018-04-30,386.996,390.613,386.273,388.805,604695.0
2018-05-01,388.081,392.06,386.273,389.166,270086.0
2018-05-02,390.251,392.783,389.166,390.613,771902.0
2018-05-03,389.89,394.592,385.188,386.635,447601.0
2018-05-04,386.273,393.145,386.273,389.166,974623.0
2018-05-05,386.273,393.145,386.273,389.166,974623.0
2018-05-06,386.273,393.145,386.273,389.166,974623.0
2018-05-07,386.273,393.145,386.273,389.166,974623.0
2018-05-08,391.336,391.336,383.379,385.911,793336.0
2018-05-09,386.635,394.23,386.635,392.06,2078767.0
2018-05-10,392.783,394.953,388.805,394.23,932295.0
2018-05-11,394.953,398.57,393.145,398.57,763361.0
2018-05-12,394.953,398.57,393.145,398.57,763361.0
2018-05-13,394.953,398.57,393.145,398.57,763361.0
2018-05-14,399.655,399.655,390.975,392.06,562476.0
2018-05-15,392.421,396.4,390.975,394.592,718736.0
2018-05-16,395.315,398.57,390.975,397.123,696383.0
2018-05-17,397.564,397.564,389.848,391.685,1114724.0
2018-05-18,390.95,393.522,389.481,392.42,753018.0
2018-05-19,390.95,393.522,389.481,392.42,753018.0
2018-05-20,390.95,393.522,389.481,392.42,753018.0
2018-05-21,394.257,399.769,392.788,397.932,640231.0
2018-05-22,398.667,402.708,396.095,401.239,825045.0
2018-05-23,400.871,401.973,392.053,392.788,625228.0
2018-05-24,393.89,398.299,392.788,394.992,468703.0
2018-05-25,395.727,397.197,394.625,396.462,378526.0
2018-05-26,395.727,397.197,394.625,396.462,378526.0
2018-05-27,395.727,397.197,394.625,396.462,378526.0
2018-05-28,395.727,397.197,394.625,396.462,378526.0
2018-05-29,393.522,393.522,389.113,389.481,1776996.0
2018-05-30,389.481,393.155,389.481,392.42,476530.0
2018-05-31,393.155,394.257,388.011,389.481,1164097.0
2018-06-01,390.583,397.564,390.583,395.727,469418.0
2018-06-02,390.583,397.564,390.583,395.727,469418.0
2018-06-03,390.583,397.564,390.583,395.727,469418.0
2018-06-04,397.197,401.973,395.727,401.973,525682.0
2018-06-05,400.136,406.015,398.299,402.708,1345087.0
2018-06-06,402.708,407.485,400.871,402.708,708616.0
2018-06-07,402.341,407.485,399.034,400.871,971706.0
2018-06-08,398.299,402.341,395.727,400.504,602644.0
2018-06-09,398.299,402.341,395.727,400.504,602644.0
2018-06-10,398.299,402.341,395.727,400.504,602644.0
2018-06-11,398.667,403.811,398.667,400.871,369168.0
2018-06-12,401.239,403.811,397.932,400.136,1480305.0
2018-06-13,399.769,405.648,397.932,400.504,960328.0
2018-06-14,396.462,406.383,394.992,406.383,758842.0
2018-06-15,406.75,408.22,401.973,402.341,997329.0
2018-06-16,406.75,408.22,401.973,402.341,997329.0
2018-06-17,406.75,408.22,401.973,402.341,997329.0
2018-06-18,403.811,403.811,397.932,400.136,536284.0
2018-06-19,396.829,396.829,391.318,393.522,764589.0
2018-06-20,394.992,404.178,393.522,401.239,588353.0
2018-06-21,404.546,422.182,404.546,411.527,2879267.0
2018-06-22,414.099,429.164,409.69,426.959,1944616.0
2018-06-23,414.099,429.164,409.69,426.959,1944616.0
2018-06-24,414.099,429.164,409.69,426.959,1944616.0
2018-06-25,425.857,425.857,408.587,410.424,933996.0
2018-06-26,412.262,416.671,408.587,409.322,500539.0
2018-06-27,410.792,411.527,400.504,408.587,1057482.0
2018-06-28,405.648,406.383,395.727,402.708,1000293.0
2018-06-29,404.913,415.569,404.913,414.099,928284.0
2018-06-30,404.913,415.569,404.913,414.099,928284.0
2018-07-01,404.913,415.569,404.913,414.099,928284.0
2018-07-02,410.057,417.773,410.057,415.201,1180521.0
2018-07-03,417.038,421.08,412.997,416.303,450930.0
2018-07-04,412.262,414.099,410.424,412.262,369399.0
2018-07-05,410.057,415.936,410.057,415.569,558912.0
2018-07-06,414.099,420.713,414.099,419.978,701428.0
2018-07-07,414.099,420.713,414.099,419.978,701428.0
2018-07-08,414.099,420.713,414.099,419.978,701428.0
2018-07-09,418.875,430.633,418.875,428.061,810342.0
2018-07-10,433.573,434.675,429.898,434.675,991306.0
2018-07-11,436.88,441.289,423.652,430.266,1119257.0
2018-07-12,425.857,432.471,422.182,424.754,1609666.0
2018-07-13,428.429,437.615,426.592,436.88,1065493.0
2018-07-14,428.429,437.615,426.592,436.88,1065493.0
2018-07-15,428.429,437.615,426.592,436.88,1065493.0
2018-07-16,436.512,436.512,429.898,431.736,668621.0
2018-07-17,432.471,442.759,432.471,442.759,904371.0
2018-07-18,445.698,450.842,444.963,448.638,911000.0
2018-07-19,451.577,451.577,444.596,448.638,948763.0
2018-07-20,448.638,453.047,437.982,440.554,688171.0
2018-07-21,448.638,453.047,437.982,440.554,688171.0
2018-07-22,448.638,453.047,437.982,440.554,688171.0
2018-07-23,440.554,441.289,432.103,441.289,875755.0
2018-07-24,443.494,451.21,443.494,449.005,726191.0
2018-07-25,449.373,449.74,442.759,443.126,830466.0
2018-07-26,445.698,449.005,444.228,446.066,713787.0
2018-07-27,449.373,449.74,444.228,447.903,420303.0
2018-07-28,449.373,449.74,444.228,447.903,420303.0
2018-07-29,449.373,449.74,444.228,447.903,420303.0
2018-07-30,446.066,451.577,444.963,448.27,370334.0
2018-07-31,447.168,447.535,439.452,439.819,906600.0
2018-08-01,441.289,442.024,436.88,440.554,469393.0
2018-08-02,437.982,440.554,434.675,434.675,487154.0
2018-08-03,437.615,441.289,436.88,438.717,424597.0
2018-08-04,437.615,441.289,436.88,438.717,424597.0
2018-08-05,437.615,441.289,436.88,438.717,424597.0
2018-08-06,432.838,442.759,432.838,439.452,540071.0
2018-08-07,439.084,444.228,437.982,440.187,674165.0
2018-08-08,451.945,453.414,430.266,439.452,962480.0
2018-08-09,442.391,446.8,439.084,444.963,748352.0
2018-08-10,445.698,445.698,435.41,436.145,406881.0
2018-08-11,445.698,445.698,435.41,436.145,406881.0
2018-08-12,445.698,445.698,435.41,436.145,406881.0
2018-08-13,436.145,442.024,431.368,438.349,659301.0
2018-08-14,442.391,442.391,437.982,440.554,626368.0
2018-08-15,443.861,446.8,438.349,441.656,636150.0
2018-08-16,446.066,449.005,441.656,446.433,577751.0
2018-08-17,450.107,450.107,441.289,444.596,349785.0
2018-08-18,450.107,450.107,441.289,444.596,349785.0
2018-08-19,450.107,450.107,441.289,444.596,349785.0
2018-08-20,446.433,448.27,443.494,447.168,392475.0
2018-08-21,444.596,452.312,440.922,451.945,997284.0
2018-08-22,451.945,454.884,450.475,454.149,537580.0
