,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity
2015-05-27,210.805,216.261,209.104,215.906,775443.0
2015-05-28,215.481,217.607,212.789,215.906,740720.0
2015-05-29,215.906,216.969,213.356,214.631,512439.0
2015-05-30,215.906,216.969,213.356,214.631,512439.0
2015-05-31,215.906,216.969,213.356,214.631,512439.0
2015-06-01,215.623,216.757,213.143,216.332,377589.0
2015-06-02,215.269,218.457,214.56,215.41,527842.0
2015-06-03,217.04,218.67,215.552,216.898,621649.0
2015-06-04,198.759,201.239,192.665,195.428,3135303.0
2015-06-05,196.491,197.979,194.507,195.145,655694.0
2015-06-06,196.491,197.979,194.507,195.145,655694.0
2015-06-07,196.491,197.979,194.507,195.145,655694.0
2015-06-08,194.295,195.57,193.373,194.224,409417.0
2015-06-09,193.515,194.082,190.185,193.515,965184.0
2015-06-10,194.365,196.42,189.972,196.279,607792.0
2015-06-11,197.2,199.255,195.924,199.042,517189.0
2015-06-12,198.546,201.239,195.924,200.318,911688.0
2015-06-13,198.546,201.239,195.924,200.318,911688.0
2015-06-14,198.546,201.239,195.924,200.318,911688.0
2015-06-15,197.908,199.538,197.908,198.263,363213.0
2015-06-16,198.546,200.743,196.916,199.892,648051.0
2015-06-17,198.971,202.939,198.617,200.034,698722.0
2015-06-18,198.546,202.443,197.625,201.735,455187.0
2015-06-19,201.097,205.49,197.696,205.065,3548880.0
2015-06-20,201.097,205.49,197.696,205.065,3548880.0
2015-06-21,201.097,205.49,197.696,205.065,3548880.0
2015-06-22,206.057,208.466,205.136,205.136,1550131.0
2015-06-23,205.49,205.703,203.01,203.79,984730.0
2015-06-24,203.86,204.002,202.372,203.294,1052855.0
2015-06-25,204.569,207.262,202.089,206.907,1169476.0
2015-06-26,207.262,208.537,205.207,207.758,333963.0
2015-06-27,207.262,208.537,205.207,207.758,333963.0
2015-06-28,207.262,208.537,205.207,207.758,333963.0
2015-06-29,202.727,203.719,200.105,201.947,373804.0
2015-06-30,200.814,206.978,199.326,206.341,598984.0
2015-07-01,205.703,208.466,205.207,205.49,546115.0
2015-07-02,205.278,207.191,204.427,205.49,408679.0
2015-07-03,203.79,205.49,203.435,203.79,138016.0
2015-07-04,203.79,205.49,203.435,203.79,138016.0
2015-07-05,203.79,205.49,203.435,203.79,138016.0
2015-07-06,200.743,204.356,200.743,202.231,258684.0
2015-07-07,204.427,206.341,202.585,203.01,714063.0
2015-07-08,204.994,205.207,201.735,202.585,284000.0
2015-07-09,205.561,206.057,203.01,204.711,433746.0
2015-07-10,208.112,208.112,205.49,205.632,276336.0
2015-07-11,208.112,208.112,205.49,205.632,276336.0
2015-07-12,208.112,208.112,205.49,205.632,276336.0
2015-07-13,206.057,208.254,205.915,206.482,572013.0
2015-07-14,204.852,207.333,204.711,205.561,438596.0
2015-07-15,209.742,209.742,205.915,206.907,868233.0
2015-07-16,208.325,209.954,208.325,209.6,875019.0
2015-07-17,210.379,213.001,209.458,211.655,613872.0
2015-07-18,210.379,213.001,209.458,211.655,613872.0
2015-07-19,210.379,213.001,209.458,211.655,613872.0
2015-07-20,213.285,213.781,209.954,210.875,514649.0
2015-07-21,211.584,211.797,209.671,209.742,324466.0
2015-07-22,208.254,209.6,207.829,208.962,264135.0
2015-07-23,208.891,210.663,208.821,209.387,439268.0
2015-07-24,209.813,211.868,207.191,209.742,510365.0
2015-07-25,209.813,211.868,207.191,209.742,510365.0
2015-07-26,209.813,211.868,207.191,209.742,510365.0
2015-07-27,214.277,214.277,205.278,205.278,491478.0
2015-07-28,206.837,207.262,205.136,205.419,398123.0
2015-07-29,207.474,209.175,204.994,206.553,585296.0
2015-07-30,213.71,213.71,208.183,209.742,659991.0
2015-07-31,201.239,208.183,197.483,207.829,11101985.0
2015-08-01,201.239,208.183,197.483,207.829,11101985.0
2015-08-02,201.239,208.183,197.483,207.829,11101985.0
2015-08-03,207.545,211.301,207.12,209.883,875031.0
2015-08-04,209.529,212.009,208.891,210.521,844437.0
2015-08-05,211.797,213.072,211.159,212.93,706403.0
2015-08-06,213.143,214.418,210.875,214.277,882989.0
2015-08-07,214.702,217.111,211.159,215.694,689275.0
2015-08-08,214.702,217.111,211.159,215.694,689275.0
2015-08-09,214.702,217.111,211.159,215.694,689275.0
2015-08-10,217.749,218.316,213.993,218.103,663996.0
2015-08-11,218.387,220.441,216.332,218.953,785320.0
2015-08-12,218.174,221.008,216.048,220.512,719872.0
2015-08-13,222.906,227.692,220.905,227.549,901007.0
2015-08-14,227.692,233.479,227.192,232.122,809572.0
2015-08-15,227.692,233.479,227.192,232.122,809572.0
2015-08-16,227.692,233.479,227.192,232.122,809572.0
2015-08-17,233.622,236.551,232.05,236.123,798859.0
2015-08-18,237.194,237.266,233.622,235.408,572307.0
2015-08-19,234.051,235.48,231.479,232.122,1196401.0
2015-08-20,231.407,233.122,228.621,229.907,709728.0
2015-08-21,228.621,230.264,226.692,226.835,736177.0
2015-08-22,228.621,230.264,226.692,226.835,736177.0
2015-08-23,228.621,230.264,226.692,226.835,736177.0
2015-08-24,223.12,223.334,212.689,216.333,1338045.0
2015-08-25,219.405,226.549,217.69,224.62,1078952.0
2015-08-26,226.835,229.907,224.763,226.478,3149252.0
2015-08-27,231.979,232.193,228.407,228.978,905294.0
2015-08-28,229.907,230.836,227.192,230.836,830104.0
2015-08-29,229.907,230.836,227.192,230.836,830104.0
2015-08-30,229.907,230.836,227.192,230.836,830104.0
2015-08-31,229.907,230.836,227.192,230.836,830104.0
2015-09-01,228.478,232.836,228.478,232.05,833365.0
2015-09-02,232.193,233.408,230.121,232.693,749500.0
2015-09-03,234.265,238.838,233.979,238.266,664810.0
2015-09-04,236.551,241.624,235.551,240.481,720233.0
2015-09-05,236.551,241.624,235.551,240.481,720233.0
2015-09-06,236.551,241.624,235.551,240.481,720233.0
2015-09-07,241.195,241.195,233.908,235.337,559398.0
2015-09-08,236.123,238.052,234.48,235.123,492479.0
2015-09-09,239.338,240.481,235.337,235.766,739456.0
2015-09-10,233.908,235.837,231.693,232.622,791694.0
2015-09-11,232.836,232.836,230.05,230.979,854753.0
2015-09-12,232.836,232.836,230.05,230.979,854753.0
2015-09-13,232.836,232.836,230.05,230.979,854753.0
2015-09-14,232.551,232.622,228.621,229.764,593138.0
2015-09-15,230.479,233.265,228.407,233.051,984895.0
2015-09-16,234.48,237.48,233.979,234.908,1120996.0
2015-09-17,235.837,235.837,232.979,234.265,783802.0
2015-09-18,234.051,235.694,231.765,235.408,1145737.0
2015-09-19,234.051,235.694,231.765,235.408,1145737.0
2015-09-20,234.051,235.694,231.765,235.408,1145737.0
2015-09-21,235.694,236.623,233.051,234.837,817305.0
2015-09-22,234.837,234.837,228.264,228.764,468520.0
2015-09-23,227.978,229.05,226.192,228.05,1121058.0
2015-09-24,228.835,233.408,228.764,232.693,1619932.0
2015-09-25,234.551,240.695,234.265,239.338,910110.0
2015-09-26,234.551,240.695,234.265,239.338,910110.0
2015-09-27,234.551,240.695,234.265,239.338,910110.0
2015-09-28,237.909,242.553,237.909,240.838,645896.0
2015-09-29,238.981,239.766,233.765,235.408,1657575.0
2015-09-30,238.838,241.481,237.695,241.481,3563760.0
2015-10-01,242.91,243.91,237.909,238.409,665082.0
2015-10-02,240.624,240.624,235.194,236.98,665447.0
2015-10-03,240.624,240.624,235.194,236.98,665447.0
2015-10-04,240.624,240.624,235.194,236.98,665447.0
2015-10-05,240.195,240.195,236.694,238.48,379962.0
2015-10-06,238.766,240.124,236.909,238.123,392929.0
2015-10-07,237.766,237.766,230.05,230.836,582432.0
2015-10-08,230.336,231.336,226.478,226.978,564606.0
2015-10-09,227.549,227.907,220.119,221.048,681905.0
2015-10-10,227.549,227.907,220.119,221.048,681905.0
2015-10-11,227.549,227.907,220.119,221.048,681905.0
2015-10-12,220.691,226.049,220.119,226.049,791783.0
2015-10-13,227.192,228.192,224.049,227.407,563608.0
2015-10-14,226.121,227.192,224.406,226.049,510744.0
2015-10-15,227.407,232.122,226.692,231.407,441663.0
2015-10-16,231.479,232.908,227.907,229.836,567060.0
2015-10-17,231.479,232.908,227.907,229.836,567060.0
2015-10-18,231.479,232.908,227.907,229.836,567060.0
2015-10-19,229.407,233.051,229.407,231.265,290877.0
2015-10-20,232.479,233.408,231.55,232.551,410137.0
2015-10-21,233.051,233.051,230.479,232.908,618782.0
2015-10-22,232.193,232.193,229.621,231.336,678920.0
2015-10-23,232.336,233.622,230.836,231.193,343426.0
2015-10-24,232.336,233.622,230.836,231.193,343426.0
2015-10-25,232.336,233.622,230.836,231.193,343426.0
2015-10-26,231.693,233.336,229.621,232.479,962869.0
2015-10-27,232.193,233.979,230.622,231.693,414691.0
2015-10-28,230.55,239.195,230.55,238.266,806215.0
2015-10-29,239.123,240.338,236.409,237.552,1099697.0
2015-10-30,231.479,238.766,230.05,238.766,1798395.0
2015-10-31,231.479,238.766,230.05,238.766,1798395.0
2015-11-01,231.479,238.766,230.05,238.766,1798395.0
2015-11-02,237.837,242.196,234.622,239.695,754912.0
2015-11-03,240.338,240.338,227.907,229.264,1086990.0
2015-11-04,231.193,236.051,230.55,235.051,840188.0
2015-11-05,233.837,236.694,233.336,235.694,813333.0
2015-11-06,236.623,238.623,234.908,238.623,782607.0
2015-11-07,236.623,238.623,234.908,238.623,782607.0
2015-11-08,236.623,238.623,234.908,238.623,782607.0
2015-11-09,238.981,238.981,231.622,232.693,531459.0
2015-11-10,233.694,236.051,228.693,230.121,487590.0
2015-11-11,230.979,234.551,228.764,230.264,465638.0
2015-11-12,229.764,238.123,229.693,233.336,422527.0
2015-11-13,232.193,232.836,228.05,229.478,297970.0
2015-11-14,232.193,232.836,228.05,229.478,297970.0
2015-11-15,232.193,232.836,228.05,229.478,297970.0
2015-11-16,229.05,229.836,226.478,228.621,435029.0
2015-11-17,229.764,232.551,229.55,230.336,336052.0
2015-11-18,228.264,229.55,226.764,228.907,419217.0
2015-11-19,229.478,236.123,227.978,235.551,841770.0
2015-11-20,236.337,236.337,231.479,233.479,478940.0
2015-11-21,236.337,236.337,231.479,233.479,478940.0
2015-11-22,236.337,236.337,231.479,233.479,478940.0
2015-11-23,233.336,235.408,230.622,231.122,414450.0
2015-11-24,231.765,231.765,222.477,222.477,2988590.0
2015-11-25,222.763,228.05,221.763,225.978,1323241.0
2015-11-26,227.835,228.407,224.978,226.335,374922.0
2015-11-27,225.978,227.764,224.906,226.907,620091.0
2015-11-28,225.978,227.764,224.906,226.907,620091.0
2015-11-29,225.978,227.764,224.906,226.907,620091.0
2015-11-30,227.335,232.908,226.335,232.908,779684.0
2015-12-01,232.122,235.837,231.407,234.551,626046.0
2015-12-02,225.049,225.192,217.476,224.335,4335349.0
2015-12-03,225.763,233.551,225.478,229.693,2929102.0
2015-12-04,228.335,229.693,222.548,224.335,1016122.0
2015-12-05,228.335,229.693,222.548,224.335,1016122.0
2015-12-06,228.335,229.693,222.548,224.335,1016122.0
2015-12-07,223.763,230.479,222.834,230.193,730851.0
2015-12-08,230.479,235.837,227.264,228.55,873062.0
2015-12-09,233.694,245.625,233.694,237.837,1707637.0
2015-12-10,236.266,236.337,232.336,234.908,781943.0
2015-12-11,235.408,237.194,233.194,235.694,648256.0
2015-12-12,235.408,237.194,233.194,235.694,648256.0
2015-12-13,235.408,237.194,233.194,235.694,648256.0
2015-12-14,231.122,240.552,231.122,237.123,602475.0
2015-12-15,240.695,248.626,238.623,246.339,838325.0
2015-12-16,247.983,252.912,245.553,252.555,1495197.0
2015-12-17,257.199,257.699,252.055,252.698,877641.0
2015-12-18,253.198,255.698,244.267,244.267,4458925.0
2015-12-19,253.198,255.698,244.267,244.267,4458925.0
2015-12-20,253.198,255.698,244.267,244.267,4458925.0
2015-12-21,247.554,255.698,246.125,252.912,1248200.0
2015-12-22,255.055,260.628,252.555,258.985,1652350.0
2015-12-23,261.771,261.771,252.912,257.842,566202.0
2015-12-24,259.842,260.414,256.984,256.984,113609.0
2015-12-25,259.842,260.414,256.984,256.984,113609.0
2015-12-26,259.842,260.414,256.984,256.984,113609.0
2015-12-27,259.842,260.414,256.984,256.984,113609.0
2015-12-28,259.842,260.414,256.984,256.984,2770.0
2015-12-29,257.556,261.057,252.626,258.628,939690.0
2015-12-30,258.628,262.914,258.628,261.986,547135.0
2015-12-31,262.986,265.343,259.271,262.2,197609.0
2016-01-01,262.986,265.343,259.271,262.2,197609.0
2016-01-02,262.986,265.343,259.271,262.2,197609.0
2016-01-03,262.986,265.343,259.271,262.2,197609.0
2016-01-04,258.056,260.985,256.556,258.628,758693.0
2016-01-05,257.627,261.414,257.413,259.271,773458.0
2016-01-06,259.342,265.701,256.984,264.343,2754864.0
2016-01-07,262.486,262.486,253.984,259.556,1367548.0
2016-01-08,261.2,263.272,258.771,260.414,1070752.0
2016-01-09,261.2,263.272,258.771,260.414,1070752.0
2016-01-10,261.2,263.272,258.771,260.414,1070752.0
2016-01-11,261.557,271.416,256.77,269.416,1235866.0
2016-01-12,272.059,272.702,261.485,266.201,1283687.0
2016-01-13,270.345,270.345,262.057,264.2,1995447.0
2016-01-14,262.486,262.486,249.269,250.912,1542622.0
2016-01-15,232.193,235.694,220.762,224.12,5631360.0
2016-01-16,232.193,235.694,220.762,224.12,5631360.0
2016-01-17,232.193,235.694,220.762,224.12,5631360.0
2016-01-18,223.191,230.836,223.191,228.621,2458117.0
2016-01-19,233.122,235.766,230.479,235.766,1509059.0
2016-01-20,229.979,234.908,229.979,233.765,1974793.0
2016-01-21,235.766,235.766,226.835,233.694,1666697.0
2016-01-22,235.766,235.766,226.406,228.621,2295132.0
2016-01-23,235.766,235.766,226.406,228.621,2295132.0
2016-01-24,235.766,235.766,226.406,228.621,2295132.0
2016-01-25,229.979,236.266,227.407,235.766,1017752.0
2016-01-26,234.122,239.266,231.336,236.551,1184738.0
2016-01-27,235.908,236.837,230.764,233.979,3242345.0
2016-01-28,235.051,238.123,230.979,231.693,2654480.0
2016-01-29,233.551,241.767,230.693,241.767,2054320.0
2016-01-30,233.551,241.767,230.693,241.767,2054320.0
2016-01-31,233.551,241.767,230.693,241.767,2054320.0
2016-02-01,242.196,244.625,239.766,244.625,1086531.0
2016-02-02,243.124,248.411,241.481,242.196,1132768.0
2016-02-03,242.91,244.625,240.838,241.838,1011476.0
2016-02-04,245.125,245.125,236.837,238.981,1592019.0
2016-02-05,238.123,240.838,230.764,231.05,1312883.0
2016-02-06,238.123,240.838,230.764,231.05,1312883.0
2016-02-07,238.123,240.838,230.764,231.05,1312883.0
2016-02-08,232.05,232.336,221.548,221.905,4319512.0
2016-02-09,222.406,224.835,216.118,223.977,1812899.0
2016-02-10,224.049,228.978,223.477,227.692,1197465.0
2016-02-11,225.763,228.335,223.62,224.62,2250042.0
2016-02-12,225.478,228.192,221.405,228.192,1271704.0
2016-02-13,225.478,228.192,221.405,228.192,1271704.0
2016-02-14,225.478,228.192,221.405,228.192,1271704.0
2016-02-15,230.05,232.479,228.764,229.836,808679.0
2016-02-16,229.05,232.122,228.978,231.193,1037579.0
2016-02-17,230.907,240.052,230.479,239.052,1290601.0
2016-02-18,239.481,240.267,236.909,237.194,704045.0
2016-02-19,236.194,237.766,235.051,237.552,1361642.0
2016-02-20,236.194,237.766,235.051,237.552,1361642.0
2016-02-21,236.194,237.766,235.051,237.552,1361642.0
2016-02-22,238.838,241.41,232.765,234.194,1219312.0
2016-02-23,234.337,241.338,231.05,239.481,1501064.0
2016-02-24,238.338,240.695,236.48,236.837,1056910.0
2016-02-25,238.909,241.052,237.123,240.481,1551531.0
2016-02-26,241.767,245.482,240.267,241.695,974863.0
2016-02-27,241.767,245.482,240.267,241.695,974863.0
2016-02-28,241.767,245.482,240.267,241.695,974863.0
2016-02-29,240.052,242.196,237.837,241.624,1342303.0
2016-03-01,243.982,249.626,238.838,247.34,1185048.0
2016-03-02,252.483,252.698,240.981,241.553,1214792.0
2016-03-03,242.696,242.696,237.552,239.624,1006749.0
2016-03-04,241.124,242.553,237.909,239.624,1016230.0
2016-03-05,241.124,242.553,237.909,239.624,1016230.0
2016-03-06,241.124,242.553,237.909,239.624,1016230.0
2016-03-07,239.838,240.052,232.979,235.48,853818.0
2016-03-08,234.551,236.337,230.764,234.551,4090119.0
2016-03-09,234.98,235.908,233.765,234.48,755837.0
2016-03-10,235.908,236.98,232.193,232.836,899292.0
2016-03-11,235.408,235.408,230.764,231.55,736422.0
2016-03-12,235.408,235.408,230.764,231.55,736422.0
2016-03-13,235.408,235.408,230.764,231.55,736422.0
2016-03-14,231.122,234.765,231.122,233.908,523604.0
2016-03-15,235.337,246.982,234.551,245.482,2157448.0
2016-03-16,237.909,237.98,230.264,234.337,7679128.0
2016-03-17,235.837,236.48,233.051,234.337,1824572.0
2016-03-18,234.98,236.337,232.479,234.337,1838509.0
2016-03-19,234.98,236.337,232.479,234.337,1838509.0
2016-03-20,234.98,236.337,232.479,234.337,1838509.0
2016-03-21,233.551,234.908,232.122,232.479,3363675.0
2016-03-22,232.265,234.551,229.478,234.337,1149070.0
2016-03-23,233.694,235.766,232.765,234.265,2787430.0
2016-03-24,234.122,236.337,232.408,235.194,1364518.0
2016-03-25,234.122,236.337,232.408,235.194,1364518.0
2016-03-26,234.122,236.337,232.408,235.194,1364518.0
2016-03-27,234.122,236.337,232.408,235.194,1364518.0
2016-03-28,234.122,236.337,232.408,235.194,2405.0
2016-03-29,235.766,235.766,231.265,235.623,1147076.0
2016-03-30,235.766,235.766,233.694,234.551,1034723.0
2016-03-31,234.989,235.353,230.031,231.635,2049293.0
2016-04-01,229.812,236.228,226.239,234.405,2105691.0
2016-04-02,229.812,236.228,226.239,234.405,2105691.0
2016-04-03,229.812,236.228,226.239,234.405,2105691.0
2016-04-04,233.749,240.821,233.603,234.77,1144904.0
2016-04-05,234.187,234.478,230.979,232.145,1147722.0
2016-04-06,232.364,240.311,232.364,239.144,2276506.0
2016-04-07,240.821,245.706,237.686,240.092,2038016.0
2016-04-08,239.801,241.696,237.03,237.905,1028066.0
2016-04-09,239.801,241.696,237.03,237.905,1028066.0
2016-04-10,239.801,241.696,237.03,237.905,1028066.0
2016-04-11,238.051,238.488,235.28,236.374,861763.0
2016-04-12,235.936,236.082,233.312,234.332,2374644.0
2016-04-13,235.499,236.811,233.385,236.009,1658705.0
2016-04-14,237.249,237.249,233.312,234.405,932432.0
2016-04-15,235.499,236.593,233.312,234.624,1325973.0
2016-04-16,235.499,236.593,233.312,234.624,1325973.0
2016-04-17,235.499,236.593,233.312,234.624,1325973.0
2016-04-18,233.53,237.176,233.312,233.968,1111054.0
2016-04-19,233.312,238.051,233.312,234.697,1290448.0
2016-04-20,236.228,237.03,233.312,235.061,1730743.0
2016-04-21,236.155,236.155,225.802,229.083,2056663.0
2016-04-22,229.229,230.249,221.136,222.156,1917022.0
2016-04-23,229.229,230.249,221.136,222.156,1917022.0
2016-04-24,229.229,230.249,221.136,222.156,1917022.0
2016-04-25,220.334,228.645,220.334,226.968,1416491.0
2016-04-26,226.968,227.843,223.906,225.073,988934.0
2016-04-27,226.021,229.447,223.396,228.5,839791.0
2016-04-28,227.333,232.072,226.896,231.197,1206491.0
2016-04-29,229.812,230.468,227.916,228.864,798966.0
2016-04-30,229.812,230.468,227.916,228.864,798966.0
2016-05-01,229.812,230.468,227.916,228.864,798966.0
2016-05-02,229.812,230.468,227.916,228.864,798966.0
2016-05-03,230.031,233.385,228.864,230.468,1219393.0
2016-05-04,229.593,232.218,228.864,230.687,797104.0
2016-05-05,230.76,232.072,226.239,227.916,1078633.0
2016-05-06,226.823,229.885,225.656,225.656,1994861.0
2016-05-07,226.823,229.885,225.656,225.656,1994861.0
2016-05-08,226.823,229.885,225.656,225.656,1994861.0
2016-05-09,226.021,228.937,224.198,226.166,1417571.0
2016-05-10,227.552,228.354,225.0,225.875,1141185.0
2016-05-11,225.364,229.958,224.927,229.01,3122691.0
2016-05-12,227.26,229.739,226.823,227.625,988247.0
2016-05-13,227.989,229.666,224.781,226.75,550267.0
2016-05-14,227.989,229.666,224.781,226.75,550267.0
2016-05-15,227.989,229.666,224.781,226.75,550267.0
2016-05-16,225.146,227.843,225.146,226.385,591115.0
2016-05-17,228.208,230.177,226.75,227.187,1038326.0
2016-05-18,226.239,228.208,225.583,227.989,840840.0
2016-05-19,228.135,228.135,224.052,224.781,649655.0
2016-05-20,224.198,231.781,224.052,229.083,752743.0
2016-05-21,224.198,231.781,224.052,229.083,752743.0
2016-05-22,224.198,231.781,224.052,229.083,752743.0
2016-05-23,232.728,235.207,231.999,232.291,853498.0
2016-05-24,231.562,235.791,230.031,235.572,983029.0
2016-05-25,235.134,239.874,234.405,235.207,2671380.0
2016-05-26,236.447,238.78,235.207,237.613,857902.0
2016-05-27,236.957,240.384,236.884,240.384,868060.0
2016-05-28,236.957,240.384,236.884,240.384,868060.0
2016-05-29,236.957,240.384,236.884,240.384,868060.0
2016-05-30,236.957,240.384,236.884,240.384,868060.0
2016-05-31,240.603,241.478,238.999,241.113,2608261.0
2016-06-01,241.113,242.79,240.019,241.332,1349098.0
2016-06-02,234.624,234.624,220.552,225.875,5353118.0
