,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity
2020-07-18,2171.602,2207.517,2171.602,2187.472,242399.0
2020-07-19,2171.602,2207.517,2171.602,2187.472,242399.0
2020-07-20,2208.352,2271.83,2200.0,2243.432,549271.0
2020-07-21,2262.642,2277.677,2205.011,2220.046,393531.0
2020-07-22,2238.421,2247.608,2212.529,2232.574,292808.0
2020-07-23,2253.455,2260.137,2230.904,2232.574,204002.0
2020-07-24,2209.188,2223.387,2184.131,2189.977,367232.0
2020-07-25,2209.188,2223.387,2184.131,2189.977,367232.0
2020-07-26,2209.188,2223.387,2184.131,2189.977,367232.0
2020-07-27,2179.119,2210.858,2163.25,2202.506,393157.0
2020-07-28,2171.602,2338.648,2171.602,2310.251,426563.0
2020-07-29,2291.876,2321.944,2200.0,2213.364,898540.0
2020-07-30,2187.472,2195.824,2124.829,2155.733,323797.0
2020-07-31,2145.71,2175.778,2124.829,2126.5,238871.0
2020-08-01,2145.71,2175.778,2124.829,2126.5,238871.0
2020-08-02,2145.71,2175.778,2124.829,2126.5,238871.0
2020-08-03,2151.557,2167.426,2100.607,2155.733,193195.0
2020-08-04,2188.307,2188.307,2131.511,2155.733,159492.0
2020-08-05,2206.682,2206.682,2159.909,2192.483,270972.0
2020-08-06,2190.812,2194.989,2121.488,2129.841,301291.0
2020-08-07,2126.5,2172.437,2104.784,2172.437,182121.0
2020-08-08,2126.5,2172.437,2104.784,2172.437,182121.0
2020-08-09,2126.5,2172.437,2104.784,2172.437,182121.0
2020-08-10,2135.687,2215.034,2123.994,2142.369,192399.0
2020-08-11,2116.477,2166.591,2042.977,2051.329,904744.0
2020-08-12,2020.425,2028.778,1939.408,2027.107,715784.0
2020-08-13,2007.062,2091.42,2007.062,2039.636,607231.0
2020-08-14,2026.272,2035.459,2002.885,2018.755,275441.0
2020-08-15,2026.272,2035.459,2002.885,2018.755,275441.0
2020-08-16,2026.272,2035.459,2002.885,2018.755,275441.0
2020-08-17,2025.437,2058.846,2005.391,2047.153,272050.0
2020-08-18,2037.13,2091.42,2027.942,2083.903,373683.0
2020-08-19,2050.494,2097.267,2038.8,2050.494,223005.0
2020-08-20,2019.59,2064.693,2011.238,2035.459,418644.0
2020-08-21,1982.84,2030.448,1956.948,1993.698,232013.0
2020-08-22,1982.84,2030.448,1956.948,1993.698,232013.0
2020-08-23,1982.84,2030.448,1956.948,1993.698,232013.0
2020-08-24,2029.613,2042.977,1987.016,1987.016,263632.0
2020-08-25,1971.147,1991.192,1908.504,1921.033,567759.0
2020-08-26,1912.68,1977.828,1912.68,1969.476,291600.0
2020-08-27,1962.794,1992.027,1957.783,1958.618,234312.0
2020-08-28,1946.09,1999.544,1929.385,1995.368,260341.0
2020-08-29,1946.09,1999.544,1929.385,1995.368,260341.0
2020-08-30,1946.09,1999.544,1929.385,1995.368,260341.0
2020-08-31,1946.09,1999.544,1929.385,1995.368,260341.0
2020-09-01,1992.027,2003.721,1941.078,1962.794,354601.0
2020-09-02,1963.63,2076.386,1963.63,2069.704,426034.0
2020-09-03,2071.374,2092.255,2019.59,2019.59,301559.0
2020-09-04,2004.556,2045.482,1966.97,1973.652,207248.0
2020-09-05,2004.556,2045.482,1966.97,1973.652,207248.0
2020-09-06,2004.556,2045.482,1966.97,1973.652,207248.0
2020-09-07,1992.863,2050.494,1992.863,2022.096,146065.0
2020-09-08,2052.999,2052.999,1936.067,1983.675,209061.0
2020-09-09,1962.794,1984.51,1935.232,1972.817,237373.0
2020-09-10,1986.181,2023.766,1974.488,2007.897,237484.0
2020-09-11,1995.368,2017.084,1982.84,1982.84,174857.0
2020-09-12,1995.368,2017.084,1982.84,1982.84,174857.0
2020-09-13,1995.368,2017.084,1982.84,1982.84,174857.0
2020-09-14,2033.789,2033.789,1976.993,2013.743,215956.0
2020-09-15,1997.039,2055.505,1997.039,2042.977,320693.0
2020-09-16,2007.897,2042.141,1975.323,2042.141,304532.0
2020-09-17,2027.942,2055.505,2019.59,2031.283,233669.0
2020-09-18,2015.414,2030.448,1924.374,1924.374,576371.0
2020-09-19,2015.414,2030.448,1924.374,1924.374,576371.0
2020-09-20,2015.414,2030.448,1924.374,1924.374,576371.0
2020-09-21,1921.033,1926.879,1758.163,1795.748,620873.0
2020-09-22,1793.242,1793.242,1719.742,1720.577,557984.0
2020-09-23,1721.412,1809.112,1721.412,1777.373,566968.0
2020-09-24,1738.117,1879.271,1738.117,1855.885,584106.0
2020-09-25,1861.731,1904.328,1849.203,1879.271,332217.0
2020-09-26,1861.731,1904.328,1849.203,1879.271,332217.0
2020-09-27,1861.731,1904.328,1849.203,1879.271,332217.0
2020-09-28,1911.845,1986.181,1902.658,1966.97,229399.0
2020-09-29,1966.97,1967.806,1901.822,1909.339,328712.0
2020-09-30,1892.635,1987.016,1875.93,1963.63,406297.0
2020-10-01,1965.3,2013.743,1925.209,1994.533,251348.0
2020-10-02,1975.323,2012.073,1966.135,2012.073,156319.0
2020-10-03,1975.323,2012.073,1966.135,2012.073,156319.0
2020-10-04,1975.323,2012.073,1966.135,2012.073,156319.0
2020-10-05,2028.778,2075.551,2017.92,2047.988,229620.0
2020-10-06,2058.846,2097.267,2020.425,2092.255,250325.0
2020-10-07,2095.596,2141.534,2087.244,2096.431,245418.0
2020-10-08,2108.96,2194.153,2101.443,2168.261,329613.0
2020-10-09,2178.284,2206.682,2166.591,2196.659,213697.0
2020-10-10,2178.284,2206.682,2166.591,2196.659,213697.0
2020-10-11,2178.284,2206.682,2166.591,2196.659,213697.0
2020-10-12,2206.682,2270.159,2205.847,2249.279,426071.0
2020-10-13,2255.125,2264.313,2200.0,2227.563,728293.0
2020-10-14,2231.739,2270.159,2200.0,2250.114,243237.0
2020-10-15,2228.398,2251.784,2164.92,2227.563,431108.0
2020-10-16,2253.455,2265.148,2179.119,2179.119,274379.0
2020-10-17,2253.455,2265.148,2179.119,2179.119,274379.0
2020-10-18,2253.455,2265.148,2179.119,2179.119,274379.0
2020-10-19,2192.483,2205.847,2144.04,2193.318,257183.0
2020-10-20,2214.199,2255.125,2088.914,2113.136,643475.0
2020-10-21,2144.04,2144.04,2081.397,2102.278,484303.0
2020-10-22,2107.289,2130.676,2068.869,2098.102,499589.0
2020-10-23,2103.948,2147.38,2089.749,2128.17,354409.0
2020-10-24,2103.948,2147.38,2089.749,2128.17,354409.0
2020-10-25,2103.948,2147.38,2089.749,2128.17,354409.0
2020-10-26,2123.994,2141.534,2065.528,2065.528,335412.0
2020-10-27,2063.022,2063.857,1932.726,1935.232,448577.0
2020-10-28,1909.339,1975.323,1875.095,1953.607,876220.0
2020-10-29,1950.266,1997.874,1950.266,1950.266,406395.0
2020-10-30,1931.891,1962.794,1921.033,1950.266,292740.0
2020-10-31,1931.891,1962.794,1921.033,1950.266,292740.0
2020-11-01,1931.891,1962.794,1921.033,1950.266,292740.0
2020-11-02,1966.135,1974.488,1891.8,1963.63,240943.0
2020-11-03,1983.675,2062.187,1982.84,2020.425,314061.0
2020-11-04,1980.334,2067.198,1977.828,2063.857,299450.0
2020-11-05,2071.374,2143.204,2041.306,2109.795,313938.0
2020-11-06,2118.983,2146.545,2090.585,2126.5,281245.0
2020-11-07,2118.983,2146.545,2090.585,2126.5,281245.0
2020-11-08,2118.983,2146.545,2090.585,2126.5,281245.0
2020-11-09,2163.25,2438.876,2158.238,2435.535,810964.0
2020-11-10,2402.126,2438.876,2357.859,2423.842,473225.0
2020-11-11,2436.371,2519.894,2371.223,2495.672,513278.0
2020-11-12,2495.672,2512.377,2397.115,2427.183,331784.0
2020-11-13,2423.842,2477.297,2404.632,2470.615,347694.0
2020-11-14,2423.842,2477.297,2404.632,2470.615,347694.0
2020-11-15,2423.842,2477.297,2404.632,2470.615,347694.0
2020-11-16,2485.649,2517.388,2439.712,2487.32,325373.0
2020-11-17,2479.803,2534.093,2468.945,2512.377,287721.0
2020-11-18,2514.882,2578.36,2492.331,2575.019,574740.0
2020-11-19,2538.269,2568.337,2538.269,2555.809,496710.0
2020-11-20,2522.399,2604.252,2522.399,2564.161,253027.0
2020-11-21,2522.399,2604.252,2522.399,2564.161,253027.0
2020-11-22,2522.399,2604.252,2522.399,2564.161,253027.0
2020-11-23,2570.008,2599.241,2567.502,2583.371,305359.0
2020-11-24,2609.264,2616.781,2564.161,2565.831,304540.0
2020-11-25,2571.678,2603.417,2479.803,2514.882,411641.0
2020-11-26,2514.034,2514.034,2441.84,2441.84,287150.0
2020-11-27,2432.497,2457.977,2373.044,2457.977,468845.0
2020-11-28,2432.497,2457.977,2373.044,2457.977,468845.0
2020-11-29,2432.497,2457.977,2373.044,2457.977,468845.0
2020-11-30,2456.279,2476.663,2404.469,2404.469,409845.0
2020-12-01,2433.347,2570.939,2433.347,2556.5,419753.0
2020-12-02,2520.828,2536.116,2451.183,2514.883,294817.0
2020-12-03,2498.746,2558.199,2498.746,2548.007,365062.0
2020-12-04,2514.034,2585.378,2514.034,2531.02,243312.0
2020-12-05,2514.034,2585.378,2514.034,2531.02,243312.0
2020-12-06,2514.034,2585.378,2514.034,2531.02,243312.0
2020-12-07,2535.267,2536.116,2374.743,2445.237,346723.0
2020-12-08,2428.251,2491.951,2413.812,2452.881,421429.0
2020-12-09,2446.936,2521.678,2446.936,2484.307,213009.0
2020-12-10,2480.06,2480.06,2339.92,2345.865,648561.0
2020-12-11,2383.236,2388.332,2251.589,2308.494,381673.0
2020-12-12,2383.236,2388.332,2251.589,2308.494,381673.0
2020-12-13,2383.236,2388.332,2251.589,2308.494,381673.0
2020-12-14,2324.632,2463.073,2324.632,2353.509,290888.0
2020-12-15,2390.88,2435.045,2359.454,2426.552,326483.0
2020-12-16,2446.087,2526.774,2420.607,2459.676,399666.0
2020-12-17,2472.416,2540.363,2459.676,2472.416,316942.0
2020-12-18,2465.621,2473.265,2413.812,2413.812,626978.0
2020-12-19,2465.621,2473.265,2413.812,2413.812,626978.0
2020-12-20,2465.621,2473.265,2413.812,2413.812,626978.0
2020-12-21,2378.14,2395.976,2286.412,2378.989,266826.0
2020-12-22,2358.605,2428.251,2358.605,2428.251,178384.0
2020-12-23,2400.223,2525.924,2400.223,2514.034,180416.0
2020-12-24,2556.5,2585.378,2514.034,2516.582,110830.0
2020-12-25,2556.5,2585.378,2514.034,2516.582,110830.0
2020-12-26,2556.5,2585.378,2514.034,2516.582,110830.0
2020-12-27,2556.5,2585.378,2514.034,2516.582,110830.0
2020-12-28,2556.5,2585.378,2514.034,2516.582,110830.0
2020-12-29,2544.61,2629.543,2530.171,2585.378,392485.0
2020-12-30,2587.926,2622.749,2578.583,2581.98,233358.0
2020-12-31,2569.24,2595.57,2509.787,2509.787,120014.0
2021-01-01,2569.24,2595.57,2509.787,2509.787,120014.0
2021-01-02,2569.24,2595.57,2509.787,2509.787,120014.0
2021-01-03,2569.24,2595.57,2509.787,2509.787,120014.0
2021-01-04,2571.788,2581.98,2455.429,2474.964,378688.0
2021-01-05,2453.731,2513.184,2450.333,2495.348,243638.0
2021-01-06,2531.02,2550.555,2464.772,2537.815,377074.0
2021-01-07,2573.487,2573.487,2487.704,2526.774,249583.0
2021-01-08,2559.048,2606.611,2512.335,2587.926,374785.0
2021-01-09,2559.048,2606.611,2512.335,2587.926,374785.0
2021-01-10,2559.048,2606.611,2512.335,2587.926,374785.0
2021-01-11,2593.871,2593.871,2533.568,2542.062,430431.0
2021-01-12,2554.802,2573.487,2480.909,2480.909,297837.0
2021-01-13,2502.992,2502.992,2450.333,2469.019,461810.0
2021-01-14,2482.608,2496.198,2425.703,2469.019,212873.0
2021-01-15,2462.224,2480.06,2425.703,2454.58,240367.0
2021-01-16,2462.224,2480.06,2425.703,2454.58,240367.0
2021-01-17,2462.224,2480.06,2425.703,2454.58,240367.0
2021-01-18,2456.279,2502.143,2456.279,2472.416,120863.0
2021-01-19,2497.047,2512.335,2433.347,2439.292,244558.0
2021-01-20,2451.183,2468.169,2432.497,2468.169,229612.0
2021-01-21,2481.759,2484.307,2424.004,2458.827,275498.0
2021-01-22,2458.827,2458.827,2401.921,2419.757,321674.0
2021-01-23,2458.827,2458.827,2401.921,2419.757,321674.0
2021-01-24,2458.827,2458.827,2401.921,2419.757,321674.0
2021-01-25,2469.019,2469.019,2373.893,2394.277,478128.0
2021-01-26,2446.936,2446.936,2349.262,2362.852,387211.0
2021-01-27,2344.166,2375.592,2293.206,2311.892,763899.0
2021-01-28,2353.509,2378.14,2298.302,2350.961,337544.0
2021-01-29,2321.234,2361.153,2308.494,2339.92,301978.0
2021-01-30,2321.234,2361.153,2308.494,2339.92,301978.0
2021-01-31,2321.234,2361.153,2308.494,2339.92,301978.0
2021-02-01,2362.852,2424.853,2355.208,2397.675,318691.0
2021-02-02,2415.511,2510.636,2389.181,2506.39,637901.0
2021-02-03,2539.514,2543.76,2488.554,2508.088,362489.0
2021-02-04,2502.143,2563.295,2502.143,2550.555,297580.0
2021-02-05,2542.062,2595.57,2537.815,2594.72,217231.0
2021-02-06,2542.062,2595.57,2537.815,2594.72,217231.0
2021-02-07,2542.062,2595.57,2537.815,2594.72,217231.0
2021-02-08,2604.063,2621.05,2560.747,2573.487,287853.0
2021-02-09,2675.407,2675.407,2591.323,2649.927,424401.0
2021-02-10,2710.23,2710.23,2488.554,2488.554,744099.0
2021-02-11,2531.02,2539.514,2438.443,2473.265,265870.0
2021-02-12,2463.923,2520.828,2461.375,2493.65,131013.0
2021-02-13,2463.923,2520.828,2461.375,2493.65,131013.0
2021-02-14,2463.923,2520.828,2461.375,2493.65,131013.0
2021-02-15,2518.28,2600.666,2518.28,2590.474,254904.0
2021-02-16,2602.364,2613.406,2548.007,2583.679,216031.0
2021-02-17,2580.282,2580.282,2471.567,2473.265,552463.0
2021-02-18,2471.567,2511.486,2469.019,2475.813,197829.0
2021-02-19,2474.964,2492.8,2455.429,2456.279,336176.0
2021-02-20,2474.964,2492.8,2455.429,2456.279,336176.0
2021-02-21,2474.964,2492.8,2455.429,2456.279,336176.0
2021-02-22,2509.787,2509.787,2403.62,2447.785,236913.0
2021-02-23,2454.58,2498.746,2407.017,2442.689,246662.0
2021-02-24,2453.731,2514.883,2452.032,2485.156,477314.0
2021-02-25,2495.348,2509.787,2431.648,2436.744,230574.0
2021-02-26,2420.607,2447.785,2381.537,2384.935,315974.0
2021-02-27,2420.607,2447.785,2381.537,2384.935,315974.0
2021-02-28,2420.607,2447.785,2381.537,2384.935,315974.0
2021-03-01,2427.401,2547.158,2427.401,2545.459,365004.0
2021-03-02,2541.212,2573.487,2527.623,2536.966,534349.0
2021-03-03,2553.952,2705.983,2529.322,2695.791,618321.0
2021-03-04,2682.202,2716.175,2655.873,2705.134,404588.0
2021-03-05,2678.805,2718.723,2644.831,2683.051,307753.0
2021-03-06,2678.805,2718.723,2644.831,2683.051,307753.0
2021-03-07,2678.805,2718.723,2644.831,2683.051,307753.0
2021-03-08,2723.82,2827.438,2690.695,2823.192,277949.0
2021-03-09,2823.192,2832.534,2763.738,2776.478,350904.0
2021-03-10,2762.889,2799.41,2735.71,2799.41,334122.0
2021-03-11,2824.89,2828.288,2790.917,2824.89,328160.0
2021-03-12,2809.602,2831.685,2781.574,2824.89,257503.0
2021-03-13,2809.602,2831.685,2781.574,2824.89,257503.0
2021-03-14,2809.602,2831.685,2781.574,2824.89,257503.0
2021-03-15,2843.576,2843.576,2805.356,2836.781,203999.0
2021-03-16,2809.602,2881.796,2809.602,2870.755,244090.0
2021-03-17,2848.672,2880.947,2823.192,2858.015,264973.0
2021-03-18,2852.069,2910.673,2824.89,2898.783,387370.0
2021-03-19,2896.235,2931.907,2863.96,2911.523,726619.0
2021-03-20,2896.235,2931.907,2863.96,2911.523,726619.0
2021-03-21,2896.235,2931.907,2863.96,2911.523,726619.0
2021-03-22,2897.084,2920.016,2861.412,2884.344,242370.0
2021-03-23,2891.139,2987.963,2878.399,2965.88,323130.0
2021-03-24,2972.675,2976.922,2884.344,2898.783,317354.0
2021-03-25,2930.208,2981.168,2873.303,2928.509,499542.0
2021-03-26,2956.537,2958.236,2910.673,2941.249,364870.0
2021-03-27,2956.537,2958.236,2910.673,2941.249,364870.0
2021-03-28,2956.537,2958.236,2910.673,2941.249,364870.0
2021-03-29,2881.796,2935.304,2880.947,2886.043,276183.0
2021-03-30,2898.783,2940.4,2886.892,2937.003,161719.0
2021-03-31,2938.701,2948.893,2886.892,2890.289,265022.0
2021-04-01,2925.961,2934.455,2893.687,2932.756,353569.0
2021-04-02,2925.961,2934.455,2893.687,2932.756,353569.0
2021-04-03,2925.961,2934.455,2893.687,2932.756,353569.0
2021-04-04,2925.961,2934.455,2893.687,2932.756,353569.0
2021-04-05,2925.961,2934.455,2893.687,2932.756,353569.0
2021-04-06,2969.278,3021.087,2959.085,3007.498,262153.0
2021-04-07,3022.786,3074.595,3013.443,3040.622,524729.0
2021-04-08,3015.142,3065.252,3012.594,3053.362,296620.0
2021-04-09,3057.608,3120.459,3045.718,3100.925,273074.0
2021-04-10,3057.608,3120.459,3045.718,3100.925,273074.0
2021-04-11,3057.608,3120.459,3045.718,3100.925,273074.0
2021-04-12,3100.075,3100.075,3035.526,3048.266,185914.0
2021-04-13,3040.622,3111.966,3040.622,3100.075,429340.0
2021-04-14,3107.719,3127.254,3061.006,3094.13,248450.0
2021-04-15,3111.966,3155.282,3105.171,3152.734,226799.0
2021-04-16,3156.981,3176.515,3120.459,3151.035,173960.0
2021-04-17,3156.981,3176.515,3120.459,3151.035,173960.0
2021-04-18,3156.981,3176.515,3120.459,3151.035,173960.0
2021-04-19,3149.337,3190.105,3132.35,3138.295,199863.0
2021-04-20,3124.706,3139.994,3083.088,3083.088,234799.0
2021-04-21,3089.883,3104.322,3045.718,3056.759,163923.0
2021-04-22,3026.183,3090.733,3016.84,3087.335,164094.0
2021-04-23,3059.307,3133.199,3059.307,3105.171,152731.0
2021-04-24,3059.307,3133.199,3059.307,3105.171,152731.0
2021-04-25,3059.307,3133.199,3059.307,3105.171,152731.0
2021-04-26,3059.307,3138.295,3059.307,3100.075,150378.0
2021-04-27,3056.759,3120.459,3056.759,3098.377,239825.0
2021-04-28,3109.418,3156.131,3077.992,3091.582,191053.0
2021-04-29,3073.746,3123.857,3044.019,3077.992,152955.0
2021-04-30,3008.347,3105.171,3008.347,3067.8,254979.0
2021-05-01,3008.347,3105.171,3008.347,3067.8,254979.0
2021-05-02,3008.347,3105.171,3008.347,3067.8,254979.0
2021-05-03,3008.347,3105.171,3008.347,3067.8,254979.0
2021-05-04,3094.13,3113.665,3003.251,3007.498,374068.0
2021-05-05,3041.471,3077.143,3031.279,3071.198,800814.0
2021-05-06,3100.075,3122.158,3068.65,3108.569,215786.0
2021-05-07,3151.035,3151.035,3081.39,3117.062,224205.0
2021-05-08,3151.035,3151.035,3081.39,3117.062,224205.0
2021-05-09,3151.035,3151.035,3081.39,3117.062,224205.0
2021-05-10,3142.542,3142.542,3089.883,3101.774,378612.0
2021-05-11,3087.335,3089.883,3020.238,3027.882,227599.0
2021-05-12,2984.566,3044.019,2984.566,3003.251,213562.0
2021-05-13,2992.21,2996.456,2927.66,2981.168,329968.0
2021-05-14,2981.168,3020.238,2955.688,2982.867,461357.0
2021-05-15,2981.168,3020.238,2955.688,2982.867,461357.0
2021-05-16,2981.168,3020.238,2955.688,2982.867,461357.0
2021-05-17,3031.279,3031.279,2970.127,2987.114,346932.0
2021-05-18,3012.594,3013.443,2977.771,2991.36,167036.0
2021-05-19,2972.675,2989.662,2921.715,2970.127,276531.0
2021-05-20,2991.576,3013.882,2953.828,3009.593,210297.0
2021-05-21,3004.445,3033.614,2988.144,2992.434,154791.0
2021-05-22,3004.445,3033.614,2988.144,2992.434,154791.0
2021-05-23,3004.445,3033.614,2988.144,2992.434,154791.0
2021-05-24,3006.161,3021.603,2982.997,3011.308,73875.0
2021-05-25,2999.297,3021.603,2976.991,2995.008,146291.0
2021-05-26,2915.221,3060.21,2915.221,3040.478,161941.0
2021-05-27,3048.199,3052.489,3004.445,3013.024,381078.0
2021-05-28,3036.188,3083.374,3008.735,3069.647,204984.0
2021-05-29,3036.188,3083.374,3008.735,3069.647,204984.0
2021-05-30,3036.188,3083.374,3008.735,3069.647,204984.0
2021-05-31,3036.188,3083.374,3008.735,3069.647,204984.0
2021-06-01,3045.625,3145.144,3045.625,3139.997,184545.0
2021-06-02,3142.571,3174.314,3123.696,3164.877,171918.0
2021-06-03,3174.314,3174.314,3089.379,3109.969,132218.0
2021-06-04,3184.609,3184.609,3064.5,3074.795,83757.0
2021-06-05,3184.609,3184.609,3064.5,3074.795,83757.0
2021-06-06,3184.609,3184.609,3064.5,3074.795,83757.0
2021-06-07,3048.199,3160.587,3048.199,3136.565,93313.0
2021-06-08,3174.314,3174.314,3085.948,3088.521,157356.0
2021-06-09,3117.691,3117.691,2982.139,2982.139,173394.0
2021-06-10,2995.866,2995.866,2922.942,2925.516,204724.0
2021-06-11,3001.013,3001.871,2907.5,2985.571,193031.0
2021-06-12,3001.013,3001.871,2907.5,2985.571,193031.0
2021-06-13,3001.013,3001.871,2907.5,2985.571,193031.0
2021-06-14,2989.86,3023.319,2958.117,2986.429,295006.0
2021-06-15,2998.44,3002.729,2960.691,2976.134,175337.0
2021-06-16,2976.134,3015.598,2939.243,2989.86,318428.0
2021-06-17,2962.407,2978.707,2921.227,2963.265,266407.0
2021-06-18,2984.713,2987.287,2873.183,2890.341,453763.0
2021-06-19,2984.713,2987.287,2873.183,2890.341,453763.0
2021-06-20,2984.713,2987.287,2873.183,2890.341,453763.0
2021-06-21,2841.44,2910.074,2832.86,2904.068,323013.0
2021-06-22,2892.057,2935.811,2887.768,2910.074,199104.0
2021-06-23,2898.063,2898.063,2861.172,2875.757,179699.0
2021-06-24,2836.292,2936.669,2836.292,2856.024,246643.0
2021-06-25,2856.024,2856.024,2786.533,2830.287,169499.0
2021-06-26,2856.024,2856.024,2786.533,2830.287,169499.0
2021-06-27,2856.024,2856.024,2786.533,2830.287,169499.0
2021-06-28,2817.418,2822.565,2789.964,2804.549,156637.0
2021-06-29,2801.117,2853.451,2801.117,2822.565,184899.0
2021-06-30,2818.276,2818.276,2745.352,2779.669,317171.0
2021-07-01,2793.396,2856.882,2777.953,2831.145,377199.0
2021-07-02,2885.194,2942.675,2849.161,2854.309,172740.0
2021-07-03,2885.194,2942.675,2849.161,2854.309,172740.0
2021-07-04,2885.194,2942.675,2849.161,2854.309,172740.0
2021-07-05,2845.729,2890.341,2828.571,2890.341,122222.0
2021-07-06,2869.751,2894.631,2839.724,2850.877,144121.0
2021-07-07,2842.298,2903.21,2836.292,2868.035,111324.0
2021-07-08,2911.789,2911.789,2766.8,2792.538,405612.0
2021-07-09,2804.549,2853.451,2796.828,2843.156,115964.0
2021-07-10,2804.549,2853.451,2796.828,2843.156,115964.0
2021-07-11,2804.549,2853.451,2796.828,2843.156,115964.0
2021-07-12,2843.156,2848.303,2815.702,2832.003,122041.0
2021-07-13,2770.232,2850.877,2770.232,2805.407,124721.0
2021-07-14,2759.937,2851.735,2759.937,2845.729,129220.0
2021-07-15,2823.423,2832.86,2777.096,2780.527,145270.0
2021-07-16,2719.615,2800.259,2719.615,2762.511,179749.0
2021-07-17,2719.615,2800.259,2719.615,2762.511,179749.0
2021-07-18,2719.615,2800.259,2719.615,2762.511,179749.0
2021-07-19,2751.358,2751.358,2675.003,2698.167,219393.0
2021-07-20,2751.358,2765.943,2719.615,2752.216,219544.0
2021-07-21,2783.959,2814.844,2773.664,2808.839,213931.0
2021-07-22,2809.697,2868.893,2809.697,2827.713,149431.0
2021-07-23,2841.44,2860.314,2839.724,2860.314,126984.0
2021-07-24,2841.44,2860.314,2839.724,2860.314,126984.0
2021-07-25,2841.44,2860.314,2839.724,2860.314,126984.0
2021-07-26,2831.145,2853.451,2824.281,2825.139,95548.0
2021-07-27,2812.27,2819.134,2761.653,2801.975,114611.0
2021-07-28,2798.544,2843.156,2793.396,2803.691,114468.0
2021-07-29,2844.013,2844.013,2794.254,2832.86,237783.0
2021-07-30,2831.145,2838.008,2803.691,2815.702,194331.0
2021-07-31,2831.145,2838.008,2803.691,2815.702,194331.0
2021-08-01,2831.145,2838.008,2803.691,2815.702,194331.0
2021-08-02,2874.041,2874.041,2822.565,2822.565,71839.0
2021-08-03,2874.041,2874.041,2806.265,2818.276,151958.0
2021-08-04,2861.172,2866.319,2796.828,2796.828,111399.0
2021-08-05,2787.391,2817.418,2766.8,2816.56,181989.0
2021-08-06,2812.27,2869.751,2804.549,2862.888,98705.0
2021-08-07,2812.27,2869.751,2804.549,2862.888,98705.0
2021-08-08,2812.27,2869.751,2804.549,2862.888,98705.0
2021-08-09,2874.041,2874.041,2804.549,2839.724,175883.0
2021-08-10,2874.041,2894.631,2814.844,2875.757,286298.0
2021-08-11,2950.396,2950.396,2870.609,2894.631,152766.0
2021-08-12,2889.483,2910.074,2870.609,2889.483,126983.0
2021-08-13,2881.762,2905.784,2879.188,2887.768,66739.0
2021-08-14,2881.762,2905.784,2879.188,2887.768,66739.0
2021-08-15,2881.762,2905.784,2879.188,2887.768,66739.0
2021-08-16,2851.735,2880.904,2830.287,2878.33,262032.0
2021-08-17,2886.91,2888.625,2833.718,2833.718,106549.0
2021-08-18,2844.013,2924.658,2790.822,2921.227,188623.0
2021-08-19,2920.369,2927.232,2862.888,2880.046,231901.0
2021-08-20,2871.467,2918.653,2845.729,2895.489,91599.0
2021-08-21,2871.467,2918.653,2845.729,2895.489,91599.0
2021-08-22,2871.467,2918.653,2845.729,2895.489,91599.0
2021-08-23,2935.811,2935.811,2853.451,2854.309,127650.0
2021-08-24,2874.041,2941.817,2862.888,2941.817,117060.0
2021-08-25,2986.429,2986.429,2944.39,2967.554,133276.0
2021-08-26,2886.91,3010.45,2886.91,2980.423,170384.0
2021-08-27,2985.571,2989.86,2961.549,2966.696,140279.0
2021-08-28,2985.571,2989.86,2961.549,2966.696,140279.0
2021-08-29,2985.571,2989.86,2961.549,2966.696,140279.0
2021-08-30,2985.571,2989.86,2961.549,2966.696,140279.0
2021-08-31,2976.134,3021.603,2951.254,3019.03,158820.0
2021-09-01,3046.483,3046.483,2999.297,3015.598,98216.0
2021-09-02,2950.396,3025.893,2950.396,2962.407,161940.0
2021-09-03,2916.079,2989.002,2916.079,2971.844,180425.0
2021-09-04,2916.079,2989.002,2916.079,2971.844,180425.0
2021-09-05,2916.079,2989.002,2916.079,2971.844,180425.0
2021-09-06,3019.03,3043.052,2981.281,3025.035,162285.0
2021-09-07,3045.625,3045.625,2983.855,2987.287,251825.0
2021-09-08,2985.571,2986.429,2925.516,2925.516,341310.0
2021-09-09,2866.319,2948.68,2866.319,2948.68,457272.0
2021-09-10,2939.243,2947.822,2915.221,2928.09,141894.0
2021-09-11,2939.243,2947.822,2915.221,2928.09,141894.0
2021-09-12,2939.243,2947.822,2915.221,2928.09,141894.0
2021-09-13,2931.522,3034.472,2931.522,3012.166,192643.0
2021-09-14,3016.456,3040.478,2959.833,2974.418,116348.0
2021-09-15,2927.232,2979.565,2910.074,2923.8,180012.0
2021-09-16,2922.942,2966.696,2901.494,2957.259,150321.0
2021-09-17,3024.177,3024.177,2929.806,2951.254,350287.0
2021-09-18,3024.177,3024.177,2929.806,2951.254,350287.0
2021-09-19,3024.177,3024.177,2929.806,2951.254,350287.0
2021-09-20,2985.571,2985.571,2901.494,2949.538,144799.0
2021-09-21,2965.838,2975.276,2930.664,2946.964,150752.0
2021-09-22,2935.811,3008.735,2935.811,3007.019,153880.0
2021-09-23,2998.44,3025.035,2979.565,2985.571,130930.0
2021-09-24,2976.134,2976.134,2916.937,2923.8,162587.0
2021-09-25,2976.134,2976.134,2916.937,2923.8,162587.0
2021-09-26,2976.134,2976.134,2916.937,2923.8,162587.0
