,SALM NO Equity,SALM NO Equity,SALM NO Equity,SALM NO Equity,SALM NO Equity
2019-03-25,336.207,341.161,335.711,338.518,153092.0
2019-03-26,336.207,337.858,333.399,336.207,178240.0
2019-03-27,336.207,337.363,331.748,332.574,250351.0
2019-03-28,333.069,345.784,332.739,343.638,203746.0
2019-03-29,344.793,346.445,340.005,341.656,214443.0
2019-03-30,344.793,346.445,340.005,341.656,214443.0
2019-03-31,344.793,346.445,340.005,341.656,214443.0
2019-04-01,342.894,345.867,340.252,343.06,123229.0
2019-04-02,344.298,345.702,341.904,342.234,235443.0
2019-04-03,342.234,342.482,332.491,340.335,227394.0
2019-04-04,340.005,349.252,338.518,348.096,185345.0
2019-04-05,342.069,345.619,337.693,340.995,201016.0
2019-04-06,342.069,345.619,337.693,340.995,201016.0
2019-04-07,342.069,345.619,337.693,340.995,201016.0
2019-04-08,341.243,342.482,338.601,340.417,163876.0
2019-04-09,338.518,343.472,338.271,340.17,173919.0
2019-04-10,338.023,338.931,336.537,337.197,226640.0
2019-04-11,337.445,338.106,335.298,337.94,179170.0
2019-04-12,337.693,338.436,330.427,332.904,221885.0
2019-04-13,337.693,338.436,330.427,332.904,221885.0
2019-04-14,337.693,338.436,330.427,332.904,221885.0
2019-04-15,334.39,342.399,332.904,338.931,142141.0
2019-04-16,340.005,342.234,333.895,334.308,189326.0
2019-04-17,333.152,334.308,327.372,329.023,184536.0
2019-04-18,333.152,334.308,327.372,329.023,184536.0
2019-04-19,333.152,334.308,327.372,329.023,184536.0
2019-04-20,333.152,334.308,327.372,329.023,184536.0
2019-04-21,333.152,334.308,327.372,329.023,184536.0
2019-04-22,333.152,334.308,327.372,329.023,184536.0
2019-04-23,326.877,327.785,322.996,323.244,228997.0
2019-04-24,324.069,329.849,322.336,328.776,217239.0
2019-04-25,326.134,328.198,318.868,319.033,257035.0
2019-04-26,317.877,320.932,313.749,314.905,189670.0
2019-04-27,317.877,320.932,313.749,314.905,189670.0
2019-04-28,317.877,320.932,313.749,314.905,189670.0
2019-04-29,314.657,321.18,313.749,321.015,225809.0
2019-04-30,325.225,325.556,320.189,323.657,270172.0
2019-05-01,325.225,325.556,320.189,323.657,270172.0
2019-05-02,325.308,328.115,320.189,321.593,197543.0
2019-05-03,319.116,326.877,318.29,326.877,185396.0
2019-05-04,319.116,326.877,318.29,326.877,185396.0
2019-05-05,319.116,326.877,318.29,326.877,185396.0
2019-05-06,322.005,326.134,321.593,323.987,96064.0
2019-05-07,323.492,329.684,323.492,327.124,203840.0
2019-05-08,326.959,328.198,321.427,326.546,270550.0
2019-05-09,327.29,328.693,320.519,321.262,166422.0
2019-05-10,323.244,332.326,322.914,332.326,194503.0
2019-05-11,323.244,332.326,322.914,332.326,194503.0
2019-05-12,323.244,332.326,322.914,332.326,194503.0
2019-05-13,332.739,332.739,326.051,326.794,172341.0
2019-05-14,326.134,328.445,321.593,326.959,232272.0
2019-05-15,327.372,337.28,327.207,334.06,188239.0
2019-05-16,335.381,336.454,332.904,335.298,239746.0
2019-05-17,335.381,336.454,332.904,335.298,239746.0
2019-05-18,335.381,336.454,332.904,335.298,239746.0
2019-05-19,335.381,336.454,332.904,335.298,239746.0
2019-05-20,335.876,339.922,332.656,334.06,317374.0
2019-05-21,335.051,338.518,331.088,334.72,285370.0
2019-05-22,326.134,327.868,310.281,319.281,1082455.0
2019-05-23,324.482,339.262,321.923,337.775,778588.0
2019-05-24,338.106,339.344,333.234,338.023,250245.0
2019-05-25,338.106,339.344,333.234,338.023,250245.0
2019-05-26,338.106,339.344,333.234,338.023,250245.0
2019-05-27,343.225,359.408,342.069,359.408,342538.0
2019-05-28,359.985,360.811,345.371,349.665,490641.0
2019-05-29,349.252,349.665,336.289,337.858,331092.0
2019-05-30,349.252,349.665,336.289,337.858,331092.0
2019-05-31,334.39,336.041,323.904,330.262,482249.0
2019-06-01,334.39,336.041,323.904,330.262,482249.0
2019-06-02,334.39,336.041,323.904,330.262,482249.0
2019-06-03,330.51,345.041,329.601,345.041,370032.0
2019-06-04,343.142,343.142,327.124,327.785,473244.0
2019-06-05,329.436,331.418,321.345,323.079,519411.0
2019-06-06,322.815,330.798,320.622,327.903,411546.0
2019-06-07,331.588,332.991,323.956,324.57,225335.0
2019-06-08,331.588,332.991,323.956,324.57,225335.0
2019-06-09,331.588,332.991,323.956,324.57,225335.0
2019-06-10,331.588,332.991,323.956,324.57,225335.0
2019-06-11,326.763,332.289,321.763,328.868,385251.0
2019-06-12,328.956,330.272,321.061,322.552,264936.0
2019-06-13,322.552,323.429,312.815,316.85,445105.0
2019-06-14,316.85,324.307,316.499,322.026,309319.0
2019-06-15,316.85,324.307,316.499,322.026,309319.0
2019-06-16,316.85,324.307,316.499,322.026,309319.0
2019-06-17,324.394,324.394,316.763,316.763,410034.0
2019-06-18,319.833,323.254,316.324,319.745,476746.0
2019-06-19,320.184,320.535,312.552,314.92,474814.0
2019-06-20,316.236,318.517,310.885,311.85,333633.0
2019-06-21,312.377,316.412,311.412,312.64,336822.0
2019-06-22,312.377,316.412,311.412,312.64,336822.0
2019-06-23,312.377,316.412,311.412,312.64,336822.0
2019-06-24,312.815,318.692,311.587,316.85,317498.0
2019-06-25,316.85,322.465,315.798,319.657,329856.0
2019-06-26,319.657,328.693,318.605,325.447,371537.0
2019-06-27,325.096,329.482,323.254,326.938,326779.0
2019-06-28,328.956,331.5,323.868,325.359,250092.0
2019-06-29,328.956,331.5,323.868,325.359,250092.0
2019-06-30,328.956,331.5,323.868,325.359,250092.0
2019-07-01,325.359,327.816,322.991,326.5,203559.0
2019-07-02,327.201,340.886,327.201,340.886,362377.0
2019-07-03,341.676,355.448,339.395,355.448,461754.0
2019-07-04,356.15,377.466,355.097,373.957,666963.0
2019-07-05,374.747,382.115,371.939,379.747,360832.0
2019-07-06,374.747,382.115,371.939,379.747,360832.0
2019-07-07,374.747,382.115,371.939,379.747,360832.0
2019-07-08,377.729,382.729,377.554,381.326,189020.0
2019-07-09,385.449,395.361,384.045,389.133,598352.0
2019-07-10,388.256,388.694,382.115,385.449,286470.0
2019-07-11,385.449,387.378,380.185,382.378,192324.0
2019-07-12,382.642,385.01,377.203,383.87,163827.0
2019-07-13,382.642,385.01,377.203,383.87,163827.0
2019-07-14,382.642,385.01,377.203,383.87,163827.0
2019-07-15,383.343,390.01,383.08,389.747,194078.0
2019-07-16,382.817,385.624,378.869,383.782,204987.0
2019-07-17,384.133,388.607,380.975,381.589,149357.0
2019-07-18,377.554,386.238,377.378,385.361,165871.0
2019-07-19,385.098,386.238,380.536,382.554,165992.0
2019-07-20,385.098,386.238,380.536,382.554,165992.0
2019-07-21,385.098,386.238,380.536,382.554,165992.0
2019-07-22,383.343,385.185,381.063,384.396,77283.0
2019-07-23,384.396,389.922,378.08,382.115,156774.0
2019-07-24,379.571,384.835,377.378,378.343,199573.0
2019-07-25,378.957,383.08,377.027,377.641,175641.0
2019-07-26,376.326,379.834,369.22,369.308,147726.0
2019-07-27,376.326,379.834,369.22,369.308,147726.0
2019-07-28,376.326,379.834,369.22,369.308,147726.0
2019-07-29,371.15,371.676,361.413,363.869,241203.0
2019-07-30,364.045,364.922,352.816,354.307,213442.0
2019-07-31,354.307,359.22,351.676,359.22,291404.0
2019-08-01,357.027,360.711,353.957,360.448,170365.0
2019-08-02,357.027,361.062,354.921,357.816,155563.0
2019-08-03,357.027,361.062,354.921,357.816,155563.0
2019-08-04,357.027,361.062,354.921,357.816,155563.0
2019-08-05,357.904,358.343,346.939,346.939,191675.0
2019-08-06,346.5,353.518,343.605,353.079,150358.0
2019-08-07,354.132,357.729,349.834,354.395,144203.0
2019-08-08,357.641,364.483,357.202,364.483,166702.0
2019-08-09,366.062,367.115,358.694,360.185,124293.0
2019-08-10,366.062,367.115,358.694,360.185,124293.0
2019-08-11,366.062,367.115,358.694,360.185,124293.0
2019-08-12,360.185,362.641,358.518,360.097,93007.0
2019-08-13,361.764,388.08,361.764,384.308,405745.0
2019-08-14,384.659,385.098,377.466,384.045,345695.0
2019-08-15,383.87,386.94,377.729,380.624,322924.0
2019-08-16,381.589,397.642,379.045,396.589,334722.0
2019-08-17,381.589,397.642,379.045,396.589,334722.0
2019-08-18,381.589,397.642,379.045,396.589,334722.0
2019-08-19,395.537,397.116,382.905,384.659,297474.0
2019-08-20,385.975,390.273,378.08,378.08,192108.0
2019-08-21,380.01,380.01,367.466,374.308,257309.0
2019-08-22,380.185,380.185,370.799,371.325,154135.0
2019-08-23,385.887,390.712,381.413,383.694,292384.0
2019-08-24,385.887,390.712,381.413,383.694,292384.0
2019-08-25,385.887,390.712,381.413,383.694,292384.0
2019-08-26,383.87,389.484,379.045,382.115,225249.0
2019-08-27,379.834,386.94,378.343,386.677,194363.0
2019-08-28,386.238,388.519,381.238,384.308,130606.0
2019-08-29,386.063,390.8,384.659,389.835,143715.0
2019-08-30,389.484,389.835,379.484,379.484,189102.0
2019-08-31,389.484,389.835,379.484,379.484,189102.0
2019-09-01,389.484,389.835,379.484,379.484,189102.0
2019-09-02,380.273,385.712,378.869,382.554,96398.0
2019-09-03,383.431,383.606,377.378,379.834,115434.0
2019-09-04,380.712,382.554,375.185,376.238,125263.0
2019-09-05,377.203,379.308,373.957,378.782,193174.0
2019-09-06,379.396,379.747,370.097,372.817,223195.0
2019-09-07,379.396,379.747,370.097,372.817,223195.0
2019-09-08,379.396,379.747,370.097,372.817,223195.0
2019-09-09,372.817,380.185,360.974,362.29,218883.0
2019-09-10,362.202,362.29,353.167,354.746,222827.0
2019-09-11,356.15,362.378,353.343,362.378,229940.0
2019-09-12,364.308,364.922,350.886,356.939,307001.0
2019-09-13,355.36,356.588,348.43,349.746,255403.0
2019-09-14,355.36,356.588,348.43,349.746,255403.0
2019-09-15,355.36,356.588,348.43,349.746,255403.0
2019-09-16,349.132,357.115,345.36,356.062,237863.0
2019-09-17,356.062,359.834,352.816,357.641,212241.0
2019-09-18,347.641,350.009,342.728,346.939,400099.0
2019-09-19,347.904,350.009,337.026,345.272,358940.0
2019-09-20,345.798,358.167,345.272,353.869,288717.0
2019-09-21,345.798,358.167,345.272,353.869,288717.0
2019-09-22,345.798,358.167,345.272,353.869,288717.0
2019-09-23,355.272,358.957,352.728,353.43,184935.0
2019-09-24,354.044,360.097,353.43,355.185,174661.0
2019-09-25,352.728,354.571,349.132,351.325,122913.0
2019-09-26,350.886,354.571,347.29,348.781,117964.0
2019-09-27,349.22,354.22,347.29,349.57,100901.0
2019-09-28,349.22,354.22,347.29,349.57,100901.0
2019-09-29,349.22,354.22,347.29,349.57,100901.0
2019-09-30,347.114,351.325,344.395,350.009,134615.0
2019-10-01,350.886,350.974,343.869,350.009,211398.0
2019-10-02,349.132,350.272,343.693,344.132,114381.0
2019-10-03,342.991,349.044,340.447,345.184,149967.0
2019-10-04,345.448,351.062,341.763,351.062,150518.0
2019-10-05,345.448,351.062,341.763,351.062,150518.0
2019-10-06,345.448,351.062,341.763,351.062,150518.0
2019-10-07,358.167,364.045,354.307,364.045,262939.0
2019-10-08,364.045,365.974,354.132,357.115,195914.0
2019-10-09,356.15,356.15,347.377,354.571,195367.0
2019-10-10,355.097,358.518,351.764,355.272,118363.0
2019-10-11,353.518,360.097,353.167,355.097,214521.0
2019-10-12,353.518,360.097,353.167,355.097,214521.0
2019-10-13,353.518,360.097,353.167,355.097,214521.0
2019-10-14,355.097,355.799,351.149,354.921,121453.0
2019-10-15,353.518,361.413,351.939,360.887,260050.0
2019-10-16,361.413,374.922,359.922,374.133,330406.0
2019-10-17,375.448,386.063,374.308,382.291,294555.0
2019-10-18,379.571,384.659,377.905,380.799,283115.0
2019-10-19,379.571,384.659,377.905,380.799,283115.0
2019-10-20,379.571,384.659,377.905,380.799,283115.0
2019-10-21,383.782,390.186,379.133,388.957,197930.0
2019-10-22,390.01,392.554,384.308,386.589,180104.0
2019-10-23,388.607,388.607,378.343,382.466,204781.0
2019-10-24,382.466,389.133,378.343,388.519,163293.0
2019-10-25,389.484,389.484,378.255,380.185,177432.0
2019-10-26,389.484,389.484,378.255,380.185,177432.0
2019-10-27,389.484,389.484,378.255,380.185,177432.0
2019-10-28,379.922,387.729,378.168,387.028,141493.0
2019-10-29,385.361,386.238,381.94,383.343,132939.0
2019-10-30,381.589,391.063,381.589,387.466,159718.0
2019-10-31,386.326,388.168,373.343,375.887,256259.0
2019-11-01,373.957,378.343,369.746,375.097,171238.0
2019-11-02,373.957,378.343,369.746,375.097,171238.0
2019-11-03,373.957,378.343,369.746,375.097,171238.0
2019-11-04,366.676,373.518,363.869,366.676,308319.0
2019-11-05,366.852,371.325,366.325,370.887,205669.0
2019-11-06,372.641,379.396,370.711,378.431,204685.0
2019-11-07,380.712,386.764,378.431,386.238,158195.0
2019-11-08,386.852,394.308,383.256,394.133,214672.0
2019-11-09,386.852,394.308,383.256,394.133,214672.0
2019-11-10,386.852,394.308,383.256,394.133,214672.0
2019-11-11,394.747,398.782,385.098,391.326,187359.0
2019-11-12,391.238,391.677,381.326,383.782,212476.0
2019-11-13,383.782,385.185,378.869,381.94,174429.0
2019-11-14,369.308,387.642,368.782,381.063,298661.0
2019-11-15,373.431,375.448,350.974,356.15,653536.0
2019-11-16,373.431,375.448,350.974,356.15,653536.0
2019-11-17,373.431,375.448,350.974,356.15,653536.0
2019-11-18,358.518,362.816,351.5,354.395,414724.0
2019-11-19,355.272,358.781,342.991,346.676,413627.0
2019-11-20,346.676,347.202,339.395,343.167,320065.0
2019-11-21,342.991,347.991,338.781,347.027,267861.0
2019-11-22,348.342,352.202,344.307,351.676,358519.0
2019-11-23,348.342,352.202,344.307,351.676,358519.0
2019-11-24,348.342,352.202,344.307,351.676,358519.0
2019-11-25,353.518,365.097,353.43,365.097,485461.0
2019-11-26,366.676,371.676,363.255,366.413,448918.0
2019-11-27,371.238,371.238,365.185,368.08,302105.0
2019-11-28,368.255,373.694,364.922,370.711,225359.0
2019-11-29,373.694,386.238,370.975,385.098,493780.0
2019-11-30,373.694,386.238,370.975,385.098,493780.0
2019-12-01,373.694,386.238,370.975,385.098,493780.0
2019-12-02,387.028,399.923,378.869,378.869,527007.0
2019-12-03,378.957,386.852,378.869,380.01,286613.0
2019-12-04,384.308,387.642,380.624,384.571,226770.0
2019-12-05,387.729,392.905,385.887,391.063,220436.0
2019-12-06,391.063,398.695,388.782,393.958,297769.0
2019-12-07,391.063,398.695,388.782,393.958,297769.0
2019-12-08,391.063,398.695,388.782,393.958,297769.0
2019-12-09,393.87,399.747,390.449,399.133,158557.0
2019-12-10,400.888,400.888,393.958,395.449,158514.0
2019-12-11,393.431,396.94,392.203,392.817,269132.0
2019-12-12,392.993,395.273,389.922,392.379,239379.0
2019-12-13,392.379,395.712,387.554,393.694,201581.0
2019-12-14,392.379,395.712,387.554,393.694,201581.0
2019-12-15,392.379,395.712,387.554,393.694,201581.0
2019-12-16,393.694,397.905,392.115,395.186,209109.0
2019-12-17,395.361,395.361,384.22,385.449,231970.0
2019-12-18,386.063,392.817,385.887,391.063,173537.0
2019-12-19,395.361,398.431,390.975,397.466,232390.0
2019-12-20,399.133,405.361,398.87,404.309,304311.0
2019-12-21,399.133,405.361,398.87,404.309,304311.0
2019-12-22,399.133,405.361,398.87,404.309,304311.0
2019-12-23,406.063,407.116,397.379,399.396,137755.0
2019-12-24,406.063,407.116,397.379,399.396,137755.0
2019-12-25,406.063,407.116,397.379,399.396,137755.0
2019-12-26,406.063,407.116,397.379,399.396,137755.0
2019-12-27,400.01,405.098,398.431,402.467,79146.0
2019-12-28,400.01,405.098,398.431,402.467,79146.0
2019-12-29,400.01,405.098,398.431,402.467,79146.0
2019-12-30,402.642,402.817,392.905,394.133,146036.0
2019-12-31,402.642,402.817,392.905,394.133,146036.0
2020-01-01,402.642,402.817,392.905,394.133,146036.0
2020-01-02,393.256,402.993,393.256,398.256,160405.0
2020-01-03,398.081,399.747,394.308,398.168,112222.0
2020-01-04,398.081,399.747,394.308,398.168,112222.0
2020-01-05,398.081,399.747,394.308,398.168,112222.0
2020-01-06,398.431,400.186,392.817,397.817,119913.0
2020-01-07,397.993,402.642,388.256,392.729,260136.0
2020-01-08,391.852,396.589,390.536,396.326,187004.0
2020-01-09,398.256,405.098,398.168,402.905,167191.0
2020-01-10,401.765,405.712,395.887,401.326,214911.0
2020-01-11,401.765,405.712,395.887,401.326,214911.0
2020-01-12,401.765,405.712,395.887,401.326,214911.0
2020-01-13,401.414,413.783,401.414,412.028,256792.0
2020-01-14,412.291,414.923,409.309,410.888,185993.0
2020-01-15,410.976,417.292,407.467,408.344,251700.0
2020-01-16,399.133,404.309,392.028,403.782,387115.0
2020-01-17,403.519,409.835,401.238,402.642,165564.0
2020-01-18,403.519,409.835,401.238,402.642,165564.0
2020-01-19,403.519,409.835,401.238,402.642,165564.0
2020-01-20,403.519,409.747,402.203,407.554,134303.0
2020-01-21,407.028,407.554,400.888,407.028,249568.0
2020-01-22,407.905,411.853,405.712,407.642,185869.0
2020-01-23,408.958,408.958,403.87,404.923,133606.0
2020-01-24,405.888,416.239,405.888,414.923,174641.0
2020-01-25,405.888,416.239,405.888,414.923,174641.0
2020-01-26,405.888,416.239,405.888,414.923,174641.0
2020-01-27,414.923,415.362,404.66,410.011,201651.0
2020-01-28,408.256,415.537,408.081,411.59,123082.0
2020-01-29,412.993,420.8,401.765,403.519,243446.0
2020-01-30,404.046,405.011,398.87,400.888,181066.0
2020-01-31,402.116,405.888,395.186,396.238,225717.0
2020-02-01,402.116,405.888,395.186,396.238,225717.0
2020-02-02,402.116,405.888,395.186,396.238,225717.0
2020-02-03,395.887,400.624,391.677,397.905,153133.0
2020-02-04,400.888,402.116,393.607,393.607,169915.0
2020-02-05,394.747,400.8,393.519,398.958,191994.0
2020-02-06,399.133,402.642,395.712,401.502,176215.0
2020-02-07,402.203,405.975,392.028,393.958,198815.0
2020-02-08,402.203,405.975,392.028,393.958,198815.0
2020-02-09,402.203,405.975,392.028,393.958,198815.0
2020-02-10,397.993,400.712,393.168,396.063,103719.0
2020-02-11,395.8,398.519,390.361,394.221,180737.0
2020-02-12,395.975,399.835,393.958,394.747,165534.0
2020-02-13,394.045,401.238,390.01,394.923,216997.0
2020-02-14,394.747,405.888,392.642,402.993,173280.0
2020-02-15,394.747,405.888,392.642,402.993,173280.0
2020-02-16,394.747,405.888,392.642,402.993,173280.0
2020-02-17,403.519,417.204,403.519,411.063,227563.0
2020-02-18,411.063,417.555,408.695,414.134,118382.0
2020-02-19,414.046,426.502,413.958,424.309,216549.0
2020-02-20,423.169,426.327,417.204,420.713,159931.0
2020-02-21,419.835,428.081,416.853,427.292,237937.0
2020-02-22,419.835,428.081,416.853,427.292,237937.0
2020-02-23,419.835,428.081,416.853,427.292,237937.0
2020-02-24,416.677,425.274,405.625,405.888,382133.0
2020-02-25,405.361,414.134,396.151,405.011,281491.0
2020-02-26,388.607,397.642,383.694,393.519,407903.0
2020-02-27,391.501,393.256,376.15,377.729,294610.0
2020-02-28,364.045,377.115,359.658,368.957,501693.0
2020-02-29,364.045,377.115,359.658,368.957,501693.0
2020-03-01,364.045,377.115,359.658,368.957,501693.0
2020-03-02,376.94,379.571,365.711,365.711,346984.0
2020-03-03,374.922,380.536,371.325,377.29,295437.0
2020-03-04,377.203,386.852,374.571,383.694,1147250.0
2020-03-05,387.115,389.221,379.747,383.519,329052.0
2020-03-06,378.957,380.536,367.115,369.132,309940.0
2020-03-07,378.957,380.536,367.115,369.132,309940.0
2020-03-08,378.957,380.536,367.115,369.132,309940.0
2020-03-09,355.623,377.641,352.728,367.817,476581.0
2020-03-10,371.15,391.765,370.448,377.466,331233.0
2020-03-11,379.834,380.975,361.237,362.816,529978.0
2020-03-12,348.255,349.22,320.622,323.079,486612.0
2020-03-13,344.921,368.343,339.395,357.816,760279.0
2020-03-14,344.921,368.343,339.395,357.816,760279.0
2020-03-15,344.921,368.343,339.395,357.816,760279.0
2020-03-16,345.448,352.465,322.991,350.272,707108.0
2020-03-17,360.448,374.22,333.342,335.447,582332.0
2020-03-18,335.096,369.22,330.798,340.184,619566.0
2020-03-19,344.307,390.361,344.307,362.992,675342.0
2020-03-20,379.834,385.098,351.149,355.36,578798.0
2020-03-21,379.834,385.098,351.149,355.36,578798.0
2020-03-22,379.834,385.098,351.149,355.36,578798.0
2020-03-23,349.132,357.553,342.026,342.026,511535.0
2020-03-24,358.957,361.237,342.026,342.991,457323.0
2020-03-25,349.746,350.36,317.289,318.429,781272.0
2020-03-26,318.429,320.184,305.534,311.85,697718.0
2020-03-27,313.254,317.377,290.358,291.236,531794.0
2020-03-28,313.254,317.377,290.358,291.236,531794.0
2020-03-29,313.254,317.377,290.358,291.236,531794.0
2020-03-30,289.481,303.955,281.586,292.99,481899.0
2020-03-31,298.253,313.341,294.744,304.745,1977128.0
2020-04-01,302.552,335.447,300.71,335.447,542049.0
2020-04-02,333.342,339.395,320.008,323.517,401292.0
2020-04-03,328.956,331.851,312.289,320.798,292291.0
