,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity
2015-03-10,54.112,54.841,53.464,54.031,75688.0
2015-03-11,54.031,54.679,54.031,54.274,59055.0
2015-03-12,54.274,55.894,53.788,53.788,178511.0
2015-03-13,53.464,55.894,52.654,55.084,202567.0
2015-03-14,53.464,55.894,52.654,55.084,202567.0
2015-03-15,53.464,55.894,52.654,55.084,202567.0
2015-03-16,55.894,59.945,55.894,59.945,1150.0
2015-03-17,59.945,63.833,59.945,63.833,330515.0
2015-03-18,63.671,64.4,60.755,63.711,231459.0
2015-03-19,64.805,64.805,60.755,62.78,148849.0
2015-03-20,62.861,64.319,61.97,61.97,144543.0
2015-03-21,62.861,64.319,61.97,61.97,144543.0
2015-03-22,62.861,64.319,61.97,61.97,144543.0
2015-03-23,62.861,64.319,61.97,61.97,144543.0
2015-03-24,62.861,64.319,61.97,61.97,144543.0
2015-03-25,61.322,61.565,57.515,58.73,70354.0
2015-03-26,58.73,58.73,55.084,55.894,261884.0
2015-03-27,53.545,57.515,53.545,56.704,70703.0
2015-03-28,53.545,57.515,53.545,56.704,70703.0
2015-03-29,53.545,57.515,53.545,56.704,70703.0
2015-03-30,57.515,59.337,57.515,58.77,48850.0
2015-03-31,58.77,58.77,55.084,56.664,76373.0
2015-04-01,55.894,58.325,55.489,58.163,83796.0
2015-04-02,55.894,58.325,55.489,58.163,83796.0
2015-04-03,55.894,58.325,55.489,58.163,83796.0
2015-04-04,55.894,58.325,55.489,58.163,83796.0
2015-04-05,55.894,58.325,55.489,58.163,83796.0
2015-04-06,58.284,58.325,57.515,57.879,102942.0
2015-04-07,57.96,58.325,56.542,57.19,86626.0
2015-04-08,57.515,57.92,55.651,56.542,65730.0
2015-04-09,56.704,56.704,55.003,55.084,120240.0
2015-04-10,55.489,56.299,54.679,55.327,100640.0
2015-04-11,55.489,56.299,54.679,55.327,100640.0
2015-04-12,55.489,56.299,54.679,55.327,100640.0
2015-04-13,55.084,55.327,53.788,54.679,106672.0
2015-04-14,55.084,55.489,54.153,54.882,91972.0
2015-04-15,54.882,54.882,51.844,54.112,110331.0
2015-04-16,53.059,54.274,53.059,54.274,45133.0
2015-04-17,54.274,54.396,52.654,53.464,81105.0
2015-04-18,54.274,54.396,52.654,53.464,81105.0
2015-04-19,54.274,54.396,52.654,53.464,81105.0
2015-04-20,53.464,53.869,51.52,51.925,49953.0
2015-04-21,52.492,52.492,50.264,51.034,69774.0
2015-04-22,52.654,53.788,52.249,53.059,54326.0
2015-04-23,53.545,56.299,53.545,55.894,111206.0
2015-04-24,56.745,56.745,54.841,55.611,126232.0
2015-04-25,56.745,56.745,54.841,55.611,126232.0
2015-04-26,56.745,56.745,54.841,55.611,126232.0
2015-04-27,56.016,57.109,54.274,55.003,37112.0
2015-04-28,55.003,55.894,53.991,55.894,65609.0
2015-04-29,56.664,56.664,54.598,55.003,28881.0
2015-04-30,55.489,55.489,53.464,53.464,53514.0
2015-05-01,55.489,55.489,53.464,53.464,53514.0
2015-05-02,55.489,55.489,53.464,53.464,53514.0
2015-05-03,55.489,55.489,53.464,53.464,53514.0
2015-05-04,53.464,54.072,52.654,54.031,31199.0
2015-05-05,54.679,54.679,51.682,52.249,89772.0
2015-05-06,52.249,52.249,50.224,51.034,49656.0
2015-05-07,51.034,51.439,49.819,51.439,65374.0
2015-05-08,51.763,53.059,51.763,52.654,37919.0
2015-05-09,51.763,53.059,51.763,52.654,37919.0
2015-05-10,51.763,53.059,51.763,52.654,37919.0
2015-05-11,53.424,53.464,52.249,52.857,13280.0
2015-05-12,52.654,53.464,52.047,52.492,47831.0
2015-05-13,52.654,53.059,52.411,52.411,38484.0
2015-05-14,52.249,53.95,52.249,53.95,58666.0
2015-05-15,53.464,53.464,52.249,52.249,17003.0
2015-05-16,53.464,53.464,52.249,52.249,17003.0
2015-05-17,53.464,53.464,52.249,52.249,17003.0
2015-05-18,52.249,53.302,52.249,52.654,60783.0
2015-05-19,52.735,53.869,51.034,51.682,67613.0
2015-05-20,51.439,52.654,51.034,52.411,70954.0
2015-05-21,52.492,52.573,51.034,51.034,18632.0
2015-05-22,51.196,51.196,50.264,50.629,71163.0
2015-05-23,51.196,51.196,50.264,50.629,71163.0
2015-05-24,51.196,51.196,50.264,50.629,71163.0
2015-05-25,51.196,51.196,50.264,50.629,71163.0
2015-05-26,50.224,50.224,48.604,49.373,73594.0
2015-05-27,49.333,49.819,49.009,49.009,95583.0
2015-05-28,49.414,49.414,48.482,48.968,47316.0
2015-05-29,48.199,48.199,47.186,47.794,46045.0
2015-05-30,48.199,48.199,47.186,47.794,46045.0
2015-05-31,48.199,48.199,47.186,47.794,46045.0
2015-06-01,47.065,48.118,46.012,47.186,38502.0
2015-06-02,47.794,51.885,47.794,51.885,103139.0
2015-06-03,50.224,51.034,49.009,49.819,64825.0
2015-06-04,51.885,52.249,51.034,51.318,100758.0
2015-06-05,50.831,51.034,49.697,51.034,52422.0
2015-06-06,50.831,51.034,49.697,51.034,52422.0
2015-06-07,50.831,51.034,49.697,51.034,52422.0
2015-06-08,51.034,51.034,49.009,49.414,28906.0
2015-06-09,50.426,50.426,49.495,50.224,7669.0
2015-06-10,50.224,51.034,48.604,48.604,31588.0
2015-06-11,48.766,50.467,47.875,48.766,35950.0
2015-06-12,48.847,48.847,48.199,48.604,42938.0
2015-06-13,48.847,48.847,48.199,48.604,42938.0
2015-06-14,48.847,48.847,48.199,48.604,42938.0
2015-06-15,48.199,48.199,46.984,47.794,44898.0
2015-06-16,47.551,47.875,46.66,46.903,53775.0
2015-06-17,46.133,46.133,44.31,45.364,58714.0
2015-06-18,46.174,46.174,44.067,44.148,81844.0
2015-06-19,44.553,46.579,44.553,45.202,79395.0
2015-06-20,44.553,46.579,44.553,45.202,79395.0
2015-06-21,44.553,46.579,44.553,45.202,79395.0
2015-06-22,45.242,48.523,45.202,47.713,156518.0
2015-06-23,47.713,47.713,46.093,47.227,28524.0
2015-06-24,47.227,47.794,46.093,46.174,55631.0
2015-06-25,46.579,47.389,46.579,47.065,48861.0
2015-06-26,47.794,48.401,47.794,48.401,27485.0
2015-06-27,47.794,48.401,47.794,48.401,27485.0
2015-06-28,47.794,48.401,47.794,48.401,27485.0
2015-06-29,46.7,46.984,46.174,46.174,88005.0
2015-06-30,47.146,49.252,46.457,48.28,97773.0
2015-07-01,48.604,49.414,48.199,48.604,138305.0
2015-07-02,48.28,48.766,47.186,48.604,76044.0
2015-07-03,48.604,49.576,47.389,47.794,19855.0
2015-07-04,48.604,49.576,47.389,47.794,19855.0
2015-07-05,48.604,49.576,47.389,47.794,19855.0
2015-07-06,47.591,49.009,47.591,48.239,37870.0
2015-07-07,48.199,49.009,47.429,48.806,38215.0
2015-07-08,49.414,49.414,48.361,49.009,41987.0
2015-07-09,49.414,49.414,48.361,49.009,41987.0
2015-07-10,50.305,51.034,50.062,50.386,67999.0
2015-07-11,50.305,51.034,50.062,50.386,67999.0
2015-07-12,50.305,51.034,50.062,50.386,67999.0
2015-07-13,51.034,52.128,50.467,51.925,128231.0
2015-07-14,51.925,54.274,51.156,53.302,100556.0
2015-07-15,54.274,54.679,53.14,53.829,58536.0
2015-07-16,55.084,55.894,54.274,54.436,170639.0
2015-07-17,54.963,54.963,53.464,54.072,135079.0
2015-07-18,54.963,54.963,53.464,54.072,135079.0
2015-07-19,54.963,54.963,53.464,54.072,135079.0
2015-07-20,53.464,53.464,50.629,51.034,118985.0
2015-07-21,51.034,51.844,50.143,51.439,133988.0
2015-07-22,52.654,52.654,49.576,49.697,65372.0
2015-07-23,49.09,49.697,47.996,48.685,124430.0
2015-07-24,48.604,48.604,44.959,45.364,169013.0
2015-07-25,48.604,48.604,44.959,45.364,169013.0
2015-07-26,48.604,48.604,44.959,45.364,169013.0
2015-07-27,44.513,45.364,44.472,44.472,40936.0
2015-07-28,45.364,46.174,45.04,45.445,89506.0
2015-07-29,45.445,46.984,45.445,45.769,138607.0
2015-07-30,45.769,47.065,45.364,46.579,141747.0
2015-07-31,46.984,47.551,46.012,46.012,47186.0
2015-08-01,46.984,47.551,46.012,46.012,47186.0
2015-08-02,46.984,47.551,46.012,46.012,47186.0
2015-08-03,46.579,47.389,46.174,47.105,74835.0
2015-08-04,47.146,47.146,44.797,45.161,189955.0
2015-08-05,45.161,46.984,45.161,46.741,191179.0
2015-08-06,46.741,49.778,46.174,49.09,257782.0
2015-08-07,49.09,50.71,48.604,49.819,226473.0
2015-08-08,49.09,50.71,48.604,49.819,226473.0
2015-08-09,49.09,50.71,48.604,49.819,226473.0
2015-08-10,49.819,54.274,48.685,53.707,263468.0
2015-08-11,53.383,53.383,51.844,52.168,93424.0
2015-08-12,51.601,53.464,51.601,52.654,64176.0
2015-08-13,51.844,56.137,51.844,55.327,73702.0
2015-08-14,55.003,55.003,52.492,53.059,93266.0
2015-08-15,55.003,55.003,52.492,53.059,93266.0
2015-08-16,55.003,55.003,52.492,53.059,93266.0
2015-08-17,55.003,55.003,52.492,53.059,93266.0
2015-08-18,53.059,53.059,51.115,51.277,62569.0
2015-08-19,51.034,51.034,48.604,49.819,86656.0
2015-08-20,49.778,49.778,47.794,48.604,76230.0
2015-08-21,47.794,48.604,45.769,48.523,166608.0
2015-08-22,47.794,48.604,45.769,48.523,166608.0
2015-08-23,47.794,48.604,45.769,48.523,166608.0
2015-08-24,46.174,47.389,44.148,45.202,167209.0
2015-08-25,47.794,48.442,45.202,45.931,169781.0
2015-08-26,46.579,49.414,46.579,49.009,155940.0
2015-08-27,49.414,51.034,48.523,50.305,206941.0
2015-08-28,50.102,51.844,50.102,50.912,81734.0
2015-08-29,50.102,51.844,50.102,50.912,81734.0
2015-08-30,50.102,51.844,50.102,50.912,81734.0
2015-08-31,50.224,51.034,48.725,51.034,62345.0
2015-09-01,50.224,51.034,49.252,49.252,41206.0
2015-09-02,49.414,50.143,48.806,49.414,103982.0
2015-09-03,49.009,51.034,49.009,50.224,130971.0
2015-09-04,49.414,51.034,49.414,51.034,146220.0
2015-09-05,49.414,51.034,49.414,51.034,146220.0
2015-09-06,49.414,51.034,49.414,51.034,146220.0
2015-09-07,51.277,51.601,51.034,51.52,15502.0
2015-09-08,51.844,53.586,51.804,52.978,35153.0
2015-09-09,53.14,54.274,52.897,53.505,95258.0
2015-09-10,52.654,54.274,52.654,54.153,148385.0
2015-09-11,54.274,54.517,53.059,54.355,46482.0
2015-09-12,54.274,54.517,53.059,54.355,46482.0
2015-09-13,54.274,54.517,53.059,54.355,46482.0
2015-09-14,53.464,53.869,52.735,52.735,50344.0
2015-09-15,53.181,53.829,52.654,52.654,64660.0
2015-09-16,53.059,53.059,51.358,51.358,34059.0
2015-09-17,51.844,51.844,49.981,50.224,51698.0
2015-09-18,49.819,50.548,48.604,49.171,82119.0
2015-09-19,49.819,50.548,48.604,49.171,82119.0
2015-09-20,49.819,50.548,48.604,49.171,82119.0
2015-09-21,49.171,49.171,46.052,47.672,133470.0
2015-09-22,46.903,46.903,42.933,44.108,215464.0
2015-09-23,45.364,45.364,41.313,42.285,203621.0
2015-09-24,42.285,43.095,38.519,42.447,157530.0
2015-09-25,42.933,46.174,40.908,45.364,254176.0
2015-09-26,42.933,46.174,40.908,45.364,254176.0
2015-09-27,42.933,46.174,40.908,45.364,254176.0
2015-09-28,45.728,45.728,41.313,42.69,290325.0
2015-09-29,43.743,44.31,42.933,43.743,98203.0
2015-09-30,44.067,44.31,42.933,44.27,186459.0
2015-10-01,44.27,44.31,41.313,41.313,216626.0
2015-10-02,41.394,42.204,40.503,42.123,130255.0
2015-10-03,41.394,42.204,40.503,42.123,130255.0
2015-10-04,41.394,42.204,40.503,42.123,130255.0
2015-10-05,43.581,44.148,42.933,43.662,131161.0
2015-10-06,42.933,44.148,42.528,42.528,146319.0
2015-10-07,43.541,44.999,43.541,44.999,152048.0
2015-10-08,45.445,49.333,45.364,48.604,163493.0
2015-10-09,48.604,49.009,47.794,48.199,137402.0
2015-10-10,48.604,49.009,47.794,48.199,137402.0
2015-10-11,48.604,49.009,47.794,48.199,137402.0
2015-10-12,48.604,49.009,47.794,48.199,137402.0
2015-10-13,49.414,50.224,49.009,49.819,172609.0
2015-10-14,47.794,50.224,47.794,49.333,110918.0
2015-10-15,51.196,51.196,49.414,50.224,85650.0
2015-10-16,49.414,52.33,49.414,52.33,138397.0
2015-10-17,49.414,52.33,49.414,52.33,138397.0
2015-10-18,49.414,52.33,49.414,52.33,138397.0
2015-10-19,50.224,51.196,50.224,50.629,158841.0
2015-10-20,50.629,51.844,50.224,51.034,143695.0
2015-10-21,50.264,51.034,49.819,50.224,35885.0
2015-10-22,50.629,50.912,49.414,49.981,88782.0
2015-10-23,50.224,52.411,50.224,52.006,173137.0
2015-10-24,50.224,52.411,50.224,52.006,173137.0
2015-10-25,50.224,52.411,50.224,52.006,173137.0
2015-10-26,59.216,62.375,59.216,60.957,590646.0
2015-10-27,60.917,61.565,59.135,60.755,175837.0
2015-10-28,61.16,72.906,61.16,68.855,515925.0
2015-10-29,69.26,71.772,68.045,68.045,291920.0
2015-10-30,67.883,69.665,66.425,68.045,268325.0
2015-10-31,67.883,69.665,66.425,68.045,268325.0
2015-11-01,67.883,69.665,66.425,68.045,268325.0
2015-11-02,68.045,70.07,66.425,67.154,275374.0
2015-11-03,67.154,68.855,64.481,64.603,124632.0
2015-11-04,65.696,68.045,65.21,67.235,409433.0
2015-11-05,68.774,68.774,66.83,68.045,207838.0
2015-11-06,68.774,68.774,66.83,68.045,207838.0
2015-11-07,68.774,68.774,66.83,68.045,207838.0
2015-11-08,68.774,68.774,66.83,68.045,207838.0
2015-11-09,68.855,70.233,68.653,68.855,87285.0
2015-11-10,69.665,70.151,68.045,70.151,105769.0
2015-11-11,70.476,72.501,69.989,70.678,191759.0
2015-11-12,71.448,72.906,70.314,71.691,270966.0
2015-11-13,71.934,73.554,71.286,72.906,161663.0
2015-11-14,71.934,73.554,71.286,72.906,161663.0
2015-11-15,71.934,73.554,71.286,72.906,161663.0
2015-11-16,73.149,77.037,73.149,76.956,275353.0
2015-11-17,77.766,81.492,77.766,79.953,189467.0
2015-11-18,80.115,80.885,76.227,78.171,262649.0
2015-11-19,78.171,80.196,76.146,76.956,244335.0
2015-11-20,78.576,83.437,77.766,80.52,453860.0
2015-11-21,78.576,83.437,77.766,80.52,453860.0
2015-11-22,78.576,83.437,77.766,80.52,453860.0
2015-11-23,87.487,87.487,72.501,75.295,465086.0
2015-11-24,74.85,74.85,70.881,71.124,264271.0
2015-11-25,70.8,72.501,66.344,66.425,179618.0
2015-11-26,66.425,71.286,66.425,68.855,107919.0
2015-11-27,66.425,71.286,66.425,68.855,107919.0
2015-11-28,66.425,71.286,66.425,68.855,107919.0
2015-11-29,66.425,71.286,66.425,68.855,107919.0
2015-11-30,68.815,70.07,67.235,68.653,200082.0
2015-12-01,68.936,69.665,66.425,69.665,111864.0
2015-12-02,66.83,68.855,66.425,68.207,129457.0
2015-12-03,68.45,68.855,66.83,66.83,61051.0
2015-12-04,66.344,70.476,66.344,69.665,58118.0
2015-12-05,66.344,70.476,66.344,69.665,58118.0
2015-12-06,66.344,70.476,66.344,69.665,58118.0
2015-12-07,66.344,70.476,66.344,69.665,58118.0
2015-12-08,66.344,70.476,66.344,69.665,58118.0
2015-12-09,71.205,72.906,69.746,71.205,166859.0
2015-12-10,71.205,72.825,68.855,68.855,81390.0
2015-12-11,68.855,69.584,66.425,66.83,113637.0
2015-12-12,68.855,69.584,66.425,66.83,113637.0
2015-12-13,68.855,69.584,66.425,66.83,113637.0
2015-12-14,66.79,66.83,61.565,63.914,57703.0
2015-12-15,63.59,64.805,62.375,63.995,80966.0
2015-12-16,63.833,63.833,60.755,63.185,133140.0
2015-12-17,64.805,66.425,64.4,66.02,98942.0
2015-12-18,66.425,67.235,60.188,61.97,448218.0
2015-12-19,66.425,67.235,60.188,61.97,448218.0
2015-12-20,66.425,67.235,60.188,61.97,448218.0
2015-12-21,62.375,64.886,58.73,59.54,344042.0
2015-12-22,61.565,61.97,60.35,61.97,151274.0
2015-12-23,63.185,65.939,62.375,65.372,188131.0
2015-12-24,63.185,65.939,62.375,65.372,188131.0
2015-12-25,63.185,65.939,62.375,65.372,188131.0
2015-12-26,63.185,65.939,62.375,65.372,188131.0
2015-12-27,63.185,65.939,62.375,65.372,188131.0
2015-12-28,65.413,65.413,62.375,63.185,128552.0
2015-12-29,63.185,64.805,63.185,63.995,42312.0
2015-12-30,65.21,65.21,62.861,64.805,60369.0
2015-12-31,65.21,65.21,62.861,64.805,60369.0
2016-01-01,65.21,65.21,62.861,64.805,60369.0
2016-01-02,65.21,65.21,62.861,64.805,60369.0
2016-01-03,65.21,65.21,62.861,64.805,60369.0
2016-01-04,61.565,64.805,61.565,64.4,127834.0
2016-01-05,64.4,66.142,63.59,65.413,28816.0
2016-01-06,64.805,67.235,64.4,66.83,2261.0
2016-01-07,65.939,68.045,64.805,68.045,82158.0
2016-01-08,68.045,68.855,65.615,66.83,43407.0
2016-01-09,68.045,68.855,65.615,66.83,43407.0
2016-01-10,68.045,68.855,65.615,66.83,43407.0
2016-01-11,66.425,68.855,64.805,64.805,60970.0
2016-01-12,65.251,67.64,65.251,66.02,198209.0
2016-01-13,65.98,68.207,65.98,66.628,324823.0
2016-01-14,66.628,67.64,65.21,67.64,80998.0
2016-01-15,67.478,67.478,62.496,62.618,69987.0
2016-01-16,67.478,67.478,62.496,62.618,69987.0
2016-01-17,67.478,67.478,62.496,62.618,69987.0
2016-01-18,66.02,66.02,60.755,61.605,45346.0
2016-01-19,62.415,65.615,62.415,64.967,96932.0
2016-01-20,64.4,64.4,59.378,60.431,222166.0
2016-01-21,60.593,63.185,60.431,63.185,108334.0
2016-01-22,65.615,66.79,64.927,65.777,82159.0
2016-01-23,65.615,66.79,64.927,65.777,82159.0
2016-01-24,65.615,66.79,64.927,65.777,82159.0
2016-01-25,66.425,67.397,64.886,67.397,69047.0
2016-01-26,67.235,69.665,65.332,68.491,88296.0
2016-01-27,68.45,70.07,68.045,68.693,36328.0
2016-01-28,68.855,70.07,68.045,68.167,173804.0
2016-01-29,68.207,72.096,68.207,72.015,59288.0
2016-01-30,68.207,72.096,68.207,72.015,59288.0
2016-01-31,68.207,72.096,68.207,72.015,59288.0
2016-02-01,71.286,72.906,70.476,72.298,167290.0
2016-02-02,72.096,72.298,70.476,71.772,91691.0
2016-02-03,72.096,72.339,68.855,70.476,60158.0
2016-02-04,70.476,73.311,70.476,71.974,162116.0
2016-02-05,72.906,75.336,72.501,73.878,86399.0
2016-02-06,72.906,75.336,72.501,73.878,86399.0
2016-02-07,72.906,75.336,72.501,73.878,86399.0
2016-02-08,72.906,75.336,72.501,73.878,86399.0
2016-02-09,72.906,75.336,72.501,73.878,86399.0
2016-02-10,73.716,77.604,72.906,76.713,162472.0
2016-02-11,76.146,76.146,72.906,74.04,104374.0
2016-02-12,74.607,77.807,74.607,75.822,108807.0
2016-02-13,74.607,77.807,74.607,75.822,108807.0
2016-02-14,74.607,77.807,74.607,75.822,108807.0
2016-02-15,76.956,78.576,76.956,77.361,73146.0
2016-02-16,77.564,80.601,77.564,80.601,144261.0
2016-02-17,80.682,84.247,80.682,83.032,77380.0
2016-02-18,84.247,85.219,82.626,83.032,162160.0
2016-02-19,83.842,85.462,81.816,83.842,106321.0
2016-02-20,83.842,85.462,81.816,83.842,106321.0
2016-02-21,83.842,85.462,81.816,83.842,106321.0
2016-02-22,85.057,87.082,84.247,84.814,135673.0
2016-02-23,85.867,85.907,83.842,85.664,138167.0
2016-02-24,85.664,87.487,83.437,86.677,163478.0
2016-02-25,86.677,91.942,86.677,90.322,145954.0
2016-02-26,90.727,95.182,87.325,87.325,198175.0
2016-02-27,90.727,95.182,87.325,87.325,198175.0
2016-02-28,90.727,95.182,87.325,87.325,198175.0
2016-02-29,87.446,90.727,86.677,86.879,123875.0
2016-03-01,87.163,89.107,82.707,87.487,166752.0
2016-03-02,86.677,88.864,85.057,87.082,137715.0
2016-03-03,89.107,90.322,85.867,86.272,138954.0
2016-03-04,85.462,85.462,80.601,81.411,161743.0
2016-03-05,85.462,85.462,80.601,81.411,161743.0
2016-03-06,85.462,85.462,80.601,81.411,161743.0
2016-03-07,80.763,83.032,80.237,81.006,60953.0
2016-03-08,81.087,83.032,80.966,81.816,62485.0
2016-03-09,82.707,83.437,82.221,82.221,53788.0
2016-03-10,83.437,84.247,80.237,81.006,91728.0
2016-03-11,81.816,82.626,80.196,80.196,68518.0
2016-03-12,81.816,82.626,80.196,80.196,68518.0
2016-03-13,81.816,82.626,80.196,80.196,68518.0
2016-03-14,80.196,80.601,77.807,77.807,147093.0
2016-03-15,77.766,78.536,74.526,78.455,118237.0
2016-03-16,79.791,80.601,78.576,79.265,67670.0
2016-03-17,79.791,80.196,77.766,79.791,110451.0
2016-03-18,79.386,80.601,78.981,79.589,24773.0
2016-03-19,79.386,80.601,78.981,79.589,24773.0
2016-03-20,79.386,80.601,78.981,79.589,24773.0
2016-03-21,81.006,81.006,78.576,79.143,52116.0
2016-03-22,79.46,79.46,77.264,78.809,20699.0
2016-03-23,78.891,78.891,77.264,78.077,87354.0
2016-03-24,78.891,78.891,77.264,78.077,87354.0
2016-03-25,78.891,78.891,77.264,78.077,87354.0
2016-03-26,78.891,78.891,77.264,78.077,87354.0
2016-03-27,78.891,78.891,77.264,78.077,87354.0
2016-03-28,78.077,79.704,78.077,79.053,43437.0
2016-03-29,79.053,79.053,76.451,76.695,60582.0
2016-03-30,76.695,77.264,74.824,75.312,63010.0
2016-03-31,75.637,77.183,75.556,76.695,89577.0
2016-04-01,76.695,78.484,76.451,77.915,66975.0
2016-04-02,76.695,78.484,76.451,77.915,66975.0
2016-04-03,76.695,78.484,76.451,77.915,66975.0
2016-04-04,78.687,78.687,77.02,77.345,61811.0
2016-04-05,77.264,77.264,74.418,74.418,46818.0
2016-04-06,74.824,74.824,70.351,70.758,112528.0
2016-04-07,70.839,70.92,67.504,68.318,115141.0
2016-04-08,68.318,70.351,67.911,70.351,173008.0
2016-04-09,68.318,70.351,67.911,70.351,173008.0
2016-04-10,68.318,70.351,67.911,70.351,173008.0
2016-04-11,71.571,73.198,67.708,68.318,71345.0
2016-04-12,70.717,71.978,69.212,71.571,110399.0
2016-04-13,73.198,78.728,73.198,78.728,194993.0
2016-04-14,79.704,80.517,77.264,77.996,164898.0
2016-04-15,77.915,80.436,77.793,78.077,128526.0
2016-04-16,77.915,80.436,77.793,78.077,128526.0
2016-04-17,77.915,80.436,77.793,78.077,128526.0
2016-04-18,78.891,80.924,77.996,80.517,70106.0
2016-04-19,82.144,84.584,81.493,84.584,136681.0
2016-04-20,85.194,85.804,82.225,82.957,99101.0
2016-04-21,82.957,84.99,81.371,81.737,77170.0
2016-04-22,81.331,82.957,79.297,79.46,149831.0
2016-04-23,81.331,82.957,79.297,79.46,149831.0
2016-04-24,81.331,82.957,79.297,79.46,149831.0
2016-04-25,79.297,79.297,75.678,76.288,191408.0
2016-04-26,76.329,77.996,76.044,77.996,117580.0
2016-04-27,78.159,78.159,74.58,75.068,218720.0
2016-04-28,75.312,76.857,73.442,76.451,220268.0
2016-04-29,76.451,77.101,74.011,74.255,153111.0
2016-04-30,76.451,77.101,74.011,74.255,153111.0
2016-05-01,76.451,77.101,74.011,74.255,153111.0
2016-05-02,74.418,75.637,73.442,74.458,66003.0
2016-05-03,74.418,74.418,71.49,71.815,141491.0
2016-05-04,71.815,72.791,69.131,69.294,173545.0
2016-05-05,69.619,71.896,69.334,71.896,139372.0
2016-05-06,71.286,71.571,70.432,71.408,124395.0
2016-05-07,71.286,71.571,70.432,71.408,124395.0
2016-05-08,71.286,71.571,70.432,71.408,124395.0
2016-05-09,71.571,74.011,70.92,73.198,111357.0
2016-05-10,73.238,74.621,71.164,71.327,176400.0
2016-05-11,71.978,73.198,71.164,73.035,66359.0
2016-05-12,73.116,73.116,71.734,72.384,101275.0
2016-05-13,72.384,72.384,71.164,71.652,87151.0
2016-05-14,72.384,72.384,71.164,71.652,87151.0
2016-05-15,72.384,72.384,71.164,71.652,87151.0
2016-05-16,71.896,73.198,70.554,71.164,47338.0
2016-05-17,71.571,71.571,68.318,68.724,167596.0
2016-05-18,69.131,69.334,68.602,69.131,86893.0
2016-05-19,69.131,69.131,66.691,68.48,138153.0
2016-05-20,69.741,70.758,69.05,69.131,44795.0
2016-05-21,69.741,70.758,69.05,69.131,44795.0
2016-05-22,69.741,70.758,69.05,69.131,44795.0
2016-05-23,70.351,71.408,69.944,70.758,85076.0
2016-05-24,71.49,71.49,68.521,68.521,73973.0
2016-05-25,71.49,71.49,68.521,68.521,73973.0
2016-05-26,69.131,69.741,68.887,69.212,57875.0
2016-05-27,69.7,69.944,68.724,69.7,103831.0
2016-05-28,69.7,69.944,68.724,69.7,103831.0
2016-05-29,69.7,69.944,68.724,69.7,103831.0
2016-05-30,69.7,71.327,69.7,71.327,20716.0
2016-05-31,71.53,73.198,70.554,71.571,118717.0
2016-06-01,72.303,72.303,70.351,71.571,97567.0
2016-06-02,71.693,75.027,71.693,74.905,213844.0
2016-06-03,74.824,75.027,74.011,74.824,120605.0
2016-06-04,74.824,75.027,74.011,74.824,120605.0
2016-06-05,74.824,75.027,74.011,74.824,120605.0
2016-06-06,74.824,75.759,74.418,75.231,106262.0
2016-06-07,75.393,77.996,75.393,77.671,153392.0
2016-06-08,77.996,78.809,76.695,76.695,85753.0
